"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","year","month","day","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"192","2021-03-01 16:39:00-03","UNICAMP","UEC","98332","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Zappi, DC","Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; Souza, VC; et al.","Brazil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé - Bom Sucesso.","-49.160833","-24.274444","-49.160833","-24.274444",NA,NA,"Árvore, 6m de altura; flores amareladas. Pedicelo avermelhado. Anteras amarelas.; Floresta Estacional Aluvial, beira de riacho.","UEC095644","UEC095644","1997","12","11","2012","10",NA,"50","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:39:00-03","UNICAMP","UEC","149684","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Yamamoto, LF","Yamamoto, LF","Brazil","Minas Gerais","Extrema","Serra do Lopo.","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,"UEC013448","UEC013448","2002",NA,NA,NA,NA,NA,"2234","Magnoliopsida",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"194","2021-03-01 16:39:00-03","UNICAMP","UEC","183719","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Zappi, DC","Romero, R; Nakajima, JN; Zanini, E; Cesar, R","Brazil","Minas Gerais","São Roque de Minas","Brasil, Minas Gerais, São Roque de Minas, PARNA Serra da Canastra, Cachoeira Casca D'Anta, Guarita 3.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Mata de encosta. Árvore, ca. 10m. Frutos esverdeados e vinho.; Mata de encosta.","UEC106442","UEC106442","1995","03","21","1997","03",NA,"2085","Magnoliopsida",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"195","2021-03-01 16:39:00-03","UNICAMP","UEC","20785","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Hatschbach, G","Brazil","Paraná","Cerro Azul","Cab. Rib. Do Tigre.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Arvoreta, 5m de altura; flor creme.; Mata Pluvial.","UEC065363",NA,"1979","11","23","1992","09",NA,"42596","Magnoliopsida",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"196","2021-03-01 16:38:59-03","UNICAMP","UEC","13409","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Hatschbach, G","Brazil","Paraná","Morretes","Morumbi.","-48.834400177002","-25.476900100708",NA,NA,"50","50","Arvoreta, 4m de altura; flor creme.; Mata pluvial vertente atlântica.","UEC065364","UEC065364","1978","11","16","1992","09",NA,"41726","Magnoliopsida",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"197","2021-03-01 16:39:00-03","UNICAMP","UEC","182485","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore com folhas enormes.","UEC065354","UEC065354","1990","05","04","1997","06","16","21095","Magnoliopsida",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"198","2021-03-01 16:38:59-03","UNICAMP","UEC","145545","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Ivanauskas, NM","Polisel, RT; Ivanauskas, NM; Lattore, RPS; Rocha, E","Brazil","São Paulo","Bananal","Estação Ecológica de Bananal, na porção conhecida como Sertão do Barbosa.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"Árvore, 6m de altura; flores esverdeadas.; Beira da eestrada.","UEC065359","UEC065359","2008","03","28","2008","03","28","597","Magnoliopsida",NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA
"199","2021-03-01 16:38:59-03","UNICAMP","UEC","13411","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Davis, PH; Shepherd, GJ; Makino, H; Silvestre, MSF; Jung, SL","Brazil","São Paulo","Caraguatatuba","Serra do Mar.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Tree, flowers flavous. Stamens exserted. Protogynous.; Rain forest.","UEC065351","UEC065351","1976","08","22","1992","09",NA,"59944","Magnoliopsida",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"200","2021-03-01 16:38:59-03","UNICAMP","UEC","130156","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Zappi, DC","Arzolla, FARDP","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região de Águas Claras.","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore, 8m de altura; flores amareladas.","UEC095468","UEC095468","2000","12","23","2012","10",NA,"211","Magnoliopsida",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"201","2021-03-01 16:39:00-03","UNICAMP","UEC","72810","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","Brazil","São Paulo","Pariquera-Açu","Rodovia Pariquera-Açú a Cananeia.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore, ca. de 12m de altura; sépalas rosadas.; Mata primária com retirada de madeira.","UEC065371","UEC065371","1995","01","11","1997","06","11","1124","Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"202","2021-03-01 16:39:00-03","UNICAMP","UEC","185250","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Jung-Mendaçolli, SL","Torres, RB; et al.","Brazil","São Paulo","Piquete","Bairro Benfica, Mata Benfica, borda do caminho, perto da água. Floresta ombrófila densa montana,borda. -22.593620N -45.233262L 922m de altitude.","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,"Árvore 7m de alt. Frutos imaturos verdes e maduros marrom, sementes marrom-claro.","UEC011005","UEC011005","2007","03","21","2007","10","10","1845","Magnoliopsida",NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA
"203","2021-03-01 16:39:00-03","UNICAMP","UEC","189041","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.",NA,"Silva, BG","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. 28º06#?#55#?##?#24º14#?#41#?#s5º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,NA,"800","800","Floresta Ombrófila Densa","UEC119338","UEC119338","2010","12","10",NA,NA,NA,"55","Magnoliopsida",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"204","2021-03-01 16:39:00-03","UNICAMP","UEC","189040","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.",NA,"Silva, BG","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. 71º06#?#55#?##?#24º14#?#41#?#s48º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,NA,"800","800","árvore, ca. 13m, folhas largas; Floresta Ombrófila Densa","UEC119339","UEC119339","2010","08","08",NA,NA,NA,"2","Magnoliopsida",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"205","2021-03-01 16:38:59-03","UNICAMP","UEC","13407","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Silva, AF","Brazil","São Paulo","Ubatuba","Estação Experimental de Ubatuba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, até 5m de altura.","UEC065366","UEC065366","1978","06","20",NA,NA,NA,"8003","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"206","2021-03-01 16:39:00-03","UNICAMP","UEC","22324","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Silva, AF","Brazil","São Paulo","Ubatuba","Estação Experimental do Instituto Agronômico de Campinas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Araribão com flores amarelas, já passando a frutos complementar ao 8003.","UEC065358","UEC065358","1978","12","05",NA,NA,NA,"75","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"207","2021-03-01 16:39:00-03","UNICAMP","UEC","25086","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Germano Filho, P","Rodrigues, RR; Figueiredo, N; Vivalta, A","Brazil","São Paulo","Ubatuba","Ilha Anchieta.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, 4m de altura; flores marrom claro. Cacho.; Interior de mata.","UEC065353","UEC065353","1981","03","20","1992","09",NA,"12337","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"208","2021-03-01 16:39:00-03","UNICAMP","UEC","80598","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.",NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; et al.","Brazil","São Paulo","Ubatuba","Início da encosta - Rodovia Osvaldo Cruz.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, 9m de altura; flor creme.; Transição entre planície e encosta atlântica.","UEC065370","UEC065370","1996","02","03",NA,NA,NA,"34791","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"209","2021-03-01 16:39:00-03","UNICAMP","UEC","146642","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Zappi, DC","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","Brazil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore 285, com 14m de altura; frutos.; Mata Atlântica de Encosta, Morro do Corisco.","UEC095633","UEC095633","1997","04","17","2012","10",NA,"1062","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"210","2019-11-06 09:57:24-03","UFOP","OUPR","33047","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Messias, M.C.T.B.","Trindade, R.C. da","Brasil","Minas Gerais","Mariana",NA,"-43.416111","-20.377778","-43.416111","-20.377778",NA,NA,"Árvore de grande porte, folhas verdes na face abaxial e avermelhadas na face adaxial, caule e ramos rosados. Cultivada em quintal",NA,NA,"2019","08","16","2019","08",NA,"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-06 09:57:24-03","UFOP","OUPR","22740","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Teixeira, R.N.C.","Filho, W.H.; Coelho, L.A. & Teixeira, R.N.C.","Brasil","Minas Gerais","Barão de Cocais","Mina do Baú","-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"Árvore ca. 10m. Floresta estacional semidecidual em estágio médio de regeneração.",NA,NA,"2008","11","12","2008","12",NA,"1560",NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA
"212","2019-11-06 09:57:24-03","UFOP","OUPR","19289","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Messias, M.C.T.B.","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Margens do Córrego Domingos.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Arbusto, ca. 3m. Mata ripária.",NA,NA,"2006","02","03",NA,NA,NA,"1073",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"213","2019-11-06 09:57:24-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Badini, J.","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, flores róseas. Cerrado. (Ex Herb. da Escola de Farmácia n. 2498)",NA,NA,"1938",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"214","2019-11-06 09:57:24-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Badini, J.","Brasil","Minas Gerais","Ouro Preto","Fazenda do Taquaral","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, flores palidas, terreno pedregoso (Ex Herb. da Escola de Farmácia n. 3605)",NA,NA,"1942","01",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"215","2019-11-06 09:57:24-03","UFOP","OUPR","1300","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Roschel, M.B.; Dias, S.","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Serra do Baú.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto ca. 2,5m, flores amareladas. Mata ciliar.",NA,NA,"1994","02","19",NA,NA,NA,"s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"216","2019-11-06 09:57:24-03","UFOP","OUPR","29596","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","De Sousa, H.C.","Casério, B.M.","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do forno","-43.5080986022949","-20.2875003814697",NA,NA,"1350","1350","Floresta montana.",NA,NA,"2015","02",NA,"2016","08",NA,"s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"217","2019-11-06 09:57:24-03","UFOP","OUPR","22741","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Morais, A.S.; Filho, W.H. & Ferreira, M.T.M.","Brasil","Minas Gerais","Rio Piracicaba","Vale, Mina de Água Limpa, PDE Morro Agudo.","-43.1741981506348","-19.92919921875",NA,NA,NA,NA,"Árvore, 9m. Eucaliptal com subosque.",NA,NA,"2008","08","20",NA,NA,NA,"106",NA,NA,NA,NA,"17919","auto",NA,NA,NA,NA,NA
"218","2020-12-04 13:19:42-03","UDESC","LUSC","1364","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","Dalmaso, C.A.","Dalmaso, C.A.; Sartory, T.T. & Valério, J.","Brasil","Santa Catarina","Rio do Sul","Serra das Canoas.","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"LUSC007536","LUSC007536","2007","01","16",NA,NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA
"219","2019-01-17 11:25:38-02","PUCRS","MPUC","15601","S","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B. Sm. & Downs","M. Sobral",NA,"Brasil","RS","Torres","Distrito de Três Cachoeiras","-49.7266667","-29.3352778","-49.7266667000","-29.3352778000",NA,NA,NA,NA,NA,"1992","12","03",NA,NA,NA,NA,NA,"Gentianales","South America",NA,NA,NA,"Magnoliopsida",NA,"2",NA,NA
"220","2019-11-27 09:30:31-03","FURB","FURB","3066","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Cordeiro, J","Sobral, M.","Brasil","Santa Catarina","Blumenau","Sptizkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000",NA,NA,NA,"FURB40659","FURB40659","2001","02","04","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-27 09:30:31-03","FURB","FURB","10087","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Verdi, M","Verdi, M.","Brasil","Santa Catarina","Pouso Redondo","Corruchel.","-49.9422222","-27.3344444","-49.9422222","-27.3344444","616","616",NA,"FURB40654","FURB40654","2009","01","12","2009","01","12","1315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:05:56-03","FURB","FURB","10203","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Gasper, AL de","Souza, N.L. de; Brogni, E. & Farage-Freitas, R.","Brasil","Santa Catarina","Águas Mornas","RPPN Rio das Lontras.","-48.8841666","-27.6258334","-48.8841666","-27.6258334","477","477",NA,"FURB03295","FURB03295","2009","01","15","2009","01","15","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-10-14 10:05:56-03","FURB","FURB","14227","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Leoberto Leal","Tigre.","-49.23","-27.3597222","-49.2300000","-27.3597222","438","438","Florística IFFSC 424 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB40640","FURB40640","2009","09","17","2009","09","17","203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-10-14 10:05:56-03","FURB","FURB","47386","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Pastório, FF","Pastório, F.F.; Gasper, A.L. de","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","60","60",NA,"FURB27884","FURB27884 FURB27884_2","2015","02","07","2015","06","26","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:05:56-03","FURB","FURB","15","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Dreveck, S","Dreveck, S.; Carneiro, F.E.","Brasil","Santa Catarina","Corupá","Rio Mandioca.","-49.3202778","-26.3705556","-49.3202778","-26.3705556","368","368","Florística IFFSC 992 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbórea; flor sépala amarela e estame branco","FURB40648","FURB40648","2009","12","08","2009","12","08","1506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:05:56-03","FURB","FURB","15261","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","Brasil","Santa Catarina","Gaspar","Gaspar Alto, Rua Hésio Silveira de Souza.","-49.0508333","-27.0005556","-49.0508333","-27.0005556","215","215","Florística IFFSC 637 (Arbórea) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; próximo a estrada e rio Habito: árvore;","FURB40639","FURB40639","2009","10","07","2009","10","07","979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 10:05:56-03","FURB","FURB","15543","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Florística IFFSC e518a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB40638","FURB40638","2009","10","27","2009","11","01","451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:05:56-03","FURB","FURB","16323","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","Brasil","Santa Catarina","Itajaí","Brilhante.","-48.7802778","-26.9997222","-48.7802778","-26.9997222","72","72","Florística IFFSC 640 (Arbórea) Habitat: Floresta Ombrófila Densa; comum na subunidade O Habito: arbórea; flor verde","FURB40642","FURB40642","2009","11","20","2009","11","20","1277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-10-14 10:05:56-03","FURB","FURB","16571","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Florística IFFSC e74a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB40636","FURB40636","2009","11","24","2009","12","05","758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-10-14 10:05:56-03","FURB","FURB","16753","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Cadorin, TJ","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Florística IFFSC e993a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB40634","FURB40634_1 FURB40634_2","2009","11","21","2009","11","21","641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-10-14 10:05:56-03","FURB","FURB","16835","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Verdi, M","Verdi, M.; Klettenberg, D.H. & Klemz, G.","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","311","311","Florística IFFSC 37 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB40645","FURB40645","2009","11","23","2009","11","23","3142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-14 10:05:56-03","FURB","FURB","17669","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","Brasil","Santa Catarina","São João Batista","Canudos.","-48.8675","-27.3597222","-48.8675000","-27.3597222","231","231","Florística IFFSC 428 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; borda da floresta Habito: arbórea;","FURB40650","FURB40650_1 FURB40650_2","2009","12","14","2009","12","14","1429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
