"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber"
"147","2015-09-04 15:57:22-03","MNHN","RECOLNAT_MNHN_P","P04546179","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Hatschbach, G.",NA,"1968","11","5","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"100",NA,"P04546179","P04546179_01",NA,NA,NA,"30514","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04546179' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,"20186"
"148","2015-09-04 13:48:17-03","MNHN","RECOLNAT_MNHN_P","P04207916","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Glaziou, A.",NA,"1872","10","7","Brasil","Rio de Janeiro","Niterói","Brésil. RJ. Pic de la forteresse de Sta. Cruz","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"P04207916","P04207916_01",NA,NA,NA,"14785","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04207916' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,"5944"
"149","2015-09-04 13:48:17-03","MNHN","RECOLNAT_MNHN_P","P04207915","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Glaziou|Schwacke",NA,"1878","10","13","Brasil","Rio de Janeiro","Rio de Janeiro","Chemin de Macaco, prés de la table de l´Empereur","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04207915","P04207915_01",NA,NA,NA,"57442","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04207915' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,"9520"
"150","2015-09-04 13:47:53-03","MNHN","RECOLNAT_MNHN_P","P04207896","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Glaziou, A.|Wittig",NA,"1877","12","9","Brasil","Rio de Janeiro","Rio de Janeiro","Fazenda de Santa Cruz","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04207896","P04207896_01",NA,NA,NA,"57442","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 Nome vulgar: quina cruzeiro <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04207896' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,NA
"151","2015-09-04 13:48:17-03","MNHN","RECOLNAT_MNHN_P","P04207917","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Glaziou, A.",NA,"1872","8","7","Brasil","Rio de Janeiro","Niterói","Pie de la forteresse de Sta Cruz","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"P04207917","P04207917_01",NA,NA,NA,"14785","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04207917' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,"5944"
"152","2015-09-04 13:48:17-03","MNHN","RECOLNAT_MNHN_P","P04207919","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Glaziou",NA,"1878","7","20","Brasil","Rio de Janeiro","Rio de Janeiro","São Cristovão","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04207919","P04207919_01",NA,NA,NA,"57442","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04207919' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,"9521"
"153","2015-09-04 13:48:17-03","MNHN","RECOLNAT_MNHN_P","P04207918","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Glaziou, A.",NA,"1878","7","20","Brasil","Rio de Janeiro","Rio de Janeiro","S. Christovao","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04207918","P04207918_01",NA,NA,NA,"57442","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 Nome vulgar: Sipo Cruz ou Quina Cruzeiro <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04207918' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,"9521"
"154","2015-09-04 13:47:53-03","MNHN","RECOLNAT_MNHN_P","P04207898","PreservedSpecimen",NA,"Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Weddell, H.A.",NA,"1843","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04207898","P04207898_01",NA,NA,NA,"57442","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04207898' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,"hb",NA,NA,NA,NA
"155","2021-02-11 17:19:24-03","UFPR","UPCB","80840","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Cordeiro, J.","Cordeiro, J.","533","2008","05","25","Brasil","Paraná","Guarapuava","Fazenda Três Capões/Maack","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"2010","05","01","53832","Árvore com 8m, botões e flores creme em FOM.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:19:24-03","UFPR","UPCB","24257","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Silva, S.M.","Britez, R.M.","1272","1986","12","28","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1988","04",NA,"24916","Liana, flor branca, início de frutificação..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:19:24-03","UFPR","UPCB","11819","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Guimarães, O.A.","Guimarães, O.A.",NA,"1981","11","17","Brasil","Paraná","Antonina","Rio do Nunas","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"1983","01",NA,"38300","Arbusto da mata..","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2010-02-22 10:36:00-03","MO","MOBOT","100254064","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","B.A. Krukoff","Gert G. Hatschbach","Hatschbach 20186","1969","11","4","Brazil","Paraná","Morretes","Colonia Floresta.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514",NA,"auto",NA,NA,"South America",NA,NA,NA,"1",NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","3407433","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Pereira","Pereira 4329","1958",NA,NA,"Brazil",NA,NA,"Guanabara, Estrada do Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"160","2014-01-14 09:12:00-02","MO","MOBOT","3407315","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Anonymous","Anonymous 109209","1959","2","24","Brazil","Rio de Janeiro",NA,"Guanabara, estrada do Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA
"161","2018-06-22 05:25:00-03","MO","MOBOT","2453229","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Pe. Raulino Reitz","Reitz 1841","1947","8","30","Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,"35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"162","2010-05-13 21:22:00-03","MO","MOBOT","3268863","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","!A.E. Brent","Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","Cervi 7249","1994","11","29","Brazil","Alagoas",NA,"Mun. de Quebrahulo. Reserva Biologica de Pedra Talhada. Agreste, Area de transição Florestas Estacional Semidecidual / Decidual. Contrafortes da Borborema, solor argilosos profundos com aflor. de rochas (gneiss).","-36.41666","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"163","2009-07-01 16:16:00-03","MO","MOBOT","3407233","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Anonymous","Anonymous 114491",NA,NA,NA,"Brazil","Minas Gerais",NA,"Margem do hotel Veraneis Serra do Cipo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"164","2014-02-23 21:21:00-03","MO","MOBOT","3407283","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Edmundo Pereira","Pereira 448","1945",NA,NA,"Brazil",NA,NA,"Estado do Rio , serra dos orgaos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"165","2011-02-18 15:11:00-02","MO","MOBOT","3407497","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Apparicio P. Duarte","Duarte 6430","1961",NA,NA,"Brazil","Minas Gerais",NA,"Margem do Hotel Veraneits serra do Cipo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"166","2013-12-01 05:44:00-02","MO","MOBOT","3407560","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"Romeu P. Belém","Belém 3725","1968",NA,NA,"Brazil","Bahia",NA,"Bahia, Estao Experimental de Jucari. itabuna. Mata pedregosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"167","2010-02-22 10:04:00-03","MO","MOBOT","100254035","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 47131","1983","11","24","Brazil","Paraná","Morretes","America de Cima.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514",NA,"auto",NA,NA,"South America",NA,NA,NA,"1",NA
"168","2020-08-31 08:56:06-03","INPA","INPA","203700","S","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Smith, SF","Hatschbach, GG","67725","1998","03","13","Brasil","Bahia","Gentio do Ouro","Rodovia Gentio do Ouro a Xique-Xique, próximo à descida para Capim Grosso.","-42.502799987793","-11.4288997650146",NA,NA,NA,NA,"INPA0203700","INPA0203700 INPA0203700_e","1998",NA,NA,"54643",NA,"auto","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA
"169","2020-08-31 08:56:06-03","INPA","INPA","124680","S","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Hatschbach, GG","Hatschbach, GG","47131","1983","11","24","Brasil","Paraná","Morretes","Orla mata, margens de rio. America de Cima.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0124680","INPA0124680 INPA0124680_e","1984","03",NA,"30514",NA,"auto","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA
"170","2017-11-24 14:11:13-02","UFLA","ESAL","13134","S","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Ary T.O.Filho","Vilela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itutinga","Represa de Camargos","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24458","liana; ; ;; floresta","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2018-10-09 16:31:36-03","UFLA","ESAL","18985","S","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Ary T.O.Filho","Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,"liana; 8, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2018-10-09 16:31:36-03","UFLA","ESAL","14896","S","Plantae","Loganiaceae","Strychnos","triplinervia","Strychnos triplinervia","Mart.","Appolinário, V","Appolinário, V","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Reserva da subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,"liana; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-25 16:06:18-03","FUVATES","HVAT","1618","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","J. Durigon, GA Dettke","J. Durigon; G. A. Dettke","761","2011","11","15","Brasil","Santa Catarina","Águas Mornas",NA,"-48.922222","-27.740278","-48º55'20''W","-27º44'25''S",NA,NA,"HVAT00001618",NA,"2011","11","15",NA,"Trepadeira com ramos volúveis. -Doação do Herbário ICN, registro ICN 172591.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-06-25 16:06:18-03","FUVATES","HVAT","2383","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","M. Sobral","A. S. Santos; E. Legal; D. Meyer","2844","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","-48º46'48''W","-27º43'12''S",NA,NA,"HVAT00002383",NA,"2010","08","15",NA,"Arbusto, fruto verde. -Doação do Herbário FURB, registro FURB 30200.; Florística IFFSC 286, Floresta Ombrófila Densa, est. suc. médio de regeneração, interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-01-26 13:55:36-03","IMA","MAC","58414","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.",NA,"L.Nusbaumer","4682","2015","10","23","Brasil","Alagoas","Murici","Serra de Murici, Serra de Mumbuca.","-36.573603","-9.493178","-36.573603","-9.493178","210","210","MAC0058414",NA,NA,NA,NA,NA,"Liana 12 m.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-01-26 13:55:36-03","IMA","MAC","44870","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota; J.W.A.Silva","6374","2009","10","31","Brasil","Alagoas","Matriz do Camaragibe","Usina Serra D'Água.",NA,NA,NA,NA,NA,NA,"MAC0044870",NA,"2009","10","31",NA,"Trepadeira. Flores cremes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-01-26 13:55:36-03","IMA","MAC","43100","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota; D.S.Correia","4604","2009","08","04","Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"MAC0043100",NA,"2009","08","04","34538","Trepadeira. Estéril.; Mata Pluvial Atlântica.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-01-26 13:55:36-03","IMA","MAC","49821","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","E.C.O.Chagas","Chagas-Mota","8860","2010","10","05","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"MAC0049821",NA,"2010","10","05","16583","Trepadeira. Estéril.; Mata Atlântica.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-25 10:12:18-03","CVRD","CVRD","11205","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Geovane S. Siqueira","Folli, D.A.","6019","2008","05","09","BRASIL","ES","Pinheiros",NA,"-40.126477","-18.336216","-40,126477","-18,336216",NA,NA,"CVRD011205",NA,"2008","05","29",NA,"<ll>dwc_commonname:</ll> Quina real",NA,"Magnoliophyta","Gentianales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"180","2021-02-25 10:12:18-03","CVRD","CVRD","5624","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Daniela Zappi","Folli, D.A.","2927","1997","02","19","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD005624","CVRD005624","2004","11","10","48094","<ll>dwc_commonname:</ll> Quina real","auto","Magnoliophyta","Gentianales","América do Sul",NA,"Magnoliopsida",NA,NA,NA
"181","2021-03-01 11:48:34-03","UFPE","UFP","71637","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Macedo, AR","Amorim, BS; Costa-Lima, JL; Aquino, MA","1724","2012","12","20","Brasil","Alagoas","Quabrangulo",NA,"-36.428056","-9.251111","-36.428056","-9.251111",NA,NA,"UFP071637",NA,"2017","09","22",NA,"Arbusto escandente. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 11:48:34-03","UFPE","UFP","63545","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","García, JD","Garcia, JD","1412","2010","02","01","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,"81","81","UFP063545",NA,"2010","08",NA,"24709","COORD.: 7°49'34,1'' S / 34°59'45,3'' W.; Liana crescendo dentro do fragmento. Madeira dura.; Mata Atlântica Semidecidual. Floresta com dossel de uns 8 m. em encosta leve. Epifitismo baixo. Abundantes arvoretas e ramos secos no subbosqu","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 11:48:34-03","UFPE","UFP","00157","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis","(Vell.) Mart.","Chieppeto, A","Ducke","2308","1952","01","25","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP000157",NA,"1984","09","29","18865","Cipó.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","153712","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"L. Riedel","537","1824","9",NA,"Brazil","Minas Gerais",NA,"Minas Geraës: Gango-Socco.",NA,NA,NA,NA,NA,NA,"US03161743","US03161743_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2573344A","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"R. P. Belém","3573","1968","5","17","Brazil","Bahia",NA,"Região Bahia, Pontal dos Ilhéus; saída para Buerarema Cipó.",NA,NA,NA,NA,NA,NA,"US03161736","US03161736_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2829733","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"-- Reitz & Klein, --","3969","1956","10","25","Brazil","Santa Catarina",NA,"Pilões, Palhoça.",NA,NA,NA,NA,"150",NA,"US03161726","US03161726_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2323469","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"-- Reitz & Klein, --","7374","1958","10","19","Brazil","Santa Catarina",NA,"Salto do Pilão, Lontras, Rio do Sul.",NA,NA,NA,NA,"350",NA,"US03161723","US03161723_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2323648","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"-- Reitz & Klein, --","7080","1958","9","11","Brazil","Santa Catarina",NA,"Serra do Matador, Rio do Sul.",NA,NA,NA,NA,"550",NA,"US03161724","US03161724_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","2486178","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"E. P. Heringer","5739",NA,NA,NA,"Brazil",NA,NA,"Margem do Rio Paraopeba M.G. Cerrado.",NA,NA,NA,NA,NA,NA,"US03161738","US03161738_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","1363020","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"A. Regnell","182 x","1866","8","25","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraës. Caldas.",NA,NA,NA,NA,NA,NA,"US03161741","US03161741_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2645254","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"R. M. Klein","6988","1966","12","21","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina. Morro Costa da Lagoa.",NA,NA,NA,NA,"200",NA,"US03161722","US03161722_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2123212","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"R. Reitz","1841","1947","8","30","Brazil","Santa Catarina",NA,"Azambuja, Brusque.",NA,NA,NA,NA,"35",NA,"US03161728","US03161728_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2566948","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"G. Hatschbach","20186","1968","11","5","Brazil","Paraná",NA,"Col. Floresta (Mun. Morretes).",NA,NA,NA,NA,"100",NA,"US03161734","US03161734_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2486181","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"E. P. Heringer","5816",NA,NA,NA,"Brazil",NA,NA,"Margem do corrego, Paraopeba M.G. Cerrado.",NA,NA,NA,NA,NA,NA,"US03161737","US03161737_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","2699185","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"-- Ule","1209 (HBG)","1888","10",NA,"Brazil","Santa Catarina",NA,"Auf Sträuchen kletterend am Bugerbach, Blumenau.",NA,NA,NA,NA,NA,NA,"US03161729","US03161729_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2595115","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"Nadeaud","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"US03161742","US03161742_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","2926812","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","5775","1980","11","24","Brazil","Distrito Federal",NA,"Brasília DF. Córrego Quilombo.",NA,NA,NA,NA,NA,NA,"US03161733","US03161733_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2827487","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"-- Reitz & Klein, --","1072","1953","10","1","Brazil","Santa Catarina",NA,"Praia Braba, Itajái. Restinga.",NA,NA,NA,NA,NA,NA,"US03161727","US03161727_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2699189","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"-- Ule","97 (HBG)","1883","11",NA,"Brazil","Santa Catarina",NA,"An Sträuchern Klimmen, São Francisco.",NA,NA,NA,NA,NA,NA,"US03161730","US03161730_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America",NA,"Dicotyledonae",NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","200866","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","trinervis","Strychnos trinervis",NA,NA,"A. Regnell","182 x","1867","10",NA,"Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,"US03161740","US03161740_01",NA,NA,NA,NA,NA,NA,NA,"Gentianales","South America - Neotropics",NA,"Dicotyledonae",NA,"1",NA
