"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"623","2011-10-24 04:58:00-02","MO","MOBOT","100342031","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","L.O. Adão Teixeira","1982","5","23","South America","Brazil",NA,NA,NA,NA,"Teixeira 689","Rondônia",NA,"Rodovia BR 364, km 120. Mata na beira da estrada.","-63.1166667","-9.1666667",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"624","2008-05-27 22:02:00-03","MO","MOBOT","1778993","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 4005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2008-05-27 22:02:00-03","MO","MOBOT","1778990","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 8357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2008-05-27 22:02:00-03","MO","MOBOT","1778773","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","SUAREZ",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"SUAREZ 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2011-01-26 14:46:00-02","MO","MOBOT","100342037","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","A.L. Stoffers","1982","11","19","South America","Guyana",NA,NA,NA,NA,"Stoffers 478",NA,NA,"Near Aishalton Hopsital.","-59.25","2.5",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"628","2009-12-28 17:01:00-02","MO","MOBOT","100237830","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Stephan G. Beck","1996","4","24","South America","Bolivia",NA,NA,NA,NA,"Beck 21115","La Paz","Inquisivi","Entre Plazuela y Miguillas 16 km de distancia. Bosque con Astronium y Schinopsis sobre el río La Paz.",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,"Willd.",NA,"R. de Michel (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"629","2010-05-11 09:57:00-03","MO","MOBOT","100272485","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","D. Sasaki","2008","8","19","South America","Brazil",NA,NA,NA,NA,"Sasaki 2257","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Serra do Rochedo, acesso pela Fazenda AJJ.","-55.2280556","-9.6730556",NA,NA,"446.00000000",NA,NA,NA,"Willd.",NA,"Zappi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"630","2011-01-26 14:49:00-02","MO","MOBOT","100342039","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","C.A. Cid Ferreira","1984","6","23","South America","Brazil",NA,NA,NA,NA,"Cid Ferreira 4717","Rondônia","Cacoal","BR 364, rodovia Cuiabá-Porto Velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL. Mata alta de terra firme, solo argilo-pedregoso.","-61.1","-11.2",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"631","2011-01-26 14:54:00-02","MO","MOBOT","100342044","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","William R. Anderson","1973","3","23","South America","Brazil",NA,NA,NA,NA,"Anderson 7775","Goiás",NA,"3 km by road S of São Joõ da Aliança; cerrado and gallery forest along river.",NA,NA,NA,NA,"1040.00000000",NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"632","2011-01-26 15:00:00-02","MO","MOBOT","100342048","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","William R. Anderson","1973","3","7","South America","Brazil",NA,NA,NA,NA,"Anderson 6575","Goiás",NA,"6-7 km E of Alto Paraíso on road to Nova Roma; region of cerrado with sandstone outcrops, giving way above to grassy campo and below to mesophytic forest.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"633","2020-03-02 04:36:00-03","MO","MOBOT","100362894","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","2011","3","19","South America","Paraguay",NA,NA,NA,NA,"Stevens 31157","Concepción",NA,"Estancia Garay Cuê, Mirador at top of a steep sandstone bluff with jumbled boulders; forest among rocks","-57.3616667","-22.5336111",NA,NA,"380.00000000",NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1411","2",NA
"634","2012-03-20 10:50:00-03","MO","MOBOT","100459711","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","T. Herzog","1910","12",NA,"South America","Bolivia",NA,NA,NA,NA,"Herzog 1272",NA,NA,"Florida",NA,NA,NA,NA,"900.00000000",NA,NA,NA,"Willd.",NA,"Foster's Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"635","2012-03-20 12:28:00-03","MO","MOBOT","100459826","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","José Steinbach","1915","6","17","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 1428","Santa Cruz","Sara","Buenavista",NA,NA,NA,NA,"450.00000000",NA,NA,NA,"Willd.",NA,"Foster's Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"636","2012-03-20 12:38:00-03","MO","MOBOT","100459829","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","José Steinbach","1916","4","16","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 1964","Santa Cruz",NA,"Cercado",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,"Foster's Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"637","2017-11-15 12:14:00-02","MO","MOBOT","101010275","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","M.L.M. Azevedo|et al.","1989","8","14","South America","Brazil",NA,NA,NA,NA,"Azevedo 280","Distrito Federal",NA,"Reserva Ecológica do IBGE","-47.8794445","-15.9516667",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"638","2018-02-21 09:06:00-03","MO","MOBOT","101031730","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Terry W. Henkel|R. James","1993","11","19","South America","Guyana",NA,NA,NA,NA,"Henkel 3487","Upper Takutu-Upper Essequibo",NA,"South Rupununi Savanna; forest edge (bush mouth=wirimnarwau); 15 km S-SE from Aishalton.","-59.1666667","2.3333333",NA,NA,"200.00000000",NA,NA,NA,"Willd.",NA,"M.T. Strong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"639","2019-05-24 08:13:00-03","MO","MOBOT","101132734","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Michael H. Nee","2008","5","5","South America","Bolivia",NA,NA,NA,NA,"Nee 55617","Santa Cruz","Andrés Ibáñez","15.3 km on dir road (11.4 km in straight line) NNW of Urubó bridge over Río Piraí.","-63.2483333","-17.6519444",NA,NA,"380.00000000",NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"640","2011-12-22 05:01:00-02","MO","MOBOT","1055472","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Teodoro Rojas","1919","2","22","South America","Paraguay",NA,NA,NA,NA,"Rojas 3534","Paraguarí",NA,"Cerro de Acahay.","-57.2","-25.86666",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"641","2015-12-31 14:57:00-02","MO","MOBOT","1092851","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","1996","8","10","South America","Bolivia",NA,NA,NA,NA,"Ritter 3457","Santa Cruz","Velasco","Savanna: ca. 2-3 km NE of the buildings at La Toledo.","-61.1441666","-14.7038889",NA,NA,"210.00000000",NA,NA,NA,"Willd.",NA,"M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"642","2012-03-18 05:12:00-03","MO","MOBOT","1150790","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","J. Richard Abbott|Fabiana Mamani M.","1995","2","20","South America","Bolivia",NA,NA,NA,NA,"Abbott 16252","Santa Cruz","Nuflo de Chavez","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 10 km to north on access road; tall subhumid forest.","-61.88333","-16.5",NA,NA,"500.00000000",NA,NA,NA,"Willd.",NA,"A. Freire-Fierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2008-05-27 22:02:00-03","MO","MOBOT","1151854","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","J. Guillén|E. Ramos|M. Marmañas","1996","8","6","South America","Bolivia",NA,NA,NA,NA,"Guillén 172","Santa Cruz","Velasco","Alrededores de la Hacienda San Roque, bosque sumamente aletrado por la ganaderia","-61.12833","-15.01027",NA,NA,"280.00000000",NA,NA,NA,"Willd.",NA,"A. Freire-Fierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","1151920","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","J. Richard Abbott","1995","3","6","South America","Bolivia",NA,NA,NA,NA,"Abbott 16366","Santa Cruz","Nuflo de Chavez","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 10 km to north on access road; tall subhumid forest.","-61.88333","-16.5",NA,NA,"500.00000000",NA,NA,NA,"Willd.",NA,"J.R. Abbott (BEREA), Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2011-01-26 15:29:00-02","MO","MOBOT","100342073","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","W. Wayt Thomas","1985","9","19","South America","Brazil",NA,NA,NA,NA,"Thomas 3902","Mato Grosso","Nobres","Road to Fazenda Santana, 9.6 km S of Rio Celeste (ca 61 km S of Sinop) then 1.5-4 km E on road to Fazenda Santana.","-55.6166667","-12.3833333",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"646","2012-03-18 05:12:00-03","MO","MOBOT","1195662","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fabiana Mamani M.|M. Saucedo","1995","3","5","South America","Bolivia",NA,NA,NA,NA,"Mamani M. 633","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km a Norte de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano, con especies muy frecuentes de Anadenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos latericos.","-61.84638","-16.52027",NA,NA,"450.00000000",NA,NA,NA,"Willd.",NA,"F. Mamani (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2012-03-18 05:12:00-03","MO","MOBOT","1195674","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fabiana Mamani M.","1995","7","3","South America","Bolivia",NA,NA,NA,NA,"Mamani M. 917A","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al Norte de la comunidad Las Trancas. Parcelas permanente del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies muy frecuentes de Adenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos latericos.","-61.84638","-16.52027",NA,NA,"450.00000000",NA,NA,NA,"Willd.",NA,"A. Freire-Fierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2012-03-18 05:12:00-03","MO","MOBOT","1195675","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fabiana Mamani M.","1995","3","3","South America","Bolivia",NA,NA,NA,NA,"Mamani M. 601","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al Norte de la comunidad Las Trancas. Parcelas permanente del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies muy frecuentes de Adenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos latericos.","-61.84638","-16.52027",NA,NA,"450.00000000",NA,NA,NA,"Willd.",NA,"A. Freire-Fierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","1195941","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","J. Richard Abbott|Antony Jardim","1995","7","5","South America","Bolivia",NA,NA,NA,NA,"Abbott 17266","Santa Cruz","Nuflo de Chavez","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 10 km to north on access road. Tall subhumid forest; on top of large rock outcrop (laja).","-61.88333","-16.5",NA,NA,"500.00000000",NA,NA,NA,"Willd.",NA,"A. Freire-Fierro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2012-04-12 05:10:00-03","MO","MOBOT","1196474","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Alfredo F. Fuentes|et al.","1997","4","25","South America","Bolivia",NA,NA,NA,NA,"Fuentes Claros 1800","Santa Cruz","Angel Sandoval","Valle de Sunsas-Serranía Bella Boca, 30 km en linea recta al oeste de Santo Corazón. Complejo del Cerrado, en cimas de serranía; desde bosques bajos con Callisthene hassleri y Qualea spp, pasando por campos rupestres con compuestas y Erythroxylum suberosum, hasta campos limpos dominados por gramineas.","-59.02583","-17.96472",NA,NA,"750.00000000",NA,NA,NA,"Willd.",NA,"M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2013-10-05 06:32:00-03","MO","MOBOT","1320702","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Ronald L. Liesner|Ángel C. González","1981","4","4","South America","Venezuela",NA,NA,NA,NA,"Liesner 11274","Bolívar",NA,"Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.","-63.11666","7.58333",NA,NA,"250.00000000","300.00000000",NA,NA,"Willd.",NA,"G.Aymard,P.Berry,&Bente Eriksen (FVG 2004)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,NA
"652","2013-10-05 06:32:00-03","MO","MOBOT","1341225","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Ronald L. Liesner|Ángel C. González","1980","3","5","South America","Venezuela",NA,NA,NA,NA,"Liesner 9176","Miranda",NA,"Along Quebrada Chaguarama. Intermittent running water in dry season. Deciduous forest. 0-4 km SW of Palo Quemado, 6 km SE of Cúpira.","-65.68333","10.13333",NA,NA,"50.00000000","150.00000000",NA,NA,"Willd.",NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA
"653","2020-02-22 11:07:00-03","MO","MOBOT","135205","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Alan E. Brant|Omar D. Escobar","1987","10","11","South America","Colombia",NA,NA,NA,NA,"Brant 1281","Antioquia","Caucasia","road to Nechi; ca 11 km from Caucasia-Planeta Rica road; roadside and wetland adjacent to road.","-75.1666667","8.0333333",NA,NA,"50.00000000",NA,NA,NA,"Willd.",NA,"!A. Freire (PH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-16","7",NA
"654","2008-05-27 22:02:00-03","MO","MOBOT","135269","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","David R. Brunner","1986","5","18","South America","Paraguay",NA,NA,NA,NA,"Brunner 1934","Cordillera",NA,"5 km al sur de VAlenzuela hacia Gral. Bernardino Caballero. Zona de rocas areniscas con varios nacientes de agua. Arboles y arbustos esparcidos en sitios de suelo arenoso y de poco profundidad. Rodeada por bosque mediano, alterado.","-56.86666","-25.65",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","3",NA
"655","2013-05-29 05:40:00-03","MO","MOBOT","135352","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","James L. Zarucchi|Alan E. Brant|et al.","1987","9","20","South America","Colombia",NA,NA,NA,NA,"Zarucchi 5502","Antioquia",NA,"Mpio. de Antioquia; Km 34 of road Cañasgordas-Santa Fé de Antioquia. Disturbed roadside vegetation.","-75.91666","6.61666",NA,NA,"1310.00000000",NA,NA,NA,"Willd.",NA,"A. Freire (PH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-68","7",NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","135730","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","William J. Hahn","1983","8","8","South America","Paraguay",NA,NA,NA,NA,"Hahn 1566","Chaco",NA,"Parque Nacional Defensores del Chaco, Cerro León. Transition zone between forest and bald zone. Dense shrubby vegetation to 3 m tall.","-60.33333","-20.35",NA,NA,NA,NA,NA,NA,"Willd.",NA,"A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-40","5",NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","136126","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Alwyn H. Gentry","1977","4","18","South America","Peru",NA,NA,NA,NA,"Gentry 19437","Cusco",NA,"Slopes along Río Urubamba across from Quillabamba, shrubby cernado-type vegetation.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1068","1",NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","136437","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Marko Lewis","1989","3","11","South America","Bolivia",NA,NA,NA,NA,"Lewis 35304","La Paz","Inquisivi","Near the Río Khara Bridge ca. 1 km NW from Licoma Pampa. Subtropical woods and forests in shady ravine and riverine habitats.","-67.21666","-16.8",NA,NA,"1900.00000000","1950.00000000",NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","4",NA
"659","2012-03-30 05:05:00-03","MO","MOBOT","1312267","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lúcia Alencar","1979","7","1","South America","Brazil",NA,NA,NA,NA,"Alencar 293A","Amazonas",NA,"Rio Negro, between Manaus and Sao Gabriel, vicinity of Tapuruquara. Igapo.","-65","-0.5",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","136452","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Kenneth Young|M. Eisenberg","1981","4","20","South America","Peru",NA,NA,NA,NA,"Young 254","Cusco","La Convención","Just east of Quillabamba.",NA,NA,NA,NA,"1000.00000000","1200.00000000",NA,NA,"Willd.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,"81-28","2",NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","136842","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Elsa M. Zardini|C. Velázquez","1991","6","10","South America","Paraguay",NA,NA,NA,NA,"Zardini 27466","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Northern area. Inundated savanna.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"584","4",NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","137099","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Gordon McPherson","1988","11","8","South America","Colombia",NA,NA,NA,NA,"McPherson 13022","Antioquia","Liborina","Just north de Liborina; roadside, rather dry forest; collected with J.L. Zarucchi, F.J. Roldán, and O. Escobar.","-75.83333","6.66666",NA,NA,"920.00000000","920.00000000",NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-93","4",NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","137142","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Elsa M. Zardini|Leongino Guerrero","1992","7","6","South America","Paraguay",NA,NA,NA,NA,"Zardini 32461","Guairá",NA,"Mbocayaity-Melgarejo. Cerro Naville. Forest on slopes.","-56.35","-25.71666",NA,NA,NA,NA,NA,NA,"Willd.",NA,"A. Freire-Fierro (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"700","5",NA
"664","2013-10-09 05:40:00-03","MO","MOBOT","137245","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Elsa M. Zardini|Ramón Velásquez","1989","9","9","South America","Paraguay",NA,NA,NA,NA,"Zardini 14195","Guairá",NA,"Cordillera de Ybytyruzú. Isolated peak, 10 kms W of Melgarejo. Tall forest.","-56.41666","-25.75",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"136","4",NA
"665","2008-05-27 22:02:00-03","MO","MOBOT","137254","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Elsa M. Zardini|Rosa Degen","1987","12","4","South America","Paraguay",NA,NA,NA,NA,"Zardini 3848","Cordillera",NA,"Cerro Tobati, en roquedales.",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-82","4",NA
"666","2008-05-27 22:02:00-03","MO","MOBOT","137359","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Elsa M. Zardini|Rosa Degen","1988","1","28","South America","Paraguay",NA,NA,NA,NA,"Zardini 4291","Cordillera",NA,"Cerro Tobatí. En roquedales.",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-14","3",NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","137378","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Elsa M. Zardini|C. Velázquez","1989","12","14","South America","Paraguay",NA,NA,NA,NA,"Zardini 16751","Paraguarí",NA,"Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Tall forest.","-57.26666","-25.71666",NA,NA,NA,NA,NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"204","4",NA
"668","2008-05-27 22:02:00-03","MO","MOBOT","137395","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Elsa M. Zardini","1988","5","28","South America","Paraguay",NA,NA,NA,NA,"Zardini 4360","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobatí. In forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,"Willd.",NA,"J.J. Wurdack (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-18","1",NA
