"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","imagecode","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"146","2019-06-11 12:57:19-03","F","FMNH-SEEDPLANTS","V0431388F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"D. Irvine","DI815","1984","4","23","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"V0431388F",NA,NA,"Dicotyledoneae",NA,NA,"RRC ID Flag",NA,NA,NA,NA,"V0431388F_01 V0431388F_02",NA,NA,"DI 815",NA,NA
"147","2017-07-11 16:13:58-03","F","FMNH-SEEDPLANTS","V0431389F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"L. Marcano-Berti","449","1964","11","29","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0431389F",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"V0431389F_01",NA,NA,NA,NA,NA
"148","2017-07-11 16:14:05-03","F","FMNH-SEEDPLANTS","V0431396F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"Rod. Vasquez & R. Rojas","22603","1977","2","17","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0431396F",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"V0431396F_01",NA,NA,NA,NA,NA
"149","2017-07-11 16:14:08-03","F","FMNH-SEEDPLANTS","V0431402F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"G. Bondar","2283","1952",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0431402F",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"V0431402F_01",NA,NA,NA,NA,NA
"150","2019-06-11 12:43:36-03","F","FMNH-SEEDPLANTS","V0431408F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"R. P. Belém","3422","1967","2","20","South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,"V0431408F",NA,NA,"Dicotyledoneae",NA,NA,"RRC ID Flag",NA,NA,NA,NA,"V0431408F_01 V0431408F_02",NA,NA,"3422",NA,NA
"151","2019-01-25 15:34:43-02","IAC","IAC","21395","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","H.F. Leitão Filho","1009","1970","04","30",NA,"Brasil","São Paulo","São Paulo","Horto Florestal da Cantareira","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","H.F. Leitão Filho","1970","04",NA,NA,NA,NA,"30",NA,NA,NA
"152","2019-01-25 15:39:40-02","IAC","IAC","35521","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","N.M. Ivanauskas","897","1996","09","22",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333",NA,"coordenadas originais: 24°36#?#30S, 47°52#?#37W",NA,NA,NA,NA,"-47.876944","-24.608333","N.M. Ivanauskas","1996","09",NA,NA,NA,NA,"22",NA,NA,NA
"153","2019-01-25 15:34:43-02","IAC","IAC","43116","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","L.C. Bernacci; G.A.D.C. Franco; G.F. Árbocz; G. Durigan & E. Furlan","3409","2001","03","06",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Nelson, indivíduo N 24.2","-47.100922","-23.710157",NA,NA,NA,NA,NA,NA,"-47.100922","-23.710157","L.C. Bernacci et al.","2001","03",NA,NA,NA,NA,"06",NA,NA,NA
"154","2020-07-23 12:05:12-03","CEPLAC","CEPEC","127657","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"Carvalho, G. M.","204","2013","04","16",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.25","-16.5",NA,"<ll>dwc_commonname:</ll> Gindiba",NA,"100","100",NA,"39W15'","16S30'","G. M. Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-23 12:05:12-03","CEPLAC","CEPEC","127664","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"Carvalho, G. M.","367","2010","03","02",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.25","-16.5",NA,"<ll>dwc_commonname:</ll> Gindiba",NA,"100","100",NA,"39W15'","16S30'","G. M. Carvalho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-23 12:05:12-03","CEPLAC","CEPEC","142464","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"Oliveira, N.E.","309","2014","09","09",NA,"Brasil","Bahia","SANTA INÊS","Conglomerado BA_983-1-3-3","-39.780278","-13.320278",NA,"Duplicatas: NAO",NA,NA,NA,NA,"39W46'49","13S19'13","Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-23 12:05:12-03","CEPLAC","CEPEC","58768","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"A. M. Amorim","1354","1993","09","14",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una. Picada paralela do Rio Maruim.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0","D. S. Silveira",NA,NA,NA,NA,NA,"30/12/2009",NA,NA,NA,NA
"158","2020-07-23 12:05:12-03","CEPLAC","CEPEC","135757","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indivíduo P18-10",NA,"100","100",NA,"39W8'0","16S20'0","Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-07-23 12:05:12-03","CEPLAC","CEPEC","63852","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"A. M. de Carvalho","4956","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão.Árvore n. 455 Parcela n. 13.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,NA,"39W4'9","14S46'55","A. M. Amorim",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"160","2020-07-23 12:05:12-03","CEPLAC","CEPEC","64084","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"A. M. de Carvalho","5370","1995","01","11",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1209 Parcela n. 31.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,NA,"39W4'9","14S46'55","A. M. Amorim",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"161","2020-07-23 12:05:12-03","CEPLAC","CEPEC","65384","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"A. M. de Carvalho","5103","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte d Rio Fundão. Árvore n. 762 Parcela n. 20.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,NA,"39W4'9","14S46'55","A. M. Amorim",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"162","2020-07-23 12:05:12-03","CEPLAC","CEPEC","65422","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"A. M. de Carvalho","5126","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperana. Entrada a 2Km a partir da antiga ponte do Rio Fundão. #?#Arvore n. 835 Parcela n. 22.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,NA,"39W4'9","14S46'55","A. M. Amorim",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"163","2020-07-23 12:05:12-03","CEPLAC","CEPEC","63038","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"R. P. Belém","3422","1967","02","20",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"G. M. Barroso",NA,NA,"61245","auto",NA,"30/12/2009",NA,NA,NA,NA
"164","2020-07-23 12:05:12-03","CEPLAC","CEPEC","27907","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"J. L. Hage","1603","1982","01","20",NA,"Brasil","Bahia","ILHÉUS","Quadra H do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Gindiba-preta, indiba-verdadeira",NA,NA,NA,NA,"0*0'0","0*0'0","S. G. da Vinha",NA,NA,"61245","auto",NA,"15/03/1982",NA,NA,NA,NA
"165","2020-07-23 12:05:12-03","CEPLAC","CEPEC","65592","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"L. A. Mattos-Silva","3134","2007","06","09",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC, Km 16 da Rod. Ilheus/Itabuna, BR-415.","-39.166667","-14.8",NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,NA,"39W10'","14S48'","D. S. Silveira",NA,NA,NA,NA,NA,"30/12/2009",NA,NA,NA,NA
"166","2013-02-07 10:18:22-02","UMC","HUMC","445","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"Sakagushi, R.T.","152","2003","11","25","Southern America","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"167","2020-09-18 09:32:22-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Sloanea","obtusifolia","Sloanea obtusifolia","Croizat","Mota, CD","101",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-01 14:57:11-03","UnB","UB","16112","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","K. Schum.","Sambuichi, RHR","814","2001","04","27","Southern America","Brasil","Bahia",NA,"Fazenda Retiro. Estrada Ilhéus-Uruçuca km 14","-39.15","-14.716667",NA,"Árvore 57m. Fruto imaturo verde.; Mata atlântica raleada sobre plantação de cacau.",NA,NA,NA,NA,"-39.15","-14.716667","Sampaio, D","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 14:57:11-03","UnB","UB","204896","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","K. Schum.","Fróes, RL","34272","1958","05","02","Southern America","Brasil","Pará","Viseu","Rio Piriá","-46.1399993896484","-1.1966700553894",NA,"Árvore de 8m, frutos vermelhos; Mata de terra firme",NA,NA,NA,NA,NA,NA,"Castañeda, DA","1980",NA,"126900","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-01 14:57:11-03","UnB","UB","16130","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","K. Schum.","Belém, RP; Pinheiro, RS","3422","1967","02","20","Southern America","Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau - CEPEC. Plantação de Cacau","-39.0494003295898","-14.7889003753662",NA,"Árvore 35m x 1m. Flor amarelada. Fruto verde.; .",NA,NA,NA,NA,NA,NA,"Sampaio, D","2009",NA,"61245","auto",NA,NA,NA,NA,NA,NA
"171","2020-09-30 10:51:16-03","UnB","UB","204895","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","K. Schum.","Fróes, RL","29395","1953","02","23","Southern America","Brasil","Pará ","Alenquer","Colônia Lauro Sodré, km 23 localidade Santa Maria","-54.7383003234863","-1.94166994094849",NA,"Árvore de 6m; À beira de um corrego em terreno arenoso",NA,NA,NA,NA,NA,NA,"Sampaio, D","2015","04","394828","auto",NA,NA,NA,NA,NA,NA
"172","2018-07-20 21:34:36-03","UFMT","UFMT","33123","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Nave, A.G.; Lopes, R.F.; Bertani, D.F.; Carneiro, P.H.M.","1875","1997","08","15",NA,"Brasil","Mato Grosso","Porto dos Gaúchos","Beira do Rio Arinos.","-57.4143981933594","-11.5353002548218",NA,"Árvore , 6 m de alt e com frutos imaturo verde, maduro marrom.; Floresta ombrófila aluvial; beira do rio.",NA,NA,NA,NA,NA,NA,"Souza, V.C.",NA,NA,"153528","auto",NA,NA,NA,NA,NA,NA
"173","2020-01-31 10:38:06-03","IFAM","EAFM","1765","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Stropp, J.; Assunção, P.","479a","2007","07",NA,NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Área da Forca Aerea, Próximo ao Igarapé Mindú.","-67.0892028808594","-0.130278006196022",NA,"; HABITAT: Floresta de Campinarana.",NA,NA,NA,NA,NA,NA,"Assunção, P.","2010","03","377621","auto",NA,NA,"29",NA,NA,NA
"174","2020-01-31 10:38:06-03","IFAM","EAFM","1700","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Stropp, J.; Assunção, P.","569","2007","07",NA,NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Área da Forca Aerea, Próximo ao Igarapé Mindú.","-67.0892028808594","-0.130278006196022",NA,"; HABITAT: Floresta de Terra Firme.",NA,NA,NA,NA,NA,NA,"Assunção, P.","2010","03","377621","auto",NA,NA,"29",NA,NA,NA
"175","2021-03-04 15:44:48-03","IF","SPSF","35804","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","6132","2005","12","15","América do Sul","Brasil","SP","Embú","Vale do Sol","-46.8499984741211","-23.6399993896484",NA,"COLETA: XLS: SPSFNovo; Árvore de 14 m. Frutos maduros abertos.; GEOGRAFIA: UTM: X=309526 Y=7384504 ZONA=23K;",NA,"923","923","Magnoliopsida",NA,NA,"D.Sampaio","2009","07","6851","auto",NA,NA,"16",NA,NA,NA
"176","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","963","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","Franco G., Baptista V.R.; Ferreira L.; Cielo Filho R.; Zidko A.; Rodrigues R.R.; Souza V.C.; Tamashiro J.Y.","2963","2000","04","22",NA,"Brasil","São Paulo","São Sebastião","Praia Barra da Uma / Boracéia. Estrada de acesso da Fazenda Águas do Bento. Planície Fluvio Maria. Formação Cananéia. Borda perpendicular a estrada.","-45.77","-23.73",NA,"Frutos abertos secos.[HABITAT=Floresta de restinga]",NA,"30","30",NA,"-45.77","-23.73","Franco G.","2000","04",NA,NA,NA,NA,"28",NA,NA,NA
"177","2020-11-26 10:00:09-03","IBt","SP","385078","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Ivanauskas, NM","889","1996","09","20",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:03:37-03","IBt","SP","490439","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Mourad, BM; Petri, L","84","2015","10","14",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"Aragaki, S; Petri, L","2016","12","53584","auto",NA,NA,"19",NA,NA,NA
"179","2021-01-07 09:33:36-03","IBt","SP","454638","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Kondrat, H","14","2012","10","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
