"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","monthIdentified","dayIdentified","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"141","2020-12-21 16:44:54-03","MBM","MBM","53589","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","Fevereiro, P.C.","Hatschbach, G.; Pereira, E.; Pereira, E.","10668",NA,NA,NA,"Southern America","Brazil","Paraná","Araucária","Tomaz Coelho","-49.4103012084961","-25.5930995941162",NA,NA,"MBM053589","MBM053589",NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:44:54-03","MBM","MBM","97653","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","Hatschbach, G.","Kummrow, R.","2546",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Cachimba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM097653","MBM097653",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:44:54-03","MBM","MBM","42009","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.","36639",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Espandilha","-49.2731018066406","-25.4277992248535",NA,NA,"MBM042009","MBM042009",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:44:54-03","MBM","MBM","186572","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","Sobral, M.","Sobral, M.","7930",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","São José dos Ausentes","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"MBM186572","MBM186572",NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:44:54-03","MBM","MBM","255110","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","Hatschbach, G.","Cordeiro, J.; Silva, J.M.; Ribas, O.S.; Silva, J.M.; Ribas, O.S.","1680",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM255110","MBM255110",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:44:54-03","MBM","MBM","7306","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","18440",NA,NA,NA,"Southern America","Brazil","Paraná","Campo do Tenente","Ribeirão da Fazenda","-49.6828002929688","-25.978099822998",NA,NA,"MBM007306","MBM007306",NA,NA,"farinacea","17005","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:44:54-03","MBM","MBM","42005","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.","35778",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"MBM042005","MBM042005",NA,NA,"farinacea","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:44:54-03","MBM","MBM","159764","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Fritsch, M.","Hatschbach, G.; Barboza, E.; Barboza, E.","58202","1992","11","10","Southern America","Brazil","Paraná","Tibagi","Guartelá, Canyon Rio Iapó, Lajeado do Pedregulho","-50.4136009216309","-24.5093994140625",NA,"Arbusto 2m, flor alva, Zona de campo, margem de córrego à borda do canyon","MBM159764","MBM159764","800","800","farinacea","56988","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"149","2020-12-21 16:23:54-03","MBM","MBM","400018","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Lozano, E.D.","Lozano, E.D.; May, D.; Saridakis, D.P.; May, D.; Saridakis, D.P.","2886","2014","12","17","Southern America","Brazil","Paraná","Lapa","Parque Estadual do Monge","-49.700444","-25.775",NA,"Arbusto, 1 m, flores alvas.; Campos Gerais, campo sujo.","MBM400018","MBM400018",NA,NA,"farinacea",NA,NA,"2015","-49.700444","-25.775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:23:54-03","MBM","MBM","407478","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Cordeiro, J.; Barboza, E.","Caxambu, M.G.","4954","2013","11","28","Southern America","Brazil","Paraná","Tibagi","Sítio Sete Quedas","-50.261722","-24.584028",NA,"Arbusto palustre, heliófito. Flores alvas.; Relevo: Ondulado; Vegetação: Estepe( Campos Gerais).","MBM407478","MBM407478","1098","1098","farinacea",NA,NA,"2016","-50.261722","-24.584028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:23:54-03","MBM","MBM","410450","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Brotto, M.L.","Roher, D.; Felitto, G.; Dutra, M.; Daniel, V.; Felitto, G.; Dutra, M.; Daniel, V.","236","2017","01","12","Southern America","Brazil","Santa Catarina","São Bento do Sul","às margens da linha férrea. Censo florestal na faixa de domínio da ferrovia (RUMO)","-49.488611","-26.273639",NA,"Árvore 3,5m de altura, flores alvas.; Floresta Ombrofila Mista Montana, na borda de remanescente florestal.","MBM410450",NA,NA,NA,"farinacea",NA,NA,"2018","-49.488611","-26.273639",NA,NA,NA,"02","05",NA,NA,NA,NA,NA
"152","2020-12-21 16:23:54-03","MBM","MBM","429564","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Brotto, M.L.","Lozano, E.D.; Barboza, E.; Canestraro, B.K.; Barboza, E.; Canestraro, B.K.","4654","2020","01","22","Southern America","Brazil","Santa Catarina","Campo Alegre","Campos do Quiriri","-48.992278","-26.023194",NA,"Arbusto, 1,2 m, flores alvas, em capoeira na beira da estrada.; Campo de Altitude.","MBM429564",NA,NA,NA,"farinacea",NA,NA,"2020","-48.992278","-26.023194",NA,NA,NA,"06","17",NA,NA,NA,NA,NA
"153","2020-12-21 16:44:54-03","MBM","MBM","4022","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.","15634",NA,NA,NA,"Southern America","Brazil","Paraná","Almirante Tamandaré","Parque Santa Maria","-49.310001373291","-25.3246994018555",NA,NA,"MBM004022","MBM004022",NA,NA,"farinacea","18684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:44:54-03","MBM","MBM","7308","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.","18428",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Entre Campina Grande e Mandassaia","-49.0553016662598","-25.3055992126465",NA,NA,"MBM007308","MBM007308",NA,NA,"farinacea","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:44:54-03","MBM","MBM","132826","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Hatschbach, G.","Nicolack, V.","108",NA,NA,NA,"Southern America","Brazil","Paraná","Colombo","Campestre","-49.2242012023926","-25.2917003631592",NA,NA,"MBM132826","MBM132826",NA,NA,"farinacea","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:44:54-03","MBM","MBM","124513","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Fritsch, M.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","423","1987","11","09","Southern America","Brazil","Paraná","Curitiba","Recanto das Araucarias","-49.2731018066406","-25.4277992248535",NA,"Arbusto de 3m, flor alva. Vargedos do Iguaçu","MBM124513","MBM124513",NA,NA,"farinacea","25180","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"157","2020-12-21 16:44:54-03","MBM","MBM","7313","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.","18221",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"MBM007313","MBM007313",NA,NA,"farinacea","49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:44:54-03","MBM","MBM","132827","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Fritsch, M.","Ribas, O.S.; Silva, J.M.; Silva, J.M.","200",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Rod. BR-476, 5km a oeste da Lapa","-49.7158012390137","-25.7696990966797",NA,"Arbusto 1,50m, flores alvas, Campo limpo, próx. a capão","MBM132827","MBM132827",NA,NA,"farinacea","49965","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"159","2020-12-21 16:44:54-03","MBM","MBM","42004","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.","35552",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Córrego da Anta","-50.0064010620117","-25.4293994903564",NA,NA,"MBM042004","MBM042004",NA,NA,"farinacea","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:44:54-03","MBM","MBM","110735","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Hatschbach, G.","Silva, J.M.","38",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rio Capivara","-50.0064010620117","-25.4293994903564",NA,NA,"MBM110735","MBM110735",NA,NA,"farinacea","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:44:54-03","MBM","MBM","359641","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Fritsch, M.","Ribas, O.S.","8328","2009","11","13","Southern America","Brazil","Paraná","Palmeira","Rio Capivari","-50.0064010620117","-25.4293994903564",NA,"Arbusto, 4m, flores alvas, refúgios vegetacionais no campo sujo","MBM359641","MBM359641",NA,NA,"farinacea","35166","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:44:54-03","MBM","MBM","4021","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Sleumer, H.","Hatschbach, G.","15622",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,"MBM004021","MBM004021",NA,NA,"farinacea","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:44:54-03","MBM","MBM","87391","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Landrum, L.R.","Landrum, L.R.","4031",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM087391","MBM087391",NA,NA,"farinacea","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:44:54-03","MBM","MBM","57158","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Fritsch, M.","Shepherd, G.J.; et al.; et al.","6138","1977","11","05","Southern America","Brazil","Paraná","Ponta Grossa","Estrada entre Ponta Grossa e Itararé, km 203.","-50.1618995666504","-25.0949993133545",NA,"Arbusto de 3m. Pétalas brancas. Planta viscosa. Beira de mata","MBM057158","MBM057158","1100","1100","farinacea","46557","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"165","2020-12-21 16:44:54-03","MBM","MBM","191561","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Fritsch, M.","Cervi, A.C.","3976","1992","12","23","Southern America","Brazil","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,"Flores alvas; beira de rio","MBM191561","MBM191561",NA,NA,"farinacea","56988","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"166","2020-12-21 16:44:54-03","MBM","MBM","125744","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.","Fritsch, M.","Krapovickas, A.; et al.; et al.","42087",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Lages","Parque das Pedras Brancas, 10km SE de Lages","-50.326099395752","-27.8160991668701",NA,"Entre grandes rocas, 50 cm alt; flores blancas.","MBM125744","MBM125744",NA,NA,"farinacea","70701","auto","2009",NA,NA,NA,NA,NA,"08","24",NA,NA,NA,NA,NA
"167","2020-12-21 16:44:54-03","MBM","MBM","22649","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","25426",NA,NA,NA,"Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"MBM022649","MBM022649",NA,NA,"jordanensis","37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:23:54-03","MBM","MBM","416507","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Mazine, P.C.S.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3164","2018","11","20","Southern America","Brazil","Paraná","Jaguariaíva","Rio Diamante","-49.8075","-24.354722",NA,"Arbusto com 1,5 m de altura; cálice verde, corola branca.; Savana (Campo cerrado), solo úmido.","MBM416507",NA,"1102","1102","jordanensis",NA,NA,"2019","-49.8075","-24.354722",NA,NA,NA,"01","23",NA,NA,NA,NA,NA
"169","2020-12-21 16:44:54-03","MBM","MBM","7307","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Sleumer, H.","Hatschbach, G.","18981",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,"MBM007307","MBM007307",NA,NA,"jordanensis","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:44:54-03","MBM","MBM","53600","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Sleumer, H.","Hatschbach, G.","11940",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Lajeado Cinco Reis","-49.7057991027832","-24.2511005401611",NA,NA,"MBM053600","MBM053600",NA,NA,"jordanensis","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:44:54-03","MBM","MBM","7310","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Sleumer, H.","Hatschbach, G.","17979",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,"MBM007310","MBM007310",NA,NA,"jordanensis","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:44:54-03","MBM","MBM","207403","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Hatschbach, G.","Hatschbach, G.; Landrum, L.R.; Landrum, L.R.","64010",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Branco do Sul","Serra do Caetê","-49.3142013549805","-25.1900005340576",NA,NA,"MBM207403","MBM207403",NA,NA,"jordanensis","37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:28:12-03","PUC-RIO","FCAB","2460","PreservedSpecimen","Plantae",NA,"Angiospermae","Escalloniaceae","Escallonia","jordanensis","Escallonia jordanensis","Gard.","Dr. H. Sleumer","P. Capell S.J.","s.n.","1952","12","15",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,"Epiteto não encontrado na Flora do Brasil.&nf;Escallonia, prout fert Dr. Sleumer anno 1953 nondum eart publicata.","002460",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-09-04 04:54:21-03","MNHN","RECOLNAT_MNHN_P","P02529160","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Sello",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529160' target='other'> <mi>dwc_moreinfo</mi></a>","P02529160","P02529160_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-09-04 04:54:21-03","MNHN","RECOLNAT_MNHN_P","P02529161","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Schwacke",NA,"1880","1","8",NA,"Brasil",NA,NA,"Castro, [Serra da Purição].",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529161' target='other'> <mi>dwc_moreinfo</mi></a>","P02529161","P02529161_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103",NA,NA,NA
"176","2015-09-04 04:54:21-03","MNHN","RECOLNAT_MNHN_P","P02529162","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Muller, F.",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Brail, Sta. Catarina, Campos dos Curitibanos [Curitibanos].",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529162' target='other'> <mi>dwc_moreinfo</mi></a>","P02529162","P02529162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-10-04 04:13:12-03","MNHN","RECOLNAT_MNHN_P","P00709550","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Sleumer","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul, cueilli dans les pâturages marécageux près l'habitation de Mborongava dans les Campos Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709550' target='other'> <mi>dwc_moreinfo</mi></a>","P00709550","P00709550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,"C2 1408 bis",NA,NA,NA
"178","2015-10-03 20:33:24-03","MNHN","RECOLNAT_MNHN_P","P00709551","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Sleumer","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul, cueilli dans les pâturages marécageux près l'habitation de Mborongava dans les Campos Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709551' target='other'> <mi>dwc_moreinfo</mi></a>","P00709551","P00709551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,"C2 1408 bis",NA,NA,NA
"179","2015-10-04 04:15:03-03","MNHN","RECOLNAT_MNHN_P","P00709552","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul, cueilli dans les pâturages marécageux près l'habitation de Mborongava dans les Campos Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709552' target='other'> <mi>dwc_moreinfo</mi></a>","P00709552","P00709552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,"C2 1408 bis",NA,NA,NA
"180","2015-09-04 04:54:21-03","MNHN","RECOLNAT_MNHN_P","P02529158","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Brésil (S. Paulo).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529158' target='other'> <mi>dwc_moreinfo</mi></a>","P02529158","P02529158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19405",NA,NA,NA
"181","2015-09-04 04:54:21-03","MNHN","RECOLNAT_MNHN_P","P02529159","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529159' target='other'> <mi>dwc_moreinfo</mi></a>","P02529159","P02529159_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"837",NA,NA,NA
"182","2015-09-04 09:32:39-03","MNHN","RECOLNAT_MNHN_P","P04377487","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Mattos, J.|Mattos, N.",NA,"1966","12","15",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Horto Florestal.","-45.5900001525879","-22.7299995422363","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04377487' target='other'> <mi>dwc_moreinfo</mi></a>","P04377487","P04377487_01",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14349",NA,NA,NA
"183","2015-09-04 04:57:51-03","MNHN","RECOLNAT_MNHN_P","P02528421","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","jordanensis","Escallonia jordanensis","Sleumer",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528421' target='other'> <mi>dwc_moreinfo</mi></a>","P02528421","P02528421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8249",NA,NA,NA
"184","2015-09-04 04:57:51-03","MNHN","RECOLNAT_MNHN_P","P02528423","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","jordanensis","Escallonia jordanensis","Sleumer",NA,"Glaziou, A.",NA,"1876","1","7",NA,"Brasil","São Paulo",NA,"Brésil (S. Paulo) Campos da Bocaina au Chapéo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528423' target='other'> <mi>dwc_moreinfo</mi></a>","P02528423","P02528423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8249",NA,NA,NA
"185","2015-09-04 04:57:51-03","MNHN","RECOLNAT_MNHN_P","P02528422","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","jordanensis","Escallonia jordanensis","Sleumer",NA,"Glaziou, A.",NA,"1876","1","7",NA,"Brasil","São Paulo","Bocaina",NA,"-48.5099983215332","-22.1299991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528422' target='other'> <mi>dwc_moreinfo</mi></a>","P02528422","P02528422_01",NA,NA,NA,"18396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8249",NA,NA,NA
"186","2020-12-11 11:35:11-03","UFMG","BHCB","28929","PreservedSpecimen","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:35:11-03","UFMG","BHCB","28929","PreservedSpecimen","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:18:49-03","UFPR","UPCB","58104","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var. farinacea","A.St.-Hil.","Fritsch, M.","Martins, A.C.","33","2004","11","13",NA,"Brasil","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.183333","-25.516667",NA,"Flores brancas, herbácea. Campo limpo..","UPCB0027849","UPCB0027849","910","910","var. farinacea",NA,NA,"2009","-49.183333","-25.516667",NA,NA,NA,"08","28",NA,NA,NA,NA,NA
