"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"186","2021-02-11 17:18:25-03","UFPR","UPCB","9281","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Hatschbach, G.","1969","04","01",NA,"Brasil",NA,NA,"Saprófita, violeta. Mata às margens de rio encachoeirado. Alt. 800-900 m.s.n.m..",NA,NA,NA,"Small","Flora Neotropica","21306","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"17116","auto","1986","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-11 17:18:25-03","UFPR","UPCB","59983","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Urben-Filho, A.","2007","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Small","Guimarães, O.A.",NA,"Sergipe","Indiaroba","Mata do Sabão","-37.591389","-11.501389",NA,NA,NA,NA,NA,"2007","06","-37.591389","-11.501389","19",NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:18:25-03","UFPR","UPCB","6152","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Hatschbach, G.","1967","02","28",NA,"Brasil",NA,NA,"Saprófita, lilás. Interior da mata sombria..",NA,NA,NA,"Small","Flora Neotropica","16079","Paraná","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768",NA,NA,NA,"45291","auto","1986","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-11 17:18:25-03","UFPR","UPCB","50630","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Reginato, M.","2005","03",NA,NA,"Brasil",NA,NA,"Saprófita áfila, flor roxa..",NA,NA,NA,"Small","Reginato, M.","223","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","2005","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"190","2021-02-11 17:18:25-03","UFPR","UPCB","20058","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Cervi, A.C.","1992","04","25",NA,"Brasil",NA,NA,"Pétalas de base lilás e ápice mais claro. Lugares bastante úmidos..",NA,NA,NA,"Small","Flora Neotropica","3674","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,"17116","auto","1986","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-11 17:18:25-03","UFPR","UPCB","29313","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Dittrich, V.A.O.","1996","12","13",NA,"Brasil",NA,NA,"Erva aclorofilada, flor branco-arroxeada. Floresta com Araucária..",NA,NA,NA,"Small","Dittrich, V.A.O.","293","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1996","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-11 17:18:25-03","UFPR","UPCB","85968","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Reginato, M.","2005","03","05",NA,"Brasil",NA,NA,"Saprófita com flor roxa.",NA,NA,NA,"(Nutt.) Barnhart ex Small","Meyer, F.S.","244","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-11 17:18:25-03","UFPR","UPCB","9280","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Hatschbach, G.","1969","01","15",NA,"Brasil",NA,NA,"Flor lilás. Matinha nebular. Alt. 1500 m.s.n.m..",NA,NA,NA,"Small","Flora Neotropica","20767","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,"55154","auto","1986","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2011-12-22 05:01:00-02","MO","MOBOT","2493407","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Teodoro Rojas",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Maas, P. J. M.","Rojas 10128","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2012-05-02 13:12:00-03","MO","MOBOT","3073585","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Paulo T. Sano","1992","2","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","H. Maas & P.J. M. Maas","Sano 52196","Bahia",NA,"Mun. Abaíra: Tijuquinho.","-41.9","-13.2666667",NA,"1700.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"196","2016-08-04 05:18:00-03","MO","MOBOT","100270154","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","L. Hernani|M. Corrales M.|Gina Castillo|Valerio Flores","2007","9","15","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas & H. Maas (WAG)","Hernani 332","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, sector Tunqui, Camino al valle Palcazú.","-75.5102778","-10.2733334",NA,"2006.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"197","2017-12-14 13:07:00-02","MO","MOBOT","100301845","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alfredo F. Fuentes|D. Salazar|D. Alanes|Saul Cusi","2009","9","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Fuentes (LPB)","Fuentes Claros 15210","La Paz","Franz Tamayo","Parque Nacional Madidi, Tocoaque, entre Keara y Mojos.","-68.9517778","-14.6180556",NA,"2349.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-136","1"
"198","2014-11-11 08:48:00-02","MO","MOBOT","100307099","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo|Valerio Flores|R. Rivera","2008","2","9","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas & H. Maas (WAG)","Vásquez Martínez 33224","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillen, Sector Tunqui.","-75.5086111","-10.2763889",NA,"1857.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018","7"
"199","2014-10-19 16:12:00-02","MO","MOBOT","100322572","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo","2008","2","23","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","R. Rojas (HOXA)","Vásquez Martínez 33589","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillen, Sector San Daniel.","-75.4613889","-10.4333333",NA,"2363.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1029","3"
"200","2012-05-11 13:48:00-03","MO","MOBOT","100326190","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alfredo F. Fuentes|Modesto Chambi|Saul Cusi","2009","10","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Fuentes (LPB)","Fuentes Claros 15422","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque (entre Mojos y Keara), parcela permanente.","-68.9539167","-14.6162778",NA,"2423.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-161","3"
"201","2016-08-04 05:18:00-03","MO","MOBOT","100359977","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rodolfo Vásquez|Gina Castillo|Valerio Flores|L. Hernani","2007","8","20","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas & H. Maas (WAG)","Vásquez Martínez 32858","Pasco","Oxapampa","Dist. Oxapampa. Localidad Chacos.","-75.2922222","-10.6325",NA,"2412.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"606","5"
"202","2019-01-25 04:36:00-02","MO","MOBOT","100655462","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Luis Valenzuela G.|Karol Durand","2012","9","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P. & H. Maas (WAG)","Valenzuela Gamarra 22288","Pasco","Oxapampa","Dist. Huancabamba, Tunqui Parque Nacional Yanachaga-Chemillen.","-75.51","-10.2730556",NA,"2016.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","3"
"203","2016-10-13 06:02:00-03","MO","MOBOT","100670372","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","David A. Neill","2014","1","29","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","D. Neill (ECUAMZ)","Neill 17795","Tungurahua","Baños","Llanganates-Sangay Ecological Corridor, north of Río Pastaza, near Llanganates National Park. Headwaters of Rìo Tigre, an affluent of Río Zuñac. Dense cloud forest with abundant epiphytes. With Juan Pablo Reyes and Karima López.","-78.1686111","-1.3447222",NA,"2070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"204","2011-03-16 16:09:00-03","MO","MOBOT","1213701","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Bruce MacBryde","1971","10","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. & H. Maas","MacBryde 773","Napo",NA,"Junction of Baeza-Lago Agrio road with Río Azuela. Cloud forest.","-77.88333","-0.44888",NA,"1740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"205","2014-04-04 05:49:00-03","MO","MOBOT","1239748","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rodolfo Vásquez|Rocío Rojas","1998","2","11","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. & H. Maas","Vásquez Martínez 25260","Amazonas","Bagua","Aramango, Chorro Blanco. Bosque primario.","-78.3344444","-5.4916666",NA,"1500.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"206","2008-05-27 22:02:00-03","MO","MOBOT","1359717","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ronald L. Liesner","1980","1","21","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","FVG (P.J.Maas&H.Maas)","Liesner 8509","Amazonas",NA,"Seasonally flooded disturbed forest S of airstrip at San Carlos de Rio Negro; between airstrip and river.","-67.06666","1.91666",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160",NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","1360122","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ronald L. Liesner","1980","1","22","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","FVG (P.J.Maas&H.Maas)","Liesner 8581","Amazonas",NA,"0.5-3 km NE and E of San Carlos de Rio Negro; N of airstrip.","-67.05","1.91666",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163",NA
"208","2011-03-29 14:15:00-03","MO","MOBOT","1553159","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","José Campos de la Cruz|et al.","1998","11","18","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. & H. Maas","Campos de la Cruz 5733","Cajamarca",NA,"Tabaconas. El Pajonal - camino al Páramo y al Cerro Coyona. Bosque intervenido. Terreno fongoso. Zona de amortiguamiento del Santuario Tabaconas Namballe.","-79.2672223","-5.2916666",NA,"2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"209","2009-06-27 16:52:00-03","MO","MOBOT","1590962","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Randall J. Evans","2001","6","30","South America","Suriname",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas (U)","Evans 3239","Sipaliwini",NA,"Summit of Tafelberg. Along trail from airplane crash site to Arrowhead Basin, ca. 200 m SW of Augustus Creek. Low primary forest (canopy ca. 10 m tall), with understory dominated by Cluisa sp., the usually terrestrial Philodendron insigne Schott, and a large terrestrial bromeliad (leaves ca. 2 m long).","-56.1833333","3.9111111",NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"496","5"
"210","2008-12-30 03:32:00-02","MO","MOBOT","1723628","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Miguel Bang",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","H. C. M. Snelders & P. J. M. Maas (U)","Bang s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"211","2012-04-12 05:10:00-03","MO","MOBOT","1755124","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alfredo F. Fuentes|et al.","2002","6","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Fuentes (LPB)","Fuentes Claros 4528","La Paz","Franz Tamayo","Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas. Bosque yungueño termo-mesotropical pluviestacional húmedo; con Podocarpus oleifolius, Melastomataceae spp y Lauraceae spp","-68.23277","-14.5",NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-22","4"
"212","2014-04-04 05:51:00-03","MO","MOBOT","1759942","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rodolfo Vásquez","2000","11","9","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. & H. Maas","Vásquez Martínez 26582","Cajamarca","San Ignacio","San José de Lourdes. Cerro Parco. Bosque primario sobre rocas","-78.8916666","-5.0772223",NA,"2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2014-04-04 05:51:00-03","MO","MOBOT","1760023","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rodolfo Vásquez","2000","11","11","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas (U)","Vásquez Martínez 26663","Cajamarca","San Ignacio","San José de Lourdes. Base del Cerro El Parco. Bosque primario, suelo cubierto con una capa de raíces y hojarasca","-78.89166","-5.07722",NA,"2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"214","2014-04-04 05:51:00-03","MO","MOBOT","1760075","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rodolfo Vásquez","2000","11","13","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. & H. Maas","Vásquez Martínez 26715","Cajamarca","San Ignacio","San José de Lourdes. Base del Cerro El Parco. Bosque primario","-78.8833333","-5.0772223",NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"215","2008-05-27 22:02:00-03","MO","MOBOT","1769341","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alwyn H. Gentry|Enrique Forero","1973","1","8","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small",NA,"Gentry 7280","Chocó","Bahia Solano","Alto de Buey.","-77.26666","6.08333",NA,"1200.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3182",NA
"216","2014-09-11 10:45:00-03","MO","MOBOT","1839368","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","1980","3","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas","Davidse 17684","Pará","Vigia","Ca. 9 km SE of Vigia along Highway (PA-140) to Belém. Campinas de Palha.","-48.0666667","-0.9166667",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-5","1"
"217","2013-10-05 06:33:00-03","MO","MOBOT","1841797","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gerrit Davidse|Ángel C. González","1978","2","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Mass","Davidse 14247","Apure",NA,"Distrito Pedro Camejo; along the Río Meta at Fundo El Algarrobo, 22 airline km WNW of Buena Vista, caño 2-3 km N of Isla Algarrobo.","-68.78333","6.18333",NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1290",NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","1856207","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Stephan G. Beck","1990","8","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small",NA,"Beck 18630","La Paz","Franz Tamayo","Apolo 47 Km hacia Charazani. En el valle de Correo","-68.45","-14.75",NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-07-23 08:54:00-03","MO","MOBOT","1866127","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Tatiana B. Miranda|Carla Maldonado|F. Canqui|Remberto Alvarez|José Tito","2002","12","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas (U)","Miranda Gonzáles 441","La Paz","Franz Tamayo","Senda Apolo-San José de Uchupiamonas, entre cima de Huacataya y arroyo Huacataya. Parcela Temporal de Muestreo (0.1 ha) 71.","-68.3038889","-14.5202778",NA,"1955.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-22","1"
"220","2020-06-19 22:36:00-03","MO","MOBOT","1869123","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alejandro Araujo M.|Honorio Pariamo|Marcelino Villanueva|Pepe Sevillanos","2002","7","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Fuentes (LPB)","Araujo Murakami 171","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Piñalito, 30 km en línea recta al este de Apolo por el camino a San José de Uchupiamonas; trayecto de 1.8 km entre la Parcela Permanente y campamento Jatun Chiriuno.","-68.2491666","-14.4975",NA,"1850.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-07","1"
"221","2008-05-27 22:02:00-03","MO","MOBOT","1933313","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ronald L. Liesner","1977","11","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","FVG (P.J.Maas&H.Maas)","Liesner 3361","Amazonas",NA,"Bana (scrubby forest) on white sand podozolic soil and adjacent transitional area forest. IVIC Study area. 4 km E of San Carlos de Río Negro.","-67.05","1.91666",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355",NA
"222","2020-07-03 15:13:00-03","MO","MOBOT","2154210","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alejandro Araujo M.|A.S. Poma C.|A. Palabral","2004","9","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Fuentes (LPB)","Araujo Murakami 913","La Paz","Abel Iturralde","Parque Nacional Madidi, Rio Heath.","-68.8427777","-13.0341666",NA,"170.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-04","1"
"223","2014-03-29 17:10:00-03","MO","MOBOT","2454427","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","J.F. Molfino",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small",NA,"Molfino s.n.32","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2018-06-22 05:25:00-03","MO","MOBOT","2455266","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Pe. Raulino Reitz|et al.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Maas, P. J. M.","Reitz 5373","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2012-04-20 05:09:00-03","MO","MOBOT","2493397","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","1996","10","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Schinini, A., //","Schinini Cacace 31456","Alto Paraná",NA,"Reserva Biológica, cerca del río Itabó, sobre el embalse Itaipú del río Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2012-04-12 05:10:00-03","MO","MOBOT","2674583","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alfredo F. Fuentes|et al.","2005","4","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Fuentes (LPB)","Fuentes Claros 7177","La Paz","Muñecas","Marumpampa, subiendo cerro al SW. Bosque montano estacional con Nectandra cf. laurel, Clethra sp. y Alchornea spp. Laderas fuertemente inclinadas en sucesion de filos y quebradas, expuestas al W. Inventario fitosociologico Madidi 12.","-68.64722","-15.23416",NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-16","1"
"227","2012-08-13 13:52:00-03","MO","MOBOT","2761054","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas","2005","6","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Fuentes (LPB)","Fuentes Claros 8931","La Paz","Franz Tamayo","Parque Nacional Madidi, Tokoake, campamento sin arbolado. Bosque montano pluvial con Clusia sp., Weinmannia spp. y Miconia spp. Inventario fitosociologico Madidi 46. Plantas alcoholizadas.","-68.9519444","-14.6183334",NA,"2342.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-78","1"
"228","2009-07-20 21:22:00-03","MO","MOBOT","3069028","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Bassett Maguire","1944","7","18","South America","Suriname",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","H.C.M. Snelders & P.J.M. Maas","Maguire 24132",NA,NA,"Plants of the Saramacca River Headwaters, Surinam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2010-01-01 05:41:00-02","MO","MOBOT","3071088","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Henry H. Rusby",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","H.C.M. Sneiders & P.J.M. Maas","Rusby 311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2010-06-28 17:30:00-03","MO","MOBOT","3071411","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Rubén A. Montes","1986","7","28","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Steyermark & Holst","Montes 3029",NA,NA,"Morichal San Pedro, 2 km Norte de Mapire Edo Anzoategui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2014-02-19 06:40:00-03","MO","MOBOT","3072439","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","1979","4","4","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","A. Gentry","Forero 4583","Chocó",NA,"Hoya del Rio San juan. Alrededores de Noanamá.","-76.91666","4.7",NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2016-09-14 05:18:00-03","MO","MOBOT","3072770","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Paul J. M. Maas|L. Y. T. Westra","1979","11","13","South America","Guyana",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","P.J.M. Maas","Maas 4359",NA,NA,"Pakaraima Mts., Kako Amerindian village, Kako R. Savanna forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"233","2008-05-27 22:02:00-03","MO","MOBOT","3073232","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Basil Stergios","1994","11","7","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","H. Maas & P.J.M. Maas","Stergios 16356","Amazonas",NA,"Río Baría (agua negra), entre la boca de la Laguna Yuruvi y la Laguna-laja Bajáio (aproximadamente a 25 vueltas de la boca). Selvas pluviales bajas de rebalse, con playas arenosas y lajas. Misión Proyecto Vavilov, Convenio IVIC-NEBA-UNELLEZ.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
