"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"283","2020-12-21 16:36:43-03","MBM","MBM","389705","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Selusniaki, M.","2012","08","11","Perret, L.","2012","08","11","Brazil","Paraná","Telêmaco Borba","-50.706944","-24.100556","-50.706944","-24.100556","MBM389705","MBM389705","19","520","750",NA,NA,NA,NA,"Southern America","UHE Mauá, PCH Getúlio Vargas",NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:36:43-03","MBM","MBM","52391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Gibbs, P.H.; et al.; et al.","1976","11","09","Brazil","São Paulo",NA,NA,NA,NA,NA,"MBM052391","MBM052391","3461",NA,NA,NA,NA,NA,NA,"Southern America","Dunas",NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:36:43-03","MBM","MBM","313769","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Cordeiro, J.",NA,NA,NA,"Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","2004","10","07","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM313769","MBM313769","30",NA,NA,NA,NA,NA,NA,"Southern America","Jardim Botânico Municipal",NA,"25180","auto",NA,NA,NA,NA
"286","2020-12-21 16:36:43-03","MBM","MBM","59351","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1969","10","08","Brazil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"MBM059351","MBM059351","22380",NA,NA,NA,NA,NA,NA,"Southern America","Coatis",NA,"31827","auto",NA,NA,NA,NA
"287","2020-12-21 16:36:43-03","MBM","MBM","73201","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Oliveira, P.I.","1982","01","21","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM073201","MBM073201","317",NA,NA,NA,NA,NA,NA,"Southern America","Fazenda Santa Rita",NA,"35166","auto",NA,NA,NA,NA
"288","2020-12-21 16:36:43-03","MBM","MBM","146556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1991","10","15","Brazil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,"MBM146556","MBM146556","55752",NA,NA,NA,NA,NA,NA,"Southern America","Rio Feio",NA,"37178","auto",NA,NA,NA,NA
"289","2020-12-21 16:36:43-03","MBM","MBM","104290","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Hatschbach, G.; Hatschbach, G.","1985","11","13","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM104290","MBM104290","178",NA,NA,NA,NA,NA,NA,"Southern America","Colônia Santos Andrade",NA,"45291","auto",NA,NA,NA,NA
"290","2020-12-21 16:36:43-03","MBM","MBM","164042","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1993","11","10","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM164042","MBM164042","627",NA,NA,NA,NA,NA,NA,"Southern America","Guaricana",NA,"45291","auto",NA,NA,NA,NA
"291","2020-12-21 16:36:43-03","MBM","MBM","244056","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.",NA,NA,NA,"Cordeiro, J.","1999","11","17","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM244056","MBM244056","1631",NA,NA,NA,NA,NA,NA,"Southern America","Guaricana",NA,"45291","auto",NA,NA,NA,NA
"292","2020-12-21 16:36:43-03","MBM","MBM","257123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Soares-Silva, L.H.",NA,NA,NA,"Francisco, E.M.; et al.; et al.","1998","10","15","Brazil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"MBM257123","MBM257123","s.n.",NA,NA,NA,NA,NA,NA,"Southern America","Vila Rural",NA,"21990","auto",NA,NA,NA,NA
"293","2020-12-21 16:36:43-03","MBM","MBM","301390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Cordeiro, J.; Barboza, E.",NA,NA,NA,"Caxambú, M.G.","2004","10","04","Brazil","Paraná","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,"MBM301390","MBM301390","567",NA,NA,NA,NA,NA,NA,"Southern America","Fazenda Água do Índio",NA,"24014","auto",NA,NA,NA,NA
"294","2020-12-21 16:36:43-03","MBM","MBM","253148","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"dú Bocage, A.; et al.; et al.","1995","02","14","Brazil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"MBM253148","MBM253148","286",NA,NA,NA,NA,NA,NA,"Southern America","Jardim Botânico",NA,"18865","auto",NA,NA,NA,NA
"295","2020-12-21 16:36:43-03","MBM","MBM","343092","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Souza, M.C.","2008","03","31","Farag, P.R.; et al.; et al.","1995","10","27","Brazil","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,"MBM343092","MBM343092","114",NA,NA,"Árvore cerca de 16m de altura. Ritidoma liso de cor bege-claro entre casca verde e casca viva creme. Botões verdes com bracteas verdes e encobrindo o botão. Alimento/Fauna",NA,NA,NA,"Southern America","Reserva Biológica Poço das Antas, Ilha dos barbados",NA,"29995","auto",NA,NA,NA,NA
"296","2020-12-21 16:36:43-03","MBM","MBM","164832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Falkenberg, D.B.","1984","11","19","Brazil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"MBM164832","MBM164832","1978",NA,NA,NA,NA,NA,NA,"Southern America","Estrada do Camping Itapeva - Lagoa Itapeva",NA,"20837","auto",NA,NA,NA,NA
"297","2020-12-21 16:36:43-03","MBM","MBM","91753","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Sobral, M.","1984","01",NA,"Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM091753","MBM091753","2893",NA,NA,NA,NA,NA,NA,"Southern America","Itapuã",NA,"41667","auto",NA,NA,NA,NA
"298","2020-12-21 16:36:43-03","MBM","MBM","91748","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Sobral, M.","1983","10",NA,"Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM091748","MBM091748","2470",NA,NA,NA,NA,NA,NA,"Southern America","Itapuã",NA,"41667","auto",NA,NA,NA,NA
"299","2020-12-21 16:36:43-03","MBM","MBM","95945","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Klein, R.","1970","12","19","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM095945","MBM095945","9182",NA,NA,NA,NA,NA,NA,"Southern America","Pântano do Sul, Ilha de Santa Catarina",NA,"27000","auto",NA,NA,NA,NA
"300","2020-12-21 16:36:43-03","MBM","MBM","95946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Klein, R.","1970","12","19","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM095946","MBM095946","9186",NA,NA,NA,NA,NA,NA,"Southern America","Pântano do Sul, Ilha de Santa Catarina",NA,"27000","auto",NA,NA,NA,NA
"301","2020-12-21 16:36:43-03","MBM","MBM","124196","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","1988","10","01","Brazil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,"MBM124196","MBM124196","52334",NA,NA,NA,NA,NA,NA,"Southern America","Cabeçudas",NA,"21199","auto",NA,NA,NA,NA
"302","2020-12-21 16:36:43-03","MBM","MBM","48136","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Scarpellini, A.J.","1976","11","20","Brazil","São Paulo","Boracéia","-48.7700004577637","-22.1900005340576",NA,NA,"MBM048136","MBM048136","4",NA,NA,NA,NA,NA,NA,"Southern America","Boracéia",NA,"10241","auto",NA,NA,NA,NA
"303","2020-12-21 16:36:43-03","MBM","MBM","230353","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.",NA,NA,NA,"Arbocz, G.F.","1994","10","14","Brazil","São Paulo","Joanópolis","-46.2700004577637","-22.9300003051758",NA,NA,"MBM230353","MBM230353","916",NA,NA,NA,NA,NA,NA,"Southern America","Estrada para Fazenda Santa Cruz",NA,"22329","auto",NA,NA,NA,NA
"304","2020-12-21 16:36:43-03","MBM","MBM","227726","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Legrand, D.",NA,NA,NA,"Handro, O.","1954","01","18","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM227726",NA,"s.n.",NA,NA,NA,NA,NA,NA,"Southern America","Jardim Botânico",NA,"53584","auto",NA,NA,NA,NA
"305","2020-12-21 16:36:43-03","MBM","MBM","248173","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Mattos, J.",NA,NA,NA,"Handro, O.","1993","10","16","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM248173","MBM248173","s.n.",NA,NA,NA,NA,NA,NA,"Southern America","Parque Estadual da Fontes do Ipiranga, Jardim Botânico",NA,"53584","auto",NA,NA,NA,NA
"306","2019-11-01 15:28:29-03","PUC-RIO","FCAB","5317","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M.C. Souza","2016","05","25","M. Peron","1989","07","17","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"005317",NA,"796",NA,NA,"&nf;; Árvore 20m; heliófita; frutos verdes verrucosos.",NA,"Angiospermae",NA,NA,"Reserva Ecológica Municipal de Macaé de Cima, Síti",NA,"33190","auto",NA,NA,NA,NA
"307","2015-11-07 07:16:37-02","MNHN","RECOLNAT_MNHN_P","P01902770","PreservedSpecimen",NA,"Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P01902770","P01902770_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902770' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isotype",NA,"Province de Saint-Paul","hb",NA,NA,NA,NA,"C1 1014",NA
"308","2015-11-07 07:16:42-02","MNHN","RECOLNAT_MNHN_P","P01902771","PreservedSpecimen",NA,"Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P01902771","P01902771_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902771' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isotype",NA,"Province de Saint-Paul","hb",NA,NA,NA,NA,"C1 1014",NA
"309","2015-09-04 22:17:24-03","MNHN","RECOLNAT_MNHN_P","P05238247","PreservedSpecimen",NA,"Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Bünger",NA,NA,NA,"Regnell, A.F.","1866","2","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"P05238247","P05238247_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238247' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Entre São Gabriel e Rio Pardo","hb",NA,NA,NA,NA,"III 577",NA
"310","2015-11-07 07:16:28-02","MNHN","RECOLNAT_MNHN_P","P01902768","PreservedSpecimen",NA,"Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Mattos",NA,NA,NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P01902768","P01902768_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902768' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"type",NA,"Province de Saint-Paul","hb",NA,NA,NA,NA,"C1 1014",NA
"311","2015-11-07 07:16:33-02","MNHN","RECOLNAT_MNHN_P","P01902769","PreservedSpecimen",NA,"Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P01902769","P01902769_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902769' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isotype",NA,"Province de Saint-Paul","hb",NA,NA,NA,NA,"C1 1014",NA
"312","2015-09-04 22:18:18-03","MNHN","RECOLNAT_MNHN_P","P05238248","PreservedSpecimen",NA,"Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Bünger",NA,NA,NA,"Regnell, A.","1866","10","10","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"P05238248","P05238248_01",NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238248' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","25710","auto",NA,NA,"III 577",NA
"313","2015-09-04 21:49:06-03","MNHN","RECOLNAT_MNHN_P","P05237541","PreservedSpecimen",NA,"Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Bünger",NA,NA,NA,"Hatschbach, G.","1967","8","26","Brasil","Paraná","Tapejara","-52.8732986450195","-23.7331008911133",NA,NA,"P05237541","P05237541_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237541' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","32078","auto",NA,NA,"16993",NA
"314","2019-10-09 11:34:21-03","MNHN","RECOLNAT_MNHN_P","P05257705","PreservedSpecimen",NA,"Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Giaretta",NA,NA,NA,"Glaziou",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P05257705","P05257705_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257705' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"10840",NA
"315","2020-10-01 14:24:09-03","JBB","HEPH","19059","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Soares-Silva, LH","1997",NA,NA,"Chagas; Silva, F","1996","10","15","Brasil","Paraná ","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"2012",NA,NA,"odor de maca","Dicotyledon","Myrtales",NA,"Southern America",NA,NA,"37171","auto",NA,NA,NA,NA
"316","2020-10-01 14:24:09-03","JBB","HEPH","16982","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, ML","2000",NA,NA,"Cordeiro, J","1999","11","17","Brasil","Paraná ","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"1631",NA,NA,NA,"Dicotyledon","Myrtales",NA,"Southern America","Guaricna",NA,"45291","auto",NA,NA,NA,NA
"317","2020-12-11 11:39:15-03","UFMG","BHCB","153988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,"2012","03",NA,"Mota, NFO; Giacomin, LL; Pustingue, SRR","2011","12","20","Brasil","Minas Gerais","Caldas","-46.371472","-21.978889","-46.371472","-21.978889","BHCB003978",NA,"2477","1803","1803","Árvore de cerca de 7m de altura. Tronco tortuoso, fistuloso. Cálice verde. Corola e estames cremes próximos à antese e amarelos quando mais velhos. Aroma adocicado.; Árvore de cerca de 7 m de altura. Tronco tortuoso, fistuloso. Cálice","Dicotyledon",NA,NA,"Southern America","Serra de Caldas, Trilha para a Pedra Branca. Mata nebular antropizada no alto da Pedra Branca. Acampamento.",NA,NA,NA,NA,NA,NA,NA
"318","2020-12-11 11:39:15-03","UFMG","BHCB","164441","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Pedroni, F; Sanchez, M","1996","11","26","Brasil","São Paulo","Ubatuba","-44.8","-23.366667","-44.8","-23.366667","BHCB015110","BHCB015110","873",NA,NA,"Árvore com 6m de altura, com flores abertas.","Dicotyledon",NA,NA,"Southern America","Picinguaba, Mata de planície, restinga, próximo à guarita o Centro de Visitantes.",NA,NA,NA,NA,NA,NA,NA
"319","2020-12-11 11:39:15-03","UFMG","BHCB","27470","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-11 11:39:15-03","UFMG","BHCB","92978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Silva, FC; Soares-Silva, LH","1996","10","15","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"2012",NA,NA,"Árvore 10 m alt.; botões e flores em início de ântese brancas.","Dicotyledon",NA,NA,"Southern America",NA,NA,"37171","auto",NA,NA,NA,NA
"321","2020-12-11 11:39:15-03","UFMG","BHCB","59558","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Carneiro, J; et al.",NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"1631",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA
"322","2020-12-11 11:39:15-03","UFMG","BHCB","75761","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Hatschbach, G",NA,NA,NA,"Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"72711",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"21199","auto",NA,NA,NA,NA
"323","2020-12-11 11:39:15-03","UFMG","BHCB","96052","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Freitas, MF","2003","11","05","Brasil","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,"389",NA,NA,"Remanescente de restinga degradada. Arbusto com frutos imaturos.","Dicotyledon",NA,NA,"Southern America","Açú, Fazenda Dantas",NA,"31235","auto",NA,NA,NA,NA
"324","2020-12-11 11:39:15-03","UFMG","BHCB","96053","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Freitas, MF","2003","11","05","Brasil","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,"378",NA,NA,"Remanescente de restinga degradada. Arbusto com frutos maduros laranja.","Dicotyledon",NA,NA,"Southern America","Açú, Fazenda Dantas",NA,"31235","auto",NA,NA,NA,NA
"325","2020-12-11 11:39:15-03","UFMG","BHCB","91829","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,"2002",NA,NA,"L.A.F.M.","1988","01","29","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"BHCB010562","BHCB010562","147",NA,NA,"Arbusto de 3m, com flores cor crème.","Dicotyledon",NA,NA,"Southern America","Estação Experimental do IAC, Fazenda Santa Eliza. Quadra Neuza Diniz, L2-P16, nº introdução 13739 procedência:Itamombuca-Ubatuba.",NA,"23900","auto",NA,NA,NA,NA
"326","2020-12-11 11:39:15-03","UFMG","BHCB","109567","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,"2007",NA,NA,"Liebsch, D","2007","02","05","Brasil","Santa Catarina","Vargem Bonita","-51.7400016784668","-27.0067005157471",NA,NA,"BHCB010563","BHCB010563","1279",NA,NA,"Arbusto com frutos imaturos.","Dicotyledon",NA,NA,"Southern America","Fazenda Marrecas, Na borda da floresta secundária.",NA,"18827","auto",NA,NA,NA,NA
"327","2020-12-11 11:39:15-03","UFMG","BHCB","155789","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Bünger, MO; Santos, MF; Caliari, CP","2012","03","07","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"585",NA,NA,"Árvore ca. 15m. Frutos verdes imaturos.","Dicotyledon",NA,NA,"Southern America","Parque Estadual da Serra do Mar - Núcleo Picinguab, Trilha atrás do alojamento da praia. Restinga.",NA,"34265","auto",NA,NA,NA,NA
"328","2020-12-11 11:39:15-03","UFMG","BHCB","92156","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,"2019","04",NA,"Soares-Silva, LH; Francisco, EM","1996","12","11","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"2180",NA,NA,"Árvore 6m; botão floral marrom; freqüente.","Dicotyledon",NA,NA,"Southern America","Rio Imbaú-margem direita",NA,"43627","auto",NA,NA,NA,NA
"329","2021-02-11 17:20:41-03","UFPR","UPCB","74528","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","Lima, D.F.S.","2011","07","21","Blum, C.T.","2011","02","20","Brasil","Paraná","Tijucas do Sul","-49.0775","-25.834722","-49.0775","-25.834722",NA,NA,"11-045","890","890","Árvore 10 m, frutos verdes e amarelos. UPCB-DNA N° 2013.",NA,NA,NA,NA,"Remanescentes florestais marginais à represa de Vossoroca",NA,NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:20:41-03","UFPR","UPCB","58739","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","Hatschbach, G.","2006","01","01","Silva, J.M.","2006","10","24","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"5153",NA,NA,"Árvore 4m, flor alva. Floresta Atlântica..",NA,NA,NA,NA,"Arraial",NA,"45291","auto",NA,NA,NA,NA
"331","2021-02-11 17:20:41-03","UFPR","UPCB","19663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","Sobral, M.","1989","01","01","Hatschbach, G.","1988","10","01","Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"52334","3","5","Sub-arbusto, 35cm, flor alva. Restinga herbácea..",NA,NA,NA,NA,"Cabeçuda",NA,"21199","auto",NA,NA,NA,NA
"332","2021-02-11 17:20:41-03","UFPR","UPCB","41613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","Kawasaki, M.L.","1998","01","01","Silva, J.M.","1997","10","24","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"2117",NA,NA,"Árvore 5m, flor alva. Floresta atlântica baixa..",NA,NA,NA,NA,"Guaricana",NA,"45291","auto",NA,NA,NA,NA
