"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","locality","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","fieldNumber","individualCount"
"417","2019-10-07 09:33:29-03","UEFS","HUEFS","78881","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Queiroz, L.P.de","7958","2003",NA,"Brasil",NA,"Caatinga arbórea, solo franco-argiloso.","HUEFS0078881","HUEFS0078881","Morro do Tuiuiu","J.G.de Carvalho-Sobrinho","11","25","Bahia","Campo Alegre de Lourdes","-43.089167","-9.483611","517","517",NA,NA,"2006","01",NA,"43W5'21''","9S29'1''",NA,"Rosanae",NA,NA
"418","2019-10-07 09:33:29-03","UEFS","HUEFS","81544","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","210","2004",NA,"Brasil",NA,"Caatinga. Solo argilo-arenoso vermelho.","HUEFS0081544","HUEFS0081544","Mata do Tuiuiú.","J.G.de Carvalho-Sobrinho","04","16","Bahia","Campo Alegre de Lourdes","-43.09","-9.486111","480","480",NA,NA,"2006","01",NA,"43W5'24''","9S29'10''",NA,"Rosanae",NA,NA
"419","2019-10-07 09:33:29-03","UEFS","HUEFS","81557","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","223","2004",NA,"Brasil",NA,NA,"HUEFS0081557","HUEFS0081557","Estrada de Tuiuiú e Pitomba, ca. 15 km de Campo Alegre de Lourdes.","J.G.de Carvalho-Sobrinho","04","17","Bahia","Campo Alegre de Lourdes","-43.189167","-9.493611","518","518",NA,NA,"2006","01",NA,"43W11'21''","9S29'37''",NA,"Rosanae",NA,NA
"420","2019-10-07 09:33:29-03","UEFS","HUEFS","81578","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","244","2004",NA,"Brasil",NA,"Caatinga.","HUEFS0081578","HUEFS0081578","Ca. 61 Km de Campo Alegre de Lourdes na estrada para Remanso, margem direita.",NA,"04","17","Bahia","Campo Alegre de Lourdes","-42.4875","-9.616389","451","451",NA,NA,NA,NA,NA,"42W29'15''","9S36'59''",NA,"Rosanae",NA,NA
"421","2019-10-07 09:33:29-03","UEFS","HUEFS","94360","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Carvalho-Sobrinho, J.G.de","476","2005",NA,"Brasil",NA,"Mata semidecidual (cerrado) com Cavanilesia, Pseudobombax.","HUEFS0094360","HUEFS0094360","BR 135, em direção à Inhaúmas.",NA,"04","06","Bahia","São Desidério","-44.953333","-12.378889","570","570",NA,NA,NA,NA,NA,"44W57'12''","12S22'44''",NA,"Rosanae",NA,NA
"422","2019-11-29 15:05:06-03","UEFS","HUEFS","185594","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., A.Juss. & Cambess.) A.Robyns",NA,"Camacho, R.G.V.","32","1999",NA,"Brasil",NA,"Caatinga.","HUEFS0185594","HUEFS0185594 HUEFS0185594_e1","Estação Ecológica do Seridó. Caminho da área Experimento de manejo da caatinga.","V.N.Yoshikawa","04","27","Rio Grande do Norte","Serra Negra do Norte","-37.3972015380859","-6.66555976867676",NA,NA,"25572","auto","2019","11",NA,NA,NA,NA,"Rosanae",NA,NA
"423","2015-03-06 21:19:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Bombax","marginatum",NA,"Bombax marginatum",NA,NA,"A. E. Burkart","18533",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"424","2019-09-05 15:29:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Bombax","marginatum",NA,"Bombax marginatum",NA,"Type [status unknown]","E. Hassler","6031",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"425","2017-04-21 10:57:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum",NA,NA,"R. B. Foster","12447","1988","South America","Bolivia",NA,NA,NA,NA,NA,"RRC ID Flag","11","23","Beni",NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","12447",NA
"426","2015-03-06 21:19:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum",NA,NA,"H. S. Irwin & et al.","24000",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"427","2015-03-06 21:19:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum",NA,NA,"H. S. Irwin & et al.","15090",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"428","2018-05-14 16:05:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum",NA,NA,"H. S. Irwin","21560","1968","South America","Brazil",NA,NA,NA,NA,NA,"RRC ID Flag","3","20","Goiás",NA,"-48","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","21560",NA
"429","2019-01-25 15:42:30-02","IAC","IAC","19975","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"H.M. Souza","s/nº","1968",NA,"Brasil",NA,NA,NA,NA,"IAC, Fazenda Santa Elisa","C. Aranha & H.F. Leitão Filho","06","01","São Paulo","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1968","06","10","-47.077171","-22.870251",NA,NA,NA,NA
"430","2020-07-23 12:00:17-03","CEPLAC","CEPEC","149683","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum",NA,NA,"P. H. Labiak","6024",NA,NA,"Brasil",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"Carlos, D.M. Ferreira",NA,NA,"Tocantins","aurora do tocantins","-46.4077987670898","-12.7131004333496",NA,NA,"36933","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-11-19 14:06:21-03","Unimontes","MCMG","4350","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum"," (A.St.-Hil.) A.Robyns",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Lagoa do Cajueiro",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-11-19 14:06:21-03","Unimontes","MCMG","19","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R.","18","2008",NA,"Brasil",NA,"Arbóreo",NA,NA,"APA do Rio PandeirosBalnéario","Santos R.M.","05","11","Minas Gerais","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-02-27 14:02:25-03","UFSJ","HUFSJ","8635","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Costa, MTR; Sobral, M","574","2014",NA,"Brasil",NA,"Árvore de 4 m de altura com flores brancas.","HUFSJ008635",NA,NA,"Costa, MTR","06",NA,"Minas Gerais","Itutinga","-44.6577987670898","-21.2980995178223",NA,NA,"24458","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-09-22 13:48:54-03","USP","SPFW","3287","PreservedSpecimen","Plantae",NA,NA,"Malvaceae Bombacoideae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.,Juss.;Cambess.) A.Robyns",NA,"Ceccantini, G.C.T.","876","1998",NA,"Brasil",NA,NA,NA,NA,"Serra das Araras",NA,"07",NA,"Mato Grosso","Jangada","-56.489200592041","-15.2356004714966",NA,NA,"33259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-04-08 17:12:56-03","UESB","HUESB","6590","S","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Macedo, G.E.L.; Oliveira, M.N.; Silva, G.S.; Oliveira, M.N.; Silva, G.S.","2198","2011",NA,"Brasil",NA,"Árvore; Inflorescência vinácea, estames brancos numerosos, estigma vermelho.","HUESB000006590",NA,"Fazenda Pantanal, 85 km da cidade de Jequié, entrando pelo entroncamento de Jaguaquara","Moreira, R.S.","09","09","Bahia","Maracás","-40.388556","-13.455222",NA,NA,NA,NA,"2013","09","04","-40.388556","-13.455222",NA,NA,NA,NA
"436","2021-04-08 17:12:56-03","UESB","HUESB","8252","S","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Silva, G.S.; Chagas, M.A.; Chagas, M.A.","24","2012",NA,"Brasil",NA,"Árvore, ca. 6m alt. Flores monoclamídeas; estames numerosos, branco amarelado; gineceu vermelho. Frutos verdes. Sementes brancas.; Mata Atlântica.","HUESB000008252",NA,"Parque Nacional de Boa Nova","Moreira, R.S.","09","20","Bahia","Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,"31265","auto","2013","09","04",NA,NA,NA,NA,NA,NA
"437","2019-11-01 15:03:40-03","UnB","UB","21072","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Ratter, JA","8154V","1998","Southern America","Brasil",NA,".",NA,NA,"Campos Belos","Carvalho-Sobrinho, JG","11","24","Goiás","Campos Belos","-46.95","-13.266667",NA,NA,NA,NA,"2015","12",NA,"-46.95","-13.266667",NA,NA,NA,NA
"438","2019-11-01 15:03:40-03","UnB","UB","142434","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Ratter, JA","2654","1922","Southern America","Brasil",NA,"Tree 13m.",NA,NA,"Aproximadamente 10km W of Januária.","Carvalho-Sobrinho, JG","10","24","Minas Gerais",NA,"-40.5","-15.5",NA,NA,NA,NA,NA,NA,NA,"-40.5","-15.5",NA,NA,NA,NA
"439","2019-11-01 15:03:40-03","UnB","UB","4948","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Ratter, JA; Fonsêca Filho, J; Santos, JB; Oliveira, NR","6980","1993","Southern America","Brasil",NA,"Caule sem ramificação.; Arbusto 2m; Campo úmido.",NA,NA,"Fazenda Furninha, 12 km Rondonópolis","Carvalho-Sobrinho, JG","11","05","Mato Grosso","Rondonópolis","-54.616667","-16.008056",NA,NA,NA,NA,NA,NA,NA,"-54.616667","-16.008056",NA,NA,NA,NA
"440","2019-11-01 15:03:40-03","UnB","UB","21064","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","15705","1966","Southern America","Brasil",NA,".",NA,NA,NA,"Martins, VLC","05","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-01 15:03:40-03","UnB","UB","101817","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Simon, MF","592","2005","Southern America","Brasil",NA,NA,NA,NA,"Nobres, Parque Estadual Águas do Cuiabá","Carvalho-Sobrinho, JG","01","14","Mato Grosso","Nobres","-55.4","-14.316667",NA,NA,NA,NA,NA,NA,NA,"-55.4","-14.316667",NA,NA,NA,NA
"442","2019-11-01 15:03:40-03","UnB","UB","108877","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Campos, MBS; Carvalho, AM","71","2008","Southern America","Brasil",NA,"Fruto imaturo; Arbusto 1,5 m; Mata de Galeria.",NA,NA,"Parque Nacional de Brasília. Mata de galeria, trilha Cristal Água, Parada do Cristal.","Sobrinho, JGC","03","18","Distrito Federal","Brasília","-47.933333","-15.716667",NA,NA,NA,NA,"2011","05","09","-47.933333","-15.716667",NA,NA,NA,NA
"443","2019-11-01 15:03:40-03","UnB","UB","142423","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26852","1970","Southern America","Brasil",NA,"Corolla and stamens white, readily falling.; Shrub 1m.; Cerrado",NA,NA,"Ca. 25kmW of Corinto",NA,"03","03","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 15:03:40-03","UnB","UB","142424","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Simon, MF; Batista, GS","521","2003","Southern America","Brasil",NA,"Caatinga hiperxerófila. Solo pedregoso",NA,NA,"Estação Ecológica do Seridó","Simon, MF","05","02","Rio Grande do Norte","Serra Negra do Norte","-37.25","-6.6",NA,NA,NA,NA,"2003",NA,NA,"-37.25","-6.6",NA,NA,NA,NA
"445","2019-11-01 15:03:40-03","UnB","UB","142425","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Heringer, EP; Lima, DA; Lana Sobrinho, JP; ; Sarmento, AC","700","1971","Southern America","Brasil",NA,"Pétalas verde-pardo, estames e anteras brancos.",NA,NA,"Entre Salgueiro e Serrita","Carvalho-Sobrinho, JG","06","11","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:03:40-03","UnB","UB","21039","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","21560","1968","Southern America","Brasil",NA,".",NA,NA,NA,"Robyns, A","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-01 15:03:40-03","UnB","UB","21051","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","34720","1972","Southern America","Brasil",NA,".",NA,NA,NA,"Carvalho-Sobrinho, JG","01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-01 15:03:40-03","UnB","UB","21053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Anderson, WR","7323","1973","Southern America","Brasil",NA,".",NA,NA,NA,"Carvalho-Sobrinho, JG","03","17","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:03:40-03","UnB","UB","21054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Philcox, D","4576","1968","Southern America","Brasil",NA,".",NA,NA,"Base camp","Yoshikawa, VN","03","19","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"2017","09",NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:03:40-03","UnB","UB","21060","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","19450","1968","Southern America","Brasil",NA,".",NA,NA,NA,"Carvalho-Sobrinho, JG","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:03:40-03","UnB","UB","21065","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","15694","1966","Southern America","Brasil",NA,".",NA,NA,NA,"Martins, VLC","05","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:03:40-03","UnB","UB","21066","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Argent, GCG","6808","1968","Southern America","Brasil",NA,".",NA,NA,"Base camp","Martins, VLC","08",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:03:40-03","UnB","UB","21071","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","24000","1969","Southern America","Brasil",NA,".",NA,NA,NA,"Robyns, A","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:03:40-03","UnB","UB","21073","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Belém, RP","432","1965","Southern America","Brasil",NA,".",NA,NA,NA,"Robyns, A","01","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:03:40-03","UnB","UB","21074","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Ratter, JA","6980","1993","Southern America","Brasil",NA,".",NA,NA,"Rondonópolis","Incógnito","11","05","Mato Grosso","Rondonópolis","-54.616667","-16.483333",NA,NA,NA,NA,NA,NA,NA,"-54.616667","-16.483333",NA,NA,NA,NA
"456","2019-11-01 15:03:40-03","UnB","UB","21075","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","21157","1968","Southern America","Brasil",NA,".",NA,NA,NA,"Carvalho-Sobrinho, JG","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:03:40-03","UnB","UB","21076","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Ratter, JA","5028","1984","Southern America","Brasil",NA,".",NA,NA,"Poconé","Carvalho-Sobrinho, JG","08","15","Mato Grosso do Sul",NA,"-56.8","-17.333333",NA,NA,NA,NA,NA,NA,NA,"-56.8","-17.333333",NA,NA,NA,NA
"458","2019-11-01 15:03:40-03","UnB","UB","4863","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Dias, CM; Zerbini, GJ; Martins, RC; Proença, CEB","2","1995","Southern America","Brasil",NA,"Frutos imaturos.; Arbusto 0,5m. Fruto verde.; Transição mata de galeria/cerrado denso.",NA,NA,"Reserva da Serra da Cana Brava, próximo ao Rio Bonito","Carvalho-Sobrinho, JG","06","08","Goiás","Minaçu","-48.233333","-13.55","833","833",NA,NA,"2016","12",NA,"-48.233333","-13.55",NA,NA,NA,NA
"459","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Sousa, CA","IFN-415B5691.3","2017","Southern America","Brasil",NA,"Conglomerado MA-415B. Subunidade 1. Subparcela 3. Indivíduo 6. F6; Árvore com 7,5 m de altura e DAP de 11,2 cm. Base reta. Casca parda/verde, fina e estriada, internamente bege/marrom; Floresta jovem, com presença de lianas, solo areno","UB0129939","UB0129939",NA,"Dias, EBA","08","17","Maranhão","Caxias","-43.380003","-4.950042",NA,NA,NA,NA,"2018","04","02","-43.380003","-4.950042",NA,NA,NA,NA
"460","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Sousa, CA","IFN-415-B5691.3","2017","Southern America","Brasil",NA,"Conglomerado MA-415_B. Subunidade 1. Subparcela 3. indivíduo 6. F6; Árvore; DAP em cm: 11,2; altura em m: 7,50; base reta; fruto imaturo, verde por fora, seco, semente com arilo; casca parda estriado verde por fora, bege estriado marrom por dentro, f",NA,NA,"Criminosa","Dias, EBA","08","17","Maranhão","Caxias","-43.380003","-4.950004","57","57",NA,NA,"2018","04","02","-43.380003","-4.950004",NA,NA,NA,NA
"461","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Santos, RS","IFN-2766454.2","2018","Southern America","Brasil",NA,"Conglomerado MA-276. Subunidade 4. Subparcela 2. indivíduo 6. F6; Árvore; DAP em cm: 22,9; altura em m: 12,50; goma, vermelho, pouco abundante, viscoso, odor ausente; base sapopemas; casca amarronzada por fora, avermelhada por dentro, grossa, fissura",NA,NA,"Povoado Morro D'Anta","Oliveira, CT","05","22","Maranhão","Coroatá ","-44.280001","-3.960003","53","53",NA,NA,"2018","06","20","-44.280001","-3.960003",NA,NA,NA,NA
"462","2019-11-01 15:03:40-03","UnB","UB","2594","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Irwin, HS","15090","1966","Southern America","Brasil",NA,"Arbusto 1,25m; .",NA,NA,"Formosa, 40Km E de Formosa, Córrego Estrema","Carvalho-Sobrinho, JG","04","20","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:03:40-03","UnB","UB","142422","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Heringer, EP; Lima, DA; Lana Sobrinho, JP; Sarmento, AC","530","1971","Southern America","Brasil",NA,"Flores com corola creme, pétalas bicolores, estames marrom-claro.; Árvore 5-8m.",NA,NA,"20km da cidade de Ouricuri","Carvalho-Sobrinho, JG","05","05","Pernambuco","Ouricuri","-40.0816993713379","-7.88250017166138",NA,NA,"56078","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2018-08-09 21:10:54-03","UFMT","UFMT","29247","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14412","1997",NA,"Brasil",NA,"Arbusto, 80 cm alt, pétalas castanho-esverdeadas, filetes alvos.; Savana Parque. Área floresta, alagada(buritizal).",NA,NA,"Estrada para Alto do Boa Vista, fazenda Engenho Velho.","Souza, V.C.","03","18","Mato Grosso","São Félix do Araguaia","-50.776306","-11.632972",NA,NA,NA,NA,"1998",NA,NA,"-50.776306","-11.632972",NA,NA,NA,NA
"465","2018-08-09 21:10:54-03","UFMT","UFMT","29248","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Dário, F.R.; Nave, A.G.; Lopes, R.F.; Carneiro, P.H.M.","1090","1997",NA,"Brasil",NA,"Arbustiva, altura de 1,0m e com fruto imaturo.; Savana Árborea aberta.",NA,NA,"Estrada Gaúcha do Norte- Paranatinga.","Souza, V.C.","03","28","Mato Grosso","Gaúcha do Norte","-53.1725","-13.026111",NA,NA,NA,NA,"1998",NA,NA,"-53.1725","-13.026111",NA,NA,NA,NA
