"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","typeStatus","relatedCatalogItem"
"99","2020-11-19 09:30:07-03","IBt","SP","11650","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Luederwaldt, H; Fonseca","s.n.",NA,"Brasil","Ilha de Alcatrazes",NA,NA,NA,NA,"Zappi, DC","2005","1920","10",NA,"São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"01",NA,"41977","auto",NA,NA,NA,NA,NA
"100","2019-11-21 10:18:36-03","IBt","SP","295373","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, V; Seoane, CES","34849",NA,"Brasil","Ilha Anchieta, trilha da Prainha",NA,NA,NA,NA,"Bruniera, CP","2011","1996","02","07","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"07",NA,"34265","auto",NA,NA,NA,NA,NA
"101","2014-09-23 10:59:34-03","G","G","G00436677","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Sello, F.",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00436677",NA,"Bernardi, L.","1981",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"01","01",NA,NA,NA,NA,NA,"TYPUS of Rudgea minor (Cham.) Standl.",NA
"102","2014-09-23 10:59:34-03","G","G","G00436667","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Weddell, H. A.","503","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00436667",NA,"Zappi, D.C.","2007","1858",NA,"00","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"01","01",NA,NA,NA,NA,NA,"SYNTYPUS of Rudgea weddelliana Müll. Arg.",NA
"103","2014-09-23 10:59:34-03","G","G","G00436668","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Gaudichaud-Beaupré, C.","608","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00436668",NA,"Zappi, D.C.","2007",NA,NA,NA,"Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"01","01",NA,NA,NA,NA,NA,"ISOLECTOTYPUS of Rudgea tenuifolia Müll. Arg.",NA
"104","2014-09-23 10:59:34-03","G","G","G00436669","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Gaudichaud-Beaupré, C.","609","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00436669",NA,"Zappi, D.C.","2007","1833",NA,"00","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"01","01",NA,NA,NA,NA,NA,"SYNTYPUS of Rudgea tenuifolia Müll. Arg.",NA
"105","2014-09-23 10:59:34-03","G","G","G00436671","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Burchell, W. J.","1683","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00436671",NA,"Zappi, D.C.","2007",NA,NA,NA,"Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"01","01",NA,NA,NA,NA,NA,"ISOTYPUS of Rudgea selloana var. subopaca Müll. Arg.",NA
"106","2014-09-23 10:59:34-03","G","G","G00436674","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Wied-Neuwied, M. A. zu",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","G00436674",NA,"Zappi, D.C.","2007",NA,NA,NA,"Espirito Santo","Itapemirim","-40.83055556","-21.00944444","-40.83055556","-21.00944444",NA,NA,"01","01",NA,NA,NA,NA,NA,"ISOTYPUS of Rudgea psammophila Müll. Arg.",NA
"107","2014-09-23 10:59:34-03","G","G","G00436675","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Gaudichaud-Beaupré, C.",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00436675",NA,"Zappi, D.C.","2007",NA,NA,NA,"Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"01","01",NA,NA,NA,NA,NA,"TYPUS of Rudgea medians Müll. Arg.",NA
"108","2014-09-23 10:59:34-03","G","G","G00436670","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Gaudichaud-Beaupré, C.","609","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00436670",NA,"Zappi, D.C.","2007","1833",NA,"00","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"01","01",NA,NA,NA,NA,NA,"SYNTYPUS of Rudgea tenuifolia Müll. Arg.",NA
"109","2014-09-23 10:59:34-03","G","G","G00436676","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. minor","Rudgea minor subsp. minor","(Cham.) Standl.","Pohl, J. B. E.","3368","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00436676",NA,"Zappi, D.C.","2007",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"01","01",NA,NA,NA,NA,NA,"TYPUS of Rudgea loniceroides Müll. Arg.",NA
