"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"96","2021-02-11 17:20:13-03","UFPR","UPCB","30763","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Flora Neotropica","1976","01","01","Reitz, R.","1954","11","25","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"Árvore, 12m, flor branca. Mata..",NA,NA,NA,NA,"2279",NA,"Mata da Companhia Hering","250","250",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:20:13-03","UFPR","UPCB","90042","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Rizzini, C.T.","1973","08","28","Lima, D.P.","1972","10","05","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"Árvore mais ou menos 35cm x mais ou menos 6m alt. Flores alvas com estames amarelos, perfumadas..","UPCB0028902","UPCB0028902",NA,NA,"13087",NA,"Mata da Fazenda Ipiranga",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:20:13-03","UFPR","UPCB","93182","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Congn.","Voltz, R.R","2018","11",NA,"Volt, R.R | Lozano, E.D | Canestraro, B.K.","2017","12","11","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"Floresta Ombrófila Densa Submontana de topo de morro. Arvore 12 m alt.; flores com cálice esverdeado e corola alva; interior de Floresta Ombrófila Densa Submontana de topo de morro.","UPCB0037393","UPCB0037393",NA,NA,"1967",NA,"PARNA Saint-Hilaire/Lange, trilha para o pico Torre da Prata.","250","250",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:20:13-03","UFPR","UPCB","83379","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R.","2016",NA,NA,"Sztutman, M.","1998","11","26","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"Ávore ca. 8m. Flores Brancas .","UPCB0019323","UPCB0019323",NA,NA,"78",NA,"Parque Estadual da Campina do Encantado. Floresta Ombrófila Densa. Floresta de Turfeira (Floresta Paludosa de Restinga) Transição p/ Fl. Alta de Restinga",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:20:13-03","UFPR","UPCB","13102","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Flora Neotropica","1976","01","01","Cardoso da Silva, F.","1984","11","23","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"Árvore..","UPCB0019270","UPCB0019270",NA,NA,NA,NA,"Parque Estadual do Marumbi, ca. 800m da ferroviária, Serra do Mar, ca. 50km L de Curitiba. Floresta Atlântica.","500","500",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:20:13-03","UFPR","UPCB","23915","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Flora Neotropica","1976","01","01","Negrelle, R.R.B.","1993","03","04","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore, ca. 15m, fruto amarelo maduro..","UPCB0019269","UPCB0019269",NA,NA,"A836",NA,"Reserva Volta Velha",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:20:13-03","UFPR","UPCB","7547","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Flora Neotropica","1976","01","01","Hatschbach, G.","1968","11","21","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Arvoreta, 8m x 20cm, pétalas alvas, estames e anteras amarelas. Mata pluvial, margens do rio..","UPCB0019273","UPCB0019273",NA,NA,"20358",NA,"Rio do Cedro","50","50",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:20:13-03","UFPR","UPCB","5572","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Flora Neotropica","1976","01","01","Hatschbach, G.","1966","11","18","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"Arvoreta, flor alva. Mata pluvial da planície litorânea..","UPCB0019271","UPCB0019271",NA,NA,"15131",NA,"Rio São João Porto Miranda",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:20:13-03","UFPR","UPCB","51333","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Hatschbach, G.","2004","01","01","Cervi, A.C.","2004","11","04","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"Árvore ca. 6m, flor alva, beira rio..","UPCB0019292","UPCB0019292",NA,NA,"8733",NA,"Rod. Garuva-Guaratuba, Ponte do 15",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:20:13-03","UFPR","UPCB","5178","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Flora Neotropica","1976","01","01","Hatschbach, G.","1965","11","02","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore, flor alva. Mata pluvial da planície litorânea..","UPCB0019272","UPCB0019272",NA,NA,"13081",NA,"Sertão do Guarany",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"106","2011-11-08 05:06:00-02","MO","MOBOT","3262988","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|Ricardo Callejas","1983","11","30","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 47169","South America","Serrinha (mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-11-08 05:06:00-02","MO","MOBOT","3301715","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","T. Morley",NA,NA,NA,"Ricardo Callejas|Gert G. Hatschbach|Clovis Ramos","1983","11","30","Brazil","Paraná",NA,"-49.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Callejas Posada 1812","South America","Mun de Antonina, localidad de Serrinha. Mata de la vertiente Atlantica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2018-06-22 05:25:00-03","MO","MOBOT","2478097","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 1716","South America","Itajaí. Mooro do Fazenda","100.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-07-27 09:36:00-03","MO","MOBOT","3260662","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Thomas Morley",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 13441","South America","Province de Goyaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3260960","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20358","South America","Rio do Cedro Mun. Guarque caba Parana","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 09:07:08-03","INPA","INPA","124682","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Hatschbach, GG","1984","02",NA,"Hatschbach, GG","1983","11","30","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,"INPA0124682","INPA0124682 INPA0124682_e","Dicotyledon Com-Clade","Myrtales","47169","Southern America","Serrinha",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","8150",NA,"Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","R. Goldenberg/2005",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","10","14","Brasil","Espírito Santo","Santa Teresa","-40.683611","-19.931111","40W41'1","19S55'52","Arvoreto 4m. Dap 5cm","MBML008150","MBML008150",NA,NA,"748",NA,"São Lourenço, Mata Fria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-04 11:05:48-03","UFRB","HURB","14474","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","10","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,"HURB000014474",NA,NA,NA,"445",NA,"Serra do Papuã; APA do Pratigi",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA
"114","2021-03-04 11:05:48-03","UFRB","HURB","23353","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","2019","02","23","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"PM 63","HURB000023353",NA,NA,NA,"5172b",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"115","2020-06-15 15:31:04-03","UNESP-RC","HRCB","74552","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","C.T. Rizzini",NA,NA,NA,"Lima",NA,NA,NA,"Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata da Fazenda Ipiranga",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"116","2020-06-17 15:25:15-03","UNESP-RC","HRCB","9697","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Rosana Romero",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"117","2020-06-17 15:25:15-03","UNESP-RC","HRCB","13304","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Rosana Romero",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"118","2020-06-17 15:25:15-03","UNESP-RC","HRCB","13294","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","R. Romero",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"119","2021-01-26 13:56:26-03","IMA","MAC","21830","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","F.C.Hoehne",NA,NA,NA,"P.C.Porto; -","1918",NA,NA,"Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"Arbusto.","MAC0021830","MAC0021830",NA,NA,"s.n.",NA,"Jardim Botânico do Rio de Janeiro.",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"120","2021-01-26 13:56:26-03","IMA","MAC","21982","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","S.A.C.Chiea","1991","02","19","F.De Barros","1990","11","14","Brasil","São Paulo","São Paulo","-47.042544","-24.094594","-47.042544","-24.094594","Árvore ca. de 10m de altura. Flores brancas muito perfumadas.","MAC0021982","MAC0021982",NA,NA,"1950",NA,"Reserva Biológica do Parque Estadual das Fontes do",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-01-26 13:56:26-03","IMA","MAC","4050","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","G.Hatschbach","1984","02",NA,"G.Hatschbach; R.Callejas","1983","11","30","Brasil","Paraná","Antonina","-48.711939","-25.428608","-48.711939","-25.428608","Árvore ca. de 6,0m de alt. Pétalas brancas, filetes brancos, anteras amarelas.; Mata Atlântica","MAC0004050","MAC0004050",NA,NA,"47169",NA,"mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-04 10:29:19-03","UFRPE","HST","4054","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","C.T.Rizzini","1973","08","28","D.P.Lima","1972","10","05","Brasil","Bahia","Ilheus","-39.0494003295898","-14.7889003753662",NA,NA,"Arvore mais ou menos 35 cm x mais ou menos 6m alt. Flores alvas com estames amarelos, perfumadas","HST004054",NA,NA,NA,"13087",NA,"Mata da Fazenda Ipiranga",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"123","2021-02-25 10:13:00-03","CVRD","CVRD","10683","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Geovane S. Siqueira","2011","10","24","Lombardi, J.A.","2008","01","23","BRASIL","ES","Linhares","-39.975301","-19.180533","-39,975301","-19,180533","<ll>dwc_commonname:</ll> Amarradinha brejeira","CVRD010683",NA,"Magnoliophyta","Myrtales","7106","América do Sul",NA,"20","20",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"124","2021-02-25 10:13:00-03","CVRD","CVRD","10602","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Baumgratz, J.F.A.","2011","10","22","Folli, D.A.","2007","12","06","BRASIL","ES","Linhares","-39.975301","-19.180533","-39,975301","-19,180533","<ll>dwc_commonname:</ll> Amarradinha brejeira","CVRD010602",NA,"Magnoliophyta","Myrtales","5803","América do Sul",NA,"20","20",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"125","2021-02-25 10:13:00-03","CVRD","CVRD","4804","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Geovane S. Siqueira","2011","10","24","Folli, D.A.","1994","01","20","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Amarradinha brejeira","CVRD004804",NA,"Magnoliophyta","Myrtales","2180","América do Sul",NA,NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"126","2021-02-25 10:13:00-03","CVRD","CVRD","6345","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Baumgratz, J.F.A.","2011","10","22","Folli, D.A.","1999","11","03","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Amarradinha brejeira","CVRD006345","CVRD006345","Magnoliophyta","Myrtales","3506","América do Sul",NA,NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"127","2021-02-25 10:13:00-03","CVRD","CVRD","9210","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Baumgratz, J.F.A.","2011","10","22","Siqueira, G.S.","2004","12","17","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Amarradinha brejeira","CVRD009210","CVRD009210","Magnoliophyta","Myrtales","156","América do Sul","Corrego dourado",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","USw15035","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"R. M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","2218","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US","2323161","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1958","1","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955334","US02955334_01",NA,"Myrtales","6252","South America","Pôrto do Palmital, Garuva, S. Francisco do Sul.","10",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","2846253","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"S. A. Mori, L. A. Mattos Silva & T. S. Santos","1978","9","15","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"US02955311","US02955311_01",NA,"Myrtales","10564","South America - Neotropics","Região Cacaueira da Bahia. Município de Mucuri. Próx. à ponte sobre o Rio Mucuri na Rod. BR 101.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","2532970","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"G. Hatschbach","1965","11","2","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US02955321","US02955321_01",NA,"Myrtales","13081","South America","Est. Parana. Mun. Paranagua. Sertão do Guarany.","3","5",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","2496677","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"ex herb. de A. Glaziou","1884","12","6","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US02955319","US02955319_01",NA,"Myrtales","14803","South America - Neotropics","Retropolis. R.J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","3172833","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"R. Callejas, G. Hatschbach & C. Ramos","1983","11","29","Brazil","Paraná",NA,"-49.5","-25.05",NA,NA,NA,"US02955315","US02955315_01",NA,"Myrtales","1812","South America","Parana: Municipio de Antonina, localiad de Serrinha. Mata de la vertiente Atlántica.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","3239380","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"A. Furlan & et al.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02955323","US02955323_01",NA,"Myrtales","1325","South America - Neotropics","Picinguaba, Mun. de Ubatuba, SP. Trilha do Palmital (strás do alojamento).",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","1544342","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"F. C. Hoehne","1930","12","11","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02955324","US02955324_01",NA,"Myrtales","27704","South America - Neotropics","Parque do Estado, S. Paulo.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","2566965","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"G. Hatschbach","1968","11","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US02955330","US02955330_01",NA,"Myrtales","20223","South America","Col. Floresta (Mun. Morretes) Paraná.","100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"137","2020-09-12 05:00:02-03","US","US","2174115","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1954","3","4","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955333","US02955333_01",NA,"Myrtales","1716","South America","Morro da Fazenda, Itajaí.","300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","2830236","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"R. M. Klein","1957","11","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955328","US02955328_01",NA,"Myrtales","2218","South America","Sabiá, Vidal Ramos.","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","2323160","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1956","3","22","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955335","US02955335_01",NA,"Myrtales","2899","South America","Braço Joaquim, Luis Alves, Itajaí.","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"140","2020-09-12 05:00:02-03","US","US","2174126","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1954","11","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955337","US02955337_01",NA,"Myrtales","2272","South America","Braço Joaquim, Luis, Alves, Itajaí.","300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","2323105","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"R. M. Klein","1957","11","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955336","US02955336_01",NA,"Myrtales","2218","South America","Sabiá, Vidal Ramos.","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","2732976","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"Klein, -- & -- Bresolin","1973","2","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955316","US02955316_01",NA,"Myrtales","10875","South America","Águas Mornas, Imaruí.","300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","3172832","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"R. Callejas, G. Hatschbach & C. Ramos","1983","11","29","Brazil","Paraná",NA,"-49.5","-25.5",NA,NA,NA,"US02955314","US02955314_01",NA,"Myrtales","1812","South America","Parana: Municipio de Antonina, localiad de Serrinha. Mata de la vertiente Atlántica.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","1951746","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"J. Paiva Coelho","1946","10","29","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02955313","US02955313_01",NA,"Myrtales","2814","South America - Neotropics","S. Paulo. Capital (Horto Florestal).",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US","2566919","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"G. Hatschbach","1966","11","18","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US02955329","US02955329_01",NA,"Myrtales","15131","South America","Est. Parana. Mun. Guaratuba. Rio S. João, Porto Miranda.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"146","2020-09-12 05:00:02-03","US","US","2848251","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"T. S. Santos",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,"US02955327","US02955327_01",NA,"Myrtales","2444","South America - Neotropics","Itabuna-Bahia. BA. Olivença Km 21 para a Faz. Ipiranga ao Norte.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"147","2020-09-12 05:00:02-03","US","US","2561967","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"Klein, --, -- Bresolin & -- Occhioni","1968","11","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955331","US02955331_01",NA,"Myrtales","7958","South America","Florianópolis. Tapera, Ribeirão.","250",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"148","2020-09-12 05:00:02-03","US","US","2323159","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1954","10","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955326","US02955326_01",NA,"Myrtales","2228","South America","Morro da Fazenda, Itajaí.","100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","2567498","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"R. M. Klein","1966","12","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US02955320","US02955320_01",NA,"Myrtales","6964","South America","Florianópolis. Morro do Ribeirão.","350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
