"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","country","stateProvince","recordedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","verbatimLatitude","infraspecificEpithet","recordNumber","barcode","imagecode","continentOcean","fieldNumber","preparationType"
"103","2020-12-11 11:44:44-03","UFMG","BHCB","179050","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,"2015","11",NA,NA,"Prensado em álcool; Erva rupícola; flores predadas rosas.; Campo Rupestre Quartzítico",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","09","25","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605",NA,NA,NA,NA,"-20.197222",NA,"2594",NA,NA,"Southern America",NA,NA
"104","2020-12-11 11:44:44-03","UFMG","BHCB","60495","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"flor lilás com interior do labelo branco",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Pimentel, M; Madsen, V; Barros, AM; Almeida, L; Viana, MC; Raposeiras, R","2001","03","13","Nova Lima","Capão Xavier","-43.978611","-20.048611","-43.978611",NA,"1474","1474",NA,"-20.048611",NA,"45",NA,NA,"Southern America",NA,NA
"105","2020-12-11 11:44:44-03","UFMG","BHCB","71644","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"erva. Cresce sobre rochas. Flores lilases .",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Viana, PL","2001","05","29","Brumadinho","Retiro das Pedras","-43.983611","-20.093056","-43.983611",NA,"1400","1400",NA,"-20.093056",NA,"62",NA,NA,"Southern America",NA,NA
"106","2020-12-11 11:44:44-03","UFMG","BHCB","63854","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"Planta coletada em campo rupestre; erva; flores lilases.",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Mota, RC da; Viana, L","2000","08","02","Mariana","Mina da Samitri","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,"auto",NA,NA,"572",NA,NA,"Southern America",NA,NA
"107","2020-12-11 11:44:44-03","UFMG","BHCB","16751","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,"2005",NA,NA,NA,"Erva terrestre. Flores lilases; Campo rupestre",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Souza, HC de","1987","10","08","Lima Duarte","Parque Estadual do Ibitipoca, Próximo à cachoeira","-43.793098449707","-21.8425006866455",NA,"30417",NA,NA,"auto",NA,NA,"s.n.","BHCB042156",NA,"Southern America",NA,NA
"108","2020-12-11 11:44:44-03","UFMG","BHCB","21962","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"ocorre frequente em canga e pode ocorrer em afloramento de quartzito; epífita.",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Teixeira, WA","1993","07","05","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,"20553",NA,NA,"auto",NA,NA,"s.n.",NA,NA,"Southern America",NA,NA
"109","2020-12-11 11:44:44-03","UFMG","BHCB","62323","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"Erva coletada em afloramento rochoso; flores lilases.",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Mota, RC da; Marques, A","2001","04","13","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"22051",NA,NA,"auto",NA,NA,"329",NA,NA,"Southern America",NA,NA
"110","2020-12-11 11:44:44-03","UFMG","BHCB","92271","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"planta coletada em campo rupestre; pétalas e sépalas lilases; lobos laterais do labelo e margem apical do lobo frontal lilases, região central do mesmo creme.",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Mota, RC da","2004","09","15","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,"11966",NA,NA,"auto",NA,NA,"2392",NA,NA,"Southern America",NA,NA
"111","2020-12-11 11:44:44-03","UFMG","BHCB","47285","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"Campo rupestre. Erva rupícola. Pétalas lilases, labelo branco listrado de lilás",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Vasconcelos, MF de","1999","03","28","Santa Bárbara","Serra do Caraça, Pico do Sol.","-43.4152984619141","-19.959400177002",NA,"33136","1900","1900","auto",NA,NA,"s.n.",NA,NA,"Southern America",NA,NA
"112","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","13115",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","G.B. Bortolan/28-01-2020",NA,NA,NA,NA,"Serra de São José, vegetação típica de campo rupestre, em arenito. Terrestre no ápice da serra em locais mais planos. Flores rosas.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","C. N. de Fraga","1998","10","16","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,"10355",NA,NA,"auto",NA,NA,"404","MBML013115","MBML013115",NA,NA,NA
"113","2017-11-24 14:11:54-02","UFLA","ESAL","13014","S","Plantae",NA,NA,"Orchidaceae","Sophronitis","caulescens","Sophronitis caulescens","Cássio van den Berg",NA,NA,NA,NA,"; ; ;; floresta",NA,"(Lindl.) van den Berg & M. W. Chase","Brasil","Minas Gerais","Oliveira Filho, AT",NA,NA,NA,"Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,"10355",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA
"114","2019-06-10 10:11:20-03","FZB-BH","BHZB","3585","S","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","R.C. Mota","2008","04",NA,NA,"Lat. 20o 02' 55; Lon. 43o 58' 43 Altitude 1470m. Revisão de nomenclatura em 06/2011, por Míriam - Flora do Brasil. Com duplicata.",NA,NA,"Brasil","MG","Mendonça, M.P. et al.","2002","04","05","Nova Lima","Capão Xavier","-43.978611","-20.048611","43W 58' 43",NA,"1470","1470",NA,"20S 02' 55",NA,NA,NA,NA,NA,NA,NA
"115","2019-06-10 10:11:20-03","FZB-BH","BHZB","2797","S","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","R.C. Mota","2008","04",NA,NA,"Canga. Revisão de nomenclatura em 06/2011, por Míriam - Flora do Brasil.",NA,NA,"Brasil","MG","Mendonça, M.P. et al.","2004","01","20","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,"29211",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-06-10 10:11:20-03","FZB-BH","BHZB","944","S","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","MG","Ordones, J.","2000","04","02","Catas Altas","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,"11966",NA,NA,"auto",NA,NA,"107",NA,NA,NA,NA,NA
"117","2019-06-10 10:11:22-03","FZB-BH","BHZB","5560","S","Plantae",NA,NA,"Orchidaceae","Sophronitis","caulescens","Sophronitis caulescens","R.C. Mota","2008","04",NA,NA,"Doação BHCB 47.384 Coord: 20°06' S 43°59' W. Alt: 1400m. Duas folhas na base da planta. Antwriormente identificada como Laelia.",NA,NA,"Brasil","MG","Silveira, V.M.","1999","02","21","Brumadinho","Serra da Moeda","-43.983333","-20.1","43W 59'",NA,"1400","1400",NA,"20S 06'",NA,"176",NA,NA,NA,NA,NA
"118","2019-06-10 10:11:22-03","FZB-BH","BHZB","2824","S","Plantae",NA,NA,"Orchidaceae","Sophronitis","caulescens","Sophronitis caulescens","R.C.Mota","2008","04",NA,NA,"Coleção viva n º 2001008. Coletada em Belo Vale em 02/07/2001.Cultivado",NA,NA,"Brasil","MG","Santos, F.M.G.","2004","03","03","Belo Horizonte","FZB/BH - Jardim Botânico - Coleção de Orquídeas","-43.937801361084","-19.9207992553711",NA,"17082",NA,NA,"auto",NA,NA,"29",NA,NA,NA,NA,NA
"119","2019-06-10 10:11:22-03","FZB-BH","BHZB","388","S","Plantae",NA,NA,"Orchidaceae","Sophronitis","caulescens","Sophronitis caulescens","R.C. Mota","2008","04",NA,NA,"Outros coletores: Grandi, T.S.M.",NA,NA,"Brasil","MG","Pôrto de Paula, L.M. et al.","1990","04","11","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,"14750",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-06-10 10:11:22-03","FZB-BH","BHZB","1224","S","Plantae",NA,NA,"Orchidaceae","Sophronitis","caulescens","Sophronitis caulescens","R.C. Mota","2008","04",NA,NA,"Terrestre. Outros coletores: Grandi, T.S.M. & Santos, A.L.M. Com duplicata.",NA,NA,"Brasil","MG","Fernandes, M.G.C. et al.","1996","06","21","Brumadinho","Condomínio Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,"26639",NA,NA,"auto",NA,NA,"993",NA,NA,NA,NA,NA
"121","2014-11-06 16:18:28-02","UFPB","EAN","3785","S","Plantae",NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia",NA,NA,NA,NA,NA,"Cedida por Vitorino - São Bernardo.Habitat: Rupícola",NA,"A. Rich. ex Waruer","Brasil","Minas Gerais","L. P. Felix ; G. V. Dornelas","1987","09","10","São João Del Rei - Sª dos Pinheiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752",NA,NA,NA,NA,NA
"122","2020-09-02 16:34:36-03","Cenargen","CEN","113094","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","J. A. N. Batista","2019","05",NA,"1","Grande número de indivíduos em plena floração. Sépalas e pétalas rosa, variando do claro ao escuro; labelo com parte mediana rosa-esbranquiçado com os feixes vasculares destacados em rosa e margem ondulada rosa escuro e centro esbranquiçado. Ovário rosa-vinoso, coluna ros. Área não queimada. Doação Herbário BHCB - Universidade Federal de Minas Gerais - BHCB 195162.",NA,"(Lindl.) Van den Berg","Brasil","MG","João Aguiar Nogueira Batista","2018","05","17","BRUMADINHO","Serra da Moeda, Topo do Mundo. Trilha na crista da serra após a pista de Paraglider.","-44.1996994018555","-20.1432991027832",NA,"26639","1490","1490","auto",NA,NA,"3598","CEN00113094","CEN00113094",NA,NA,"Exsicatas"
"123","2020-09-02 16:35:23-03","Cenargen","CEN","103066","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","caulescens","Sophronitis caulescens","J.A.N. Batista & C.A.N. Martins","2008","05",NA,"1","Labeelo rosa com porção central amarelada, Doação Herbário do Departamento de Botânica - ICB - UFMG - Plantas do do Brasil - BHCB 135005",NA,"(Lindl.) Van den Berg & M.W.Chase","Brasil","MG","C. A. N. Martins","2008","05","16","BOTUMIRIM","Serra da Canastra, estrada para Serra, que se inicia fora da cidade","-43.010799407959","-16.872200012207",NA,"39434",NA,NA,"auto",NA,NA,"44","CEN00103066",NA,NA,NA,"Exsicatas"
"124","2021-03-15 18:29:06-03","USP","SPF","216555","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","Kubo, MT","2012","12",NA,NA,"Erva, ca. 30 cm alt. crescendo sobre rocha. Pseudobulbo e folhas acinzentadas. Flores com tépalas rosa e labelo com marcas alvas e amarelo pálidas.; Afloramento rochoso.",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Kubo, MT","2012","07","04","Santana do Riacho","Parque Nacional da Serra do Cipó, Trilha para o Travessão, acesso pela rodovia MG-010 próximo ao córrego Duas Pontinhas.","-43.7144012451172","-19.1688995361328",NA,"26557",NA,NA,"auto",NA,NA,"114","SPF00216555",NA,NA,NA,NA
"125","2019-12-09 10:46:11-03","UFSJ","HUFSJ","9250","S","Plantae",NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","Alves, R","2017",NA,NA,NA,"Erva rupícola 0,4 m de altura, flores liláses.",NA,"(Lindl.) van den Berg","Brasil","Minas Gerais","Costa, MTR; et al.","2017","08","05","São João del-Rei","Serra do Lenheiro, campo rupestre na porção da serra atrás da base do Exército.","-44.50625","-21.247589","-44.50625",NA,"116","116",NA,"-21.247589",NA,"1070","HUFSJ009250",NA,NA,NA,NA
"126","2019-12-09 10:46:11-03","UFSJ","HUFSJ","487","S","Plantae",NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","Costa, MTR","2018",NA,NA,NA,"Não havia presença de insetos ou outros animais que atuassem como polinizadores. Havia grande quantidade no local da coleta.",NA,"(Lindl.) van den Berg","Brasil","Minas Gerais","França, K",NA,NA,NA,"São João del-Rei","Em cima de uma rocha na serra do lenheiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","HUFSJ000487",NA,NA,NA,NA
"127","2019-12-09 10:46:11-03","UFSJ","HUFSJ","10102","S","Plantae",NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","Alves, R","2018","10",NA,NA,"Erva 0,2 m de altura, flores liláses.",NA,"(Lindl.) van den Berg","Brasil","Minas Gerais","Costa, MTR; et al.","2017","10","28","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército.","-44.503994","-21.220764","-44.503994",NA,"116","116",NA,"-21.220764",NA,"s.n.","HUFSJ010102",NA,NA,NA,NA
"128","2019-12-09 10:46:11-03","UFSJ","HUFSJ","9247","S","Plantae",NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","Alves, R","2017",NA,NA,NA,"Erva rupícola 0,2 m de altura, flor roxa.",NA,"(Lindl.) van den Berg","Brasil","Minas Gerais","Costa, MTR; et al.","2017","07","17","São João del-Rei","Campo rupestre, acesso pela estrada para Trindade.","-44.502881","-21.220075","-44.502881",NA,"119","119",NA,"-21.220075",NA,"1028","HUFSJ009247",NA,NA,NA,NA
"129","2019-12-09 10:46:11-03","UFSJ","HUFSJ","2591","S","Plantae",NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","Costa, MTR","2017",NA,NA,NA,"Erva sobre rochas em campo rupestre; flores roxo-claras a purpúreas.",NA,"(Lindl.) van den Berg","Brasil","Minas Gerais","Sobral, M","2011","09","18","São João del-Rei","Serra do Lenheiro","-44.307639","-21.155583","-44.307639",NA,NA,NA,NA,"-21.155583",NA,"14215","HUFSJ002591","HUFSJ002591_v00 HUFSJ002591_v01",NA,NA,NA
"130","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Brazil",NA,"Sellow, F",NA,NA,NA,NA,"in Brasilia austro-orientali loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"910",NA,"P03P5N0065","Southern America",NA,NA
"131","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Brazil","Minas Gerais","Libon, J",NA,NA,NA,NA,"In prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"P03P5N0065","Southern America",NA,NA
"132","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Brazil",NA,"Riedel, L",NA,NA,NA,NA,"ad Serra da Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99?",NA,"P03P5N0065","Southern America",NA,NA
"133","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Brazil","Minas Gerais","Martius, CFP",NA,NA,NA,NA,"Habitat in prov. Minas Geraes ad Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1230",NA,"P03P5N0065","Southern America",NA,NA
"134","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Brazil","Minas Gerais","Martius, CFP",NA,NA,NA,NA,"Habitat in prov. Minas Geraes ad Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1230?",NA,"P03P5N0065","Southern America",NA,NA
"135","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Brazil",NA,"Sellow, F",NA,NA,NA,NA,"in Brasilia austro-orientali loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"910?",NA,"P03P5N0065","Southern America",NA,NA
"136","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Brazil","Minas Gerais","Libon, J",NA,NA,NA,NA,"In prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"P03P5N0065","Southern America",NA,NA
"137","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia",NA,NA,NA,NA,NA,NA,NA,"A.Rich. ex R.Warner","Brazil","Minas Gerais","St.-Hil, A",NA,NA,NA,NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B732?",NA,NA,"Southern America",NA,NA
"138","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia",NA,NA,NA,NA,NA,NA,NA,"A.Rich. ex R.Warner","Brazil","Minas Gerais","St.-Hil, A",NA,NA,NA,NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B732",NA,NA,"Southern America",NA,NA
"139","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia",NA,NA,NA,NA,NA,"Floret Augusto",NA,"A.Rich. ex R.Warner","Brazil",NA,"Riedel, L",NA,NA,NA,NA,"in rupibus ad Serra S. Barthol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA
"140","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia",NA,NA,NA,NA,NA,"Floret Augusto",NA,"A.Rich. ex R.Warner","Brazil",NA,"Riedel, L",NA,NA,NA,NA,"in rupibus ad Serra S. Barthol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA
"141","2020-08-13 18:02:46-03","IBt","SP","24037","S","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","Mamede, MCH","2011","03",NA,NA,NA,NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Handro, O","1937","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA
"142","2019-11-21 10:13:30-03","IBt","SP","247372","S","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","Mamede, MCH","2011","03","21",NA,NA,NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Arbo, MM; Mello-Silva, R; Schinini, A; Souza, VC","1990","05","14","Caeté","Serra da Piedade","-43.633333","-19.9","-43.633333",NA,"1480","1650",NA,"-19.9",NA,"4103",NA,NA,NA,NA,NA
"143","2020-08-13 18:02:46-03","IBt","SP","303192","S","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","Mamede, MCH","2011","03",NA,NA,NA,NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Handro, O","1937","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA
"144","2019-11-21 10:13:30-03","IBt","SP","396417","S","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","Barros, F; Pinheiro, F","2001","12",NA,NA,NA,NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Pirani, JR; Mello-Silva, R; Cavalcanti, TB; Zappi, DC","1985","09","05","Grão Mogol","Jambeiro à 7 km de Grão Mogol","-42.8897018432617","-16.5594005584717",NA,"67219",NA,NA,"auto",NA,NA,"CFCR8503",NA,NA,NA,NA,NA
"145","2019-11-21 10:13:30-03","IBt","SP","474333","S","Plantae",NA,NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens","Vieira, TL","2013","09","16",NA,NA,NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Vieira, TL; Hall, CF; Francener, A; Guimarães, LRS","2013","09","16","São João del Rei","Serra do Lenheiro","-44.2616996765137","-21.1355991363525",NA,"39093",NA,NA,"auto",NA,NA,"144",NA,NA,NA,NA,NA
"146","2019-11-21 10:13:30-03","IBt","SP","221708","S","Plantae",NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia",NA,NA,NA,NA,NA,NA,NA,"(Rchb.f.) R.Warner","Brasil",NA,"s.col.",NA,NA,NA,NA,"Procedencia ignorada. Coleção antiga do Orquidário do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA
"147","2019-11-21 10:13:30-03","IBt","SP","345936","S","Plantae",NA,NA,"Orchidaceae","Laelia","crispilabia","Laelia crispilabia",NA,NA,NA,NA,NA,NA,NA,"(Rchb.f.) R.Warner","Brasil","Minas Gerais","Teixeira, WA",NA,NA,NA,"Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,"20553",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA
"148","2019-11-21 10:13:30-03","IBt","SP","24037A","S","Plantae",NA,NA,"Orchidaceae","Laelia","mantiqueirae","Laelia mantiqueirae","Barros, F","1980","05","26",NA,NA,NA,"Pabst ex Zappi","Brasil","Minas Gerais","Hoehne, FC","1929","05","12",NA,"Serra do Garimpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA
"149","2019-11-21 10:13:30-03","IBt","SP","19090","S","Plantae",NA,NA,"Orchidaceae","Laelia","mantiqueirae","Laelia mantiqueirae","Barros, F","1980","05","26",NA,NA,NA,"Pabst ex Zappi","Brasil","Minas Gerais","Hoehne, FC","1927","04","09","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,"17082",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA
