"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00968914","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","T. C. Plowman","8252","1980","02","01","South America","Brazil","Tocantins","Presidente Kennedy","Road from highway BR-153 to Itaporã, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","-48.6008","-8.5006","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054288' target='other'> <mi>dwc_moreinfo</mi></a>","NY00968914","NY00968914_01","L. J. Dorr","400","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00968902","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","J. R. Pirani","4763","2001","01","21","South America","Brazil","Goiás","Itumbiara","Estrada para Rio Verde.","-49.3103","-18.3953","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053817' target='other'> <mi>dwc_moreinfo</mi></a>","NY00968902","NY00968902_01","C. L. Cristóbal","620","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00972002","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","H. S. Irwin","17348","1966","06","17","South America","Brazil","Mato Grosso",NA,"Serra Azul, ca. 85 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.23","-15.4","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062978' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972002","NY00972002_01","E. L. Taylor","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02107736","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","R. Spruce","837","1851",NA,NA,"South America","Brazil","Para","Santarém",NA,"-54.7083015441895","-2.44305992126465","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2252137' target='other'> <mi>dwc_moreinfo</mi></a>","NY02107736","NY02107736_01",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00968921","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","G. T. Prance","s.n.","1979","06",NA,"South America","Brazil","Mato Grosso",NA,"Pantanal; Rio Paraguai. Fazenda Acurizal.","-57.53","-17.87","sheet","Plot A. Tree 36. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054372' target='other'> <mi>dwc_moreinfo</mi></a>","NY00968921","NY00968921_01","G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02107734","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","T. C. Plowman","8598","1980","02","09","South America","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2252135' target='other'> <mi>dwc_moreinfo</mi></a>","NY02107734","NY02107734_01",NA,"350","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00972004","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","H. S. Irwin","11981","1966","01","22","South America","Brazil","Goiás","Mossâmedes","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","-49.85311","-15.9333","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972004","NY00972004_01 NY00972004_02","J. A. Kallunki","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00968915","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","B. A. S. Pereira","2790","1995","06","21","South America","Brazil","Tocantins","Novo Alegre","Km 35 de estrada Campos Belos/Araias.","-46.5","-12.67","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00968915","NY00968915_01","B. A. S. Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00968904","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","G. Eiten","4840","1962","06","08","South America","Brazil","Maranhão","Lorêto","Ilha de Balsas region, between the Balsas and Parnaíba rivers. Ca 13 km SE of main house of Fazenda Morros, ca 45 km S of Lorêto. Near house at Vão da Sambaíba.","-45","-7.43","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053832' target='other'> <mi>dwc_moreinfo</mi></a>","NY00968904","NY00968904_01","D. H. Nicolson","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-28 13:11:22-03","MCN-PUC-MINAS","HPUC-MG","SEM371","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata",NA,"Inês Andrade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Material de doação do Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","1317","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","SOUSA, F.C.D.","48","2014","10","17",NA,"Brasil","Piauí",NA,"Serragem",NA,NA,NA,"<ll>dwc_commonname:</ll> Chichá","HDELTA001317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","5102","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Nascimento, F.E.L.; Lemos, J.R.","33","2015","09","15",NA,"Brasil","Piauí","Bom Princípio do Piauí","Sítio da Gurita","-41.6441993713379","-3.19082999229431",NA,"<ll>dwc_commonname:</ll> Xichá","HDELTA005102",NA,"Cerqueira, E. C.",NA,NA,"22201","auto","2016","02","10",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","3993","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Silva, A. K. C.",NA,"2015","09","14",NA,"Brasil","Piauí","Parnaíba","EMBRAPA","-41.7766990661621","-2.90472006797791",NA,"<ll>dwc_commonname:</ll> Chichá","HDELTA003993",NA,"s/d.",NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","1347","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Lopes, G.P.O","s/n","2015","02","27",NA,"Brasil","Piauí",NA,"Sítio Recreio",NA,NA,NA,"Árvore <ll>dwc_commonname:</ll> Chichá do cerrado","HDELTA001347",NA,"Lopes, M,s. e Lopes O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:31:17-03","UFRJ","RFA","42955","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","M.L. Guedes; Alunos de Botânica Econômica 2 º semestre 2017","30147","2017","12","15",NA,"Brasil","Bahia","Condeúba",NA,"-41.966667","-14.883333",NA,"Árvore. Folhas lobadas, discolores, tomentosa na face abaxial. Fruto cápsula septicida","RFA39605",NA,"M.L. Guedes",NA,NA,NA,NA,NA,NA,NA,"41º58'W","14º53'S",NA,NA,NA,NA,NA,NA
"60","2019-09-10 21:43:25-03","UNEMAT","TANG","4033","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Engels, ME; Canestraro, BK; Bezerra, AS","4357","2016","04","25",NA,"Brasil","Mato Grosso","Itaúba","Em terreno baldio da cidade, Resgate da flora da UHE Colider","-55.424611","-11.003917",NA,NA,"TANG000004033",NA,"Engels, ME","345","345",NA,NA,"2016","04","25","-55.424611","-11.003917",NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:44:07-03","EAO","IAN","143197","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Pinheiro, GS; Carvalho, JFV","675","1974","04","09","Southern America","Brasil","Pará",NA,"Estreito-Marabá, Km 2.",NA,NA,NA,NA,"IAN143197",NA,"Taylor, EL",NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:44:05-03","EAO","IAN","136175","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA; Santos, RR dos","1650","1968","06","05","Southern America","Brasil","Mato Grosso",NA,"10Km S of the Base Camp of the Expedition, close to the Xavantina-São Felix road. Growing in valley forest on rich brown soil with bamboo in the understorey.","-51.866667","-12.9",NA,NA,"IAN136175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:44:05-03","EAO","IAN","131894","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA; Santos, RR dos","1121","1968","04","20","Southern America","Brasil","Mato Grosso",NA,"9Km E of the Base Camp of the Expedition c. 270Km N of Xavantina. Growing in valley forest on rich soil.","-51.866667","-12.9",NA,NA,"IAN131894",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:44:07-03","EAO","IAN","144781","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ratter, JA; Santos, RR dos","1075","1968","04","18","Southern America","Brasil","Mato Grosso",NA,"9Km E of the Base Camp of the Expedition c. 270Km N of Xavantina. Growing in valley forest on rich soil.","-51.866667","-12.9",NA,NA,"IAN144781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:44:07-03","EAO","IAN","153934","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS; Sousa, R","15739","1966","05","08","Southern America","Brasil","Mato Grosso",NA,"Gallery forest, Rio Contagem, ca. 35Km N of Brasília.",NA,NA,NA,NA,"IAN153934",NA,"Kallunki, JA","900","900",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:44:07-03","EAO","IAN","153940","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS; Souza, R","17348","1966","06","17","Southern America","Brasil","Mato Grosso",NA,"Wooded lower slopes, Serra Azul, ca. 85Km S of Xavantina.",NA,NA,NA,NA,"IAN153940",NA,"Kallunki, JA",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:44:07-03","EAO","IAN","153941","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Irwin, HS; Souza, R","17348","1966","06","17","Southern America","Brasil","Mato Grosso",NA,"Wooded lower slopes, Serra Azul, ca. 85Km S of Xavantina.",NA,NA,NA,NA,"IAN153941",NA,"Kallunki, JA",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:44:07-03","EAO","IAN","160960","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Santos, JUM dos; Rosário, CS","556","1982","11","27","Southern America","Brasil","Mato Grosso",NA,"Rodovia Cuiabá-Porto Velho à 316Km de Cuiabá. Terra firme.",NA,NA,NA,NA,"IAN160960",NA,"Silva, MG da",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:44:07-03","EAO","IAN","58947","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Pires, JM; Black, GA","2527","1950","05","30","Southern America","Brasil","Goiás","São Miguel","Duas léguas de Carolina. Terra firme.",NA,NA,NA,NA,"IAN058947",NA,"Pires, JM",NA,NA,NA,NA,"1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:44:07-03","EAO","IAN","79827","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Fróes, RL","30038","1953","06","12","Southern America","Brasil","Pará","Santa Cruz dos Martírios","Região do Araguaia, campos gerais.",NA,NA,NA,NA,"IAN079827",NA,"Taylor, EL",NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:44:07-03","EAO","IAN","83943","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Black, GA; Pires, JM","16545","1954","06","06","Southern America","Brasil","Maranhão","Perizes","Campo.",NA,NA,NA,NA,"IAN083943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:44:07-03","EAO","IAN","89129","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Black, GA","18192","1954","12",NA,"Southern America","Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,"IAN089129",NA,"Taylor, EL",NA,NA,"152720","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:44:07-03","EAO","IAN","89749","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Black, GA","17972","1954","12","31","Southern America","Brasil","Bahia","Barreiras","Grameal de baixa verde, a 10Km de Barreiras.","-44.9900016784668","-12.1527996063232",NA,NA,"IAN089749",NA,"Taylor, EL",NA,NA,"152720","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:44:05-03","EAO","IAN","104920","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ducke, A","2392","1954","11","16","Southern America","Brasil","Ceará","Fortaleza","Itipiri, capoeira.","-38.543098449707","-3.71722006797791",NA,NA,"IAN104920",NA,"Taylor, EL",NA,NA,"19924","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:44:07-03","EAO","IAN","139320","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Heringer, EP","11761","1969","01","25","Southern America","Brasil","Goiás","Caldas Novas","Hotel de Pousada Caldas Novas.","-48.625","-17.74169921875",NA,NA,"IAN139320",NA,"Taylor, EL",NA,NA,"36612","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:44:05-03","EAO","IAN","103560a","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Fróes, RL","34762","1959","09","14","Southern America","Brasil","Maranhão","São Luis","Cultivado em S. Luiz na praça Benedito Leite.","-44.3027992248535","-2.52972006797791",NA,NA,"IAN103560a",NA,"Taroda, N",NA,NA,"33693","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:44:05-03","EAO","IAN","103560","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Fróes, RL","34762","1959","09","14","Southern America","Brasil","Maranhão","São Luis","Cultivado em S. Luiz na praça Benedito Leite.","-44.3027992248535","-2.52972006797791",NA,NA,"IAN103560",NA,"Taroda, N",NA,NA,"33693","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:44:07-03","EAO","IAN","14352","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Magalhães, MG","1732","1942","04","22","Southern America","Brasil","Minas Gerais","Corinto","Cultivada.","-44.4564018249512","-18.3808002471924",NA,NA,"IAN014352","IAN014352 IAN014352_e","Taylor, EL",NA,NA,"49021","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:44:07-03","EAO","IAN","185990","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Nascimento, MP do","486","2011","05","25","Southern America","Brasil","Pará","Aurora do Pará",NA,"-47.5588989257812","-2.13388991355896",NA,"Árvore de 15m de altura por DAP 32cm; ritidoma cinza. Flores vermelhas.","IAN185990",NA,"Nascimento, MP do",NA,NA,"68200","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:44:07-03","EAO","IAN","35496","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Normanha, ES","6225","1941","03","26","Southern America","Brasil","São Paulo","Sorocaba","Estação Experimental de Sorocaba.","-47.4500007629395","-23.5",NA,NA,"IAN035496","IAN035496 IAN035496_e","Taylor, EL",NA,NA,"17154","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-20 13:41:55-03","INPA","INPA-CARPOTECA","151975","Carpo","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Pirani, JR","1200","1985","10","10","Southern America","Brasil","Mato Grosso","Santa Terezinha","Margem rio Araguaia., Perto da cidade, em pequena elevação à margem do rio Araguaia. Solo arenoso claro. Formação vegetacional é localmente chamada de cerrado. frequentemente no cerrado.","-50.5","-10.416667",NA,NA,"INPA0151975","INPA0151975 INPA0151975_e INPA0151975_e1 INPA0151975_nd","Cristóbal, CL",NA,NA,NA,NA,"1987",NA,NA,"-50.5","-10.416667",NA,NA,NA,NA,NA,NA
"82","2020-11-26 18:08:48-03","CPAN-UFMS","COR","13269","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ishii, I. H.",NA,"2002","10","11",NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,"Árvore; fitossociologia P14; 6431 Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-26 18:08:48-03","CPAN-UFMS","COR","13266","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ishii, I. H.",NA,"2002","10","11",NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,"Árvore nº 6415; fitossociologia P14 Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-26 18:08:48-03","CPAN-UFMS","COR","3494","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Damasceno Jr, G.A.","282","1992","01","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada do Jacadigo.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-26 18:08:48-03","CPAN-UFMS","COR","2555","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Amaral,M.A.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada para o Jacadigo. Mata; calcáreo;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-26 18:08:48-03","CPAN-UFMS","COR","3763","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Damasceno Jr,G.A. et al.","282","1992","01","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada para o Jacadigo. Mata semidecidua; ; Plano.","-57.6533012390137","-19.0091991424561",NA,"Habito: árvore",NA,NA,"Damasceno Jr., G.A.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-26 18:08:48-03","CPAN-UFMS","COR","3988","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Bortolotto,I.M.",NA,"1993","07","01",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Santa Helena.","-57.6533012390137","-19.0091991424561",NA,"Arbóreo. Habito: árvore",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
