"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"101","2008-05-27 22:02:00-03","MO","MOBOT","1815558","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Araujo",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Araujo s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-11-10 04:40:00-03","MO","MOBOT","100636651","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","P. Moraes",NA,NA,NA,"Pedro L. R. de Moraes","2012","12","15","Brazil","Espírito Santo","Linhares","Pontal do Ipiranga.","-39.7122778","-19.1743334",NA,NA,NA,NA,NA,"Moraes 3540",NA,"South America",NA,NA,NA,NA,"9.00000000",NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-11-10 04:40:00-03","MO","MOBOT","100938408","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","P. L. R. de Moraes",NA,NA,NA,"Pedro L. R. de Moraes|G.S. Siqueira","2012","7","11","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrad: Final da estrada parajú.","-39.8808334","-19.1180556",NA,NA,NA,NA,NA,"Moraes 3483",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2011-02-18 16:47:00-02","MO","MOBOT","1815282","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Dorothy Araujo","1994","12","1","Brazil","Rio de Janeiro",NA,"Mun. Macaé, Faz. São Lázara, mata seca de restinga.",NA,NA,NA,NA,NA,NA,NA,"Araujo 10192",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-01-24 12:38:00-02","MO","MOBOT","1815286","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Dorothy Araujo|O.L. Peixoto","1985","1","11","Brazil","Rio de Janeiro",NA,"Mun. Macaé, Fazenda Jurubatiba, na mata seca de restinga.",NA,NA,NA,NA,NA,NA,NA,"Araujo 6529",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-04-12 20:06:00-03","MO","MOBOT","1815289","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"V.M. de Souza","1992","1","14","Brazil","Bahia",NA,"Caravelas. A márgem da Estrada.",NA,NA,NA,NA,NA,NA,NA,"Souza 285",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","1815528","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"José R. Pirani","1988","2","25","Brazil","Espírito Santo",NA,"Piúma: ca. 3 Km S do Morro do Aghá. Rodovia ES-60 (Vila Velha a Marataízes). Restinga baixa e densa (arvoretas maiores até 4m alt.).","-40.76666","-20.86666",NA,NA,NA,NA,NA,"Pirani 2465",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-12-01 05:44:00-02","MO","MOBOT","1815531","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Romeu P. Belém","1968","7","13","Brazil",NA,NA,"Região Bahia - Espirito Santo. Ao lado da Rodovia BR 101. Vale do Rio Mucurí. Plantação de cacau.",NA,NA,NA,NA,NA,NA,NA,"Belém 3850",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2013-08-23 04:12:00-03","MO","MOBOT","1815533","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Dimitri Sucre","1972","3","14","Brazil","Espírito Santo",NA,"Reserva Biologica de Sooretama, Area da Séde. Municipio de Linhares. Crescendo em área de mata de tabuleiro.",NA,NA,NA,NA,NA,NA,NA,"Sucre 8689",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1815538","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Araujo","1984","1","22","Brazil","Espírito Santo",NA,"Mun. de Itapemirim, Praia do Pontal, mata de restinga.",NA,NA,NA,NA,NA,NA,NA,"Araujo 5960",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-02-01 11:15:00-02","MO","MOBOT","1815540","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Dorothy Araujo","1985","1","24","Brazil","Paraná",NA,"Mun. de Matinhos, no km 4 da Rodovia, Praia do Leste - Matinhos, mata de restinga.",NA,NA,NA,NA,NA,NA,NA,"Araujo 6613",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-27 09:36:00-03","MO","MOBOT","1815546","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 5980",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2010-06-09 19:54:00-03","MO","MOBOT","1815552","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J.G. Rohwer (MO)",NA,NA,NA,"M.A.P. Wied-Neuwied",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wied-Neuwied s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-10-26 23:35:00-02","MO","MOBOT","1815563","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J.G. Rohwer (MO)",NA,NA,NA,"Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-03-09 15:44:00-03","MO","MOBOT","1816143","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"V.M. de Souza","1993","1","26","Brazil","Espírito Santo",NA,"Povoação, Linhares. Em Restinga.",NA,NA,NA,NA,NA,NA,NA,"Souza 420",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2012-04-13 10:14:00-03","MO","MOBOT","1816155","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"P.L. Krieger|C.C. Urbano","1970","10","24","Brazil","Minas Gerais",NA,"Juiz de Fora. Faz. do Diamante. Na beira da mata.",NA,NA,NA,NA,NA,NA,NA,"Krieger 9505",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","55455","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J. Rohwer",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini|Dorothy Araujo|O.L. Peixoto","1985","1","11","Brazil","Rio de Janeiro",NA,"Mata de Restinga, N of Restinga de Macáe.","-41.66666","-22.2",NA,NA,NA,NA,NA,"Gentry 49455",NA,"South America",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,"85-30","4",NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","55494","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","J. Rohwer",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini|Dorothy Araujo|O.L. Peixoto","1985","1","11","Brazil","Rio de Janeiro",NA,"Mata de Restinga, N of Restinga de Macáe.","-41.66666","-22.2",NA,NA,NA,NA,NA,"Gentry 49465",NA,"South America",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,"85-30","4",NA
"119","2013-11-18 13:11:00-02","MO","MOBOT","967793","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Francisco G. Lorea H.|C. de Moura|H. Zhu","1995","2","11","Brazil","São Paulo",NA,"Parque Estadual Serra do Mar, à beira do Rio Cubatão. Mata Ciliar.",NA,NA,NA,NA,NA,NA,NA,"Lorea-Hernández 5595",NA,"South America",NA,NA,NA,NA,"30.00000000","40.00000000",NA,NA,NA,NA,NA,"1",NA
"120","2013-11-18 13:11:00-02","MO","MOBOT","967795","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Francisco G. Lorea H.|C. de Moura|H. Zhu","1995","2","11","Brazil","São Paulo",NA,"Parque Estadual Serra do Mar, á beira do Rio Cubatão. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,"Lorea-Hernández 5595",NA,"South America",NA,NA,NA,NA,"30.00000000","40.00000000",NA,NA,NA,NA,NA,"1",NA
"121","2017-03-10 12:20:00-03","MO","MOBOT","100958615","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","G. S. Siqueira",NA,NA,NA,"D.A. Folli","2008","1","28","Brazil","Espírito Santo","Aracruz","Aracruz. Reserva Ind.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"Folli 5920",NA,"South America",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,"1",NA
"122","2018-09-12 14:48:16-03","UNIOESTE","UNOP","3068","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Brotto, M.L.","2014","11","13","Caxambu, M.G.; et al.; et al.","2013","08","15","Brasil","Minas Gerais","Passos","Arredores da fazenda São José","-46.634178","-20.940278","-46.634178","-20.940278","Arvore ca. 2,5 m. Botões florais alvos. Orla da floresta. - Relevo: suave-ondulado.",NA,NA,"4668",NA,NA,NA,NA,NA,NA,"909","909",NA,NA,NA,NA,NA,NA,NA
"123","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","15457",NA,"Plantae","Lauraceae","Nectandra","cf. psammophila","Nectandra cf. psammophila","Nees","A. Quinet/01-08-2006",NA,NA,NA,"L. Kollmann; et al","2001","10","23","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Arvoreto 5m. Flores brancas.","MBML015457","MBML015457","4880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","6057",NA,"Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","A. Quinet/01-08-2006",NA,NA,NA,"O. J. Pereira; et al","1990","05","16","Brasil","Espírito Santo","Aracruz","Santa Cruz, Estação Ecológica da Marinha","-40.2733001708984","-19.8202991485596",NA,NA,"Fruto vinoso. Cálice vermelho. Árvore com 6m, restinga.","MBML006057","MBML006057","1982",NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"125","2020-06-15 15:30:53-03","UNESP-RC","HRCB","57553","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Siqueira, G.S.","2009","02","16","Folli, D.A.","2008","01","28","Brasil","Espírito Santo","Aracruz","Estrada Reserva Ind.","-40.2733001708984","-19.8202991485596",NA,NA,"Arbóreo, terrestre, fuste cilíndrico, altura total 5m, fuste 2m, cap fuste 39cm, diâmetro copa 5m. Botão branco, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela souza",NA,NA,"5920",NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"126","2020-06-15 15:30:53-03","UNESP-RC","HRCB","57555","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Assis, L.C.S. & Siqueira, G.S.","2011","02","10","Luz, A.A. da","2007","04","18","Brasil","Espírito Santo","Linhares","Povoação","-40.0722007751465","-19.3910999298096",NA,NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 3m, fuste 1m, cap fuste 25cm, diâmetro copa 2m. Fruto maduro preto, fruto imaturo verde, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela souza",NA,NA,"399",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"127","2020-06-15 15:30:53-03","UNESP-RC","HRCB","57551","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Quinet, A.","2006","11","14","Souza, V.D.","1993","01","26","Brasil","Espírito Santo","Linhares","Povoação","-40.0722007751465","-19.3910999298096",NA,NA,"Arbóreo, terrestre, fuste cilíndrico, casca lisa, altura total 2m, fuste 2m, cap fuste 12,4cm, diâmetro copa 2m. Botão verde claro, flor creme, fruto imaturo verde, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela souza",NA,NA,"420",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"128","2020-06-15 15:30:53-03","UNESP-RC","HRCB","57544","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","M.C. Vergne","2019","12","05","Folli, D.A.","2002","03","25","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera. Altura total 10m, fuste 3m, cap fuste 63cm, diâmetro copa 10m. Botão branco, flor branca, fruto maduro roxo, fruto imaturo verde, seiva incolor, des <ll>dwc_commonname:</ll> Canela de bola",NA,NA,"4226",NA,NA,NA,NA,NA,NA,"200","200","48094","auto",NA,NA,NA,NA,NA
"129","2020-06-15 15:30:53-03","UNESP-RC","HRCB","20800","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Leitão Filho, H.F.","1995","02","10","Brasil","São Paulo","Pariquera Açu","Estação Experimental do IAC","-47.885","-24.608333","47º53'06W","24º36'30S","Árvore 10m, frutos verdes.",NA,NA,"33354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56497","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R. de",NA,NA,NA,"Moraes, P.L.R. de","2011","12","07","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-39.712333","-19.174472","39º42'44.4W","19º10'28,1S",NA,NA,NA,"3428",NA,NA,NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA
"131","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56499","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R. de","2011","12","07","Moraes, P.L.R. de","2011","12","07","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-39.712333","-19.174472","39º42'44.4W","19º10'28,1S","Arvoreta 2,5, flores brancas com cheiro agradável",NA,NA,"3430",NA,NA,NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA
"132","2020-06-15 15:30:53-03","UNESP-RC","HRCB","59808","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.","2012","12","15","Moraes, P.L.R. de","2012","12","15","Brasil","Espírito Santo","Linhares",NA,"-39.712278","-19.174333","39º42'44.2W","19º10'27,6S","Arvoreta 2 m, botões florais esverdeados. <ll>dwc_commonname:</ll> Canela souza",NA,NA,"3540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-15 15:30:53-03","UNESP-RC","HRCB","59819","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.","2012","07","11","Moraes, P.L.R. de","2012","07","11","Brasil","Espírito Santo","Linhares","Final da estrada parajú.","-39.880833","-19.118056","39º52'51.0W","19º07'05,0S","Árvore, 4 m, botões brancos, flores brancas. <ll>dwc_commonname:</ll> Canela souza",NA,NA,"3483",NA,NA,NA,NA,NA,NA,"9","9",NA,NA,NA,NA,NA,NA,NA
"134","2020-06-15 15:30:53-03","UNESP-RC","HRCB","61500","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Ness","Moraes, P.","2012","12","08","Moraes, P.L.R. de","2011","12","08","Brasil","Espírito Santo","Linhares","Final da Estrada Parajú.","-39.866667","-19.118056","39º52'W","19º07'05,0S","Árvore 8 m, em área arenosa, flores brancas, botão branco, fuste cilíndrico, exsudação seiva incolor, descamação ausente.",NA,NA,"3438",NA,NA,NA,NA,NA,NA,"9","9",NA,NA,NA,NA,NA,NA,NA
"135","2020-06-15 15:30:53-03","UNESP-RC","HRCB","57552","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","van der Werff, H.","1992","07","14","Souza, V.D.","1992","01","14","Brasil","Bahia","Caravelas","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 6m, fuste 2m, cap fuste 46,81cm, diâmetro copa 4m. Botão verde claro, flor creme, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela souza",NA,NA,"285",NA,NA,NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA
"136","2017-11-24 14:11:09-02","UFLA","ESAL","24232","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Alves, FM",NA,NA,NA,"Alves, FM","2005","11","28","Brasil","Mato Grosso do Sul","Corumbá","Taquaral","-57.6533012390137","-19.0091991424561",NA,NA,"Doação CGMS; Árvore 8m.; Mata semidecidua",NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"137","2014-12-23 12:40:59-02","UNIVILLE","JOIW","197","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","L.C.S. Assis",NA,NA,NA,"G.C.T.Ceccantini","2006","07","21","Brasil","MG","Matozinhos","Fazenda Cauaia, arredores do sítio arqueológico Lapa do Santo, mata semi-decídua","-43.833","-19.497528","43º49'58,8'' W","19º29'51,1'' S","Árvore ramificada bem próxima a base com duas ramificações espessas, h=9m., CAP=41,5cm. Odor forte. Flores branco-amareladas, estames amarelos. Alguns frutos verdes. Madeira coletada de perfilho",NA,NA,"2896",NA,NA,NA,NA,NA,NA,"670","670",NA,NA,NA,NA,NA,NA,NA
"138","2021-02-25 10:12:37-03","CVRD","CVRD","13810","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Pedro L. R. de Moraes","2011","12","07","P.L.R. Moraes & G.S. Siqueira","2011","12","07","BRASIL","ES","Linhares",NA,"-39.712306","-19.174472","39°42'44,3W","19°10'28,1S","<ll>dwc_commonname:</ll> Canela souza","CVRD013810","CVRD013810","3428",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","4","4",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"139","2021-02-25 10:12:38-03","CVRD","CVRD","14336","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","P.L.R. de Moraes","2012","12","13","P.L.R. Moraes","2012","12","15","BRASIL","ES","Linhares",NA,"-39.712278","-19.174333","39°42'44,2W","19°10'27,6S","Arvoreta 2 m, botões florais esverdeados; restinga <ll>dwc_commonname:</ll> Canela souza","CVRD014336","CVRD014336","3540",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","9","9",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"140","2021-02-25 10:12:37-03","CVRD","CVRD","13801","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2011","12","08","P.L.R. Moraes & G.S. Siqueira","2011","12","08","BRASIL","ES","Linhares",NA,"-39.880833","-19.118056","39°52'51,0W","19°07'05,0S","Árvore 8 m, em área arenosa, flores brancas <ll>dwc_commonname:</ll> Canela souza","CVRD013801","CVRD013801","3438",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","9","9",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"141","2021-02-25 10:12:38-03","CVRD","CVRD","13940","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Pedro L. R. de Moraes","2012","07","11","P.L.R. Moraes & G.S. Siqueira","2012","07","11","BRASIL","ES","Linhares",NA,"-39.880833","-19.118056","39°52'51,0W","19°07'05,0S","<ll>dwc_commonname:</ll> Canela souza","CVRD013940","CVRD013940","3483",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","9","9",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"142","2021-02-25 10:12:38-03","CVRD","CVRD","14996","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Geovane S. Siqueira","2014","09","09","Siqueira, G.S.","2014","09","04","BRASIL","ES","Linhares",NA,"-39.884889","-19.126639","39°53'05,6W","19°07'35,9S","<ll>dwc_commonname:</ll> Canela souza","CVRD014996","CVRD014996","983",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","32","32",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"143","2021-02-25 10:12:37-03","CVRD","CVRD","13812","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Pedro L. R. de Moraes","2011","12","07","P.L.R. Moraes & G.S. Siqueira","2011","12","07","BRASIL","ES","Linhares",NA,"-39.712306","-19.174472","39°42'44,3W","19°10'28,1S","<ll>dwc_commonname:</ll> Canela souza","CVRD013812","CVRD013812","3430",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","4","4",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"144","2021-02-25 10:12:38-03","CVRD","CVRD","3694","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Henk van der Werff","1992","07","14","Souza, V.D.","1992","01","14","BRASIL","BA","Caravelas","À margem da estrada, lado esquerdo indo para Barra de Caravelas - Caravelas - BA.","-39.2658004760742","-17.7318992614746",NA,NA,"<ll>dwc_commonname:</ll> Canela souza","CVRD003694",NA,"285",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"106553","auto","Magnoliopsida",NA,NA,NA,NA
"145","2021-02-25 10:12:37-03","CVRD","CVRD","11063","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Geovane S. Siqueira","2009","02","16","Folli, D.A.","2008","01","28","BRASIL","ES","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,"<ll>dwc_commonname:</ll> Canela souza","CVRD011063",NA,"5920",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"37987","auto","Magnoliopsida",NA,NA,NA,NA
"146","2021-02-25 10:12:37-03","CVRD","CVRD","10068","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","L.C.S. Assis & G.S. Siqueira","2011","02","10","Luz, A.A. da","2007","04","18","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Distrito de Povoação <ll>dwc_commonname:</ll> Canela souza","CVRD010068",NA,"399",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"147","2021-02-25 10:12:38-03","CVRD","CVRD","9983","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Geovane S. Siqueira","2008","06","26","Folli, D.A.","2007","02","22","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Canela souza","CVRD009983",NA,"5483",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"148","2021-02-25 10:12:38-03","CVRD","CVRD","4235","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Alexandre Quinet","2006","11","14","Souza, V.D.","1993","01","26","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Canela souza","CVRD004235",NA,"420",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"149","2021-02-25 10:12:38-03","CVRD","CVRD","15938","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Geovane S. Siqueira","2018","11","09","Siqueira, G.S.","2018","11","01","BRASIL","ES","Linhares","Arboreto","-40.0722007751465","-19.3910999298096",NA,NA,"Col. Ad. Amanda S. Machado, Vivian Caiafa <ll>dwc_commonname:</ll> Canela souza","CVRD015938",NA,"1296",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","USw9572","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby",NA,NA,NA,NA,"B. A. Krukoff",NA,NA,NA,"Brazil","Acre",NA,"Near mouth of Rio Macauhan, basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,"5467",NA,"South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","1158221","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby",NA,NA,NA,NA,"M. Bang","1892","12",NA,"Bolivia","La Paz",NA,"Tipuani-Guanai.",NA,NA,NA,NA,NA,"US00997558","US00997558_01","1673","Isotype","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
