"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"463","2015-05-06 12:28:37-03","F","FMNH-SEEDPLANTS","V0308873F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0308873F","V0308873F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"464","2015-05-06 12:28:38-03","F","FMNH-SEEDPLANTS","V0308875F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,"V0308875F","V0308875F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"465","2019-01-26 18:58:47-02","F","FMNH-SEEDPLANTS","V0308878F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,"B. R. Arrillaga","620","1957","3","17","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0308878F","V0308878F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"466","2015-05-06 12:28:39-03","F","FMNH-SEEDPLANTS","V0308879F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0308879F","V0308879F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"467","2015-05-06 12:28:39-03","F","FMNH-SEEDPLANTS","V0308880F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308880F","V0308880F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"468","2015-05-06 12:28:39-03","F","FMNH-SEEDPLANTS","V0308882F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308882F","V0308882F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"469","2015-05-06 12:28:40-03","F","FMNH-SEEDPLANTS","V0308885F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308885F","V0308885F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"470","2015-05-06 12:28:41-03","F","FMNH-SEEDPLANTS","V0308886F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308886F","V0308886F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"471","2015-05-06 12:28:41-03","F","FMNH-SEEDPLANTS","V0308887F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308887F","V0308887F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"472","2015-05-06 12:28:41-03","F","FMNH-SEEDPLANTS","V0308888F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308888F","V0308888F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"473","2015-05-06 12:28:41-03","F","FMNH-SEEDPLANTS","V0308889F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308889F","V0308889F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"474","2015-05-06 12:28:42-03","F","FMNH-SEEDPLANTS","V0308890F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0308890F","V0308890F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"475","2017-10-24 15:04:37-02","F","FMNH-SEEDPLANTS","V0321440F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,"W. Hoehne","12176","1949","1","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0321440F","V0321440F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"476","2017-10-24 15:04:38-02","F","FMNH-SEEDPLANTS","V0321441F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,NA,"W. Hoehne","12176","1949","1","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0321441F","V0321441F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"477","2019-04-13 11:44:56-03","F","FMNH-SEEDPLANTS","V0356560F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,"RRC ID Flag","T. Plowman","10007","1980","4","4","South America","Brazil","Distrito Federal",NA,NA,"-47.75","-15.75",NA,NA,"V0356560F","V0356560F_01 V0356560F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"10007",NA
"478","2019-01-25 15:42:15-02","IAC","IAC","5303","S","Plantae",NA,NA,"Malvaceae-2.Byttnerioideae","Byttneria","scabra","Byttneria scabra","L.","A.S. Lima","A.P. Viégas","s/nº","1940","01","13",NA,"Brasil","São Paulo","Campinas","fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,NA,"1942",NA,NA,"04","08","-47.169767","-22.922308",NA,NA,NA,NA
"479","2020-07-23 12:23:29-03","CEPLAC","CEPEC","47423","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,"C. L. Cristóbal","R. M. Harley","27312","1988","12","20",NA,"Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vertente norte. Vale ao Noroeste do Pico.","-41.983333","-13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W59'","13S30'",NA,"30/12/1997",NA,NA
"480","2020-07-23 12:12:04-03","CEPLAC","CEPEC","11167","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra",NA,"C. L. Cristóbal","R. M. Harley","16087","1974","02","06",NA,"Brasil","Bahia","MUCUGÊ","9Km SW Mucuge. Rod. p/ Cascavel a W Rio Paraguaçu.","-41.416667","-13.033333",NA,"<ll>dwc_commonname:</ll> Xuquiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W25'0","13S2'0",NA,NA,NA,NA
"481","2020-07-23 12:23:29-03","CEPLAC","CEPEC","20889","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,"R. M. Harley","R. M. Harley","18797","1977","02","17",NA,"Brasil","Bahia","MUCUGÊ","Aproximadamente 2-3Km a SW Mucuge, Rod. p/ Cascavel.","-41.4","-13.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W24'","13S1'",NA,"30/12/1977",NA,NA
"482","2020-07-23 12:23:29-03","CEPLAC","CEPEC","36534","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Byttneria","scabra","Byttneria scabra",NA,"C. L. Cristóbal","G. Hatschbach","48005","1984","06","18",NA,"Brasil","Bahia","MUCUGÊ","Rod. p/ Palmeira.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,"30/12/1984",NA,NA
"483","2019-11-12 16:42:56-03","URICER","HPBR","2502","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","K.Schum.","RIGO, V.","PLAUMANN, F.",NA,"1943","10","30",NA,"Brasil","SC","Nova Teutônia",NA,NA,NA,NA,"Flores alaranjdas, beira de estrada","HPBR002502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"484","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9043","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Costa, MTR","Costa, MTR; Sobral, M; Alves, LL","628","2017","02","07",NA,"Brasil","Minas Gerais","Cambuquira","Brejo em estrada secundária à BR-267","-45.1755","-21.892278",NA,"Arbusto de 1,2 m de altura com flores creme e frutos.","HUFSJ009043",NA,"88","88",NA,NA,"2017",NA,NA,NA,NA,"-45.1755","-21.892278",NA,NA,NA,NA
"485","2019-02-27 14:02:22-03","UFSJ","HUFSJ","7431","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Costa, MTR","Costa, MTR","237","2015","01","18",NA,"Brasil","Minas Gerais","Carandaí","Moro do Cruzeiro, bairro Cruzeiro.","-44.343972","-21.589944",NA,"Subarbusto de 0,9 m de altura com flores brancas e frutos.","HUFSJ007431","HUFSJ007431_00","108","108",NA,NA,"2015",NA,NA,NA,NA,"-44.343972","-21.589944",NA,NA,NA,NA
"486","2019-02-27 14:02:22-03","UFSJ","HUFSJ","7402","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Costa, MTR","Costa, MTR","209","2015","01","16",NA,"Brasil","Minas Gerais","Carandaí","Campo próximo à corrego, Herculano Pena.","-44.377417","-21.569",NA,"Arbusto de 1,2 m de altura com flores creme e frutos.","HUFSJ007402","HUFSJ007402_01 HUFSJ007402_v00","108","108",NA,NA,"2015",NA,NA,NA,NA,"-44.377417","-21.569",NA,NA,NA,NA
"487","2019-02-27 14:02:22-03","UFSJ","HUFSJ","6468","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Costa, MT","Costa, MTR; Sobral, M","38","2014","01","30",NA,"Brasil","Minas Gerais","Tiradentes","Brejo próximo à ponte na estrada que vai da MG para Tiradentes","-44.283444","-21.227667",NA,"Erva de 0,6-0,7 m de altura com flores.","HUFSJ006468",NA,"101","101",NA,NA,"2014",NA,NA,"02",NA,"-44.283444","-21.227667",NA,NA,NA,NA
"488","2019-02-27 14:02:22-03","UFSJ","HUFSJ","4598","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Sobral, M","Sobral, M; et al.","15356","2013","02","01",NA,"Brasil","Minas Gerais","Ritápolis","Estrada secundária à BR-494, junto à antiga estação de trem de Ibitutinga.","-44.223972","-21.055556",NA,"Erva lenhosa até 1,5 m; flores róseo-pálidas.","HUFSJ004598",NA,"894","894",NA,NA,"2013",NA,NA,NA,NA,"-44.223972","-21.055556",NA,NA,NA,NA
"489","2020-11-04 17:29:40-03","UEM","HUEM","16664","S","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","Pohl",NA,"Keller, HA; Pirelli, J; Ritter, L","4562","2007","10","06",NA,"Argentina","Misiones","Candelaria","Municipio Loreto, Ruta Nac. 12. Campo quemado, suelo arenoso en pie de loma.",NA,NA,NA,"Subarbusto, flores verdozas.","HUEM000013225","HUEM000013225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-03-10 11:38:43-03","UNILA","EVB","1805","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Caxambu, M.G.","Ponciano, J.","1275","1990","09","27",NA,"Paraguai","Alto Parana","Cidade do Leste","Reserva Tatí Yupí. Refugio Biologico Tati Yupi","-54.579722","-25.366389",NA,NA,"EVB001805","EVB001805","233","233",NA,NA,"2018",NA,NA,"10","01","54º34'47''W","25º21'59''S",NA,NA,NA,NA
"491","2021-03-10 11:38:43-03","UNILA","EVB","1143","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Caxambu, M.G.","Buttura, E.","874","1987","10","06",NA,"Paraguai","Alto Parana","Cidade do Leste","Reserva Tatí Yupí. Refugio Biologico Tati Yupi","-54.579722","-25.366389",NA,NA,"EVB001143","EVB001143","233","233",NA,NA,"2018",NA,NA,"10","01","54º34'47''W","25º21'59''S",NA,NA,NA,NA
"492","2020-11-12 17:01:24-03","UEL","FUEL","30849","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Hoehne, FC","s.n.","1919","02","23",NA,"Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1975","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-01 15:03:25-03","UnB","UB","173512","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Irwin, HS; et al.","23128","1969","02","11","Southern America","Brasil","Minas Gerais",NA,"Ca. 35km NE of Francisco Sá, road to Salinas.",NA,NA,NA,"Erect herb to ca. 1m tall. Flowers greenish violet. Fruit green.; Valley flats, capoeira with grazed grasses near swampy creek margin.",NA,NA,"1100","1100",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:03:25-03","UnB","UB","173513","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Heringer, EP; Castellanos","6001","1958","03","03","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,"Arbustinho espinhoso.; Cerrado.",NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:03:25-03","UnB","UB","173515","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Irwin, HS; et al.","30528","1971","01","16","Southern America","Brasil","Minas Gerais",NA,"Serra da Piedade, ca. 40km E of Belo Horizonte, near BR-31.",NA,NA,NA,"Shrub to ca. 2m tall. Inflorescence axis dark red-violet, the branches grading to brown-orange; corolla yellow. Fruit black-violet.; Wooded middle slopes of Serra da Piedade.",NA,NA,"1800","1800",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:03:25-03","UnB","UB","90773","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Incógnito","Paula, JE","1589","1992","11","07","Southern America","Brasil","Mato Grosso do Sul","Ladário","Ladário, Rio Paraguai","-57.583333","-19.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57.583333","-19.016667",NA,NA,NA,NA
"497","2019-11-01 15:03:25-03","UnB","UB","90774","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Anderson, WR","7471a","1973","03","19","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-01 15:03:25-03","UnB","UB","90775","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Irwin, HS","24895","1969","03","22","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 15:03:25-03","UnB","UB","91055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Plowman, TC","10007","1980","04","04","Southern America","Brasil","Distrito Federal","Brasília","Estrada ao aeroporto, no córrego Guará","-47.766667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.766667","-15.85",NA,NA,NA,NA
"500","2019-11-01 15:03:25-03","UnB","UB","91056","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Irwin, HS","11434","1966","01","07","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-01 15:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Heringer, EP","10974","1966","02","04","Southern America","Brasil","Goiás",NA,"Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Santos, GB","Melo, E; França, F","639","1992","03","19","Southern America","Brasil","Distrito Federal",NA,"Ribeirão Mestre D'Armas",NA,NA,NA,"1,0 m alt., flores vinosas; Beira de rio",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Martins, RC; Dos Santos, LG; Disciplina Etnobotânica","1781","2018","03","26","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Cerrado antropizado ao lado do posto de gasolina","-47.529167","-14.139444",NA,"Uso: medicinal. Parte usada: raiz. Indicação de uso: cortar febre (antipirético). Modo de preparo: chá; Erva, ca. 1,5m alt., flores velhas; Cerrado, latossolo amarelo a argiloso","UB0125045","UB0125045",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.529167","-14.139444",NA,NA,NA,NA
"504","2019-11-01 15:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Bijos, NR; Rocha, CVOW; Mendoza, M; Costa, JNM; Pires, RC; Silva, LCR; Munhoz, CBR","192","2016","05","07","Southern America","Brasil","Goiás","Alto Paraíso","Parque Nacional da Chapada dos Veadeiros. Vereda dos ingleses.","-47.765278","-14.136944",NA,"Ereta. Com ramificação apical. Frutos verdes; Vereda",NA,NA,"1069","1069",NA,NA,NA,NA,NA,NA,NA,"-47.765278","-14.136944",NA,NA,NA,NA
"505","2019-11-01 15:03:25-03","UnB","UB","91054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Pires, JM","9383","1963","04","25","Southern America","Brasil","Distrito Federal","Brasília","Saída sul, córrego Vicente Pires","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:03:25-03","UnB","UB","145855","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Silva, F","Heringer, EP","14930","1975","08","29","Southern America","Brasil","Distrito Federal","Brasília","Sobradinho","-47.9296989440918","-15.7797002792358",NA,"Planta ereta 0,5m. Flores roxas.; Cerrado aberto, seco",NA,NA,NA,NA,NA,NA,"1993","70570","auto","02",NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:03:25-03","UnB","UB","173514","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, CL","Gottsberger, IS; Gottsberger, GK","1513371","1971","03","13","Southern America","Brasil","São Paulo","Botucatu","5km ao longo da antiga estrada de terra para Itatinga.","-48.439998626709","-22.8799991607666",NA,"Anteras cor de rosa escuro, 1m de alt. ao longo da estrada.; Num lado vegetação de mata secundária e no outro lado cerrado.",NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:03:25-03","UnB","UB","173516","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Guimarães, TB","Hoehne, W","12176","1949","01","27","Southern America","Brasil","São Paulo","São Paulo","Brooklyn Paulista.","-46.6300010681152","-23.5400009155273",NA,"Flores alvas.; Brejo.",NA,NA,NA,NA,NA,NA,"2000","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-08-20 20:39:51-03","UFSC","FLOR","30067","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C.L.","Ribas, O.S.; Pereira, L.B.S.","2446","1998","02","02",NA,"Brasil","Mato Grosso do Sul","Bela Vista","Rod. BR-060, 7 km N de Bela Vista.","-56.5210990905762","-22.1089000701904",NA,"arbusto, flor creme, 2,5m altura","FLOR0030067",NA,NA,NA,NA,NA,"1998","66197","auto",NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-08-20 20:39:51-03","UFSC","FLOR","30069","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C.L.","Ribas, O.S.; Pereira, L.B.S.","2428","1998","02","02",NA,"Brasil","Mato Grosso do Sul","Guia Lopes da Laguna","Rod. MS-382, 20 km NO de Guia Lopes da Laguna.","-56.114200592041","-21.457799911499",NA,"arbusto, flor creme, 2m altura","FLOR0030069",NA,NA,NA,NA,NA,"1998","44012","auto",NA,NA,NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra serrata","L.",NA,"Riedel, L","1967",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Ytú",NA,NA,NA,NA,NA,NA,NA,NA,"serrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Schomburgk, MR","420",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra typica","L.",NA,"Haenke, TPX","s.n.",NA,NA,NA,"Southern America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra","L.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat in uliginosis in America centrali, insulis Antillanis usque ad rempublicam Argentinam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra brasiliensis","L.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia australi, locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra brasiliensis","L.",NA,"Sellow, F","3457",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia australi, locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra brasiliensis","L.",NA,"Glaziou, AFM","10328",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia australi, locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra dentata","L.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,"in prov. Goyaz ad Rio Pilloens.; HABITAT: in prov. Goyaz ad Rio Pilloens.",NA,NA,NA,NA,"dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2017-09-11 17:10:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Buettneria","scabra","Buettneria scabra hastata","L.",NA,"Mosén, CWH","4027",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"hastata",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
