"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"1733","2020-09-12 05:00:02-03","US","US","3255603","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Otero","186","1992","6","22","South America - Neotropics","Colombia",NA,NA,NA,"US02941081",NA,"Myrtales","(Bonpl.) DC.",NA,"Valle del Cauca",NA,"Depto: Valle. Mpio: Cali. Camino La Trocha detrás del club campestre zona sub-xerofitica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1734","2020-09-12 05:00:02-03","US","US","3103047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"D. Sabatier","1073","1985","5","4","South America - Neotropics","French Guiana",NA,NA,NA,"US00611553",NA,"Myrtales","(Bonpl.) DC.","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,"Rorota, Ile de Cayenne","-52.25","4.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1735","2020-09-12 05:00:02-03","US","US","2615703","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Teran & M. López Figueiras","791","1970","8","25","South America - Neotropics","Venezuela",NA,NA,NA,"US02941024",NA,"Myrtales","(Bonpl.) DC.",NA,"Merida",NA,"Km. 12 de la carretera entre las poblaciones de Santa Cruz de Mora y El Molino, en zona completamente deforetada, cordillera de los Andes, distrito Tovar, estado Mérida.",NA,NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1736","2020-09-12 05:00:02-03","US","US","1779501","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. García Barriga","08202","1939","11","29","South America - Neotropics","Colombia",NA,NA,NA,"US02941086",NA,"Myrtales","(Bonpl.) DC.",NA,"Tolima",NA,"Depto. Tolima, Mariquita, carretera al Fresno, río Gualí.",NA,NA,NA,"210","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1737","2020-09-12 05:00:02-03","US","US","3076303","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. A. Aymard & F. J. Ortega","2850","1984","9","7","South America - Neotropics","Venezuela",NA,NA,NA,"US02941004",NA,"Myrtales","(Bonpl.) DC.",NA,"Portuguesa",NA,"Edo. Portuguesa. Dtto. Guanare. Represa del río Tucupido. 20km al S-O de Guanare.","-69.75","9.05",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1738","2020-09-12 05:00:02-03","US","US","1561534","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. C. B. Mutis","3401","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02941085",NA,"Myrtales","(Bonpl.) DC.",NA,NA,NA,NA,NA,NA,"US02941085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1739","2020-09-12 05:00:02-03","US","US","239483","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"-. Claussen",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01917560",NA,"Myrtales","(Bonpl.) DC.",NA,"Minas Gerais",NA,NA,NA,NA,"US01917560_01 US01917560_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1740","2020-09-12 05:00:02-03","US","US","2992241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. Øllgaard, E. Asanza C., J. Brandbyge, S. Roth & C. Sperling","35494","1980","7","28","South America - Neotropics","Ecuador",NA,NA,NA,"US02941057",NA,"Myrtales","(Bonpl.) DC.",NA,"Pastaza",NA,"Prov. Pastaza: Montavo, on the Río Bobonaza. Slightly disturbed rain forest along the trail to Chiriboga.","-76.97","-2.08",NA,"300","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1741","2020-09-12 05:00:02-03","US","US","2846587","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. Cremers","5221","1978","3","22","South America - Neotropics","French Guiana",NA,NA,NA,"US00611556",NA,"Myrtales","(Bonpl.) DC.","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,"Savane Bordelaise, route du tour de l'Ile SW de Cayenne","-52.46","4.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1742","2020-09-12 05:00:02-03","US","US","1361048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Cogniaux","2584","1883","2","9","South America - Neotropics","Colombia",NA,NA,NA,"US02941098",NA,"Myrtales","(Bonpl.) DC.",NA,"Tolima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1743","2020-09-12 05:00:02-03","US","US","3037406","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. Rutkis","392","1982","1","21","South America - Neotropics","Venezuela",NA,NA,NA,"US02941006",NA,"Myrtales","(Bonpl.) DC.",NA,"Barinas",NA,"Camino de Socopo hacia Guasdualito. Edo. Barinas. Dto. Barinas.","-7.8","8.2","US02941006_01","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1744","2020-09-12 05:00:02-03","US","US","2541755","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. Teixeira",NA,"1965","8","16","South America - Neotropics","Brazil",NA,NA,NA,"US01917536",NA,"Myrtales","(Bonpl.) DC.",NA,"Pernambuco","Paudalho","Paudalho - Usina Tiúma - Engenheiro Camorim. - Matas do Bicopeba","-35.1796989440918","-7.89666986465454","US01917536_01 US01917536_02",NA,NA,"17062","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1745","2020-09-12 05:00:02-03","US","US","2905083","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Cuatrecasas & H. Cuadros","28967","1979","4","12","South America - Neotropics","Colombia",NA,NA,NA,"US01233432",NA,"Myrtales","(Bonpl.) DC.",NA,"Valle del Cauca",NA,"Cordillera Occidental pie de monte: La Buitrera de Cali",NA,NA,NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1746","2020-09-12 05:00:02-03","US","US","1801539","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Bro. Daniel & -. Gonzalez","1868","1939","1","20","South America - Neotropics","Colombia",NA,NA,NA,"US02941099",NA,"Myrtales","(Bonpl.) DC.",NA,"Cundinamarca",NA,"Dept. Cundinamarca: Sasaima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1747","2020-09-12 05:00:02-03","US","US","3183404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. Bennett & P. Andrade","3785","1989","4","22","South America - Neotropics","Ecuador",NA,NA,NA,"US02941056",NA,"Myrtales","(Bonpl.) DC.",NA,"Morona-Santiago",NA,"Centro Shuar Yukutais. Chacras south of Centro.","-78.17","-3.5",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1748","2020-09-12 05:00:02-03","US","US","3498494","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M. Rodal, L. Silva, M. Tschá & V. Henrique",NA,"1995","4","18","South America - Neotropics","Brazil",NA,NA,NA,"US01917533",NA,"Myrtales","(Bonpl.) DC.",NA,"Maranhão","São Vicente Ferrer","Mata do Estado","-44.880298614502","-2.89417004585266","US01917533_01 US01917533_02",NA,NA,"38361","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1749","2020-09-12 05:00:02-03","US","US","1618190","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Y. Mexia",NA,"1931","4","21","South America - Neotropics","Brazil",NA,NA,NA,"US01917575",NA,"Myrtales","(Bonpl.) DC.",NA,"Minas Gerais","Corinto","Fazenda do Diamante. Corriga Diamante.","-44.4564018249512","-18.3808002471924","US01917575_01 US01917575_02","590",NA,"49021","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1750","2020-09-12 05:00:02-03","US","US","1572165","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"O. Buchtien","1045","1927","5","17","South America - Neotropics","Bolivia",NA,NA,NA,"US02941043",NA,"Myrtales","(Bonpl.) DC.",NA,"La Paz",NA,"Mapiri Región: San Carlos.",NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1751","2020-09-12 05:00:02-03","US","US","988529","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. F. Pittier","7457","1917","10",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02941018",NA,"Myrtales","(Bonpl.) DC.",NA,"Miranda",NA,"State of Miranda. Petare and vicinity, near Caracas.",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1752","2020-09-12 05:00:02-03","US","US","2751824","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"T. B. Croat","18122","1972","7","15","South America - Neotropics","Peru",NA,NA,NA,"US02941060",NA,"Myrtales","(Bonpl.) DC.",NA,"Loreto",NA,"Department of Loreto. 4 km SW of Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1753","2020-09-12 05:00:02-03","US","US","2490462","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. Tavares",NA,"1961","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US01917555",NA,"Myrtales","(Bonpl.) DC.",NA,"Pernambuco","Recife","Margem da mata de Dois Irmãos. Próximo a estrada de Macacos","-34.8810997009277","-8.05389022827148","US01917555_01 US01917555_02",NA,NA,"18865","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1754","2020-09-12 05:00:02-03","US","US","3068644","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. S. Tillett","737-109","1973","7","21","South America - Neotropics","Venezuela",NA,NA,NA,"US02940999",NA,"Myrtales","(Bonpl.) DC.",NA,"Tachira",NA,"Qda. La Chacona, 18 km S of La Fría, 4 km N of San Juan de Colón; Dtt. Ayacucho, Edo. Tachira.",NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1755","2020-09-12 05:00:02-03","US","US","2893037","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. W. P. Albuquerque",NA,"1979","2","10","South America - Neotropics","Brazil",NA,NA,NA,"US01917564",NA,"Myrtales","(Bonpl.) DC.",NA,"Acre","Rio Branco","Rio Branco - Porto Velho highway, between km 22-37","-67.8099975585938","-9.9747200012207","US01917564_01 US01917564_02",NA,NA,"178770","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1756","2020-09-12 05:00:02-03","US","US","3308834","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Betancur-B.","1348","1989","8","12","South America - Neotropics","Colombia",NA,NA,NA,"US02941105",NA,"Myrtales","(Bonpl.) DC.",NA,"Meta",NA,"Municipio Mesetas: Inspección de Policía La Uribe, Vereda La Julia, orilla de potrero entre el Diviso y La Julia.","-74.245","3.0267",NA,"410",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1757","2020-09-12 05:00:02-03","US","US","1572163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"O. Buchtien","1043","1927","4","7","South America - Neotropics","Bolivia",NA,NA,NA,"US02941044",NA,"Myrtales","(Bonpl.) DC.",NA,"La Paz",NA,"Mapiri Región: San Carlos.",NA,NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1758","2020-09-12 05:00:02-03","US","US","3623834","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. A. Mori, E. Hecklau, B. W. Keeley, T. Lobova & H. Peckham","25339","2001","5","8","South America - Neotropics","French Guiana",NA,NA,NA,"US01088326",NA,"Myrtales","(Bonpl.) DC.","Goldenberg, R.",NA,NA,"Relais de Patawa. On the Montagne de Kaw road; along main road","-52.15","4.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1759","2020-09-12 05:00:02-03","US","US","1594000","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. Vasconcellos",NA,"1936","6","4","South America - Neotropics","Brazil",NA,NA,NA,"US01917578",NA,"Myrtales","(Bonpl.) DC.",NA,"Pernambuco","Recife","Beberibe","-34.8810997009277","-8.05389022827148","US01917578_01 US01917578_02",NA,NA,"18865","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1760","2020-09-12 05:00:02-03","US","US","2916949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. S. Bunting & A. Stoddart","9073","1980","2","16","South America - Neotropics","Venezuela",NA,NA,NA,"US02941013",NA,"Myrtales","(Bonpl.) DC.",NA,"Zulia",NA,"Edo. Zulia: Dtto. Bolívar: entre El Pensado (aldea unos 4 km al este de Quirós) y Las Tres Marías, área 8 km al este de El Pensado.","-70.92","10.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1761","2020-09-12 05:00:02-03","US","US","3446166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"T. Hollowell, W. Hinds, A. James & V. James","724","2001","11","4","South America - Neotropics","Guyana",NA,NA,NA,"US00752092",NA,"Myrtales","(Bonpl.) DC.","Almeda, F.; Penneys, D. S.","Barima-Waini",NA,"Southwest of Wauna Oil Palm Estate","-59.9103","8.11194",NA,"30","50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1762","2020-09-12 05:00:02-03","US","US","1176023","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. S. Williams","479","1902","1","25","South America - Neotropics","Bolivia",NA,NA,NA,"US02941040",NA,"Myrtales","(Bonpl.) DC.",NA,NA,NA,"[illegible text]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1763","2020-09-12 05:00:02-03","US","US","1176026","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. S. Williams","580","1901","6","15","South America - Neotropics","Bolivia",NA,NA,NA,"US02941039",NA,"Myrtales","(Bonpl.) DC.",NA,NA,NA,"[illegible text]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1764","2020-09-12 05:00:02-03","US","US","2623228","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. T. Prance, P. Maas, K. Kubitzki, W. C. Steward, J. F. Ramos & et al.",NA,"1971","4","27","South America - Neotropics","Brazil",NA,NA,NA,"US01917551",NA,"Myrtales","(Bonpl.) DC.",NA,"Acre","Cruzeiro do Sul","Rio Jurua. Rio Moa at Serra da Moa village","-72.6699981689453","-7.63111019134521","US01917551_01 US01917551_02",NA,NA,"123037","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1765","2020-09-12 05:00:02-03","US","US","3074583","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. L. Zarucchi","3254","1984","9","26","South America - Neotropics","Colombia",NA,NA,NA,"US02941077",NA,"Myrtales","(Bonpl.) DC.",NA,"Antioquia",NA,"Antioquia: El Bagre, along road near airport, secondary vegetation.","-74.8","7.63",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1766","2020-09-12 05:00:02-03","US","US","2369104","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"P. Vogl","1200","1934",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02941001",NA,"Myrtales","(Bonpl.) DC.",NA,"Aragua",NA,"Maracay.",NA,NA,"US02941001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1767","2020-09-12 05:00:02-03","US","US","987700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. F. Pittier","7608","1917","12",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02941002",NA,"Myrtales","(Bonpl.) DC.",NA,"Miranda",NA,"State of Miranda. Los Teques, in Geman plantation (Parque de los Bárbaros).",NA,NA,"US02941002_01","1400","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1768","2020-09-12 05:00:02-03","US","US","2140580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. L. Little Jr. & R. R. Little","8350","1944","7","31","South America - Neotropics","Colombia",NA,NA,NA,"US02941075",NA,"Myrtales","(Bonpl.) DC.",NA,"Meta",NA,"Puerto López, Intendencia del Meta.",NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1769","2020-09-12 05:00:02-03","US","US","1041786","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"F. W. Pennell","1511","1917","8","26","South America - Neotropics","Colombia",NA,NA,NA,"US02941090",NA,"Myrtales","(Bonpl.) DC.",NA,"Meta",NA,"Intendencia Meta. Villavicencio.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1770","2020-09-12 05:00:02-03","US","US","1351304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. P. Killip & A. C. Smith","15427","1926","12","11","South America - Neotropics","Colombia",NA,NA,NA,"US02941084",NA,"Myrtales","(Bonpl.) DC.",NA,"Santander",NA,"Eastern Cordillera. Dept. Santander: Northern slope of Mesa de los Santos.",NA,NA,NA,"1000","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1771","2020-09-12 05:00:02-03","US","US","3335739","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. Bourdy","GB1646",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02941054",NA,"Myrtales","(Bonpl.) DC.",NA,NA,NA,"Los Yungas Sur. Castillo Yungas Sur. Al lado de la caretera Yungas sur, un poco despues el Castillo.",NA,NA,"US02941054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1772","2020-09-12 05:00:02-03","US","US","2879480","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"N. A. Rosa",NA,"1977","4","7","South America - Neotropics","Brazil",NA,NA,NA,"US01917562",NA,"Myrtales","(Bonpl.) DC.",NA,"Pará","Belém","Embrapa, margem da estrada do 15","-48.5043983459473","-1.4558299779892","US01917562_01 US01917562_02",NA,NA,"48462","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1773","2020-09-12 05:00:02-03","US","US","1572160","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"O. Buchtien","1040","1927","2","12","South America - Neotropics","Bolivia",NA,NA,NA,"US02941033",NA,"Myrtales","(Bonpl.) DC.",NA,"La Paz",NA,"Mapiri Región: San Carlos.",NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1774","2020-09-12 05:00:02-03","US","US","3467732","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M. Nee & E. Chávez","51454","2000","11","18","South America - Neotropics","Bolivia",NA,NA,NA,"US02941042",NA,"Myrtales","(Bonpl.) DC.",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Ichilo, 6 km SW of Villa San Germán, vic. Campamento Moile of Parque Nacional Amboró, along north side of Río Moile.","-64.13","-17.4",NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1775","2020-09-12 05:00:02-03","US","US","3037458","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. H. Gentry & E. M. Zardini","50291","1985","2","22","South America - Neotropics","French Guiana",NA,NA,NA,"US00611555",NA,"Myrtales","(Bonpl.) DC.","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,"Montagne de Mahury, Ile de Cayenne, East of Cayenne","-52.26","4.86",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1776","2020-09-12 05:00:02-03","US","US","3147251","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"D. Folli",NA,"1988","3","8","South America - Neotropics","Brazil",NA,NA,NA,"US01917550",NA,"Myrtales","(Bonpl.) DC.",NA,"Bahia","Porto Seguro","Reserva Florestal de Porto Seguro - CVRD-BA. Est. Municipal, km 0,130 lado esquerdo","-39.0647010803223","-16.4496994018555","US01917550_01 US01917550_02",NA,NA,"68835","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1777","2020-09-12 05:00:02-03","US","US","2678194","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. S. Barclay, P. Juajibioy & J. Gama","3633","1972","7","28","South America - Neotropics","Colombia",NA,NA,NA,"US02941079",NA,"Myrtales","(Bonpl.) DC.",NA,"Meta",NA,"Llanos Orientales. Meta: 20 kilometers E of Villavicencio along road to Puerto López.",NA,NA,"US02941079_01","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1778","2020-09-12 05:00:02-03","US","US","2704840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. A. Steyermark","106974","1973","4","18","South America - Neotropics","Venezuela",NA,NA,NA,"US00750548",NA,"Myrtales","(Bonpl.) DC.","Wurdack, J. J., (US), US (UNITED STATES)","Amazonas",NA,"Sierra Parima; vec de Simarawochi, Río Matacuni, a unos 6-7 km al oeste de la frontera Venezolana-Brasilera","-64.6","3.81",NA,"795","830",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1779","2020-09-12 05:00:02-03","US","US","2536302","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. T. Martin & C. Lau-Cam","1178","1966","7","24","South America - Neotropics","Peru",NA,NA,NA,"US02941065",NA,"Myrtales","(Bonpl.) DC.",NA,"Loreto",NA,"Iquitos Region. Outskirts of Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1780","2020-09-12 05:00:02-03","US","US","1186453","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. F. Pittier","9776","1921","9","4","South America - Neotropics","Venezuela",NA,NA,NA,"US02941014",NA,"Myrtales","(Bonpl.) DC.",NA,"Federal Capital",NA,"Federal District. Quebrada de San Lázaro, around Caracas.",NA,NA,NA,"800","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1781","2020-09-12 05:00:02-03","US","US","3187065","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. Fonnegra, F. J. Roldán, J. Betancur & E. Ortíz","2520","1988","8","25","South America - Neotropics","Colombia",NA,NA,NA,"US02941073",NA,"Myrtales","(Bonpl.) DC.",NA,"Antioquia",NA,"Municipio Hispania: 6 Kms. después de Betania, Vereda Las Picas, Finca Las Manzanas, Apiario de los Hermanos Correa.",NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1782","2020-09-12 05:00:02-03","US","US","2916975","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. S. Bunting, A. Ferrer, N. Vásquez & et al.","6690","1979","1","20","South America - Neotropics","Venezuela",NA,NA,NA,"US02941010",NA,"Myrtales","(Bonpl.) DC.",NA,"Zulia",NA,"Edo. Zulia: Dtto. Colón: alrededores de Casigua: sector Las Cruces: unos 18-20 km al SSO del pueblo y hasta el pozo T-221.",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1783","2020-09-12 05:00:02-03","US","US","3026415","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. K. Gottsberger & D. Posey",NA,"1983","1","13","South America - Neotropics","Brazil",NA,NA,NA,"US01917549",NA,"Myrtales","(Bonpl.) DC.",NA,"Pará",NA,"Reserva Florestal de Gorotire (Kayapó-Indian Reservation). Surroundings of Gorotire village at Rio Fresco","-51.12","-7.78","US01917549_01 US01917549_02","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
