"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"143","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310735","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Glaziou, A.",NA,"1894","11","4",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310735' target='other'> <mi>dwc_moreinfo</mi></a>","P02310735",NA,NA,"(Pohl) Engl.",NA,"Brésil (Goyaz) Bord du Rio do Gama.",NA,NA,"P02310735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22016",NA
"144","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310736","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Glaziou, A.",NA,"1894","8","21",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310736' target='other'> <mi>dwc_moreinfo</mi></a>","P02310736",NA,NA,"(Pohl) Engl.",NA,"Sobradinha, Goyaz",NA,NA,"P02310736_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22015",NA
"145","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310747","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310747' target='other'> <mi>dwc_moreinfo</mi></a>","P02310747",NA,NA,"(Pohl) Engl.","Minas Gerais",NA,NA,NA,"P02310747_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"396",NA
"146","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310749","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Gardner",NA,"1841","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310749' target='other'> <mi>dwc_moreinfo</mi></a>","P02310749",NA,NA,"(Pohl) Engl.","Piauí","Province de Piauhy",NA,NA,"P02310749_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2951",NA
"147","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310724","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Prance, G.T.|Silva, N.T.|Pires, J.M.",NA,"1964","10","2",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310724' target='other'> <mi>dwc_moreinfo</mi></a>","P02310724",NA,NA,"(Pohl) Engl.","Mato Grosso","Serra do Roncador. Vicinity of Garapu",NA,NA,"P02310724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59228",NA
"148","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310740","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","9","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310740' target='other'> <mi>dwc_moreinfo</mi></a>","P02310740",NA,NA,"(Pohl) Engl.","Mato Grosso","C. 6 km S. of Xavantina (R & A transect)",NA,NA,"P02310740_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6315",NA
"149","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310741","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310741' target='other'> <mi>dwc_moreinfo</mi></a>","P02310741",NA,NA,"(Pohl) Engl.","Mato Grosso","Xavantina","-52.23333","-14.63333","P02310741_01",NA,NA,NA,"Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310742","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","9","26",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310742' target='other'> <mi>dwc_moreinfo</mi></a>","P02310742",NA,NA,"(Pohl) Engl.","Mato Grosso","Xavantina","-52.23333","-14.63333","P02310742_01",NA,NA,NA,"Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6530",NA
"151","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310746","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Gardner",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310746' target='other'> <mi>dwc_moreinfo</mi></a>","P02310746",NA,NA,"(Pohl) Engl.","Pernambuco","Brésil. Province de Pernambuco",NA,NA,"P02310746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2951",NA
"152","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310739","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Richards, P.W.",NA,"1968","8","5",NA,"Brasil","hb",NA,"Nome vulgar: Fruta de Morcego <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310739' target='other'> <mi>dwc_moreinfo</mi></a>","P02310739",NA,NA,"(Pohl) Engl.","Mato Grosso",NA,"-51.76667","-12.81667","P02310739_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6589",NA
"153","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310738","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley, R.M.|Souza, R.",NA,"1968","9","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310738' target='other'> <mi>dwc_moreinfo</mi></a>","P02310738",NA,NA,"(Pohl) Engl.","Mato Grosso","Base camp.","-51.76667","-12.81667","P02310738_01",NA,NA,NA,"Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10072",NA
"154","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310748","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"Donné par M. de Lessert. 1840. Herbier d´Adrien de Jussieu, donné au Muséum par ses enfants, en 1857. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310748' target='other'> <mi>dwc_moreinfo</mi></a>","P02310748",NA,NA,"(Pohl) Engl.","Minas Gerais","Brésil (Minas geraes).",NA,NA,"P02310748_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310750","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310750' target='other'> <mi>dwc_moreinfo</mi></a>","P02310750",NA,NA,"(Pohl) Engl.","Minas Gerais",NA,NA,NA,"P02310750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"396",NA
"156","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310751","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Gardner",NA,"1837","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310751' target='other'> <mi>dwc_moreinfo</mi></a>","P02310751",NA,NA,"(Pohl) Engl.",NA,"Piauhy, Goyaz",NA,NA,"P02310751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2951",NA
"157","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310752","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Burchell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310752' target='other'> <mi>dwc_moreinfo</mi></a>","P02310752",NA,NA,"(Pohl) Engl.",NA,NA,NA,NA,"P02310752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8355",NA
"158","2015-09-04 02:40:36-03","MNHN","RECOLNAT_MNHN_P","P02771567","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley, R.M.",NA,"1968","10","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771567' target='other'> <mi>dwc_moreinfo</mi></a>","P02771567",NA,NA,"(Pohl) Engl.","Mato Grosso","c.12km south south west of base camp","-51.76667","-12.81667","P02771567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10479",NA
"159","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310729","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Glaziou",NA,"1894","9","21",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310729' target='other'> <mi>dwc_moreinfo</mi></a>","P02310729",NA,NA,"(Pohl) Engl.","Goiás","Goyaz, Bois de la Serra dos Pyrineus","-48.9592018127441","-15.852499961853","P02310729_01",NA,NA,NA,"Pirenópolis","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,"22017",NA
"160","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310734","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Pires, J.M.|Silva, N.T.|Souza, R.",NA,"1963","4","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310734' target='other'> <mi>dwc_moreinfo</mi></a>","P02310734",NA,NA,"(Pohl) Engl.","Distrito Federal","Terreno da UNB","-47.9296989440918","-15.7797002792358","P02310734_01",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"9504",NA
"161","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310737","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley, R.M.|Souza, R.",NA,"1968","9","18",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310737' target='other'> <mi>dwc_moreinfo</mi></a>","P02310737",NA,NA,"(Pohl) Engl.","Mato Grosso","C. 4km East of Base Camp","-51.76667","-12.81667","P02310737_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10108",NA
"162","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310744","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ratter, J.A.|Ramos, J.",NA,"1967","8","22",NA,"Brasil","hb",NA,"Nome vulgar: fruta de morcego. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310744' target='other'> <mi>dwc_moreinfo</mi></a>","P02310744",NA,NA,"(Pohl) Engl.","Mato Grosso","Ca. 6km S. of Xavantina.","-52.33333","-14.73333","P02310744_01",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"435",NA
"163","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310745","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","9","20",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310745' target='other'> <mi>dwc_moreinfo</mi></a>","P02310745",NA,NA,"(Pohl) Engl.","Mato Grosso","Ca. 6 km S of Xavantina near R e A. transect","-52.23333","-14.63333","P02310745_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6442",NA
"164","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310743","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, J.|Souza, R.",NA,"1967","10","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310743' target='other'> <mi>dwc_moreinfo</mi></a>","P02310743",NA,NA,"(Pohl) Engl.","Mato Grosso","Near the Base Camp of the Expedition, c. 270km N of Xavantina","-51.86667","-12.9","P02310743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185",NA
"165","2020-10-01 14:24:37-03","JBB","HEPH","19877","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Nóbrega, MGG","2006","2003","06","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Setor Habitacional Primavera próximo ao córrego Taguatinga","-42.059444","-15.845833",NA,"Nóbrega, MGG",NA,NA,"Brasília",NA,NA,"-42.059444","-15.845833","2003",NA,NA,NA,NA,NA,NA,NA
"166","2020-10-01 14:24:37-03","JBB","HEPH","14742","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Walter, BMT","3402","1996","08","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Goiás","Rodovia de Campinaçu para Balsa do Alfredinho, Area de influencia AHE Serra da Mesa","-48.416667","-13.866667",NA,"Walter, BMT","500","500","Campinaçu",NA,NA,"-48.416667","-13.866667","1996",NA,NA,NA,NA,NA,NA,NA
"167","2020-10-01 14:24:37-03","JBB","HEPH","15370","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Jesus, FPR de","35","1999","12","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 2","-47.85","-15.866667",NA,"Fernandes, CM","1020","1020","Brasília",NA,NA,"-47.85","-15.866667","1999",NA,NA,NA,NA,NA,NA,NA
"168","2020-10-01 14:24:37-03","JBB","HEPH","20810","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Azevedo, INC de","209","2004","08","31","Southern America","Brasil",NA,NA,"flor com cheiro de mamao papaya",NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Area proximo ao Pocao","-47.85","-15.866667",NA,"Alves, J","1020","1020","Brasília",NA,NA,"-47.85","-15.866667","2004",NA,NA,NA,NA,NA,NA,NA
"169","2020-10-01 14:24:37-03","JBB","HEPH","20979","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Azevedo, INC de","291","2004","10","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Área do Cristo Redentor","-47.85","-15.866667",NA,"Paiva, VF; Chacon, RG","1080","1080","Brasília",NA,NA,"-47.85","-15.866667","2004",NA,NA,NA,NA,NA,NA,NA
"170","2020-10-01 14:24:37-03","JBB","HEPH","2149","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Duarte, AP","11202","1968","10","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Minas Gerais","Serra do Cipó",NA,NA,NA,"Fernandes, CM",NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA
"171","2020-10-01 14:24:37-03","JBB","HEPH","26990","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","2225","2010","09","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Núcleo Rural Fazenda Larga, FL 64","-47.5625","-15.4375",NA,"Fernandes, CM","1020","1020","Planaltina",NA,NA,"-47.5625","-15.4375","2010",NA,NA,NA,NA,NA,NA,NA
"172","2020-10-01 14:24:37-03","JBB","HEPH","27159","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE; et al.","2363","2010","09","22","Southern America","Brasil",NA,NA,"relevo plano",NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Núcleo Rural Fazenda Larga; FL. 81","-47.5625","-15.4375",NA,"Ramos, AE","1000","1000","Planaltina",NA,NA,"-47.5625","-15.4375","2010","09",NA,NA,NA,NA,NA,NA
"173","2020-10-01 14:24:37-03","JBB","HEPH","2688","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maury, CM","209","1982","09","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica de Águas Emendadas",NA,NA,NA,"Maury, CM",NA,NA,"Planaltina",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"174","2020-10-01 14:24:37-03","JBB","HEPH","2744","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","101","1982","10","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica de Águas Emendadas",NA,NA,NA,"Ramos, AE",NA,NA,"Planaltina",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"175","2020-10-01 14:24:37-03","JBB","HEPH","29429","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Fernandes, MH; Brant, HSC; Mello, JSG","203","2012","08","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Fazenda Santa Cecília, Núcleo Rural Rajadinha II","-47.633333","-15.7675",NA,"Fernandes, MH","962","962","Brasília",NA,NA,"-47.633333","-15.7675","2012","08","01",NA,NA,NA,NA,NA
"176","2020-10-01 14:24:37-03","JBB","HEPH","2890","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","114B","1982","11","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica de Águas Emendadas","-47.613611","-15.545833",NA,"Ramos, AE","1020","1020","Planaltina",NA,NA,"-47.613611","-15.545833","1982",NA,NA,NA,NA,NA,NA,NA
"177","2020-10-01 14:24:37-03","JBB","HEPH","25273","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paiva, VF","594","2009","05","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,"Fernandes, CM",NA,NA,"Brasília","70570","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"178","2020-10-01 14:24:37-03","JBB","HEPH","28879","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Miranda, LA","5","2012","08","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Área de Lazer, borda do Córrego Cabeça de Veado, acima da cachoeira.","-47.9296989440918","-15.7797002792358",NA,"Oliveira, MS",NA,NA,"Brasília","70570","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"179","2020-10-01 14:24:37-03","JBB","HEPH","9918","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","s.n.","1994","04","26","Southern America","Brasil",NA,NA,"Transecto 3-4-54. Cap.87,0cm.",NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Ramos, AE",NA,NA,"Brasília","70570","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"180","2020-10-01 14:24:37-03","JBB","HEPH","8132","Extra","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","26A,B,C","1993","08","25","Southern America","Brasil",NA,NA,"T 1-5-1.",NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Fernandes, CM",NA,NA,"Brasília","70570","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"181","2020-10-01 14:24:37-03","JBB","HEPH","8132","Amost","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","26A,B,C","1993","08","25","Southern America","Brasil",NA,NA,"T 1-5-1.",NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Fernandes, CM",NA,NA,"Brasília","70570","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"182","2020-10-01 14:24:37-03","JBB","HEPH","8030","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","519","1993","06","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Ramos, AE",NA,NA,"Brasília","70570","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"183","2020-10-01 14:24:37-03","JBB","HEPH","8132","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, AE","26A,B,C","1993","08","25","Southern America","Brasil",NA,NA,"T 1-5-1.",NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Fernandes, CM",NA,NA,"Brasília","70570","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"184","2020-10-01 14:24:37-03","JBB","HEPH","24081","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paiva, VF","535","2008","08","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Mata próxima ao Poção, atrás da QI 19 do lago Sul.","-47.9296989440918","-15.7797002792358",NA,"Fernandes, CM",NA,NA,"Brasília","70570","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"185","2020-10-01 14:24:37-03","JBB","HEPH","3537","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maury, CM","445","1983","06","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Proteales","(Pohl) Engl.","Distrito Federal","Região de Mumunha Estrada Parque Contorno","-47.9296989440918","-15.7797002792358",NA,"Fernandes, CM",NA,NA,"Brasília","70570","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"186","2020-10-01 14:24:37-03","JBB","HEPH","6592","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Salles, AEH","1265","1989","09","24","Southern America","Brasil",NA,NA,"Ramos terminais c/ tomentos ferrugineos",NA,"Dicotyledon","Proteales","(Pohl) Engl.","Minas Gerais","80km de Paracatu, Reserva da Campo","-46.874698638916","-17.2222003936768",NA,"Fernandes, CM",NA,NA,"Paracatu","72344","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:40:32-03","UFMG","BHCB","14922","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Torres, GE","32","1987","08","19","Southern America","Brasil",NA,NA,"Mata ciliar. Arbóreo",NA,"Dicotyledon",NA,"(Pohl) Engl.","Minas Gerais","ST-3","-47.84","-19.135556",NA,NA,NA,NA,"Rio Claro",NA,NA,"-47.84","-19.135556",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:40:32-03","UFMG","BHCB","18288","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Torres, GE","32","1987","08","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Pohl) Engl.",NA,NA,NA,NA,NA,NA,NA,NA,"Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:40:32-03","UFMG","BHCB","70090","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Silva, AP; Rocha, DMS","91","1999","05","09","Southern America","Brasil",NA,NA,"Mata de galeria; nascente. Árvore, 7m. Flores creme-esverdeadas. Coordenadas UTM 360 642 - 8 502 933",NA,"Dicotyledon",NA,"(Pohl) Engl.","Goiás","Parque Estadual Terra Ronca","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,"São Domingos","73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
