"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"47","2020-02-08 09:11:49-03","NBC","NL-BOTANY","U.1241866","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lindeman JC","Lindeman JC; Haas JH de; Hatschbach GG",NA,"1967","01","18","Southern America","Brazil","Paraná",NA,"Est. Paraná. Rio Ivaí, Mun. Terra Boa.",NA,NA,NA,NA,NA,"Rainforest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1241866 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1241866","NL-U1241866",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0183763",NA,NA,NA,NA
"48","2020-02-08 09:11:49-03","NBC","NL-BOTANY","U.1241867","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Ducke A","Constantino D",NA,"1921","06","26","Southern America","Brazil","Rio de Janeiro",NA,"Horto Bot., Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1241867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1241867","NL-U1241867",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0183755",NA,NA,NA,NA
"49","2020-02-08 09:11:49-03","NBC","NL-BOTANY","WAG.1007064","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Hatschbach GG; Manosso A",NA,"1989","01","28","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1007064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1007064","NL-WAG1007064",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:11:49-03","NBC","NL-BOTANY","WAG.1007065","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","01","25","Southern America","Brazil",NA,NA,"Serra dos Pirineus. 50km N. of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1007065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1007065","NL-WAG1007065",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:11:49-03","NBC","NL-BOTANY","WAG.1007066","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"1966","05","07","Southern America","Brazil",NA,NA,"Distrito Federal. Corrego Landim, ca. 20 km N.E. of Brasília.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1007066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1007066","NL-WAG1007066",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:11:49-03","NBC","NL-BOTANY","WAG.1007067","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"1966","05","07","Southern America","Brazil",NA,NA,"Distrito Federal. Corrego Landim, ca. 20 km N.E. of Brasília.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1007067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1007067","NL-WAG1007067",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-11-04 11:08:39-03","ESALQ","ESA","130551","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35754.0","2013","02","22",NA,"Brasil","São Paulo","São José dos Campos","Fragmento 26 (TAV). No limite de propriedade com a indústria GM Motors. Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.1666","-45.8321","561","561",NA,"Árvore.","ESA130551",NA,NA,"-23.1666","-45.8321","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:08:39-03","ESALQ","ESA","134647","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Rodrigues, R. R.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","142.0","2015","06","07",NA,"Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Fragmento de Floresta Estacional Semidecidual conservado.","-47.66002","-22.92376","563","563",NA,"Árvore, 15 m, frutos marrons, interior da mata.","ESA134647",NA,NA,"-47.66002","-22.92376","2015","06","07",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:08:39-03","ESALQ","ESA","91395","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Viani, R.A.G. et al.","402.0","2004","07","12",NA,"Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,"-230.333",NA,NA,NA,NA,"ESA091395","ESA091395",NA,"-48,183,333","-230,333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 10:55:32-03","ESALQ","ESA","133091","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Volet, D.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","142.0","2015","07","03",NA,"Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","-47.82393","-22.7782","553","553",NA,"Árvore.","ESA133091",NA,NA,"-47.82393","-22.7782","2015","07","03",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:08:39-03","ESALQ","ESA","126160","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"V.C. Souza","Castillo, D.","14.0","1905","07","04",NA,"Brasil","São Paulo","Corumbatai",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"ESA126160",NA,NA,NA,NA,"1905","07","04","14989","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:08:39-03","ESALQ","ESA","110104","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"Franco, G.A.D.C. ; Furlan, E.","4639.0",NA,NA,NA,NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA110104","ESA110104",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:08:39-03","ESALQ","ESA","103717","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"Durigam, G. & Franco, G.A.D.C.","Gorenstein, M.R.","6440.0","2005","06","15",NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA103717","ESA103717",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:08:39-03","ESALQ","ESA","126205","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"V.C. Souza","Castillo, D.","59.0","1905","07","04",NA,"Brasil","São Paulo","Iracemapolis",NA,"-47.5099983215332","-22.5799999237061",NA,NA,NA,NA,"ESA126205",NA,NA,NA,NA,"1905","07","04","15394","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:08:39-03","ESALQ","ESA","126206","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"V.C. Souza","Castillo, D.","60.0","1905","07","04",NA,"Brasil","São Paulo","Iracemapolis",NA,"-47.5099983215332","-22.5799999237061",NA,NA,NA,NA,"ESA126206",NA,NA,NA,NA,"1905","07","04","15394","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:08:39-03","ESALQ","ESA","10261","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Barreto, K.D. et al.","307.0","1993","04","27",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"ESA010261","ESA010261",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:08:39-03","ESALQ","ESA","3957","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Kampf, E.","45.0","1989","04","07",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA003957","ESA003957",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:08:39-03","ESALQ","ESA","10138","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Barreto, K.D. ; Fernandes, G.D.","21.0","1993","02","26",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010138","ESA010138",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:08:39-03","ESALQ","ESA","2107","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"Souza, R.","83.0","1913","01","01",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA002107","ESA002107",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:08:39-03","ESALQ","ESA","126173","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"V.C. Souza","Castillo, D.","27.0","1905","07","04",NA,"Brasil","São Paulo","Santa Bárbara d'Oeste",NA,"-47.4099998474121","-22.75",NA,NA,NA,NA,"ESA126173",NA,NA,NA,NA,"1905","07","04","17443","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:08:39-03","ESALQ","ESA","33421","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Gandolfi, S. et al.",NA,"1992","05","27",NA,"Brasil","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,"ESA033421","ESA033421",NA,NA,NA,NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:08:39-03","ESALQ","ESA","19846","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"Tamashiro, J.Y. et al.","1241.0","1995","06","14",NA,"Brasil","São Paulo","Taquaras",NA,NA,NA,NA,NA,NA,NA,"ESA019846","ESA019846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:55:32-03","ESALQ","ESA","141188","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Gardon, F.R.","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","118.0","2017","04","25",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Campo Grande; Complexo Guandu do Sâpe; Trilha da mata saída próxima ao páiol de munição - Pista de reação; Floresta Ombrófila Densa","-43.5859","-22.8541",NA,NA,NA,"Árvore; 4 metros de altura","ESA141188",NA,NA,"-43.5859","-22.8541","2017","05","05",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:08:39-03","ESALQ","ESA","130545","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35748.0","2013","04","16",NA,"Brasil","Rio de Janeiro","Seropédica","Fragmento 62 (TAV). Floresta Ombrófila Densa.","-22.6671","-43.7017","149","149",NA,"Árvore.","ESA130545",NA,NA,"-22.6671","-43.7017","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:08:39-03","ESALQ","ESA","101742","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"Mecenas, V.V.","Mecenas, V.V.","386.0","1997","06","17",NA,"Brasil","Distrito Federal","Brasilia",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"ESA101742","ESA101742",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:08:39-03","ESALQ","ESA","132009","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"Nobrega, G.A.","Uller, H.F. ; Terra, G.",NA,"2013","09","01",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,NA,NA,NA,"ESA132009",NA,NA,NA,NA,"2013","10","30","20879","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:08:39-03","ESALQ","ESA","96462","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Bertoncini, A.P.","Bertoncini, A.P. ; Cazetta-Neto, A.","1017.0","1999","04","01",NA,"Brasil","São Paulo","Avaí",NA,"-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,"ESA096462",NA,NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:08:39-03","ESALQ","ESA","96445","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Bertoncini, A.P.","Bertoncini, A.P. ; Bertoncini, M.P.","1145.0","2000","05","05",NA,"Brasil","São Paulo","Avaí",NA,"-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,"ESA096445","ESA096445",NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:08:39-03","ESALQ","ESA","126166","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"V.C. Souza","Castillo, D.","20.0","1905","07","04",NA,"Brasil","São Paulo","Corumbatai",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"ESA126166",NA,NA,NA,NA,"1905","07","04","14989","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:08:39-03","ESALQ","ESA","64944","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Gorenstein, M.R.","5050.0","1999","06","01",NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA064944","ESA064944",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:08:39-03","ESALQ","ESA","6634","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"Rodrigues, R.R. ; Zandoval, J.A.","62.0",NA,NA,NA,NA,"Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"ESA006634","ESA006634",NA,NA,NA,NA,NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:08:39-03","ESALQ","ESA","4274","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"Catharino, E.L.M.","886.0","1986","09","05",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA004274","ESA004274",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:08:39-03","ESALQ","ESA","126184","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"V.C. Souza","Castillo, D.","38.0","1905","07","04",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA126184",NA,NA,NA,NA,"1905","07","04","44778","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:08:39-03","ESALQ","ESA","5994","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"Essoe, B.","209.0","1990","02","17",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA005994","ESA005994",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:08:39-03","ESALQ","ESA","5491","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"Kampf, E.","228.0","1990","03","30",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA005491","ESA005491",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:08:39-03","ESALQ","ESA","4273","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Catharino, E.L.M.","750.0","1986","03","19",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA004273","ESA004273",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:08:39-03","ESALQ","ESA","17688","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Ivanauskas, N.M.",NA,"1994","05","17",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA017688","ESA017688",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:08:39-03","ESALQ","ESA","84399","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Brejão, G.L. et al.",NA,"2003","05","24",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA084399","ESA084399",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:08:39-03","ESALQ","ESA","2106","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Bent.",NA,"Ferraz, L.K.",NA,"1935","01","01",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA002106","ESA002106",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 10:55:32-03","ESALQ","ESA","132918","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Colletta, G.D","Colletta, G.D.","2061.0","2014","12","04",NA,"Brasil","São Paulo","Piracicaba","Campus da Esalq, proxima a guarita da engenharia","-47.6399993896484","-22.7199993133545",NA,NA,NA,"Árvore, 8m, flores, amarela-amarronsadas.","ESA132918",NA,NA,NA,NA,"2014","12","04","44778","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:08:39-03","ESALQ","ESA","131859","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"Souza, V.C.","Souza, V.C. ; Santinati, M.A.S.","38427.0","2014","08","17",NA,"Brasil","São Paulo","Coronel Macedo","Estrada Coronel Macedo - Itaberá, ca. 20 km de Coronel Macedo, Estrada secundária para vilarejo, saindo do Km 249 Rodovia Eduardo Saigh. Área perturbada, com pequenos remanescentes de Floresta Estacional Semidecidual.","-49.310001373291","-23.6299991607666",NA,NA,NA,"Árvore, ca. 8 m alt. Frutos castanhos não coletados.","ESA131859",NA,NA,NA,NA,"2014","08","17","18962","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 10:55:32-03","ESALQ","ESA","143090","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"Souza, V.C.","Souza, V.C.; Prado, T.C.; Brito, T.R.O.; Oliveira, M.G.M.; Silva. R.","42479.0","2019","03","15",NA,"Brasil","São Paulo","Piracicaba","Estrada Piracicaba - São Pedro. Parque Ecológico Municipal. Área de restauração de Floresta Estacional Semidecidual, com transição para Floresta Ciliar.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"Árvore, ca. 5 m alt.; flores amarelas.","ESA143090",NA,NA,"-47,681,203","-22,685,249","2019","03","15","44778","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:08:39-03","ESALQ","ESA","119424","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"Farah, F.T.","Farah, F.T. ; Vieira, D.M.","2478.0","2005","04","03",NA,"Brasil","São Paulo","Cajuru","Fazenda Ytaoca","-47.2999992370605","-21.2700004577637",NA,NA,NA,"Árvore","ESA119424",NA,NA,NA,NA,"2005",NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:08:39-03","ESALQ","ESA","64144","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Souza, J.P.","2318.0","1998","04","01",NA,"Brasil","São Paulo","Monte Mor","Haras Vanguarda. Módulo 5","-47.310001373291","-22.9400005340576",NA,NA,NA,"Árvore, frutos castanhos","ESA064144","ESA064144",NA,NA,NA,NA,NA,NA,"12206","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:08:39-03","ESALQ","ESA","118878","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,"Colletta, G.D. & Alves, F.M.","Colletta, G.D.","663.0","2012","05","01",NA,"Brasil","São Paulo","Agudos","Mata ao lada da Faz. São Joâo do Guarantã","-48.9799995422363","-22.4599990844727",NA,NA,NA,"Árvore, 8m, frutos imaturos verdes","ESA118878",NA,NA,NA,NA,"2012","05","16","52219","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-31 13:39:11-03","MN","R","27570","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","H. C. de Lima","?","s.n.","1932","12","22",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Estrada de Ferro Central do Brasil.&nf;&nf;Inspectoria Florestal.",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
