"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"147","2019-11-13 11:29:38-03","USP","SPF","202369","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Paula-Souza, J","8461","2006","10",NA,"Brasil","Parque Estadual dos Pirineus",NA,NA,"SPF00202369",NA,"14","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887","auto",NA,NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:29:38-03","USP","SPF","20398","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Pirani, JR","CFSC7602","1981","10",NA,"Brasil","Serra do Cipó",NA,NA,"SPF00020398",NA,"08","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,"Pirani, JR","1985",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-10-18 17:22:43-03","UEFS","HUEFS","242738","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Costa-Lima, J.L.","2565","2016","10",NA,"Brasil","Nos arredores da Cachoeira do Cavalo Queimado.",NA,NA,"HUEFS0242738","HUEFS0242738","21","Tocantins","Rio da Conceição","-46.857778","-11.408333",NA,NA,"46W51'28''","11S24'30''","J.L.Costa-Lima","2019","515","515","Rosanae","03",NA,NA,NA,NA
"150","2019-09-05 15:29:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Crumenaria","choretroides","hirtella","Crumenaria choretroides hirtella","Hassl.","Type [status unknown]","E. Hassler","10637",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"151","2019-01-25 15:45:30-02","IAC","IAC","23534","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reisseck",NA,"J.B. Irwin & T.R. Soderstrom","s/nº","1964","10",NA,"Brasil","Serra do Caiapó 33Km ao sul de Caiaponia pela rodovia de Jotaí",NA,NA,NA,NA,"04","Goiás","Caiapônia","-51.8103","-16.9567",NA,NA,"-51.8103","-16.9567","J.A. Kallunki","1976",NA,NA,NA,"06","04",NA,NA,NA
"152","2020-02-17 11:30:19-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Irwin, H.S.; Faria, J.E.Q.","1719","2011","09","Southern America","Brasil","Margem da rodovia entre Alto Paraíso de Goiás e São Jorge",NA,"Erva em touceira, flor branca, fruto imaturo verde; Campo sujo queimado",NA,NA,"13","Goiás","Alto Paraíso de Goiás","-47.5375","-14.1525",NA,NA,"-47.5375","-14.1525","Zappi, D.C.; Munhoz, C.B.R.","1998",NA,NA,NA,"06",NA,NA,NA,NA
"153","2019-11-01 15:08:33-03","UnB","UB","29460","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Cobra, L","222","1963","09","Southern America","Brasil","Campus da Universidade de Brasília",NA,NA,NA,NA,NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,"Lima, R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:08:33-03","UnB","UB","165564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Silva, MA","6153","2007","07","Southern America","Brasil","Ca. 5km da cidade em direção à Brasilia. Margem da BR040.",NA,"Erva áfila heliófita em moita ca. 0,3m altura. Flores brancas. Frutos imaturos verdes.; Vegetação cerrado ralo queimado ca. de um mês.",NA,NA,"29","Goiás","Cristalina","-47.6136016845703","-16.7686004638672","85457","auto",NA,NA,"Silva, MA","2007",NA,NA,NA,"07","29",NA,NA,NA
"155","2019-11-01 15:08:33-03","UnB","UB","166265","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Heringer, EP","6777",NA,NA,"Southern America","Brasil",NA,NA,"Flores brancas.; Cerrado",NA,NA,NA,"Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,"Lima, R","1998",NA,NA,NA,"07","23",NA,NA,NA
"156","2019-11-01 15:08:33-03","UnB","UB","111470","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Cezare, CHG; Machado Neto, A","292","2007","10","Southern America","Brasil","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório",NA,"botãp floral verde claro a branco; Erva 0,3m. Flor branca; Cerrado ralo (antropizado). Topologia: Suave ondulado a ondulado.",NA,NA,"23","Goiás","Luziânia","-48.0122","-16.7179",NA,NA,"-48.0122","-16.7179","Sant'Ana, IS","2010","772","772",NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:08:33-03","UnB","UB","165581","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Silva, MA; Pinheiro, FC","6582","2008","09","Southern America","Brasil","Reserva Biológica do IBGE.",NA,"Erva ca. 0,2m altura. Rebrotando de raiz amarela internamente. Botões florais branco-esverdeados.; Campo sujo de cerrado com queima bienal modal. Área queimada desde 1998. Última queimada em 28.VII.2008.",NA,NA,"13","Distrito Federal","Brasília","-47.871667","-15.950833",NA,NA,"-47.871667","-15.950833","Silva, MA","2008","1100","1100",NA,"09","13",NA,NA,NA
"158","2019-11-01 15:08:33-03","UnB","UB","170874","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Faria, JEQ; Gomes-Bezerra, KM; Meneguzzo, TEC","1719","2011","09","Southern America","Brasil","Margem da rodovia entre Alto Paraíso de Goiás e São Jorge",NA,"Erva em touceira, flor branca, fruto imaturo verde; Campo sujo queimado",NA,NA,"13","Goiás","Alto Paraíso de Goiás","-47.5375","-14.1525",NA,NA,"-47.5375","-14.1525","Faria, JEQ","2011","1233","1233",NA,"09",NA,NA,NA,NA
"159","2019-11-01 15:08:33-03","UnB","UB","171937","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Oliveira, RC; Wondracek, DC; Miranda, TD; Reis, PA; Almeida, JV","2646","2011","10","Southern America","Brasil","RPPN Serra do Tombador.",NA,"Cespitosa, perene, caule achatado, frutos imaturos verdes, flor alva.; Borda de Vereda, relevo levemente ondulado, solo lateritico.",NA,NA,"29","Goiás","Cavalcante","-47.833333","-13.644444",NA,NA,"-47.833333","-13.644444","Munhoz, CBR; Oliveira, RC","2011","857","857",NA,"10","29",NA,NA,NA
"160","2019-11-01 15:08:33-03","UnB","UB","191012","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Martins, CR","177","2003","12","Southern America","Brasil","Parque Nacional de Brasilia. Entorno da antiga pista de ultraleve.",NA,"Erva com 15 cm de altura.; Solo: Latossolo. Vegetação: Cerrado Ralo.",NA,NA,"12","Distrito Federal","Brasília","-47.926306","-15.731528",NA,NA,"-47.926306","-15.731528","Pastore, JF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:08:33-03","UnB","UB","198503","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Amaral, AG; Fernandes, CM; Munhoz, CBR","2812","2012","04","Southern America","Brasil","Parque Nacional da Chapada dos Veadeiros. Parcela 4500 norte.",NA,"Erva. 30 cm. Folha madura. Fruto dispersando. Dispersão autocórica.; Campo limpo seco e cerrado ralo.",NA,NA,"29","Goiás","Alto Paraíso de Goiás","-47.73548","-14.11141",NA,NA,"-47.73548","-14.11141","Faria, JEQ","2012",NA,NA,NA,"06",NA,NA,NA,NA
"162","2019-11-01 15:08:33-03","UnB","UB","29455","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Eiten, G","8757","1968","09","Southern America","Brasil","Barra do Garças",NA,"Herb. Flowers white.",NA,NA,"15","Mato Grosso","Barra do Garças","-52.25","-15.883333",NA,NA,"-52.25","-15.883333","Lima, R","2003",NA,NA,NA,"04",NA,NA,NA,NA
"163","2019-11-01 15:08:33-03","UnB","UB","29456","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Heringer, EP","13961","1974","09","Southern America","Brasil","Luziânia",NA,"Flores alvas; com xilopódio; Cerrado",NA,NA,"16","Goiás","Luziânia","-47.9503","-16.2525",NA,NA,"-47.9503","-16.2525","Lima, R","1998",NA,NA,NA,"07","23",NA,NA,NA
"164","2019-11-01 15:08:33-03","UnB","UB","29457","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Harley, RM","10171","1968","09","Southern America","Brasil","12 Km SW da Base Camp",NA,"Herb with stout ascending rootstock with several switch like stems; fleshy white at base +/- glaucous above, flattened. Flowes like small . Fruits winged, green.; Cerrado",NA,NA,"20","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Lima, R","1998",NA,NA,NA,"07","23",NA,NA,NA
"165","2019-11-01 15:08:33-03","UnB","UB","29458","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Fonsêca, SG","295","1967","08","Southern America","Brasil",NA,NA,"Erva 0,25m. Flores brancas.",NA,NA,"24","Goiás","Serra Dourada",NA,NA,NA,NA,NA,NA,"Lima, R","1998",NA,NA,NA,"07","23",NA,NA,NA
"166","2019-11-01 15:08:33-03","UnB","UB","29459","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Fonsêca, SG","1406","1968","10","Southern America","Brasil","Lago Leo-Base Camp",NA,"Erva. Flores alvas.",NA,NA,"11","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Lima, R","1998",NA,NA,NA,"07","23",NA,NA,NA
"167","2019-11-01 15:08:33-03","UnB","UB","88860","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Pereira, GA","75","2004",NA,"Southern America","Brasil","Fazenda Sucupira",NA,NA,NA,NA,NA,"Distrito Federal","Riacho Fundo","-47.509333","-14.072694",NA,NA,"-47.509333","-14.072694","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-01 15:08:33-03","UnB","UB","29461","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Irwin, HS","7944","1965","09","Southern America","Brasil",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,"Lima, R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 15:08:33-03","UnB","UB","29462","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Irwin, HS","6702","1964","10","Southern America","Brasil","Ca. 75km N of Xavantina",NA,"Flowers white. Fruit green.; Burned-over cerrado",NA,NA,"09","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Kallunki, J","1976",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:08:33-03","UnB","UB","29507","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Ratter, JA","5015","1984",NA,"Southern America","Brasil","Fazenda Água Limpa, Fazenda Água Limpa-Universidade de Brasília",NA,NA,NA,NA,NA,"Distrito Federal","Brasília","-47.916667","-15.95",NA,NA,"-47.916667","-15.95","Lima, R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:08:33-03","UnB","UB","89171","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Maury, C","48","1980","08","Southern America","Brasil","Chapada da Contagem",NA,NA,NA,NA,"05","Distrito Federal","Brasília","-47.966667","-15.616667",NA,NA,"-47.966667","-15.616667","Dias, EBA","2009",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:08:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Heringer, EP","8641","1960","05","Southern America","Brasil","Horto do Guará",NA,"Planta 0,3-0,4m. Flores brancas; Cerrado",NA,NA,"10","Distrito Federal","Guará",NA,NA,NA,NA,NA,NA,"Lima, R","1998",NA,NA,NA,"07","23",NA,NA,NA
"173","2019-11-01 15:08:33-03","UnB","UB","29508","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Cobra, L","82","1963","08","Southern America","Brasil","Campus da Universidade de Brasília",NA,NA,NA,NA,NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,"Lima, R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:08:33-03","UnB","UB","29506","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Ratter, JA","3340","1976",NA,"Southern America","Brasil","Córrego Cabeça de Veado",NA,NA,NA,NA,NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,"Lima, R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2018-08-24 20:07:00-03","UFMT","UFMT","34502","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20545","1997","10",NA,"Brasil","Estrada Nova Brasilândia - Marzagão, ca 65km de Nova Brasilâdia. Estrada secundária sobre a Serra Azul (ca. 15 km do inicio).",NA,"Erva, até 40 cm de altura; flores alvas, frutos verdes.; Savana Arborizada (campo cerrado) sobre solo arenoso.",NA,NA,"09","Mato Grosso","Rosário Oeste","-55.2","-14.6",NA,NA,"-55.2","-14.6","Sousa, J.P.","1998",NA,NA,NA,NA,NA,NA,NA,NA
"176","2018-08-24 20:07:00-03","UFMT","UFMT","8803","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Duarte, A.P.","10066","1960","12",NA,"Brasil","Área da Zoobotânica - Brasília.",NA,NA,NA,NA,"08","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Gardner, G","3422",NA,NA,"Southern America","Brazil","ad Rio de S. Francisco et in finitimis prov. Goyazensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Martius, CFP","s.n.",NA,NA,"Southern America","Brazil","Habitat in prov. Minarum campestribus interioribus et in campis Serro do Frio",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil","ad Rio de S. Francisco et in finitimis prov. Goyazensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-22 10:13:52-03","IBt","SP","344735","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Fonseca, ML","2043","1999","09",NA,"Brasil","Reserva Ecológica do IBGE",NA,NA,NA,NA,"01","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-26 10:01:03-03","IBt","SP","384613","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Sasaki, D","809","2003","11",NA,"Brasil","Parque Estadual Furnas do Bom Jesus",NA,NA,NA,NA,"02","São Paulo","Pedregulho","-47.4700012207031","-20.25","27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-01-07 09:34:37-03","IBt","SP","465448","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Rodrigues, E","698","2000","03",NA,"Brasil",NA,NA,NA,NA,NA,"08","Tocantins","Goiatins","-47.3142013549805","-7.71000003814697","92862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
