"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","typeStatus","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"146","2017-11-24 14:12:26-02","UFLA","ESAL","16601","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Rodrigues, LA; et al.","447",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043","19291",NA,NA,"árvore; 7m; ;",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-11-24 14:12:26-02","UFLA","ESAL","9198","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879","17674","7",NA,"arvoreta; 6 m; ;; floresta",NA,NA,"auto",NA,"Eduardo Van den Berg",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA
"148","2021-01-26 13:58:31-03","IMA","MAC","64908","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","B.Schindler; M.Figueira; R.M.T.Costa","s.n.","2017","10","26",NA,"Brasil","Alagoas","Quebrangulo","Conglomerado do Inventário Florestal Nac","-36.3825","-9.166667",NA,"790",NA,"Árvore. Casca interna avermelhada e externa levemente fissurada com coloração acinzentada. Ausência de látex.; Mata Atlântica.","MAC0064908",NA,NA,NA,"R.Moura","2017",NA,NA,"-36.3825","-9.166667","790",NA,NA,NA,NA
"149","2021-01-26 13:58:31-03","IMA","MAC","64905","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","B.Schindler; M.Figueira; R.M.T.Costa","s.n.","2017","10","27",NA,"Brasil","Alagoas","Quebrangulo","Conglomerado do Inventário Florestal Nac","-36.3825","-9.166667",NA,"790",NA,"Árvore. Casca interna avermelhada e externa áspera. Ausênsia de látex.; Mata Atlântica.","MAC0064905",NA,NA,NA,"R.Moura","2017",NA,NA,"-36.3825","-9.166667","790",NA,NA,NA,NA
"150","2021-02-04 10:30:12-03","UFRPE","HST","17921","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","E.Melo; M.C.Ferreira, A.Pereira, J.Costa","PCD 1786","1995","04","25",NA,"Brasil","Bahia","Lençóis","Chapadinha","-41.452778","-12.456667",NA,"980",NA,"Árvore ca. 20 m alt.; botões florais branco-amarelado; flores de cálice verde, corola alva; frutos imaturos verdes, de formato achatado.","HST017921",NA,NA,NA,"M.S.Ferrucci","1996",NA,NA,"41W27'10''","12S27'24''","980",NA,NA,NA,NA
"151","2021-02-04 10:30:12-03","UFRPE","HST","10924","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","A.A.Frazão; et al.","1","1997","06","04",NA,"Brasil","Pernambuco","Bonito","Reserva Ecológica Municipal","-35.7285995483398","-8.47027969360352","20932",NA,NA,"Árvore ca. 5 m alt.; ramos verde-amarronzados; folhas sub coriáceas; frutos imaturos verdes.","HST010924",NA,"auto",NA,"L.A.Pereira","2012","09","25",NA,NA,NA,NA,NA,NA,NA
"152","2021-02-04 10:30:12-03","UFRPE","HST","18045","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","L.R.Silva","312","2010","07","08",NA,"Brasil","Pernambuco","Gravatá","Engenho Jussara","-35.5647010803223","-8.20110988616943","19146",NA,NA,"Árvore ca. 8,5 m alt.; folhas levemente coriáceas; frutos imaturos verdes.","HST018045",NA,"auto",NA,"L.A.Pereira","2012","09","25",NA,NA,NA,NA,NA,NA,NA
"153","2021-02-25 10:13:23-03","CVRD","CVRD","11378","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Folli, D.A.","6158","2008","07","20","América do Sul","BRASIL","ES","Guaçuí","Parc. 17","-41.708438","-20.893325",NA,"680",NA,"<ll>dwc_commonname:</ll> Camboatá baratinha","CVRD011378",NA,NA,NA,"Pedro Acevedo Rodriguez","2011","03","21","-41,708438","-20,893325","680","Magnoliopsida",NA,NA,NA
"154","2021-02-25 10:13:23-03","CVRD","CVRD","16550","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Meirelles, J.","585","2011","04","18","América do Sul","BRASIL","ES","Linhares",NA,"-39.965278","-19.209444",NA,NA,NA,"Arvoreta frutos marrons. <ll>dwc_commonname:</ll> checar","CVRD016550",NA,NA,NA,"Coelho, R.","2011","04","19","39°57'55'' W","19°12'34'' S",NA,"Magnoliopsida",NA,NA,NA
"155","2021-02-25 10:13:23-03","CVRD","CVRD","16551","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Meirelles, J.","586","2011","04","18","América do Sul","BRASIL","ES","Linhares",NA,"-39.965278","-19.209444",NA,NA,NA,"Arvoreta <ll>dwc_commonname:</ll> checar","CVRD016551",NA,NA,NA,"Coelho, R.","2011","04","19","39°57'55'' W","19°12'34'' S",NA,"Magnoliopsida",NA,NA,NA
"156","2021-02-25 10:13:23-03","CVRD","CVRD","13116","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Folli, D.A.","6679","2010","08","27","América do Sul","BRASIL","ES","Guaçuí",NA,"-41.709618","-20.892169",NA,"596",NA,"<ll>dwc_commonname:</ll> Camboatá baratinha","CVRD013116",NA,NA,NA,"Geovane S. Siqueira","2011","05","16","-41,709618","-20,892169","596","Magnoliopsida",NA,NA,NA
"157","2021-02-25 10:13:23-03","CVRD","CVRD","13178","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Folli, D.A.","6729","2010","09","28","América do Sul","BRASIL","ES","Santa Teresa",NA,"-40.496607","-19.964271",NA,"790",NA,"<ll>dwc_commonname:</ll> Camboatá baratinha","CVRD013178",NA,NA,NA,"Geovane S. Siqueira","2011","05","16","-40,496607","-19,964271","790","Magnoliopsida",NA,NA,NA
"158","2020-09-12 05:00:02-03","US","US","2324611","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","H. S. Irwin","2734","1959","2","24","South America - Neotropics","Brazil","Minas Gerais","Viçosa","State Agricultural School","-42.8819007873535","-20.7539005279541","13937",NA,NA,NA,"US01056848","US01056848_01","auto",NA,"Coelho, R. L. G.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","3716319","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","A. Salino","3855","1998","1","3","South America","Brazil","Minas Gerais",NA,"Jequeri, área de inundação da Usina Hidrelétrica de Cachoeira da Providência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","1615886","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Y. Mexia","4442","1930","3","8","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Agricultural College lands; Chacha Valley","-42.8819007873535","-20.7539005279541","13937","670",NA,NA,"US01056847","US01056847_01","auto",NA,"Coelho, R. L. G.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","3722460","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","L. Rossi","168","1984","1","6","South America","Brazil","Paraíba",NA,"Conceição. Departamento de Parques e áreas verdes-depave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","3716327","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","M. Ferriera de Vasconcelos","s.n.","1998","7","2","South America","Brazil","Minas Gerais",NA,"Fazenda Bocaina, Santa Bárbara, MG",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2579689","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","E. P. Heringer","2299","1946","2","10","South America","Brazil","Minas Gerais",NA,"Estação Experimantal de Agua Limpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P.; Somner, G. V.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","3637647","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","D. Folli","6729","2010","9","28","South America","Brazil","Espirito Santo",NA,"Santa Teresa, Sta. Teresa/Sta. Maria Jetibá",NA,NA,NA,"790",NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","3721841","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","E. Melo, M. Ferreira, A. Pereira & J. Costa","1786","1995","4","25","South America - Neotropics","Brazil","Bahia","Lençóis","Bahia, Lençóis, Chapada Diamantina: entrada de mata de grotao, fenda da Serra do Brejao","-41.3899993896484","-12.563099861145","47385","980",NA,"Paratype",NA,NA,"auto",NA,"Guedes, M. L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","3592791","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","D. Folli","6158","2008","7","20","South America - Neotropics","Brazil","Espirito Santo","Linhares","Guaçuí, Parc 17, Sao José Calçcado","-40.0722007751465","-19.3910999298096","48094","680",NA,NA,"US00980875","US00980875_01","auto",NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","3601072","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","N. Roque","2050","2009","5","23","South America - Neotropics","Brazil","Bahia","Mucugê","Chapada Diamantina, trilha Cruzeiro dos Bêbados até Medonha","-41.37","-13",NA,"1020",NA,NA,"US01057018","US01057018_01",NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"168","2020-09-02 16:39:30-03","Cenargen","CEN","102203","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","S. G. Rezende - UNB","5043","2013","09","13",NA,"Brasil","SP","SAO JOSE DOS CAMPOS","Faz. Ipaú","-45.826666","-23.206944",NA,"643","Exsicatas","Doação Herbário UB - UNB, plantas do Brasil. BHCB .","CEN00102203","CEN00102203",NA,NA,"Maurício Figueira","2019","09",NA,"-45.826666","-23.206944","643",NA,"1",NA,NA
"169","2020-09-02 16:39:30-03","Cenargen","CEN","46591","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Carlos Viana Freire",NA,"1923","02","14",NA,"Brasil","RJ","PETROPOLIS","Fazenda do Fagundes","-43.1786003112793","-22.5049991607666","36524",NA,"Exsicatas","Doação MUSEU NACIONAL RIO DE JANEIRO Cat. Geral Nº 129793","CEN00046591","CEN00046591","auto",NA,"M. S. Ferrucci","2010","11",NA,NA,NA,NA,NA,"1",NA,NA
"170","2019-11-13 11:31:29-03","USP","SPF","105011","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Melo, E","PCD1786","1995","04","25",NA,"Brasil","Bahia","Lençóis",NA,"-41.452778","-12.456667",NA,"980",NA,NA,"SPF00105011",NA,NA,NA,"Ferrucci, MS","2007",NA,NA,"-41.452778","-12.456667","980",NA,NA,NA,NA
"171","2019-11-13 11:31:29-03","USP","SPF","196504","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Freitas, HS","111","2007","10","28",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,"504",NA,NA,"SPF00196504",NA,NA,NA,"Ferrucci, MS","2009",NA,NA,"-44.656667","-22.642778","504",NA,NA,NA,NA
"172","2019-11-13 11:31:29-03","USP","SPF","196505","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Freitas, HS","110","2008","01","13",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.661444","-22.638611",NA,"482",NA,NA,"SPF00196505",NA,NA,NA,"Ferrucci, MS","2009",NA,NA,"-44.661444","-22.638611","482",NA,NA,NA,NA
"173","2019-11-13 11:31:29-03","USP","SPF","198116","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Santos, MF","140","2007","08","24",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó","-43.401611","-19.397",NA,NA,NA,NA,"SPF00198116",NA,NA,NA,"Silva","2010","03",NA,"-43.401611","-19.397",NA,NA,NA,NA,NA
"174","2019-11-13 11:31:29-03","USP","SPF","212928","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Silva, KF","170","2010","05","28",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó","-43.401722","-19.397583",NA,"708",NA,NA,"SPF00212928",NA,NA,NA,"Silva, KF","2010","05",NA,"-43.401722","-19.397583","708",NA,NA,NA,NA
"175","2019-11-13 11:31:29-03","USP","SPF","212983","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Silva, KF","149","2010","02","18",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.508028","-19.22975",NA,"1358",NA,NA,"SPF00212983",NA,NA,NA,"Ferrucci, MS","2010",NA,NA,"-43.508028","-19.22975","1358",NA,NA,NA,NA
"176","2019-11-13 11:31:29-03","USP","SPF","214275","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Lima, MPM","331","1994","09","15",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25",NA,"1300",NA,NA,"SPF00214275",NA,NA,NA,"Ferrucci, MS; Somner, GV","2006","10",NA,"-44.566667","-22.25","1300",NA,NA,NA,NA
"177","2019-11-13 11:31:29-03","USP","SPF","225543","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Sylvestre, L","939","1993","11","11",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada entre a sede do PNI e o abrigo número 3.","-44.566667","-22.25",NA,"660",NA,NA,"SPF00225543",NA,NA,NA,"Anônimo",NA,NA,NA,"-44.566667","-22.25","660",NA,NA,NA,NA
"178","2019-11-13 11:31:29-03","USP","SPF","225544","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Braga, JMA","2447","1995","06","01",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Proximidade do abrigo 3. Beira da estrada.","-44.566667","-22.25",NA,"660",NA,NA,"SPF00225544",NA,NA,NA,"Somner, GV","2002","10","27","-44.566667","-22.25","660",NA,NA,NA,NA
"179","2019-11-13 11:31:29-03","USP","SPF","106876","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Handro, O","s.n.","1940","05","09",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,"SPF00106876",NA,"auto","paratype","Ferrucci, MS; Somner, GV","2002","10","27",NA,NA,NA,NA,NA,NA,NA
"180","2018-10-08 09:56:53-03","UFSS","REAL","647","S","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Ferreira, L.G.","88","2013","02","23",NA,"Brasil","São Paulo","Mogi das Cruzes","Síto Cantos da Mata","-46.193694","-23.612275",NA,NA,NA,NA,NA,NA,NA,NA,"Villagra, B.L.P.",NA,NA,NA,"-46.193694","-23.612275",NA,NA,NA,NA,NA
"181","2019-10-07 09:37:07-03","UEFS","HUEFS","231935","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Gaui, T.D.","247","2015","08","04",NA,"Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Conglomerado 120-2-1-1.","-42.9244003295898","-22.1513996124268","17642",NA,NA,"Floresta Ombrófila Densa. Vegetação secundaria de encosta.","HUEFS0231935","HUEFS0231935","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"182","2019-10-07 09:37:07-03","UEFS","HUEFS","173594","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Braga, J.M.A.","2447","1995","06","01",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Proximidades de abrigo III, beira de estrada. Orla de mata alterada densa.","-44.566667","-22.25",NA,"660",NA,"Mata alterada densa.","HUEFS0173594","HUEFS0173594",NA,NA,NA,NA,NA,NA,"44W34'0''","22S15'0''","660","Rosanae",NA,NA,NA
"183","2019-10-07 09:37:07-03","UEFS","HUEFS","141416","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Rezende, S.G.","2287","2007","10","09",NA,"Brasil","Minas Gerais","Santa Bárbara","Região Semidouro.","-43.501667","-20.023056",NA,"777",NA,NA,"HUEFS0141416","HUEFS0141416",NA,NA,"R.Perdiz","2010","08",NA,"43W30'6''","20S1'23''","777","Rosanae",NA,NA,NA
"184","2019-10-07 09:37:07-03","UEFS","HUEFS","21337","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Melo, E.","PCD1786","1995","04","25",NA,"Brasil","Bahia","Lençóis","Chapadinha. Entrada da mata de grotão, fenda da Serra do Brejão.","-41.45","-12.45",NA,"980",NA,"Mata de grotão. Vegetação arbóreo-aberta, muito úmida, com epífitas e palmeiras do gênero Euterpe. Afloramentos rochosos de arenito com solos litólicos e hidromórficos.","HUEFS0021337","HUEFS0021337",NA,"Parátipo","R.L.Coelho","2009","10",NA,"41W27'","12S27'","980","Rosanae",NA,NA,NA
"185","2019-10-07 09:37:07-03","UEFS","HUEFS","250760","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Nascimento, F.H.F.","1681","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Inácio Pinto. Sítio Gaia da Mata.","-41.945278","-13.524167",NA,"1500",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250760","HUEFS0250760",NA,NA,NA,NA,NA,NA,"41W56'43''","13S31'27''","1500","Rosanae",NA,NA,NA
"186","2019-10-07 09:37:07-03","UEFS","HUEFS","250870","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Nascimento, F.H.F.","1791","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167",NA,"1500",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250870",NA,NA,NA,NA,NA,NA,NA,"41W56'43''","13S31'27''","1500","Rosanae",NA,NA,NA
"187","2019-10-07 09:37:07-03","UEFS","HUEFS","250884","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Nascimento, F.H.F.","1805","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Cafundó.","-41.9625","-13.511944",NA,"1550",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250884","HUEFS0250884",NA,NA,NA,NA,NA,NA,"41W57'45''","13S30'43''","1550","Rosanae",NA,NA,NA
"188","2019-10-07 09:37:07-03","UEFS","HUEFS","250885","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Nascimento, F.H.F.","1806","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Cafundó.","-41.9625","-13.511944",NA,"1550",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250885","HUEFS0250885",NA,NA,NA,NA,NA,NA,"41W57'45''","13S30'43''","1550","Rosanae",NA,NA,NA
"189","2019-10-07 09:37:07-03","UEFS","HUEFS","55816","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Harley, R.M.","54069","2001","01","21",NA,"Brasil","Bahia","Mucugê","Reserva do Projeto de Sempre-Viva. Perto da casa do Administrador antigo (Jean-Yves Domalain).","-41.333333","-12.983333",NA,NA,NA,"Campo rupestre perturbado.","HUEFS0055816","HUEFS0055816",NA,NA,"R.Perdiz & M.S.Ferrucci","2010","11",NA,"41W20'","12S59'",NA,"Rosanae",NA,NA,NA
"190","2019-10-07 09:37:07-03","UEFS","HUEFS","57151","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Silva, A.G.da","221","2000","01","19",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Campo.","-36.383333","-8.196111",NA,"954",NA,"Arbórea/arbustiva.","HUEFS0057151","HUEFS0057151",NA,NA,"R.Perdiz","2010","08",NA,"36W23'0''","8S11'46''","954","Rosanae",NA,NA,NA
"191","2019-10-07 09:37:07-03","UEFS","HUEFS","83679","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Faustino, T.C.","55","2003","10","01",NA,"Brasil","Bahia","Mucugê","Morro Fervido.","-41.333333","-12.983333",NA,NA,NA,"Campo rupestre.","HUEFS0083679","HUEFS0083679",NA,NA,"M.S.Ferrucci","2006","12",NA,"41W20'","12S59'",NA,"Rosanae",NA,NA,NA
"192","2019-10-07 09:37:07-03","UEFS","HUEFS","71701","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Freire, C.V.",NA,"1923","02","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Pedro do Rio, (Fazenda do Fagundes)","-43.2075004577637","-22.9027996063232","57442",NA,NA,NA,"HUEFS0071701","HUEFS0071701","auto",NA,"M.S.Ferrucci","2010","11",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"193","2018-04-04 16:25:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,"J. M. A. Braga","2447",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2447",NA
"194","2015-03-22 13:19:40-03","F","FMNH-SEEDPLANTS","V0304459F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0304459F","V0304459F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"195","2020-04-29 16:30:24-03","UFVJM","HDJF","5928","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Santos, LAG; Otoni, TJO; Machado, ELM","1218","2012","09",NA,"Southern America","Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025",NA,"738",NA,NA,"HDJF005928","HDJF005928_01",NA,NA,"Machado, ELM","2013",NA,NA,"-43.194167","-19.0025","738",NA,NA,NA,NA
"196","2020-04-29 16:30:24-03","UFVJM","HDJF","4845","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Moreira, SN; Pereira, E","2087","2016","08","18","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4275","-18.904722",NA,"851",NA,NA,"HDJF004845","HDJF004845_01",NA,NA,"Moreira, SN","2016","06","12","-43.4275","-18.904722","851",NA,NA,NA,NA
"197","2020-04-29 16:30:24-03","UFVJM","HDJF","4025","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Faria, JEQ; Batista, DS; Takahashi, RS","6063","2016","06","28","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167",NA,"906",NA,NA,"HDJF004025","HDJF004025_01",NA,NA,"Faria, JEQ","2016","06",NA,"-43.411944","-18.939167","906",NA,NA,NA,NA
