"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"94","2020-09-12 05:00:02-03","US","US","2321215","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","1957","10","5","Brazil","Santa Catarina",NA,"Mina Velha, Garuva, Sao Francisco do Sul",NA,NA,NA,NA,"10",NA,"US01220416","US01220416_01",NA,"Malvales",NA,"4984","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"95","2020-10-15 09:53:54-03","UFPR","EFC","4444","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","var. passifloroides (Cuatrec.) P.E.Gibbs & W.S.Alverson","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; Maschio, W.","1995","07","18","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC004444",NA,NA,NA,NA,"839",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"96","2020-10-15 09:53:54-03","UFPR","EFC","1853","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","var. passifloroides (Cuatrec.) P.E.Gibbs & W.S.Alverson","Hatschbach, G.","1989","08","01","Kuniyoshi, Y.S.; Ziller, S.R.","1989","07","19","Brasil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"EFC001853",NA,NA,NA,NA,"5347",NA,NA,"Cabaraquara __COMMOM_NAME__: FIGUEIRA MATA-PAU","41937","auto",NA,NA,NA,NA,NA,NA
"97","2019-11-21 12:02:42-03","USP","SPF","85871","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Mantovani, W",NA,NA,NA,"Ceccantini, GCT","1992","07","20","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SPF00085871",NA,NA,NA,NA,"94",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"98","2021-03-25 13:52:31-03","UNIVILLE","JOI","16902","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","MANCINELLI, W.S.","2016","01","23","BILK, K.D.; CRUZ DE LIMA; A.R.; MANCINELLI, W.S.; PAGANI, A.; SCHEGUSCHEWSKY, V.","2016","01","23","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.9825","-26.141389","48º58'57''W","26º8'29''S","215","215","JOI016902",NA,NA,NA,"passifloroides","142",NA,NA,"epífita",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-25 13:52:31-03","UNIVILLE","JOI","9384","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Meyer, F.S.","2008","08","01","Meyer, F.S.","2008","08","09","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas, Univille Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI009384",NA,NA,NA,NA,"775",NA,NA,"; HABITO: árvore, pouco frequente; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","23090","auto",NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:33:36-03","UEFS","HUEFS","205705","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri var. passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","C.D.M.Ferreira","2018","08",NA,"Klein, R.","1967","07","26","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Morro do Saquinho. Mata.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","HUEFS0205705","HUEFS0205705","Angiospermae","Malvales","var. passifloroides","7507",NA,NA,NA,"27000","auto","Rosanae",NA,NA,NA,NA,NA
"101","2019-10-07 09:33:36-03","UEFS","HUEFS","176060","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,NA,NA,NA,"Carvalho-Sobrinho, J.G.de","2011","07","28","Brasil","São Paulo","Campinas","Campus do IAC, no centro da cidade.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"HUEFS0176060","HUEFS0176060","Angiospermae","Malvales",NA,"3188",NA,NA,"Área antropizada","23900","auto","Rosanae",NA,NA,NA,NA,NA
"102","2019-01-23 10:57:45-02","F","FMNH-SEEDPLANTS","V0052124F","PreservedSpecimen","Plantae","Bombacaceae","Eriodendron","rivieri","Eriodendron rivieri",NA,NA,NA,NA,NA,"J. Decaisne",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0052124F","V0052124F_01","Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"103","2019-06-11 12:43:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides",NA,"RRC ID Flag",NA,NA,NA,"B. C. Kurtz","1989","12","8","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"passifloroides","88","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"88",NA,NA
"104","2019-01-25 15:42:30-02","IAC","IAC","46057","S","Plantae","Malvaceae-9.Bombacoideae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","D.A. Braz","2013","02","06","F.R.G. Amaral","2005","06","07","Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-23 12:00:18-03","CEPLAC","CEPEC","106888","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides",NA,"Carlos, D.M. Ferreira",NA,NA,NA,"Amorim, A. M.","2004","12","10","Brasil","Bahia","JUSSARÍ","RPPN Serra Teimoso, entrada 7,5 km da Rod. Jussari/Palmira, Faz. Teimoso, 1,7 km da entrada.","-39.531111","-15.154444","39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,"passifloroides","4490",NA,NA,"Coleta de flores no chão, próximo à Cariniana sp.",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:00:18-03","CEPLAC","CEPEC","7964","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides",NA,"Carlos, D.M. Ferreira",NA,NA,NA,"L. E. de M. Filho","1970","11","28","Brasil","Bahia","CAMACAN","Prox. a cidade.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,NA,"passifloroides","3553",NA,NA,NA,"22686","auto",NA,"30/12/1986",NA,NA,NA,NA
"107","2020-07-23 12:00:18-03","CEPLAC","CEPEC","5081","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides",NA,"Carlos, D.M. Ferreira",NA,NA,NA,"T. S. dos Santos","1968","12","18","Brasil","Bahia","UNA","Faz. São Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"passifloroides","325",NA,NA,NA,"36070","auto",NA,"30/12/1986",NA,NA,NA,NA
"108","2020-07-23 12:00:18-03","CEPLAC","CEPEC","5861","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri rivieri",NA,"Carlos, D.M. Ferreira",NA,NA,NA,"T. S. dos Santos","1970","07","21","Brasil","Espírito Santo","VITÓRIA","BR-262 a Realeza.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,NA,NA,"rivieri","972",NA,NA,NA,"15291","auto",NA,"30/12/1986",NA,NA,NA,NA
"109","2020-07-23 12:00:18-03","CEPLAC","CEPEC","5861","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri rivieri",NA,"Carlos, D.M. Ferreira",NA,NA,NA,"T. S. dos Santos","1970","07","21","Brasil","Espírito Santo","VITÓRIA","BR-262 a Realeza.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,NA,NA,"rivieri","972",NA,NA,NA,"15291","auto",NA,"30/12/1986",NA,NA,NA,NA
"110","2020-09-22 13:48:54-03","USP","SPFW","943","PreservedSpecimen","Plantae","Malvaceae Bombacoideae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","P.R. Reitz 1958",NA,NA,NA,"Reitz ;Klein","1957","06","22","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"100","100",NA,NA,NA,NA,NA,"4030",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"111","2020-09-22 13:48:54-03","USP","SPFW","418","PreservedSpecimen","Plantae","Malvaceae Bombacoideae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","W. Mantovani",NA,NA,NA,"Ceccantini, G.C.T. Guimarães, M.M.S.","1993","07","21","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"112","2019-10-16 14:13:35-03","UEL","FUEL","10409","PreservedSpecimen","Plantae","Malvaceae","Ceiba","rivieri","Ceiba rivieri","Schum.","Asplund",NA,NA,NA,"Hatschbach, G","1947","07","23","Brasil","Paraná","Morretes","Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,"237",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"113","2020-11-12 17:01:24-03","UEL","FUEL","25624","PreservedSpecimen","Plantae","Malvaceae","Ceiba","rivieri","Ceiba rivieri","Schum.","Asplund",NA,NA,NA,"Hatschbach, G","1947","07","23","Brasil","Paraná","Morretes","Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,"750",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"114","2020-11-12 17:01:24-03","UEL","FUEL","23949","PreservedSpecimen","Plantae","Malvaceae","Ceiba","rivieri","Ceiba rivieri","Schum.","Catharino, ELM","1985",NA,NA,"Catharino, ELM","1985","08","17","Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista, Fazenda Boa Vista","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,"341",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"115","2020-11-12 17:01:30-03","UEL","FUEL","24164","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Semir, J","1986",NA,NA,"Catharino, ELM; Jaramillo, CBJ","1985","08","17","Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista, Fazenda Boa Vista","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,"341",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"116","2021-04-05 20:16:23-03","UFSC","FLOR","68514","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Külkamp, J.","2020","08","02","Külkamp, J.","2020","08","02","Brasil","Santa Catarina","Anitápolis","1.5 km acima da comunidade de Santa Catarina. 1 km acima da igreja Santa Catarina, margem do Rio do Meio em paredão de pedra.","-49.179722","-27.977778","49º10'47''W","27º58'40''S","400","400","FLOR0068514",NA,NA,"Malvales",NA,"1329",NA,NA,"Árvore pendente ou ereta, 6m de altura, caule de cor esbranquiçada com muitos acúleos, casca resistente, folhas decíduas na floração, discolores, flores vermelhas com cálice verde, muito visitada por beija-flores e insetos. Duplicata",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-08-20 14:57:36-03","UFSC","FLOR","29","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1958","08","02","Brasil","Santa Catarina","Rio do Sul","Serra do Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"500","500","FLOR0000029",NA,NA,"Malvales",NA,"6926",NA,NA,"constrictora, flor vermelha, 20m altura","15163","auto",NA,NA,NA,NA,NA,NA
"118","2021-03-04 15:44:49-03","IF","SPSF","20920","PreservedSpecimen","Plantae","Malvaceae","Ceiba","rivieri","Ceiba rivieri",NA,NA,NA,NA,NA,"E.L.M.Catharino & C.B.J.Jaramillo","1985","08","17","Brasil","SP","Iguape","Peropava","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,"341","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de turfeira, em derrubada&nf;;","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"119","2021-03-04 15:44:47-03","IF","SPSF","13075","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"J.B.Baitello","1989","07","19","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,"312","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"120","2021-02-08 12:43:30-03","UFRGS","ICN","001834","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Reitz, PR","1958",NA,NA,"Reitz; Klein.","1957","06","22","Brasil","SC","São Francisco do Sul","Três Barras- Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"10","10",NA,NA,"Dicotyledon",NA,NA,"4030","América do Sul",NA,"Árvore de 15 m de altura; flor vermelha; lenho na xiloteca.; Mata","23627","auto",NA,NA,NA,NA,NA,NA
"121","2020-11-26 10:00:28-03","IBt","SP","373566","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,NA,NA,NA,"Pereira, E","1964","06","23","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9121",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"122","2019-11-21 10:09:26-03","IBt","SP","204377","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","Duarte, MC","2008","06","12","Barros, F","1985","07","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"passifloroides","1147",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"123","2020-07-02 08:40:51-03","IBt","SP","285801","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,NA,NA,NA,"Baitello, JB","1995","07","28","Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"788",NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:09:26-03","IBt","SP","205242","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","Duarte, MC","2008","06","12","Martuscelli, P","1985","07","13","Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,"passifloroides","149",NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:09:26-03","IBt","SP","205244","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","Duarte, MC","2008","06","12","Martuscelli, P","1985","07","13","Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,"passifloroides","159",NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
