"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount"
"48","2020-02-08 08:52:18-03","NBC","NL-BOTANY","U.1150372","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reitz R; Klein RM",NA,"1956","09","07","Brazil",NA,NA,"Plantes de Santa Catarina-Brasil, Piloes, Palhoca, Capoeira.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1150372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1150372","NL-U1150372",NA,NA,NA,NA,NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 08:52:18-03","NBC","NL-BOTANY","WAG.1876752","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kummrow R; Ribas OS",NA,"1988","08","03","Brazil",NA,NA,"Morro Mae Catira (mun. Quatro Barras) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1876752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1876752","NL-WAG1876752",NA,NA,NA,NA,NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 08:52:18-03","NBC","NL-BOTANY","WAG.1877457","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Hatschbach GG; Oliveira PI",NA,"1980","05","21","Brazil",NA,NA,"Col. Sto. Andrade (mun. S. Jose dos Pinhaes) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1877457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1877457","NL-WAG1877457",NA,NA,NA,NA,NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 08:52:18-03","NBC","NL-BOTANY","WAG.1877459","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Silva JM; Zelma FJ",NA,"1986","07","18","Brazil",NA,NA,"Serra do Capivari Grande (mun. Campina Grande do Sul) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1877459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1877459","NL-WAG1877459",NA,NA,NA,NA,NA,"Asterales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-11-04 11:02:44-03","ESALQ","ESA","75173","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2190.0","2001","04","13","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu.","-464.631","-23.592","-464,631","-23,592","750","750","Arbusto, ca. 3m alt. Flores verdes.","ESA075173","ESA075173","Semir, J.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:02:44-03","ESALQ","ESA","26241","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Souza, V.C. et al.","8849.0","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,"ESA026241","ESA026241","Dematteis, M.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:02:44-03","ESALQ","ESA","34698","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kummrow, R. ; Ribas, O.S.","3041.0","1988","08","03","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"ESA034698","ESA034698","Hatschbach, G.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:02:44-03","ESALQ","ESA","8779","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1989","09","23","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA008779","ESA008779","Leitão Filho, H.F.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:02:44-03","ESALQ","ESA","75218","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","555.0","2001","04","10","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. 800 m.s.m. Floresta de neblina com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, ca. 1,5 m alt.; botões creme. Borda de mata.","ESA075218","ESA075218","Semir, J.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:02:44-03","ESALQ","ESA","75241","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Meireles, L.D.; Gonçalves, A.P.S.; Soares, F.J. Jr., Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","54.0","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 4m alt. Margem de curso d'água.","ESA075241","ESA075241","Semir, J.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:02:44-03","ESALQ","ESA","31052","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora",NA,"Custódio Filho, A.","2498.0","1984","05","29","Brasil","São Paulo","Biritiba Mirim",NA,NA,NA,NA,NA,NA,NA,NA,"ESA031052",NA,"Semir, J.","1996",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:02:44-03","ESALQ","ESA","25367","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Barreto, K.D. et al.","2980.0","1994","08","17","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA025367","ESA025367","Leitão Filho, H.F. & Semir, J.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:02:44-03","ESALQ","ESA","11799","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora",NA,"Souza, V.C. et al.","4107.0","1993","09","06","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA011799",NA,"Leitão Filho, H.F. & Semir, J.","1994","12","21","Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"61","2015-07-02 14:42:10-03","JBP","HPL","10835","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","A. Custódio F°","2695","1986","06","01","Brasil","SP","Salesópolis","Coletado em Casa Grande, Estação Biológica de Boracéia.","-45.84","-23.53",NA,NA,NA,NA,NA,NA,NA,"V.C. Souza","2011","02","16",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"62","2019-12-19 08:15:09-03","FPS","FPS","1348","MachineObservation","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Schwirkowski, P.",NA,"2013","07","27","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho - Trilhos atrás da URVE","-49.315392","-26.305479","-49.315392","-26.305479",NA,NA,"<ll>dwc_commonname:</ll> Cambarazinho","FPS01348","FPS01348_v01 FPS01348_v02 FPS01348_v03 FPS01348_v04 FPS01348_v05 FPS01348_v06 FPS01348_v07","Schwirkowski, P.","2013","07","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-20 18:37:34-03","FPS","FPS","4731","MachineObservation","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","4155","2020","07","20","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho","-49.215003","-26.296903","-49.215003","-26.296903",NA,NA,"<ll>dwc_commonname:</ll> Cambarazinho","FPS04731","FPS04731_v01 FPS04731_v02 FPS04731_v03 FPS04731_v04 FPS04731_v05 FPS04731_v06 FPS04731_v07","Schwirkowski, P.","2020","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-19 08:15:09-03","FPS","FPS","756","MachineObservation","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","1014","2015","02","07","Brasil","Santa Catarina","São Bento do Sul","Minas de caulim","-49.216588","-26.29284","-49.216588","-26.29284",NA,NA,"<ll>dwc_commonname:</ll> Cambarazinho","FPS00756,FURB48398","FPS00756_v01 FPS00756_v02 FPS00756_v03 FPS00756_v04 FURB48398","Oliveira, A.A.","2017","08","31",NA,NA,NA,NA,NA,NA,NA,"FURB 48398","voucher",NA,NA,NA
"65","2020-01-15 20:52:03-03","FPS","FPS","134","MachineObservation","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","319","2014","05","02","Brasil","Santa Catarina","São Bento do Sul","Serra Alta - Atrás da Condorplast","-49.389684","-26.29602","-49.389684","-26.29602",NA,NA,"<ll>dwc_commonname:</ll> Cambarazinho","FPS00134,FURB18869,MBM392130","FPS00134_v01 FPS00134_v02 FPS00134_v03 FPS00134_v04 FPS00134_v05 FPS00134_v06 FURB18869 MBM392130","Pereira, R.C.","2019","01","09",NA,NA,NA,NA,NA,NA,NA,"MBM 392130, FURB 46338","voucher",NA,NA,NA
"66","2019-12-19 08:07:56-03","FPS","FPS","3431","MachineObservation","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","2857","2018","07","01","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Linha férrea, próximo à entrada da URVE","-49.313428","-26.306964","-49.313428","-26.306964",NA,NA,NA,"FPS03431,FURB61001","FPS03431_v01 FPS03431_v02 FPS03431_v03 FPS03431_v04 FPS03431_v05 FURB61001","Schwirkowski, P.","2018","07","01",NA,NA,NA,NA,NA,NA,NA,"FURB 61001, HUCS 49529","voucher",NA,NA,NA
"67","2019-12-19 08:15:09-03","FPS","FPS","2333","MachineObservation","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Schwirkowski, P.","1783","2016","07","24","Brasil","Santa Catarina","Jaraguá do Sul","Morro do Boa Vista","-49.055304","-26.517219","-49.055304","-26.517219",NA,NA,"<ll>dwc_commonname:</ll> Cambarazinho","FPS02333,FURB51899","FPS02333_v01 FPS02333_v02 FPS02333_v03 FPS02333_v04 FURB51899","Schwirkowski, P.","2016","07","24",NA,NA,NA,NA,NA,NA,NA,"FURB 51899","voucher",NA,NA,NA
"68","2019-12-19 08:15:09-03","FPS","FPS","912","MachineObservation","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","1174","2015","08","15","Brasil","Santa Catarina","São Bento do Sul","Minas de caulim","-49.216591","-26.29284","-49.216591","-26.29284",NA,NA,"<ll>dwc_commonname:</ll> Cambarazinho","FPS00912,FURB48545,CRI011613","CRI011613 FPS00912_v01 FPS00912_v02 FPS00912_v03 FPS00912_v04 FPS00912_v05 FPS00912_v06 FPS00912_v07 FURB48545","Oliveira, A.A.","2017","08","31",NA,NA,NA,NA,NA,NA,NA,"FURB 48545, CRI 12971","voucher",NA,NA,NA
"69","2019-08-27 13:27:18-03","IAP","PACA-AGP","109924","PreservedSpecimen","Plantae","Compositae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","M. Verdi","2392","2009","06","17","Brasil","SC","Anitápolis",NA,"-49.165","-27.906667","49°09'54W","27°54'24S","782","782","FURB 13541 Fenofase: flor branca Hábito: arbórea","PACA109924",NA,"M. Sobral","2009","07","17","Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"70","2019-08-27 13:27:18-03","IAP","PACA-AGP","109925","PreservedSpecimen","Plantae","Compositae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","M. Verdi","5220","2010","08","10","Brasil","SC","Apiúna",NA,"-49.412222","-27.178889","49°24'44W","27°10'44S","783","783","FURB 32437 Habitat: borda de floresta Fenofase: flor branca Hábito: arbustiva Ecossistema: floresta ombrófila densa","PACA109925",NA,"M. Verdi",NA,NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"71","2019-08-27 13:27:18-03","IAP","PACA-AGP","118363","PreservedSpecimen","Plantae","Compositae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Korte, A.","4217","2010","09","01","Brasil","SC","Doutor Pedrinho","cerro azul","-49.590556","-26.640278","49º35'26w","26º38'25s","957","957","furb 30650&nf;flor branca Habitat: floresta ombrofila mista; estagio avançado; interior de fragmento","PACA118363",NA,"Korte, A.","2010","09","01","Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"72","2019-08-27 13:27:18-03","IAP","PACA-AGP","118634","PreservedSpecimen","Plantae","Compositae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Stival-Santos, A.","2813","2010","05","21","Brasil","SC","Santo Amaro da Imperatriz","tabuleiro","-48.78","-27.72","48º46'48w","27º43'12s","612","612","furb 29998&nf;flor botao floral Habitat: floresta ombrofila densa; estagio medio de regeneração; entorno do fragmento","PACA118634",NA,"Sobral, M.","2010","08","15","Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"73","2019-08-27 13:27:18-03","IAP","PACA-AGP","118635","PreservedSpecimen","Plantae","Compositae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Verdi, M.","4064","2010","03","17","Brasil","SC","Imaruí","forquilha de aratingauba / pq estadual da serra do tabuleiro","-48.870278","-28.169444","48º52'13w","28º10'10s","604","604","furb 29975 Habitat: floresta ombrofila densa; estagio medio de regeneração; interior do fragmento","PACA118635",NA,"Sobral, M.","2010","08","15","Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"74","2019-08-27 13:27:21-03","IAP","PACA-AGP","118637","PreservedSpecimen","Plantae","Compositae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Verdi, M.","4704","2010","05","27","Brasil","SC","Rio Fortuna","rio chapeu","-49.23","-28.08","49º13'48w","28º04'48s","494","494","furb 30001 Habitat: floresta ombrofila densa, estagio medio. Interior de fragmento","PACA118637",NA,"Sobral, M.","2010","08","15","Magnoliophyta","Asterales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"75","2019-08-27 13:28:08-03","IAP","PACA-AGP","65020","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reitz, R.","4095","1951","07","21","Brasil","SC","Biguaçu","Fachinal","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"HBR 14607 Habitat: mata Ecossistema: Mata Atlântica","PACA065020",NA,"A. L. Cabrera","1957",NA,NA,"Magnoliophyta","Asterales",NA,NA,"20442","auto","Magnoliatae",NA,NA,NA,NA,NA
"76","2019-08-27 13:28:08-03","IAP","PACA-AGP","65010","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reitz, R.","566","1953","04","23","Brasil","SC","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"HBR 14624 Habitat: mata Ecossistema: Mata Atlântica","PACA065010",NA,"A. L. Cabrera","1957",NA,NA,"Magnoliophyta","Asterales",NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA,NA
"77","2019-08-27 13:28:08-03","IAP","PACA-AGP","64963","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","R. M. Klein","2105","1956","06","15","Brasil","SC","Ibirama","Horto Florestal INP","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"HBR 15194; conf. Barroso 1958 Habitat: mata Ecossistema: Mata Atlântica","PACA064963",NA,"A. L. Cabrera","1958",NA,NA,"Magnoliophyta","Asterales",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:28:08-03","IAP","PACA-AGP","64970","PreservedSpecimen","Plantae","Compositae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reitz, R.","3641","1956","09","07","Brasil","SC","Palhoça","Piloes","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"HBR 15180; conf. Barroso 1958 Habitat: capoeira","PACA064970",NA,"A. L. Cabrera","1958",NA,NA,"Magnoliophyta","Asterales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"79","2021-03-24 17:08:41-03","UFES","SAMES","7340","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Dreveck,S.; Carneiro,F.E.","1216","2009","10","31","Brasil","Santa Catarina","São Francisco do Sul","Itapema. Coleta no interior do fragmento.","-48.6380996704102","-26.2432994842529","-486000000.0","-262800000.0","3","3","Botão floral amarelo Habitat: Floresta Ombrófila Densa de Terras Baixas Habito: Arbusto","SAMES07340",NA,"Oliveria,A.A.","2010","08","11",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0040508","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","R. Kummrow; P. Acevedo R., J. Cordeiro","2802","1986","9","9","Brazil","Parana",NA,"S. Luiz do Puruna (Mun. Balsa Nova).","-49.6167","-25.6",NA,NA,NA,NA,"Arbusto, capitulos alvos.",NA,NA,"G. Hatschbach",NA,NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0040509","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","J. M. Silva; F. J. Zelma","141","1986","7","18","Brazil","Parana",NA,"Serra do Capivari Grande (Mun. Campina Grande do Sul).","-49.0833","-25.3",NA,NA,"1100",NA,"Arbusto de capitulos alvescentes.",NA,NA,"G. Hatschbach",NA,NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:23:54-03","UNICAMP","UEC","165606","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Ivanauskas, NM; Rocha, E; Souza, D; Souza, FM; Alves, S","6381","2011","08","31","Brazil","São Paulo","Bananal","E.Ec. Bananal (Datum SAD69, Zona 23K, 565674, 1884 m).","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"Arbusto, 2 m. Capítulos brancos.","UEC036403","UEC036403","Franco, GADC","2012","01",NA,"Magnoliopsida",NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:26:02-03","UNICAMP","UEC","128418","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Cerati, TM; Custódio-Filho, A","55","1983","07","08","Brazil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia.","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Árvore 8 m., inflorescência com flores brancas, estilete marrom, antera e estigma branco.","UEC133876","UEC133876","Monge, M",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:26:02-03","UNICAMP","UEC","128417","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Custódio-Filho, A","1475","1983","08","30","Brazil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia.","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Árvore 8 m, flores brancas.","UEC133863","UEC133863","Leitão Filho, HF",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:26:02-03","UNICAMP","UEC","128420","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Custódio-Filho, A","1551","1983","09","22","Brazil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia.","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Árvore 10 m, flores brancas, estilete marrom, anteras e estigma brancos.","UEC133877","UEC133877","Monge, M","2015","11",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:26:02-03","UNICAMP","UEC","128410","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Custódio-Filho, A","2510","1984","08","10","Brazil","São Paulo","Biritiba Mirim","Estação Biológica de Boráceia. Região do Guaratuba.","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Arbusto 3 m alt., flores brancas.","UEC132706","UEC132706","Custódio-Filho, A",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:26:02-03","UNICAMP","UEC","122036","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2190","2001","04","13","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.775417","-23.989083","-46.775417","-23.989083","750","750","Arbusto, ca. 750 m alt. Flores verdes.; Floresta ribeirinha ao longo do Rio Mambu.","UEC133867","UEC133867","Semir, J",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:26:02-03","UNICAMP","UEC","122037","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR; et al.","54","2001","04","11","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo.","-46.733333","-23.983333","-46.733333","-23.983333","800","800","Árvore, 4 m alt.; Floresta ribeirinha altomontana com campo adjacente. Margem de curso d'água.","UEC133865","UEC133865","Semir, J",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
