"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","recordNumber","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"47","2016-09-27 02:04:00-03","NY","NYBG","782065","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,"T. M. Pedersen","T. M. Pedersen","1956","03","13","Argentina","Corrientes","Mburucuyá","Estancia Santa Maria",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782065",NA,NA,"3791",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00896461","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"J. A. Ratter","1976","05","10","Brazil","Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower","-47.93495","-15.952",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970721' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896461","NY00896461_01",NA,"R3006",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-10-28 16:25:00-02","NY","NYBG","00896425","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"M. A. Chase","1925","03","26","Brazil","Minas Gerais",NA,"Serra do Curral, southeast of Bello Horizonte",NA,NA,NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970706' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896425","NY00896425_01",NA,"9093",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00896464","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. de S. Filgueiras","E. P. Heringer","1980","04","15","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896464","NY00896464_01",NA,"4403",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00896462","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. de S. Filgueiras","E. P. Heringer","1980","04","15","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896462","NY00896462_01",NA,"4404",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-11-01 13:57:00-02","NY","NYBG","782057","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"J. R. Swallen","1946","03","20","Brazil","Paraná",NA,"Fazenda Capao Redondo, Guarapuava",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278142' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782057","NY00782057_01",NA,"8879",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","782058","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","C. Kozera","C. Kozera","1997","03","19","Brazil","Paraná","Curitiba","Parque Barigui","-49.22","-25.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278134' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782058","NY00782058_01",NA,"510",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","782060","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","G. Davidse","1976","03","15","Brazil","Paraná",NA,"4 km E of Guarapuava along Highway BR-277 to Curitiba",NA,NA,NA,NA,"1050","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278129' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782060","NY00782060_01",NA,"11318",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00896482","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","H. S. Irwin","1969","02","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 36 km N.E. of Francisco Sá, on road to Salinas","-43.2183","-16.40345",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896482","NY00896482_01",NA,"23170",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00896481","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","H. S. Irwin","1970","03","18","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, Ca. 15 km E. of Diamantina","-43.56115","-18.17235",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896481","NY00896481_01",NA,"27842",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00896459","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","W. R. Anderson","1972","02","03","Brazil","Minas Gerais",NA,"Ca. 10km SW of Diamantina.","-43.68585","-18.2801",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896459","NY00896459_01",NA,"35226",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00896451","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. de S. Filgueiras","E. P. Heringer","1981","03","12","Brazil","Goiás","Luziânia",NA,"-47.9503","-16.2528",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970699' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896451","NY00896451_01",NA,"18322",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00896455","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"M. A. Chase","1925","04","30","Brazil","Minas Gerais",NA,"Serra do Caparaó","-41.829426","-20.454471",NA,NA,"2000","2100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896455","NY00896455_01",NA,"9728",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01066979","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","J. R. Swallen","1946","01","31","Brazil","Paraná",NA,"Estação Experimental, Ponta Grossa",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205205' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066979","NY01066979_01",NA,"8384",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-10-28 16:25:00-02","NY","NYBG","00896478","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"A. F. M. Glaziou","1895","05","08","Brazil","Goiás",NA,"Pres du Campeninha do Corrego do Brejo",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896478","NY00896478_01",NA,"22397",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00896458","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"M. A. Chase","1925","03","28","Brazil","Minas Gerais",NA,"By Rio do Cipó. Serra do Cipó (110 km. Northeast of Bello Horizonte)",NA,NA,NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896458","NY00896458_01",NA,"9115",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00896450","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"M. A. Chase","1925","03","28","Brazil","Minas Gerais",NA,"Chapeo de Sol, Serra do Cipó (110 km northeast of Bello Horizonte)",NA,NA,NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970708' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896450","NY00896450_01",NA,"9153",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00896483","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","H. S. Irwin","1968","02","18","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km. 109 (ca. 134km N. of Belo Horizonte).","-43.4","-18.97",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896483","NY00896483_01",NA,"20425",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-11-01 13:57:00-02","NY","NYBG","782064","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"L. B. Smith","1957","03","16","Brazil","Santa Catarina","Lajes","Morro Pinheiro Seco, 3 km east of Lajes","-50.3258","-27.8161",NA,NA,"900","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782064","NY00782064_01",NA,"12225",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","782054","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"R. M. Harley","1974","02","06","Brazil","Bahia",NA,"8 km. S.W. of Mucugé, on road from Cascavel near Fazenda Paraguacú","-41.42","-13.03",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782054","NY00782054_01",NA,"16074",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","782059","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","G. Davidse","1976","03","09","Brazil","Paraná",NA,"13 km NE of Atuba (which is just outside of Curitiba) along Highway 116",NA,NA,NA,NA,"890","890","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278128' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782059","NY00782059_01",NA,"10964",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-10-28 16:25:00-02","NY","NYBG","00896456","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"M. A. Chase","1925","02","28","Brazil","Minas Gerais","Barbaçena","Barbacena, Serra Mantiqueira","-43.7733","-21.2258",NA,NA,"1230","1230","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970710' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896456","NY00896456_01",NA,"8647",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00896449","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. de S. Filgueiras","H. S. Irwin","1970","03","25","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 2 km N. of São João da Chapada","-43.7833","-18.0833",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896449","NY00896449_01",NA,"28352",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00896485","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","H. S. Irwin","1966","02","19","Brazil","Distrito Federal","Brasília","Ca. 25 km S.W. of Brasília","-48.08168","-15.94305",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970720' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896485","NY00896485_01",NA,"13009",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00896486","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"W. D. Clayton","1965","02","22","Brazil","Distrito Federal","Brasília","17 km from Brasilia on Anapolis road","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970722' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896486","NY00896486_01",NA,"4783",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-11-01 13:57:00-02","NY","NYBG","782051","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"A. F. M. Glaziou","1881","02","10","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278141' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782051","NY00782051_01",NA,"13332",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00896446","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"M. A. Chase","1929","12","27","Brazil","Minas Gerais","Diamantina","Diamantina, Serra de San Antonio","-43.6003","-18.2494",NA,NA,"1300","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970693' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896446","NY00896446_01",NA,"10335",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00896452","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. de S. Filgueiras","W. W. Thomas","1985","11","22","Brazil","Minas Gerais","Diamantina","Rd. from Diamantina N to Biribiri, 10-12 km S of Biribiri.","-43.63","-18.17",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896452","NY00896452_01",NA,"4827",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00896457","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"M. A. Chase","1925","03","28","Brazil","Minas Gerais",NA,"Edge of Rio do Cipó. Serra do Cipó (110 km. Northeast of Bello Horizonte)",NA,NA,NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970711' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896457","NY00896457_01",NA,"9118",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00896480","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","H. S. Irwin","1970","03","14","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, Ca. 13 km E. of Diamantina","-43.57675","-18.16335",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970715' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896480","NY00896480_01",NA,"27539",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","782055","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"W. D. Clayton","1965","02","07","Brazil","São Paulo","Paraguaçú Paulista","Estaçao Florestal de Paraguaçu Paulista (6 km N of city on road to Bora)","-50.57","-22.28",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278143' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782055","NY00782055_01",NA,"4567",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","782053","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","S. A. Renvoize","R. M. Harley","1992","01","10","Brazil","Bahia","Abaíra","Campo de Ouro Fino (baixo)","-41.9","-13.25",NA,NA,"1600","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278133' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782053","NY00782053_01",NA,"H50739",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00896484","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","H. S. Irwin","1966","02","15","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 7 km W. of Veadeiros","-47.58153","-14.1167",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970719' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896484","NY00896484_01",NA,"12908",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00896477","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"W. D. Clayton","1965","02","22","Brazil","Distrito Federal","Brasília","17 km from Brasilia on Anapolis road","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896477","NY00896477_01",NA,"4771",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-11-01 13:57:00-02","NY","NYBG","782061","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"L. B. Smith","1957","03","11","Brazil","Santa Catarina","Mafra","10 km west of Tinguí on the road to Mafra (19 km)","-49.8053","-26.1117",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278137' target='other'> <mi>dwc_moreinfo</mi></a>","NY00782061","NY00782061_01",NA,"12067",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00896463","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. de S. Filgueiras","E. P. Heringer","1981","02","24","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970724' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896463","NY00896463_01",NA,"6309",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-10-28 16:25:00-02","NY","NYBG","00896454","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum",NA,NA,"A. F. M. Glaziou","1894","03","08","Brazil","Minas Gerais",NA,"Sao Juliao",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896454","NY00896454_01",NA,"18558",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","00896424","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Davidse","H. S. Irwin","1970","03","09","Brazil","Minas Gerais",NA,"Middle slopes of Serra do Cabral, ca. 2.5 km W. of Cantoni","-44.13","-17.57",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970697' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896424","NY00896424_01",NA,"27279B",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","00896487","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"W. J. Burchell","1827","03","07","Brazil","São Paulo",NA,"Morumbe (=Morumbí now in NW part of the city of Sao Paulo), to the Porto SSE.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970726' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896487","NY00896487_01",NA,"4412",NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
