"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber"
"472","2020-09-02 16:31:05-03","Cenargen","CEN","64067","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Maria Aparecida da Silva - IBGE","5802","2005","12","10",NA,"Brasil","Exsicatas",NA,"Corola lilás, cálice verde, folhas concolores verdes. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00064067",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","GO","PIRENOPOLIS","Parque Estadual dos Pireneus. Serra dos Pireneus. Coletado no campo limpo úmido, encosta rochosa, proximidades do morro Cabeludo, próximo a estrada que dá acesso a Pirenópolis.","-48.836666","-15.790833","CEN00064067","1300","1300","2007",NA,NA,"01",NA,NA,"-48.836666","-15.790833",NA,"1",NA,NA,NA,NA
"473","2020-09-02 16:31:05-03","Cenargen","CEN","64944","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","José Floriano Barêa Pastore","1365","2005","09","19",NA,"Brasil","Unicata",NA,NA,"CEN00064944",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","São Sebastião. Próximo a Fazenda Santharém, córrego Retiro.","-47.778888","-15.983611","CEN00064944","1009","1009","2014",NA,NA,"10",NA,NA,"-47.778888","-15.983611",NA,"1",NA,NA,NA,NA
"474","2020-09-02 16:31:05-03","Cenargen","CEN","64614","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Sandra Martins Verboonen","149","1999","12","01",NA,"Brasil","Exsicatas",NA,"Área de influência da UHE Serra da Mesa.","CEN00064614",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","GO","URUACU","Estrada para Ponte Alta, 8 km após a entrada, lado esquerdo, sentido Ponte Alta.","-49.091666",NA,"CEN00064614",NA,NA,"2000",NA,NA,"01",NA,NA,"-49.091666","-1458056.0",NA,"3",NA,NA,NA,NA
"475","2020-09-02 16:31:05-03","Cenargen","CEN","65764","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Aécio Amaral-Santos","519","1999","10","26",NA,"Brasil","Exsicatas",NA,"Área de Influência da UHE Serra da Mesa.","CEN00065764",NA,NA,"Cham. & Schltdl.","S. Graham","GO","CAMPINACU","8 km após Campinaçu em direção á fazenda Níquel Tocantins.",NA,NA,"CEN00065764",NA,NA,"2014",NA,NA,"10",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"476","2020-09-02 16:31:05-03","Cenargen","CEN","67105","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Glocimar Pereira-Silva","10028","2005","05","04",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00067105",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti & S. Graham","SC","CAMPO BELO DO SUL","Fazenda Gateados, cachoeira do rio Varões.","-50.778055","-28.000833","CEN00067105","750","750","2015",NA,NA,"09",NA,NA,"-50.778055","-28.000833",NA,"4",NA,NA,NA,NA
"477","2020-09-02 16:31:05-03","Cenargen","CEN","68704","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Piero Giuseppe Delprete","9129","2004","11","06",NA,"Brasil","Exsicatas",NA,"Arbustos esparsos e arvoretas entre 3 a 4 m de altura. Plantas geófitas perenes. Doação - Universidade Federal de Goiás. Flora de Goiás e Tocantins. Plantas coletadas com o apoio do Conselho Nacional de Desenvolvimento Científico e Tecnológico e da Universidade Federal de Goiás, Goiânia, Brasil.","CEN00068704",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","GO","PIRENOPOLIS","Serra dos Pireneus, sítio Vereda do Cristal. Cerrado perto do chalé de propriedade de Fernando Madueño.","-48.889166","-15.824722","CEN00068704","1020","1020","2014",NA,NA,"10",NA,NA,"-48.889166","-15.824722",NA,"1",NA,NA,NA,NA
"478","2020-09-02 16:31:05-03","Cenargen","CEN","74644","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Eduarda Barreto Andrade Dias","131","2006","10","04",NA,"Brasil","Unicata",NA,"Possui tricomas glandulosos.","CEN00074644",NA,NA,"Cham. & Schltdl.","A. M. Silveira","DF","BRASILIA","Parque Nacional de Brasília.","-47.9775","-15.658888","CEN00074644","1113","1113","2007",NA,NA,NA,NA,NA,"-47.9775","-15.658888",NA,"1",NA,NA,NA,NA
"479","2020-09-02 16:31:05-03","Cenargen","CEN","75499","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Roberta Gomes Chacon","665","2010","10","24",NA,"Brasil","Unicata",NA,NA,"CEN00075499",NA,NA,"Cham. & Schltdl.",NA,"DF","BRASILIA","APA da Cafuringa, ponto 2 transecto 2.","-47.97","-15.522222","CEN00075499","855","855",NA,NA,NA,NA,NA,NA,"-47.97","-15.522222",NA,"1",NA,NA,NA,NA
"480","2020-09-02 16:31:05-03","Cenargen","CEN","76139","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Juliene Roveratti Santos","624","2006","12","01",NA,"Brasil","Unicata",NA,NA,"CEN00076139",NA,NA,"Cham. & Schltdl.","J. Roveratti","DF","BRASILIA","Parque Nacional de Brasília - local queimado entre os portões 6 e 7.","-47.935555","-15.629166","CEN00076139","1215","1215","2006",NA,NA,"12",NA,NA,"-47.935555","-15.629166",NA,"1",NA,NA,NA,NA
"481","2020-09-02 16:31:05-03","Cenargen","CEN","79305","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Fabiana de Góis Aquino - CPAC","43","2008","10","28",NA,"Brasil","Exsicatas",NA,"Subarbusto, Flor roseo-purpúreo, Solo com alto teor de Ni e alta disponibilidade do mesmo. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00079305",NA,NA,"Cham. & Schltdl.","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - campo sujo, formando um mosaico com cerrado ralo, Relevo: variando de forte ondulado a ondulado,laterita Lat. 15º06'04,4 S Long. 49º00'38,4 W","-49.010555","-15.101111","CEN00079305","663","663","2008",NA,NA,"10",NA,NA,"-49.010555","-15.101111",NA,"1",NA,NA,NA,NA
"482","2020-09-02 16:31:05-03","Cenargen","CEN","79319","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Fabiana de Góis Aquino - CPAC","59","2008","11","24",NA,"Brasil","Exsicatas",NA,"Subarbusto, Solo com alto teor de Ni e baixa disponibilidade do mesmo","CEN00079319",NA,NA,"Cham. & Schltdl.","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo, formando um mosaico com Campo sujo, Laterita, Relevo: área aplainada, base de encosta, Lat. 15º05'53,0 S Long. 49º00'05,1 W","-49.001388","-15.114722","CEN00079319","663","663","2008",NA,NA,"11",NA,NA,"-49.001388","-15.114722",NA,"1",NA,NA,NA,NA
"483","2020-09-02 16:31:05-03","Cenargen","CEN","79321","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Fabiana de Góis Aquino - CPAC","61","2008","12","15",NA,"Brasil","Exsicatas",NA,"Subarbusto, Solo com alto teor de Ni e alta disponibilidade do mesmo","CEN00079321",NA,NA,"Cham. & Schltdl.","J. B. Pereira","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Campo sujo, formando um mosaico com Cerrado ralo, Relevo: variando de forte ondulado a ondulado,, Lat. 15º06'04,4 S Long. 49º00'38,4 W","-49.010555","-15.101111","CEN00079321","663","663","2012",NA,NA,"03",NA,NA,"-49.010555","-15.101111",NA,"1",NA,NA,NA,NA
"484","2020-09-02 16:31:05-03","Cenargen","CEN","79425","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Fabiana de Góis Aquino - CPAC","169","2008","04","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00079425",NA,NA,"Cham. & Schltdl.","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Lat. 15º03'35,57 S Long. 48º56'40,04 W","-48.944444","-15.059722","CEN00079425","663","663","2008",NA,NA,"04",NA,NA,"-48.944444","-15.059722",NA,"1",NA,NA,NA,NA
"485","2020-09-02 16:31:05-03","Cenargen","CEN","79569","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Roger D. Reeves","2844","2005","01","20",NA,"Brasil","Exsicatas",NA,"Heaps of Ni-rich rubble with magnesite, chrysoprase,etc. Herb 25-50 cm,with mauve-purple flrs, opp lvs 1-1.5 cm, rather pointed. FLORA DE SOLOS SERPENTINOS DO ESTADO DE GOIÁS.","CEN00079569",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","GO","BARRO ALTO","Collected from the vicinity of the mine works about 22 km SSW of B.A. on the dirt road (or 30 km via the sealed higway).Colected from scrubland from the location bellow, in a generally W direction down into a small gully and up the other side.820-850 m.","-49.016666","-15.1","CEN00079569","820","820","2014",NA,NA,"10",NA,NA,"-49.016666","-15.1",NA,"1",NA,NA,NA,NA
"486","2020-09-02 16:31:05-03","Cenargen","CEN","81631","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Mara Angelina Galvão Magenta","301","2001","11","02",NA,"Brasil","Exsicatas",NA,"Planta 15-20 cm; flores com lobos rosados e tubo verde a vináceo.","CEN00081631",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","MG","UBERABA","Uberaba - BR 050, ca. Km 150, sentido Uberlândia - Uberaba","-48.000555","-19.663888","CEN00081631","789","789","2014",NA,NA,"10",NA,NA,"-48.000555","-19.663888",NA,"1",NA,NA,NA,NA
"487","2020-09-02 16:31:05-03","Cenargen","CEN","82733","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Rafaela Campostrini Forzza","6729","2011","11","23",NA,"Brasil","Exsicatas",NA,"Planta frequente, flores com tubo do cálice verde com estrias vináceas, lacíneos róseos, Doação do Jardim Botânico do Rio de Janeiro RB 557073","CEN00082733",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","GO","COCALZINHO DE GOIAS","Localidade de Areias ca. 20 km da BR 414 Cerrado com afloramento pós queimada","-48.698333","-15.823333","CEN00082733","1262","1262","2013",NA,NA,"03",NA,NA,"-48.698333","-15.823333",NA,"1",NA,NA,NA,NA
"488","2020-09-02 16:31:05-03","Cenargen","CEN","85882","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Cássia Beatriz Rodrigues Munhoz","7959",NA,NA,NA,NA,"Brasil","Exsicatas",NA,"Doação do Herbário UB.","CEN00085882",NA,NA,"Cham. & Schltdl.",NA,"GO","CAVALCANTE","Reserva Particular do Patrimônio Natural Serra do Tom","-47.801111","-13.666944","CEN00085882",NA,NA,NA,NA,NA,NA,NA,NA,"-47.801111","-13.666944",NA,"1",NA,NA,NA,NA
"489","2020-09-02 16:31:05-03","Cenargen","CEN","88233","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Maria Aparecida da Silva - IBGE","6110","2002","03","20",NA,"Brasil","Exsicatas",NA,"Corola lilás a rósea, cálice verde vináceo, folhas glabras discolores verdes. Cerrado alterado, queimado em 30.I.2002, próximo ao Córrego Taquara. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00088233",NA,NA,"Cham. & Schltdl.","M. A. da Silva","DF","BRASILIA","Reserva Ecológica do IBGE. Próximo ao Córrego Taquara.","-47.893611","-15.943333","CEN00088233","1100","1100","2002",NA,NA,"03",NA,NA,"-47.893611","-15.943333",NA,"1",NA,NA,NA,NA
"490","2020-09-02 16:31:05-03","Cenargen","CEN","88577","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Taciana Barbosa Cavalcanti","3833","2014","11","18",NA,"Brasil","Exsicatas",NA,"Pouco viscosa. Tubo do hipanto vináceo. Sementes vináceas.","CEN00088577",NA,NA,"Cham. & Schltdl.",NA,"PR","JAGUARIAIVA",NA,"-49.65","-24.217222","CEN00088577","850","850",NA,NA,NA,NA,NA,NA,"-49.65","-24.217222",NA,"5",NA,NA,NA,NA
"491","2020-09-02 16:31:05-03","Cenargen","CEN","88622","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Taciana Barbosa Cavalcanti","3878","2014","11","26",NA,"Brasil","Exsicatas",NA,"Rizomatoso. População crescendo sobre pedras. Indivíduos bem reduzidos a até 30 cm alt. Ramos decumbentes a eretos. Folhas estreito-ovais a quase lineares de base obtusa. Número de cromossomos: 2n = 32.","CEN00088622",NA,NA,"Cham. & Schltdl.",NA,"RS","CAXIAS DO SUL","Estrada de terra para Criúva. Propriedade da família Pante.","-50.973888","-28.873611","CEN00088622","847","847",NA,NA,NA,NA,NA,NA,"-50.973888","-28.873611",NA,"8",NA,NA,NA,NA
"492","2020-09-02 16:31:05-03","Cenargen","CEN","96727","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Jair Eustáquio Quintino de Faria Jr.","6684","2016","11","03",NA,"Brasil","Exsicatas",NA,"Botões florais avermelhados. Doação do Herbário HDJF-4631","CEN00096727",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","MG","DIAMANTINA","Campus JK da UFVJM, em frente ao viveiro da Engenharia Florestal.","-43.571666","-18.201111","CEN00096727","1400","1400","2017",NA,NA,"03",NA,NA,"-43.571666","-18.201111",NA,"1",NA,NA,NA,NA
"493","2020-09-02 16:31:05-03","Cenargen","CEN","96976","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Carlos Romero Martins","2357","2016","11","13",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00096976",NA,NA,"Cham. & Schltdl.","M. G. Facco","DF","BRASILIA","Parque Nacional de Brasília, entorno da estrada de acesso à Cascalheira do Exército","-47.936388","-15.736944","CEN00096976",NA,NA,"2017",NA,NA,"05",NA,NA,"-47.936388","-15.736944",NA,"1",NA,NA,NA,NA
"494","2020-09-02 16:31:05-03","Cenargen","CEN","98048","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Inês Cordeiro","3424","2012","12","13",NA,"Brasil","Exsicatas",NA,"Pétalas róseas, com nervuras vermelhas, hipanto verde-avermelhado. Doação Instituto de Botânica de São Paulo - Brasil.","CEN00098048",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","GO","MINEIROS","Parque Nacional das Emas, cerca de 47 km do portão do Jacuba.","-52.965","-18.002222","CEN00098048",NA,NA,"2017",NA,NA,"12",NA,NA,"-52.965","-18.002222",NA,"1",NA,NA,NA,NA
"495","2020-09-02 16:31:04-03","Cenargen","CEN","39552","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Ernestino de S. Gomes Guarino","453","2000","10","05",NA,"Brasil","Exsicatas",NA,"Folhas com pêlos nas bordas.","CEN00039552",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Área ao lado da antiga sede do clube da EMBRAPA, à direita da entrada, na FAZ pelo Riacho Fundo.","-47.9296989440918","-15.7797002792358","CEN00039552","1100","1100","2001","70570","auto","11",NA,NA,"-4800000.0","-1586667.0",NA,"2",NA,NA,NA,NA
"496","2020-09-02 16:31:05-03","Cenargen","CEN","96663","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","M. L. Batista","19","1981","11","10",NA,"Brasil","Exsicatas",NA,"Cálice e folhas com pelos glandulosos. Doação UB.","CEN00096663",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Córrego Capão da erva.","-47.9296989440918","-15.7797002792358","CEN00096663","1000","1000","2017","70570","auto","03",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"497","2020-09-02 16:31:04-03","Cenargen","CEN","29762","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","José Carlos de Souza Silva","142","1979","09","27",NA,"Brasil","Exsicatas",NA,"Nº de amostras: 2. Doação do CPAC/EMBRAPA.","CEN00029762",NA,NA,"Cham. & Schltdl.",NA,"DF","BRASILIA","CPAC Área da Chapada, bloco C. Exp. 112. Planaltina.","-47.9296989440918","-15.7797002792358","CEN00029762","1175","1175",NA,"70570","auto",NA,NA,NA,"-4770833.0","-1559167.0",NA,"1",NA,NA,NA,NA
"498","2020-09-02 16:31:04-03","Cenargen","CEN","16598","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Taciana Barbosa Cavalcanti","534","1990","07","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00016598",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","DF-170, a 7 km do entroncamento com DF - 001 - Chapada da Contagem.","-47.9296989440918","-15.7797002792358","CEN00016598","1140","1140","1990","70570","auto","07",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA
"499","2020-09-02 16:31:04-03","Cenargen","CEN","41342","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Cássia Beatriz Rodrigues Munhoz","1963","2000","09","13",NA,"Brasil","Exsicatas",NA,"Pétalas rosa-escuras. Cálice verde-vináceo. Doação - Distrito Federal - Brasil.","CEN00041342",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Fazenda Água Limpa, divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE, na mata de galeria do Córrego Taquara. Acero campo limpo.","-47.9296989440918","-15.7797002792358","CEN00041342",NA,NA,"2003","70570","auto","02",NA,NA,"-4790556.0","-1592917.0",NA,"1",NA,NA,NA,NA
"500","2020-09-02 16:31:05-03","Cenargen","CEN","84801","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Gabriel Damasco do Vale","141","2006","10","09",NA,"Brasil","Exsicatas",NA,"Perto de encosta (beira da serra).","CEN00084801",NA,NA,"Cham. & Schltdl.","G. D. Vale","DF","BRASILIA","Fazenda Sucupira - Área de cerrado rupestre e campo sujo abaixo do CAPRIL.","-47.9296989440918","-15.7797002792358","CEN00084801",NA,NA,"2007","70570","auto","01",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"501","2020-09-02 16:31:04-03","Cenargen","CEN","33228","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Kátia Calago","66","1997","11","03",NA,"Brasil","Exsicatas",NA,NA,"CEN00033228",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Fazenda Sucupira - CENARGEN/EMBRAPA.","-47.9296989440918","-15.7797002792358","CEN00033228",NA,NA,"2001","70570","auto","07",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"502","2020-09-02 16:31:04-03","Cenargen","CEN","37730","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Aécio Amaral-Santos","761","2000","09","28",NA,"Brasil","Exsicatas",NA,"Cálice verde.","CEN00037730",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Fazenda Sucupira, mata do Riacho Fundo, próximo dos experimentos do SPSB, perto das residências.","-47.9296989440918","-15.7797002792358","CEN00037730",NA,NA,"2001","70570","auto","07",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"503","2020-09-02 16:31:04-03","Cenargen","CEN","37426","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Bruno Machado Teles Walter","4388","1999","09","27",NA,"Brasil","Exsicatas",NA,"Área queimada a cerca de 1 mês.","CEN00037426",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Fazenda Sucupira. Região do vale do Córrego Riacho Fundo, na margem esquerda deste.","-47.9296989440918","-15.7797002792358","CEN00037426","1100","1100","1999","70570","auto","09",NA,NA,"-4801667.0","-1586667.0",NA,"3",NA,NA,NA,NA
"504","2020-09-02 16:31:04-03","Cenargen","CEN","49084","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Maria Aparecida da Silva - IBGE","6053","2001","11","22",NA,"Brasil","Exsicatas",NA,"Corola lilás, cálice avermelhado, folhas discolores verdes. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00049084",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Guará. Condomínio Lúcio Costa. Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","CEN00049084","1124","1124","2003","70570","auto","11",NA,NA,"-4798417.0","-1580722.0",NA,"1",NA,NA,NA,NA
"505","2020-09-02 16:31:05-03","Cenargen","CEN","61860","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Taciana Barbosa Cavalcanti","3569","2004","10","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00061860",NA,NA,"Cham. & Schltdl.","S. Graham","DF","BRASILIA","Lago sul, cerrado próximo dos condomínios, em frente à Escola Fazendária.","-47.9296989440918","-15.7797002792358","CEN00061860",NA,NA,"2005","70570","auto","10",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"506","2020-09-02 16:31:04-03","Cenargen","CEN","49409","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","José Floriano Barêa Pastore","100","2002","10","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00049409",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","GO","APARECIDA DE GOIANIA",NA,"-49.2439002990723","-16.823299407959","CEN00049409",NA,NA,"2002","14888","auto","10",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"507","2020-09-02 16:31:04-03","Cenargen","CEN","54285","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Juliene Roveratti Santos","157","2004","02","19",NA,"Brasil","Unicata",NA,NA,"CEN00054285",NA,NA,"Cham. & Schltdl.","J. Roveratti","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358","CEN00054285",NA,NA,"2005","70570","auto","08",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"508","2020-09-02 16:31:04-03","Cenargen","CEN","297","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Antônio Costa Allem","297","1976","11","06",NA,"Brasil","Exsicatas",NA,"Folhas opostas cordiformes.","CEN00000297",NA,NA,"Cham. & Schltdl.",NA,"DF","BRASILIA","Ponte Alta - Gama.","-47.9296989440918","-15.7797002792358","CEN00000297",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"509","2020-09-02 16:31:04-03","Cenargen","CEN","19985","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Glocimar Pereira-Silva","1774","1993","09","02",NA,"Brasil","Exsicatas",NA,"Pétalas lilás; hipanto lilás com estrias verdes.","CEN00019985",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","CEN00019985","1035","1035","1995","70570","auto",NA,NA,NA,"-4796667.0","-1580000.0",NA,"4",NA,NA,NA,NA
"510","2020-09-02 16:31:04-03","Cenargen","CEN","31166","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","João Marcelo de Rezende","292","1996","01","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00031166",NA,NA,"Cham. & Schltdl.","J. M. Rezende","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","CEN00031166","1150","1150","1996","70570","auto","02",NA,NA,"-4805000.0","-1586667.0",NA,"2",NA,NA,NA,NA
"511","2020-09-02 16:31:04-03","Cenargen","CEN","41526","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Maria Aparecida da Silva - IBGE","5033","2001","05","21",NA,"Brasil","Exsicatas",NA,"Cálice avermelhado. Folhas levemente discolores verde. Corola lilás. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00041526",NA,NA,"Cham. & Schltdl.","M. A. da Silva","DF","BRASILIA","Reserva Ecológica do IBGE. Local alterado por projeto no campo sujo controle. Próximo a guarita. Projeto Fogo.","-47.9296989440918","-15.7797002792358","CEN00041526","1100","1100","2001","70570","auto","05",NA,NA,"-4788528.0","-1577806.0",NA,"1",NA,NA,NA,NA
"512","2020-09-02 16:31:04-03","Cenargen","CEN","41410","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Maria Aparecida da Silva - IBGE","4527","2000","09","13",NA,"Brasil","Exsicatas",NA,"Cálice roxo. Folhas glabras concolores verdes. Corola lilás. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00041410",NA,NA,"Cham. & Schltdl.","M. A. da Silva","DF","BRASILIA","Reserva Ecológica do IBGE. Local queimado a dois meses. Próximo a guarita. Projeto Fogo.","-47.9296989440918","-15.7797002792358","CEN00041410","1100","1100","2000","70570","auto","10",NA,NA,"-4788333.0","-1593333.0",NA,"1",NA,NA,NA,NA
"513","2020-09-02 16:31:04-03","Cenargen","CEN","26331","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Carolyn Elinore Barnes Proença","1593","1996","11","30",NA,"Brasil","Exsicatas",NA,"Doação do Herbário UB 7121-8. Distrito Federal.","CEN00026331",NA,NA,"Cham. & Schltdl.","M. Simon","DF","BRASILIA","Santuário Ecológico do Riacho Fundo.","-47.9296989440918","-15.7797002792358","CEN00026331",NA,NA,"1996","70570","auto","11",NA,NA,"-4795000.0","-1585000.0",NA,"1",NA,NA,NA,NA
"514","2020-09-02 16:31:05-03","Cenargen","CEN","96682","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","J. C. Violato - UB","16","1981","11","14",NA,"Brasil","Exsicatas",NA,"Herbácea, altura 10-20 cm, vários ramos, folhas opostas cruzadas, cálice em tubo com listras róseas e brancas, corola presa ao cálice. Colhida no SHIN QI 08/01, em cerrado sob queimadas anuais, herbáceas abundantes. Doação UB.","CEN00096682",NA,NA,"Cham. & Schltdl.","T. B. Cavalcanti","DF","BRASILIA","SHIN QI 08/01","-47.9296989440918","-15.7797002792358","CEN00096682",NA,NA,"2017","70570","auto","03",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
