"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","class","order","recordNumber","individualCount","continentOcean","preparationType","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","sex"
"308","2020-11-04 17:30:10-03","UEM","HUEM","20824","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Fábio de Barros","2013","05","28","Milaneze-Gutierre, MA","2011","03","21","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35","-50.591667","-24.35",NA,NA,"HUEM000011438","HUEM000011438","Flores grandes de coloração vermelha. Folha larga.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-11-04 17:30:10-03","UEM","HUEM","22258","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","! Fábio de Barros","2013","05","28","Milaneze-Gutierre, MA; colaboradores","2012","02","02","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"HUEM000011455","HUEM000011455","Epífita; flor de coloração vermelha.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-11-04 17:30:10-03","UEM","HUEM","22259","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","! Fábio de Barros","2013","05","28","Milaneze-Gutierre, MA; colaboradores","2012","02","02","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"HUEM000011451","HUEM000011451","Epífita; flor de coloração vermelha.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-11-04 17:30:10-03","UEM","HUEM","22340","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","M.E. Engels","2013","03","27","Milaneze-Gutierre, MA; colaboradores","2012","03","01","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"HUEM000011425","HUEM000011425","Epífita; flores de coloração vermelha.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-11-04 17:30:10-03","UEM","HUEM","25878","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Fábio de Barros","2013","05","28","Milaneze-Gutierre, MA","2012","02","27","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"HUEM000014373","HUEM000014373",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-11-04 17:30:10-03","UEM","HUEM","25888","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Milaneze-Gutierre, MA","2016","07","12","Milaneze-Gutierre, MA","2013","03","04","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"HUEM000011430","HUEM000011430","Flores vermelhas.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-11-04 17:30:10-03","UEM","HUEM","31560","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Costa, AC","2016","03",NA,"Costa, AC","2016","03","25","Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"HUEM000016419","HUEM000016419","Epífita.","37408","auto",NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-11-04 17:30:10-03","UEM","HUEM","24261","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","F. de Barros","2013",NA,NA,"Milaneze-Gutierre, MA","2013","10","23","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUEM000009437","HUEM000009437","Epífita; flores vermelhas.","35037","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-12 15:02:21-03","UFSCar","SPSC","8401","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","F.A. Botoghin",NA,NA,NA,"F.A. Botoghin","2013","02","06","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-12 15:02:21-03","UFSCar","SPSC","7291","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"A.W.C. Ferreira","2008","04","17","Brasil","São Paulo","Luiz Antônio","Estação Ecológica do Jataí.",NA,NA,"9999","9999",NA,NA,NA,NA,"Epifita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-11-12 16:58:07-03","UEL","FUEL","52764","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Molina, JMP","2012","03",NA,"Molina, JMP","2013","02","28","Brasil","Paraná","Cornélio Procópio","Parque Estadual Mata São Francisco, Floresta Estacional Semidecidual.","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,"23842","auto","Tracheophyta",NA,"Asparagales","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-10-16 14:11:01-03","UEL","FUEL","10664","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.","Hoehne, FC","1949",NA,NA,"Hertel, R",NA,NA,NA,"Brasil","Paraná","Piraquara","Volta Grande","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"12577","auto","Tracheophyta",NA,"Asparagales","500",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-11-12 16:58:10-03","UEL","FUEL","25651","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Hertel, R",NA,NA,NA,"Brasil","Paraná","Piraquara","Volta Grande","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"12577","auto","Tracheophyta",NA,"Asparagales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-20 14:54:41-03","UFSC","FLOR","37752","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.",NA,NA,NA,"Siqueira, C.E.","2010","05","14","Brasil","Santa Catarina","Florianópolis","Restinga entre Pântano do Sul e Balneario Açores.","-48.518056","-27.78","48º31'5''W","27º46'48''S","9","9","FLOR0037752",NA,"epífita, flor arroxeada. Hábito reptante, fruto maduro amarelado. Sépala dorsal com 5 nervuras long. Atropurpúreas, ápice amarelo. Em tronco de Ilex theezans a 1,62 m do solo",NA,NA,NA,NA,"Asparagales","98",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-20 14:54:41-03","UFSC","FLOR","51594","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.","2013","05","15","Nuernberg, A.","2013","05","13","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina.","-48.385556","-27.479722","48º23'8''W","27º28'47''S","15","15","FLOR0051594",NA,"epífita. coordenadas aproximadas.",NA,NA,NA,NA,"Asparagales","1143",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-20 14:54:41-03","UFSC","FLOR","54334","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.","2011","09","01","Nuernberg, A.; Mello, A.S. & Weber, P.","2011","09","01","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental da Ponta do Araçá, na Ponta do Araçá.","-48.517222","-27.121944","48º31'2''W","27º7'19''S","2","2","FLOR0054334",NA,"epífita herbácea, frutos. Coordenadas aproximadas.",NA,NA,NA,NA,"Asparagales","303",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-08-20 14:54:41-03","UFSC","FLOR","56521","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Medeiros, J.D.","2015","04","13","Medeiros, J.D.","2015","04","13","Brasil","Santa Catarina","Rancho Queimado","Queimada Grande.","-49.053333","-27.739444","49º3'12''W","27º44'22''S","1038","1038","FLOR0056521",NA,"Epifito. flor esverdeada com linhas vermelho escuro",NA,NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-08-20 20:37:49-03","UFSC","FLOR","2677","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1971",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1970","04","01","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0002677",NA,"epífito, flor roxo-estriada","27000","auto",NA,NA,"Asparagales","8655",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-08-20 14:54:41-03","UFSC","FLOR","1478","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1968","01","05","Klein, R.M.; Bresolin, A.","1967","07","26","Brasil","Santa Catarina","Florianópolis","Morro do Saquinho, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0001478",NA,"flor roxa","27000","auto",NA,NA,"Asparagales","7499",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-08-20 14:54:41-03","UFSC","FLOR","37751","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.","2013","10","09","Siqueira, C.E.","2010","05","14","Brasil","Santa Catarina","Florianópolis","Pântano do Sul.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0037751",NA,"epífita, flor arroxeada. Em tronco de Ilex theezans a 1,80 m do solo","27000","auto",NA,NA,"Asparagales","97",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-08-20 14:54:41-03","UFSC","FLOR","3886","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.","2013","07","11","Klein, R.M.; Bresolin, A.","1965","05","20","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0003886",NA,"epífito, flor marrom estriada","27000","auto",NA,NA,"Asparagales","6035",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-08-20 14:54:41-03","UFSC","FLOR","50339","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.",NA,NA,NA,"Siqueira, C.E.","2010","08","21","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Morro do Saquinho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0050339",NA,"epífita, Fruto Imaturo, verde. Em tronco a 3 m do solo. Beira da trilha. Local bem iluminado","27000","auto",NA,NA,"Asparagales","121",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-08-20 14:54:41-03","UFSC","FLOR","37753","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.",NA,NA,NA,"Siqueira, C.E.","2010","04","19","Brasil","Santa Catarina","Florianópolis","PM da Lagoa do Peri, trilha do saquinho. Armação do Pântano do Sul.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0037753",NA,"epífita, flor arroxeada. Em tronco podre de Annona glabra a 1,70 m do solo. A ca. 30 m da lagoa. Local a sombra média","27000","auto",NA,NA,"Asparagales","65",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-08-20 14:54:41-03","UFSC","FLOR","37802","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.","2013","10","09","Siqueira, C.E.","2010","05","16","Brasil","Santa Catarina","Florianópolis","Porto da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0037802",NA,"epífita, flor roxa. Em tronco de Eugenia uniflora a 1 m do solo. No início da trilha (rua do sol). Local pouco iluminado","27000","auto",NA,NA,"Asparagales","103",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-20 14:54:41-03","UFSC","FLOR","37804","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.","2013","10","09","Siqueira, C.E.","2010","05","16","Brasil","Santa Catarina","Florianópolis","Porto da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0037804",NA,"epífita, flor roxa. Em tronco de Clusia criuva a 2 m do solo. Trilha da rua do sol. Local pouco iluminado","27000","auto",NA,NA,"Asparagales","102",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-08-20 20:37:49-03","UFSC","FLOR","3278","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Bresolin, A.","1971","06","23","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,"4","4","FLOR0003278",NA,"flor roxo-estriada","11115","auto",NA,NA,"Asparagales","250",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-08-20 14:54:41-03","UFSC","FLOR","3322","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Siqueira, C.E.","2013","07","11","Klein, R.M.","1971","09","21","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"300","300","FLOR0003322",NA,"epífita, flor roxa","13751","auto",NA,NA,"Asparagales","9694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 20:37:49-03","UFSC","FLOR","3242","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Klein, R.M.; Bresolin, A.","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"150","150","FLOR0003242",NA,"epífita, flor roxo-escura","13751","auto",NA,NA,"Asparagales","9762",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-08-20 20:37:49-03","UFSC","FLOR","3240","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Klein, R.M.","1971","08","11","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"150","150","FLOR0003240",NA,"epífito, flor roxa","13751","auto",NA,NA,"Asparagales","9635",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-08-20 20:37:49-03","UFSC","FLOR","3268","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Bresolin, A.","1971","06","26","Brasil","Santa Catarina","Governador Celso Ramos","Palmas.","-48.5592002868652","-27.3146991729736",NA,NA,"200","200","FLOR0003268",NA,"epífito, flor verde-creme","13751","auto",NA,NA,"Asparagales","260",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-08-20 20:37:49-03","UFSC","FLOR","3310","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Bresolin, A.","1971","08","11","Brasil","Santa Catarina","Governador Celso Ramos","Vargem do Macário.","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","FLOR0003310",NA,"epífito, flor roxa","13751","auto",NA,NA,"Asparagales","297",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-20 20:37:49-03","UFSC","FLOR","2585","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Bresolin, A.","1971","08","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"700","700","FLOR0002585",NA,"epífito, flor verde estriada de marrom. Exemplar único.","31105","auto",NA,NA,"Asparagales","351",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-08-20 14:54:41-03","UFSC","FLOR","38663","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Matos, J.Z. de; Venturi, S.","2007","08","01","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, Área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"FLOR0038663",NA,"rupícola, flor amarelada e marrom","22435","auto",NA,NA,"Asparagales","105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-08-20 14:54:41-03","UFSC","FLOR","38661","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Matos, J.Z. de; Venturi, S.","2007","06","01","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, Área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"FLOR0038661",NA,"rupícola, flor amarelada e marrom","22435","auto",NA,NA,"Asparagales","99",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-08-20 14:54:41-03","UFSC","FLOR","38662","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Matos, J.Z. de; Venturi, S.","2007","08","01","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, Área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"FLOR0038662",NA,"rupícola, flor amarelada e marrom","22435","auto",NA,NA,"Asparagales","104",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-04-30 17:57:48-03","UFMT","UFMT","854","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Petini-Benelli, A.","2007","06","04","Brade, A.C.","1940","08","30","Brasil","Rio de Janeiro","Pedra São João","Serra dos órgão-Pedra São João.",NA,NA,NA,NA,NA,NA,NA,NA,"Epífita flores esverdeadas e púrpura.",NA,NA,NA,NA,NA,"16665",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-04 15:42:04-03","IF","SPSF","40190","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) ((Pridgeon) & M.W.Chase)","G.M. Marcusso","2018","09","19","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & I.F.A.Mattos","2008","07","21","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,"COLETA: Epífita, flores verdes com pontuações de cor vinho.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Trilha da Cachoeira, próximo a cachoeira.;","26398","auto","Magnoliophyta","Liliopsida","Orchidales","1282",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"345","2021-03-04 15:42:06-03","IF","SPSF","36535","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana",NA,NA,NA,NA,NA,"A.Oriani","2005","03","23","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.400278","-24.6525",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Liliopsida","Orchidales","538",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","felislingua","Pleurothallis felislingua","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in arboribus ad Rodeio prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03P4N0097","Floret Junio",NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Moura, JT de",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","in sylvis umbrosis supra arbores ad Serra dos Orgãos prope Theresopolis prov. Rio de Janeiro","-42.9656","-22.4122",NA,NA,NA,NA,NA,"P03P4N0093",NA,"38539","auto",NA,NA,NA,"41",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Moura, JT de",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","in sylvis umbrosis supra arbores ad Serra dos Orgãos prope Theresopolis prov. Rio de Janeiro","-42.9656","-22.4122",NA,NA,NA,NA,NA,"P03P4N0093","Floret junio - Augusto","38539","auto",NA,NA,NA,"294",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"349","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Moura, JT de",NA,NA,NA,"Brazil","Rio de Janeiro","Teresópolis","in sylvis umbrosis supra arbores ad Serra dos Orgãos prope Theresopolis prov. Rio de Janeiro","-42.9656","-22.4122",NA,NA,NA,NA,NA,"P03P4N0093",NA,"38539","auto",NA,NA,NA,"22",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"350","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in rupibus humidis ad Serra de S. José d'El Rey prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"P03P4N0093",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"351","2021-02-08 12:52:09-03","UFRGS","ICN","145739","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Buzatto, CR",NA,NA,NA,"Buzatto, CR","2006","09","17","Brasil","RS","Guaíba","BR 116 km 308 Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00038768",NA,NA,"28343","auto","Monocotyledon",NA,NA,"186",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-08 12:52:09-03","UFRGS","ICN","157686","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Buzatto, CR",NA,NA,NA,"Buzatto, CR","2007","10","04","Brasil","RS","Riozinho",NA,"-50.4524993896484","-29.6410999298096",NA,NA,NA,NA,"ICN00038769",NA,NA,"18583","auto","Monocotyledon",NA,NA,"303",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"353","2021-02-08 12:52:09-03","UFRGS","ICN","042674","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Gonçalves, CN","2002","10","30","Waechter, JL","1978","09","10","Brasil","RS","Santa Cruz do Sul","Trombudo.","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"ICN00038765",NA,"Cerca de 10m de alt.; Flores esverdeadas com pequenas manchas vinosas ou purpúreas.","38612","auto","Monocotyledon",NA,NA,"980",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:52:09-03","UFRGS","ICN","014861","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase",NA,"1952","09","26","Dutra, J","1925","06","05","Brasil","RS","São Leopoldo","Quinta S. Manoel.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00038764",NA,NA,"10287","auto","Monocotyledon",NA,NA,"861",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"355","2021-02-08 12:52:09-03","UFRGS","ICN","014866","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase",NA,NA,NA,NA,"Dutra, J","1926",NA,NA,"Brasil","RS","São Leopoldo","Quinta S. Manoel.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00038766",NA,"Mato.","10287","auto","Monocotyledon",NA,NA,"866",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
