"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","previousCatalogNumber","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus"
"317","2017-07-20 05:25:00-03","MO","MOBOT","10122","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"Gunnar Wilhelm Harling|J.E. Bohlin|Marie Lindström|Suzanne Roth","Harling 20005","1982","1","28","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2300.00000000","2700.00000000",NA,NA,NA,NA,NA,NA,NA
"318","2013-07-28 05:58:00-03","MO","MOBOT","10131","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"Gunnar Wilhelm Harling|G.T. Storm|Bertil Ström","Harling 9641","1968","5","18","Ecuador","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"319","2015-06-18 06:28:00-03","MO","MOBOT","10140","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Øllgaard",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 29368","1980","12","13","Ecuador","Azuay",NA,"Loma Shulunllún, 5 km S of Huaraynag. Dry scrub.","-78.63333","-2.65",NA,NA,NA,NA,"South America",NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","10149","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 3999","1973","4","20","Ecuador","Zamora-Chinchipe",NA,"Road Loja-Zamora, km 21.","-79.13333","-3.98333",NA,NA,NA,NA,"South America",NA,NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","10158","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 4758","1973","5","3","Ecuador","Loja",NA,"Km 66 on Pan American Highway N of Loja. Steep rocky slopes with debris, very dry, dominated by Agave and grasses.","-79.16666","-3.56666",NA,NA,NA,NA,"South America",NA,NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","10191","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"Jaime L. Jaramillo|Jaramillo, X.|Lascano, L.","Jaramillo Asanza 2454","1980","5","6","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2215.00000000","3670.00000000",NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","10200","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"Timothy C. Plowman|Charles J. Sheviak|E. Wade Davis","Plowman 3827","1974","7","23","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2590.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","10209","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"A. Rimbach","Rimbach 755",NA,NA,NA,"Ecuador","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","10218","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"Benkt Sparre","Sparre 13258","1966","12","3","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2700.00000000","2800.00000000",NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","10227","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Stolze",NA,NA,NA,"Benkt Sparre","Sparre 13556","1966","12","11","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-09-03 04:36:00-03","MO","MOBOT","1064631","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","A.R. Smith (UC)",NA,NA,NA,"Homero Vargas|Tamara Núñez|Efraín Freire","Vargas López 242","1994","9","3","Ecuador","Pichincha","Quito","Hacienda Tanlahua. A 10 Km al norte de San Antonio de Pichincha. Loma Monte Redondo. Bosque húmedo Montano Bajo. Bosque primario.","-78.48333","0.1",NA,NA,NA,NA,"South America",NA,NA,NA,"2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","1080518","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R. Tryon",NA,NA,NA,"Dennis H. Knight","Knight 720","1966","4",NA,"Ecuador","Chimborazo",NA,"At Sibambe","-78.88333","-2.21666",NA,NA,NA,NA,"South America",NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","12399","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R.G. Stolze",NA,NA,NA,"Jens E. Madsen","Madsen 36519","1981","11","3","Ecuador","Tungurahua",NA,"Baños, 4 km on the road to Puyo. 0-3 km E of the road tunnel, along the roadside at a S-facing hill slope.","-78.48333","-1.48333",NA,NA,NA,NA,"South America",NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","12419","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","D.S. Barrington",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 219","1968","6","2","Ecuador","Tungurahua",NA,"Hacienda Agoyan.","-78.36666","-1.38333",NA,NA,NA,NA,"South America",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","12429","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","B. Øllgaard",NA,NA,NA,"Jens E. Madsen","Madsen 50420","1984","3","9","Ecuador","Imbabura",NA,"Road Otavalo - Ibarra, km 2 from Otavalo. Eucalyptus plantation and ground vegetation in disturbed forest.","-78.25","0.25",NA,NA,NA,NA,"South America",NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","12448","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","D.S. Barrington",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 292","1968","6","3","Ecuador","Tungurahua",NA,"Montana Woma.","-78.36666","-1.38333",NA,NA,NA,NA,"South America",NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","12458","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"Benjamin Øllgaard|L. Ellemann|Bjarke Eriksen","Øllgaard 90957","1989","3","11","Ecuador","Loja",NA,"Road Velacruz-Catacocha, c. km 6.","-79.58333","-4",NA,NA,NA,NA,"South America",NA,NA,NA,"2040.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","12478","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"Benjamin Øllgaard|Jette T. Knudsen","Øllgaard 98949","1991","5","5","Ecuador","Pichincha",NA,"Road Nono-Calacalí, c. km 1. Dry road bank.","-78.56666","-0.06666",NA,NA,NA,NA,"South America",NA,NA,NA,"2270.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","12487","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"Benjamin Øllgaard","Øllgaard 99867","1992","3","17","Ecuador","Pichincha",NA,"Old road Quito-Sto. Domingo, 25-26 km W of San Juan.","-78.75","-0.23333",NA,NA,NA,NA,"South America",NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"336","2011-06-08 17:17:00-03","MO","MOBOT","12497","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","L. Gomez",NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 6545","1973","5","27","Ecuador","Imbabura",NA,"Hacienda Pimán, between Ibarra and Chota on the abandoned Pan American Highway. Steep rock, very dry slope.","-78.05","0.45",NA,NA,NA,NA,"South America",NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","12506","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","D.S. Barrington",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 616","1968","6","10","Ecuador","Tungurahua",NA,"Puento Velasco Ibarra","-78.48333","-1.38333",NA,NA,NA,NA,"South America",NA,NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","12516","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R.G. Stolze",NA,NA,NA,"L.B. Holm-Nielsen","Holm-Nielsen 16082","1979","3","22","Ecuador","Pichincha",NA,"Old road Quito - Santo Domingo, just above Chiriboga. Rock shelf vegetation.","-78.71666","-0.25",NA,NA,NA,NA,"South America",NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","1271170","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","H. van der Werff",NA,NA,NA,"Harriet G. Barclay|Pedro Juajibioy C.","Barclay 7121","1959","3","12","Colombia","Meta",NA,"Serranía de Macarena, alrededores de Río Guayabero. Between Central Camp, La Macarena, and the rock ourcrop above, La Meseta. Selva with large trees and quebrada (ravine).",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2012-02-24 05:06:00-02","MO","MOBOT","12733","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","H. van der Werff",NA,NA,NA,"H. van der Werff|Rafael E. Ortiz","van der Werff 6019","1983","8","7","Venezuela","Mérida",NA,"Distr. Rangel; Along road near Santo Domingo. Vegetation disturbed, open partly on steep, road faces or less steep shrubby slopes.","-70.7","8.86666",NA,NA,NA,"4","South America",NA,NA,NA,"1500.00000000","1800.00000000",NA,NA,NA,NA,"83-30",NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","1486023","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","B. Cuamacás",NA,NA,NA,"S. Bibiana Cuamacás|Edgar Gudiño","Cuamacás 336","1996","9","3","Ecuador","Pichincha","Quito","Parque Metropolitano de Quito. Quebrada El Batán.","-78.464045","-0.173476",NA,NA,NA,NA,"South America",NA,NA,NA,"2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","1527943","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Mickel & Valdespino",NA,NA,NA,"Michael H. Nee","Nee 34094",NA,NA,NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"343","2012-02-24 05:06:00-02","MO","MOBOT","17289","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","H. van der Werff",NA,NA,NA,"H. van der Werff|Rafael E. Ortiz","van der Werff 5629","1983","7","24","Venezuela","Táchira",NA,"Distr. Lobatera; La Cazadora, along stream-partly on rocks, partly in wet places.","-72.3","7.91666",NA,NA,NA,"2","South America",NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"83-19",NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","1762657","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"Jochen Müller|et al.","Müller 6379","1997","9","29","Bolivia","La Paz","Inquisivi","dry vegetation beside the Charapaixa-Sita road N of Inquisivi","-67.16666","-16.8",NA,NA,NA,NA,"South America",NA,NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"345","2013-10-05 06:34:00-03","MO","MOBOT","1846368","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","A.R. Smith",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 19510","1981","11","28","Venezuela","Anzoátegui",NA,"Distrito Libertad: Ridges and tops of Montañas Negras, along the Sucre and Anzoátqui border, 20 airline km NE of Bergantín NE of Buenos Aires, Serranía de Turimiquire. Bamboo-ericaceous scrub and elfin cloud forest.","-64.18333","10.075",NA,NA,NA,NA,"South America",NA,NA,NA,"2000.00000000","2350.00000000",NA,NA,NA,NA,"1437",NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","1857547","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","J. Mickel (NY)",NA,NA,NA,"J. Paul Schmitt","Schmitt 298","1992","2","1","Bolivia","La Paz","Larecaja","camino Sorata Quiabaya, 17 Km de Sorata al bosque, pasando por un arroyo.","-68.76666","-15.61666",NA,NA,NA,NA,"South America",NA,NA,NA,"2695.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","1857872","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"J. Paul Schmitt","Schmitt 323","1992","2","1","Bolivia","La Paz","Larecaja","camino Sorata Quiabaya, 3 Km de Sorata al bosque. En arroyo hémedo con cascada","-68.76666","-15.61666",NA,NA,NA,NA,"South America",NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","1862259","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Smith A.R.",NA,NA,NA,"M. Kessler","Kessler 9662","1997","5","30","Bolivia","La Paz",NA,NA,"-68.9","-15.18333",NA,NA,NA,NA,"South America",NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","1862284","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Smith A.R.",NA,NA,NA,"M. Kessler","Kessler 10379","1997","6","27","Bolivia","La Paz",NA,NA,"-68.76666","-15.23333",NA,NA,NA,NA,"South America",NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","1863921","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Kessler M.",NA,NA,NA,"Gutte","Gutte 695","1993","5","5","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","1869492","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"N. Helme","Helme 268","1994","6","10","Bolivia","La Paz","Franz Tamayo","42 Km al W y 1 Km al N de Rurrenabaque. Campamento Chalalan, con elementos de bosque amazónico y bosque hémedo de llanura","-67.91666","-14.41666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2014-12-18 12:59:00-02","MO","MOBOT","1877138","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","H. van der Werff",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 22271","1982","11","15","Venezuela","Táchira","Junín","La Peña, along Delicias-Rubio Hwy. Steep, rocky, roadside cliff.","-72.4333333","7.6",NA,NA,NA,"1","South America",NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,"1530",NA,NA
"353","2019-01-25 04:35:00-02","MO","MOBOT","1925335","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","A. Smith (UC)",NA,NA,NA,"Washington L. Galiano|Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|Percy Núñez V.","Galiano 4617","2003","1","8","Peru","Cusco","Urubamba","Dist. Ollantaytambo, Cachijata, Bosque Seco Espinoso","-72.3","-13.25",NA,NA,NA,"8","South America",NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"354","2009-06-25 13:34:00-03","MO","MOBOT","2040901","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"Paul C. Hutchison|J. Kenneth Wright","Hutchison 4358","1964","3","14","Peru","Ancash","Carhuaz","Valley of Río Marcará, 1/2 km above Chancos on hill called Chosi Jirca, south face. Rocky outcrop hill on a quartzite dyke covered by moraine.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2875.00000000",NA,NA,NA,NA,NA,"251",NA,NA
"355","2020-08-27 07:20:00-03","MO","MOBOT","2163773","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","I. Jimenez (LPB)",NA,NA,NA,"L. Cayola|et al.","Cayola Pérez 1401","2004","9","12","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Puente Camata, Carretera a Charazani. Restos de bosque yungueño subandino estacional subhumedo con Anadenanthera colubrina y laderas con saxicolas.","-68.76","-15.2275",NA,NA,NA,"1","South America",NA,NA,NA,"1433.00000000",NA,NA,NA,NA,NA,"04-12",NA,NA
"356","2010-11-28 09:43:00-02","MO","MOBOT","2197198","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","de la Sota, E. R.",NA,NA,NA,"Arturo E. Ragonese","Ragonese 127","1934",NA,NA,"Argentina","Salta",NA,"Sierra González, cerro Maldonado.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2011-02-19 16:38:00-02","MO","MOBOT","2208288","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R.C. Moran (NY)",NA,NA,NA,"Isau Huamantupa|E. Acurio|José Rolando Ayerbe","Huamantupa Chuquimaco 3393","2003","5","27","Peru","Cusco","Urubamba","Dist. Ollantaytambo, Piscacucho, Bosque Montano","-72.3666667","-13.2",NA,NA,NA,"2","South America",NA,NA,NA,"3000.00000000","3400.00000000",NA,NA,NA,NA,NA,NA,NA
"358","2012-04-07 05:12:00-03","MO","MOBOT","2296133","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Carlos Saravia T.|Robert Neumann","Schinini Cacace 33112","1997","11","2","Argentina","Salta","Orán","Finca San Andrés. Quebrada de las Cuevas","-64.8713889","-23.1111111",NA,NA,NA,NA,"South America",NA,NA,NA,"1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"359","2009-08-21 07:12:00-03","MO","MOBOT","2439980","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","de la Sota, E. R.",NA,NA,NA,"Santiago Venturi","Venturi 9588","1929","10","7","Argentina","Jujuy","San Pedro","Sierra Santa Bárbara",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-07-07 08:36:00-03","MO","MOBOT","2456512","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","de la Sota, E. R.",NA,NA,NA,"León Castillón","Castillón s.n.6","1912","8",NA,"Argentina","Tucumán","Famaillá","La Quebrada",NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","26520","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","A.R. Smith (UC)",NA,NA,NA,"Alice Fay|Louis Fay","Fay 4495","1994","7","27","Ecuador","Loja","Loja","Five km east of Vilcabamba, on Río Yambala or hills above it.","-79.18472","-4.26805",NA,NA,NA,NA,"South America",NA,NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"362","2011-03-22 21:15:00-03","MO","MOBOT","2677350","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"Benjamin Øllgaard|Hugo Navarrete","Øllgaard 106035","1994","12","2","Ecuador","Loja",NA,"Trails ca 3 km ENE of San Pedro de Vilcabamba, toward El Bosque .","-79.2","-4.23333",NA,NA,NA,NA,"South America",NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"363","2018-06-15 05:26:00-03","MO","MOBOT","2742094","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","A.R. Smith (UC)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|Carlos Arias C.|César Rojas","Monteagudo Mendoza 7683","2004","11","15","Peru","Pasco","Oxapampa","Dist. Oxapampa. Carretera Oxapampa-Tsachopem. Bosque secundario.","-75.42638","-10.55388",NA,NA,NA,"5","South America",NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","32424","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Robbin C. Moran",NA,NA,NA,"Bruce A. Stein","Stein 3430","1986","2","13","Colombia","Quindío",NA,"Cordillera Central. Trail climbing above Hcda. Cocora at end of road 13 km above (E of) Salento. c. 4º38'N, 75º28'W. Elev. 2400-2600 m. Disturbed wet montane forest and pasture.","-75.46666","4.63333",NA,NA,NA,"6","South America",NA,NA,NA,"2400.00000000","2600.00000000",NA,NA,NA,NA,"86-133",NA,NA
"365","2011-03-23 19:44:00-03","MO","MOBOT","3283794","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Huaylla",NA,NA,NA,"H. Huaylla|S. P. Churchill|Martha Serrano","Huaylla 1563","2004","11","13","Bolivia","Tarija","Arce","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tarquía, comunidad Achirales a 100 m del campamento subiendo hacia Portillo. Frecuente disperso, borde de senda. Bosque Tucumano-Boliviano, Bosque montano húmedo con abundantes musgos, próximo a terrenos de cultivos.","-64.53027","-22.01583",NA,NA,NA,NA,"South America",NA,NA,NA,"1546.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"366","2011-03-28 15:36:00-03","MO","MOBOT","3304100","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Huaylla, H.",NA,NA,NA,"H. Huaylla","Huaylla 152","2001","8","9","Bolivia","Chuquisaca","Luis Calvo","Bajando de la cima de la Serranía del Iñao, en dirección al segundo campamento. Ralo, en un arroyo. Bosque Boliviano-Tucumano húmedo, árboles medianos con bundante musgos.","-63.9175","-19.54111",NA,NA,NA,NA,"South America",NA,NA,NA,"1820.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"367","2011-03-28 15:37:00-03","MO","MOBOT","3308119","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Huaylla, H.",NA,NA,NA,"H. Huaylla","Huaylla 38","2000","7","11","Bolivia","Chuquisaca","Hernando Siles","Área protegida municipal de Monteagudo, río los pinos antes de llegar a la toma de agua. Ralo, debajo de arboles en suelo arenoso. Bosque subandino subhúmedo del bosque Boliviano-Tucumano en las ladera inferiores.","-63.88333","-19.8",NA,NA,NA,NA,"South America",NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA
