"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","locality","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"100","2017-04-24 11:10:08-03","MNHN","RECOLNAT_MNHN_P","P01800333","PreservedSpecimen",NA,"Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.",NA,"1967","10","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800333' target='other'> <mi>dwc_moreinfo</mi></a>","P01800333",NA,NA,"Rod. do Xisto","Baker",NA,"Paraná","Contenda","-49.5346984863281","-25.6756000518799","P01800333_01",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,"17552",NA
"101","2020-12-11 11:43:17-03","UFMG","BHCB","9870","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Ribas, OS; Cordeiro, J","687","1994","10","20","Southern America","Brasil",NA,NA,"Ereta, 70cm, flores amarelas.; Brejo.","BHCB053860","Monocotyledon",NA,"Rio Pequeno",NA,NA,"Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","BHCB053860",NA,NA,NA,"45291","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:43:17-03","UFMG","BHCB","70656","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G; Ravenna, P","23453","1969","12","02","Southern America","Brasil",NA,NA,"Flor vermelho.; Brejo, solo turfoso.","BHCB053859","Monocotyledon",NA,"Rio Taquari.",NA,NA,"Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375","BHCB053859",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:17:47-03","UFPR","UPCB","16567","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Silva, J.M.","335","1987","10","08",NA,"Brasil",NA,NA,"Flor amarela com maculas vinosas. Campo com depressões úmidas..",NA,NA,NA,"Boqueirâo","Baker","Hatschbach, G.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"25180","auto","1988","01","01",NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:17:47-03","UFPR","UPCB","8014","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","20341","1968","11","13",NA,"Brasil",NA,NA,"Ereta, flor amarela, com salpicos avermelhados. Do brejo..",NA,NA,NA,"Atuba","Baker","Ravenna, P.F.","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"13536","auto","1970","01",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:17:47-03","UFPR","UPCB","47861","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Cervi, A.C.","6607","1998","11","25",NA,"Brasil",NA,NA,"Erva ereta, flores avermelhadas, campo úmido..",NA,NA,NA,"Campo de Tiro do Exército","Baker","Cervi, A.C.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"17116","auto","1998","01","01",NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:17:47-03","UFPR","UPCB","59973","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Brotto, M.L.","83","2008","03","16",NA,"Brasil",NA,NA,"Erva 50cm de altura, flores amarelas. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Morro Araçatuba, Serra de Araçatuba","Baker","Brotto, M.L.","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,"1670","1670",NA,"25228","auto","2008","03","20",NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:17:47-03","UFPR","UPCB","30674","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Santos, E.P.","227","1996","11","08",NA,"Brasil",NA,NA,"Erva com cerca 40cm. flores cremes com máculas marrons. Campo limpo e úmido..",NA,NA,NA,"Recanto dos Papagaios","Baker","Cervi, A.C.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"35166","auto","1997","05",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:17:47-03","UFPR","UPCB","47634","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Scheer, M.B.","202","2001","02","08",NA,"Brasil",NA,NA,"Herbácea ereta 40cm, flores alaranjadas, local sem sombreamento, refúgio vegetacional altomontano. Alt.: 1335m s.n.m...",NA,NA,NA,"Serra da Igreja","Baker","Scheer, M.B.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"45291","auto","2001","03",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:17:47-03","UFPR","UPCB","34112","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Santos, E.P.","443","1998","01","27",NA,"Brasil",NA,NA,"Erva com ca. de 60cm, flores vermelhas. Campo de altitude à beira da mata nebular, 1300m de altitude..",NA,NA,NA,"Serra de Araçatuba, Morro dos Perdidos","Baker","Hatschbach, G.","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"41937","auto","1998","07","09",NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:17:47-03","UFPR","UPCB","60187","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Brotto, M.L.","100","2008","03","21",NA,"Brasil",NA,NA,"Erva 60cm de altura, flores amarelas. Refúgio Vegetacional Altomontano..",NA,NA,NA,"Serra do Quiriri","Baker","Brotto, M.L.","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,"1190","1190",NA,"22441","auto","2008","04","14",NA,NA,NA,NA,NA,NA,NA
"111","2009-05-15 11:31:00-03","MO","MOBOT","2295920","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Pedro Jörgensen","Jörgensen 30340","1909","11","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Bonpland","Baker","Sanso, A. M.","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-05-15 11:31:00-03","MO","MOBOT","2295941","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Pedro Jörgensen","Jörgensen 30814","1909","11","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Bonpland","Baker","Sanso, A. M.","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-05-15 11:31:00-03","MO","MOBOT","2295964","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Pedro Jörgensen","Jörgensen 30801","1909","11","10","South America","Argentina",NA,NA,NA,NA,NA,NA,"Bonpland","Baker","Sanso, A. M.","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-05-15 11:31:00-03","MO","MOBOT","2295985","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Pedro Jörgensen","Jörgensen 30338","1909","11","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Bonpland","Baker","Sanso, A. M.","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-05-15 11:31:00-03","MO","MOBOT","2296008","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Pedro Jörgensen","Jörgensen 30339","1909","11","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Bonpland","Baker","Sanso, A. M.","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-05-15 11:31:00-03","MO","MOBOT","2296030","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Pedro Jörgensen","Jörgensen 34454","1909","11","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Bonpland","Baker","Sanso, A. M.","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-07-09 17:05:00-03","MO","MOBOT","2457863","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Gert G. Hatschbach","Hatschbach 17552","1967","10","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Contenda. Rodovia do Xisto","Baker",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-16 06:16:00-03","MO","MOBOT","2490473","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Benedict (Benjamin) Balansa","Balansa 528","1874","11","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Potrero de Cosme, entre Villa Rica et Caaguazú","Baker",NA,"Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2018-06-18 17:23:00-03","MO","MOBOT","3029893","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Gert G. Hatschbach","Hatschbach 7471","1960","11","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mun. Curitiba. Atuba.","Baker","A.W. Meerow.","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-01 18:19:16-03","UNESP-IBILCE","SJRP","13832","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","O.S. Ribas",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Herbácea, 1 m, flores amarelas com máculas punctiformes vinosas.;",NA,"Tracheophyta","Liliales","Rio Pequeno, Rod. BR-277","Back","G. Hatschbach","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Liliopsida","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-08-31 09:20:03-03","INPA","INPA","88351","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, GG","40447","1979","06",NA,"Southern America","Brasil",NA,NA,NA,"INPA0088351","Monocotyledon","Liliales","Rincão. Do brejo.","Baker","Assis, MC de","Paraná","Tijuca do Sul",NA,NA,"INPA0088351 INPA0088351_e INPA0088351_e1",NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:20:03-03","INPA","INPA","218649","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, GG","76685","2003","10","23","Southern America","Brasil",NA,NA,NA,"INPA0218649","Monocotyledon","Liliales","Rodovia Ponta Porã a Bela Vista, Fazenda Itamarati. Brejo.","Baker","Assis, M","Mato Grosso do Sul","Ponta Porã","-55.7256011962891","-22.5361003875732","INPA0218649 INPA0218649_e",NA,NA,NA,"102608","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-15 15:28:11-03","UNESP-RC","HRCB","54669","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Tannus, J.L.S.","1072","2005","12","21",NA,"Brasil",NA,NA,"Erva ereta, flores avermelhadas, frutos imaturos verde-vináceos",NA,NA,NA,"Unidade de Pesquisa e Desenvolvimento de Itararé","Baker","Tannus, J.L.S.","São Paulo","Itararé","-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,"2006","02",NA,"49º12'19W","24º16'06S",NA,NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","2267744","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","L. B. Smith & R. M. Klein","8560","1956","12","11","South America","Brazil",NA,NA,NA,"US00164293",NA,"Liliales","Campo alegre: bog, lower fazenda of eresto scheide",NA,NA,"Santa Catarina",NA,NA,NA,NA,"900","900","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","1481902","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","P. K. Dusén","15799","1914","11","3","South America","Brazil",NA,NA,NA,"US00164295",NA,"Liliales","Pinhacs, locis humidis",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","2683018","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","G. Hatschbach","17552","1967","10","22","South America","Brazil",NA,NA,NA,"US00164369",NA,"Liliales","Rod. do xisto",NA,NA,"Paraná","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,NA,"Monocotyledonae","22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","1280850","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","P. K. Dusén","8910","1909","11","13","South America","Brazil",NA,NA,NA,"US00164296",NA,"Liliales","Inter curitiba and pinhacs, in paludosis",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","2564378","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","L. Dombrowski & Y. Saito","905","1964","11","10","South America","Brazil",NA,NA,NA,"US00164292",NA,"Liliales","Curitiba; campos do capao da imbuia",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","1481901","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","P. K. Dusén","17183","1915","9","13","South America","Brazil",NA,NA,NA,"US00164294",NA,"Liliales","Curitiba, in campo paludoso vel subpaludoso",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"130","2020-09-02 16:19:06-03","Cenargen","CEN","61952","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Taciana Barbosa Cavalcanti","3664","2005","11","26",NA,"Brasil","Exsicatas",NA,"Anteras verdes, pétalas internas verdes. Folhas glaucas. Botões e ramos da inflorescência vináceos.","CEN00061952",NA,NA,"BR-151, estrada Jaguariaíva - Castro, 11 km de Jaguariaíva.","Baker","M. C. Assis","PR","JAGUARIAIVA","-49.803611","-24.348611","CEN00061952","1130","1130",NA,NA,NA,"2008","05",NA,"-49.803611","-24.348611",NA,NA,NA,NA,"4"
"131","2020-10-15 09:53:48-03","UFPR","EFC","18177","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Bornschein, M.R.; Reinert, B.L.","127","1999","11","10",NA,"Brasil",NA,NA,"Flores vermelhas com pétalas pontudas amarelas manchadas de vermelho e com pontos vermelhos escuros, ou flores amarelas com pontos vermelhos nas pétalas pontudas, 80 cm de altura, incomum, em várzea queimada","EFC018177",NA,NA,"Propriedade R. Venske, margem direita do rio Iraí","Baker","Blum, C.T.; Dickel, G.","Paraná","Quatro Barras","-49.1155","-25.4085",NA,"908","908",NA,NA,NA,"2019","05","17","-49.1155","-25.4085",NA,NA,NA,NA,NA
"132","2019-12-09 17:29:15-03","UFPR","EFC","7406","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Roderjan, C.V.","1419","1997","02","28",NA,"Brasil",NA,NA,"Herbácea 1 m, comum em campo altomontano a 1600 m s.n.m. Flores amarelas.","EFC007406",NA,NA,"Pico Itapiroca","Baker",NA,"Paraná","Campina Grande do Sul","-48.8353","-25.2466",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.8353","-25.2466",NA,NA,NA,NA,NA
"133","2019-12-09 17:29:15-03","UFPR","EFC","7761","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Roderjan, C.V.; Barddal, M.L.","1474","1998","01","13",NA,"Brasil",NA,NA,"Herbácea 60 cm, eventual em campo de altitude a 1450 m s.n.m. Flores amarelas.","EFC007761",NA,NA,"Morro Capivari","Baker","Hatschbach, G.","Paraná","Campina Grande do Sul","-48.8215","-25.1377",NA,"1450","1450",NA,NA,NA,"1999","02","05","-48.8215","-25.1377",NA,NA,NA,NA,NA
"134","2020-10-15 09:53:48-03","UFPR","EFC","17310","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Tramujas, A.P.","700","1995","04","27",NA,"Brasil",NA,NA,"Herbáce ereta 50cm, em organossolo, em subosque de Floresta Ombrófila Densa Altomontana a 1.700 m a.n.m. , frutos maduros","EFC017310",NA,NA,"Pico Itapiroca","Baker","Roderjan, C.V.","Paraná","Campina Grande do Sul","-48.8356","-25.2472",NA,"1761","1761",NA,NA,NA,"2018","10","08","-48.8356","-25.2472",NA,NA,NA,NA,NA
"135","2019-12-09 17:29:15-03","UFPR","EFC","3242","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Bufren, A.M.; Ziller, S.R.","24","1992","12","04",NA,"Brasil",NA,NA,"Flores amarelas. Ocorre esporadicamente no campo, em solo seco.","EFC003242",NA,NA,"Rio Iraí","Baker","Hatschbach, G.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"12577","auto","1993","04","27",NA,NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:20:25-03","UEFS","HUEFS","208063","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Barboza, E.","4041","2013","10","30",NA,"Brasil",NA,NA,"Refúgio Vegetacional Altomontana (campo de altitude).","HUEFS0208063","Angiospermae","Liliales","Campos do Quiriri.","Baker",NA,"Santa Catarina","Garuva","-48.979167","-26.032222","HUEFS0208063","1350","1350","Lilianae",NA,NA,NA,NA,NA,"48W58'45''","26S1'56''",NA,NA,NA,NA,NA
"137","2019-10-07 09:20:25-03","UEFS","HUEFS","10224","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Budziak, C.","38","1989","11","22",NA,"Brasil",NA,NA,NA,"HUEFS0010224","Angiospermae","Liliales",NA,"Baker",NA,"Paraná","Curitiba","-49.2731018066406","-25.4277992248535","HUEFS0010224",NA,NA,"Lilianae","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-01-25 15:33:22-02","IAC","IAC","31912","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","A.F.C. Tombolato","s/nº","1993","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"estrada para Itararé para Bom Sucesso","Baker","A.F.C. Tombolato","São Paulo","Bom Sucesso de Itararé","-49.1439","-24.3178",NA,NA,NA,NA,NA,NA,"1993","12","19","-49.1439","-24.3178",NA,NA,NA,NA,NA
"139","2019-01-25 15:38:01-02","IAC","IAC","49814","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","J.L.S. Tannus","1072","2005","12","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Unidade de Pesquisa e Desenvolvimento de Itararé","Baker","J.L.S. Tannus","São Paulo","Itararé","-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,"2006","02","21","-49.205278","-24.268333",NA,NA,NA,NA,NA
"140","2020-07-23 11:56:33-03","CEPLAC","CEPEC","147184","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","E. P. Santos","443",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"G. Hatschabch","Paraná","guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-08-20 14:57:07-03","UFSC","FLOR","54897","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Barboza, E.; Cordeiro, J.; Silva, J.M. & Motta, J.T.","4041","2013","10","30",NA,"Brasil",NA,NA,"herbácea de 60cm, flor alaranjada","FLOR0054897",NA,"Liliales","Campos do Quiriri.","Baker","Barboza, E.","Santa Catarina","Garuva","-48.979167","-26.032222","FLOR0054897","1350","1350",NA,NA,NA,"2013","12","03","48º58'45''W","26º1'56''S",NA,NA,NA,NA,NA
"142","2020-08-20 20:39:32-03","UFSC","FLOR","15266","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Kummrow, R.","2548","1984","11","28",NA,"Brasil",NA,NA,"erva, flor amarelo-esverdeado, 0,8m altura","FLOR0015266",NA,"Liliales","Cachimba.","Baker","Hatschbach, G.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","FLOR0015266",NA,NA,NA,"25180","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:50:38-03","UFRGS","ICN","181825","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Barboza, E; Cordeiro, J; Silva, JM; Motta, JT","4041","2013","10","30","América do Sul","Brasil",NA,NA,"Doação do MBM; Herbácea, 60cm, flor alaranjada; Refúgio Vegetacional Altomontano (campo de altitude)",NA,"Monocotyledon",NA,"Campos do Quiriri","Baker","Barboza, E","SC","Garuva","-48.979167","-26.032222",NA,"1350","1350",NA,NA,NA,"2013","12","03","-48.979167","-26.032222",NA,NA,NA,NA,NA
"144","2021-02-08 12:50:38-03","UFRGS","ICN","192900","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Lozano, ED; Wanderley, MGL","1864","2013","11","20","América do Sul","Brasil",NA,NA,"Herbácea de 1,5 m de altura; flores cremes; campo sujo; Campos de Curitiba",NA,"Monocotyledon",NA,"Próximo ao reservatório Piraquara II- Estrada para o Morro do Canal","Baker","Dutilh, JHA","PR","Piraquara","-49.023056","-25.514167",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"-49.023056","-25.514167",NA,NA,NA,NA,NA
"145","2020-11-05 09:51:19-03","IBt","SP","356543","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Ferrucci, MS","1671","1999","12","18",NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,"Baker",NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 09:57:54-03","IBt","SP","491727","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Lozano, ED; Wanderley, MGL","1864","2013","11","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"próximo ao reservatório Piraquara II, estrada para o Morro do Canal","Baker","Dutilh, JHA","Paraná","Piraquara","-49.023056","-25.514167",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"-49.023056","-25.514167",NA,NA,NA,NA,NA
"147","2019-11-21 09:57:54-03","IBt","SP","234510","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Kral, R; Wanderley, MGL","75420","1988","10","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Serra do Cabral, Ca. 12 km de Joaquim Felício, próximo ao povoado","Baker","Dutilh, JHA","Minas Gerais","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,"1000","1000",NA,"37503","auto","2017","04",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-02 08:39:45-03","IBt","SP","286626","S","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Miyagi, PH","365","1995","02","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Baker",NA,"São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
