"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"1226","2020-12-11 11:34:25-03","UFMG","BHCB","27636","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Bocaiúva","-43.814998626709","-17.1077995300293",NA,NA,NA,"90741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-12-11 11:34:25-03","UFMG","BHCB","27636","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Bocaiúva","-43.814998626709","-17.1077995300293",NA,NA,NA,"90741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2020-12-11 11:34:25-03","UFMG","BHCB","23712","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-12-11 11:34:25-03","UFMG","BHCB","23712","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2020-12-11 11:34:25-03","UFMG","BHCB","17662","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Costa, LVC; et al.","338","1989","10","08","Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-12-11 11:34:25-03","UFMG","BHCB","54334","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Tameirão Neto, E","3105",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Curvelo","-44.4308013916016","-18.7563991546631",NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-12-11 11:34:25-03","UFMG","BHCB","139365","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Schiavini, I; Oliveira, AP; Vale, VS; Dias Neto, OC; Gusson, AE","465","2008","11",NA,"Southern America","Brasil",NA,NA,"COLETOR: Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES. Floresta Estacional Semidecidual, árvore ca. de 8m de altura e 48cm de circunferência. Indivíduo n°33.","BHCB003412",NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Monte Carmelo","-47.4986000061035","-18.7247009277344",NA,NA,NA,"36771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-12-11 11:34:25-03","UFMG","BHCB","33667","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-12-11 11:34:25-03","UFMG","BHCB","33667","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-12-11 11:34:25-03","UFMG","BHCB","13704","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Stehmann, JR; Teixeira","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-12-11 11:34:25-03","UFMG","BHCB","61815","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Farah, FT","818",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2020-12-11 11:34:25-03","UFMG","BHCB","25165","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2020-12-11 11:34:25-03","UFMG","BHCB","25702","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-12-11 11:34:25-03","UFMG","BHCB","25702","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2020-12-11 11:34:25-03","UFMG","BHCB","25165","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-12-11 11:34:25-03","UFMG","BHCB","33436","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-12-11 11:34:25-03","UFMG","BHCB","33436","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-12-11 11:34:25-03","UFMG","BHCB","52393","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Ferraz, EMN; et al.","658",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Pernambuco",NA,"Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"São Vicente Férrer","-35.4914016723633","-7.59111022949219",NA,NA,NA,"11339","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2020-12-11 11:34:25-03","UFMG","BHCB","17768","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Costa, LVC","442",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais","Estação Biológica de Caratinga","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2020-12-11 11:34:25-03","UFMG","BHCB","6302","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Andrade, PM de; et al.","543","1984","11","22","Southern America","Brasil",NA,NA,"Mata atlântica;arbóreo;flores c/metade das pétalas avermelhadas;",NA,NA,"Minas Gerais","Estação Biológica de Caratinga.","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2020-12-11 11:34:25-03","UFMG","BHCB","6303","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Lopes, MA; et al.","500","1984","08","22","Southern America","Brasil",NA,NA,"Mata atlântica;arbóreo;c/ frutos verdes;",NA,NA,"Minas Gerais","Estação Biológica de Caratinga.","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-12-11 11:34:25-03","UFMG","BHCB","69554","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Nogueira, CP","s.n.","2001","12","10","Southern America","Brasil",NA,NA,"Plot 1, 380 m",NA,NA,"Minas Gerais","Estação Biológica de Caratinga. Mata do Jaó.","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-12-11 11:34:25-03","UFMG","BHCB","24611","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais","Estação Ecológica da UFMG","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-12-11 11:34:25-03","UFMG","BHCB","24611","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais","Estação Ecológica da UFMG","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2020-12-11 11:34:25-03","UFMG","BHCB","169874","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Mercadante-Simões, MO","19","2014","05","25","Southern America","Brasil",NA,NA,"Escandente, porte arbóreo.; Região de cerrado, coletada às margens de um rio.","BHCB014878",NA,"Minas Gerais","Estrada Montes Claros- Pirapora, às margens do Km 18 da BR, na propriedade do Sr. Ildeci Fonseca.","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,"800","800","72568","auto","2014","05","25",NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-12-11 11:34:25-03","UFMG","BHCB","35107","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Goiás","mina de quartizito da Prefeitura Municipal de Pirenópolis","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-12-11 11:34:25-03","UFMG","BHCB","35107","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Goiás","mina de quartizito da Prefeitura Municipal de Pirenópolis","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2020-12-11 11:34:25-03","UFMG","BHCB","62616","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Magalhães, GM","731","1941","11","21","Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais","Presidente Vargas. Monlevade.","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Itabira","-43.2268981933594","-19.6191997528076",NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2020-12-11 11:34:25-03","UFMG","BHCB","74153","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Salino, A; Morais, PO","7916","2002","01","22","Southern America","Brasil",NA,NA,"Árvore de 7m de altura em Mata Ciliar. Folhas cartáceas; frutos maduros alaranjados",NA,NA,"Minas Gerais","Rio Ponte Grande.","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Formoso","-46.2318992614746","-14.9467000961304",NA,NA,NA,"79140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2020-12-11 11:34:25-03","UFMG","BHCB","144625","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Mercadante-Simões, MO; Mazzottini-dos-Santos, HC; Nery, LA","4","2010",NA,NA,"Southern America","Brasil",NA,NA,"Espécie arbórea, nativa da amazônia, cerado, mata atlântica e pantanal",NA,NA,"Minas Gerais","Sítio do Sr. Ildeci Fonseca, BR 365, km 16","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-12-11 11:34:25-03","UFMG","BHCB","8749","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Andrade, PM de","s.n.","1987","02","25","Southern America","Brasil",NA,NA,"Mata ciliar;arbóreo;frutos verdes;",NA,NA,"Minas Gerais","Usina Coronel Américo Teixeira (UCAT).","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2020-12-11 11:34:25-03","UFMG","BHCB","53023","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Rossi, L; et al.","22",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Minas Gerais","Usina Coronel Américo Teixeira (UCAT).","Dicotyledon",NA,"(Miers) A.C.Sm.",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2019-05-06 14:24:31-03","UFMA","MAR","3065","S","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Figueiredo, N. de e Ferreira, J.",NA,"1989","03","23",NA,"Brasil",NA,NA,"Porte arbóreo com 5m de altura, fruto de cor amarela, flores amarelas, interior de mata.",NA,NA,"Maranhão","Parque Estadual do Bacanga. Mata da Caema",NA,NA,"(Miers) A.C.Sm.",NA,"São Luís","-44.285833","-2.6075",NA,NA,NA,NA,NA,NA,NA,NA,"44º17'09W","02º36'27S",NA,NA,NA,NA,NA,NA
"1259","2019-05-06 14:24:31-03","UFMA","MAR","8708","S","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Barroso, E. e Ferreira, J.","97",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Maranhão","Reserva Florestal do Sacavém (Mata da Caema)",NA,NA,"(Miers) A.C.Sm.",NA,"São Luís","-44.262222","-2.567703",NA,NA,NA,NA,NA,NA,NA,NA,"44º15'44W","02º34'3.73S",NA,NA,NA,NA,NA,NA
"1260","2019-05-06 14:24:31-03","UFMA","MAR","2505","S","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Maranhão","Reserva Florestal do Sacavém",NA,NA,"(Miers) A.C.Sm.",NA,"São Luís","-44.299722","-2.53",NA,NA,NA,NA,NA,NA,NA,NA,"44°17'59W","2°31'48S",NA,NA,NA,NA,NA,NA
"1261","2008-05-27 22:02:00-03","MO","MOBOT","2986717","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Scott A. Mori","Mori 16137","1983","9","12","South America","Brazil",NA,NA,NA,NA,NA,"Amapá","Camaipi. EMBRAPA reserve and vicinity.",NA,NA,"(Miers) A.C. Sm.","Rabelo",NA,"-57.61666","0.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2008-05-27 22:02:00-03","MO","MOBOT","2986502","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Boris A. Krukoff","Krukoff 6140","1934","9","14","South America","Brazil",NA,NA,NA,NA,NA,"Amazonas","Basin of Rio Madeira. Municipality Humayta, near Tres Casas. On varzea land.",NA,NA,"(Miers) A.C. Sm.",NA,NA,"-39.71666","-9.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2011-06-09 16:53:00-03","MO","MOBOT","1750425","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Carlos E. Cerón","Cerón Martínez 20597","1992","10","1","South America","Ecuador",NA,NA,NA,NA,NA,"Guayas","Cerro Pancho Díablo, parte media de frente a la gasolinera. Cuenca de quebrada. Topografía muy colinada. Suelo Pedregoso. Transición de seco-nublado. Abundante sotobosque. Bosque primario. Transectos de 50 x 2 x 5 (0.05 ha.)",NA,NA,"(Miers) A.C. Sm.","C. Cerón (QAP)",NA,"-79.58333","-0.4",NA,"220.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107",NA,"4",NA
"1264","2008-05-27 22:02:00-03","MO","MOBOT","164872","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Alwyn H. Gentry|Nestor Jaramillo","Gentry 41358","1983","5","31","South America","Peru",NA,NA,NA,NA,NA,"Huánuco","Km 11 to Km 12. Carretera Marginal (in construction) S of Pucallpa- Tingo Maria road at Bosque von Humboldt.",NA,NA,"(Miers) A.C. Sm.","A. M. Mennega 8-",NA,"-75.01666","-8.75",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-96",NA,"4",NA
"1265","2018-08-13 04:32:00-03","MO","MOBOT","2987020","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Katya Romoleroux","Romoleroux 2780","1997","2","11","South America","Ecuador",NA,NA,NA,NA,NA,"Napo","Estación Científica Yasuní. Río Tiputini, al noroeste de la confluencia con el R. Tivacuno; 6 km este de la carretera Maxus, km 44, desvio hacia el pozo Tivacuno. Parcela de 50 Ha. Terra firme; lomas de 30-50 m, de arcilla rojiza.",NA,NA,"(Miers) A.C. Sm.","J.A. Lombardi",NA,"-77.75","0.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2011-06-08 17:17:00-03","MO","MOBOT","164873","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","L.B. Holm-Nielsen|et al.","Holm-Nielsen 21126","1980","2","14","South America","Ecuador",NA,NA,NA,NA,NA,"Napo","Río Aguarico, 60 km downstream from San Pablo de los Secoyas. Rain forest.",NA,NA,"(Miers) A.C. Sm.","A.M.W. Mennega",NA,"-76","-0.3",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2011-02-22 12:26:00-03","MO","MOBOT","2985080","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Albert C. Smith","Smith 3603","1938","4","22","South America","Guyana",NA,NA,NA,NA,NA,"North West","Northwestern portion of Kanuku Mountains; Mount Iramaikpang; dense forest.",NA,NA,"(Miers) A.C. Sm.","A.C. Smith",NA,"-59.6025","3.20777",NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2011-04-22 14:57:00-03","MO","MOBOT","1526787","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Manuel J. Macía|C. Velez|comunidad Huaorani de Dicaro","Macía 1935","1997","11","5","South America","Ecuador",NA,NA,NA,NA,NA,"Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 84,7. Plot # 22.",NA,NA,"(Miers) A.C. Sm.","M. J. Macía",NA,"-76.2333333","-0.8666667",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1269","2011-04-22 19:20:00-03","MO","MOBOT","1526819","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Manuel J. Macía|H. Romero|Comunidad Huaorani de Tiputini","Macía 3774","1998","5","6","South America","Ecuador",NA,NA,NA,NA,NA,"Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 34,6. Plot # 5.",NA,NA,"(Miers) A.C. Sm.","M. J. Macía",NA,"-76.4608333","-0.6261111",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1270","2011-04-22 12:43:00-03","MO","MOBOT","1526852","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Manuel J. Macía|A.P. Yanez|Comunidad Huaorani de Tiputini","Macía 927","1997","8","5","South America","Ecuador",NA,NA,NA,NA,NA,"Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 41. Plot # 2.",NA,NA,"(Miers) A.C. Sm.","M. J. Macía",NA,"-76.4294445","-0.6658333",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1271","2011-04-21 18:59:00-03","MO","MOBOT","1526727","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","A.P. Yanez|Manuel J. Macía","Yánez 2137","1997","6","9","South America","Ecuador",NA,NA,NA,NA,NA,"Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 41. Plot # 4.",NA,NA,"(Miers) A.C. Sm.","M. J. Macía",NA,"-76.4377777","-0.6702778",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1272","2011-04-21 20:13:00-03","MO","MOBOT","1526837","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Manuel J. Macía|A.P. Yanez|comunidad Huaorani de Dicaro","Macía 453","1997","5","15","South America","Ecuador",NA,NA,NA,NA,NA,"Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 89,2. Plot # 20.",NA,NA,"(Miers) A.C. Sm.","M. J. Macía",NA,"-76.2427777","-0.8725",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1273","2011-04-21 19:09:00-03","MO","MOBOT","1526743","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","A.P. Yanez|Manuel J. Macía|comunidad Huaorani de Dicaro","Yánez 2289","1997","7","22","South America","Ecuador",NA,NA,NA,NA,NA,"Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 89,2. Plot # 20.",NA,NA,"(Miers) A.C. Sm.","M. J. Macía",NA,"-76.2427777","-0.8725",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1274","2014-01-06 20:59:00-02","MO","MOBOT","2978310","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. Wayt Thomas|C.A. Cid Ferreira|D. Ackerly|J.O. Guedes|J. Ramos|R. Pereira de Lima","Thomas 4805","1985","11","3","South America","Brazil",NA,NA,NA,NA,NA,"Rondônia","Mato Grosso: Mun. Vila Bela da Santíssima Trindade: 4 km S of Rondônia state line on BR364 from Vilhena to Cáceres. Forest on terra firme with canopy ± 35 m.",NA,NA,"(Miers) A.C. Sm.","A.M.W. Mennega",NA,"-60.03333","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2008-05-27 22:02:00-03","MO","MOBOT","2976722","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","Marion J. Jansen-Jacobs","Jansen-Jacobs 2206","1991","1","24","South America","Guyana",NA,NA,NA,NA,NA,"Rupununi","Rupununi District. Eastern Kanuku Mountains, NE of Warimure. Forest.",NA,NA,"(Miers) A.C. Sm.","A.M.W. Mennega",NA,"-59.33333","3.08333",NA,"200.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
