"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"339","2020-12-11 11:35:40-03","UFMG","BHCB","17822","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Zini, AR","s.n.","1990","04","14","Southern America","Brasil","Mato Grosso",NA,"Sítio próximo ao município de Divinópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-11 11:35:40-03","UFMG","BHCB","191044","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Vieira, KIC; Resende, HC; Werneck, HA","66","2018","02","28","Southern America","Brasil","Minas Gerais","Mariana","Bento Rodrigues, Proximo a associação","-43.419778","-20.234806",NA,"Barba de barata; Plantas de calçada","BHCB191044",NA,NA,NA,"733","733",NA,"-43.419778","-20.234806","2018","08",NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:35:40-03","UFMG","BHCB","21555","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Toledo, FRN","s.n.","1992",NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:35:40-03","UFMG","BHCB","66525","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Barreto, HLM","5861","1934","04","21","Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,"Arbusto, 4,00 metros; flor vermelha e amarela; Cultivada","BHCB045133","BHCB045133","17082","auto",NA,NA,NA,NA,NA,"1934",NA,NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:35:40-03","UFMG","BHCB","2608","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Grandi, TSM","614","1981","03","25","Southern America","Brasil","Minas Gerais","Belo Horizonte","Bairro Carlos Prates.","-43.937801361084","-19.9207992553711",NA,"cultivado;arbusto;flores laranjas;ornamental;; Arbustivo. Flores laranjas, ornamental.","BHCB007149",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:35:40-03","UFMG","BHCB","933","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Grandi, TSM","139","1980","01","06","Southern America","Brasil","Minas Gerais","Belo Horizonte","Horto.","-43.937801361084","-19.9207992553711",NA,"variedade:flora;terrestre-cultivado;arbustivo;ornamental;",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:35:40-03","UFMG","BHCB","8575","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Grandi, TSM","139","1980","01","06","Southern America","Brasil","Minas Gerais","Belo Horizonte","Horto.","-43.937801361084","-19.9207992553711",NA,"variedade:flora;terrestre-cultivado;arbustivo;ornamental;",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-24 17:17:01-03","UFMA","MAR","7713","S","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","GOSTINSKI; OLIVEIRA","60","2014","11","13",NA,"Brasil","Maranhão","Bequimão","Baixada Maranhense","-44.783056","-2.433333",NA,"nome popular: Flamboyat",NA,NA,NA,NA,NA,NA,NA,"44º46'59W","2º25'60S","2015","06","09",NA,NA,NA,NA,NA
"347","2021-03-24 17:17:01-03","UFMA","MAR","5155","S","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Carlos Celso F. S. Junior","1","2012","12","14",NA,"Brasil","Maranhão","São Luís","Campus da UFMA","-44.314167","-2.565556",NA,"Árvore com cerca de 6m de altura, flores vermelhas com detalhes amarelados, estames vermelhos",NA,NA,NA,NA,NA,NA,"E.B. Almeida Jr.","44º18'51W","02º33'56S","2014","07","04",NA,NA,NA,NA,NA
"348","2021-03-24 17:17:01-03","UFMA","MAR","6244","S","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Míria Rayres e Brenda Izidio",NA,"2012","12","05",NA,"Brasil","Maranhão","São Luís","UFMA","-44.314167","-2.565556",NA,NA,NA,NA,NA,NA,NA,NA,"Castro, A.","44º18'51W","02º33'56S","2014","09","25",NA,NA,NA,NA,NA
"349","2020-03-11 09:00:54-03","URCA","HCDAL","1489","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Brito, L. .G.","HCDAL1489","1999","07","19",NA,"Brasil","Ceará","Crato","Avenida Perimetral","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"30071","auto",NA,NA,"Lima-Verde, L. .W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-03-11 09:00:54-03","URCA","HCDAL","6023","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Brito, L. .G.","HCDAL6023","1999","07","13",NA,"Brasil","Ceará","Crato","Avenida Perimetral","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-02-11 17:18:56-03","UFPR","UPCB","18429","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","França, F.",NA,"1989","07","24",NA,"Brasil","Bahia","Tancredo Neves","Julião II, Corte de Pedra",NA,NA,NA,"Flor vermelho-amarelada, anteras vermelhas mais escuro. Cultivada. Utilizada contra leishmaniose..",NA,NA,NA,NA,NA,NA,"Barroso, G.M.",NA,NA,"1989","11",NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:18:56-03","UFPR","UPCB","23709","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","Raul","24","1975","11","19",NA,"Brasil","Maranhão",NA,"Estrada de Coquelândia",NA,NA,NA,"Arbusto, 2m, flor alaranjada e amarelo-alaranjada..",NA,NA,NA,NA,NA,NA,"Barneby, R.C.",NA,NA,"1994","11",NA,NA,NA,NA,NA,NA
"353","2021-02-11 17:18:56-03","UFPR","UPCB","38719","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","Amaral, W.do","464","1999","01","29",NA,"Brasil","Paraíba","São Sebastião Lagoa Roça",NA,NA,NA,NA,"Arbusto de 3m, com flores vermelhas. Nome vulgar: flamboianzinho..",NA,NA,NA,NA,NA,NA,"Dunaiski Jr., A.",NA,NA,"1999","03","18",NA,NA,NA,NA,NA
"354","2021-02-11 17:18:56-03","UFPR","UPCB","86330","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Carneiro, J.","1413","2003","02","09",NA,"Brasil","Paraná","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,"Árvore cultivada, flor vermelha..",NA,NA,"17300","auto",NA,NA,"Hatschbach, G.",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:18:56-03","UFPR","UPCB","23491","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","Braga, R.","14","1954","08","10",NA,"Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,"Pétalas avermelhadas..",NA,NA,"63728","auto",NA,NA,"Cowan, R.S.",NA,NA,"1958","01","01",NA,NA,NA,NA,NA
"356","2021-02-11 17:18:56-03","UFPR","UPCB","19267","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","Hatschbach, G.","51664","1987","11","07",NA,"Brasil","Paraná","Nossa Senhora das Graças","arredores","-51.7943992614746","-22.9136009216309",NA,"Arbusto, 2m, flor vermelha com margem das pétalas amarela. Cultivada, ornamental..",NA,NA,"10515","auto",NA,NA,"Barneby, R.C.",NA,NA,"1988","01","01",NA,NA,NA,NA,NA
"357","2021-02-11 17:18:56-03","UFPR","UPCB","42841","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","Brolezzi, A.M.","4","1999","07","19",NA,"Brasil","Mato Grosso","São José do Rio Claro","Fazenda da Cooperativa","-56.7214012145996","-13.4467000961304",NA,"Arbusto 2,5m, flores vermelhas com longos estames, cultivada, ornamental. Nome vulgar: flamboyanzinho..",NA,NA,"74983","auto",NA,NA,"Amaral, W. do",NA,NA,"1999","07","27",NA,NA,NA,NA,NA
"358","2021-02-11 17:18:56-03","UFPR","UPCB","40597","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","Borgo, M.","558","1999","12","04",NA,"Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,"Arvoreta de 3m, flores em tons variando de amarelo a vermelho, cultivada..",NA,NA,"16297","auto",NA,NA,"Silva, S.M.",NA,NA,"1999","12","04",NA,NA,NA,NA,NA
"359","2021-02-11 17:18:56-03","UFPR","UPCB","18430","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","Sw.","França, F.",NA,"1989","07","26",NA,"Brasil","Bahia","Cravolândia","Risada, Três Braços","-39.814998626709","-13.3585996627808",NA,"Flor amarelo-avermelhada. Cultivada. Utilizada contra leishmaniose..",NA,NA,"21331","auto",NA,NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2009-08-26 15:04:00-03","MO","MOBOT","3237688","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","J.S. de la Cruz","de la Cruz 4054","1923","5","10","South America","Guyana","North West",NA,"Wanama River","-60.25","7.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1695893","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Clarence D. Johnson","Johnson 4203-89","1989","1","16","South America","Ecuador","Guayas",NA,"Salinas.","-80.96666","-2.21666",NA,NA,NA,NA,NA,NA,NA,NA,"D.A. Neill (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2009-09-08 13:57:00-03","MO","MOBOT","100213985","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Miguel Bang","Bang 1386","1892","4",NA,"South America","Bolivia",NA,NA,"Guanai-Tipuani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foster's 1958 catalog notes file",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"363","2015-05-28 09:19:00-03","MO","MOBOT","100551902","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","100597","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Martín E. Timaná","Timaná 3686","1992","2","22","South America","Peru","Madre de Dios","Tambopata","Las Piedras: Cusco Amazónico. Plantas cultivadas (ornamentales) del albergue Cusco Amazónico. Creciendo en el claro del albergue.","-69.05","-12.48333",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","196",NA
"365","2016-09-23 13:46:00-03","MO","MOBOT","100930502","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Lenita N. Pamplona","Pamplona 29","1983","7","1","South America","Brazil","Distrito Federal",NA,"Jardim cultivado, não irrigado, espécies variadas e iluminaçao natural. Rotatória para: aeroporto, asasul, lago sul e saída sul. Plano Piloto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Barneby",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"366","2018-08-28 08:28:00-03","MO","MOBOT","101065533","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Deborah M. Pearsall","Pearsall 178","1975","1","8","South America","Ecuador",NA,NA,"Las Núñez area, Olón. Near house in upper part of slope of Rio Bototillo valley (on ridges of valley side).",NA,NA,NA,NA,NA,NA,NA,NA,"0E8","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"367","2018-09-07 11:17:00-03","MO","MOBOT","101066687","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Deborah M. Pearsall","Pearsall 441","1975","5","29","South America","Ecuador","Guayas",NA,"Pechiche, Primera Zona, Chanduy area. N97 37, E5 31.",NA,NA,NA,NA,NA,NA,NA,NA,"0E8","25.00000000","Pearsall & F. Valverde",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"368","2011-06-08 17:17:00-03","MO","MOBOT","101229","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 18852","1979","8","12","South America","Ecuador","Manabí",NA,"Tosagua (El Recrío) - Soco-Soco. Secondary vegetation.","-80.23333","-0.76666",NA,NA,NA,NA,NA,NA,"60.00000000",NA,"G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","101237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L.B. Holm-Nielsen","Holm-Nielsen 21764","1980","3","3","South America","Ecuador","Manabí",NA,"Boca de Briceño. Beach between San Vincente and Canoa,5 km S of Canoa. Wind-swept coastal scrub, 30 m from the coastline.","-80.45","-0.45",NA,NA,NA,NA,NA,NA,"0E8",NA,"G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2011-06-08 17:17:00-03","MO","MOBOT","101244","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 25244","1980","8","30","South America","Ecuador","Esmeraldas",NA,"Near Estacion Servicio Forestal (ASA), Borbón. Rain forest.","-78.98333","1.06666",NA,NA,NA,NA,NA,NA,"10.00000000",NA,"G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2018-06-20 12:19:00-03","MO","MOBOT","101252","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 25224B","1980","8","30","South America","Ecuador","Esmeraldas","San Lorenzo","San Lorenzo - Limones at Machetajero. Mangrove of Rhizophora and Acrostichum.","-78.8902777","1.2466666",NA,NA,NA,NA,NA,NA,"0E8",NA,"G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"372","2018-06-20 12:27:00-03","MO","MOBOT","101258","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Jens E. Madsen","Madsen 63566","1987","6","4","South America","Ecuador","Guayas",NA,"Isla Puná. Puná Nueva. Ornamental plants.","-79.9086111","-2.7386111",NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","105331","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","VILLEGAS","VILLEGAS 40",NA,NA,NA,"South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2016-06-16 08:30:00-03","MO","MOBOT","105880","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Blas Pérez","Pérez Maricerich 1028","1991","8",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"G.P. Lewis (K)",NA,NA,NA,NA,NA,NA,NA,"3","4",NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","107175","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Alwyn H. Gentry|David N. Smith","Gentry 44958","1984","2","5","South America","Peru","San Martín",NA,"Juanjui-Tarapoto road, 20-30 km NE of Juanjui, roadside second growth.","-76.91666","-7.25",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","84-179",NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","107210","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Alwyn H. Gentry|David N. Smith","Gentry 44959","1984","2","5","South America","Peru","San Martín",NA,"Juanjui-Tarapoto road, 20-30 km NE of Juanjui, roadside second growth.","-76.91666","-7.25",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","84-179",NA
"377","2015-06-18 06:28:00-03","MO","MOBOT","1085402","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","Holm-Nielsen 25224","1980","8","30","South America","Ecuador","Esmeraldas",NA,"San Lorenzo - Limones at Machetajero. Mangrove of Rhizophora and Acrostichum.","-78.88333","1.25",NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-02-01 04:34:00-03","MO","MOBOT","1341193","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Mercedes Girón V.|Eyder Ortiz M.","Girón V. 182","1988","7","14","South America","Colombia","Antioquia","Andes","Vereda La Cedrona, Finca Apiario Getsamín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G.P. Lewis (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","1341199","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M.E. Soto","Soto 12","1985","11","1","South America","Colombia","Valle del Cauca","Cali","Ciudaad Universitaria del Valle.",NA,NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,"G.P. Lewis (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","1341203","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","J.C. Londoño","Londono 15","1985","1","17","South America","Colombia","Valle del Cauca","Cali","Barrio Junín al sur de Cali.",NA,NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,"G.P. Lewis (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","1352349","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Cuascota|Grupo Post-Grado MO-QCNE","Cuascota 41","1999","2","13","South America","Ecuador","Napo","Tena","Parroquia Misahuallí. Estación Biológica Jatun Sacha. Bosque maduro húmedo tropical. Suelo arcilloso.","-77.6","-1.06666",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1370880","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Tatiana Dávila","Dávila 45","1999","2","13","South America","Ecuador","Napo","Tena","Estacín Biológica Jatun Sacha, bosque maduro húmedo tropical","-77.6","-1.06666",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","1531587","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Michael H. Nee","Nee 44321",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,"420.00000000",NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2016-10-13 11:33:00-03","MO","MOBOT","1687626","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","César I. Veintimilla B.","Veintimilla B. 14","1990","8","6","South America","Ecuador","Manabí",NA,"Cultivated in eloy alfaro gardens","-80.0833333","-0.4",NA,NA,NA,NA,NA,NA,"120.00000000",NA,"César I. Veintimilla B.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","1785180","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","R.D. Metcalf","Metcalf 30014","1942","2","11","South America","Colombia","Antioquia",NA,"3 km. south of Río Cauca. Between Medellín and Antioquia;",NA,NA,NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","1785184","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","C. Allen","Allen 538","1924","9","4","South America","Colombia","Huila",NA,"Savana, edge of swamp, exposed, La Jagua, Magdalena Valley.","-75.4","2.75",NA,NA,NA,NA,NA,NA,"520.00000000",NA,"A. Gentry (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","1837796","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Isabel Basualdo","Basualdo 75","1977","9","20","South America","Paraguay","Central",NA,"San Lorenzo. Culta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulibarri (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2014-09-21 20:17:00-03","MO","MOBOT","1952004","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Vicente Pérez","Pérez 497","1982","10","12","South America","Colombia","Antioquia","Hispania","Afueras de la poblacion",NA,NA,NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2012-01-01 23:00:00-02","MO","MOBOT","1952005","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Gloria Elena Carmona","Carmona 45","1976","11","14","South America","Colombia","Antioquia","Santa Fé de Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,"F. J. Roldan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2010-11-21 06:11:00-02","MO","MOBOT","1952006","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Djaja D. Soejarto|et al.","Soejarto 2576","1971","10","31","South America","Colombia","Antioquia","Medellín",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1480.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2013-05-13 05:24:00-03","MO","MOBOT","1952007","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Saulo Hoyos|Juan José Hernández","Hoyos Marin 86","1981","7","24","South America","Colombia","Antioquia","Bello","Altos de Niquia. bh-T",NA,NA,NA,NA,NA,NA,NA,NA,"1450.00000000",NA,"E. Correa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2018-09-26 04:37:00-03","MO","MOBOT","1966834","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Dario A. Sánchez S.|et al.","Sánchez S. 1222a","1990","5","15","South America","Colombia","Antioquia","Támesis","Hacienda el Tabor","-75.71666","5.66666",NA,NA,NA,NA,NA,NA,"1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-02 10:32:00-03","MO","MOBOT","2216589","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","C. V. Pavetti","Pavetti Morín 10081","1942","10","26","South America","Paraguay","Central",NA,"Jardin Botanico","-57.573138","-25.24428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
