"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1238","2021-03-04 15:43:59-03","IF","SPSF","50842","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","J.B.Baitello","H.F.L.Filho","1342","1972","06","19","Brasil","SP",NA,NA,NA,NA,NA,NA,NA,"1998","03","26","Rodovia Bertioga-São Sebastião",NA,NA,"COLETA: Árvore 5 m, flores brancas aromáticas; GEOGRAFIA: Nativo em mata secundária;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1239","2021-03-04 15:43:59-03","IF","SPSF","51789","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","M.L. Brotto","J.M. Silva & I. Bayeri & G. Noguchi","9149","2015","11","23","Brasil","PR","Castro","-50.142222","-24.716111",NA,NA,NA,NA,"2016","11","22","PCH Rio Iapó, Fazenda do Pulo","975","975","COLETA: Árvore com 4 m de altura; frutos imaturos.; GEOGRAFIA: Floresta ombrófila mista, vegetação secundária.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1240","2021-03-04 15:43:59-03","IF","SPSF","52604","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","R. Cielo-Filho","Z. Valério & R. Cielo-Filho","89","2018","01","18","Brasil","SP","Avaré","-48.908611","-23.100833",NA,NA,NA,NA,"2018","02","09","Floresta Estadual de Avaré I","770","770","COLETA: Árvore de 10m de altura. Cúpula avermelhada. Frutos verdes enegrecidos.; GEOGRAFIA: Próximo ao Viveiro.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1241","2021-03-04 15:43:58-03","IF","SPSF","47731","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","(St. Hill & Tul.)","D.Cardoso","G.Hatschbach & M.Hatschbach & E.Barbosa","67772","1998","03","15","Brasil","BA","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: Volúvel. Campo rupestre; dos afloramentos rochosos.; GEOGRAFIA: Serra do tombador.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"98143","auto","Magnoliopsida",NA,NA,NA,NA
"1242","2021-03-04 15:43:59-03","IF","SPSF","41297","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Ness","J.B.Baitello","L.F.Yamamoto","565","2002","08","22","Brasil","MG","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,"serra do Lopo","1350","1350","COLETA: Arvore 4m, pétalas internas creme e pétalas externas esverdeadas, botões esverdeados.; GEOGRAFIA: Borda de estrada;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA
"1243","2021-03-04 15:43:59-03","IF","SPSF","21874","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","St. Hill & Tul.","J.B.Baitello","J.A.Pastore","794","1997","07","29","Brasil","MG","Naque","-42.3283004760742","-19.2303009033203",NA,NA,NA,NA,"2010","03","23","Nascente do Rio Tietê",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao secundaria&nf;;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"13992","auto","Magnoliopsida",NA,NA,NA,NA
"1244","2021-03-04 15:43:59-03","IF","SPSF","26610","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.",NA,"S.R.Ziller & W.Maschio","1049","1995","11","23","Brasil","MG","Piranguçu","-45.4953002929688","-22.5277996063232",NA,NA,NA,NA,NA,NA,NA,"Floresta Estacional Semidecidual",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"16205","auto","Magnoliopsida",NA,NA,NA,NA
"1245","2021-03-04 15:43:59-03","IF","SPSF","09814","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","L.R.M.Souza",NA,"1998","07","23","Brasil","PR","Carambei","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"1999","01","14","borda de mata",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"26641","auto","Magnoliopsida",NA,NA,NA,NA
"1246","2021-03-04 15:43:58-03","IF","SPSF","47798","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","(St. Hill & Tul.)","M.L.Brotto","J.M.Silva & J.Cordeiro & E.Barbosa","7799","2011","05","29","Brasil","PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"2012","12","12","Balneário Nereidas",NA,NA,"COLETA: Árvore 5 m; frutos esverdeados com cápsula vermelha.&nf;1 duplicata; GEOGRAFIA: Restinga arbórea.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA
"1247","2021-03-04 15:43:59-03","IF","SPSF","53628","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"P.L.R. de Moraes et al.","5444","2016","10","13","Brasil","PR","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Buraco do Padre",NA,NA,"COLETA: Árvore de 12 m de altura. Flores brancas.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA
"1248","2021-03-04 15:43:58-03","IF","SPSF","45841","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","(Ness)","J.B.Baitello","M.R.B. do Carmo","272","2003","08","21","Brasil","PR","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2012","08","09","Parque Estadual do Guartelá",NA,NA,"COLETA: Árvore com 5,5m de altura.&nf;Botões verdes, flores amarelas, odoríferas.; GEOGRAFIA: Coletada na margem esqueda do Riacho do Pedregulho.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA
"1249","2021-03-04 15:43:58-03","IF","SPSF","45842","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","(Ness)","J.B.Baitello","M.R.B. do Carmo","713","2004","02","10","Brasil","PR","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2012","08","09","Parque Estadual do Guartelá",NA,NA,"COLETA: Árvore com 3m de altura.&nf;Cálice vermelho, fruto imaturo verde, maduro marrom.; GEOGRAFIA: Coletado em capão.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA
"1250","2021-03-04 15:43:59-03","IF","SPSF","09815","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","L.R.M.Souza",NA,"1998","07","21","Brasil","PR","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"1999","01","14","fazenda Santa Inês",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"32424","auto","Magnoliopsida",NA,NA,NA,NA
"1251","2021-03-04 15:43:59-03","IF","SPSF","24605","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","M.E.S.Paschoal","762",NA,NA,NA,"Brasil","SP","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,"Fazenda da Cia. Cervejaria Brahma",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesófila;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"52219","auto","Magnoliopsida",NA,NA,NA,NA
"1252","2021-03-04 15:43:59-03","IF","SPSF","22534","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.",NA,"S.R.Christianini","759","1997","12","21","Brasil","SP","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,"Fazenda da Cia. Cervejaria Brahma",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesófila Semidecídua&nf;Árvore 7,5m altura; caule levemente fissurado em placas retangulares.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"52219","auto","Magnoliopsida",NA,NA,NA,NA
"1253","2021-03-04 15:43:59-03","IF","SPSF","20010","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","S.A.Nicolau","J.Y.Tamashiro & F.A.M.Santos","642","1994","09","27","Brasil","SP","Arandu","-49.0499992370605","-23.1299991607666",NA,NA,NA,NA,NA,NA,NA,"estrada Avare-Cerqueira Cesar",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 12m;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"17348","auto","Magnoliopsida",NA,NA,NA,NA
"1254","2021-03-04 15:43:59-03","IF","SPSF","25791","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","S.A.Nicolau","P.S.P.Sampaio & S.E.Martins & M.Rotundo","106","1998","09","29","Brasil","SP","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"1999","05","31","Praia do Itaguaré",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Escrube&nf;Árvore 6m altura; frutos verdes imaturos e cúpula verde passando a avermelhada.; GEOGRAFIA: Trilha próxima ao rio Itaguaré.&nf;PROJETO RESTINGA (UNISANTA/Ibt).;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"37616","auto","Magnoliopsida",NA,NA,NA,NA
"1255","2021-03-04 15:43:59-03","IF","SPSF","07825","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","J.P.M. Carvalho",NA,"1985","02","07","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1256","2021-03-04 15:43:59-03","IF","SPSF","07938","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","J.P.M. Carvalho",NA,"1982","07","28","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1982","10","20","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m; GEOGRAFIA: Região do Ribeirão.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1257","2021-03-04 15:43:59-03","IF","SPSF","08566","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","J.P.M. Carvalho",NA,"1984","07","11","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1984","07","30","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Região do Ribeirão.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1258","2021-03-04 15:43:59-03","IF","SPSF","08690","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","J.P.M. Carvalho",NA,"1984","10","04","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Araucaria e Podocarpo.; GEOGRAFIA: Espigão do Moinho;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1259","2021-03-04 15:43:59-03","IF","SPSF","08711","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","M.J.Robim & J.P.M. Carvalho",NA,"1984","10","16","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1985","02","01","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata com Araucaria e Podocarpo.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1260","2021-03-04 15:43:59-03","IF","SPSF","08733","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","J.P.M. Carvalho & M.J.Robim",NA,"1984","10","16","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1985","02","01","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata com Araucaria e Podocarpo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1261","2021-03-04 15:43:59-03","IF","SPSF","08737","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","M.J.Robim & J.P.M. Carvalho",NA,"1984","10","16","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1984","11","26","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata com Araucaria e Podocarpo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1262","2021-03-04 15:43:59-03","IF","SPSF","08770","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","M.J.Robim & J.P.M. Carvalho",NA,"1984","10","16","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1986","08","19","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1263","2021-03-04 15:43:59-03","IF","SPSF","08884","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","M.J.Robim & J.P.M. Carvalho","230","1985","03","13","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 4m; frutos verdes de cúpula vermelha.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1264","2021-03-04 15:43:59-03","IF","SPSF","09464","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","M.J.Robim","315","1985","10","01","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"1265","2021-03-04 15:43:59-03","IF","SPSF","13818","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","M.C.Mamede & V.C.Souza","143","1989","12","20","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1989","12","20","Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"1266","2021-03-04 15:43:59-03","IF","SPSF","13817","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","D.A. De Grande & E.A.Lopes","383","1989","03","31","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1989","03","31","Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"1267","2021-03-04 15:43:59-03","IF","SPSF","13816","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","S.L.Jung-Mendacolli","527","1982","08","19","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1990","01","26","Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"1268","2021-03-04 15:43:59-03","IF","SPSF","13773","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.",NA,"L.Rossi & M.C.H.Mamede & S.Romaniuc Neto","511","1989","04","26","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"1269","2021-03-04 15:43:59-03","IF","SPSF","08163","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","K.Kubitzki & A.Custódio Filho & M.Motidome & E.A.Lopes","81-46","1981","02","21","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1982","06","06","Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"1270","2021-03-04 15:43:59-03","IF","SPSF","35730","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","G.A.D.C. Franco","N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","6058","2005","12","12","Brasil","SP","Embú","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,"2006","01","01","Itatuba","805","805","COLETA: XLS: SPSFNovo; Árvore de 12 m. Casca marrom esfoliante. Frutos imaturos verdes com cúpula vermelha.; GEOGRAFIA: Fundo do pesqueiro do Sr. Francisco do Xuxú&nf;UTM: X=306672 Y=7384577 ZONA=23K;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"6851","auto","Magnoliopsida",NA,NA,NA,NA
"1271","2021-03-04 15:43:59-03","IF","SPSF","25671","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","S.A.Nicolau","S.A.Nicolau & L.Rossi & D.F.Pereira & C.E.O.Lohlmann","378","1992","06","26","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1993","02","28","Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 5m; tépalas verdes e anteras brancas.; GEOGRAFIA: Próximo da Balsa.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA
"1272","2021-03-04 15:43:59-03","IF","SPSF","25669","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","S.A.Nicolau","E.L.M.Catharino & L.Rossi & E.A.Rodrigues & M.T.V.A.Campos","1522","1990","11","21","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata sobre restinga&nf;Arvoreta 3,5m altura; frutos de cúpula vermelha; GEOGRAFIA: Beira da estrada após travessia do rio Uma do Prelado;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA
"1273","2021-03-04 15:43:59-03","IF","SPSF","32491","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","F.A.R.D.P.Arzolla","331","2003","10","05","Brasil","SP","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"2003","10","22","Tijuco Preto",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA
"1274","2021-03-04 15:43:59-03","IF","SPSF","18714","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","G.F.Arbocz","752","1994","09","03","Brasil","SP","Lindoia","-46.6500015258789","-22.5200004577637",NA,NA,NA,NA,NA,NA,NA,"mata de encosta",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"6377","auto","Magnoliopsida",NA,NA,NA,NA
"1275","2021-03-04 15:43:59-03","IF","SPSF","26144","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","R.Montanholi","208","1996","08","21","Brasil","SP","São Manuel","-48.5699996948242","-22.7299995422363",NA,NA,NA,NA,"1999","12","16","cerrado",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado&nf;Arvoreta 3m, flores amarelo esverdeadas.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"24793","auto","Magnoliopsida",NA,NA,NA,NA
"1276","2021-03-04 15:43:59-03","IF","SPSF","08956","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Cambess.","J.B.Baitello","W.Hoehne","1461","1944","09","05","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"1994","08","18","Parque do Estado",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Instituto de Botanica&nf;;",NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1277","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Regnell, AF","II238",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,"legit fructus ad Caldas, prov. Minarum",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"1278","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora barbellata","Meisn.",NA,"Pohl, JBE","3718",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,"circa Ouro Preto",NA,NA,"Oreas, Dryas, Extrabrasiliensis; HABITAT: Oreas, Dryas, Extrabrasiliensis",NA,"Southern America",NA,NA,NA,NA,"barbellata","44599","auto",NA,NA,NA,NA,NA
"1279","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora cuneata","Nees",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circa Rio de Janeiro",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"cuneata",NA,NA,NA,NA,NA,NA,NA
"1280","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora cuneata","Nees",NA,"Houllet, JB","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circa Rio de Janeiro",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"cuneata",NA,NA,NA,NA,NA,NA,NA
"1281","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora latifolia","Nees",NA,"Linden, JJ","1656",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Nova Granata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
