"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","individualCount"
"217","2021-04-07 11:44:54-03","UFMS","CGMS","45307","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"A.L.B. Sartori; A. Pott; G.P. da Silva; J.F.M. Valls; L.C.P. Lima; M.D. Moraes; R.C. Oliveira; V.J. Pott","404","2001","03","30","Brasil","Mato Grosso do Sul","Campo Grande","Estrada para Sidrolândia.","-54.6822223","-20.5652778","-54,6822223","-20,5652778","Papilionoideae. Flor amarela. Fruto acastanhado. Fruto imaturo verde. Habitat: Brejo. Habito: Liana.","CGMS1075271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-27 13:49:30-03","UFS","ASE","1633","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Vanni, R","2012","05",NA,"Lima, AC","13","1981","11","06","Brasil","Sergipe","Aracaju","Imediações do Estádio Lorival Baptista","-37.071667","-10.911111","-37.071667","-10.911111","erva rastejante. trifoliolada, flores amarelas em inflorescências racemosas, frutos marrons.; erva rastejante. trifoliolada, flores amarelas em inflorescências racemosas, frutos marrons.; terreno baldio urbano","ASE0013676","ASE0013676",NA,NA,NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA
"219","2019-11-27 13:49:30-03","UFS","ASE","1926","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Andrade-Lima, D","1971","09","10","Andrade-Lima, D","6490","1971","09","10","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, Fazenda Caruaru. Várzea alagável.","-35.976111","-8.283333","-35.976111","-8.283333","Planta escandente pequeno subarbusto. Flor amarelo-esverdeada.; Área alagada","ASE0032608","ASE0032608",NA,NA,NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA
"220","2021-01-29 12:47:07-03","UNICAMP","UEC","107788","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Batista, ER; Penha, AS; Monico, IM; Matsukuma, CK; Oki, VK","6","1999","01","05","Brazil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera - Abaixo","-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"221","2021-03-01 16:31:29-03","UNICAMP","UEC","070698","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","13","Lindeman, JC; Haas, JH","5245","1967","03","26","Brazil","Paraná",NA,"Restinga between Matinhos and Caioba.",NA,NA,NA,NA,"Petals yellow",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:31:29-03","UNICAMP","UEC","105776","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Amorim, JL",NA,NA,NA,"Tozzi, AMGA; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC; Moreira, JLA; Santos, K","60","1998","11","30","Brazil","São Paulo","Iperó","Fazenda Ipanema, próximo ao portal.","-47.683333","-23.383333","-47.683333","-23.383333","Subarsbusto prostrado, corola predominantemente amarela.; Local úmido","UEC132271","UEC132271",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"223","2021-03-01 16:31:29-03","UNICAMP","UEC","144394","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Webster, GL","25550","1986","10","14","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Scrub restinga, with Dalbergia on beach sands, common protrate vine.","-47.916667","-25.083333","-47.916667","-25.083333","Petals brownish outside, yellowish inside.","UEC038276","UEC038276",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"224","2021-03-01 16:31:29-03","UNICAMP","UEC","144403","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Chiea, SAC","328","1983","04","19","Brazil","São Paulo",NA,"Ilha do Cardoso",NA,NA,NA,NA,"Beira da praia, volúvel, pétalas amarelas.","UEC038277","UEC038277",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:31:29-03","UNICAMP","UEC","144404","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Romaniuc","1",NA,NA,NA,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Ambiente Geral: restinga&nf;Substrato Geral: areia.&nf;Duna anterior em frente ao alojamento CEPARNIC.","-48","-25.166667","-48","-25.166667","Hábito de crescimento: erva rasteira.&nf;Cor do fruto ou dos esporos: verde.&nf;Filotáxia (só Dicot.): alterna&nf;Cor da flor: amarela.&nf;Comportamento: independente.&nf;Frequência relativa: comum.","UEC038278","UEC038278",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:31:29-03","UNICAMP","UEC","163523","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2007","09",NA,"Silva, ED","731","2007","07","06","Brazil","São Paulo","Ubatuba","Picinguaba, Parque Estadual da Serra do Mar.","-44.835556","-23.369167","-44.835556","-23.369167","Subarbusto prostrado, flores amarelas,frutos maduros.; Floresta de Restinga.","UEC092289","UEC092289",NA,NA,"21","21","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:31:29-03","UNICAMP","UEC","184749","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2007","12","05","Silva, ED","728","2007","07","06","Brazil","São Paulo","Ubatuba","picinguaba, parque estadual da serra do mar.","-44.835556","-23.3525","-44.835556","-23.3525","subarbusto prostrado e sub-ereto, flores amarelas, frutos imaturos; floresta de restinga","UEC106632","UEC106632",NA,NA,"8","8","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-01 16:31:29-03","UNICAMP","UEC","184757","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2009","09","20","Silva, ED","729","2007","07","06","Brazil","São Paulo","Ubatuba","picinguaba, parque estadual da serra do mar. trilha da guarita","-44.835556","-23.369167","-44.835556","-23.369167","subarbusto prostado a sub-ereto, flores amarelas, frutos imaturos; floresta de restinga","UEC106624","UEC106624",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:31:29-03","UNICAMP","UEC","184758","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2009","09","20","Silva, ED","733","2007","07","06","Brazil","São Paulo","Ubatuba","picinguaba, parque estadual da serra do mar. trilha da guarita","-44.835556","-23.369167","-44.835556","-23.369167","subarbusto prostado a sub-ereto, flores amarelas, frutos maturos; floresta de restinga","UEC106623","UEC106623",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:31:29-03","UNICAMP","UEC","184759","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2007","12","05","Silva, ED","730","2007","07","06","Brazil","São Paulo","Ubatuba","Picinguaba, Parque Estadual da Serra do Mar. Trilha da Guarita. Floresta de Restinga.","-44.835556","-23.369167","-44.835556","-23.369167","Subarbusto prostrado a sub-ereto, flores amarelas, frutos imaturos; Floresta de restinga","UEC107932","UEC107932",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 16:31:29-03","UNICAMP","UEC","199809","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Reis, TR","2012","08",NA,"Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG; Chinaglia, M","134","2012","05","26","Brazil","São Paulo","Jundiaí","Estrada Lateral ao Clube Uirapuru.","-46.935278","-23.195556","-46.935278","-23.195556","Escandente. Flores amarelas. Frutos marrons (passados).","UEC160749","UEC160749",NA,NA,"742","742","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"232","2019-08-20 10:15:22-03","UNICAMP","UEC","27024","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Lewis, GP","1978","12",NA,"Harley, RM","18546","1977","02","03","Brazil","Bahia",NA,"Ponta do Mutá, 31 km North from road jun","-38.95","-13.883333","-38.95","-13.883333","fruto, Creeping herb with long trailing stems. Leaves pale green. Flowers with calyx pale green. Petals yellow, standard slightly purple-tinged outside. Pods pale green.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:31:29-03","UNICAMP","UEC","67404","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2011","06","14","Araújo, AC","30026","1993","11","10","Brazil","São Paulo","Ubatuba","Praia da Fazenda, Planíce.","-44.85","-23.35","-44.85","-23.35","Liana. Flroes amarelas. Na praia, na areia.","UEC060343","UEC060343",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:31:29-03","UNICAMP","UEC","69375","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2011","06","14","Eiten, G; Clayton, WD","6221","1965","02","19","Brazil","São Paulo","Iguape","East point of Iguape Island about 1 Km from mouth of rio Ribeira at ocean. Beach along shore of Rio Ribeira, alt, sea level.","-47.4","-24.65","-47.4","-24.65","Merb. flowers yellow.","UEC060334","UEC060334",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:31:29-03","UNICAMP","UEC","9189","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2011","06","14","Prance, GT; Shepherd, GJ; Benson, WW","6969","1978","02","02","Brazil","São Paulo",NA,"Ilha do Cardoso, Perto de Cananéia.",NA,NA,NA,NA,"Trepadeira; pétalas amarelas.","UEC060333","UEC060333",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:31:29-03","UNICAMP","UEC","69395","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","13","Hoehne, FC","s.n.","1927","05","02","Brazil","Minas Gerais","Pouso Alegre",NA,"-45.9364013671875","-22.2299995422363",NA,NA,"Flor amarelada.","UEC054043","UEC054043","20835","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"237","2019-08-20 10:15:22-03","UNICAMP","UEC","52194","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","13","Vieira, AOS","313","1989","03","22","Brazil","Paraná","Guaraqueçaba","Vila de Superaqui, Próximo a vila de Saperaqui.","-48.3288993835449","-25.3066997528076",NA,NA,"Rasteiras. Flores amarelas. Abundante. Visitada por mamangavas pela manhã.",NA,NA,"37295","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"238","2019-08-20 10:15:22-03","UNICAMP","UEC","069631","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","10","Krieger, L","CESJ8032","1969","12","29","Brazil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"Na praia, rastejante ou escandente. Flores amarelas.",NA,NA,"41937","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"239","2019-08-20 10:15:22-03","UNICAMP","UEC","070259","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","10","Krieger, L","CESJ11148","1971","12","14","Brazil","Paraná","Guaratuba","Na praia.","-48.5746994018555","-25.8827991485596",NA,NA,"Cipó rastejando; flores amarelas, legumes deiscentes.",NA,NA,"41937","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"240","2019-08-20 10:15:22-03","UNICAMP","UEC","64640","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","13","Zanella, FC; Schwartz Filho, DL","24973","1986","11","02","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,"Trepadeira de flores amarelas, com frutos pilosos.",NA,NA,"24916","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:15:22-03","UNICAMP","UEC","61067","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","13","Silva, SM; Britez, RM","24670","1985","03","09","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia das Conchas.","-48.5092010498047","-25.5200004577637",NA,NA,"Erva volúvel, com flores amarelas e frutos; próximo à praia.",NA,NA,"24916","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:31:29-03","UNICAMP","UEC","069371","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2011","06","14","Hoehne, FC","s.n.","1929","10","02","Brazil","Paraná","Paranaguá","Praia do Leste","-48.5092010498047","-25.5200004577637",NA,NA,"Flor amarela.","UEC070092","UEC070092","24916","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"243","2019-08-20 10:15:22-03","UNICAMP","UEC","069332","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Hoehne, W","5680","1964","03","27","Brazil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"Volúvel de flores amarelas na restinga.",NA,NA,"57442","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:31:29-03","UNICAMP","UEC","31982","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2011","06","14","Martins, ER; Martins, FR","14530","1983","03","01","Brazil","São Paulo","Campinas","À margem da lagoa da Cidade Universitária, em frente à entrada da Fazenda Rio das Pedras.","-47.060001373291","-22.8999996185303",NA,NA,"Erva reptante e trepadeira, flores amarelas.","UEC060336","UEC060336","23900","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"245","2019-08-20 10:15:22-03","UNICAMP","UEC","20724","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Martins, FR","11071","1980","03","18","Brazil","São Paulo","Campinas","Campus da Unicamp, Jardim do Instituto de Física.","-47.060001373291","-22.8999996185303",NA,NA,"Erva trepadeira; flores lilazes.",NA,NA,"23900","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:31:29-03","UNICAMP","UEC","32604","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","13","Martins, ERF","14362","1982","02","19","Brazil","São Paulo","Campinas","Instituto Agronômico","-47.060001373291","-22.8999996185303",NA,NA,"Trepadeira; flores amarelas; planta cultivada.",NA,NA,"23900","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:31:29-03","UNICAMP","UEC","47044","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","10","Martins, ERF","19879","1988","01","26","Brazil","São Paulo","Campinas","Instituto Agronômico","-47.060001373291","-22.8999996185303",NA,NA,"Em cultivo, trepadeira, flores de cor amarelo-claro.",NA,NA,"23900","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:31:29-03","UNICAMP","UEC","144402","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Lopes, EA","1980","05","30","Silva, JS","374","1975","04","05","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Planta rasteira com flores amarelas.","UEC038282","UEC038282","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:31:29-03","UNICAMP","UEC","144395","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Mantovani, W","1990","03",NA,"Silva, JS","376","1975","04","05","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Planta trepadeira, flores amarelas.","UEC038275","UEC038275","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:31:29-03","UNICAMP","UEC","144391","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Leitão Filho, HF","1979","08",NA,"Grande, DA; Lopes, EA","69","1978","04","06","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Centro de pesquisas.","-47.9199981689453","-25.0100002288818",NA,NA,"Planta trepadeira, flores amarelas, estilete piloso.","UEC038273","UEC038273","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:31:29-03","UNICAMP","UEC","9188","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Leitão Filho, HF","1979","08",NA,"Grande, DA; Lopes, EA","69","1978","04","06","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Centro de pesquisas.","-47.9199981689453","-25.0100002288818",NA,NA,"Planta trepadeira, flores amarelas, estilete piloso.","UEC060342","UEC060342","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:31:29-03","UNICAMP","UEC","144406","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Attie, MCB","01","1982","04","05","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Em frente ao alojamento.","-47.9199981689453","-25.0100002288818",NA,NA,"Herbácea, volúvel, restinga.","UEC038279","UEC038279","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:31:29-03","UNICAMP","UEC","144388","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Mantovani, W","1990","03",NA,"Goes, M","44","1978","02","23","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Itacuruçá.","-47.9199981689453","-25.0100002288818",NA,NA,"Rasteiro com flores amarelas.","UEC038281","UEC038281","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:31:29-03","UNICAMP","UEC","144390","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Lopes, EA","1980","05","30","Goes, M","53","1978","04","05","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,"Trepadeira de flores amarelo esverdeadas.","UEC038283","UEC038283","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:31:29-03","UNICAMP","UEC","35708","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2011","06","14","Martins, EF; Tamashiro, JY","15868","1984","04","20","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Na praia.","-47.9199981689453","-25.0100002288818",NA,NA,"Erva reptante, flores amarelas.","UEC060338","UEC060338","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:31:29-03","UNICAMP","UEC","9187","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","10","Davis, PH; Shepherd, GJ; Sakane, M; et al.","D.60651","1976","09","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso Opposite Cananéia and by new field","-47.9199981689453","-25.0100002288818",NA,NA,"Trailing perennial, rhizomatous. Flowers yellow.; Sandy beach, in lea of mini dunes.",NA,NA,"37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:31:29-03","UNICAMP","UEC","144393","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Goes, M","1977","10","18","Goes, M","30","1977","10","14","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Pereirinha.","-47.9199981689453","-25.0100002288818",NA,NA,"Rasteiro com flores amarelo esverdeadas e frutos marrons.","UEC038284","UEC038284","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:31:29-03","UNICAMP","UEC","144389","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Grande, DA","1980","06","30","Grande, DA; Lopes, EA","92","1978","05","05","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Itacuruçá.","-47.9199981689453","-25.0100002288818",NA,NA,"Planta rasteira, flores amarelas.","UEC038286","UEC038286","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:31:29-03","UNICAMP","UEC","144392","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Lopes, EA","1980","11","11","Forero, E; Lopes, EA; Wanderley, MDGL; Yano, O","8652","1980","10","08","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Itacuruçá.","-47.9199981689453","-25.0100002288818",NA,NA,"Enredadera, cáliz verde con tinte vino tinto. corola amarilla.","UEC038249","UEC038249","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:31:29-03","UNICAMP","UEC","20712","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Grande, DA","1980","06","30","Grande, DA; Lopes, EA","92","1978","05","05","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Itacuruçá.","-47.9199981689453","-25.0100002288818",NA,NA,"Planta rasteira, flores amarelas.","UEC060332","UEC060332","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"261","2021-03-01 16:31:29-03","UNICAMP","UEC","144405","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.",NA,NA,NA,NA,"Fonseca, M","491","1981","10","20","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,"Trepadeira, flores amarelas, fruto piloso.","UEC038280","UEC038280","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"262","2021-03-01 16:31:29-03","UNICAMP","UEC","9192","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Silva, ED","2011","06","14","Davis, PH; Shepherd, GJ; Sakane, M; et al.","D.60682","1976","09","08","Brazil","São Paulo","Cananéia","Ilha do Cardoso, S. promontory nr Maruja. Sea level. By marine inlet (sandy).","-47.9199981689453","-25.0100002288818",NA,NA,"Prostrate, trailing. Flowers yellow.","UEC060340","UEC060340","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"263","2021-03-01 16:31:29-03","UNICAMP","UEC","9193","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","Benth.","Moreira, JLA","1998","02","10","GB.","s.n.","1978","01","16","Brazil","São Paulo","Cananéia","Trapiche da Ilha Comprida","-47.9199981689453","-25.0100002288818",NA,NA,"Herbácea, prostada.",NA,NA,"37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
