"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"157","2020-06-29 11:30:38-03","UFRJ","RFA","31786","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","S. J. S. Neto","2000",NA,NA,"V. A. Garcia",NA,"1998","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.191667","-22.041667","43º11'30''W","22º2'30''S",NA,NA,NA,"RFA20612",NA,"Levy Gasparian, Fazenda Amazonas, Mata Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-13 09:19:53-03","UFRJ","RFA","21580","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","L. M. Borges","2012",NA,NA,"E.P. Heringer","2771","1951","12","17","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Material cedido pelo horto florestal de Paraopeba","RFA17825",NA,NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA
"159","2020-06-29 11:30:38-03","UFRJ","RFA","37552","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","M.F. Castilhori","2019","04","01","A.M. Paiva; R.S. Couto","88","2010","05","29","Brasil","Rio de Janeiro","Paty do Alferes","-43.4185981750488","-22.4286003112793",NA,NA,NA,NA,"Presença de frutos","RFA47090",NA,"APA Palmares, área Zona de Vida Silvestre",NA,NA,NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA
"160","2020-11-13 09:19:53-03","UFRJ","RFA","21194","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","L. M. Borges","2012",NA,NA,"C. A. Lage",NA,"1936","01","07","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Flores","RFA17504",NA,"Horto Florestal, junto a antiga horta",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"161","2020-11-13 09:19:53-03","UFRJ","RFA","19119","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","39230","1976","11","18","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore 8m, flor verde amarelado","RFA16007",NA,"Serrinha",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"162","2020-06-29 11:30:37-03","UFRJ","RFA","21191","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Borges, L.M.","2012",NA,NA,"pessoal do horto florestal",NA,"1927","02","22","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arvore de grande desenvolvimento","RFA17500",NA,"Horto Florestal",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"163","2020-11-13 09:19:53-03","UFRJ","RFA","17705","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Ribeiro, P.G.","2013","05","07","E.P. Heringer","14434","1975","02","26","Brasil","Goiás","Luziânia","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,"Árvore de 8m de alt., aculeada, flores róseas, madeira boa para carvão","RFA14882",NA,"Sítio do Dr. Jesus Reis",NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA
"164","2020-11-13 09:19:53-03","UFRJ","RFA","15752","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","33719","1974","01","23","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore de 12 m ,flor creme mata Habitat: Mata","RFA13617",NA,"Boi Perdido",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"165","2020-11-13 09:19:53-03","UFRJ","RFA","19753","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","40704","1978","01","10","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore de 15m, flores cremes mata do vale, xiloteca","RFA16566",NA,NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"166","2020-11-13 09:19:54-03","UFRJ","RFA","27301","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","H. C. de Lima & L. F. G. da Silva","2001","11","08","A. Quinet","26/81","2001","03","19","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","42º21'70''W","22º21'61''S","650","650","Árvore, 15m de altura, 90cm de DAP, folíolos discolores verdes, fruto verde.","RFA39748",NA,"Flor das Andorinhas.",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"167","2020-06-29 11:30:38-03","UFRJ","RFA","37549","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","M.F. Castilhori","2019","04","01","A.M. Paiva; R.S. Couto","77","2010","05","29","Brasil","Rio de Janeiro","Paty do Alferes","-43.4185981750488","-22.4286003112793",NA,NA,NA,NA,"Árvore com frutos","RFA47087",NA,"APA Palmares, área Zona de Vida Silvestre",NA,NA,NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA
"168","2020-11-24 17:10:42-03","UTFPR","DVPR","4768","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Estevan, DA","2015",NA,NA,"Fukuda, PMB; Minozzo, M; Quadros, GC","s.n.","2015","10","17","Brasil","Paraná","Cruzeiro do Iguaçu","-53.0682","-25.33925","-53.0682","-25.33925",NA,NA,"Árvore 8 m, frutos imaturos verdes.","DVPR004768",NA,"Usina Foz do Chopim Energética.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-24 17:10:43-03","UTFPR","DVPR","807","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Cloclet, FA","1998",NA,NA,"Souza, LRM; et al.","s.n.","1997","12","09","Brasil","Paraná","Congoinhas",NA,NA,NA,NA,NA,NA,"Árvore 20 m, botôes florais verdes, inflorescência branca.","DVPR000807","DVPR000807","Beira da estrada para Congoinhas",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-24 17:10:42-03","UTFPR","DVPR","647","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Estevan, DA","2011","11","03","Seidel, DS; et al.","s.n.","2011","09","22","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore10 m, saliências no caule que lembram o couro de um jacaré, levemente espinecente.","DVPR000647","DVPR000647","UTFPR",NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"171","2020-11-24 17:10:42-03","UTFPR","DVPR","716","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Estevan, DA","2011","10","27","Higa, TT; et al.","s.n.","2011","09","29","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 8 m, tronco muito carecterístico suberosa, com placas quadrangulares, fruto legume de cor verde, com nectário extrafloral na base do pecíolo, folha bipinada com pequenos acúleos.","DVPR000716","DVPR000716","UTFPR",NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"172","2020-11-24 17:10:42-03","UTFPR","DVPR","690","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Estevan, DA","2011","10","26","Máximo, NJ; et al.","s.n.","2011","09","16","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 15 m, folha de cor verde, fruto marrom, tronco característico suberoso.","DVPR000690","DVPR000690","UTFPR - arboreto",NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"173","2020-11-24 17:10:42-03","UTFPR","DVPR","2677","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Sá, KLVR; et al.","55","2001","09","06","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"Árvore 11m, frutos imaturos verdes.; Borda da mata.","DVPR002677",NA,"Perto da Cooperativa",NA,NA,NA,"Magnoliophyta",NA,NA,"18944","auto",NA,NA,NA,NA,NA
"174","2020-12-15 11:14:41-03","FUNED","FUNED-POL","1353","PreservedSpecimen","Plantae","Fabaceae (Mimosoidea)","Piptadenia","communis","Piptadenia communis",NA,NA,NA,NA,NA,NA,NA,"1990","03","13","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,"POL001353",NA,"PAMG/Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-15 11:14:41-03","FUNED","FUNED-POL","1354","PreservedSpecimen","Plantae","Fabaceae (Mimosoidea)","Piptadenia","communis","Piptadenia communis",NA,NA,NA,NA,NA,NA,NA,"1990","03","13","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,"POL001354",NA,"PAMG/Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-15 11:14:41-03","FUNED","FUNED-POL","3467","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"LAOC",NA,NA,NA,NA,"Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,"POL003467",NA,"API-UFV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-15 11:14:41-03","FUNED","FUNED-POL","3468","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,"POL003468",NA,"Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-15 11:14:41-03","FUNED","FUNED-POL","3469","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"Sandra Matoso",NA,"1997","03","26","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,"POL003469",NA,"Mata da Biologia UFV-Viçosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2016-10-18 16:25:32-02","UNEMAT","TANG","1379","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Silva, CA","312","2011","07","28","Brasil","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,NA,"TANG000001379",NA,"Fragmento Florestal Dona Lolita.",NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA
"180","2021-04-08 17:40:14-03","EAO","IAN","82108","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"Mexia, Y","4439","1930","03","07","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"690","690","Tree 11m. high with gray, smooth bark. Fruit green pods. Makes poor lumber; used for posts.","IAN082108",NA,"Agricultural College lands; Moro de Anton Caetano. Denuded slope; left from original forest.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"13937","auto",NA,NA,NA,NA,NA
"181","2021-04-08 17:40:14-03","EAO","IAN","82096","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"Mexia, Y","4359","1930","02","16","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"800","800","Tree up to 15m. high; here 7m.Bark on main shoots has winged excresces which are spiny. Flower reddish. Common near streams. Used for firewood and fence posts.","IAN082096",NA,"Road to Sao Miguel, near Sao Miguel, no streamside.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"13937","auto",NA,NA,NA,NA,NA
"182","2021-04-08 17:40:14-03","EAO","IAN","147989","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"Silva, RR","851403","1974","09","16","Brasil","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Árvore de 14 m.","IAN147989",NA,"Zona Branco-Belterra, BR-165, km 85 D.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"205258","auto",NA,NA,NA,NA,NA
"183","2021-04-08 17:40:14-03","EAO","IAN","XILO2508","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"Silva, RR","851403","1974","09","16","Brasil","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Árvore de 14 m.","IANXILO2508",NA,"Zona Branco-Belterra, BR-165, km 85 D.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"205258","auto",NA,NA,NA,NA,NA
"184","2021-04-08 17:40:14-03","EAO","IAN","147989","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"Silva, RR","851403","1974","09","16","Brasil","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Árvore de 14 m.","IAN147989",NA,"Zona Branco-Belterra, BR-165, km 85 D.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"205258","auto",NA,NA,NA,NA,NA
"185","2021-04-08 17:40:14-03","EAO","IAN","55397","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Borges, LM","2012","06","27","Viégas, AP","3934","1939","03","29","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Arvore.","IAN055397",NA,"Estr. Joaquim Egidio.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-04-08 17:40:14-03","EAO","IAN","13743","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Ribeiro, PG","2013","05","24","Nestor, J","s.n.","1942","05","24","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Árvore de 6 m de altura. Muito frequente.","IAN013743","IAN013743 IAN013743_e IAN013743_e1","Capoeira. Estação Experimental.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"187","2021-04-08 17:40:14-03","EAO","IAN","13729","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Ribeiro, PG","2013","05","24","Barreto, M","13024","1942","07","24","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Árvore de 5 m de altura. Muito frequente.","IAN013729","IAN013729 IAN013729_e","Capoeira. estação Experimental de Agricultura.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"188","2021-04-08 17:40:14-03","EAO","IAN","99637","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Ribeiro, PG","2013","05","24","Fróes, RL","33414","1957","08","28","Brasil","Minas Gerais","Coronel Fabriciano","-42.6288986206055","-19.5186004638672",NA,NA,NA,NA,"Arvore, 30 metros; Reserva florestal do Estado.","IAN099637",NA,"Regiao do rio Piracicaba.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"21443","auto",NA,NA,NA,NA,NA
"189","2021-04-08 17:40:14-03","EAO","IAN","82127","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Ribeiro, PG","2013","05","24","Mexia, Y","4488","1930","03","20","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Tree 9m. high. Grows larger. Bark winged. Common. Makes good lumber and beams.","IAN082127",NA,"Agricultura College lands; near western boundary in cut-over woods.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"13937","auto",NA,NA,NA,NA,NA
"190","2021-04-08 17:40:14-03","EAO","IAN","160809","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Ribeiro, PG","2013","05","24","Carvalho, AMV de; Silva, JM da","2358","1986","03","25","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arvore com ca. 7.0m de altura. Frutos imaturos verdes.","IAN160809",NA,"Serra do Brumado, na estrada que liga Rio Brannco do Sul a Serra Azul. Mata de Araucaria.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"37352","auto",NA,NA,NA,NA,NA
"191","2021-04-08 17:40:14-03","EAO","IAN","58566","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,"1952","03",NA,"Pires, JM","2134","1950","05","26","Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,"Arbusto; flores brancas.","IAN058566",NA,"Perto de Carolina; campo cerrado.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-04-08 17:40:14-03","EAO","IAN","104736","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Piptadenia","macradenia","Piptadenia macradenia","Benth.","Borges, LM","2012",NA,NA,"Magalhães, MG","6125","1953","10","10","Brasil","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Arvore isolada 5-15,00m alt.&nf;cortex do caule espesso, amarelo; madeira de lei, alcancando, as arvores, alta 25,00m.","IAN104736",NA,"Vasante do medio Sao Francisco local alto grande.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"148972","auto",NA,NA,NA,NA,NA
"193","2020-01-20 14:40:30-03","UPM","MACK","1373","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","M. Verdi","2008","08","12","M. Verdi; et al.","2554","2009","08","12","Brasil","SC","Armazém","-49.0175018310547","-28.2618999481201","S","W",NA,NA,NA,NA,NA,"Areão, floresta ombrófila densa.",NA,NA,NA,NA,NA,NA,"12605","auto",NA,NA,NA,NA,NA
"194","2019-12-04 15:25:14-03","PUCPR","HUCP","24501-B","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Brotto, M",NA,NA,NA,"Lima, CBSM","s.n.","2014","01","30","Brasil","Paraná","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,"HUCP00011774","HUCP00011774",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"19645","auto",NA,NA,NA,NA,NA
"195","2021-02-08 21:32:17-03","UFBA","ALCB","11445","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"s.col.","PHs/n",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015873","ALCB015873","Comum no Brasil intertropical, abundante no Rio","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:16:50-03","UFBA","ALCB","129449","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Terra, V","2015","08",NA,"Prata, AP","3542","2012","12","12","Brasil","Sergipe","Nossa Senhora da Glória","-37.598611","-10.170833","-37.598611","-10.170833",NA,NA,"Ca 10m, com frutos imaturos verdes.; Caatinga","ALCB047059","ALCB047059","Assentamento Cachoeirinha: Entrada na Fazenda de Zé Banquista. Em frente à casa do cunhado de Rubens de Gaspar. Antiga Fazenda Mathada Vermelha.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-10-09 11:16:50-03","UFBA","ALCB","111981","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Barbosa, E; Cordeiro, J","2009",NA,NA,"Almeida, KC","15","2008","07","19","Brasil","Paraná","Querência do Norte","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"20m, inerme, glabra, frutos verdes tipo legume.; Borda da Estrada. Flora do corredor Caiuá-Ilha Grande.","ALCB024406","ALCB024406","RPPN Fazenda da Mata.","Southern America",NA,NA,"Dicotyledon",NA,NA,"31834","auto",NA,NA,NA,NA,NA
"198","2019-10-09 11:16:50-03","UFBA","ALCB","136833","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"Cardoso, D","2935","2010","05","03","Brasil","Rondônia","Campo Novo de Rondônia","-63.585","-10.561944","-63.585","-10.561944",NA,NA,NA,"ALCB066813","ALCB066813 ALCB066813_1",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-02-08 09:10:37-03","NBC","NL-BOTANY","L.2020076","PreservedSpecimen","Plantae","Leguminosae-Mim.","Piptadenia","communis","Piptadenia communis","Miq.",NA,NA,NA,NA,"Ule EHG",NA,"1910","02","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020076 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020076","NL-L2020076","Rio Branco; Sarumu.","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"200","2020-02-08 09:10:37-03","NBC","NL-BOTANY","L.2020077","PreservedSpecimen","Plantae","Leguminosae-Mim.","Piptadenia","communis","Piptadenia communis","Miq.",NA,NA,NA,NA,"Ule EHG",NA,"1911","05","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020077","NL-L2020077","Rio Acre. S. Francisco.","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"201","2020-02-08 09:10:37-03","NBC","NL-BOTANY","U 0277935","PreservedSpecimen","Plantae","Leguminosae-Mim.","Piptadenia","communis","Piptadenia communis","Miq.",NA,NA,NA,NA,"Forest Department Piracaciba",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277935",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw27552",NA,NA,NA
"202","2020-02-08 09:10:37-03","NBC","NL-BOTANY","U 0278446","PreservedSpecimen","Plantae","Leguminosae-Mim.","Piptadenia","communis","Piptadenia communis","Miq.",NA,NA,NA,NA,"Jari Timber",NA,NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0278446",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw26650",NA,NA,NA
"203","2020-02-08 09:10:37-03","NBC","NL-BOTANY","U.1308595","PreservedSpecimen","Plantae","Leguminosae-Mim.","Piptadenia","communis","Piptadenia communis","Miq.",NA,NA,NA,NA,"Mexia YEJ",NA,"1930","03","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308595","NL-U1308595","State of Minas Geraes. Vicosa. agricultural College lands; near western boundary.","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"204","2020-02-08 09:10:37-03","NBC","NL-BOTANY","U.1308596","PreservedSpecimen","Plantae","Leguminosae-Mim.","Piptadenia","communis","Piptadenia communis","Miq.",NA,NA,NA,NA,"Mexia YEJ",NA,"1930","03","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308596","NL-U1308596","State of Minas Geraes. Vicosa. agricultural College lands; near western boundary.","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
