"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"98","2008-05-27 22:02:00-03","MO","MOBOT","1796581","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Alwyn H. Gentry|Gilberto N. Morillo|Beatriz de Morillo","Gentry 11054","1974","4","1","South America","Venezuela","Táchira","14 km SE of La Fria on road to La Grita.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3584",NA,NA
"99","2009-01-19 11:57:00-02","MO","MOBOT","1800912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Alwyn H. Gentry","Gentry 12306","1974","10","31","South America","Ecuador","Guayas","2-4 km W [E] of Bucay, disturbed wet forest.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-79.5694445","-2.6908333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3688","1",NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1846341","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Alwyn H. Gentry|Douglas C. Daly|Henry León","Gentry 18059","1977","3","5","South America","Colombia","Cundinamarca","3 km NW of Guaduas, roadside.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-74.619608","5.085978","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4166",NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","1846548","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Alwyn H. Gentry|Douglas C. Daly|Henry León","Gentry 18191","1977","3","7","South America","Colombia","Caldas","Quebrada Yeguas, tributary of Río Magdalena, 20 km N of Honda. Gallery forest along seasonally dry stream.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-74.713","5.379","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4172",NA,NA
"102","2018-07-12 11:32:00-03","MO","MOBOT","101055764","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","L. Biral","Leonardo Biral|et al.","Biral 1109","2015","9","5","South America","Brazil","São Paulo","Campus Unesp Bela Vista, próximo do departamento de Microbiologia.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Rio Claro","-47.9131889","-22.6612722","626.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2018-09-26 04:37:00-03","MO","MOBOT","1955789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Dario A. Sánchez S.","Sánchez S. 58","1980","4","1","South America","Colombia","Antioquia","Hacienda San Juan de rodas.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Ituango",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2011-10-22 04:57:00-02","MO","MOBOT","1955790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","A. Cogollo","Álvaro Cogollo P.","Cogollo Pacheco 1810","1984","6","4","South America","Colombia","Antioquia","Cañón del Rio Claro",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","San Luis","-74.65","5.88333","300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","1955791","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R. Liesner","POSADA","POSADA 18","1994","7","31","South America","Colombia","Antioquia",NA,NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Támesis","-75.63333","5.83333","700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-09-21 20:17:00-03","MO","MOBOT","1955792","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","F. J. Roldan","Vicente Pérez","Pérez 531","1983","5","20","South America","Colombia","Antioquia",NA,NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Hispania",NA,NA,"950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2010-11-21 04:48:00-02","MO","MOBOT","1955825","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","F. J. Roldan","Ramiro Fonnegra G.","Fonnegra G. 1140","1978","8","19","South America","Colombia","Antioquia","La Pintada.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-10-28 05:49:00-02","MO","MOBOT","1955826","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Álvaro Idárraga-Piedrahita|María Cristina López|Felipe Cardona","Idárraga-Piedrahita 16","1996","4","3","South America","Colombia","Antioquia","Sitio Cerro Cabezas",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Remedios","-74.83333","7.16666","340.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2012-04-19 05:08:00-03","MO","MOBOT","1968128","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","J. C. Marrugo","J. C. Marrugo","Marrugo 915","2002","12","22","South America","Colombia","Antioquia","Carretera que conduce al corregimiento de Llanadas. bs-T",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Olaya","-75.81666","6.68333","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2013-09-05 17:03:00-03","MO","MOBOT","2535378","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Nee (NY)","Michael H. Nee","Nee 52389","2003","7","27","South America","Bolivia","Santa Cruz","9 km (by road) SE of Bermejo on road to Santa Cruz.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Florida","-63.6166667","-18.1333333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2013-01-11 16:38:00-02","MO","MOBOT","3196828","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Hermes Cuadros V.","Cuadros Villalobos 4519","1989","9","21","South America","Colombia","Bolívar","Mun. Cartagena, Isla Baru.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Cartagena","-75.6","10.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-04 04:40:00-03","MO","MOBOT","3197156","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Herbert H. Smith","Smith 15","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","3197316","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Ovidio Arboleda P.","Arboleda P. 487","1981","3","13","South America","Colombia","La Guajira","Mpio. Barrancas Dpto: Guajira At Puerto Arturo on the rio Rancheria. Riparian vegetation.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-06-25 13:26:00-03","MO","MOBOT","3197551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Paul E. Berry","Berry 3511","1979","4","24","South America","Venezuela","Distrito Federal","Top of ridge of hills of Caracas Botanical Garden.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"900.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2010-06-28 15:32:00-03","MO","MOBOT","3197870","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Herbert L. Mason","Mason 13803","1949","2","3","South America","Colombia","Huila","Dissected plateau )badlands). About 5 km north of Villavieja; upper basin of Río Magdalena.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2010-11-20 13:42:00-02","MO","MOBOT","3198422","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Alexander E. Lawrance","Lawrance 638","1933","2","27","South America","Colombia","Boyacá","130 miles north of Bogota. Farested fringes.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1524.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-08-21 06:56:00-03","MO","MOBOT","3198545","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Keiichi Mizoguchi","Mizoguchi 630","1978","7","18","South America","Brazil",NA,"Estado De Rio De Janeiro: Santa Alice, Mpio. De Itaguai.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2013-08-23 04:12:00-03","MO","MOBOT","3199795","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R. Barneby","Wilson Devia A.","Devia Alvarez 3217","1990","12","1","South America","Colombia","Valle del Cauca","Mpio. Tuluá. Corregimiento Mateguadua, Reserva Natural, Jardin Botánico. Secondary dry tropical forest.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-76.16666","4.03333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-12-06 20:59:00-02","MO","MOBOT","3200047","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"José L. Fernández-Alonso|Enrique Forero|Roberto Jaramillo M.","Fernández-Alonso 5847","1986","3","17","South America","Colombia","Casanare","Depto. del Casanare. Mpio. de Barranca de Upia., carretera a Villanueva.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2010-06-11 17:43:00-03","MO","MOBOT","3201024","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Beatriz Madrigal|Anselmo Molano|Victor Molano","Madrigal 775","1989","12","2","South America","Colombia","Nariño","Mpio. de Tumaco. Entre La Espriella. Pueblo Nuevo. Creciendo como cerca viva, al lado de la carretera. Osada para el dengue y el paluciano.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-78.63694","1.47305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2012-05-04 15:43:00-03","MO","MOBOT","3201098","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Martin F. Quigley","Quigley 821","1992","9","30","South America","Venezuela","Aragua","Rancho Grande, Parque Nac. H. Pittier. Densely forested slopes above Río Trilla and Río Periquito.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-67.41","10.24027","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2012-09-14 17:30:00-03","MO","MOBOT","3201294","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R. Liesner","Orlando Marulanda","Marulanda 821","1989","2","17","South America","Colombia","Bolívar","Mpio. San Martín de Loba: Entre Hacienda Las Marias y La Ciénaga del Totumo.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-75.25222","10.28472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3201389","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M.Lavin","Henry León","León 24","1976","6","13","South America","Colombia","Chocó","Mpio de Riosucio; Parque Natural Nacional Los Katyos. Orillas del Rio Peye, cerca de su desembocadura.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-07-23 16:31:00-03","MO","MOBOT","3201448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R.L. Liesner","Mary E. Fallen","Fallen 681","1979","6","10","South America","Ecuador",NA,"Babahoyo; roadside vegetation.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2012-05-04 05:16:00-03","MO","MOBOT","3201586","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Cyril Allen","Allen 347","1924","8","10","South America","Colombia","Magdalena","Savana, Rincon Hondo, Magdalena Valley.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","3201673","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R.L. Liesner","F. García","García 228","1987","4","7","South America","Colombia","Chocó","Mpio. de Quibdó, corregimiento de San Francisco de Ichó, huerta de Benilda Gamboa.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-12-02 12:07:00-02","MO","MOBOT","3202107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Joaquina Albán C.","Albán Castillo 5703",NA,NA,NA,"South America","Peru","San Martín","Celendin Borde. Comina.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2013-08-23 04:12:00-03","MO","MOBOT","3202126","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R. Liesner","Wilson Devia A.","Devia Alvarez 1050","1983","2","17","South America","Colombia","Valle del Cauca","Mpio. Tuluá, Jardín Botánico JMC alrededor casa Administración.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2010-02-09 21:36:00-02","MO","MOBOT","3202129","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Luis E. Forero|Nelly Hernández","Forero Pinto 1609","1983","11","21","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2012-07-09 09:42:00-03","MO","MOBOT","3399711","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Lucía Atehortúa","Atehortúa 18","1989","2",NA,"South America","Colombia","Magdalena","Parque Nacional Tayrona, Bahía de Neguange, bs-t.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Santa Marta","-74.15","11.2666667","0E8","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","74883","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D. Neill","Daniel Rubio|Carlos Quelal","Rubio 608","1990","9","7","South America","Ecuador","Imbabura","Carretera de Ibarra a Lita, 40-50 km de Ibarra. Bosque seco Premontano. Bosque secundario y potreros.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Ibarra","-78.25","0.66666","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-11","8",NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","78914","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Ronald L. Liesner (MO)","Thomas B. Croat","Croat 54579","1982","8","4","South America","Venezuela","Yaracuy","Along gravel road east of Salom (west of Valencia, NE of Nirgua) which intersects asphalt highway connecting Montalban and Miranda, 5.2 km from the plaza in Salom; disturbed roadside vegetation; prairie and remnant forest along stream.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-68.41666","10.16666","780.00000000","790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"396","2",NA
"133","2009-07-31 06:57:00-03","MO","MOBOT","84002","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 9917","1980","3","26","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-79.7","-1.26666","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","920458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D. Neill","Bente B. Klitgaard","Klitgaard 99479","1991","12","3","South America","Ecuador","Pichincha","Road Santo Domingo - Quninde, km 46.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Santo Domingo de Los Colorados","-79.41666","0.05","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","93201","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin (MONTU)","Calaway H. Dodson|et al.","Dodson 6480",NA,NA,NA,"South America","Ecuador","Los Ríos","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Quevedo","-79.36666","-0.58333","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1846471","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Alwyn H. Gentry|Douglas C. Daly|Henry León","Gentry 18156","1977","3","7","South America","Colombia","Caldas","14-21 km N of La Dorada on road to San Miguel, remnants of moist forest vegetation in cleared pasture land.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-74.634","5.528","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4171",NA,NA
"137","2020-08-31 09:16:02-03","INPA","INPA","259136","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Gliricidia","sepium","Gliricidia sepium",NA,"Santos, JTL","4711","2012","07","23","Southern America","Brasil","Pernambuco","CPATSA.",NA,NA,"INPA0259136",NA,"(Jacq.) Kunth ex Walp.","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-31 09:16:02-03","INPA","INPA","230108","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Gliricidia","sepium","Gliricidia sepium","Ramos, JF; Cortês, A","Souza, LAG de","33_09","2009","07","07","Southern America","Brasil","Amazonas","Campus INPA V8, Coletada no Campus do INPA V-8. O solo local é um Latossolo Amarelo, de textura argilosa, típica das áreas de platô.",NA,NA,"INPA0230108",NA,"(Jacq.) Kunth ex Walp.","Manaus","-59.993611","-3.092694",NA,NA,NA,NA,"2009","07","25","-59.993611","-3.092694",NA,NA,NA,NA,NA
"139","2020-08-31 09:16:02-03","INPA","INPA","42794","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Gliricidia","sepium","Gliricidia sepium","Lima, HC de","Prance, GT","19303","1973","10","22","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães, Main square of Chapada dos Guimarães",NA,NA,"INPA0042794","INPA0042794 INPA0042794_e INPA0042794_e1","(Jacq.) Kunth ex Walp.",NA,"-55.7494","-15.4608","780","780",NA,NA,"1986","09",NA,"-55.7494","-15.4608",NA,NA,NA,NA,NA
"140","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","46859",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Gliricidia","sepium","Gliricidia sepium",NA,"A. M. Assis; Lomir apicultor","2152","2009","10","09",NA,"Brasil","Espírito Santo","Barra do Riacho - Aldeia Irajá I - flor. Tabuleiro em estágio médio",NA,"Árvore 7 m (cultivada). Flores roxas e frutos verdes. Nome popular: gliricídia. Projeto APES - Flora Apícola - SEBRAE.","MBML046859","MBML046859","(Jacq.) Kunth","Aracruz","-40.211722","-19.903361","55","55",NA,NA,NA,NA,NA,"40W12'42,2","19S54'12,1",NA,NA,NA,NA,NA
"141","2021-03-04 11:06:40-03","UFRB","HURB","144","PreservedSpecimen","Plantae","Anthophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"PA-Nascimento, A.S. do","83","2005","09","08",NA,"Brasil","Bahia","CCAA-UFBA;",NA,"<ll>dwc_commonname:</ll> gliricidia","HURB000000144",NA,"(Jacq.) Steud.","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-06-15 15:30:42-03","UNESP-RC","HRCB","64671","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Biral, L.","Biral, L.","1109","2015","09","05",NA,"Brasil","São Paulo","Campus Unesp Bela Vista, próximo ao depto. de Microbiologia",NA,"Árvores, folíolos membranáceos, cálice verde, corola esbranquiçada na base, rosa em todo resto, estandarte com mácula amarela na base.",NA,NA,"(Jacq.) Kunth ex Walp.","Rio Claro","-47.913189","-22.661272","626","626",NA,NA,"2015","09",NA,"47º54'47.48W","22º39'40.58S",NA,NA,NA,NA,NA
"143","2019-06-10 10:10:49-03","FZB-BH","BHZB","3600","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Gliricidia","sepium","Gliricidia sepium","Cavalcanti, H. & Meireles, J.E.","Tavares, C.",NA,"2002","08","20",NA,"Brasil","MG","Parque Municipal",NA,"Cultivado. Com duplicata.",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-04 10:28:54-03","UFRPE","HST","11069","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Gliricidia","sepium","Gliricidia sepium","L.P.de Queiroz","A.M.Miranda","3652","2000","02","24",NA,"Brasil","Pernambuco",NA,NA,"Árvore ca. 5 m alt.; muito ramificada; caule marrom; folhas membranáceas; flores lilás, vexilium com mancha central amarela. Cultivada.","HST011069",NA,"(Jacq.) Kunth ex Walp.","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,"2003","01","30",NA,NA,NA,NA,NA,NA,NA
"145","2021-02-04 10:28:54-03","UFRPE","HST","17976","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Gliricidia","sepium","Gliricidia sepium","A.M.Miranda","L.R.Silva","220","2010","06","17",NA,"Brasil","Pernambuco","Hotel Fazenda Portal de Gravatá",NA,"Árvore; folhas verdes; inflorescência com flores rosa-esbranquiçado.","HST017976",NA,"(Jacq.) Kunth ex Walp.","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"19146","auto","2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-25 10:12:04-03","CVRD","CVRD","6582","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Gliricidia","sepium","Gliricidia sepium","Haroldo C. de Lima","Folli, D.A.","3670","2000","08","11","América do Sul","BRASIL","ES","Área do arboreto L.1 Par. 1",NA,"<ll>dwc_commonname:</ll> Gliricidia","CVRD006582",NA,"(Jacq.) Kunth ex Walp.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003","03","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"147","2019-07-31 14:32:41-03","CPATSA","HTSA","5951","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Lima, Y.S.","s.n.","2014","10","28",NA,"Brasil","Pernambuco","Embrapa Semiárido",NA,NA,NA,NA,"Jacq.","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-07-31 14:32:41-03","CPATSA","HTSA","4711","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Santos, J.T.L.; Dias Martins, C.T.V. de","4711","2012","07","23",NA,"Brasil","Pernambuco","CPATSA.",NA,"Árvore ca. 7 m alt., Flores róseas com guias de néctar amarelo. Frutos imaturos verdes.",NA,NA,"Jacq.","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","USw21158","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"V. R. Gardner","s.n.",NA,NA,NA,"South America - Neotropics","Colombia","Distrito Capital",NA,NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Bogotá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. J. Pipoly, G. Gharbarran, G. Samuels & G. Bacchus","11697","1987","4","19","South America - Neotropics","Guyana","E. Berbice-Corentyne","Torani Canal; ±5-12 km W of Canje River, 12-17 km E of Berbice River",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-57.5167","5.81667","20","25",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
