"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","typeStatus"
"139","2020-11-04 10:59:28-03","ESALQ","ESA","14972","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Souza, V.C.","Barreto, K.D. et al.","1377.0","1993","10","06",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"ESA014972","ESA014972","22843","auto","1993","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-04 10:59:28-03","ESALQ","ESA","78201","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Souza, V.C.","Souza, V.C.; Romão, G.O.; Sampaio, D.",NA,"2002","03","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Vilarejo de Inhames. Base de afloramento rochoso em área de cerrado","-43.7144012451172","-19.1688995361328","700","700",NA,"Árvore, ca. 5 m alt.; flores passadas castanhas. No leito de rio encachoeirado.","ESA078201","ESA078201","26557","auto","2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-04 10:59:28-03","ESALQ","ESA","76330","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Mello-Silva, R.","Hatschbach, G. et al.","69659.0","1999","10","24",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"ESA076330","ESA076330","101169","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-04 10:59:28-03","ESALQ","ESA","87778","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Souza, V.C.","Romão, G.O.","928.0","2003","02","21",NA,"Brasil","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"ESA087778","ESA087778","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-04 10:59:28-03","ESALQ","ESA","77010","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rodrigues, R.R. & Farah, F.T.","Farah, F.T. ; Freitas, C.A.","62.0","1998","07","10",NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA077010","ESA077010","44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-04 10:59:28-03","ESALQ","ESA","71129","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Farah, F.T.","Farah, F.T. et al.","669.0","1998","12","01",NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA071129","ESA071129","44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-04 10:59:28-03","ESALQ","ESA","77001","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Farah, F.T.","Farah, F.T. et al.","626.0","1998","12","16",NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA077001","ESA077001","44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-04 10:59:28-03","ESALQ","ESA","15036","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Souza, V.C.","Souza, V.C. ; Sakuragui, C.M.","1982.0","1992","09","05",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"ESA015036","ESA015036","26557","auto","1997","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-04 10:59:28-03","ESALQ","ESA","100486","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Costa, F.N.","Costa, F.N.","1018.0","2006","01","16",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto",NA,"-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"ESA100486","ESA100486","26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-04 10:59:28-03","ESALQ","ESA","80575","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Lombardi, J.A.","Salino, A.","4848.0","1999","06","12",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto",NA,"-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"ESA080575","ESA080575","26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-04 10:59:28-03","ESALQ","ESA","99878","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Souza, V.C.","Carboni, M.","386.0","2006","05","10",NA,"Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"ESA099878","ESA099878","29186","auto","2006","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-04 10:59:28-03","ESALQ","ESA","108262","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Souza, V.C. et al.","Cotrim, M.M.","2.0","2007","10","06",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"ESA108262","ESA108262","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-04 10:59:28-03","ESALQ","ESA","36613","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Hatschbach, G.","Carpanezzi, A.A. ; Reis, A.","113.0","1991","07","01",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"ESA036613","ESA036613","22843","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-04 10:54:32-03","ESALQ","ESA","139902","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Souza, V.C.","Souza, V.C.","40762.0","2017","07","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Estrada Belo Horizonte - Conceição do Mato Dentro, próximo ao Córrego Duas Pontinhas. Contato Mata Ciliar - Cerrado pedregoso.","-43.7144012451172","-19.1688995361328","800","800",NA,"Árvore, ca. 5 m alt.; frutos imaturos verdes arroxeados.","ESA139902",NA,"26557","auto","2017","07","16","-43,566,952","-19,291,161",NA,NA,NA,NA,NA,NA,NA
"153","2020-11-04 10:59:28-03","ESALQ","ESA","129095","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata",NA,"Colletta, G.D. et al.","Colletta, G.D.","1511.0","2014","05","15",NA,"Brasil","São Paulo","Nova Odessa","Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,"Árvore, 4m","ESA129095",NA,"8440","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-04-02 18:54:33-03","MN","R","60711","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata var.emarginata","Mart.","Dias, M.C.","Glaziou, A.F.M.","18846","1892","04","04",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"Plantas do Brasil Central","R000060711","R000060711_001 R000060711_002","101169","auto","1988","02",NA,NA,NA,"var.emarginata",NA,NA,NA,NA,NA,NA
"155","2021-03-22 17:44:30-03","UFPI","TEPB","2327","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R.T.Queiróz","Sevilha, A.C.","3104","2003","08","26",NA,"Brasil","Goiás","Alvorada do Norte","Fazenda Estância Paraná. Ponto 4.","-46.58","-14.521667",NA,NA,NA,"Árvore com 15m de altura, frutos imaturos verdes, substrato neossolo quartzorênico, frequente, solos poucos desnudos Ambiente: Cerrado <ll>dwc_commonname:</ll> Garapa",NA,NA,NA,NA,"2004","10","20","46°34'48W","14°31'18S",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-19 16:11:23-03","UFPI","TEPB","21327","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"A. C. Sevilha","3104","2003","08","26",NA,"Brasil","Goias","Alvorada do Norte","Fazenda Estância Paraná. Ponto 4.","-46.4921989440918","-14.4807996749878",NA,NA,NA,"Frutos imaturos verdes; muito frequente no local, árvore de com 15m de altura, solos poucos desnudos. Subs. Neossolo quartzorênico Ambiente: Cerrado",NA,NA,"45394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-07-02 14:00:18-03","JBP","HPL","4926","S","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Tsuji","H. Lorenzi","1042","2005","06","16",NA,"Brasil","SP","Nova Odessa","Coletado no Instituto Plantarum.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,"8440","auto","2005","06","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-07-02 14:55:13-03","JBP","HPL","4083","S","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","V.C. Souza","H. Lorenzi","5121","2005","03","04",NA,"Brasil","MG","Itambé do Mato Dentro","Coletada na estrada entre Itambé do Mato Dentro em direção ao Morro do Pilar, em mata.","-43.326833","-19.395778","739","739",NA,NA,NA,NA,NA,NA,"2011","03","08","43° 19' 36,6 W","19° 23' 44,8 S",NA,NA,NA,NA,NA,NA,NA
"159","2019-02-15 11:32:51-02","IPA","IPA","13024","S","Plantae","Plantae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R.E.Fr.","Fróes, R.L.","33005","1936","05","22","Southern America","Brasil","Pará",NA,"regiao do Anapu; Rio Cariatuba, Portal.",NA,NA,NA,NA,NA,"Árvore. Flores.","IPA0013024",NA,NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-02-15 11:32:51-02","IPA","IPA","17716","S","Plantae","Plantae",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Morawetz, W.","Giulietti, A.M.;","395","1968","10","09","Southern America","Brasil","Mato Grosso",NA,"arredores do Acampamento da Royal Society.",NA,NA,NA,NA,NA,"Árvore; flores alaranjadas e pilosas.","IPA0017716",NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0011880","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R.Mello-Silva","G. Hatschbach; R. Spichiger, A. C. Cervi, E. Barbosa","69659","1999","10","24",NA,"Brazil","Minas Gerais",NA,"Barao do Guacui (Mun. Diamantina).","-43.6","-18.25",NA,NA,NA,"Arvore, 4 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 14:30:11-03","UFJF","CESJ","44339","PreservedSpecimen","Plantae","Angiosperma",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Mello-Silva","G. Hatschbach; M. Hatschbach; J.M. Silva","73642","2002","08","19","América do Sul","Brasil","Minas Gerais","Buenópolis","Curimataí, Rio Preto","-44.1800003051758","-17.8733005523682",NA,NA,NA,"Árvore, 4m, flor creme. Campo rupestre, margem do rio.","CESJ044339","CESJ044339","42854","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 14:30:11-03","UFJF","CESJ","2482","PreservedSpecimen","Plantae","Angiosperma",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ002482","CESJ002482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 14:30:11-03","UFJF","CESJ","32216","PreservedSpecimen","Plantae","Angiosperma",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Mello-Silva","G. Hatschbach; R. Spichiger; A.C. Cervi; E. Barbosa","69659","1999","10","24","América do Sul","Brasil","Minas Gerais","Diamantina","Barão do Guaçuí","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Árvore, 4m. Cerrado; margem do córrego.","CESJ032216","CESJ032216","101169","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:40:48-03","UFMS","CGMS","60124","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","A. Pott","A. Pott; F.A. Ferreira; S.N. Moreira; A.C.V. Arantes; E.B. Souza","16430","2012","08","23",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Córrego Cachoeirinha, Estrada Três Barras (MS-040), a 23 Km do Anel Viário, Bacia do Córrego Guariroba.","-54.4380555","-20.6861111","549","549",NA,"Flor ausente. Fruto castanho-avermelhado. Habitat: Floresta paludosa em vereda com Mauritia flexuosa em área de cerrado. Solo arenoso. Relevo vale em ondulado. Habito: Árvore. 4,00 - 10,00 m de altura. Codominante.","CGMS1093127",NA,NA,NA,NA,NA,NA,"-54,4380555","-20,6861111",NA,NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:40:48-03","UFMS","CGMS","6830","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","236","1998","10","15",NA,"Brasil","Mato Grosso do Sul","Anaurilândia",NA,"-52.6238889","-22.1911111",NA,NA,NA,"Estéril no brejo. Planta nova. Habitat: Matinha à beira da estrada de terra. Habito: Árvore. 3,00m de altura.","CGMS001901",NA,NA,NA,NA,NA,NA,"-52,6238889","-22,1911111",NA,NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:40:48-03","UFMS","CGMS","74387","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"E.G. Arguelho; F.M. Alves","155","2018","03","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,NA,"CGMS1107253",NA,NA,NA,NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA
"168","2021-04-07 11:40:48-03","UFMS","CGMS","14811","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7398","2004","11","19",NA,"Brasil","Mato Grosso do Sul","Inocência","Fazenda Lagoinha, próximo ao Córrego Constanza e tanques de piscicultura.","-51.8819445","-19.5677778","510","510",NA,"Flor ausente. Fruto ausente. Habitat: Borda de mata de galeria com buriti (Mauritia flexuosa). Solo hidromórfico, arenoso com matéria orgânica. Relevo plano. Habito: Arvoreta. Frequente. 2,00-5,00 m de altura.","CGMS1044298",NA,NA,NA,NA,NA,NA,"-51,8819445","-19,5677778",NA,NA,NA,NA,NA,NA,NA
"169","2021-04-07 11:40:48-03","UFMS","CGMS","74388","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"E.G. Arguelho; F.M. Alves","156","2018","03","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,NA,"CGMS1107254",NA,NA,NA,NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA
"170","2021-04-07 11:40:48-03","UFMS","CGMS","43918","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","M.G. Caxambu","M.G. Caxambu","4717","2013","08","16",NA,"Brasil","Minas Gerais","São José da Barra","Fazenda Nova.","-46.2191667","-20.72","811","811",NA,"Flor alaranjada. Fruto ausente. Flores odoriferas. Forma um denso agrupamento. Habitat: Floresta Ciliar alagada. Relevo ondulado, organossolo hidromórfico. Habito: Árvore. 8m de altura.","CGMS1073885",NA,NA,NA,"2013","09","05","-46,2191667","-20,72",NA,NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:40:48-03","UFMS","CGMS","78407","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Brígida","2","2005","07","19",NA,"Brasil","Mato Grosso","Tangará da Serra","Fazenda Santa Isabel.","-57.4858016967773","-14.6194000244141",NA,NA,NA,"Coordenadas geográficas na etiqueta: 3° 38#?# 67' S 83° 96#?# 764' W","CGMS1111418",NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:40:48-03","UFMS","CGMS","24743","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","M.L. Bueno","M.L. Bueno","607","2008","03","18",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1054168",NA,"161190","auto","2010","01","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-04-07 11:40:48-03","UFMS","CGMS","16111","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","L. Ramos","L. Ramos",NA,"2003","05","31",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APP Nascente Coqueiro.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1045636",NA,"161190","auto","2003","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-04-07 11:40:48-03","UFMS","CGMS","5198","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"C.A. Conceição","2930","1994","03","11",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Campus da UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS001898",NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:40:48-03","UFMS","CGMS","33619","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","A. Pott","S.R. Zacharias; O.P.M. Nantes","394","2011","09","28",NA,"Brasil","Mato Grosso do Sul","Terenos","Assentamento Nova Querência - Lote 155.","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"CGMS1063014",NA,"52758","auto","2011","11","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:40:48-03","UFMS","CGMS","49586","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Mello-Silva","G. Hatschbach; M. Hatschbach; E. Barbosa","72243","2001","05","19",NA,"Brasil","Minas Gerais","Buenópolis","Curimataí, arredores.","-44.1800003051758","-17.8733005523682","700","700",NA,NA,"CGMS1079518",NA,"42854","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:40:48-03","UFMS","CGMS","49585","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R.M. Silva","G. Hatschbach; M. Hatschbach; J.M. Silva","73642","2002","08","19",NA,"Brasil","Minas Gerais","Buenópolis","Curimataí, Rio Preto.","-44.1800003051758","-17.8733005523682",NA,NA,NA,"Flor creme. Habitat: Campo rupestre, margem do rio. Habito: Árvore. 4,00m de altura.","CGMS1079517",NA,"42854","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:02:50-03","UNICAMP","UEC","129366","S","Plantae","Magnoliopsida",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Meireles, LD","Gomes, BZ","74","2002","08","07",NA,"Brazil","São Paulo","Brotas","Horto Santa Fé 1","-48.388889","-22.265",NA,NA,NA,"ori, Formação Estudada: Transição cerradão mata ciliar. Altura: 6,5 m","UEC099788","UEC099788",NA,NA,NA,NA,NA,"-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:21:30-03","UNICAMP","UEC","170430","S","Plantae","Magnoliopsida",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Pontes Pires, AF","Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9650","2009","03","01",NA,"Brazil","Minas Gerais","Diamantina","Cadeia do Espinhaço, Nature trail on property of Pousada Real (formely Pousada Jardim da Serra) on a ridge just east of the city of Diamantina off of Estrada do Cruzeiro Luminosa.","-43.968944","-18.3995","1211","1211",NA,"Tree to 4 m tall. Perianth yellow.; Campo rupestre vegetation.&nf;Growing among rocks in fast-flowing stream.","UEC010293","UEC010293",NA,NA,"2015","08","11","-43.968944","-18.3995",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:21:30-03","UNICAMP","UEC","125726","S","Plantae","Magnoliopsida",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Kinoshita, LS; Bombo, AB; Costa, FM; Costa, SM; Martins, MV; Souza, MP; et al.","39","2011","02","18",NA,"Brazil","Minas Gerais","Delfinópolis","Serra da Canastra.","-46.527636","-20.487333",NA,NA,NA,"Árvore, ca. 4 m.","UEC087064","UEC087064",NA,NA,NA,NA,NA,"-46.527636","-20.487333",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:21:30-03","UNICAMP","UEC","162517","S","Plantae","Magnoliopsida",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Kinoshita, LS; Bombo, AB; Costa, FM; Costa, SM; Martins, MV; Souza, MP; et al.","39","2011","02","18",NA,"Brazil","Minas Gerais","Delfinópolis","Serra da Canastra.","-46.527636","-20.487333",NA,NA,NA,"Árvore, ca. 4 m.","UEC092898","UEC092898",NA,NA,NA,NA,NA,"-46.527636","-20.487333",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:21:30-03","UNICAMP","UEC","179449","S","Plantae","Magnoliopsida",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Caxambu, MG","Caxambu, MG; et al.","4717","2013","08","16",NA,"Brazil","Minas Gerais","São José da Barra","Fazenda Nova.","-46.219222","-20.719861","811","811",NA,"Árvore ca. 8m, heliófita, palustre, formando denso agrupamento. Flores alaranjadas odoríferas.; Em floresta ciliar alagada. Solo: organossolo; hidromórfico. Relevo: suave-ondulado.","UEC031557","UEC031557",NA,NA,"2013","09","05","-46.219222","-20.719861",NA,NA,NA,NA,NA,NA,NA
"183","2020-02-10 17:49:12-03","UNICAMP","UEC","28677","S","Plantae","Magnoliopsida",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Prance, GT; Silva, AS; Bahia, RP; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ","24871","1977","11","05",NA,"Brazil","Pará",NA,"Serra do Cachimbo, Cachoeira de Curuá, north slope of Serra Cachimbo.",NA,NA,"300","300",NA,"flor, Rpcky terrain around falls. Tree 20m x 20cm diam., buds green.","UEC099712","UEC099712",NA,NA,"1988","04",NA,NA,NA,"emarginata",NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:02:50-03","UNICAMP","UEC","51825","S","Plantae","Magnoliopsida",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata","Mart.","Dias, MC","Oliveira, PEAM","173","1983","01","31",NA,"Brazil","Distrito Federal","Brasília","Reserva Bilógica de Águas Emendadas, Ca. 40km a NE de Brasília.","-47.55","-15.533333","1000","1150",NA,"flor, Mata alagada. Árvore ca. 15m. Emergente. Flores com pétalas carnosas amarelas. Estames avermelhados.","UEC099716","UEC099716",NA,NA,"1988","04",NA,"-47.55","-15.533333","emarginata",NA,NA,NA,NA,NA,NA
