"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"156","2021-01-14 15:29:29-03","MN","R","2370","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, W.A.","15664",NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"157","2021-01-14 15:29:29-03","MN","R","54832","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, W.A.","1680","1944","10","26",NA,"Brasil","Pará","Belém","Utinga","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"158","2014-10-02 12:40:57-03","FEMACT","MIRR","6642","S","Plantae",NA,NA,"Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Silva, S.J.R. da","sDTS-127","2003","11","19",NA,"Brasil","Roraima","Cantá","Confiança II, BR 432, km 56.&nf;Fazenda Prograsso","-60.687352","2.247134",NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,"-60.687352","2.247134",NA,NA,NA,NA,NA,NA,NA
"159","2019-02-22 11:46:41-03","IPA","IPA","75474","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Monteiro, M.T.","22795","1968","10","21","Southern America","Brasil","Alagoas","Marechal Deodoro","Fazenda Horizonte","-35.147222","-9.119522",NA,"Árvore com mais ou menos 10m de altura e 20cm de diâmetro. Flores rosa claro, com perfume agradável.","IPA0075474",NA,"Barroso, G.M.",NA,NA,NA,NA,NA,"-35.147222","-9.119522",NA,NA,NA,NA,NA,NA,NA
"160","2019-02-22 11:46:41-03","IPA","IPA","75996","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Monteiro, M.T.","22795","1968","10","21","Southern America","Brasil","Alagoas","Marechal Deodoro","Fazenda Horizonte","-35.8950004577637","-9.710280418396",NA,"Árvore de grande porte, com 60cm de diâmetro. Flores mais ou menos pequenas, róseas com perfume agradável. Vagens pequenas e escuras quando maduras.","IPA0075996",NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"161","2020-10-20 14:17:27-03","UFOPA","HSTM","5769","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Soares, E.; Fonseca, D.",NA,"1986","02","19",NA,"Brasil","Pará","Oriximiná","Estrada para o igarapé dos inocentes. Beira da estrada. Capoeira, solo arenoso.","-56.7575","-1.382778",NA,NA,"HSTM005769","HSTM005769","Lima, H.C.",NA,NA,"1999","05","01","56º45'27''W","1º22'58''S",NA,NA,NA,NA,NA,NA,NA
"162","2020-10-20 14:17:27-03","UFOPA","HSTM","5770","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Faria, S.M.; s.c.","392","1991","12","10",NA,"Brasil","Pará","Oriximiná","Porto Trombetas, Viveiro de produção de mudas.","-56.379167","-1.466944",NA,NA,"HSTM005770","HSTM005770",NA,NA,NA,NA,NA,NA,"56º22'45''W","1º28'1''S",NA,NA,NA,NA,NA,NA,NA
"163","2020-10-20 14:17:27-03","UFOPA","HSTM","5768","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Soares, E.; s.c.",NA,"1994","10",NA,NA,"Brasil","Pará","Oriximiná","Viveiro da Mineração Rio do Norte. Trabalho de Identificação de plântulas de Viveiro.","-56.45","-1.7",NA,NA,"HSTM005768","HSTM005768",NA,NA,NA,NA,NA,NA,"56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA
"164","2013-04-01 09:17:50-03","IPT","BCTW","2813","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","elatum","Hymenolobium elatum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Coleção Madeiras da Amazônia",NA,NA,"Le Cointe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"165","2013-04-01 09:17:50-03","IPT","BCTW","6621","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Fordlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"166","2013-04-01 09:17:50-03","IPT","BCTW","13278","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Silva, N.T.","2893",NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"167","2013-04-01 09:17:50-03","IPT","BCTW","3851","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Amazônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"168","2013-04-01 09:17:50-03","IPT","BCTW","12118","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"169","2013-04-01 09:17:50-03","IPT","BCTW","2894","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,"Coleção Madeiras da Amazônia",NA,NA,"Adolpho Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"170","2013-04-01 09:17:50-03","IPT","BCTW","13152","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Silva, N.T.","2906",NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"171","2013-04-01 09:17:50-03","IPT","BCTW","1558","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"172","2013-04-01 09:17:50-03","IPT","BCTW","13453","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuanã",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273871","auto","Magnoliopsida",NA,NA,NA,NA
"173","2013-04-01 09:17:50-03","IPT","BCTW","20022","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tailândia","Amazônia Brasileira","-48.9531","-2.94722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67462","auto","Magnoliopsida",NA,NA,NA,NA
"174","2013-04-01 09:17:50-03","IPT","BCTW","20082","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tailândia","Amazônia Brasileira","-48.9531","-2.94722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67462","auto","Magnoliopsida",NA,NA,NA,NA
"175","2013-04-01 09:17:50-03","IPT","BCTW","17196","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tucuruí",NA,"-49.6725","-3.76611",NA,"CTFT:27740, Pierre Détienne: 458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto","Magnoliopsida",NA,NA,NA,NA
"176","2013-04-01 09:17:50-03","IPT","BCTW","11514","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém","Região do Rio Curuá-Una","-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA
"177","2013-04-01 09:17:50-03","IPT","BCTW","20009","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Amazônia Brasileira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"178","2013-04-01 09:17:50-03","IPT","BCTW","10832","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Amazônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"179","2013-04-01 09:17:50-03","IPT","BCTW","14018","S","Plantae","Magnoliophyta",NA,NA,"Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto","Magnoliopsida",NA,NA,NA,NA
"180","2017-02-13 14:30:26-02","MNHN","RECOLNAT_MNHN_P","P02767898","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, A.",NA,"1914","12","28",NA,"Brazil","Pará",NA,"Etat de Pará, Alcobaça (Tocantins)",NA,NA,"hb","Reçu le 8 Juillet 1919 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767898' target='other'> <mi>dwc_moreinfo</mi></a>","P02767898","P02767898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15559",NA,NA
"181","2017-02-13 14:32:06-02","MNHN","RECOLNAT_MNHN_P","P02767903","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, A.",NA,"1915","1","28",NA,"Brazil","Pará",NA,"Belem de Pará",NA,NA,"hb","Reçu le 8 Juillet 1919 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767903' target='other'> <mi>dwc_moreinfo</mi></a>","P02767903","P02767903_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15664",NA,NA
"182","2018-04-24 12:34:27-03","MNHN","RECOLNAT_MNHN_P","P02767905","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, A.",NA,"1915","2","27",NA,"Brazil","Pará",NA,"Etat de Pará, Oriximina, bas Trombetas",NA,NA,"hb","Reçu le 8 Juillet 1919 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767905' target='other'> <mi>dwc_moreinfo</mi></a>","P02767905","P02767905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15695",NA,NA
"183","2015-09-04 02:29:32-03","MNHN","RECOLNAT_MNHN_P","P02767899","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, J.M.",NA,"1950","10","14",NA,"Brasil","Pará","Belém","Amazonia, Estado do Pará, Belém, I.A.N.","-48.5043983459473","-1.4558299779892","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767899' target='other'> <mi>dwc_moreinfo</mi></a>","P02767899","P02767899_01",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,"2651",NA,NA
"184","2017-02-13 14:07:33-02","MNHN","RECOLNAT_MNHN_P","P02767904","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, J.M.",NA,"1950","10","14",NA,"Brasil","Pará","Belém","Amazonia, Estado do Pará, Belém, I.A.N.","-48.5043983459473","-1.4558299779892","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767904' target='other'> <mi>dwc_moreinfo</mi></a>","P02767904","P02767904_01",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,"2651",NA,NA
"185","2017-02-13 14:00:33-02","MNHN","RECOLNAT_MNHN_P","P02767902","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, J.M.",NA,"1950","12","14",NA,"Brasil","Pará","Belém","Amazonia, Estado do Pará, Belém, I.A.N.","-48.5043983459473","-1.4558299779892","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767902' target='other'> <mi>dwc_moreinfo</mi></a>","P02767902","P02767902_01",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,"2676",NA,NA
"186","2017-02-13 14:25:24-02","MNHN","RECOLNAT_MNHN_P","P02767901","PreservedSpecimen",NA,NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, J.M.",NA,"1951","2","23",NA,"Brasil","Pará","Belém","Estado do Pará, Porto de Belém, I.A.N.","-48.5043983459473","-1.4558299779892","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767901' target='other'> <mi>dwc_moreinfo</mi></a>","P02767901","P02767901_01",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,"3103",NA,NA
"187","2011-03-24 10:04:00-03","MO","MOBOT","3197927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","elatum","Hymenolobium elatum","Ducke","A. Ducke","Ducke 15652","1915",NA,NA,"South America","Brazil","Pará",NA,"Belem do Pará.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2016-09-22 15:17:00-03","MO","MOBOT","100930320","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6234","1964","9","17","South America","Brazil","Distrito Federal",NA,"Chapada da Contagem, ca. 20 km E of Brasília.",NA,NA,NA,NA,NA,NA,"M.T. Kalin A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"189","2014-04-04 05:41:00-03","MO","MOBOT","108651","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 14583","1990","11","4","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo, Estación Experiø mental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, suelo con poca arena blanca, sotobosque de Lepidocaryum tessmanii irapay.",NA,NA,NA,NA,NA,NA,"J.J. Pipoly (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222","13",NA
"190","2009-07-17 09:47:00-03","MO","MOBOT","3198321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","Ducke 120","1936","1","4","South America","Brazil","Amazonas",NA,"Parintins, silva non inundabili circa lacum Macarany.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","3202643","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","M.N. Silva","Silva 110","1983",NA,NA,"South America","Brazil","Pará",NA,"Município de Itaituba, Serra do Cachimbo, arredores da Base Aérea do Cachimbo, próximo do lago azul.","-54.9","-9.36666",NA,NA,NA,NA,"J. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2012-05-25 14:26:00-03","MO","MOBOT","935104","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Antony Jardim","Jardim 1040","1994","9","9","South America","Bolivia","Pando","Manuripi","35 km al norte de Puerto América, entrando bosque alto cerca Alianza x-1, pozo antigua de Mobil.","-67.9833333","-11.7333333",NA,NA,NA,NA,"R. Fortunato (BAB)","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"193","2021-01-10 20:50:20-03","INPA","INPA","16298","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, A","JB17217","1916","11",NA,"Southern America","Brasil","Pará","Belém","Mata da Quinta Carmila (rio Magoari). Terra firme.","-48.833333","-1.066667",NA,NA,"INPA0016298","INPA0016298 INPA0016298_e INPA0016298_e1","Mattos, NF",NA,NA,"1979",NA,NA,"-48.833333","-1.066667",NA,NA,NA,NA,NA,NA,NA
"194","2020-08-31 09:16:02-03","INPA","INPA","16100","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, JM","1513","1947","04","22","Southern America","Brasil","Pará","Belém",NA,"-48.5","-1.3",NA,NA,"INPA0016100","INPA0016100 INPA0016100_e INPA0016100_e1","Mattos, NF",NA,NA,"1979",NA,NA,"-48.5","-1.3",NA,NA,NA,NA,NA,NA,NA
"195","2021-01-10 20:50:20-03","INPA","INPA","16860","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Rodrigues, WA","7557","1966","03","09","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, A-137 do fenológico","-59.966667","-2.883333",NA,NA,"INPA0016860","INPA0016860 INPA0016860_e INPA0016860_e1","Mattos, NF",NA,NA,"1979",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"196","2021-01-10 20:50:20-03","INPA","INPA","192545","Dupli","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Assunção, PACL","750","1997","12","11","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,"INPA0192545","INPA0192545 INPA0192545_1 INPA0192545_1e INPA0192545_e","Melchor-Castro, B",NA,NA,"2018","08","21","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"197","2021-01-10 20:50:20-03","INPA","INPA","192545","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Assunção, PACL","750","1997","12","11","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,"INPA0192545","INPA0192545 INPA0192545_1 INPA0192545_1e INPA0192545_e","Melchor-Castro, B",NA,NA,"2018","08","21","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"198","2021-01-10 20:50:20-03","INPA","INPA","21184","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Coêlho, LF","INPA21184","1968","03","26","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Sem dados de localidade.","-59.966667","-2.883333",NA,NA,"INPA0021184","INPA0021184 INPA0021184_e","Melchor-Castro, B",NA,NA,"2018","08","21","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"199","2020-08-31 09:16:02-03","INPA","INPA","2644","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, JM","2676","1950","12","14","Southern America","Brasil","Pará","Belém","IAN, I.A.N. do Norte","-48.44475","-1.438098",NA,NA,"INPA0002644","INPA0002644 INPA0002644_e INPA0002644_e1",NA,NA,NA,NA,NA,NA,"-48.44475","-1.438098",NA,NA,NA,NA,NA,NA,NA
"200","2021-01-10 20:50:20-03","INPA","INPA","15555","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, A","JB34953",NA,NA,NA,"Southern America","Brasil","Amazonas","Parintins",NA,"-57.216667","-3.033333",NA,NA,"INPA0015555","INPA0015555 INPA0015555_e INPA0015555_e1 INPA0015555_e2","Mattos, NF",NA,NA,"1979",NA,NA,"-57.216667","-3.033333",NA,NA,NA,NA,NA,NA,NA
"201","2020-08-31 09:16:02-03","INPA","INPA","2645","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, JM","2651","1950","10","14","Southern America","Brasil","Pará","Belém","IAN, I. A. N. do Norte","-48.44475","-1.438098",NA,NA,"INPA0002645","INPA0002645 INPA0002645_e INPA0002645_e1",NA,NA,NA,NA,NA,NA,"-48.44475","-1.438098",NA,NA,NA,NA,NA,NA,NA
"202","2020-08-31 09:16:02-03","INPA","INPA","4824","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, JM","1315","1947","04","18","Southern America","Brasil","Pará","Belém","IAN, I. A. N.","-48.5","-1.333333",NA,NA,"INPA0004824","INPA0004824 INPA0004824_e","Mattos, NF",NA,NA,"1979",NA,NA,"-48.5","-1.333333",NA,NA,NA,NA,NA,NA,NA
"203","2021-01-10 20:50:20-03","INPA","INPA","55714","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Souza, JAC de","INPA55714","1976","03","08","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke, Fenológico nº 137.","-59.966667","-2.883333",NA,NA,"INPA0055714","INPA0055714 INPA0055714_e",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"204","2020-08-31 09:16:02-03","INPA","INPA","141107","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pena, BS da","1022","1983","09","07","Southern America","Brasil","Pará","Caxiuanã","FLONA de Caxiuanã, Rio Caxiuanã - pt 02 -","-51.6","-2.1",NA,NA,"INPA0141107","INPA0141107 INPA0141107_e","Pires, JM",NA,NA,"1984","04",NA,"-51.6","-2.1",NA,NA,NA,NA,NA,NA,NA
"205","2021-03-03 13:56:17-03","UFF","NIT","NITw975","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cia. Florestal Monte Dourado, Superintendência de Pesquisa, amostra 40","NITw00002114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-03 13:56:17-03","UFF","NIT","NITw976","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke",NA,NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,"NITw00002113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","USw6591","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","elatum","Hymenolobium elatum",NA,"Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","USw18932","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","elatum","Hymenolobium elatum",NA,"Associa. Comercial do Amazon","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","USw31413","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","RBW 205",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","1044159","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","-. Ducke","15559",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US02151264","US02151264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","USw31632","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","J. M. Pires","3185",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,"Wood Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","1694164","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","A. Ducke","34953","1936","1","4","South America - Neotropics","Brazil","Amazonas",NA,"Procedencia Parintius (civ. Amazonas) silva non inundabili versus lacum Macorany",NA,NA,NA,NA,"US02151269","US02151269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
