"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"479","2019-08-20 10:03:09-03","UNICAMP","UEC","11943","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Parentoni, R; Lewinsohn, TM; Moraes, HC","5719","1977","09","08","Brazil","Minas Gerais","Perdizes","Fazenda Três Meninas","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"UEC109604","UEC109604","2015","05",NA,NA,NA,NA,"flor, Arvoreta de até 3 m. Flores creme. Cerrado.",NA,"Magnoliopsida",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"480","2021-03-01 16:21:45-03","UNICAMP","UEC","156725","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Souza, VC; Souza, JP; Romão, GO","23791","2000","05","13","Brazil","Minas Gerais","Prata","30km de Prata em direção a Frutal.","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"UEC008818","UEC008818","2015","05",NA,NA,NA,NA,"Árvore, ca. 5m alt.; flores creme.; Cerrado, atingido por fogo recente.",NA,"Magnoliopsida",NA,"56565","auto",NA,NA,NA,NA,NA,NA
"481","2021-03-01 16:21:45-03","UNICAMP","UEC","36984","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Forero, E; Barros, F; Cruz, MAV; Bologhi, MM","8009","1980","09","07","Brazil","Minas Gerais","Santana do Riacho","ao longo da rodovia Belo Horizonte - Con, caminho para usina Dr. pacifico masarenhas","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UEC109580","UEC109580","2015","05",NA,NA,NA,NA,"árvores, flores brancas, cerrado",NA,"Magnoliopsida",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"482","2021-03-01 16:21:45-03","UNICAMP","UEC","146260","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Arantes, A A","220","1994","09","29","Brazil","Minas Gerais","Uberlândia","Clube Caça e Pesca Itororó, clube caça e pesca Itororó.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC109632","UEC109632","2015","05",NA,NA,NA,NA,"Cerrado. arvoreta, ca. 3,0m. Corola creme-esverdeado. Inflorescencias lanosas",NA,"Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"483","2021-03-01 16:21:45-03","UNICAMP","UEC","146258","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Appolinário, U; Bachivini, V","8","1995","01","11","Brazil","Minas Gerais","Uberlândia","Clube Caça e Pesca Itororó, Clube caça e pesca Itororó. (sentido restrito)","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC109635","UEC109635","2015","05",NA,NA,NA,NA,"arvore com cerca de 2,50m de altura",NA,"Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"484","2021-03-01 16:21:45-03","UNICAMP","UEC","146273","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Arantes, A A","42","1993","08","13","Brazil","Minas Gerais","Uberlândia","Clube Caça e Pesca Itororó, res. ecológico do clube caça e pesca Itororó.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC109639","UEC109639","2015","05",NA,NA,NA,NA,"Cerrado,campo sujo. Arvoreta, ca 3,0m.",NA,"Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"485","2019-08-20 10:03:09-03","UNICAMP","UEC","55607","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Meira Neto, JAA; Martins, E; Siqueira, MF","716","1990","10","09","Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"UEC109605","UEC109605","2015","05",NA,NA,NA,NA,"estéril, Cerrado. Árvore com 2 metros de altura no cerrado, estéril (2398).",NA,"Magnoliopsida",NA,"18363","auto",NA,NA,NA,NA,NA,NA
"486","2019-08-20 10:03:09-03","UNICAMP","UEC","80250","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Cavassan, O; Koch, I","157","1993","10","04","Brazil","São Paulo","Bauru","Campus da Unesp (Tec. Agr.)","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"UEC109518","UEC109518","2015","05",NA,NA,NA,NA,"fruto, Árvore + ou - 6 m , caule suberosa, látex branco, frutos pilosos e castanhos.",NA,"Magnoliopsida",NA,"29186","auto",NA,NA,NA,NA,NA,NA
"487","2019-08-20 10:03:09-03","UNICAMP","UEC","80376","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Koch, I; Cavassan, O","55","1992","10","21","Brazil","São Paulo","Bauru","Campus Unesp.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"UEC109548","UEC109548","2015","05",NA,NA,NA,NA,"flor, Árvore, caule suberoso, flores brancas. Látex branco.",NA,"Magnoliopsida",NA,"29186","auto",NA,NA,NA,NA,NA,NA
"488","2020-11-11 16:41:20-03","UNICAMP","UEC","87241","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Castilho, RMM; Bicudo, LRH; Medeiros, RR; Amaral Jr, A; A","10","1989","09","27","Brazil","São Paulo","Botucatu","Margem direita da rodovia São Manuel - S","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"UEC109589","UEC109589","2015","05",NA,NA,NA,NA,"flor, Cerrado secundário com árvores de até 10 m de altura. Látex.",NA,"Magnoliopsida",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"489","2020-11-11 16:41:20-03","UNICAMP","UEC","175005","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Castilho, RMM; Bicudo, LRH; Medeiros, RR; Amaral Jr, A; A","10","1989","09","27","Brazil","São Paulo","Botucatu","Margem direita da rodovia São Manuel - S","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"UEC109662","UEC109662","2015","05",NA,NA,NA,NA,"flor, Cerrado secundário com árvores de até 10 m de altura. Látex.",NA,"Magnoliopsida",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"490","2020-11-11 16:41:20-03","UNICAMP","UEC","175570","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Castilho, RMM; Bicudo, LRH; Medeiros, RR; Amaral Jr, A; A","10","1989","09","27","Brazil","São Paulo","Botucatu","Margem direita da rodovia São Manuel - S","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"UEC080018","UEC080018","2015","05",NA,NA,NA,NA,"flor, Cerrado secundário com árvores de até 10 m de altura. Látex.",NA,"Magnoliopsida",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"491","2020-02-18 09:32:35-03","UNICAMP","UEC","87260","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Ono, EO; Bicudo, LRH; Campos, A; Amaral Jr, JC; Sartori, MBLB","10","1989","09","27","Brazil","São Paulo","Botucatu","Margem direita da rodovia São Manuel - S","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"UEC109595","UEC109595","2015","05",NA,NA,NA,NA,"estéril, Cerrado secundário com árvores de até 10 m de altura. Látex.",NA,"Magnoliopsida",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"492","2019-08-20 10:03:09-03","UNICAMP","UEC","31791","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Leitão Filho, HF; Martins, AB; Gabrielli, AC; Yamamoto, K","14146","1982","09","08","Brazil","São Paulo","Casa Branca",NA,"-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,"UEC109607","UEC109607","2015","05",NA,NA,NA,NA,"flor, Cerrado a beira da estrada. Árvore de 7 m. flores creme.",NA,"Magnoliopsida",NA,"27086","auto",NA,NA,NA,NA,NA,NA
"493","2019-08-20 10:03:09-03","UNICAMP","UEC","99647","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Saraiva, LC","73","1989","09","02","Brazil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"UEC029353","UEC029353","2015","05",NA,NA,NA,NA,"flor, Árvore",NA,"Magnoliopsida",NA,"14989","auto",NA,NA,NA,NA,NA,NA
"494","2020-02-18 09:32:35-03","UNICAMP","UEC","81179","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Scaramuzza, CAMR; Souza, VC","567","1989","09","24","Brazil","São Paulo","Itararé","Campo Limpo, Córrego da Água do Porco","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"UEC109584","UEC109584","2015","05",NA,NA,NA,NA,"Árvore com flores verde-amareladas, alt. 7m",NA,"Magnoliopsida",NA,"27729","auto",NA,NA,NA,NA,NA,NA
"495","2019-08-20 10:03:09-03","UNICAMP","UEC","140102","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Cesar, O; Furlan, A","247","1984","09","21","Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC029400","UEC029400","2015","05",NA,NA,NA,NA,"flor, Arbusto até 2m. Flores avermelhadas.",NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"496","2019-08-20 10:03:09-03","UNICAMP","UEC","60633","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Tamashiro, JY; Martins, FR","27056","1992","02","12","Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC109558","UEC109558","2015","05",NA,NA,NA,NA,"fruto, Cerrado.",NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"497","2019-08-20 10:03:09-03","UNICAMP","UEC","25245","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Leitão Filho, HF","12913","1981","09","08","Brazil","São Paulo","Itirapina","Rod p/ Brotas","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC109561","UEC109561","2015","05",NA,NA,NA,NA,"flor, Arvoreta até 5m, flores com pétalas creme. Anteras amarelas.",NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"498","2019-08-20 10:03:09-03","UNICAMP","UEC","114284","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Rodrigues, RR; Souza, VC; Capellari Jr, L","Barreto, KD; Vitti, FX; Fernandes, SD","1314","1993","03","29","Brazil","São Paulo","Itirapina","rod. Washington Luiz, cerrado","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"1993","09",NA,NA,NA,NA,"arvoreta, 2m, borda de mata, floração, sadia, tronco liso, com látex, flor amarela, fruto ausente",NA,"Magnoliopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"499","2019-08-20 10:03:09-03","UNICAMP","UEC","11940","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Leitão Filho, HF; Parentoni, R; Lopes, F","8432","1978","09","27","Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC109628","UEC109628","2015","05",NA,NA,NA,NA,"flor, Árvore até 5 m. flores creme. Aromático. Reserva de cerrado.",NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"500","2019-08-20 10:03:09-03","UNICAMP","UEC","11941","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Gibbs, PE; Leitão Filho, HF","3361","1976","10","18","Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC109550","UEC109550","2015","05",NA,NA,NA,NA,"flor, Árvore até 5m. Flores branco-creme com cálice denso-piloso. Comum no local.",NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"501","2019-08-20 10:03:09-03","UNICAMP","UEC","186173","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Santos, SL","s.n.","1995","05","13","Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC109672","UEC109672","2015","05",NA,NA,NA,NA,"fruto, Espécie arbórea, latescente, com sementes aladas, frutos seco, flores amarelas com pilosidade.",NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"502","2019-08-20 10:03:09-03","UNICAMP","UEC","32874","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Kinoshita, LS; Dias, MC; Prado, AL; Wholer, MT","14232","1982","09","20","Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC109601","UEC109601","2015","05",NA,NA,NA,NA,"fruto, Árvore pequena de até 5 m alt. Tronco tortuosos, suber espesso. Flores marelo-esverdeadas. Frutos maduros, em cerrado.",NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"503","2019-08-20 10:03:09-03","UNICAMP","UEC","57777","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Franco, ALM; Buzato, S","22485","1989","09","27","Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC109553","UEC109553","2015","05",NA,NA,NA,NA,"flor, Árvore 3m. Cerrado.",NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"504","2021-03-01 16:21:45-03","UNICAMP","UEC","182232","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Demarco, D","12","2003","09","25","Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha.&nf;Indivíduo no meio da mata em trilha na curva para a descida da sede.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC065397","UEC065397","2015","05",NA,NA,NA,NA,"Cerrado.",NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"505","2019-08-20 10:03:09-03","UNICAMP","UEC","33806","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Nucci, T; Rodrigues, RR","15463","1983","10","19","Brazil","São Paulo","Mogi Mirim","Campo sujo do lixão","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"UEC109624","UEC109624","2015","05",NA,NA,NA,NA,"flor, Arvoreta de 3m de altura, flores amarelas com pilosidade brancacenta.",NA,"Magnoliopsida",NA,"19575","auto",NA,NA,NA,NA,NA,NA
"506","2019-08-20 10:03:09-03","UNICAMP","UEC","32804","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Rawitscher, F","s.n.","1945","09","13","Brazil","São Paulo","Pirassununga","Campo cerrado de Emas.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"UEC109586","UEC109586","2015","05",NA,NA,NA,NA,"fruto, Folha adulta de 7/12/43 . Frutos maduros de 1944.",NA,"Magnoliopsida",NA,"24621","auto",NA,NA,NA,NA,NA,NA
"507","2019-08-20 10:03:09-03","UNICAMP","UEC","32805","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","equipe","70","1970","09","06","Brazil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"UEC109625","UEC109625","2015","05",NA,NA,NA,NA,"flor, Árvore, flor muito pequena; colhida no cerrado queimado. A planta exsuda látex.",NA,"Magnoliopsida",NA,"24621","auto",NA,NA,NA,NA,NA,NA
"508","2019-08-20 10:03:09-03","UNICAMP","UEC","74213","S","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes-Ferreira, W","Maestro, AL; Silveira, AM","37","1994","10","10","Brazil","São Paulo","Riolândia","mata ciliar perturbada","-49.6800003051758","-19.9899997711182",NA,NA,NA,NA,"UEC096937","UEC096937","2013","02",NA,NA,NA,NA,"Árvore, 6 m altura, latescente; flores alvas",NA,"Magnoliopsida",NA,"23145","auto",NA,NA,NA,NA,NA,NA
"509","2019-11-19 14:04:36-03","UFRPE","PEUFR","28345","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","C.T. Rizzini","F.B. Ramalho","284b","1973","10","10","Brasil","Piauí","Jurumenha","Fazenda Calumbí","-43.509722","-7.088056","43º30'35W","07º05'17S",NA,NA,"PEUFR028345",NA,NA,NA,NA,NA,NA,NA,"Árvore com aproximadamente 10m de altura, flores esverdeadas sem perfume; coordenadas geográficas do município.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-19 14:04:36-03","UFRPE","PEUFR","12553","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","C.T. Rizzini","F.B. Ramalho","284a","1973","10","10","Brasil","Piauí","Jerumenha","Fazenda Calumbí","-43.509722","-7.088056","43º30'35W","07º05'17S",NA,NA,"PEUFR012553",NA,"1974","10","07",NA,NA,NA,"Árvore mais ou menos 10m de altura; flores esverdeadas sem perfume; coordenadas geográficas do município.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-19 14:04:36-03","UFRPE","PEUFR","20892","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"R. M. Harley; D. J. N. Hind; R. Simão","25802","1988","10","30","Brasil","Bahia","Rio de Contas","Pico das Almas. Fazenda Brumadinho. 16km ao N-O da cidade.","-41.916667","-13.533333","41°55'00''W","13°32'00''S","1250","1250","PEUFR020892",NA,NA,NA,NA,NA,NA,NA,"Árvore até 5m, com látex branco. Tronco com casca grossa, com fendas fundas. Corola alva. Flores bem perfumadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-19 14:04:36-03","UFRPE","PEUFR","31438","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","C.T. Rizzini","F.B. Ramalho","284c","1973","10","10","Brasil","Piauí","Jerumenha","Fazenda Calumbí","-43.509722","-7.088056","43º30'35W","07º05'17S",NA,NA,"PEUFR031438",NA,"1974","10","07",NA,NA,NA,"Árvore com aproximadamente 10m de altura, flores esverdeadas sem perfume; coordenadas geográficas do município.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-19 14:04:36-03","UFRPE","PEUFR","31577","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","C.T. Rizzini","F.B. Ramalho","284d","1973","10","10","Brasil","Piauí","Jerumenha","Fazenda Calumbí","-43.509722","-7.088056","43º30'35W","07º05'17S",NA,NA,"PEUFR031577",NA,"1974","10","07",NA,NA,NA,"Árvore com aproximadamente 10m de altura, flores esverdeadas sem perfume; coordenadas geográficas do município.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-19 14:04:36-03","UFRPE","PEUFR","33738","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","C.T. Rizzini","F.B. Ramalho","284e","1973","10","10","Brasil","Piauí","Jerumenha","Fazenda Calumbí","-43.509722","-7.088056","43º30'35W","07º05'17S",NA,NA,"PEUFR033738",NA,"1974","10","07",NA,NA,NA,"Árvore com aproximadamente 10m de altura, flores esverdeadas sem perfume; coordenadas geográficas do município.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-19 14:04:36-03","UFRPE","PEUFR","37810","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","C.T. Rizzini","F.B. Ramalho","284f","1973","10","10","Brasil","Piauí","Jerumenha","Fazenda Calumbí","-43.509722","-7.088056","43º30'35W","07º05'17S",NA,NA,"PEUFR037810",NA,"1974","10","07",NA,NA,NA,"Árvore com aproximadamente 10m de altura, flores esverdeadas sem perfume; coordenadas geográficas do município.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-19 14:04:36-03","UFRPE","PEUFR","3738","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","C.T. Rizzini","F.B. Ramalho","284","1973","10","10","Brasil","Piauí","Jerumenha","Fazenda Calumbí","-43.5097007751465","-7.0877799987793",NA,NA,NA,NA,"PEUFR003738",NA,"1974","10","07",NA,NA,NA,"Árvore com aproximadamente 10m de altura, flores esverdeadas sem perfume.",NA,NA,NA,"40196","auto",NA,NA,NA,NA,NA,NA
"517","2020-05-14 17:46:15-03","UFPB","JPB","2259","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Chaves, MJ","99","1968","10","07","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-05 16:42:57-03","UFOP","OUPR","7442","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Rosa","s.n.","1994","04","03","Brasil","Minas Gerais",NA,"Norte de Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-05 16:42:57-03","UFOP","OUPR","28726","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","61","2014","10","19","Brasil","Minas Gerais","Santana de Pirapama","Inhames, Próximo à casa do Francisco","-43.773611","-19.004444","-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, ca. 3m, medicinal. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
