"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","previousCatalogNumber"
"96","2020-10-14 10:07:00-03","FURB","FURB","9191","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M","2008","04","01","Verdi, M.; Dreveck, S.","2008","02","21","Brasil","Santa Catarina","Curitibanos","Estrada do Lucro / Fazenda Bela Vista.","-50.6713889","-27.2691667","-50.6713889","-27.2691667","908","908","FURB45265","FURB45265","IFFSC 450/N/24. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto laranja;","321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 10:07:00-03","FURB","FURB","1326","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M","1996","02","01","Sobral, M.","1996","02","01","Brasil","Rio Grande do Sul","Nova Petrópolis","Estrada Porto Alegre.","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"FURB45269","FURB45269",NA,NA,NA,NA,NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA
"98","2020-10-14 10:07:00-03","FURB","FURB","1814","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G","2005","10","17","Silva, J.M.; Goldenberg, R. & Michelangeli, F.","2005","10","17","Brasil","São Paulo","Apiaí","Estrada Apiaí - Itaóca.","-48.8400001525879","-24.5",NA,NA,NA,NA,"FURB45267","FURB45267",NA,"4420",NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"99","2021-03-16 17:53:00-03","UCS","HUCS","37330","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Grings, M.",NA,NA,NA,"Grings, M.","2010","01","07","Brasil","Rio Grande do Sul","Jaquirana","Parque Estadual Tainhas - Passo do S","-50.365083","-29.088306","-50.365083","-29.088306",NA,NA,NA,NA,"em mata de Araucária","961","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-16 17:53:00-03","UCS","HUCS","47152","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Gonzatti, F.","2018","03",NA,"Gonzatti, F.","2018","03","07","Brasil","Rio Grande do Sul","Caxias do Sul","Cânion dos Palanquinhos e imediações","-50.833914","-28.899936","-50.833914","-28.899936","738","738",NA,NA,"Frutos alaranjados, solo pedregoso, arbusto com ca. 1,5 m.; em beira da mata e do Cânion","4227","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-16 17:52:59-03","UCS","HUCS","09394","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","1993",NA,NA,"Silva, J.M.","1993","03","12","Brasil","Paraná","Curitiba","Alto Boqueirão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"frutos avermelhados","1237","Angiospermae","Lamiales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"102","2021-03-16 17:53:00-03","UCS","HUCS","20259","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","2003","04",NA,"Kegler, A.","2003","02","04","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"mata secundária","1457","Angiospermae","Lamiales",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"103","2021-03-16 17:52:59-03","UCS","HUCS","01703","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","1986","03",NA,"Sehnem, A.","1950","12","12","Brasil","Rio Grande do Sul","Santa Cruz do Sul","Boa Vista","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,"coleção ASSL 5071; arbor in silva","s.n.","Angiospermae","Lamiales",NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA,NA
"104","2021-03-16 17:52:59-03","UCS","HUCS","01713","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","1986","03",NA,"Sehnem, A.","1969","10","20","Brasil","Rio Grande do Sul","Santa Cruz do Sul","Boa Vista","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,"coleção ASSL 10710; arbustum in pascuis","s.n.","Angiospermae","Lamiales",NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA,NA
"105","2021-03-16 17:52:59-03","UCS","HUCS","02344","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","1986","12",NA,"Hatschbach, G.","1986","11","26","Brasil","Paraná","Bocaiúva do Sul","Colégio João XXIII","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"árvore 6 m - flores alvas","50818","Angiospermae","Lamiales",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"106","2021-03-16 17:53:00-03","UCS","HUCS","29080","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","2005",NA,NA,"Silva, J.M.","2005","10","17","Brasil","São Paulo","Apiaí","Estrada Apiaí-Itaóca","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"Herbário MBM; Floresta Atlântica","4420","Angiospermae","Lamiales",NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"107","2021-03-16 17:52:59-03","UCS","HUCS","04932","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","1989","01",NA,"Rossato, M.","1988","11","16","Brasil","Rio Grande do Sul","Nova Prata","Horto Florestal","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,"árvore com flores amarelas e brancas","s.n.","Angiospermae","Lamiales",NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"108","2021-03-16 17:52:59-03","UCS","HUCS","17333","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","2001","09",NA,"Wasum, R.A.","2000","12","10","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"interior da mata","822","Angiospermae","Lamiales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"109","2021-03-16 17:52:59-03","UCS","HUCS","14913","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","2000","05",NA,"Kegler, A.","1999","11","08","Brasil","Rio Grande do Sul","Caxias do Sul","Loreto","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"mata","338","Angiospermae","Lamiales",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"110","2021-03-16 17:52:59-03","UCS","HUCS","12480","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.","1998","01","17","Brasil","Paraná","Ponta Grossa","Mato Queimado","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"árvpre - fruto em fase de maturação; orla da mata","2316","Angiospermae","Lamiales",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"111","2021-03-16 17:52:59-03","UCS","HUCS","12920","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","1999","04",NA,"Kegler, A.","1999","01","25","Brasil","Rio Grande do Sul","Flores da Cunha","Nova Brasília","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,NA,NA,"em orla de capoeirão","134","Angiospermae","Lamiales",NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA
"112","2021-03-16 17:52:59-03","UCS","HUCS","14577","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.","2000","02",NA,"Wasum, R.A.","1999","12","11","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"árvore em beira da estrada","341","Angiospermae","Lamiales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"113","2019-08-16 08:41:21-03","UTFPR","HCF","20252","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","M. Sobral","2009","03",NA,"M. Verdi","2009","01","23","Brasil","SC","Anita Garibaldi","Lajeado dos Crespos","-51.164167","-27.764167","51°09'51 W","27°45'51 S","575","575",NA,NA,"Floresta Estacional Semidecidual. Fruto laranja.","5699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-08-16 08:41:21-03","UTFPR","HCF","20234","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","M. Verdi","2010","03","08","M. Verdi","2010","03","08","Brasil","SC","Urubici","RPPN Leão da Montanha","-49.375","-28.01","49°22'30 W","28°00'36 S","105","105",NA,NA,"Floresta Ombrófila Mista; arbórea; Fruto laranja.","3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-08-16 08:41:21-03","UTFPR","HCF","13466","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","C.T. Blum & R.R. Völtz","2013","11","12","C.T. Blum","2013","11","12","Brasil","PR","Curitiba","Capão do CIFLOMA","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"árvore com 15 m, flores brancas perfumadas, em floresta no estágio médio.","1109",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"116","2019-08-16 08:41:21-03","UTFPR","HCF","17298","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","J. Cordeiro","2011",NA,NA,"J.M. Silva","2011","12","01","Brasil","PR","Mauá da Serra","Usina Hidrelétrica de Mauá","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,"árvore, 4 m, frutos verdes. Floresta Estacional Semidecidual.","8083",NA,NA,NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA
"117","2020-03-21 15:33:03-03","UTFPR","HCF","30931","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","R.A. Bonaldi",NA,NA,NA,"R.A. Bonaldi","2011","12","17","Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"árvore, 7 m de altura.","515",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"118","2013-04-01 09:16:12-03","IPT","BCTW","19937","S","Plantae",NA,"Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Lorenzi, H.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"119","2019-12-26 15:11:33-03","UFSM","SMDB","19284","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Felitto, G","2014","05","23","Felitto, G; Dutra, M; Czelusniak, BH","2014","04","27","Brasil","Rio Grande do Sul","Bom Jesus","Vila Santo Inácio","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"SMDB019284",NA,"Arbusto, 3m, frutos maduros vermelhos. Floresta Ombrófila Mista","848",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"120","2020-09-15 11:53:18-03","UFSM","SMDB","15995","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Schaefer, J","2016",NA,NA,"Schaefer, J","2016","01",NA,"Brasil","Rio Grande do Sul","Passa Sete","Pitingal","-52.9613990783691","-29.4533004760742",NA,NA,NA,NA,"SMDB015995",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"21578","auto",NA,NA,NA,NA,NA
"121","2020-08-10 11:15:27-03","UFSM","SMDB","15995","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Schaefer, J",NA,NA,NA,"Schaefer, J","2016","01",NA,"Brasil","Rio Grande do Sul","Passa Sete","Pitingal","-52.9613990783691","-29.4533004760742",NA,NA,NA,NA,"SMDB015995",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"21578","auto",NA,NA,NA,NA,NA
"122","2019-11-25 12:12:48-03","UFSM","SMDB","2952","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Cordeiro, J; Felitto, G","2014","05","22","Felitto, G; Ariati, V; Dutra, M; Bianchin. J.E.; Santos, LM","2014","03","14","Brasil","Santa Catarina","São Joaquim","Entre Vila Boava e Vila Luizinho.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"SMDB002952",NA,NA,"823",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:46:59-03","MBM","MBM","231814","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","1998","11","10","Brazil","Paraná","Tunas do Paraná","Ouro Fino","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM231814","MBM231814",NA,"2599",NA,NA,"Southern America",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:46:59-03","MBM","MBM","111219","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1986","11","26","Brazil","Paraná","Bocaiúva do Sul","Colônia São João XXIII","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM111219","MBM111219",NA,"50818",NA,NA,"Southern America",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:46:59-03","MBM","MBM","322618","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Vieira, A.O.S.","2004",NA,NA,"Chagas; Silva, F.; et al.; et al.","1996","10","30","Brazil","Paraná","Califórnia","Arredores de Califórnia","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,"MBM322618","MBM322618","Árvore 6,0 m alt.; botões florais verdes; flores brancas; odoríferas","2038",NA,NA,"Southern America",NA,NA,NA,"11662","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:46:59-03","MBM","MBM","232651","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Maschio, W.","1998","11","30","Brazil","Paraná","Colombo","Colônia Faria","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM232651","MBM232651",NA,"227",NA,NA,"Southern America",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:46:59-03","MBM","MBM","15026","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Cordeiro, J.","2010",NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","03","06","Brazil","Paraná","Curitiba","Along road near Barigui at N side of city","-49.2731018066406","-25.4277992248535",NA,NA,"900","900","MBM015026","MBM015026","Tree with broad crown, fruit carnose with 2 appressed stones, ripe red (8R5/10) via dull orange yellow and brown red","533",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:47:00-03","MBM","MBM","43183","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Moldenke, H.N.",NA,NA,NA,"Hatschbach, G.","1949","11","18","Brazil","Paraná","Curitiba","São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM043183","MBM043183",NA,"1591",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:46:59-03","MBM","MBM","233003","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Silva, S.M.",NA,NA,NA,"Silva, S.M.","1998","02","18","Brazil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"MBM233003","MBM233003",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:47:00-03","MBM","MBM","40787","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Moldenke, H.N.",NA,NA,NA,"Hatschbach, G.","1975","10","25","Brazil","Paraná","Guaraniaçu","Flor da Serra","-52.878101348877","-25.1007995605469",NA,NA,NA,NA,"MBM040787","MBM040787",NA,"37348",NA,NA,"Southern America",NA,NA,NA,"38806","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:47:00-03","MBM","MBM","43184","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.","1963","11","07","Brazil","Paraná","Laranjeiras do Sul","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM043184","MBM043184",NA,"7753",NA,NA,"Southern America",NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:46:59-03","MBM","MBM","220717","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","1998","01","17","Brazil","Paraná","Ponta Grossa","Mato Queimado","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM220717","MBM220717",NA,"2316",NA,NA,"Southern America",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:47:00-03","MBM","MBM","73808","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; et al.; et al.","1982","02","24","Brazil","Paraná","Toledo","Toledo, 10km L","-53.7430992126465","-24.7136001586914",NA,NA,NA,NA,"MBM073808","MBM073808",NA,"1808",NA,NA,"Southern America",NA,NA,NA,"31095","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:46:59-03","MBM","MBM","389355","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Felitto, G.","2014","05","23","Felitto, G.; Dutra, M.; Czelusniak, B.H.; Dutra, M.; Czelusniak, B.H.","2014","04","27","Brazil","Rio Grande do Sul","Bom Jesus","Vila Santo Inácio","-50.4166984558105","-28.6678009033203",NA,NA,"1094","1094","MBM389355","MBM389355","Arbusto, 3m; frutos maduros vermelhos.; Floresta Ombrófila Mista.","848",NA,NA,"Southern America",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:46:59-03","MBM","MBM","126713","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.",NA,NA,NA,"Rossato, M.","1988","11","16","Brazil","Rio Grande do Sul","Nova Prata","Nova Prata, Horto Florestal","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"MBM126713","MBM126713",NA,"4932",NA,NA,"Southern America",NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:46:59-03","MBM","MBM","263072","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Smith, S.F.",NA,NA,NA,"Wasum, R.","2000","12","10","Brazil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM263072","MBM263072",NA,"822",NA,NA,"Southern America",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:47:00-03","MBM","MBM","391774","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Larocca, P.","2014","08","20","Schwirkowski, P.; Bianconcini; Bianconcini","2013","11","24","Brazil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro, Trilha do Parque Vinte e Três de Setembro","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"MBM391774","MBM391774",NA,"16B",NA,NA,"Southern America",NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:46:59-03","MBM","MBM","263597","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M.",NA,NA,NA,"Krieger, L.; et al.; et al.","1988","04","30","Brazil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,NA,"MBM263597","MBM263597",NA,"129",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:46:59-03","MBM","MBM","389760","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Bonaldi, R.A.","2011","12","17","Bonaldi, R.A.","2011","12","17","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","520","750","MBM389760",NA,"Árvore, 7m.","515",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:47:00-03","MBM","MBM","408092","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Cielo-Filho, R.","2015","01","19","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","2014","11","20","Brazil","Paraná","Matelândia","Sítio do Sr. Raimundo Rissardi","-53.957222","-25.299167","-53.957222","-25.299167","331","331","MBM408092","MBM408092","Árvore, 6 m, flor branca, odor forte agradável.; Floresta Estacional Semidecidual, floresta secundária, ribeirinha.","86",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:47:00-03","MBM","MBM","411464","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Verdi, M.","2010","03","08","Verdi, M.; Souza, N.L. de; Klettenberg, D.H.; Souza, N.L. de; Klettenberg, D.H.","2010","03","08","Brazil","Santa Catarina","Urubici","RPPN Leão da Montanha","-49.375","-28.01","-49.375","-28.01","105","105","MBM411464","MBM411464","Arbórea, fruto laranja; Floresta Ombrófila Mista","3778",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:47:00-03","MBM","MBM","418510","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Meyer, F.S.","2019","01",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2019","01",NA,"Brazil","Santa Catarina","São Cristóvão do Sul","FCV - Fazenda Cerro Verde","-50.31","-27.296158","-50.31","-27.296158",NA,NA,"MBM418510",NA,"Arbusto ca. 2 metros. Flores com pétalas brancas, bastante perfumadas.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","2560",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:47:00-03","MBM","MBM","425967","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Völtz, R.R.","2019","11","15","Völtz, R.R.; Santos, G.H.; Monastier, S.H.; Santos, G.H.; Monastier, S.H.","2019","11","15","Brazil","Paraná","Curitiba","Bairro Campo Comprido","-49.331667","-25.459444","-49.331667","-25.459444","950","950","MBM425967",NA,"Árvore 10 m alt.; casca interna em aneis, com anéis alvos e amarelados; frutos verdes; dossel de Floresta Ombrófila Mista em estágio médio de sucessão.; Floresta Ombrófila Mista Montana.","2148",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:46:59-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Motta, J.T.","2013","06","12","Dalmaso, C.A.","2013","05","06","Brazil","Paraná","Palmital",NA,"-52.559997","-25.020003","-52.559997","-25.020003",NA,NA,"IFN000402",NA,"Árvore.","245",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:46:59-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Barboza, E.","2013","06","24","Dalmaso, C.A.","2013","05","23","Brazil","Paraná","Guarapuava",NA,"-51.479997","-25.2","-51.479997","-25.2",NA,NA,"IFN000536",NA,"Arbusto.","309",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:46:59-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Barboza, E.","2013","06","10","Francisco, M.","2013","04","29","Brazil","Paraná","Altamira do Paraná",NA,"-52.739997","-24.84","-52.739997","-24.84",NA,NA,"IFN000280",NA,"Árvore.","55",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:47:00-03","MBM","MBM","43185","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Moldenke, H.N.",NA,NA,NA,"Hatschbach, G.","1996","11","26","Brazil","Paraná","Contenda","Catanduvas","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,"MBM043185","MBM043185",NA,"3756",NA,NA,"Southern America",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA
"148","2020-12-21 16:46:59-03","MBM","MBM","157806","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Budziak, C.; Budziak, C.","1993","03","12","Brazil","Paraná","Curitiba","Alto Boqueirão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM157806","MBM157806",NA,"1237",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
