"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"413","2021-02-11 17:19:57-03","UFPR","UPCB","92083","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Caddah, M.K.","Meyer, F.S.","2007","07","27","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais- CEPA Rugendas- Rio Natal","-49.2243","-26.1502","-49.2243","-26.1502",NA,NA,"UPCB0035005","UPCB0035005","2010","05","31","398","Floresta Ombófila Densa Montana. Arbusto com frutos verdes, coletado no sub-bosque da floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-11 17:19:57-03","UFPR","UPCB","80949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia","Parcela Permanente - Parque Estadual da Ilha do Cardoso. Floresta Alta de Restinga. 3m de altitude.","-47.931","-25.078","-47.931","-25.078",NA,NA,"UPCB0016972","UPCB0016972",NA,NA,NA,"114","Árvore no. 1993 (Parcela PEIC - Outra numeração 116).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-11 17:19:57-03","UFPR","UPCB","90533","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Klein, V.G.L.","1994","06","25","Brasil","Goiás","Alto Paraíso","Chapada dos Veadeiros. Cachoeira João de Melo",NA,NA,NA,NA,NA,NA,"UPCB0030659","UPCB0030659","2017",NA,NA,"2459","Formação rupestre. Arbusto com cerca de 90 cm de alt. Umbrófila. Folhas verdes na face dorsal, flores com cálice marrom, corola e verticilos internos alvos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-11 17:19:57-03","UFPR","UPCB","39824","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Goldenberg, R.","1996","06","13","Brasil","São Paulo","Lavrinhas","12km N Lavrinhas, vale do Ribeirão do Braço","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,"UPCB0021381","UPCB0021381","1999","01","01","325","Arvoreta 3,5m, frutos imaturos verdes, mata secundária..",NA,NA,NA,NA,"16795","auto",NA,NA,NA,NA,NA,NA
"417","2021-02-11 17:19:57-03","UFPR","UPCB","39404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Souza, V.C.","1996","07","06","Brasil","Minas Gerais","Diamantina","19km de Diamantina em direção a Datas","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"UPCB0016948","UPCB0016948","1999","01","01","12045","Arvoreta ca. 2,5m, frutos negros. Campo rupestre..",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"418","2021-02-11 17:19:57-03","UFPR","UPCB","45946","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Stehmann, J.R.","2001","02","13","Brasil","Minas Gerais","Diamantina","Área de Poteção Ambiental Pau de Fruta (COPASA)","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"UPCB0016996","UPCB0016996","2002","01","01","2760","Árvore, frutos imaturos verdes. Afloramento de quartzito..",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"419","2021-02-11 17:19:57-03","UFPR","UPCB","30195","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Silva, S.M.","Mikich, S.B.","1996","06","12","Brasil","Paraná","Guaratuba","Boa Vista, Coroados, APA de Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0016947","UPCB0016947","1997","04",NA,NA,"Arbusto, ca. 3m, flor branca, fruto roxo-escuro. Floresta..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"420","2021-02-11 17:19:57-03","UFPR","UPCB","30194","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Silva, S.M.","Mikich, S.B.","1996","06","12","Brasil","Paraná","Guaratuba","Boa Vista, Coroados, APA de Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0021379","UPCB0021379","1997","04",NA,NA,"Arbusto, flor branca, fruto roxo. Floresta próximo ao rio#?#..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"421","2021-02-11 17:19:57-03","UFPR","UPCB","8261","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, J.J.","Hatschbach, G.","1969","04","11","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"20","50","UPCB0016974","UPCB0016974","1970","01","01","21321","Arvoreta, 4m, flor alva, verso da folha alvescente. Mata pluvial, próximo ao rio..",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"422","2021-02-11 17:19:57-03","UFPR","UPCB","83591","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Kririzawa, M.","1986","05","28","Brasil","São Paulo","Santo André","E. B. do Alto da Serra de Paranapiacaba: Área de Campo Grande","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"UPCB0016964","UPCB0016964","1998",NA,NA,"1608","Árvore ca. 3,5m alt.Fruto verde.",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"423","2021-02-11 17:19:57-03","UFPR","UPCB","52366","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Ferreira, R.M.","2004","10","28","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"UPCB0017016","UPCB0017016","2005","01","01","24","Arbóreo, 6m, frutos esverdeados..",NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA
"424","2021-02-11 17:19:57-03","UFPR","UPCB","52367","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Ferreira, R.M.","2004","12","08","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"UPCB0021384","UPCB0021384","2005","01","01","37","Arbóreo, 1,5m, frutos vermelhos e verdes..",NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA
"425","2021-02-11 17:19:57-03","UFPR","UPCB","45122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Sobral, M.","1991","07",NA,"Brasil","São Paulo","Peruibe","Estação Ecológica Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"UPCB0016942","UPCB0016942","2002","01","01","6979",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:19:57-03","UFPR","UPCB","67767","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Camargo, E.","2007","04","22","Brasil","Paraná","Tunas do Paraná","Estrada Adrianópolis para Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"UPCB0016966","UPCB0016966","2010",NA,NA,"113","Arvoreta 2,5 m, botões florais amarelo-esverdeados. Beira de rio..",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:19:57-03","UFPR","UPCB","40241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Goldenberg, R.","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha-Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"UPCB0017017","UPCB0017017","1999","01","01","456","Árvore 7m, frutos imaturos esverdeados. Floresta..",NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:19:57-03","UFPR","UPCB","5932","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, J.J.","Hatschbach, G.","1966","05","25","Brasil","Paraná","Morretes","Estrada Itupava, Rio São João","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0016994","UPCB0016994","1967","01","01","14465","Arvoreta, flor alva, verso da folha ferrugíneo, principalmente nas nervuras. Mata pluvial vertente atlântica..",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:19:57-03","UFPR","UPCB","46346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Conceição, A.A.","2000","05","05","Brasil","Bahia","Mucugê","Guiné","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"UPCB0016979","UPCB0016979","2003","01","01","865","Arbusto 1,3m, flor aromática com cálice castanho-claro, restante alva, frutos verdes. Alt.: 1400m s.n.m..",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:19:57-03","UFPR","UPCB","66676","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Vieira, F.C.S.","2004","04","19","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"15","15","UPCB0016970","UPCB0016970","2007","01","01","313","Fanerófita. 3,5m de altura. Terrestre. Mata secundária, esciófita. Folha glabra, elíptica. Corola botão..",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:19:57-03","UFPR","UPCB","32106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Silva, S.M.","Silva, S.M.","1988","04","30","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0016946","UPCB0016946","1995","01",NA,NA,"Arvoreta de 6m, folhas discolores, com frutos imaturos. Em encosta..",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:19:57-03","UFPR","UPCB","53189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Vieira, F.C.S.","Vieira, F.C.S.","2004","05","24","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"UPCB0021374","UPCB0021374","2005","03","27","336","Árvore 4m. Litoral rochoso, capoeira. Alt.: 6m s.n.m..",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:19:57-03","UFPR","UPCB","91913","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Brade, A.C.","1942","03","19","Brasil","Rio de Janeiro","Itatiaia","Lote 70","-44.5633010864258","-22.4960994720459",NA,NA,"900","900","UPCB0033378","UPCB0033378","2010",NA,NA,"17312","Pequena árvore, flores alvas..",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:19:57-03","UFPR","UPCB","52074","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Goldenberg, R.","2005","10","17","Brasil","Paraná","Bocaiúva do Sul","Margem do Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"UPCB0017006","UPCB0017006","2005","01","01","715","Arvoreta 3m, frutos imaturos verdes, maduros azul-enegrecidos. Floresta ombrófila densa..",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:19:57-03","UFPR","UPCB","77843","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Fernandes, F.M. et al.","2013","01","30","Brasil","Minas Gerais","Santana do Riacho","MG RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UPCB0016945","UPCB0016945","2013",NA,NA,"390","Levantamento florístico da RPPN BrumRPPN Brumas do Espinhaço e Ermo Ponto 84, 635743 7894161 1310m. Arbórea, flores brancas, cálice e pecíolo ferruginosos. Aprox. 4m..",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:19:57-03","UFPR","UPCB","45839","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Souza, F.M.","2001","04","16","Brasil","São Paulo","Itanhaem","Parque Estadual da Serra do Mar, Núcleo Curucutu, no entorno do Vale do Rio Mambu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"UPCB0016958","UPCB0016958","2002","01","01","167","Árvore ca. 6,0m alt., com inflorescência creme. Floresta Ombrófila Densa Baixomontana..",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:19:57-03","UFPR","UPCB","45840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Meireles, L.D.","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do campo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UPCB0021376","UPCB0021376","2002","01","01","97","Árvore 8,0m alt., com flores creme. Floresta ribeirinha altomontana, com campo adjacente. Ca. 800m s.n.m..",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"438","2021-02-11 17:19:57-03","UFPR","UPCB","78748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Goldenberg, R.","2012","02","14","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do mirante (próximo ao mirante)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UPCB0021387","UPCB0021387","2012",NA,NA,"1636","Arvoreta 5m. Flores velhas com hipanto esverdeado. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"439","2021-02-11 17:19:57-03","UFPR","UPCB","56132","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Vidal, C.V.","2003","03","04","Brasil","Minas Gerais","Grão Mogol","Parque Estadual de Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"UPCB0016993","UPCB0016993","2007","01","01","132","Arbóreo, floresta ciliar do córrego Ventania..",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"440","2021-02-11 17:19:57-03","UFPR","UPCB","64381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Caddah, M.K.","Caddah, M.K.","2009","03","25","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, casa dos visitantes, mata ciliar","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"UPCB0017019","UPCB0017019","2009","06",NA,"392","Coleta em sílica..",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"441","2021-02-11 17:19:57-03","UFPR","UPCB","87588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Yamamoto, K. | Tamashiro, J.Y.","1993","04","17","Brasil","São Paulo","São Sebastião","Praia de Boracéia. Rod. Santos-Rio de Janeiro, km 188. Restinga.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"UPCB0017020","UPCB0017020","2014",NA,NA,"28216","Árvore com 7 metros de altura. Flores branco-creme..",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:19:57-03","UFPR","UPCB","51947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Lentini, M.A.W.","1998","02",NA,"Brasil","São Paulo","Barra do Turvo","Próximo ao encontro do Rio Pardo com Rio Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"UPCB0017007","UPCB0017007","2005","01","01",NA,"Árvore, frutos..",NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:19:57-03","UFPR","UPCB","59281","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Franco, B.K.S.","2001","02","28","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Municipal Santa Cândida.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"UPCB0017008","UPCB0017008","2008","01","01","16","Arvoreta em borda da mata, capoeira, frequente, botões cremes..",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:19:57-03","UFPR","UPCB","67788","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Camargo, E.","2007","06","25","Brasil","Paraná","Antonina","Reserva SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0016977","UPCB0016977","2010",NA,NA,"134","Arvoreta 2 m, Estames alvos. Trilha do Meio..",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:19:57-03","UFPR","UPCB","67789","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Camargo, E.","2007","06","25","Brasil","Paraná","Antonina","Reserva SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0017011","UPCB0017011","2010",NA,NA,"135","Arvoreta 2,5 m, corola e estames alvos. Trilha do Meio..",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:19:57-03","UFPR","UPCB","21427","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","D'El Rei Souza, M.L.","Negrelle, R.R.B.","1992","02","13","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0016962","UPCB0016962","1993","07",NA,"A158","Arvoreta, folhas dicolores, com botão..",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"447","2021-02-11 17:19:57-03","UFPR","UPCB","21426","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","D'El Rei Souza, M.L.","Negrelle, R.R.B.","1993","03","02","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, Estrada do Pinheiro","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0016990","UPCB0016990","1993","07",NA,"A796","Arvoreta, folha discolor, face abaxial esbranquiçada, flor branca..",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"448","2021-02-11 17:19:57-03","UFPR","UPCB","16161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Hatschbach, G.","Silva, J.M.","1988","08","28","Brasil","Santa Catarina","Garuva","Rodovia Guaratuba- Itapoá, Fazenda Menegusso","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"UPCB0016963","UPCB0016963","1989","01","01","539","Arvoreta, 3m, fruto imaturo. Mata pluvial da planície litorânea..",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"449","2021-02-11 17:19:57-03","UFPR","UPCB","19514","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, J.J.","Hatschbach, G.","1987","03","16","Brasil","Minas Gerais","Diamantina","Rodovia Guinda- Conselheiro da Mata","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"UPCB0016980","UPCB0016980","1990","01","01","50925","Arbusto, 2m, flor alva. Campo rupestre, afloramento rochoso..",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"450","2021-02-11 17:19:57-03","UFPR","UPCB","83456","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Andrade, I.R.","2012","05","14","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UPCB0016961","UPCB0016961","2013","01",NA,"302","Arbustivo. Cerrado. Mata Ciliar. Levantamento florístico da RPPN Brumas do Espinhaço Ponto 98 (635943 7893554), com duplicata Flores brancas frutos verdes.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"451","2021-02-11 17:19:57-03","UFPR","UPCB","83460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Fernandes, M.G.C.","2012","07","12","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UPCB0021382","UPCB0021382","2013","01",NA,"1600","Cerrado. Mata estacional. Arbóreo. Levantamento florístico da RPPN Brumas do Espinhaço Folhas discolores (verde esverdeadas na face adaxial e acastanhadas na face abaxial). Mata do cigano, com duplicata..",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"452","2021-02-11 17:19:57-03","UFPR","UPCB","83457","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Andrade, I.R.","2012","05","16","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UPCB0021377","UPCB0021377","2013","01",NA,"376","Cerrado. Mata do Brejo. Arbóreo. Santana do Riacho. Levantamento florístico da RPPN Brumas do Espinhaço com duplicata.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"453","2021-02-11 17:19:57-03","UFPR","UPCB","45838","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Souza, V.C.","1999","05","16","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"UPCB0016995","UPCB0016995","2002","01","01","22591","Arbusto ca. 1,5m alt., com frutos imaturos verdes..",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"454","2021-02-11 17:19:57-03","UFPR","UPCB","29526","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Hatschbach, G.","Cordeiro, J.","1996","10","15","Brasil","Paraná","Campina Grande do Sul","Taquari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"UPCB0021378","UPCB0021378","1997","01","01","1316","Arbusto, 2,80m, fruto imaturo, verde. Mata..",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"455","2013-07-01 09:51:00-03","MO","MOBOT","100607892","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","M.K. Caddah","Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","2011","2","7","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Terreno do Furlani, subida para o alto do morro. (19° 80' 38 S; 40° 53' 83 W)","-40.6002998352051","-19.9356002807617",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"Caddah 844",NA,NA,NA,"South America",NA,"23813","auto",NA,NA,NA,NA,"1",NA
"456","2013-05-07 06:03:00-03","MO","MOBOT","3235978","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","M.K. Caddah","Ynés Mexia","1931","5","7","Brazil","Minas Gerais","Diamantina","Serra do Rio Grande; disintegrated rock between sandstone crags.","-43.6002998352051","-18.2493991851807",NA,NA,"1260.00000000",NA,NA,NA,NA,NA,NA,"Mexia 5776",NA,NA,NA,"South America",NA,"101169","auto",NA,NA,NA,NA,"1",NA
"457","2018-05-11 05:21:00-03","MO","MOBOT","100351745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. Wurdack","Lucia Rossi|M. C. E. Amaral|I. Cordeiro|José R. Pirani|Antonio Furlan","1981","4","17","Brazil","Minas Gerais","Joaquim Felício","Estr. pela Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rossi 1176",NA,NA,NA,"South America",NA,"37503","auto",NA,NA,NA,NA,"1",NA
"458","2018-08-15 04:31:00-03","MO","MOBOT","100471380","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Goldenberg","André M. Amorim|Jomar G. Jardim|J. Lima da Paixão|L.C. da J. Gomes","2006","6","11","Brazil","Bahia","Uruçuca","Antiga estrada que liga Ubaitaba à Maraú. Fazenda Água Boa.","-39.0166667","-14.1777778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amorim 6032",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","3258707","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J.J. Wurdack","Gert G. Hatschbach","1982","3","13","Brazil","Minas Gerais",NA,"Guinda (mun. Diamantina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 44661",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2013-07-22 14:33:00-03","MO","MOBOT","100613887","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"F.C. Hoehne",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 3341",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype","1",NA
