"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","locality","phylum","order","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount"
"133","2020-12-21 16:19:38-03","MBM","MBM","384761","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Ariati, V.; Sampaio, A.C.F.; Santos, P.M.; Bianchin, J.E.; Sampaio, A.C.F.; Santos, P.M.; Bianchin, J.E.","783","2013","05","11","Southern America","Brazil",NA,NA,"Herbácea; fruto alado de cor creme.; Campo úmido e pedregoso. Transição entre Buritizal e Cerrado stricto sensu.","MBM384761","Santa Filomena",NA,NA,NA,"Mart.","Piauí","-45.868033","-8.737817","270","270","MBM384761","Barboza, E.",NA,NA,"2013",NA,"-45.868033","-8.737817",NA,"08","26",NA,NA,NA
"134","2020-12-21 16:19:38-03","MBM","MBM","384761","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Ariati, V.; Sampaio, A.C.F.; Santos, P.M.; Bianchin, J.E.; Sampaio, A.C.F.; Santos, P.M.; Bianchin, J.E.","783","2013","05","11","Southern America","Brazil",NA,NA,"Herbácea; fruto alado de cor creme.; Campo úmido e pedregoso. Transição entre Buritizal e Cerrado stricto sensu.","MBM384761","Santa Filomena",NA,NA,NA,"Mart.","Piauí","-45.868033","-8.737817","270","270","MBM384761","Barboza, E.",NA,NA,"2013",NA,"-45.868033","-8.737817",NA,"08","26",NA,NA,NA
"135","2020-12-21 16:19:38-03","MBM","MBM","40594","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hatschbach, G.","34281","1974","02","16","Southern America","Brazil",NA,NA,NA,"MBM040594","Maurilândia","Rio dos Bois",NA,NA,"Mart.","Goiás","-50.3386001586914","-17.9708003997803",NA,NA,"MBM040594","Hatschbach, G.","20844","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:19:38-03","MBM","MBM","40592","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36081","1975","02","12","Southern America","Brazil",NA,NA,NA,"MBM040592","Santo Antônio do Leverger","Santo Antônio do Leverger, arredores",NA,NA,"Mart.","Mato Grosso","-56.0766983032227","-15.8655996322632",NA,NA,"MBM040592","Hatschbach, G.","183847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:19:38-03","MBM","MBM","67963","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hatschbach, G.","41535","1978","07","25","Southern America","Brazil",NA,NA,NA,"MBM067963","Grão Mogol","Grão Mogol, arredores",NA,NA,"Mart.","Minas Gerais","-42.8897018432617","-16.5594005584717",NA,NA,"MBM067963","Maas, P.J.M.","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:19:38-03","MBM","MBM","40595","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hatschbach, G.","30695","1972","11","18","Southern America","Brazil",NA,NA,NA,"MBM040595","União da Vitória","São Cristóvão",NA,NA,"Mart.","Paraná","-51.0863990783691","-26.2299995422363",NA,NA,"MBM040595","Hatschbach, G.","35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:19:38-03","MBM","MBM","50371","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava macroptera","Irwin, H.S.; et al.; et al.","17203","1966","06","16","Southern America","Brazil",NA,NA,NA,"MBM050371","Xavantina","Xavantina, 75km ao s",NA,NA,"Jonk.","Mato Grosso",NA,NA,NA,NA,"MBM050371","Jonker, F.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"macroptera",NA,NA
"140","2020-12-21 16:19:38-03","MBM","MBM","50371","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava macroptera","Irwin, H.S.; et al.; et al.","17203","1966","06","16","Southern America","Brazil",NA,NA,NA,"MBM050371","Xavantina","Xavantina, 75km ao s",NA,NA,"Jonk.","Mato Grosso",NA,NA,NA,NA,"MBM050371","Jonker, F.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"macroptera",NA,NA
"141","2015-09-03 19:16:14-03","MNHN","RECOLNAT_MNHN_P","P02086038","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Weddell, H.A.",NA,"1844","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086038' target='other'> <mi>dwc_moreinfo</mi></a>","P02086038",NA,"Brésil central (Salinas)",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02086038_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2172",NA
"142","2015-09-03 19:16:14-03","MNHN","RECOLNAT_MNHN_P","P02086042","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Weddell, H.A.",NA,"1844","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086042' target='other'> <mi>dwc_moreinfo</mi></a>","P02086042",NA,"Brésil central (Salinas)",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02086042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2172",NA
"143","2015-09-03 19:16:14-03","MNHN","RECOLNAT_MNHN_P","P02086047","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Gardner",NA,"1842","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086047' target='other'> <mi>dwc_moreinfo</mi></a>","P02086047",NA,NA,NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,"P02086047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5212",NA
"144","2015-09-03 19:16:14-03","MNHN","RECOLNAT_MNHN_P","P02086048","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Gardner",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086048' target='other'> <mi>dwc_moreinfo</mi></a>","P02086048",NA,NA,NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,"P02086048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5212",NA
"145","2015-09-03 19:16:14-03","MNHN","RECOLNAT_MNHN_P","P02086049","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Weddell, H.A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086049' target='other'> <mi>dwc_moreinfo</mi></a>","P02086049",NA,"Brésil central. Prov. de Goyaz",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02086049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA
"146","2015-09-03 19:16:14-03","MNHN","RECOLNAT_MNHN_P","P02086050","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Weddell, H.A.",NA,"1844","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086050' target='other'> <mi>dwc_moreinfo</mi></a>","P02086050",NA,"Brésil central (Salinas)",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02086050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2055",NA
"147","2016-06-21 15:12:11-03","MNHN","RECOLNAT_MNHN_P","P02086051","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"donné par Mme Simart, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086051' target='other'> <mi>dwc_moreinfo</mi></a>","P02086051",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02086051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19906",NA
"148","2015-09-03 19:16:14-03","MNHN","RECOLNAT_MNHN_P","P02086052","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Regnell, A.F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086052' target='other'> <mi>dwc_moreinfo</mi></a>","P02086052",NA,"Copovary ponts di pedra",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02086052_01 P02086052_02","Benthem & Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1775",NA
"149","2015-09-03 19:16:15-03","MNHN","RECOLNAT_MNHN_P","P02086054","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086054' target='other'> <mi>dwc_moreinfo</mi></a>","P02086054",NA,"Brésil. Province de Minas Geraes",NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,"P02086054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1763",NA
"150","2015-09-03 20:30:36-03","MNHN","RECOLNAT_MNHN_P","P02144532","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","flava","Burmannia flava","Prance, G.T.|Steward, J.R.|Ramos, J.F.|Farias, L.G.",NA,"1969","1","10",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02144532' target='other'> <mi>dwc_moreinfo</mi></a>","P02144532",NA,"Territory of Roraima, Dormida, foothills of Serra da Lua.Damp sandy patch on savanna.",NA,NA,"Mart.",NA,"-60.18333","2.41667",NA,NA,"P02144532_01 P02144532_02","Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9173",NA
"151","2020-10-01 14:26:14-03","JBB","HEPH","13660","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Munhoz, CBR; Silva, AP","454","1997","06","29","Southern America","Brasil",NA,NA,NA,NA,"Alto Paraíso de Goiás","Água fria 3 Próximo a Sede da Fazenda","Monocotyledon","Dioscoreales","Mart.","Goiás","-47.638889","-14.171389","1244","1244",NA,"Munhoz, CBR",NA,NA,"1997",NA,"-47.638889","-14.171389",NA,NA,NA,NA,NA,NA
"152","2020-10-01 14:26:14-03","JBB","HEPH","14304","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Munhoz, CBR; Oliveira, MS","691","1998","04","25","Southern America","Brasil",NA,NA,NA,NA,"Alto Paraíso de Goiás","Buriti Sozinho 10km a direita de Alto Paraíso sentido São Jorge","Monocotyledon","Dioscoreales","Mart.","Goiás","-47.621944","-14.151944","1060","1060",NA,"Munhoz, CBR",NA,NA,NA,NA,"-47.621944","-14.151944",NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:26:14-03","JBB","HEPH","22767","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Martins, RC; Chacon, RG","577","2006","07","11","Southern America","Brasil",NA,NA,NA,NA,"Brasília","Estação Ecológica do Jardim Botânico de Brasília","Monocotyledon","Dioscoreales","Mart.","Distrito Federal","-47.894444","-15.914444",NA,NA,NA,"Chacon, RG",NA,NA,"2006",NA,"-47.894444","-15.914444",NA,"07","11",NA,NA,NA
"154","2020-10-01 14:26:14-03","JBB","HEPH","7973","S","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Ramos, AE","479","1993","03","16","Southern America","Brasil",NA,NA,NA,NA,"Brasília","Jardim Botânico de Brasília","Monocotyledon","Dioscoreales","Mart.","Distrito Federal","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Bucci, FFB","70570","auto","1994",NA,NA,NA,NA,"05",NA,NA,NA,NA
"155","2020-12-11 11:43:37-03","UFMG","BHCB","47666","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:43:37-03","UFMG","BHCB","115303","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Viana, PL; Silva, LVC; Garcia, LC; Mota, NFO; Maciel, GM; Silva, DF","3387","2007","12","08","Southern America","Brasil",NA,NA,NA,"BHCB020469","Canaã dos Carajás","Floresta Nacional de Carajás, S11C.","Monocotyledon",NA,"Mart.","Pará","-50.397222","-6.371667","666","666",NA,NA,NA,NA,NA,NA,"-50.397222","-6.371667",NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:43:37-03","UFMG","BHCB","119739","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Batista, JAN; Martins, CAN","2058","2007","04","26","Southern America","Brasil",NA,NA,"Erva terrestre; Em encosta úmida","BHCB030036","Moeda","Serra da Moeda, Entrada para Moeda, cerca de 33 km Sul de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR 040. Morros a esquerda da pista em direção a Moeda, cerca de 2 km após o entroncamento com a BR 040","Monocotyledon",NA,"Mart.","Minas Gerais","-43.956394","-20.277781","1331","1331",NA,NA,NA,NA,"2020",NA,"-43.956394","-20.277781",NA,"01",NA,NA,NA,NA
"158","2020-12-11 11:43:37-03","UFMG","BHCB","130808","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Giorni, VT; Viana, PL; Silva, LVC; Silva, DF","99","2009","03","11","Southern America","Brasil",NA,NA,NA,"BHCB020470","Parauapebas","Floresta Nacional de Carajás, N1.","Monocotyledon",NA,"Mart.","Pará","-50.273889","-6.035556","750","750",NA,NA,NA,NA,NA,NA,"-50.273889","-6.035556",NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:43:37-03","UFMG","BHCB","131024","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Silva, LVC; Sobral, M; Troncoso, C; Garcia, L; Maciel, GM","583","2008","10","11","Southern America","Brasil",NA,NA,"Ambiente úmido.","BHCB020471","Canaã dos Carajás","Floresta Nacional de Carajás, S11D.","Monocotyledon",NA,"Mart.","Pará","-50.371389","-6.391111","753","753",NA,NA,NA,NA,NA,NA,"-50.371389","-6.391111",NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:43:37-03","UFMG","BHCB","139288","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Silva, LVC; Souza, DT; Arruda, AJ; Dayrell, F; Costa, F; Almeida, TE; Pivari, MOD","809","2010","02","18","Southern America","Brasil",NA,NA,"Ambiente úmido.","BHCB020472","Canaã dos Carajás","Floresta Nacional de Carajás, Serra do Tarzan.","Monocotyledon",NA,"Mart.","Pará","-50.099722","-6.3225","600","600",NA,NA,NA,NA,NA,NA,"-50.099722","-6.3225",NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:43:37-03","UFMG","BHCB","157641","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Arruda, AJ; Viana, PL; Marino, F; Meyer, PB; Jorge, TB; Arruda, LJ","716","2012","03","20","Southern America","Brasil",NA,NA,"Campo graminoso alagado sobre canga.","BHCB020473","Canaã dos Carajás","Floresta Nacional de Carajás, S11D.","Monocotyledon",NA,"Mart.","Pará","-50.371667","-6.390556","714","714",NA,NA,NA,NA,NA,NA,"-50.371667","-6.390556",NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:43:37-03","UFMG","BHCB","157713","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Arruda, AJ; Viana, PL; Marino, F; Meyer, PB; Jorge, TB; Arruda, LJ","805","2012","03","23","Southern America","Brasil",NA,NA,"Campo graminoso sobre canga.","BHCB020474","Parauapebas","Floresta Nacional de Carajás, N7.","Monocotyledon",NA,"Mart.","Pará","-50.170278","-6.157778","699","699",NA,NA,NA,NA,NA,NA,"-50.170278","-6.157778",NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:43:37-03","UFMG","BHCB","157950","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Arruda, AJ; Marino, F; Arruda, LJ; Jorge, TB","1020","2012","04","21","Southern America","Brasil",NA,NA,"Campo graminoso sobre canga.","BHCB020475","Parauapebas","Floresta Nacional de Carajás, N2.","Monocotyledon",NA,"Mart.","Pará","-50.252778","-6.055278","679","679",NA,NA,NA,NA,NA,NA,"-50.252778","-6.055278",NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:43:37-03","UFMG","BHCB","159056","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Meyer, PB; Arruda, AJ; Viana, PL; Marino, F; Jorge, TB; Arruda, LJ","1254","2012","03","27","Southern America","Brasil",NA,NA,"Brejo próximo a população de Buritirana. Canga couraçada alagada.","BHCB020476","Parauapebas","Floresta Nacional de Carajás, N3.","Monocotyledon",NA,"Mart.","Pará","-50.207778","-6.041667","694","694",NA,NA,NA,NA,NA,NA,"-50.207778","-6.041667",NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:43:37-03","UFMG","BHCB","181","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Schwacke, CAW","s.n.","1904",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Riacho das Varas.","Monocotyledon",NA,"Mart.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:43:37-03","UFMG","BHCB","33386","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Araguari",NA,"Monocotyledon",NA,"Mart.","Minas Gerais","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:43:37-03","UFMG","BHCB","33386","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Araguari",NA,"Monocotyledon",NA,"Mart.","Minas Gerais","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-12-23 06:59:00-02","MO","MOBOT","2493458","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Karl Fiebrig","Fiebrig 5263",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-08-10 05:49:00-03","MO","MOBOT","100771954","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Amaro Macedo","Macedo 3359",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Localidade; Bahamas.",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,"J. van Benthem & P. J. M. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"170","2012-03-18 05:12:00-03","MO","MOBOT","1150883","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","E. Gutiérrez|E. Quevedo|Fabiana Mamani M.","Gutiérrez Crespo 1234","1994","5","28","South America","Bolivia",NA,NA,NA,NA,"Velasco","Parque Nacional Noel Kempff mercado. Flor de oro, islas de Bosques. Parcela permanente en estudio.",NA,NA,"Mart.","Santa Cruz","-61.00805","-13.55166","210.00000000",NA,NA,"R. Guillén & A. Rodriguez (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2012-03-18 05:12:00-03","MO","MOBOT","1155615","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","E. Gutiérrez|Fabiana Mamani M.|R.C. Quevedo","Gutiérrez Crespo 1068","1993","11","15","South America","Bolivia",NA,NA,NA,NA,"Velasco","Parque Nacional Noel Kempff Mercado. Pampa Los Fierros. Pampa húmeda con numerosas termitas. Parcela permanente.",NA,NA,"Mart.","Santa Cruz","-61.0080556","-13.5516667","210.00000000",NA,NA,"R. Guillén & A. Rodriguez (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"172","2008-05-27 22:02:00-03","MO","MOBOT","1158099","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","M. Aguilar R.|D. Castro","Aguilar R. 780","1996","6","4","South America","Peru",NA,NA,NA,NA,"Tambopata","Santuario Nacional Pampas del Heath, Rio Heath. Bosque de rivera.",NA,NA,"Mart.","Madre de Dios","-68.73694","-12.65638","210.00000000",NA,NA,"P.J.M. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"173","2008-05-27 22:02:00-03","MO","MOBOT","1195502","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","J. Richard Abbott","Abbott 16858","1995","5","19","South America","Bolivia",NA,NA,NA,NA,"Velasco","'Noel Kempff Mercado' National Park; 4 km east of Los Fierros encampment.",NA,NA,"Mart.","Santa Cruz","-60.88333","-14.58333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-06-26 15:28:00-03","MO","MOBOT","1743325","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Gerrit Davidse","Davidse 3813","1973","11","6","South America","Venezuela",NA,NA,NA,NA,NA,"Ca. 32 km SSE of Calabozo on Finca Becerra.",NA,NA,"Mart.","Guárico",NA,NA,"65.00000000",NA,NA,"J. Penthem & P.J. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"666","1"
"175","2011-04-15 05:43:00-03","MO","MOBOT","1886384","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Luzmila Arroyo P.|C. Vaca|L. Montenegro","Arroyo Padilla 2656","2003","7","24","South America","Bolivia",NA,NA,NA,NA,"Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, Pampa Arbolada",NA,NA,"Mart.","Santa Cruz","-60.91277","-14.57944","214.00000000",NA,NA,"P. Maas & H. Maas (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2018-06-22 05:25:00-03","MO","MOBOT","2455331","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pe. Raulino Reitz|Roberto M. Klein","Reitz 5876",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-06-17 17:02:00-03","MO","MOBOT","2756224","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","José Steinbach","Steinbach G. 5610","1921","4","1","South America","Bolivia",NA,NA,NA,NA,"Sara","Buena Vista, campos húmedos",NA,NA,"Mart.","Santa Cruz",NA,NA,"500.00000000",NA,NA,"van Benthem & P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2016-11-15 05:15:00-02","MO","MOBOT","3070540","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32387","1977","5","7","South America","Bolivia",NA,NA,NA,NA,"Velasco","Prov. Velazco. 27 km S de San Ignacio, camino a San Miguel.",NA,NA,"Mart.","Santa Cruz","-61","-16.6","400.00000000",NA,NA,"P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"179","2015-08-13 05:50:00-03","MO","MOBOT","3076109","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32767","1971","3","20","South America","Brazil",NA,NA,NA,NA,NA,"Campo. Cerrado on sandstone outcrops with adjacent wet campo (brejo), ca 20 km N. of Alto do Paraiso.",NA,NA,"Mart.","Goiás",NA,NA,"1250.00000000",NA,NA,"J. van Benthem & P.J.M.Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2014-01-23 05:32:00-02","MO","MOBOT","3076543","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Calvin R. Sperling|Ricardo S. Secco|M. Condon|A.L. Mesquita|B.G. Ribeiro|Lucival R. Marinho","Sperling 5716","1982","5","16","South America","Brazil",NA,NA,NA,NA,NA,"Serra dos Carajás. 23 km west of AMZA camp N-5. Low scrubby vegetation on ferric rock outcrops.",NA,NA,"Mart.","Pará","-50.25","-6.05","650.00000000",NA,NA,"P. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","3077186","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Milton G. da Silva","Silva 2912","1977","3","25","South America","Brazil",NA,NA,NA,NA,NA,"Marabá, Serra dos Carajás setor no.4. Ilha de mata.",NA,NA,"Mart.","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3077414","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","James A. Ratter","Ratter 2926","1976","4","23","South America","Brazil",NA,NA,NA,NA,NA,"In the area of the Córrego Cabeca de Veado c. 9.5 km SSE of Brasilia TV Tower. On the edge of a path in Campo limpo. Wet black soil",NA,NA,"Mart.","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-06-25 13:32:00-03","MO","MOBOT","3077720","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","William R. Anderson","Anderson 8344","1973","4","9","South America","Brazil",NA,NA,NA,NA,NA,"25 km by road NE of Diamantina, 2 km W of Rio Jequití; dense cerrado on rocky (quartzite) hillside and woods along stream; soil sandy.",NA,NA,"Mart.","Minas Gerais",NA,NA,"790.00000000",NA,NA,"P.J.M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-08-13 05:50:00-03","MO","MOBOT","3077999","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","R.M. Harley","Harley 21955","1980","4","29","South America","Brazil",NA,NA,NA,NA,NA,"Chapadao Ocidental da Bahia . 37 km. N. from Correntina, on the Inhaúmas road. Marsh and small stream on sand amid cultivation.",NA,NA,"Mart.","Bahia","-44.78333","-13.11666","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
