"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"206","2021-02-09 10:13:06-03","UENF","HUENF","1324","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moreno, M.R.; Nascimento, M.T.","109","1997","07","08",NA,"Brasil","Rio de Janeiro","Imbé",NA,NA,"HUENF00001326",NA,NA,"-41.796944","-21.846944","Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"207","2021-02-25 10:12:37-03","CVRD","CVRD","11275","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"Folli, D.A.","6072","2008","06","04","América do Sul","BRASIL","ES","S 19°13'57,8 W 39°55'46,3 alt 18",NA,"Aceiro com Baldo Faé <ll>dwc_commonname:</ll> Canelinha","CVRD011275",NA,"Pedro Luís Rodrigues de Moraes","-39.929142","-19.232308","Linhares","17","17","2009","10","21",NA,NA,"-39,929142","-19,232308","Magnoliopsida",NA,NA,NA
"208","2021-02-25 10:12:37-03","CVRD","CVRD","13179","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"Folli, D.A.","6730","2010","09","28","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Canelinha","CVRD013179",NA,"Domingos A. Folli","-40.542777","-19.909155","Santa Teresa","800","800","2010","10","03",NA,NA,"-40,542777","-19,909155","Magnoliopsida",NA,NA,NA
"209","2021-02-25 10:12:37-03","CVRD","CVRD","15479","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"P.L.R. Moraes, M.C. Vergne, M.C. Cruz","3682","2014","06","19","América do Sul","BRASIL","ES",NA,NA,"Arvore 18 m, frutos em estagio final de maturação. <ll>dwc_commonname:</ll> Canelinha","CVRD015479",NA,"Pedro L.R. Moraes","-39.965056","-19.074083","Linhares","52","52","2014","06","19",NA,NA,"39°57'54,2W","19°04'26,7S","Magnoliopsida",NA,NA,NA
"210","2021-02-25 10:12:37-03","CVRD","CVRD","15956","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"Folli, D.A.","7625","2019","03","25","América do Sul","BRASIL","ES",NA,NA,"próximo ao araçá rosa <ll>dwc_commonname:</ll> Canelinha","CVRD015956",NA,"Geovane S. Siqueira","-40.0722007751465","-19.3910999298096","Linhares","17","17","2019","03","29","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"211","2021-02-25 10:12:37-03","CVRD","CVRD","310","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"Folli, D.A.","88","1979","08","02","América do Sul","BRASIL","ES","Próxima a uma Bapeba sapucaia e uma Bapeba branca",NA,"<ll>dwc_commonname:</ll> Canelinha","CVRD000310",NA,"Pedro Luís Rodrigues de Moraes","-40.0722007751465","-19.3910999298096","Linhares",NA,NA,"1998","03","16","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","2405571","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","longistyla","Cryptocarya longistyla","Mez","Isotype","A. F. M. Glaziou","19801","1892","1","18","South America - Neotropics","Brazil","Rio de Janeiro","Alto Macahe.",NA,NA,"US00099507","US00099507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","2546803","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","Isotype","A. F. M. Glaziou","14209","1881","12","19","South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo.",NA,NA,"US00611095","US00611095_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","2405518","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","Isotype","A. F. M. Glaziou","14205",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US00997710","US00997710_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","483560","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","Isotype","A. F. M. Glaziou","14205","1881","12","19","South America - Neotropics","Brazil","Rio de Janeiro","Organ Mts.",NA,NA,"US00099523","US00099523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"216","2019-12-09 17:30:05-03","UFPR","EFC","16347","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Brotto, M.L.","2564","2017","12","06",NA,"Brasil","Paraná","Adrianópolis",NA,"Árvore 25 m, frutos imaturos em início de desenvolvimento, cor verde claro. Floresta Ombrófila Densa Submontana","EFC016347",NA,"Brotto, M.L.","-48.7694","-24.7428","Adrianópolis","478","478","2017","12","18",NA,NA,"-48.7694","-24.7428",NA,NA,NA,NA
"217","2019-11-13 11:21:01-03","USP","SPF","168553","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, PLR","2446","2001","05","31",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, trilha do Fundão.",NA,NA,"SPF00168553",NA,"Moraes, PLR","-47.017528","-24.387028","Peruíbe",NA,NA,NA,NA,NA,NA,NA,"-47.017528","-24.387028",NA,NA,NA,NA
"218","2019-11-13 11:21:01-03","USP","SPF","200347","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Freitas, HS","257","2008","05","05",NA,"Brasil","São Paulo","Fazenda Aibaia. Interior da Mata do Mascote.",NA,NA,"SPF00200347",NA,"Freitas, HS","-44.661444","-22.638611","São José do Barreiro","482","482","2009",NA,NA,NA,NA,"-44.661444","-22.638611",NA,NA,NA,NA
"219","2019-11-13 11:21:01-03","USP","SPF","82956","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"SPF00082956",NA,"Handro, O",NA,NA,NA,NA,NA,"1944","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:21:01-03","USP","SPF","83118","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sem coletor","s.n.","1899","08","14",NA,"Brasil",NA,"Pilões.",NA,NA,"SPF00083118",NA,"Handro, O",NA,NA,NA,NA,NA,"1944","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-01-14 12:01:43-03","USP","SPF","231933","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Barretto, EHP","566","2015","09","19",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00231933",NA,"Barretto, EHP","-46.7799987792969","-24.1800003051758","Itanhaém",NA,NA,"2015","10",NA,"26998","auto",NA,NA,NA,NA,NA,NA
"222","2021-03-25 13:52:22-03","UNIVILLE","JOI","9406","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"F. Woitexem","69","2009","10","20",NA,"Brasil","Santa Catarina","Ilha dos Barcos.",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FODTB","JOI009406",NA,"F.C.S. Vieira","-48.6380996704102","-26.2432994842529","São Francisco do Sul",NA,NA,"2009","10","20","23627","auto",NA,NA,NA,NA,NA,NA
"223","2019-11-22 16:08:21-03","UEFS","HUEFS","165173","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,NA,"6072","2009","06","04",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Municipal Canto Grande.",NA,NA,"HUEFS0165173",NA,NA,"-39.929444","-19.232778","Linhares","18","18",NA,NA,NA,NA,NA,"39W55'46''","19S13'58''","Magnolianae",NA,NA,NA
"224","2020-07-17 08:31:38-03","UEFS","HUEFS","176942","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Monteiro, M.T.","23556","1971","09","28",NA,"Brasil","Bahia","Fazenda Palmeira.",NA,NA,"HUEFS0176942","HUEFS0176942 HUEFS0176942_e1","P.L.R.Moraes","-39.5311012268066","-17.0391998291016","Itamaraju",NA,NA,"2014","02",NA,"55932","auto",NA,NA,"Magnolianae",NA,NA,NA
"225","2020-07-17 08:31:38-03","UEFS","HUEFS","177126","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Monteiro, M.T.","23556","1971","09","28",NA,"Brasil","Bahia","Fazenda Palmeira.",NA,NA,"HUEFS0177126","HUEFS0177126 HUEFS0177126_e1","P.L.R.Moraes","-39.5311012268066","-17.0391998291016","Itamaraju",NA,NA,"2014","02",NA,"55932","auto",NA,NA,"Magnolianae",NA,NA,NA
"226","2019-09-04 18:31:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","longistyla","Cryptocarya longistyla",NA,"Type [status unknown]","A. Glaziou","19801",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"227","2019-01-23 11:05:29-02","F","FMNH-SEEDPLANTS","V0044304F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","longistyla","Cryptocarya longistyla",NA,"Isotype","A. Glaziou","19801","1891",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0044304F","V0044304F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"228","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152133F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0152133F","V0152133F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"229","2019-09-04 18:26:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,"Isotype","A. Glaziou","14205",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"230","2019-01-23 12:54:14-02","F","FMNH-SEEDPLANTS","V0044306F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,"Isotype","A. Glaziou","14205",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0044306F","V0044306F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"231","2015-03-07 08:32:47-03","F","FMNH-SEEDPLANTS","V0152132F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0152132F","V0152132F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"232","2019-01-25 15:41:49-02","IAC","IAC","22164","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"H.F. Leitão Filho","1291","1971","10","21",NA,"Brasil","São Paulo",NA,NA,"Semente introduzidas pela S.F.P.O.",NA,NA,"P.L.R. Moraes","-47.6347","-24.3208","Juquiá",NA,NA,"1998","08","21",NA,NA,"-47.6347","-24.3208",NA,NA,NA,NA
"233","2019-01-25 15:35:12-02","IAC","IAC","32203","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"R.B. Torres","s/nº","1989","09","26",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho",NA,NA,NA,NA,"J.B. Baitello","-47.086761","-22.863721","Campinas",NA,NA,"1998","03","26",NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA
"234","2019-01-25 15:41:49-02","IAC","IAC","41524","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.E.A. Bertoni & A. Geremias","425","2001","05","07",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra dos Ipês, L10, P1",NA,NA,NA,NA,"J.B. Baitello","-47.086761","-22.863721","Campinas",NA,NA,"2006","01","07",NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA
"235","2019-01-25 15:41:49-02","IAC","IAC","41596","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.E.A. Bertoni & A. Geremias","497","2001","06","04",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L2, P30",NA,"procedência: Pariquera-açu - SP",NA,NA,"J.B. Baitello","-47.086761","-22.863721","Campinas",NA,NA,"2006","01","04",NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA
"236","2019-01-25 15:41:49-02","IAC","IAC","42663","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.E.A. Bertoni & A. Geremias","791","2002","10","12",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Terra Rocha, L3 - P15",NA,"procedência: Guanabara - RJ",NA,NA,"J.B. Baitello","-47.086761","-22.863721","Campinas",NA,NA,"2006","01","12",NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA
"237","2019-01-25 15:35:12-02","IAC","IAC","43107","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3400","2001","11","10",NA,"Brasil","São Paulo","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko, indivíduo M 19.1",NA,NA,NA,NA,"L.C. Bernacci et al.","-47.062946","-23.725098","Ibiúna",NA,NA,"2001","11","10",NA,NA,"-47.062946","-23.725098",NA,NA,NA,NA
"238","2019-01-25 15:41:49-02","IAC","IAC","46531","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.A.M.A. Gomes & J. Pena Filho","118","2005","06","30",NA,"Brasil","São Paulo","Bosque dos Jequitibás",NA,"ind. 652 fitossoc.",NA,NA,"J.A.M.A. Gomes & J. Pena Filho","-47.042331","-22.801017","Campinas",NA,NA,"2005","06","30",NA,NA,"-47.042331","-22.801017",NA,NA,NA,NA
"239","2019-01-25 15:41:49-02","IAC","IAC","48981","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","337","2006","11","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 1, indivíduo G 6",NA,NA,"J.B. Baitello","-45.080223","-23.373498","Ubatuba",NA,NA,"2006","11","01",NA,NA,"-45.080223","-23.373498",NA,NA,NA,NA
"240","2019-01-25 15:41:49-02","IAC","IAC","49278","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"E. Ramos; H.R. Gonçalves & S. Santos","463","2007","08","06",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,"Subparcela 95 indivíduo F1366.&nf;nome popular: canela",NA,NA,"E. Ramos et al.","-45.079054","-23.380335","Ubatuba",NA,NA,"2007","08","06",NA,NA,"-45.079054","-23.380335",NA,NA,NA,NA
"241","2020-07-23 12:09:29-03","CEPLAC","CEPEC","7614","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"T. S. dos Santos","2058","1971","10","05",NA,"Brasil","Espírito Santo","Km 30-40 Rod. p/ Povoação ao leste. Vale do Rio Doce.",NA,NA,NA,NA,"Pedro Moraes","-40.0722007751465","-19.3910999298096","LINHARES",NA,NA,NA,NA,NA,"48094","auto","0W0'0","0S0'0",NA,"24/01/2002",NA,NA
"242","2020-07-23 12:09:29-03","CEPLAC","CEPEC","38382","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Pessoal do Horto Florestal",NA,"1926","12","02",NA,"Brasil","Rio de Janeiro","Sumaré e Sylvestre.",NA,NA,NA,NA,"I. de Vattimo","-43.2075004577637","-22.9027996063232","rio de janeiro",NA,NA,NA,NA,NA,"57442","auto","0W0'0","0S0'0",NA,"24/07/1981",NA,NA
"243","2021-03-04 15:43:54-03","IF","SPSF","07809","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"J.R.Guillaumon",NA,"1981","05","20","América do Sul","Brasil","SP","Usina Itatinga",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Serra do Mar&nf;;",NA,NA,NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,NA,NA,NA,NA,"37616","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"244","2021-03-04 15:43:54-03","IF","SPSF","25685","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau","958","1995","11","23","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"245","2021-03-04 15:43:54-03","IF","SPSF","02862","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"D.Bento Pickel",NA,"1942","12","19","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"246","2021-03-04 15:43:54-03","IF","SPSF","03517","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"D.Bento Pickel",NA,"1949","12","20","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"247","2021-03-04 15:43:54-03","IF","SPSF","16619","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"B.Lopes",NA,"1993","11","10","América do Sul","Brasil","SP","Arboreto de Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"248","2021-03-04 15:43:54-03","IF","SPSF","04385","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"M.A. Cunha",NA,"1962","02","08","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"249","2021-03-04 15:43:54-03","IF","SPSF","45161","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.B.Baitello & F.A.R.D.P.Arzolla & F.E.S.P.Vilela","2570","2011","11","11","América do Sul","Brasil","SP","Parque Estadual da Cantareira",NA,"COLETA: Borda da mata.&nf;Árvore 15m altura; frutos cor marrom-esverdeada.; GEOGRAFIA: Estrada da Chapada, região das #?#beilchmidias#?#.;",NA,NA,"J.B.Baitello","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2011","11","11","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"250","2021-03-04 15:43:54-03","IF","SPSF","28050","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2230","2000","09","05","América do Sul","Brasil","SP","P.E.Cantareira, nucleo Pedra Grande",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"251","2021-03-04 15:43:54-03","IF","SPSF","28049","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2231","2000","09","05","América do Sul","Brasil","SP","P.E.Cantareira, nucleo Pedra Grande",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"252","2021-03-04 15:43:54-03","IF","SPSF","32898","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2304","2000","10","17","América do Sul","Brasil","SP","P.E.Cantareira, Núcleo Pedra Grande",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"253","2021-03-04 15:43:54-03","IF","SPSF","06218","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"B.Braga",NA,"1959","02","05","América do Sul","Brasil","SP","Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"P.L.R.de Moraes","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1997","09","30","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"254","2021-03-04 15:43:54-03","IF","SPSF","32906","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2470","2001","06","12","América do Sul","Brasil","RJ","Serra da Estrela",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Metrópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"255","2021-03-04 15:43:54-03","IF","SPSF","32917","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2303","2000","10","10","América do Sul","Brasil",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"256","2021-03-04 15:43:54-03","IF","SPSF","38877","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"C. Urbanetz","217","2003","11","18","América do Sul","Brasil","SP","Fazenda Folha Larga",NA,"COLETA: Árvore de 25m.; GEOGRAFIA: Trilha kaá-pozanga e trilha Paranã.;",NA,NA,"P.L.R.Moraes","-47.916667","-24.883333","Cananéia","30","155",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"257","2021-03-04 15:43:54-03","IF","SPSF","39588","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"F. A. R. D. P. Arzolla & A.Z.Antunes","1276","2008","01","22","América do Sul","Brasil","SP","P.E.Cantareira",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore, frutos de coloração alaranjada.; GEOGRAFIA: Estrada Guarulhos-Mairiporã (estrada dos Veigas);",NA,NA,"J.B.Baitello","-46.485556","-23.358056","Guarulhos",NA,NA,"2008","02","28",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"258","2021-03-04 15:43:54-03","IF","SPSF","42104","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"R.T.Polisel","954","2009","01","02","América do Sul","Brasil","SP","Fazenda Vitória",NA,"COLETA: Árvore 6m; frutos imaturos verdes.;",NA,NA,"R.T. Polisel","-46.943333","-23.850556","São Lourenço da Serra","720","720","2009","02","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"259","2021-03-04 15:43:54-03","IF","SPSF","46872","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Eduardo",NA,NA,NA,NA,"América do Sul","Brasil","SP",NA,NA,NA,NA,NA,"J.B.Baitello",NA,NA,"Marsilac",NA,NA,"2013","05","20",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"260","2021-03-04 15:43:54-03","IF","SPSF","53659","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"P.L.R. de Moraes & M.C.Vergne & M.Cruz","3682","2014","06","19","América do Sul","Brasil","ES","Reserva Natural Vale",NA,"COLETA: Árvore de 18m de altura. Frutos em estágio final de maturação.; GEOGRAFIA: Aceiro Caliman.;",NA,NA,"P.Moraes","-39.965","-19.074167","Linhares","52","52","2014","06","19",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
