"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"93","2019-08-16 08:38:36-03","UTFPR","HCF","17276","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","E. Barboza","M.E. Engels","1457","2013","08","10",NA,"Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,"liana. Caule e folhas verdes. Capítulos com base verde e flores alvas. Floresta Ombrófila Mista, em borda de mata.",NA,NA,NA,"2015","04","14",NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:16:38-03","MBM","MBM","399280","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barboza, E.","Savarais, M.","503","2014","08","28","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Camapuã","-48.861903","-25.259489","1450","1450",NA,NA,"MBM399280","MBM399280",NA,"2015","07","20","-48.861903","-25.259489",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:16:38-03","MBM","MBM","164942","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","5531","1991","09","05","Southern America","Brazil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço, Parque da Serra do Tabueiro","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"MBM164942","MBM164942",NA,NA,NA,NA,NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:16:38-03","MBM","MBM","395505","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barboza, E.","Engels, M.E.; Imig, D.C.; Imig, D.C.","1457","2013","08","10","Southern America","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,"Liana. Caule e folhas verdes. Capítulos com base verde e flores alvas.; Floresta Ombrófila Mista, em borda de mata.","MBM395505","MBM395505",NA,"2015","04","14",NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:16:38-03","MBM","MBM","3188","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Robinson, H.","Hatschbach, G.","14524","1966","07","26","Southern America","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM003188","MBM003188",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:16:38-03","MBM","MBM","256038","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, M.R.","Santos, E.P.; et al.; et al.","562","1998","10","02","Southern America","Brazil","Paraná","Guaratuba","Serr do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM256038","MBM256038",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:16:38-03","MBM","MBM","82295","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker",NA,"Inês","s.n.","1931","05","08","Southern America","Brazil","Minas Gerais","Diamantina","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM082295","MBM082295","collina",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:16:38-03","MBM","MBM","251530","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Moraes, M.","Foster, W.; et al.; et al.","311","1966","07","25","Southern America","Brazil","São Paulo","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"MBM251530","MBM251530",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"101","2015-10-03 23:33:50-03","MNHN","RECOLNAT_MNHN_P","P00706735","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Regnell, A.F.",NA,"1862","8","2",NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706735' target='other'> <mi>dwc_moreinfo</mi></a>","P00706735","P00706735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","III 717",NA,NA
"102","2015-10-03 15:18:18-03","MNHN","RECOLNAT_MNHN_P","P00706736","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Lindberg, G.A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706736' target='other'> <mi>dwc_moreinfo</mi></a>","P00706736","P00706736_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","48",NA,NA
"103","2013-11-26 16:34:11-02","MNHN","RECOLNAT_MNHN_P","P00706872","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Regnell, A.F.",NA,"1862","8","2",NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706872' target='other'> <mi>dwc_moreinfo</mi></a>","P00706872","P00706872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","III 717",NA,NA
"104","2015-09-04 05:40:02-03","MNHN","RECOLNAT_MNHN_P","P02691894","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais",NA,"Brésil: Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Nº 888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691894' target='other'> <mi>dwc_moreinfo</mi></a>","P02691894","P02691894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1688",NA,NA
"105","2015-09-04 05:40:02-03","MNHN","RECOLNAT_MNHN_P","P02691896","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Glaziou, A.",NA,"1879","7","7",NA,"Brasil","Rio de Janeiro",NA,"Brésil: Sommet du Morro do Cubiçado, près Petropolis. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"1560",NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691896' target='other'> <mi>dwc_moreinfo</mi></a>","P02691896","P02691896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11048",NA,NA
"106","2015-09-04 05:40:02-03","MNHN","RECOLNAT_MNHN_P","P02691897","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil: Province de Rio Janeiro, Minas Geraes. Brasil, América do Sul",NA,NA,NA,NA,"hb",". s.d. Reçu le 29 Juin 1880 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691897' target='other'> <mi>dwc_moreinfo</mi></a>","P02691897","P02691897_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11048",NA,NA
"107","2015-09-04 05:40:02-03","MNHN","RECOLNAT_MNHN_P","P02691898","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Guillemin",NA,"1839","5","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil Méridional. Serra dos Orgaos. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Cat. n. 965 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691898' target='other'> <mi>dwc_moreinfo</mi></a>","P02691898","P02691898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-04 05:40:02-03","MNHN","RECOLNAT_MNHN_P","P02691899","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Glaziou, A.",NA,"1879","7","7",NA,"Brasil","Rio de Janeiro",NA,"Brésil: Sommet du Morro do Cubiçado, près Petropolis. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"1560",NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691899' target='other'> <mi>dwc_moreinfo</mi></a>","P02691899","P02691899_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11048",NA,NA
"109","2015-09-04 05:36:11-03","MNHN","RECOLNAT_MNHN_P","P02694759","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Glaziou, A.",NA,"1868","9","5",NA,"Brasil","Rio de Janeiro","Teresópolis","Brésil. Rio Janeiro, Theresopoles. Teresópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-42.9655990600586","-22.4122009277344",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694759' target='other'> <mi>dwc_moreinfo</mi></a>","P02694759","P02694759_01",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"2845",NA,NA
"110","2015-09-04 05:27:48-03","MNHN","RECOLNAT_MNHN_P","P02683101","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Holmes","Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais","Caldas","Prov. Minas Geraes. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641",NA,NA,"hb",". . Reçu le 7 aout 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02683101' target='other'> <mi>dwc_moreinfo</mi></a>","P02683101","P02683101_01",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:33:16-03","UFMG","BHCB","106859","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Teles, AM; Nordenstam, B; Viana, PL; Mota, NFO; Antunes, K","403","2007","04","10","Southern America","Brasil","Minas Gerais","Rio Preto","Serra Negra., Crista da Serra.","-43.879444","-21.964167",NA,NA,NA,"Plantas do Brasil. Campo rupestre com afloramento quartzítico. Bordas de mata nebular. Subarbustivo escandente.; Subarbusto escandente, bordas de mata nebular em campo rupestre com afloramento quartzítico","BHCB006983",NA,NA,"2013","04",NA,"-43.879444","-21.964167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:33:16-03","UFMG","BHCB","191108","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Quaresma, AS; Meyer, PB","899","2018","05","18","Southern America","Brasil","Minas Gerais","Nova Lima",NA,"-43.96195","-20.114472",NA,NA,NA,"Campo sujo","BHCB191108",NA,NA,"2018","06","10","-43.96195","-20.114472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:33:16-03","UFMG","BHCB","80782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Foster, W; Souza, VC de; Batista, RQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo,","311","2000","04","25","Southern America","Brasil","São Paulo","Salesópolis","Parque Estadual da Serra do Mar., Estrada intermediária, km 45.","-45.683333","-23.633333",NA,NA,NA,"Curso Taxonomia de Campo de Espécies Vegetais - Programa de pós-graduação USP/ UNICAMP. Floresta Ombrófila Densa Montana com perturbação, borda de mata. Liana, 2m. Flor creme.",NA,NA,NA,NA,NA,NA,"-45.683333","-23.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:33:16-03","UFMG","BHCB","54619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Glaziou, AFM","7721a","1874","09","26","Southern America","Brasil",NA,NA,"Fazenda Taquaral.",NA,NA,NA,NA,NA,"Mata. Trepadeira. Flor alvacenta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:33:16-03","UFMG","BHCB","60782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:33:16-03","UFMG","BHCB","54610","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker",NA,"Barreto, HLM","8397","1933","12","31","Southern America","Brasil","Minas Gerais","Mariana","Bucão.","-43.4160995483398","-20.377799987793",NA,NA,NA,"Campo. Muito frequente. Arbustivo, 1,2m. Flor alva.",NA,NA,"collina",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:33:16-03","UFMG","BHCB","6251","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Andrade, PM de; Lopes, MA","196","1984","05","23","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica. Escandente. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:33:16-03","UFMG","BHCB","22261","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Strier, KB","s.n.","1983","08","24","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Floresta secundária. Liana. Pequenas flores com tricomas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:33:16-03","UFMG","BHCB","10229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Andrade, IR; Costa, LVC","116","1987","07","07","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica. Escandente. Inflorescência branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:33:16-03","UFMG","BHCB","22428","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Andrade, PM de; Lopes, MA","256","1984","05","22","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga., Alto da trilha M2.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica. Escandente. Flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:33:16-03","UFMG","BHCB","10133","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Costa, LVC; Andrade, IR","107","1987","07","05","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Rafael., Alto da mata.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica. Escandente. Corola branca. Sépalas verde-claro, anteras brancas. Muito perfumada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:33:16-03","UFMG","BHCB","24283","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Lombardi, JA","304","1993","07","15","Southern America","Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Mata secundária na beira da lagoa. Liana. Capítulos brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:33:16-03","UFMG","BHCB","24999","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:33:16-03","UFMG","BHCB","80289","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Alves, TMA; Sobral, M","123","2002","06","20","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Santuário Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"BHCB023194",NA,NA,"2017","03","02",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:33:16-03","UFMG","BHCB","56209","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker",NA,"Barreto, HLM","4155","1933","05","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Sujo. Frequência regular. Trepadeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:33:16-03","UFMG","BHCB","56208","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker",NA,"Barreto, HLM","8398","1933","05","16","Southern America","Brasil","Minas Gerais","Belo Horizonte","Vila Novo Horizonte.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Cerrado. Muito frequente. Arbustivo, 2m.",NA,NA,"collina",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:18:07-03","UFPR","UPCB","87535","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barboza, E.","Engels, M.E. | Imig, D.C.","1457","2013","08","10",NA,"Brasil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,"Liana. Caule e folhas verdes. Capítulos com a base verde e flores alvas. Floresta Ombrófila Mista, em borda de mata..",NA,NA,NA,"2015","04","14",NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:18:07-03","UFPR","UPCB","34435","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, M.R.","Santos, E.P.","317","1997","10","15",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Planta escandente, capítulos alvos. Beira de mata. Floresta ombrófila densa montana, 750m de altitude..",NA,NA,NA,"2000","01","01",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:18:07-03","UFPR","UPCB","34630","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, M.R.","Santos, E.P.","562","1998","10","02",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Planta apoiante, capítulos alvos. Interior de mata nebular, 1000 m de altitude..",NA,NA,NA,"2000","01","01",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:18:07-03","UFPR","UPCB","49493","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ribas, O.S.","Scheer, M.B.","635","2003","07","15",NA,"Brasil","Paraná","Guaraqueçaba","Serra Gigante","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Floresta ombrófila densa altomontana. Alt.: 1000m s.n.m..",NA,NA,NA,"2004","05",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"131","2011-08-23 11:38:00-03","MO","MOBOT","100403397","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Foster's catalog notes file","Otto Buchtien","Buchtien 7557","1922","8","13","South America","Bolivia",NA,NA,"Hda. Casana",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2017-10-25 05:23:00-02","MO","MOBOT","1251441","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","H. Robinson (US)","Eric F. Rodríguez Rodríguez|José Campos de la Cruz","Rodríguez Rodríguez 1819","1997","7","26","South America","Peru","Cajamarca","San Ignacio","Distrito Huarango, Entre Centro Poblado El Romerillo y Nuevo Mundo: Cordillera El Romerillo-Salsipuedes-El Mirador. Bosque primario con vegetación enana.","-78.68","-5.21","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","1823329","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","H. Robinson (US)","Stephan G. Beck","Beck 9172","1983","6","2","South America","Bolivia","La Paz",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2016-09-15 10:17:26-03","UNIOESTE","UNOP","3642","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barboza, E.","Engels, M.E.; Imig, D.C.; Imig, D.C.","1457","2013","08","10",NA,"Brasil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,"Liana. Caule e folhas verdes. Capítulos com base verde e flores alvas. Floresta Ombrófila Mista, em borda de mata.",NA,NA,NA,"2015","04","14",NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"135","2020-08-31 08:53:03-03","INPA","INPA","126751","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Robinson, HE","Kummrow, R","1560","1981","09","11","Southern America","Brasil","Paraná","Quatro Barras","Borda do Campo. Clareiras da mata.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"INPA0126751","INPA0126751 INPA0126751_e",NA,"1983",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"136","2020-08-31 08:53:03-03","INPA","INPA","142218","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barroso, GM","Giordano, LCS","95","1986","06","07","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa(em direção ao Horto Florestal.) Matas do Pai Ricardo.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"INPA0142218","INPA0142218 INPA0142218_e",NA,"1986","07",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"137","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","5605",NA,"Plantae",NA,NA,"Compositae","Mikania","lindbergii","Mikania lindbergii","Baker","M.R. Ritter/05-02-2016","H. Q. Boudet Fernandes; et al","2743","1989","04","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima","-42.516667","-22.433333",NA,NA,NA,"Trepadeira, capítulos brancos, sobre copa de arvoreta, vegetação florestal baixa, altitude: cerca de 1425m.","MBML005605","MBML005605",NA,NA,NA,NA,"42W31'","22S26'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-17 15:24:49-03","UNESP-RC","HRCB","9222","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker ","M. D. Moraes (tese)","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"139","2020-06-17 15:24:49-03","UNESP-RC","HRCB","8769","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker ","M. D. Moraes (tese)","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"140","2020-06-17 15:24:49-03","UNESP-RC","HRCB","12855","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker ","M. D. Moraes (tese)","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"141","2020-06-17 15:24:49-03","UNESP-RC","HRCB","10597","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker ","M. D. Moraes (tese)","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
