"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","fieldNumber","individualCount","class"
"218","2019-10-03 10:04:13-03","UFSCar","SORO","1052","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,NA,"Cordeiro I.; Rossi, L., Nicolau S.A. e Aragaki S.","894","1992","03","10",NA,"Brasil","São Paulo","Iguaep","Estação Ecológica Juréia-Itatins, margem do rio Verde, proximo ao alojamento do IBAMA",NA,NA,NA,"Árvore ca.12m alt., folhas coriáceas, sem glândulas translúcidas perceptíveis frutos imaturos amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-10-03 10:04:13-03","UFSCar","SORO","6966","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,NA,"10","2017","09","18",NA,"Brasil","São Paulo","Tapiraí","Legado das Águas - Reserva Votorantim - Trilha do Poço do Cambuci.","-73.670333","-26.262778",NA,"Arvoreta, aproximadamente 5m. Tronco rugoso.",NA,NA,"530",NA,NA,NA,NA,NA,"73°40'13,2W","26°15'46S","530",NA,NA,NA
"220","2019-10-03 10:04:13-03","UFSCar","SORO","1211","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Souza V.C.; Duarte A.R., Rando J.G., Ferreira M.P.","30134",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.924722","-24.169139",NA,"Árvore nº 2076, botões verdes, 20m alt.",NA,NA,NA,NA,NA,NA,NA,NA,"47°55'29''W","24°10'8,9''S",NA,NA,NA,NA
"221","2019-10-03 10:04:13-03","UFSCar","SORO","2612","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"dos Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","18","2005","03","23",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.393333","-24.645278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°23'36''W","24°38'43''S",NA,NA,NA,NA
"222","2019-10-03 10:04:13-03","UFSCar","SORO","2613","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Ivanauskas, N.M.; Gomes, A.","1051","1996","01","09",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°52'37''W","24°36'30''S",NA,NA,NA,NA
"223","2019-10-03 10:04:13-03","UFSCar","SORO","6537","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","A. Giaretta","Santos, M.F.; Lobão, A.Q.; Saavedra, M.M.; Fiaschi, P.","785","2012","01","09",NA,"Brasil","Rio de Janeiro","Casimiro de Abreu","Reserva Biológica União. T1, ramal da Trilha Principal, acesso pela Estrada da Macuca. No sub-bosque da baixada, solo alagado.","-42.026167","-22.436361",NA,"Arvoreta, 5 m alt. Ramo acinzentado. Pedicelo e bractéolas verdes. Hipanto amarelo, cálice alvo-esverdeado e pétalas alvas. Material armazenado em sílica-gel. Material prensado em álcool.",NA,NA,NA,"2016",NA,NA,"07",NA,"42°1'34.2W","22°26'10.9S",NA,NA,NA,NA
"224","2019-10-03 10:04:13-03","UFSCar","SORO","6588","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","A. Gianetta","Santos, M.F.; Lobão, A.Q. & Bruniera C.P.","703","2011","09","25",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, sub-sede Guapimirim. Trilha para o Poço Verde. Na submata.","-43.002111","-22.492417",NA,"Arvoreta, 4 m alt. Ramo imaturo cinéreo-esverdeado. Pedicelo e fruto core-esverdeados, lobos do cálice verdes em ambas faces, anel estaminal bege, ápice do ovário verde.",NA,NA,NA,"2016",NA,NA,"07",NA,"43°00'7.6W","22°29'32.7S",NA,NA,NA,NA
"225","2019-10-03 10:04:13-03","UFSCar","SORO","6791","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","A. Giaretta","Santos, M.F.; Lobão, A.Q. & Bruniera C.P.","690","2011","09","23",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgão. Na margem da estrada que levam às trilhas e à casa do pesquisador. Na beira da mata.","-42.993056","-22.454861",NA,"Arvoreta, 3m alt. Ramo imaturo ocre, maduro cinéreo. Pedicelo ocre, cálice externamente ocre-esverdeado e internamente verde, anel estaminal ocre, ápice do ovário verde.",NA,NA,"1095","2016",NA,NA,"07",NA,"42°59'35W","22°27'17,5S","1095",NA,NA,NA
"226","2019-10-03 10:04:13-03","UFSCar","SORO","1238","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Sampaio D.; Maltez H.M., Silva C., Almeida A., Silva M.M.R.","166","1999","01","12",NA,"Brasil","São Paulo","Sete Barras","Núcleo Saibadela (Intervales)","-48.214167","-24.225278",NA,"Árvore 10m, corola alva, cálice persistente verde, anteras alvas, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"48°12'51''W","24°13'31''S",NA,NA,NA,NA
"227","2019-10-03 10:04:13-03","UFSCar","SORO","1072","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","Sobral",NA,"Barros F. ; Wanderley M.G.L., Rossi L. Mollo L.","1479","1988","04","06",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso Morro da Captação","-47.9199981689453","-25.0100002288818",NA,"árvore ca. 8 m alt. Frutos amarelo-esverdeados.",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-10-03 10:04:13-03","UFSCar","SORO","4156","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,NA,"13779","1966","05","25",NA,"Brasil","São Paulo","Caraguatatuba","Na Reserva Florestal","-45.4099998474121","-23.6200008392334",NA,"Na mata virgem. Árvore com cerca de 7m de altura. Frutos imaturos.",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-10-03 10:04:13-03","UFSCar","SORO","3929","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Costa, I.R.; Andrade, M.A.R.","512","2003","12","13",NA,"Brasil","São Paulo","Sete Barras","Parque Ecológico Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"Árvore, 6m, linha 4E (nas parcelas permanentes)",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-20 20:40:26-03","UFSC","FLOR","18063","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Falkenberg, D.B.","4787","1989","04","15",NA,"Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,"árvore, Fruto Imaturo, verde, 10m altura","FLOR0018063",NA,"250","1993","18275","auto",NA,NA,NA,NA,"250",NA,NA,NA
"231","2020-08-20 20:40:26-03","UFSC","FLOR","47352","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Sohn, S.","103","1982","02","18",NA,"Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,"árvore, 30m altura. Tronco claro, folhas verdes, grandes, frutos tipo da Feijoa spp","FLOR0047352",NA,NA,"1993","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-04 15:45:24-03","IF","SPSF","48495","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","N.M.Ivanauskas","G.D.Colletta & M.A.P. Ferreira & N.M.Ivanauskas & A.Campos-Rocha & D.Souza","983","2013","04","29","América do Sul","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.5","-23.9599990844727",NA,"COLETA: Árvore de 8m de altura; frutos amarelados que passam a arroxeados.; GEOGRAFIA: Ombrófila Densa, com perturbação antrópica. Presença de exóticas como Nêspera, Citrus e araucária.&nf;-24,02022S , -47,31605W - UHE da Barra, trilha da caixa dágua para",NA,NA,"480","2013","41034","auto","04","29",NA,NA,"480",NA,NA,"Magnoliopsida"
"233","2021-03-04 15:45:24-03","IF","SPSF","16425","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","F.F.Mazine","A.Furlan","1018","1989","12","08","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore caída; folhas com pontos pretos; botões verdes.; GEOGRAFIA: Trilha do Rio Picinguaba&nf;mangue doce seco;",NA,NA,NA,"2011","34265","auto","04","18",NA,NA,NA,NA,NA,"Magnoliopsida"
"234","2021-03-04 15:45:24-03","IF","SPSF","31085","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii",NA,"F.F.Mazine","R.Farias","718","2002","04","25","América do Sul","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho, Trlha da Represa","-47.989167","-24.058333",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"235","2021-03-04 15:45:24-03","IF","SPSF","36305","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"A.C.C.Destefani","152","2005","03","28","América do Sul","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.386111","-24.5675",NA,"COLETA: XLS: SPSFNovo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"236","2021-03-04 15:45:24-03","IF","SPSF","36378","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","O.T. Aguiar","M.Carboni","89","2005","03","23","América do Sul","Brasil","SP","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","-48.400278","-24.6525",NA,"COLETA: XLS: SPSFNovo&nf;Árvore com 20 m de altura, fruto verde imaturo.; GEOGRAFIA: Floresta ombrofila densa baixo montana ribeirinha pouco degradada com afloramento de calcário. Trilha do Bugio.;",NA,NA,NA,"2016",NA,NA,"07","22",NA,NA,NA,NA,NA,"Magnoliopsida"
"237","2021-03-04 15:45:24-03","IF","SPSF","47236","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","O.T.Aguiar","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","1575","2012","04","05","América do Sul","Brasil","SP","Guapiara",NA,"-48.581944","-24.304722",NA,"COLETA: Árvore com 6m de altura, fruto amarelo esverdeado.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,NA,"2012",NA,NA,"09","05",NA,NA,NA,NA,NA,"Magnoliopsida"
"238","2021-03-04 15:45:24-03","IF","SPSF","31372","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","O.T. Aguiar","A.G.Castro","357","2000","08","09","América do Sul","Brasil","SP","Bananal","Estação Ecológica, Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"2016","26795","auto","07","05",NA,NA,NA,NA,NA,"Magnoliopsida"
"239","2021-03-04 15:45:24-03","IF","SPSF","32286","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M.Sobral","O.S.Ribas","4625","2002","04","06","América do Sul","Brasil","SP","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"2002","38172","auto","01","01",NA,NA,NA,NA,NA,"Magnoliopsida"
"240","2021-03-04 15:45:24-03","IF","SPSF","25314","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"I.Cordeiro","894","1992","03","10","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"241","2021-03-04 15:45:24-03","IF","SPSF","44728","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","O.T. Aguiar","B.A.Aranha","639","2010","04","20","América do Sul","Brasil","SP","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"COLETA: Árvore 8m altura; frutos.; GEOGRAFIA: Trilha da Pontinha.;",NA,NA,NA,"2010","27258","auto","05","21",NA,NA,NA,NA,NA,"Magnoliopsida"
"242","2021-03-04 15:45:24-03","IF","SPSF","38187","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","O. T. Aguiar","O. T. Aguiar","689","2007","05","24","América do Sul","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"COLETA: Arvoreta 3m, frutos.; GEOGRAFIA: Estrada de serviço km.3.;",NA,NA,NA,"2007","27904","auto","06","05",NA,NA,NA,NA,NA,"Magnoliopsida"
"243","2021-03-04 15:45:24-03","IF","SPSF","10744","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","O.T. Aguiar","A.C.Dias","97","1986","11","10","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1992","34059","auto","09","14",NA,NA,NA,NA,NA,"Magnoliopsida"
"244","2021-03-04 15:45:24-03","IF","SPSF","09098","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","O.T. Aguiar","A.C.Dias","41","1985","01","04","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10 m de altura; DAP 20 cm: casca rugosa, folhas coriáceas.;",NA,NA,NA,"1985","34059","auto","06","15",NA,NA,NA,NA,NA,"Magnoliopsida"
"245","2021-02-08 12:43:52-03","UFRGS","ICN","174329","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. mosenii","Eugenia cf. mosenii","(Kausel) Sobral","Sobral, M","Falkenberg, DB","4787","1989","04","15","América do Sul","Brasil","SC","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,"Altura 10m, árvore, beira de mata atlântica de encosta, fruto imaturo verde.",NA,NA,"250","1993","18275","auto",NA,NA,NA,NA,"250",NA,NA,NA
"246","2021-02-08 12:43:55-03","UFRGS","ICN","066634","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Hatschbach, G","44881","1982","04","23","América do Sul","Brasil","PR","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,"Arvoreta 5m; fruto maduro preto.; Mata pluvial, encosta de morro.",NA,NA,NA,"2002","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:43:55-03","UFRGS","ICN","083536","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Cordeiro, J; Silva, JM","121","1985","08","21","América do Sul","Brasil","PR","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,"Arvoreta 3m. Frutos imaturos; Mata pluvial",NA,NA,NA,"1987","30514","auto","02",NA,NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:43:55-03","UFRGS","ICN","119350","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Bernacci, LC; et al.","1036","1995","01","10","América do Sul","Brasil","SP","Pariquera-Açu","Estação Experimental do IAC floresta alta","-47.8800010681152","-24.7099990844727",NA,"Árvore ca. 5m alt., flores branco-amareladas.",NA,NA,"5",NA,"17990","auto",NA,NA,NA,NA,"5",NA,NA,NA
"249","2021-02-08 12:43:55-03","UFRGS","ICN","124774","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Aguiar, OT","Dias, AC","116","1987","12","16","América do Sul","Brasil","SP","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore 7m de altura e 15cm ao nível do DAP; flores perfumadas.",NA,NA,NA,"1994","27904","auto","08","27",NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:43:55-03","UFRGS","ICN","178512","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Guilherme, FAG","Guilherme, FAG","208","2000","12","13","América do Sul","Brasil","SP","Sete Barras","Parque Intervales-Base Saibadela","-48.083333","-24.233333",NA,"árvore, aprox. 8,5 m de altura, botão com cálice verde-claro, flores com pétalas brancas e muitos estames creme; floresta atlântica de terras baixas, ambiente sombreado",NA,NA,NA,"2002",NA,NA,"01",NA,"-48.083333","-24.233333",NA,NA,NA,NA
"251","2021-02-08 12:43:55-03","UFRGS","ICN","083537","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Hatschbach, G; Callejas, R","47177","1983","11","30","América do Sul","Brasil","PR","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 5m, flor alva.; Mata pluvial",NA,NA,NA,"1987","37295","auto","02",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:43:55-03","UFRGS","ICN","083538","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Hatschbach, G","49515","1985","01","08","América do Sul","Brasil","PR","Morretes","Rio Taquaral","-48.834400177002","-25.476900100708",NA,"Árvore 6m, flores alvas.; Mata pluvial, encosta de morro",NA,NA,NA,"1987","30514","auto","02",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:43:55-03","UFRGS","ICN","090115","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Cervi, AC; et al.","3088","1990","04","26","América do Sul","Brasil","PR","Quatro Barras","Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,"Árvore de 5m de altura. Frutos verde claro",NA,NA,NA,"1991","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:43:55-03","UFRGS","ICN","096262","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Kummrow, R; Silva, JM","3242","1991","01","03","América do Sul","Brasil","PR","Quatro Barras","Recanto Eng. Lacerda","-49.0769004821777","-25.3656005859375",NA,"Árvore 4m, flores alvas.; Mata pluvial",NA,NA,NA,"1992","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:43:55-03","UFRGS","ICN","083511","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Silva, JM; Cordeiro, J","492","1988","04","12","América do Sul","Brasil","PR","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,"Arbusto 3m, fruto amarelo pálido.; Mata pluvial, alto da serra.",NA,NA,NA,"1988","17116","auto","06",NA,NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:43:55-03","UFRGS","ICN","090116","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Ribas, OS; Cordeiro, J","309","1990","04","17","América do Sul","Brasil","PR","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,"Arbusto 2m, frutos creme.; Mata pluvial",NA,NA,NA,"1991","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","48720","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Grings, M.","Silveira, N.","10345","1991","05",NA,NA,"Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,"Árv. 10m alt.; Fr. imat.","HAS0048720",NA,NA,"2012","30514","auto","06","18",NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:11:32-03","IBt","SP","291162","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Kawasaki, ML","Barreto, KD; et al.","1918","1994","01","27",NA,"Brasil","São Paulo","Iporanga","Núcleo Caboclo, mata atlântica","-48.583944","-24.434472",NA,"Árvore, flores alvas, borda",NA,NA,NA,"1997",NA,NA,NA,NA,"-48.583944","-24.434472",NA,NA,NA,NA
"259","2019-11-21 10:11:32-03","IBt","SP","310878","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Kawasaki, ML","Ferretti, AR; et al.","152A","1996","12",NA,NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar. Núcleo Cunha, Morro da Marlene, floresta ombrófila densa, floresta secundária","-45.033611","-23.212222",NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,"-45.033611","-23.212222",NA,NA,NA,NA
"260","2019-11-21 10:11:32-03","IBt","SP","313628","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Kawasaki, ML","Sanchez, M; Pedroni, F","709","1997","01","15",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, mata atlântica de encosta, margens do rio da Fazenda","-44.8","-23.366667",NA,"Árvore s.n. com 6m alt., flores",NA,NA,"100","1997",NA,NA,NA,NA,"-44.8","-23.366667","100",NA,NA,NA
"261","2019-11-21 10:11:32-03","IBt","SP","429726","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Mazine, FF","Búgola Silva, F; Santos Neta, AC; Yang, AMK; Almeida Scabbia, RJ","8145","2008","04","24",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, trilha da Pontinha","-46.297311","-23.769289",NA,NA,NA,NA,NA,"2017",NA,NA,"07","25","-46.297311","-23.769289",NA,NA,NA,NA
"262","2019-11-21 10:11:32-03","IBt","SP","333369","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Kawasaki, ML","Dombrowski, LT; Scherer Neto, P","10975","1979","12","13",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,"Orla da mata, frequente.","SP028177","SP028177",NA,"1998","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:11:32-03","IBt","SP","333565","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Kawasaki, ML","Oliveira, PP","1A","1998","01","16",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Baixada. trilha 1.","-41.9449996948242","-22.5268993377686",NA,NA,"SP028176","SP028176",NA,"1999","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:11:32-03","IBt","SP","210397","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Ribeiro, CL","Romaniuc Neto, S; Chiea, SC; Sugiyama, M","421","1986","03","19",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"Árvore 4m alt., frutos vermelhos a vinho, maduros",NA,NA,NA,"2019","37574","auto","06","11",NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:11:32-03","IBt","SP","223955","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Aguiar, OT","Barros, F; Wanderley, MGL; Rossi, L; Mollo, L","1479","1988","04","06",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,"Árvore ca. 8m alt., frutos amarelo-esverdeados",NA,NA,NA,"1996","37574","auto","10","10",NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:11:32-03","IBt","SP","178383","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M","Mattos, J","13779","1966","05","25",NA,"Brasil","São Paulo","Caraguatatuba","Reserva Florestal. Na mata virgem.","-45.4099998474121","-23.6200008392334",NA,"Árvore ca. 7m alt., frutos imaturos.","SP007212","SP007212",NA,"1991","30093","auto","09",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:11:32-03","IBt","SP","321744","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Kawasaki, ML","Cordeiro, I; Barros, MAB","1428","1994","05","18",NA,"Brasil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Mata pluvial montana, arredores da Caverna do Diabo","-48.0999984741211","-24.5200004577637",NA,"Árvore ca. 7m alt., frutos imaturos verdes",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA
