"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"651","2008-05-27 22:02:00-03","MO","MOBOT","1389321","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Juan Celedonia Ruiz M.|José Campos de la Cruz","Ruiz M. 1784","1991","3","30","South America","Peru",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg (BG)","San Martín","Proyecto TAKIWASI. Bosque secundario de ladera.",NA,NA,NA,"San Martín","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","2"
"652","2018-06-03 05:28:00-03","MO","MOBOT","1427943","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Alberto Dik","Dik 1690","1996","11","2","South America","Ecuador",NA,NA,NA,NA,NA,NA,"L. f.","D.A. Neill","Napo","Parque Nacional Sumaco. Proyecto Amoco, Bloque 18, línea sísmica AM-96-07, margen occidental del río Payamino. Zonas de pendientes. Bosque primario húmedo tropical, lechos sedimentarios.","-77.35","-0.4",NA,"Orellana","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2013-02-13 05:33:00-02","MO","MOBOT","1431887","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Michael H. Nee|Mario Saldias P.","Nee 35450",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","fide T. J. Killeen","Santa Cruz","Estancia San Rafael de Amboró, 15 km por avión",NA,NA,NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2008-05-27 22:02:00-03","MO","MOBOT","1431942","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Robert S. Williams","Williams 167","1902","4","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","A. Fuentes (USZ)","La Paz","Apolo","-68.41666","-14.71666",NA,"Franz Tamayo","1463.04000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA
"655","2013-08-23 04:12:00-03","MO","MOBOT","1472328","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","G. Lozano C.|et al.","Lozano Contreras 7278","1995","10","31","South America","Colombia",NA,NA,NA,NA,NA,NA,"L. f.","G. Lozano (COL)","Cundinamarca","Inspección de Policía de Gudualito, vereda de La Laguna, por el filo de la montaña.",NA,NA,NA,"Yacopi","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2017-12-05 09:21:00-02","MO","MOBOT","1479456","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Cesar Del Carpio","Del Carpio 2460","1993",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"L. f.","N. Medina (COL)","Loreto","Distritos Nauta--Parimari. Reserva Nacional Pacaya-Samiria. Centro de Datos Para La Conservacion.","-73.8333333","-4.85",NA,"Loreto","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","1"
"657","2008-05-27 22:02:00-03","MO","MOBOT","1506720","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Alwyn H. Gentry|David N. Smith","Gentry 35801","1982","3","1","South America","Peru",NA,NA,NA,NA,NA,NA,"L. f.","Vasquez","Pasco","2-5 km N of Oxapampa on road to Pozuzo, roadside.","-75.4","-10.5666667",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2261",NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","1507937","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Alwyn H. Gentry|et al.","Gentry 36207","1982","3","11","South America","Peru",NA,NA,NA,NA,NA,NA,"L. f.","Vazquez Avila","Ucayali","Bosque Nacional Alexander von Humboldt, Km 88 on Pucalpa-Tingo Maria road, forest on lateritic soil. Transect 3.","-75.03333","-8.75",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2281","3"
"659","2014-08-19 12:19:00-03","MO","MOBOT","1509169","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez|Nestor Jaramillo","Gentry 36619","1982","3","23","South America","Peru",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg","Loreto","Yanomono, Explorama Tourist Camp, Río Amazonas above mouth of Río Napo.","-72.8333333","-3.3666667",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2297","1"
"660","2008-05-27 22:02:00-03","MO","MOBOT","1526033","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Michael H. Nee","Nee 40950",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","M. Nee","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","1531849","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Michael H. Nee","Nee 39270",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","C. C. Berg","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","1534194","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Michael H. Nee","Nee 49592",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","C. C. Berg","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","1534799","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Michael H. Nee","Nee 41965",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","C. C. Berg","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2008-05-27 22:02:00-03","MO","MOBOT","1721749","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Robin B. Foster","Foster 12293","1992","11","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2008-05-27 22:02:00-03","MO","MOBOT","1721755","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Robin B. Foster","Foster 12517","1992","11","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2008-05-27 22:02:00-03","MO","MOBOT","1721762","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Robin B. Foster","Foster 12349","1992","11","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","1721769","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Bonifacio Mostacedo C.","Mostacedo C. 142","1995","5","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","C.Berg, 92","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2011-06-09 18:10:00-03","MO","MOBOT","1721776","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Bonifacio Mostacedo C.","Mostacedo C. 3859","1999","6","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","B. Mostacedo","Santa Cruz","Aserradero La Chonta. Zona quemada y perturbada. Bosque húmedo con predominancia de Ficus glAbrata, Hura crepitans y Cariniana ianierensis en las zonas latas y laderas; y dominado con Pseudolmedia laevis y algunas plameras en las zonas bajas.","-62.6","-15.45",NA,"Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2008-05-27 22:02:00-03","MO","MOBOT","1721791","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|et al.","Vargas Caballero 2569","1997","6","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","I. G. Vargas '94","Santa Cruz","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. 3 km al SW de los Ríos San Pablo y Negro de Caimanes. Bosque de inundación estacional con ochoó (Hura crepitans), piraquina Xylopia cf. ligustrifolia), guayabochi (Calycophyllum spruceanum) y motacu (Scheelea princeps). Intervenido por extracción de madera.","-63.96777","-14.71805",NA,"Guarayos","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2008-05-27 22:02:00-03","MO","MOBOT","1721797","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|et al.","Vargas Caballero 2576","1997","6","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","I. G. Vargas '94","Santa Cruz","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. 3 km al SW de los Ríos San Pablo y Negro de Caimanes. Bosque de inundación estacional con ochoó (Hura crepitans), piraquina Xylopia cf. ligustrifolia), guayabochi (Calycophyllum spruceanum) y motacu (Scheelea princeps). Intervenido por extracción de madera.","-63.96777","-14.71805",NA,"Guarayos","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2008-05-27 22:02:00-03","MO","MOBOT","1721803","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|et al.","Vargas Caballero 2606","1997","6","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","I. G. Vargas '93","Santa Cruz","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. Campamento sobre Río Negro de Caimanes, unos 4 km al SE de las Juntas con el Río San Pablo, luego entrando 2 km al S. Bosque de inundación estacional con ochoó (Hura crepitans), piraquina (Xylopia cf. ligustrifolia), guayabochi (Calycophyllum spruceanum) y motacu (Scheelea princeps). Intervenido por extracción de madera.","-63.93333","-14.75194",NA,"Guarayos","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2008-05-27 22:02:00-03","MO","MOBOT","1721819","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|P. Rojas G.","Vargas Caballero 5066","2000","8","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Santa Cruz","Bermejo, 10 km al E subiendo por el camino hacia el sillar. Zona de la antena de COTAS. Bosque seco de filos pedregosos con Tabebuia sp., Anadenanthera macrocarpa.","-63.56666","-18.1",NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2008-05-27 22:02:00-03","MO","MOBOT","1721825","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|R. Montenegro","Vargas Caballero 4498","2000","6","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Santa Cruz","Loc. Barrientos, 8 km al norte de Paredones (Achira Camping). Ladera con bosque secundario, barbechos antiguo ca.25 años con Alnus acuminata y Piptadenia sp.","-63.8","-18.1",NA,"Florida","1800.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2008-05-27 22:02:00-03","MO","MOBOT","1721832","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|et al.","Vargas Caballero 1528","1996","6","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Santa Cruz","RESERVA RIOS BLANCO Y NEGRO. PERSEVERANCIA: 12 km al S de las instalaciones, hacia el salitral. Bosque siempre verde, poco alterado, ocasionalmente inundado.","-62.6","-14.66666",NA,"Guarayos","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2008-05-27 22:02:00-03","MO","MOBOT","1721836","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|et al.","Vargas Caballero 1562","1996","7","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Santa Cruz","RESERVA RIOS BLANCO Y NEGRO. PERSEVERANCIA: 5 Km al S. de las instalaciones. Parcela permanente de estudio en la vegetación; bosque poco alterado ocasionalmente inundado.","-62.60166","-14.66861",NA,"Guarayos","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2008-05-27 22:02:00-03","MO","MOBOT","1721847","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.|et al.","Vargas Caballero 1671",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Santa Cruz","RESERVA RIOS BLANCO Y NEGRO. PERSEVERANCIA: proximidades del Río Negro; 5 Km al S de la pista de aterrizaje. Parcela permanente de estudio en la vegetación; bosque poco alterado, ocasionalmente inundado.","-62.60166","-14.66861",NA,"Guarayos","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2016-04-28 08:08:00-03","MO","MOBOT","1735664","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Alfredo F. Fuentes|Narel Paniagua Zambrana|Tatiana B. Miranda|F. Cito","Fuentes Claros 3510","2002","1","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","R. Seidel (LPB)","La Paz","Parque Nacional Madidi, río Quendeque, proximidades del arroyo Retama.","-67.7908333","-14.9797223",NA,"Franz Tamayo","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-01","4"
"678","2008-05-27 22:02:00-03","MO","MOBOT","1741452","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Alan Perry","Perry 1008","1992","5","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg (BG)","La Paz","ca. 30 km E de Rurrenebaque, 5 km S del Rio Tuichi. Bosque submontano, Bosque muy humedo, pendiente muy pronunciada.","-67.83333","-14.5",NA,"Franz Tamayo","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-05-07 22:25:00-03","MO","MOBOT","1750758","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Alfredo F. Fuentes|et al.","Fuentes Claros 3821","2002","2","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","R. Seidel","La Paz","Parque Nacional Madidi, río Quendeque, campamento de guardaparques, senda hacia el S. Bosque amazónico pluviestacional húmedo, con Pentaplaris davidsmithii, Moraceae spp, Burseraceae spp, Annonaceae spp; en partes con elementos de bosques semideciduos como Anadenanthera colubrina. Terreno ondulado","-67.7419444","-15.0194445",NA,"Franz Tamayo","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-10","7"
"680","2014-03-21 20:44:00-03","MO","MOBOT","1758341","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Patricio Fuentes|Bolívar Merino|P. Conza|P. Villa","Fuentes 1074","1999","8","31","South America","Ecuador",NA,NA,NA,NA,NA,NA,"L. f.","!C.C. Berg (BG)","Zamora-Chinchipe","Jamboé Bajo. Bosque en regeneración sobre pastizales abandonados y Bosque Primario alterado. Terreno laderoso con suelos rojos sobre pendientes de 30-60%.","-78.9166667","-4.0833333",NA,"Zamora","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"681","2011-06-09 17:46:00-03","MO","MOBOT","1759488","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Israel G. Vargas C.","Vargas Caballero 6552","2001","8","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"Cochabamba","Ríos Altamachi y Malpaso, colindancia de límites dentro las prov. Ayopaya y Chapare. Bosque alto húmedo.","-66.14138","-16.55888",NA,"Ayopaya","1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2008-05-27 22:02:00-03","MO","MOBOT","1762564","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Renate Seidel|et al.","Seidel 8693","2002","2","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","R. Seidel","La Paz","Parque Madidi, orilla izquierda del Río Quendeque, meseta alta. bosque en meseta plana","-67.8","-14.96138",NA,"Franz Tamayo","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"683","2008-05-27 22:02:00-03","MO","MOBOT","1825988","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Gerrit Davidse|Getulio Agostini|Thais de Agostini","Davidse 3975","1973","11","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg","Guárico","72 km N of San Fernando de Apure along main highway to Calabozo. Roadside.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"804",NA
"684","2011-05-17 14:47:00-03","MO","MOBOT","1829298","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Linder Suin|D. Anguash|G. Anguash","Suin 1525","2002","4","13","South America","Ecuador",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg (BG)","Morona-Santiago","Cordillera del Cutucú. Comunidad Shuar El Jordán-Transcutucu. Finca de Domingo Anguash. Bosque Primario junto al Río Machama.","-77.95805","-2.35444",NA,"Morona","1106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2011-05-17 14:47:00-03","MO","MOBOT","1829368","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Linder Suin|D. Anguash|G. Anguash","Suin 1596","2002","4","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg (BG)","Morona-Santiago","Cordillera del Cutucú. Parte alta del Río Shacham Entza. Terreno colinado.","-77.95805","-2.35444",NA,"Morona","1106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-10-03 11:49:00-03","MO","MOBOT","1829581","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Linder Suin","Suin 1815","2002","5","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg (BG)","Morona-Santiago","Cordillera del Cutucú. Asociación Shuar Sevilla. Laderas del Cutucu. Cerro Nashipe. Bosque Primario.","-78.0363889","-2.3508333",NA,"Morona","1396.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"687","2012-01-20 05:01:00-02","MO","MOBOT","1831868","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Wilson Quizhpe|O. Jadán|E. Cucush","Quizhpe 338","2002","9","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg (BG)","Zamora-Chinchipe","Region de la Cordillera del Condor; cuenca alta del Río Nangaritza. Centro Shuar Shaime, por la unión de los Ríos Nangaritza y Numpatakaime. Bosque muy húmedo premontano.","-78.66666","-4.31666",NA,"Nangaritza","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2012-01-20 05:01:00-02","MO","MOBOT","1832035","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Wilson Quizhpe|O. Jadán|Carlos Chimbo|R. Wampach","Quizhpe 508","2002","11","5","South America","Ecuador",NA,NA,NA,NA,NA,NA,"L. f.","C.C. Berg (BG)","Zamora-Chinchipe","Región de la Cordillera del Cóndor; cuenca alta del Río Numpatakaime. Comunidad Shuar Tzarentza, por la unión de los Ríos Numpatakaime y Tzenganga. Bosque muy húmedo premontano. Sendero al Hito El Empalme, hacia la cumbre de la Cordillera","-78.64944","-4.45861",NA,"Nangaritza","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2008-05-27 22:02:00-03","MO","MOBOT","1853280","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","M. Kessler","Kessler 4156","1993","7","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"La Paz","río Bilipisa, valle del río Machariapo. disturbado (dominado por Anadenanthera)","-68.43333","-14.61666",NA,"Franz Tamayo","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2008-05-27 22:02:00-03","MO","MOBOT","1853970","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Manuel J. Macía|et al.","Macía 6851","2002","3","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","det. C.C. Berg (BG)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Bajío bien drenado sin pendiente, próximo al arroyo Aguapolo y al río Tuichi","-67.6775","-14.56083",NA,"Abel Iturralde","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2008-07-01 03:33:00-03","MO","MOBOT","1854893","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Manuel J. Macía","Macía 5888","2001","10","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","M.J. Macía","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, fuerte pendiente, próximo al río Tequeje","-68.205","-13.9275",NA,"Abel Iturralde","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2008-05-27 22:02:00-03","MO","MOBOT","1855283","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","N. Helme","Helme 303","1994","10","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"La Paz","42 Km al W y 1 Km N de Rurrenabaque. Bosque pluvial, Campamento Chalalan, con elementos de bosque amazónico y bosque húmedo de llanura","-67.91666","-14.41666",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2008-05-27 22:02:00-03","MO","MOBOT","1855804","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Robert S. Williams","Williams 167","1902","4","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"La Paz","Apolo.","-68.51666","-14.71666",NA,"Franz Tamayo","1464.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","1855839","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Manuel J. Macía|et al.","Macía 6956","2002","3","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","conf. C.C. Berg (BG)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Bajío bien drenado sin pendiente, próximo al arroyo Aguapolo y al río Tuichi","-67.67805","-14.55861",NA,"Abel Iturralde","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2008-05-27 22:02:00-03","MO","MOBOT","1856525","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Manuel J. Macía|et al.","Macía 6994","2002","4","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","det. C.C. Berg (BG)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, sin pendiente, próximo a unas ruinas incas","-68.16083","-13.89833",NA,"Abel Iturralde","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","1856942","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Manuel J. Macía|et al.","Macía 4960","2001","6","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","conf. C.C. Berg (BG)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, región de Tumupasa","-67.91861","-14.17555",NA,"Abel Iturralde","810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2012-09-12 05:06:00-03","MO","MOBOT","1860241","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 5014","2002","10","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","A. Fuentes & P. Calvi (LPB)","La Paz","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rio Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequenas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo IV. Tuichi/Rudidi, 1,5 km del campamento.","-67.9611111","-14.3572222",NA,"Abel Iturralde","362.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-16","4"
"698","2008-05-27 22:02:00-03","MO","MOBOT","1861966","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Manuel J. Macía|et al.","Macía 6269","2001","11","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.",NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, mediana pendiente, próximo a unas ruinas incas","-68.76666","-13.58333",NA,"Abel Iturralde","1045.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2017-04-11 11:04:00-03","MO","MOBOT","1863291","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Carla Maldonado|Renate Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2604","2002","8","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. f.","V. Cardona","La Paz","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchipiamonas, a 1 km subiendo el río Mamacona.Parcela Permanente IV.","-68.1963889","-14.4505556",NA,"Franz Tamayo","1626.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-36","1"
