"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"164","2012-09-25 11:42:00-03","MO","MOBOT","1352913","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Alwyn H. Gentry","1978","5","6","Peru","Lima",NA,"-76.58","-11.69",NA,NA,"3850.00000000","3900.00000000",NA,NA,NA,NA,NA,"10 km NE of Suchi, ca. 61 road km NE of Chosica on road to Huanza, scrubby brushland just below lower limits of Polylepis forest.",NA,"Gentry 21665","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1397"
"165","2008-05-27 22:02:00-03","MO","MOBOT","1442015","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","C. Parra (NY)","Francis W. Pennell","1917","10","4","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"2600.00000000","2700.00000000",NA,NA,NA,NA,NA,"Shallow pool in savanna.",NA,"Pennell 2348","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1442016","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","C. Parra (NY)","Francisco J. Roldán","1985","6","25","Colombia","Antioquia","Caldas","-75.58333","6.05",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"Carretera Medellín-Santa Bárbara. Sitio La Primavera, cerca l río Medellín.",NA,"Roldán 237","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-01-01 04:34:00-02","MO","MOBOT","1442018","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","C. Parra (NY)","Philip A. Silverstone-Sopkin|Jorge Giraldo G.","1991","9","14","Colombia","Valle del Cauca","Buga",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"Finca El Establo, Vereda Nogales, en una loma adyacente a Inspección de Policia el Placer, cordillera central, vertiente occidental, potrero.",NA,"Silverstone-Sopkin 6398","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2016-11-01 11:43:00-02","MO","MOBOT","1599056","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan Al-Shehbaz (MO)","Carlos E. Cerón","1991","5","8","Ecuador","Chimborazo","Chambo","-78.5933333","-1.7277778",NA,NA,"2760.00000000",NA,NA,NA,NA,NA,NA,"Informantes: M. Caiza, S. A. Cuje, P.con M. Guamán, V. Guallo, J. Caiza, N. Jatsatsa, A. Freire, J. Yépez, G. Miranda, S. López, M. Quevaro, A. Chicaiza, M. Ortiz, J. Toapanta, C. Jatsatsa & M. Guerra.",NA,"Cerón Martínez 14639","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5"
"169","2012-09-25 14:04:00-03","MO","MOBOT","1602333","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Roy F. Steinbach","1966","4","10","Bolivia","Cochabamba","Cercado","-66.166667","-17.384167",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"Valle Cochamba provincia Cercado.",NA,"Steinbach 46","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"170","2011-06-09 16:55:00-03","MO","MOBOT","1713891","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan Al-Shehbaz (MO)","Carlos E. Cerón","1991","8","1","Ecuador","Cañar","Cañar","-78.9333333","-2.5666667",NA,NA,"3340.00000000",NA,NA,NA,NA,NA,NA,"Parroquia Chorocopte. Bosque Húmedo Montano. Informantes: R. Tenezaca, L. Caklerón, R. Reineso, J. Calderón & P. Calderón.",NA,"Cerón Martínez 15815","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","39"
"171","2018-09-26 04:37:00-03","MO","MOBOT","1728956","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Dario A. Sánchez S.|et al.","1987","7","14","Colombia","Antioquia","Frontino",NA,NA,NA,NA,"1880.00000000",NA,NA,NA,NA,NA,NA,"Corregimiento Nutibara, cuenca lata del Río Cuevas.",NA,"Sánchez S. 1391","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-06-09 16:53:00-03","MO","MOBOT","1746414","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz (MO)","Carlos E. Cerón","1992","8","3","Ecuador","Chimborazo",NA,"-78.81666","-1.5",NA,NA,"3400.00000000",NA,NA,NA,NA,NA,NA,"Reserva Faunistica del Chimborazo. Lado Occidental de la Reserva. Cerca al Páramo de Totorillas. Bosque muy húmedo Subalpino.",NA,"Cerón Martínez 19811","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","86"
"173","2011-06-09 16:53:00-03","MO","MOBOT","1754628","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan Al-Shehbaz (MO)","Carlos E. Cerón","1991","11","30","Ecuador","Cañar","Cañar","-79.1222223","-2.4916666",NA,NA,"2720.00000000",NA,NA,NA,NA,NA,NA,"Parroquia Suscal. Bosque húmedo premontano. Informante: A. Sigcha",NA,"Cerón Martínez 17632","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","152"
"174","2013-09-01 05:47:00-03","MO","MOBOT","1817418","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Margaret Kalenborn","1919",NA,NA,"Peru","Junín",NA,NA,NA,NA,NA,"3048.00000000","5181.60000000",NA,NA,NA,NA,NA,"Oroya, near Lima.",NA,"Kalenborn 60","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1"
"175","2012-03-28 05:28:00-03","MO","MOBOT","1830097","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Jorge Caranqui","2002","5","21","Ecuador","Chimborazo","Guano","-78.70194","-1.55166",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Sector Llio. Pozos de agua de Llio y San Pablo. Vegetación aledaña.",NA,"Caranqui 609","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-01-25 04:35:00-02","MO","MOBOT","1925712","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I. Al-Shehbaz (MO)","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|Jim Farfán","2003","1","23","Peru","Cusco","Calca","-72.0475","-13.0575",NA,NA,"2100.00000000","2673.00000000",NA,NA,NA,NA,NA,"Dist. Lares, Mantto, Bosque Secundario húmedo",NA,"Valenzuela Gamarra 1228","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"177","2019-01-25 04:35:00-02","MO","MOBOT","1925994","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz (MO)","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|F. Carazas","2002","6","10","Peru","Cusco",NA,"-72.72083","-13.04944",NA,NA,"1800.00000000","2300.00000000",NA,NA,NA,NA,NA,"Dist. Vilcabamba, Paltaybamba, Ayangate, Bosque Primario",NA,"Valenzuela Gamarra 229","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","1932048","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz (MO)","Ramos","2003","8","1","Ecuador","Cotopaxi",NA,"-78.96138","-0.56722",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"Cantón Sigchos, vía Sigchos-Las Pampas, ca. 20 minutos de Sigchos.",NA,"Ramos 6789","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"179","2011-11-23 16:28:00-02","MO","MOBOT","2042112","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I. Al-Shehbaz (MO)","Francisco J. Roldán|Ramiro Fonnegra G.","1997","3","11","Colombia","Antioquia","Caldas","-75.63333","6.08333",NA,NA,"1900.00000000","2200.00000000",NA,NA,NA,NA,NA,"Reserva Alto de San Miguel. Cuenca alta del Río Medellín.",NA,"Roldán 2581","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2014-04-04 05:52:00-03","MO","MOBOT","2270922","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shahbaz (MO)","Rocío Rojas|Rodolfo Vásquez","1999","11","8","Peru","Amazonas",NA,"-77.89722","-6.09333",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"Distrito de Amazonas. Puente la Cascada. Bosque intervenido.",NA,"Rojas Gonzáles 768","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"181","2008-09-04 03:35:00-03","MO","MOBOT","2293802","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz (MO)","Osvaldo Morrone","1998","12","12","Argentina","Jujuy","Dr. Manuel Belgrano","-65.46666","-24.06666",NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,"Quebrada de Lozano, Río Lozano camino al Cerro Azul",NA,"Morrone 3314","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2016-08-10 12:44:00-03","MO","MOBOT","2442600","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I.A. Al-Shehbaz","Elisa G. Nicora|Edith V. Gómez-Sosa|Carlos A. Palací|José F. Pensiero|Zulma E. Rúgolo de Agrasar","1987","2","20","Argentina","Salta","Rosario de Lerma",NA,NA,NA,NA,"4050.00000000",NA,NA,NA,NA,NA,NA,"Cuesta de Muñano, Ruta 51",NA,"Nicora 8977","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"183","2009-05-22 15:16:00-03","MO","MOBOT","2512783","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:334","José Cuatrecasas","1938","9","14","Colombia","Boyacá",NA,NA,NA,NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,"Cocuy, alrededores.",NA,"Cuatrecasas 1691","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-10-03 10:45:00-03","MO","MOBOT","2512784","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:334","C. Quintero|A. Sánchez","1989","8","18","Colombia","Caldas","Manizales",NA,NA,NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,"Hacienda El Tesorito.",NA,"Quintero s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"185","2011-02-07 10:59:00-02","MO","MOBOT","2512785","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:334","R. Romero Castañeda","1959","4","24","Colombia","Magdalena","Santa Marta",NA,NA,NA,NA,"1800.00000000","2300.00000000",NA,NA,NA,NA,NA,"Base de Cerro Quemado y Cerro San Lorenzo, Finca La Granja.",NA,"Romero Castañeda 7884","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","2512786","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:335","GUARIN","1996","10","6","Colombia","Nariño","Pasto",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"Carretera de entrada a la Granja de Botana.",NA,"GUARIN 377","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-12-25 05:01:00-02","MO","MOBOT","2512787","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:335","Norman C. Fassett","1944","10","29","Colombia","Norte de Santander",NA,NA,NA,NA,NA,"2286.00000000",NA,NA,NA,NA,NA,NA,"Valle del Rio Chitaga SW of Pamplona, N of Toedo up Rio Chitaga.",NA,"Fassett 25985","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","2512788","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:335","GIL-CORREA","1998","9","19","Colombia","Quindío","Salento",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"6 kms de Salento, valle del [rio] Cocora.",NA,"GIL-CORREA 138","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-05 04:12:00-03","MO","MOBOT","2512789","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:335","Rodrigo Bernal G.","1989","6","13","Colombia","Risaralda","Pereira","-75.463154","4.71755",NA,NA,"2400.00000000","2680.00000000",NA,NA,NA,NA,NA,"Parque Regional Ucumari, alrededores de La Pastora, margen izquierdo del Rio Otun, camino de la Pastora a Penas Bonita.",NA,"Bernal González 1634","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-04-29 14:46:00-03","MO","MOBOT","2512790","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Caldasia 24:335","Rubén Sánchez","2000","3","19","Colombia","Santander",NA,NA,NA,NA,NA,"3500.00000000","3900.00000000",NA,NA,NA,NA,NA,"El Cerrito, vereda El Mortino, paramo de Almorzadero, camino al alto del Perico.",NA,"Sánchez 4663","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2009-07-31 06:56:00-03","MO","MOBOT","2529966","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I. Al-Shehbaz (MO)","Thomas B. Croat|Geneviève Ferry","2004","8","24","Ecuador","Imbabura",NA,"-78.38194","0.25027",NA,NA,"3180.00000000",NA,NA,NA,NA,NA,NA,"Along road from Otavalo to Selva Alegre, 8 km W of Tangali, 57 km E of Selva Alegre.",NA,"Croat 93930","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1622"
"192","2010-01-11 18:12:00-02","MO","MOBOT","2624777","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","22","Ecuador","Imbabura",NA,"-78.11666","0.35",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"Ibarra, 0-2 km along the road towards Apacocha. Roadbanks.",NA,"Filskov 37301","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2009-06-27 16:39:00-03","MO","MOBOT","2653468","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","Simon Lægaard","1992","2","8","Ecuador","Imbabura",NA,"-77.96666","0.33333",NA,NA,"3250.00000000","3450.00000000",NA,NA,NA,NA,NA,"Km 28 -31 Yahuarcocha - Mariano Acosta. Along road through disturbed mountain forest.",NA,"Lægaard 101202","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2009-06-27 16:39:00-03","MO","MOBOT","2655829","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","Simon Lægaard","1992","4","4","Ecuador","Cotopaxi",NA,"-78.61666","-0.93333",NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,"Just E of Latacunga airstrip. Grassed area, partly swampy.",NA,"Lægaard 102071","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2009-06-27 16:39:00-03","MO","MOBOT","2656054","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","Simon Lægaard","1992","4","5","Ecuador","Cotopaxi",NA,"-78.95","-1.15",NA,NA,"2880.00000000",NA,NA,NA,NA,NA,NA,"Angamarca - Corazon km 11. Roadbanks.",NA,"Lægaard 102169","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2011-06-09 18:01:00-03","MO","MOBOT","2656275","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","P.M. Jørgensen","1990","5","20","Ecuador","Chimborazo",NA,"-78.43333","-1.83333",NA,NA,"3320.00000000","3700.00000000",NA,NA,NA,NA,NA,"Alao - Huamboya, between km 8 and 3700m of altitude. Lower parts pastures and fences; upper part pajonal and disturbed forests.",NA,"Jørgensen 91795","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2012-04-25 05:03:00-03","MO","MOBOT","2667898","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","L.B. Holm-Nielsen|Jaime L. Jaramillo|Elizabeth Bravo","1980","4","21","Ecuador","Bolívar",NA,"-79.11666","-1.81666",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"Road Babahoyo - Guaranda. Between Bilovan and Guardias. Swampy steep slopes.",NA,"Holm-Nielsen 23072","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2009-07-16 00:13:00-03","MO","MOBOT","2685177","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","Jens E. Madsen","1981","11","3","Ecuador","Tungurahua",NA,"-78.48333","-1.48333",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"Baños, 4 km on the road to Puyo. 0-3 km E of the road tunnel, along the roadside at a S-facing hill slope.",NA,"Madsen 36502","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-03-22 21:17:00-03","MO","MOBOT","2692161","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz, I. (MO)","Benjamin Øllgaard","1992","3","17","Ecuador","Pichincha",NA,"-78.75","-0.23333",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,"Old road Quito-Sto. Domingo, 25-26 km W of San Juan.",NA,"Øllgaard 99868","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2012-03-28 05:28:00-03","MO","MOBOT","2777424","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Jorge Caranqui","2002","5","21","Ecuador","Chimborazo","Guano","-78.6333","-1.5833",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Parroquia San Andre!4s, sector Llio. Pozos de agua de Llio y San Pablo.",NA,"Caranqui 609","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","2778154","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"ESTUDIANTES ESPOCH","1997","7","15","Ecuador","Chimborazo","Penipe","-78.49527","-1.51805",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Parroquia Puela, sendero hacia las aguas termales, bosque perturbado.",NA,"ESTUDIANTES ESPOCH 627","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","2778165","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","J.Caranqui(CHEP)","ESTUDIANTES ESPOCH","2002","1","9","Ecuador","Chimborazo","Penipe","-78.49527","-1.51805",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Parroquia Puela, sendero hacia las aguas termales, bosque perturbado.",NA,"ESTUDIANTES ESPOCH 638","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-05-16 21:34:00-03","MO","MOBOT","2778263","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Juan Proaño","1998","3","13","Ecuador","Chimborazo","Penipe","-78.49527","-1.51805",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Parroquia Puela, Palictahua, vegetacio!4n perturbada.",NA,"Proaño 736","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","2997282","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"* ROSERO","2002","1","20","Ecuador","Chimborazo","Penipe","-78.55","-1.56666",NA,NA,"2730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"ROSERO 950","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","2997294","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","J,.Caranqui (CHEP)","* ROSERO","2002","1","20","Ecuador","Chimborazo","Penipe","-78.55","-1.56666",NA,NA,"2730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"ROSERO 950","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2019-02-07 12:28:00-02","MO","MOBOT","3018415","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I. Al-Shehbaz (MO)","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","2006","3","23","Ecuador","Pichincha",NA,"-78.65166","-0.29722",NA,NA,"3092.00000000",NA,NA,NA,NA,NA,NA,"Along road from Santo Domingo de los Colorados to Quito via Chiriboga and San Juan, departing main highway at La Unión at Km 70 on main Sta. Domingo-Quito Hwy, 69.2 km from main highway.",NA,"Croat 96337","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3505"
"207","2019-01-25 04:35:00-02","MO","MOBOT","3067262","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan Al-Shehbaz (MO)","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|A. Carazas","2006","5","2","Peru","Cusco","Calca",NA,NA,NA,NA,"2200.00000000","4200.00000000",NA,NA,NA,NA,NA,"Road between Calca and Colca.",NA,"van der Werff 21263","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","414"
"208","2011-03-24 17:58:00-03","MO","MOBOT","3144986","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Plowman","Steven R. King|E. Franquemont|C. Franquemont|Calvin R. Sperling","1982","2","4","Peru","Cusco","Urubamba","-72.03333","-13.41666",NA,NA,"3800.00000000",NA,NA,NA,NA,NA,NA,"Chincheros. Community of Pukamarka. Fields between house of Jose Cusihuaman Choque and Lake Piuray.",NA,"King 174","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2009-12-27 17:08:00-02","MO","MOBOT","3145128","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Shehbaz","Basil Stergios|Laurence J. Dorr|Santos M. Niño|Ramón Caracas","2003","4","9","Venezuela","Trujillo",NA,NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"Mpio. Boconó. Parque Nacional Guaramacal. Casa Vicuyal. Montane forest.",NA,"Stergios 20017","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2011-03-17 08:59:00-03","MO","MOBOT","3146243","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Jaime L. Jaramillo|Vlastimil Zak|R. Valencia","1986","8","7","Ecuador","Azuay",NA,"-79","-2.833",NA,NA,"2780.00000000",NA,NA,NA,NA,NA,NA,"Carretera Chiquintad-Represa Eléctrica-Labrado. 13 km del partidero de la llantera, bosque andino lluvioso con especies de Weinmannia, Alnus, Rapanea, Eugenia, Escallonia, Siphocampylus.",NA,"Jaramillo Asanza 8902","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2009-12-24 06:23:00-02","MO","MOBOT","3146627","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Shehbaz","Kiyoko Deguchi|Shunsuke Tsugaru","1987","9","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Uberlandia, Uberlandia. At the edge of forest.",NA,"Deguchi 1595","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2014-04-28 14:55:00-03","MO","MOBOT","3146705","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Rodrigo Duno de Stefano|Ricarda Riina|Winfried Meier","1999","12","29","Venezuela","Trujillo",NA,"-70.1166667","9.55",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"(Limite con Lara) Mun. Carache P.N. Dinira, arriba de Mesa Arriba, páramo de Jabón, 200m debajo de las casa de Jabón. Arbustal y páramo a lo largo de un riachuelo que desemboca en una peueña laguna.",NA,"Duno de Stefano 1035","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","3146853","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","M. Franken","M. Franken","1988","10","17","Bolivia","La Paz","Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Valle de La Paz, rio Choqueyapu, puente Lipari.",NA,"Franken 302","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2014-04-15 05:43:00-03","MO","MOBOT","3147074","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Beck","E. Bastian","1985","12","26","Bolivia","Tarija","Avilez",NA,NA,NA,NA,"1780.00000000",NA,NA,NA,NA,NA,NA,"Cerca Chocloca, Plano, al borde del rio Camacho, suelo alluvial.",NA,"Bastian 291","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
