"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"155","2019-11-06 09:55:33-03","UFOP","OUPR","13768","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Lima, H.C.","4082",NA,NA,NA,NA,"Brasil",NA,NA,"árvore com 7m. Tronco com casca espessa e corticosa. Estéril. Ocasional na mata ciliar",NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Plant List","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-06 09:55:33-03","UFOP","OUPR","3802","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Badini, J.","s.n.","1977","05","02",NA,"Brasil",NA,NA,"Cerrado. Árvore. Flores brancas",NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","Iganci, J.R.V.","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2007","02","14",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-04 13:19:14-03","UDESC","LUSC","5875","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","S.Honda; R.J.F.Garcia & Rodrigo (Administração)","105","2007","10","17",NA,"Brasil",NA,NA,NA,"LUSC003570",NA,NA,"(Vell.) Barneby & J.W.Grimes","R.J.F.Garcia","São Paulo","Cotia","Parque CEMUCAM.","-46.9099998474121","-23.6000003814697","LUSC003570",NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-04 13:19:14-03","UDESC","LUSC","543","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Cláudia; André",NA,"2006","09","08",NA,"Brasil",NA,NA,NA,"LUSC003569",NA,NA,"(Vell.) Barneby & J.W.Grimes","Berg, E.V.D.","São Paulo","Guaíra",NA,"-48.310001373291","-20.3099994659424","LUSC003569",NA,NA,"36946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-04 13:19:16-03","UDESC","LUSC","7316","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","A.M.G.A.Tozzi; C.L.Tozzi & F.A.Junqueira",NA,"1996","07","01",NA,"Brasil",NA,NA,NA,"LUSC004033",NA,NA,"(Vell.) Benth.",NA,"Minas Gerais","Jacuí","Fazenda São José, Jupiá.","-46.7411003112793","-21.0167007446289","LUSC004033",NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-04 13:19:16-03","UDESC","LUSC","7364","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","H.F.Leitão Filho; et al.","1174","1981","09","22",NA,"Brasil",NA,NA,NA,"LUSC004036",NA,NA,"(Vell.) Benth.",NA,"Minas Gerais","Poços de Caldas","Morro do Ferro.","-46.5614013671875","-21.7877998352051","LUSC004036",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-04 13:19:16-03","UDESC","LUSC","6084","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","N.M.Ivanauskas","1143","1997","05","22",NA,"Brasil",NA,NA,NA,"LUSC004039",NA,NA,"(Vell.) Benth.","N.M.Ivanauskas","São Paulo","Caieiras","Floresta Estacional Semidecidual Montana.","-46.7400016784668","-23.3600006103516","LUSC004039",NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:52:08-03","UCS","HUCS","13198","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Silva, J.M.","1453","1995","04","18",NA,"Brasil",NA,NA,"árvore, 5m.; encosta e alta de pequenos morros",NA,"Angiospermae","Fabales","(Vell.) Barneby & Grimes","Barneby, R.C.","Paraná","Tunas","Estrada Velha da Ribeira",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-16 17:52:08-03","UCS","HUCS","24260","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Marchett, F.","72","2004","10","11",NA,"Brasil",NA,NA,"em terreno baldio",NA,"Angiospermae","Fabales","(Vell.) Barneby & Grimes","Smith, S.F.","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,"20837","auto","2004","12",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-16 17:52:08-03","UCS","HUCS","9476","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hatschbach, G.","58192","1992","11","10",NA,"Brasil",NA,NA,"margens do córrego na esconta do canyon",NA,"Angiospermae","Fabales","(Vell.) Barneby & Grimes","Barneby, R.C.","Paraná","Tibagi","Guartelá, canyon Rio Iapó","-50.4136009216309","-24.5093994140625",NA,"800","800","56988","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:52:08-03","UCS","HUCS","12733","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Cordeiro, J.","1108","1993","10","20",NA,"Brasil",NA,NA,"árvore típíca do cerrado, flor alvescente.; encosta do canyon",NA,"Angiospermae","Fabales","(Vell.) Barneby & Grimes",NA,"Paraná","Tibagi","Guartelá, canyon Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-04-27 16:09:56-03","UFES","VIES","32379","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Folli, D.A.","6573","2010","03","19",NA,"Brasil",NA,NA,NA,"VIES032379",NA,NA,"(Vell.) Barneby & J.W.Grimes","Ribeiro, R.D.","Espírito Santo","Serra","Mestre Álvaro. Rodovia do Contorno.","-40.321111","-20.181944","VIES032379",NA,NA,NA,NA,"2010","04","09","40º19'16''W","20º10'55''S",NA,NA,NA,NA,NA
"167","2019-08-16 08:39:26-03","UTFPR","HCF","15253","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","M.G. Caxambu","5676","2014","10","24",NA,"Brasil",NA,NA,"arvoreta ca. 3,5 m, heliófita. Capítulos alvos. Casca gretada.",NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","J. Cordeiro","PR","Tibagi","Sítio Sete Quedas","-50.2555","-24.578389",NA,"1020","1020",NA,NA,"2015",NA,NA,"50°15'19,8 W","24°34'42,2 S",NA,NA,NA,NA,NA
"168","2019-08-16 08:39:26-03","UTFPR","HCF","2665","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","A.R. Silva",NA,"2005","08","02",NA,"Brasil",NA,NA,"árvore ca. 9-10 m de altura, heliófita, com casca verrucosa nos ramos, com frutos do tipo legume de cor bege.",NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","M.G. Caxambu","MG","Boa Esperança","Fazenda Serra do Paiol, Estrada Boa","-45.5657997131348","-21.0900001525879",NA,NA,NA,"37175","auto","2012","09","10",NA,NA,NA,NA,NA,NA,NA
"169","2019-08-16 08:39:26-03","UTFPR","HCF","13399","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","C.V. Roderjan","633","1987","04","17",NA,"Brasil",NA,NA,"árvore comum no cerrado, solo arenoso. Formação Vegetal: Savana.",NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","R.S. Vieira","PR","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,NA,NA,"37171","auto","2013","08","20",NA,NA,NA,NA,NA,NA,NA
"170","2020-02-10 08:20:57-03","UTFPR","HCF","30474","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","U.G. Fernandes","676","2018","08","22",NA,"Brasil",NA,NA,"árvore ca. 10 m alt. Tronco com casca desenvolvida de cor clara. Folhas discolores com face abaxial mais clara. Frutos imaturos verdes e maduros de cor marrom claro. Sementes discolores, orbiculares a suborbiculares. Planta frequente ao longo do parque. Coletada em campo sujo degradado, no lado esquerdo da trilha sentido morro do Juquery, em área aberta. Solo argilo-arenoso.",NA,NA,NA,"(Vell.) Barneby & J.W.Grimes","U.G. Fernandes","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,"12135","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2013-04-01 09:18:04-03","IPT","BCTW","1778","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"172","2013-04-01 09:18:04-03","IPT","BCTW","1781","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale; Amostra de Lenha",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"173","2013-04-01 09:18:04-03","IPT","BCTW","5654","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"174","2013-04-01 09:18:04-03","IPT","BCTW","11186","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"175","2013-04-01 09:18:04-03","IPT","BCTW","5419","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes","IPT","São Paulo","Monte Alegre do Sul","Estação Experimental de Ibiti","-46.68","-22.68",NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"176","2013-04-01 09:18:04-03","IPT","BCTW","1780","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"177","2013-04-01 09:18:04-03","IPT","BCTW","3202","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"São Paulo","Monte Alegre do Sul","Estação Experimental de Ibiti","-46.68","-22.68",NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"178","2013-04-01 09:18:04-03","IPT","BCTW","1772","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"Goiás","Anápolis",NA,"-48.9528","-16.3267",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"179","2013-04-01 09:18:04-03","IPT","BCTW","5974","S","Plantae",NA,"Leucochloron","incuriale","Leucochloron incuriale",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Classificação Original: Pithecollobium incuriale",NA,"Magnoliophyta",NA,"(Vell.) Barneby & Grimes","IPT","São Paulo","Monte Alegre do Sul","Estação Experimental de Ibiti","-46.68","-22.68",NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"180","2020-12-21 16:26:53-03","MBM","MBM","42204","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hatschbach, G.","3261",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042204",NA,NA,"(Vell.) Barneby & Grimes","Cowan, R.S.","Paraná","Bocaiúva do Sul","Estrada Tunas - Boa Vista","-49.1150016784668","-25.2061004638672","MBM042204",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:26:53-03","MBM","MBM","8225","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hatschbach, G.","20050",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM008225",NA,NA,"(Vell.) Barneby & Grimes","Lima, W.C. de","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611","MBM008225",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:26:53-03","MBM","MBM","220574","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM220574",NA,NA,"(Vell.) Barneby & Grimes",NA,"Paraná","Tibagi","Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:26:53-03","MBM","MBM","415182","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Fernandes, U.G.; Souza-Buturi, F.O.; Lozano, E.D.; Ribeiro, W.; Souza-Buturi, F.O.; Lozano, E.D.; Ribeiro, W.","676","2018","08","22","Southern America","Brazil",NA,NA,"Árvore, ca. 10 m alt.; tronco com casca desenvolvida de cor clara; folhas discolores com face abaxial mais clara; frutos imaturos verdes e maduros de cor marrom claro; sementes discoides orbiculares a suborbiculares. Planta frequente","MBM415182",NA,NA,"(Vell.) Barneby & J.W. Grimes","Fernandes, U.G.","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242","MBM415182",NA,NA,"12135","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:26:53-03","MBM","MBM","135122","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Pickel, D.B.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM135122",NA,NA,"(Vell.) Barneby & Grimes","Pickel, D.B.","São Paulo",NA,"Helvetia, Fazenda Estiva",NA,NA,"MBM135122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:26:53-03","MBM","MBM","175204","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1453",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM175204",NA,NA,"(Vell.) Barneby & Grimes","Barneby, R.","Paraná","Tunas","Estrada Velha da Ribeira, 20km ao norte",NA,NA,"MBM175204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:26:53-03","MBM","MBM","215743","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Handro, O.","2313",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM215743",NA,NA,"(Vell.) Barneby & Grimes","Handro, O.","São Paulo",NA,"Coatis",NA,NA,"MBM215743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:26:53-03","MBM","MBM","223157","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM223157",NA,NA,"(Vell.) Barneby & Grimes",NA,"São Paulo",NA,"Via Anhanguera",NA,NA,"MBM223157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:26:53-03","MBM","MBM","271662","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Trameirão Neto, E.","2879","2000","02","16","Southern America","Brazil",NA,NA,"Arbóreo, Floresta Semidecidual","MBM271662",NA,NA,"(Vell.) Barneby & Grimes","Lima, H.C.; Iganci, J.","Minas Gerais","Aiurouca","Rio Aiurouca",NA,NA,"MBM271662",NA,NA,NA,NA,"2009","06","17",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:26:53-03","MBM","MBM","399613","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Caxambu, M.G.","5676","2014","10","24","Southern America","Brazil",NA,NA,"Arvoreta ca. 3,5m, heliófita. Capítulos alvos. Casca gretada.; Relevo: ondulado. Vegetação: Savana (Cerrado Sensu Strictu).","MBM399613",NA,NA,"(Vell.) Barneby & J.W. Grimes","Cordeiro, J.","Paraná","Tibagi","Sítio Sete Quedas","-50.2555","-24.578389","MBM399613","1020","1020",NA,NA,"2015",NA,NA,"-50.2555","-24.578389",NA,NA,NA,NA,NA
"190","2020-12-21 16:26:53-03","MBM","MBM","92304","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hatschbach, G.","48194",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM092304",NA,NA,"(Vell.) Barneby & Grimes","Barneby, R.","Bahia","Itaberaba","Rod. BA-046","-40.3069000244141","-12.5275001525879","MBM092304",NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:26:53-03","MBM","MBM","138317","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Klein, R.; et al.; et al.","13024",NA,NA,NA,"Southern America","Brazil",NA,NA,"=116695","MBM138317",NA,NA,"(Vell.) Barneby & Grimes","Lima, M.","Paraná","Campo Largo","Herval de São Silvestre","-49.5283012390137","-25.4585990905762","MBM138317",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:26:53-03","MBM","MBM","116695","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Klein, R.; et al.; et al.","12024",NA,NA,NA,"Southern America","Brazil",NA,NA,"=138317","MBM116695",NA,NA,"(Vell.) Barneby & Grimes","Lima, M. de","Paraná","Campo Largo","Herval de São Silvestre","-49.5283012390137","-25.4585990905762","MBM116695",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:26:53-03","MBM","MBM","25585","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hatschbach, G.","32172",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM025585",NA,NA,"(Vell.) Barneby & Grimes","Lima, W.C. de","Paraná","Jaguariaíva","Saída para Arapoti","-49.7057991027832","-24.2511005401611","MBM025585",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:26:53-03","MBM","MBM","224164","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Paiva, M.R.C.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM224164",NA,NA,"(Vell.) Barneby & Grimes","Dias, M.C.","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625","MBM224164",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:26:53-03","MBM","MBM","241680","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Dias, M.C.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM241680",NA,NA,"(Vell.) Barneby & Grimes","Cloclet, F.A.","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625","MBM241680",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:26:53-03","MBM","MBM","239671","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Francisco, E.M.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM239671",NA,NA,"(Vell.) Barneby & Grimes","Dias, M.C.","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625","MBM239671",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:26:53-03","MBM","MBM","197483","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Ziller, S.R.","1472",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM197483",NA,NA,"(Vell.) Barneby & Grimes","Hatschbach, G.","Paraná","Tibagi","Rio Iapó, Guartelá","-50.4136009216309","-24.5093994140625","MBM197483",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:26:53-03","MBM","MBM","117050","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Carvalho, A.M. de; et al.; et al.","2337",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM117050",NA,NA,"(Vell.) Barneby & Grimes","Lewis; Swain","Rio de Janeiro","Petrópolis","Morro do Cuca","-43.1786003112793","-22.5049991607666","MBM117050",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:26:53-03","MBM","MBM","410263","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Figueiredo, P.H.A.","4","2015","09","02","Southern America","Brazil",NA,NA,"Árvore, com 12 m de altura. Base dilatada. Casca externa marrom claro, grossa (suberosa), fissurada. Fruto maduro, com 14 cm, com formato de legume, internamente e externamente marrom, seco.; Pastagem abandonada; terço superior da en","MBM410263",NA,NA,"(Vell.) Barneby & J.W. Grimes","Figueiredo, P.H.A.","Rio de Janeiro","Teresópolis","Conglomerado 131-3-10-17. UTM do Ponto Central: E (722491m) N (7530159m).","-42.9655990600586","-22.4122009277344","MBM410263","1000","1000","38539","auto","2015","09","02",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:26:53-03","MBM","MBM","146847","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Robim, M.J.","288",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM146847",NA,NA,"(Vell.) Barneby & Grimes","Baitello, J.B.","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363","MBM146847",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:26:53-03","MBM","MBM","345952","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Assis, L.C.S.; et al.; et al.","247","2001","09","17","Southern America","Brazil",NA,NA,"Árvore com aproximadamente 7,5m encontrada na borda da mata. Folíolos discolores, inflorescência imatura. Pouco comum","MBM345952",NA,NA,"(Vell.) Barneby & Grimes","Assis, L.C.S.","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807","MBM345952",NA,NA,"7934","auto","2004","01","29",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:26:53-03","MBM","MBM","9868","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Lindeman, J.; Haas, H.; Haas, H.","3121","1966","10","18","Southern America","Brazil",NA,NA,NA,"MBM009868",NA,NA,"(Vell.) Barneby & Grimes","Lima, H.C.; Iganci, J.","Paraná","Arapoti",NA,"-49.8266983032227","-24.1578006744385","MBM009868",NA,NA,"41852","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
