"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"136","2011-04-01 18:03:00-03","MO","MOBOT","3347299","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Martha Serrano|Jeaneth Villalobos|Ariel Lliully","Serrano 6064A","2005","South America","Bolivia","Tarija","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Bosque montano Tucumano-Boliviano. Abundancia de especies siempreverdes: Amomytrella guili, Myrcianthes callicoma, Siphoneugena occidentalis e Ilex argentina. Area con alta influencia de neblina permanente, muy húmedo. Cuenca del Río Lorayoj-saliendo de Campos Los Pinos.","1768.00000000",NA,NA,NA,NA,"7","3","Arce","-64.53277","-21.91277","H. Huaylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2012-04-05 12:33:00-03","MO","MOBOT","3347392","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Proyecto Ventania","Proyecto Ventania 1000","1980","South America","Argentina","Buenos Aires","Sierra de Curá Malal. Estancia La Gruta.",NA,NA,NA,NA,NA,"3","11","Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"138","2012-04-05 12:33:00-03","MO","MOBOT","3347419","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Proyecto Ventania","Proyecto Ventania 704","1979","South America","Argentina","Buenos Aires","Sierra de la Ventana: Cerro Tres Picos.","1075.00000000",NA,NA,NA,NA,"3","15","Tornquist",NA,NA,NA,"1160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"139","2012-05-15 15:41:00-03","MO","MOBOT","3347535","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Jim Conrad|Werner Dietrich","Conrad 2474","1974","South America","Argentina","Córdoba","Cerro Los Gigantes, 50 km west of Córdoba; steep, grassy mountain-side, much grazed by cattle.","1850.00000000",NA,NA,NA,NA,"1","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2012-04-20 11:31:00-03","MO","MOBOT","3347699","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","W. Lossen","Lossen 418","1925","South America","Argentina","Córdoba","Sierra.","1800.00000000",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"141","2011-04-01 17:58:00-03","MO","MOBOT","3417101","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Martha Serrano|Jeaneth Villalobos","Serrano 7549","2006","South America","Bolivia","Tarija","Reserva Nacional de Flora y Fauna Tariquía. Recorrido cima del Alto Nogal-Salinas, vertiente Oeste. Pendiente superior. Mosaico de Borde de bosque y zona rocosa de arenisca. Piso montano Tucumano-Boliviano.","1823.00000000",NA,NA,NA,NA,"3","29","O'Connor","-64.29916","-21.77333","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-03-28 16:57:00-03","MO","MOBOT","3433660","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","H. Huaylla|J. Alberto Peñaranda","Huaylla 2063","2006","South America","Bolivia","Chuquisaca","Chauncaca camino hacia la quebrada Morolloyoj. Colinas montan|osas con piedras gigantes, en el fondo un vallecito, presencia de poblaciones de Ovidea sericea, Roupala fiebrigii en laderas. Frecuente, debajo de la quebrada con agua permantente.","2994.00000000",NA,NA,NA,NA,"5","25","Oropeza","-65.41944","-18.99472","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-02-05 11:33:00-02","MO","MOBOT","3443942","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Jeaneth Villalobos","Villalobos 1211","2007","South America","Bolivia","Chuquisaca","Municipio San Pablo de Huacareta. Comunidad San Lorenzo. Loma de Monu Mayu.","1840.00000000",NA,NA,NA,NA,"12","28","Hernando Siles","-64.24","-19.9516667","Villalobos J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"144","2013-06-18 05:46:00-03","MO","MOBOT","3444279","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","M. Jiménez|E. Cervantes","Jiménez 375","2007","South America","Bolivia","Chuquisaca","Municipio de Yotala. Canton Huayllas. Comunidad de Pitantorillas. Ladera en exposicion Este con 45 º de pendiente.","2981.00000000",NA,NA,NA,NA,"9","23","Oropeza","-65.3402777","-19.1547222","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"145","2013-06-18 05:46:00-03","MO","MOBOT","3462501","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Jeaneth Villalobos|M. Jiménez","Villalobos 914","2007","South America","Bolivia","Chuquisaca","Primera Sección Monteagudo, Cantón Fernández, Comunidad Vallecito. Quebrada húmeda con poco agua, con presencia de helechos y commelinas.","2381.00000000",NA,NA,NA,NA,"11","7","Hernando Siles","-64.2958333","-20.1963889","J. Villalobos (HSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"146","2015-04-21 05:44:00-03","MO","MOBOT","3467014","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Ivan Linneo|S. P. Churchill|C. Torrico","Linneo Foronda 739","2006","South America","Bolivia","Santa Cruz","A 22 km Camino a Pucará, sobre el camino. Vegetación de altiplano, prepuna, zona montañosa con grandes rocas sobresalientes.","2200.00000000",NA,NA,NA,NA,"9","15","Vallegrande","-64.25083","-18.69305","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2011-03-23 19:42:00-03","MO","MOBOT","3481077","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|E. Portal|R. León","Serrano 5090","2004","South America","Bolivia","Tarija","Reserva Nacional de Flora y Fauna Tariquía. Campamento Potreros. Bosque húmedo montano de Alnus acuminata y Polylepis spp en las laderas, ocasional Crinodendron tucumanum. Piso montano Tucumano-Boliviano.","2400.00000000",NA,NA,NA,NA,"12","11","Arce","-64.7166667","-21.8833333","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"148","2008-08-20 03:32:00-03","MO","MOBOT","3481081","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Villalobos*","Villalobos 914","2007","South America","Bolivia","Chuquisaca","Primera Sección Monteagudo, Cantón Fernández, Comunidad Vallecito. Quebrada húmeda con poco agua, con presencia de helechos y commelinas.","2381.00000000",NA,NA,NA,NA,"11","7","Hernando Siles","-64.29583","-20.19638","J. Villalobos (HSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","41877","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Carlos E. Cerón|Mena Valenzuela, Patricio","Cerón Martínez 1208","1987","South America","Ecuador","Pichincha","Camino Norte hacia la Cumbre del Cerro Corazón. Bosque pluvial Montano; Bosque pluvial Sub Alpino.","3200.00000000",NA,NA,NA,NA,"4","19",NA,"-78.65","-0.53333","A.R. Smith (UC)","3500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-6","8",NA,NA,NA
"150","2010-09-15 14:01:00-03","MO","MOBOT","778802","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","David N. Smith","Smith 11312B","1985","South America","Peru","Ancash","Huascarán National Park. Quebrada Ulta, near Ulta Pass Rock outcrops andscree slopes, steep, N-facing; metamorphic sedimentary rock.","4870.00000000",NA,NA,NA,NA,"7","28","Carhuaz","-77.5","-9.1166667","M. Lehnert (STU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-170","1",NA,NA,NA
"151","2010-09-09 16:55:00-03","MO","MOBOT","806412","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Marko Lewis","Lewis 881672A","1988","South America","Bolivia","La Paz","Along the Pelechuco Road between the cumbre and elevation point of 3900 m. High altitude areas, humid grasslands and rocky areas with massive glaciers above.","4500.00000000",NA,NA,NA,NA,"11","12","Franz Tamayo","-69.1333333","-14.7833333","M. Lehnert (STU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-45","2",NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","2418089","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","P. J. Grubb, J. R. Lloyd, T. D. Pennington & T. C. Whitmore","659","1960","South America - Neotropics","Ecuador",NA,"Cerro Antisana, Hillocky paramo above Hacienda Antisana.","4100",NA,NA,"US01610009","US01610009_01","8","3",NA,"-78","-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","1497974","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","L. Smith","1679","1929","South America - Neotropics","Brazil","Rio de Janeiro","Agulhas Negras, Mt. Itatiaya, Estacao, Biologica.","2300",NA,NA,"US01610019","US01610019_01","1","5",NA,"-44.68","-22.4",NA,"2931",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","763111","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","J. N. Rose & P. G. Russell","21280","1915","South America","Brazil",NA,"Vicinity of Itatiaya, Brazil",NA,NA,NA,"US01610018","US01610018_01","7","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","700299","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","R. S. Williams","1163","1902","South America - Neotropics","Bolivia",NA,"Apolo. [interpreted]","1524",NA,NA,"US01610015",NA,"2","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US","1859990","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","J. Steinbach","9859","1929","South America - Neotropics","Bolivia","Cochabamba","Felstitzen, Sa tave de Caloni, Prov. Chapare Depart, Cochabamba. [interpreted]","3400",NA,NA,"US01610012",NA,"6","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","281394","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","P. G. Lorentz","789","1872","South America","Argentina",NA,"Adfulpan Afurfalynnawaos bei Alignega [interpreted]",NA,NA,NA,"US01609998",NA,"5","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"158","2020-09-12 05:00:02-03","US","US","2414179","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","J. Steinbach","9859","1929","South America - Neotropics","Bolivia","Cochabamba","Felsritzen, La Abra de Colomi, Prov.Chapare, Depart, Cochabamba. [interpreted]","3400",NA,NA,"US01610013",NA,"6","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","1694421","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","S. Venturi","4675","1926","South America","Argentina","Tucuman","Chichgastam, Estaucia Los Pavas.","3500",NA,NA,"US01610001",NA,"12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2421388","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","P. C. D. Cazalet & T. D. Pennington","5750",NA,"South America - Neotropics","Ecuador","Imbabura","N.E. side of Cayamba Mountain.","4420",NA,NA,"US01610010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","762604","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","J. N. Rose & P. G. Russell","20493","1915","South America","Brazil",NA,"Vicinity of Itatiaya, Brazil","2300",NA,NA,"US01610017","US01610017_01","7","26",NA,NA,NA,NA,"2700",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"162","2020-09-12 05:00:02-03","US","US","1097694","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","E. Asplund","4843","1921","South America - Neotropics","Bolivia",NA,"Isla de Sol: Yumani.","3840",NA,NA,"US01610011","US01610011_01","4","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US","2722233","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","R. M. Tryon & A. F. Tryon","5797","1961","South America - Neotropics","Venezuela","Merida","Paramo, Laguna de Anteojos, Loma Redonda Station on the Telefercia, ca 9 km. southeast of Merida.","3900",NA,NA,"US01610006",NA,"9","16",NA,NA,NA,NA,"4000",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","2467275","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","F. Segadas-Vianna & A. C. Brade","5126/20298","1950","South America - Neotropics","Brazil","Rio de Janeiro","Resende Co., Serra do Itatiaia.","2400",NA,NA,"US01610021","US01610021_01","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","867056","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","K. Fiebrig","3129",NA,"South America - Neotropics","Bolivia",NA,"Southern Bolivia",NA,NA,NA,"US01610014","US01610014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","1095286","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","P. G. Lorentz","s.n.","1881","South America","Argentina",NA,"Sierras Pampeanas, Sierra Ventana",NA,NA,NA,"US01610003","US01610003_01","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","1998705","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","A. C. Brade","6469","1913","South America - Neotropics","Brazil","Rio de Janeiro","Serra de Itatiaya, on Felsen.","2400",NA,NA,"US01610023","US01610023_01","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","2295573","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","P. J. Grubb & D. Guymer","P 20","1957","South America - Neotropics","Colombia","Boyacá","Near Advance Camp 1, Valle de los Corallitos, Sierra Nevada de Cocuy, above main waterfall.","4300",NA,NA,"US01610007",NA,"7","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","1424650","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","ex herb. Lehmannianum","5006",NA,"South America - Neotropics","Ecuador",NA,"Grows on rocks around Huasi - huaico, on the upper western slopes of the West Andes of Cuenca.","3000",NA,NA,"US01610008",NA,NA,NA,NA,NA,NA,NA,"3200",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2420928","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Bro. A. Sehnem","973","1942","South America","Brazil","Rio Grande do Sul","Aparados Bom Jesus.",NA,NA,NA,"US01610022","US01610022_01","1","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","1230411","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","G. Dusen","156","1902","South America - Neotropics","Brazil","Rio de Janeiro","Itatiaya - Edo Rio.","2200",NA,NA,"US01610020","US01610020_01","5","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","1694351","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","S. Venturi","3016","1924","South America","Argentina","Tucuman","Provincia deTucuman, Clicligasta, Las Pavas. [interpreted]","2600",NA,NA,"US01610000","US01610000_01","3","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","2688145","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","G. Eiten & L. T. Eiten","7129","1966","South America - Neotropics","Brazil","Rio de Janeiro","Municipio de Teresopolis: Serra dos Orgaos National Park, ca 5 km SE of city of Teresopilis, Along trail to Pedra do Sino; above Abrigo 3.","1850",NA,NA,"US01610016","US01610016_01","4","22",NA,"-43.025","-22.458",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","2359371","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Bro. Gines","4763","1952","South America - Neotropics","Venezuela","Merida","Meubaji, Merida",NA,NA,NA,"US01610005",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","2259949","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Castellanos, --","25/2536","1925","South America","Argentina","Buenos Aires","Comechuigones.",NA,NA,NA,"US01610004",NA,"11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","2082960","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","H. O. Sleumer & F. Vervoorst","2835",NA,"South America","Argentina","Salta","Provincia Salta, dep Caldera. Botrero del Castillo, Cuesta del Arancho.","2800",NA,NA,"US01609997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","691519","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","G. H. Hieronymus","s.n.","1881","South America","Argentina","Cordoba","Sierra Aihala, prov de Cordoba, Al pic deLos Gigantes. [interpreted]",NA,NA,NA,"US01610002",NA,"1","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","763988","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","P. Jörgensen","1919","1916","South America","Argentina",NA,"Mag, baja, Conia Les trones, El Saludilla [interpreted]",NA,NA,NA,"US01609999","US01609999_01","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1",NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","1191698","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Polypodium","peruvianum","Polypodium peruvianum subgibbosum","Rosenst.","T. K. J. Herzog","2373a","1911","South America - Neotropics","Bolivia",NA,"Lagodos.","4000",NA,NA,"US00065984","US00065984_01","10",NA,NA,NA,NA,NA,"4000",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,"1","Type collection","subgibbosum",NA
"180","2019-10-07 09:38:46-03","UEFS","HUEFS","55235","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Nonato, F.R.","369","1997",NA,"Brasil","Minas Gerais","Estrada de acesso a Fazenda Saiqui, caminho para o Pico dos Marins.","2100",NA,"Mata nebular.","HUEFS0055235","HUEFS0055235","07","12","Marmelópolis","-22.483333","-45.1","F.B.Matos","2100",NA,NA,"2007","09",NA,"22W29'","45S6'","Polypodiopsida",NA,NA,NA,NA,NA
"181","2020-07-23 12:19:25-03","CEPLAC","CEPEC","122258","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana",NA,"F. B. Matos","170","2005",NA,"Brasil","Paraná","Morro Araçatuba.",NA,NA,NA,NA,NA,"01","01","TIJUCAS DO SUL","-49.1988983154297","-25.9281005859375","F. B. Matos",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005"
"182","2021-01-12 15:24:29-03","UFMG","BHCB-SL","109289","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Almeida, TE; Souza, DT; Heringer, G","1201","2007","América","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Gruta e Pico do Pião. Campos Rupestres e Matas Nebulares.","1664",NA,"Epífita em Mata nebular",NA,NA,"06","21","Lima Duarte","-43.870972","-21.705611","Almeida, TE","1664",NA,NA,"2008","07",NA,"-43.870972","-21.705611",NA,NA,NA,NA,NA,NA
"183","2020-03-04 20:43:28-03","UFMG","BHCB-SL","90208","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","9748","2004","América","Brasil","Minas Gerais","Vale do Matutu, RPPN do Matutu e Parque Estadual da Serra do Papagaio. Área com Floresta Ombrófila Densa Montana e Altomontana (Mata Nebular) e Campos de Altitude.","1700",NA,"Epífita a 1,5m de altura, no interior de Mata Nebular, 1800m.",NA,NA,"10","10","Aiuruoca","-45.144028","-22.136278","Salino, A","2070",NA,NA,"2004","11",NA,"-45.144028","-22.136278",NA,NA,NA,NA,NA,NA
"184","2021-01-12 15:24:29-03","UFMG","BHCB-SL","153911","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Giacomin, LL; Mota, NFO; Pustingue, SRR","1677","2011","América","Brasil","Minas Gerais","Distrito Pocinhos do Rio Verde; APA Pedra Branca, APA Pedra Branca.","1735",NA,"Erva crescendo em acúmulo de solo sobre afloramento granitico, em sombra de rocha. Na trilha de subida para o pico.",NA,NA,"12","20","Caldas","-46.370556","-21.975833","Almeida, TE","1735",NA,NA,"2012","01","03","-46.370556","-21.975833",NA,NA,NA,NA,NA,NA
