"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1118","2015-03-07 09:08:12-03","F","FMNH-SEEDPLANTS","V0180795F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180795F","V0180795F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1119","2015-03-07 09:08:12-03","F","FMNH-SEEDPLANTS","V0180796F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180796F","V0180796F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1120","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180799F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180799F","V0180799F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1121","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180800F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0180800F","V0180800F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1122","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180801F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180801F","V0180801F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1123","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180802F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180802F","V0180802F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1124","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180803F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0180803F","V0180803F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1125","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180804F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180804F","V0180804F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1126","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180805F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180805F","V0180805F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1127","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180806F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180806F","V0180806F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1128","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180807F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180807F","V0180807F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1129","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180808F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180808F","V0180808F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1130","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180809F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180809F","V0180809F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1131","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180810F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180810F","V0180810F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1132","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180811F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0180811F","V0180811F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1133","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180812F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0180812F","V0180812F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1134","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180813F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180813F","V0180813F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1135","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180814F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180814F","V0180814F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1136","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180815F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0180815F","V0180815F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1137","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180816F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0180816F","V0180816F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1138","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180817F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180817F","V0180817F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1139","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180818F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180818F","V0180818F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1140","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180819F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180819F","V0180819F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1141","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180820F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180820F","V0180820F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1142","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180821F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180821F","V0180821F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1143","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180822F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180822F","V0180822F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1144","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180823F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180823F","V0180823F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1145","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180824F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180824F","V0180824F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1146","2015-03-07 09:08:13-03","F","FMNH-SEEDPLANTS","V0180825F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0180825F","V0180825F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1147","2015-03-07 09:08:14-03","F","FMNH-SEEDPLANTS","V0180829F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0180829F","V0180829F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1148","2015-03-07 09:08:17-03","F","FMNH-SEEDPLANTS","V0180937F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0180937F","V0180937F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1149","2015-03-07 09:08:17-03","F","FMNH-SEEDPLANTS","V0180938F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180938F","V0180938F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1150","2015-08-18 12:36:08-03","F","FMNH-SEEDPLANTS","V0220004F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0220004F","V0220004F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1151","2015-03-07 08:03:30-03","F","FMNH-SEEDPLANTS","V0228189F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0228189F","V0228189F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1152","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228190F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0228190F","V0228190F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1153","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228191F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0228191F","V0228191F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1154","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228192F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0228192F","V0228192F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1155","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228193F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0228193F","V0228193F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1156","2015-03-07 08:04:09-03","F","FMNH-SEEDPLANTS","V0228194F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0228194F","V0228194F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1157","2015-03-07 08:15:09-03","F","FMNH-SEEDPLANTS","V0228195F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0228195F","V0228195F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1158","2015-03-07 03:59:43-03","F","FMNH-SEEDPLANTS","V0228196F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0228196F","V0228196F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1159","2019-03-20 14:05:50-03","F","FMNH-SEEDPLANTS","V0324205F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,"M. A. Ríos Paredes et al.",NA,"2012","10","22","Peru","Loreto",NA,"Campsite #2 (Bajo Ere) on Rapid Biological and Social Inventory #25.","-73.25373056","-2.01873056",NA,NA,"125","175","V0324205F","V0324205F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1160","2019-03-20 14:05:54-03","F","FMNH-SEEDPLANTS","V0324350F","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens",NA,NA,"M. A. Ríos Paredes et al.",NA,"2012","10","24","Peru","Loreto",NA,"Campsite #2 (Bajo Ere) on Rapid Biological and Social Inventory #25.","-73.25373056","-2.01873056",NA,NA,"125","175","V0324350F","V0324350F_01",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1161","2020-04-29 16:30:08-03","UFVJM","HDJF","6031","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Machado, ELM","Soares, CCC; Barbalho, PPG;","140","2018","06","20","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA SA3","-43","-19","-43","-19","807","807","HDJF006031","HDJF006031_01",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"1162","2020-10-14 16:35:27-03","UFVJM","HDJF","7535","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Paixão, FA","123P14","2018","10","22","Brasil","Minas Gerais","Ipaba","Rio Doce, Margem Direita","-42.419111","-19.403972","-42.419111","-19.403972","209","209","HDJF007535","HDJF007535_01",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-10-14 16:35:27-03","UFVJM","HDJF","7624","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Paixão, FA","445P24","2018","11","13","Brasil","Minas Gerais","Marliéria","Rio Doce, Margem Esquerda","-42.48","-19.750833","-42.48","-19.750833","262","262","HDJF007624","HDJF007624_01",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2020-10-14 16:35:27-03","UFVJM","HDJF","7578","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Paixão, FA","78P23","2018","11","12","Brasil","Minas Gerais","Marliéria","Rio Doce, Margem Esquerda","-42.500389","-19.712806","-42.500389","-19.712806","243","243","HDJF007578","HDJF007578_01",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2019-01-25 15:43:02-02","IAC","IAC","43580","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","J.P.P. Carauta","N.M. Ivanauskas","866","1996","08","03","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"Coordenadas do material: 24°36#?#30S 47°52#?#37W",NA,NA,NA,NA,"1996","10","03",NA,NA,NA,NA,NA
"1166","2019-01-25 15:43:02-02","IAC","IAC","49800","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","522","2007","10","01","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082366","-23.372963","-45.082366","-23.372963",NA,NA,NA,NA,NA,NA,NA,NA,"Subparcela 100, Indivíduo H1598",NA,NA,NA,NA,"2007","10","01",NA,NA,NA,NA,NA
"1167","2019-03-07 16:14:33-03","IAC","IAC","56850","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","R. R. Völtz","R. R. Völtz, ; M.L. Brotto & E.D. Lozano","1598","2017","11","15","Brasil","Paraná","Cerro Azul","Estrada para Mato Preto","-49.2052778","-24.7727778","-49.2052778","-24.7727778",NA,NA,NA,NA,NA,NA,NA,NA,"Coordenadas do material: 24°46#?#22 S, 49°12#?#19 W, Alt.: 250m",NA,NA,NA,NA,"2017","12","14",NA,NA,NA,NA,NA
"1168","2009-11-26 13:53:10-02","INPA","INPAW","5649","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Prance, G.T.","18473",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974","01","01",NA,NA,NA,NA,NA
"1169","2009-11-26 13:53:10-02","INPA","INPAW","9762","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","N.T. Silva","Silva, N.T.","5482",NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2009-11-26 13:53:10-02","INPA","INPAW","7019","S","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Torres, A.R.","334","1976","03",NA,"Col&#244;mbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2020-11-19 14:06:24-03","Unimontes","MCMG","6220","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","03","Brasil","Minas Gerais","Barra Longa","Barra Longa","-43.0410995483398","-20.2828006744385","W43° 03' 52.2","S20° 17' 06.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16960","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-11-19 14:06:24-03","Unimontes","MCMG","6481","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","20","Brasil","Minas Gerais","Córrego Novo","Córrego Novo","-42.3964004516602","-19.8318996429443","W42° 29' 56.4","S19° 47' 54.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16605","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2020-11-19 14:06:24-03","Unimontes","MCMG","6393","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","12","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2020-11-19 14:06:24-03","Unimontes","MCMG","6439","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","13","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 28' 48.0","S19° 45' 03.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1175","2020-11-19 14:06:24-03","Unimontes","MCMG","6432","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","13","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 28' 48.0","S19° 45' 03.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
