"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"98","2019-10-07 09:35:38-03","UEFS","HUEFS","87874","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087874",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,"Tipo",NA,NA
"99","2019-09-04 18:21:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","lineata","Aulomyrcia lineata",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"515",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"100","2019-09-04 19:42:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,"Holotype",NA,NA
"101","2019-01-23 11:01:03-02","F","FMNH-SEEDPLANTS","V0065480F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0065480F","V0065480F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA
"102","2020-07-23 12:15:58-03","CEPLAC","CEPEC","99335","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides",NA,"Sem Informação",NA,NA,NA,"J. L. da Paixão","2003","11","13","Brasil","Bahia","CAIRÚ",NA,"-13.563056","39W2'97","13S33'47",NA,NA,NA,"309","Rod. Nilo Peçanha/Cairú, ca. 17,5Km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-23 12:15:58-03","CEPLAC","CEPEC","65482","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides ovata",NA,"G. M. Barroso",NA,NA,NA,"A. M. de Carvalho","1994","09","19","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55","<ll>dwc_commonname:</ll> Araçá.",NA,NA,"4796","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore no. 240 parcela 7.",NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA
"104","2020-07-23 12:15:58-03","CEPLAC","CEPEC","46998","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides ovata",NA,"G. M. Barroso",NA,NA,NA,"A. M. de Carvalho","1997","05","01","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"3132","Ca. 13Km na estrada de Arraial D'Ajuda/Trancoso.",NA,NA,NA,NA,"ovata",NA,NA,NA,"68835","auto",NA,NA,NA,"30/08/1993",NA
"105","2020-07-23 12:15:58-03","CEPLAC","CEPEC","47101","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides ovata",NA,"G. M. Barroso",NA,NA,NA,"A. M. de Carvalho","1990","04","30","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"3119","Ca. 13Km na estrada Porto Seguro/Cabralia.",NA,NA,NA,NA,"ovata",NA,NA,NA,"68835","auto",NA,NA,NA,"30/08/1993",NA
"106","2020-07-23 12:15:58-03","CEPLAC","CEPEC","69375","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides ovata",NA,"G. M. Barroso",NA,NA,NA,"D. A. Lima","1977","11","23","Brasil","Pernambuco","ipojuca","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"97","Area do projeto Suape. Porto de Galinhas.",NA,NA,NA,NA,"ovata",NA,NA,NA,"22847","auto",NA,NA,NA,"30/12/1994",NA
"107","2020-07-23 12:16:16-03","CEPLAC","CEPEC","37604","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata",NA,"V. G. Staggemeier",NA,NA,NA,"D. A. Folli","1982","10","13","Brasil","Espírito Santo","LINHARES","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"402","Reserva Florestal da CVRD. AceiroC/ LASA ant. G. Santo, 176m após o C. do Jaú lado direito.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"01/09/2014",NA
"108","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6532","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Sobral, M","2014",NA,NA,"Rigueira, D; et al.","2001","02","23","Brasil","Bahia","Jaguaripe","-38.8955993652344","-13.1133003234863",NA,NA,"Árvore, ca. de 20m de altura. CAP de 45cm. Frutos imaturos verdes. Folha fortemente discolor.","HUFSJ006532",NA,"8","Baixo Sul da Bahia. Floresta Ombrófila Densa. Parcela 3, ponto 68.",NA,NA,NA,NA,NA,NA,NA,NA,"41836","auto",NA,NA,NA,NA,NA
"109","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6990","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Sobral, M","2014",NA,NA,"Barros, F de","1982","08","17","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore da mata. Frutos maduros pretos.","HUFSJ006990",NA,"768","Ilha do Cardoso.",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"110","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6986","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Sobral, M","2014",NA,NA,"Custodio Filho, A; Kirizawa, M; Lopes, EA","1982","08","04","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore de 3m de altura, flores brancas.","HUFSJ006986",NA,"743","Ilha do Cardoso.",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"111","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6989","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Sobral, M","2014",NA,NA,"Barros, F de","1990","05","09","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Arvoreta, ca. 5m de altura. Frutos verdes a arroxeados.","HUFSJ006989",NA,"1834","Ilha do Cardoso, base do Morro Três Irmãos, na trilha da captação para Ipanema.",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"112","2019-12-09 10:46:05-03","UFSJ","HUFSJ","6984","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Sobral, M","2014",NA,NA,"Toledo, CB; Melo, MMRF; Barros, F de","1985","03","06","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Fruto jovem, verde, 10m de altura, cálice marrom.","HUFSJ006984",NA,"50","Ilha do Cardoso. Morro das Pedras, Cachoeira do Salto.",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"113","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6988","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Sobral, M","2014",NA,NA,"Toledo, CB; Melo, MMRF; Barros, F de","1985","03","07","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Ca. 2m de altura. Fruto jovem verde, cálice acastanhado.","HUFSJ006988",NA,"58","Parque Estadual da Ilha do Cardoso, Morro Tucuruçá.",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"114","2019-02-27 14:03:10-03","UFSJ","HUFSJ","6259","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M","2013",NA,NA,"Dias, HM; et al.","2012","04","10","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,"Arbusto, ca. 4m de atura, com frutos.","HUFSJ006259",NA,"679","Santa Marta. Parque Nacional do Caparaó. Vale do Rio Santa Marta. Floresta Montana Ombrófila.","120","120",NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"115","2019-02-27 14:03:10-03","UFSJ","HUFSJ","3576","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Barroso, GM","1990","07","17","Spada, J","1978","04","07","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Porte arbóreo, flor branca, fuste cilindrica, superficie da casca áspera, altura total 18m, altura da fuste 12m, diâmetro da copa 7m.","HUFSJ003576",NA,"75","Reserva Natural Vale. Cruzamento com 142,221, T.203. Estrada Gávea.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"116","2019-02-27 14:03:10-03","UFSJ","HUFSJ","3840","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Barroso, GM","1990","07","17","Folli, DA","1982","09","20","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Porte arbóreo, fruto maduro verde roxeado, descamação em placas, fuste cilindrica, altura total 20m, altura da fuste 125,66m, diâmetro da copa 12m.","HUFSJ003840",NA,"397","Reserva Natural Vale.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"117","2019-02-27 14:03:10-03","UFSJ","HUFSJ","3577","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Folli, DA","2009","05","20","Folli, DA","2009","05","20","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Porte arbóreo, botão verde, flor branca, fuste cilindrica, superficie da casca lisa, altura total 13m, altura da fuste 9m, diâmetro da copa 5m.","HUFSJ003577",NA,"6354","Reserva Natural Vale. Aceiro Marco de Ferro.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"118","2019-02-27 14:03:10-03","UFSJ","HUFSJ","3578","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Lucas, E; A","2011","09","01","Folli, DA","2005","11","14","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Porte arbustivo, botão e flor branca, altura total 2m, altura da fuste 10m, diâmetro da copa 1m.","HUFSJ003578",NA,"5130","Reserva Natural Vale. Estrada Gávea.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"119","2019-02-27 14:03:10-03","UFSJ","HUFSJ","4534","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M","2013",NA,NA,"Viana, CG","2006","03","30","Brasil",NA,NA,NA,NA,NA,NA,NA,"HUFSJ004534",NA,"367","Parna Caparaó. Macieira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-02-27 14:03:10-03","UFSJ","HUFSJ","6317","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M","2013",NA,NA,"Dias, HM; et al.","2012","06","12","Brasil","Espírito Santo","Ibitirama","-41.754444","-20.491111","-41.754444","-20.491111","Árvore seca com 6m de altura, frutos esverdeados.","HUFSJ006317",NA,"719","Santa Marta, Parque Nacional do Caparaó. Floresta Ombrófila Montana.","135","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-02-27 14:03:10-03","UFSJ","HUFSJ","6257","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M","2013",NA,NA,"Dias, HM; Silva, AE","2012","08","22","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,"Arbusto na beira do Rio Santa Marta. Com frutos imaturos verdes.","HUFSJ006257",NA,"753","Santa Marta. Parque Nacional do Caparaó, Vale do Rio Santa Marta. Localidade de Cachoeira Encantada.","150","150",NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"122","2019-02-27 14:03:10-03","UFSJ","HUFSJ","6258","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M","2013",NA,NA,"Dias, HM; et al.","2012","02","05","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,"Arbusto de 3m de altura, com frutos imaturos esverdeados.","HUFSJ006258",NA,"598","Santa Marta. Parque Nacional do Caparaó, Vale do Rio Santa Marta. Na beira da cachoeira.","120","120",NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"123","2019-12-20 18:46:45-03","UFSJ","HUFSJ","7820","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M","2013",NA,NA,"Vervloet, RR; Bausen, E; Pizziolo, W","2002","12","19","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Árvore, com 19m, flores de cor verde claro, topo de morro, dossel 20m.","HUFSJ007820",NA,"1590","Nova Lombardia, Reserva Biológica Augusto Ruschi, Tracomal.","920","920",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"124","2021-04-08 17:13:02-03","UESB","HUESB","3192","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","Legrand","L.Funch","2005","02",NA,"Fonseca, R.B.S.","2005","02","21","Brasil","Bahia","Lençóis","-41.4","-12.55","-41.4","-12.55","Troca de Material.; Arvoreta, ca. 3m alt. Folhas cartáceas, discolores, com face adaxial verde oliva e face abaxial verde amarelado. Botões e flores alvas.",NA,NA,"20",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-01 15:05:54-03","UnB","UB","200719","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand","Ivanauskas, NM","2013",NA,NA,"Delfini, C; et al.","2013","03","27","Brasil","São Paulo","Tapiraí","-47.750556","-24.135833","-47.750556","-24.135833","Árvore 2m. Frutos imaturos verdes; Floresta ombrófila densa",NA,NA,"834","Trilha entre a UHE Alecrim e UHE Porto Raso","331","331","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-01 15:05:54-03","UnB","UB","131266","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand","Sobral, M","2005",NA,NA,"Silva, JM","2004","05","01","Brasil","Paraná ","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"Fruto esverdeado.; Árvore 4m.; Floresta atlântica",NA,NA,"4026","Fazenda Capivari",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"127","2019-11-01 15:05:54-03","UnB","UB","131267","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand","Sobral, M","1992",NA,NA,"Kummrow, R","1985","01","08","Brasil","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,"Flor alva.; Arvoreta 5m.; Mata",NA,NA,"2720","Colônia Floresta",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"128","2019-11-01 15:05:54-03","UnB","UB","200716","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand","Ivanauskas, NM","2013","04",NA,"Bettinardi, ML; et al.","2013","04","01","Brasil","São Paulo","Tapiraí","-47.860278","-24.173056","-47.860278","-24.173056","Árvore 5m. Fruto verde",NA,NA,"6","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé","254","254","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:05:54-03","UnB","UB","200647","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand","Ivanauskas, NM","2013",NA,NA,"Cabral, FN; et al.","2013","03","30","Brasil","São Paulo","Tapiraí","-47.493056","-24.025","-47.493056","-24.025","Arvoreta 3m. Fruto verde; Floresta ombrófila densa",NA,NA,"890","Trilha do Chagas, UHE da Fumaça",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-03 10:04:17-03","UFSCar","SORO","7382","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aff. lineata","Myrcia aff. lineata","(O.Berg) Nied.","E. Lucas & A.C. Araújo","2011","09","01",NA,"2005","11","14","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Arbustivo; Altura: 2m; Hábito: terrestre; Cor/Flor: Branca; Botão: Branca.",NA,NA,"5130","Reserva Natural Vale. Gávea. Mata Ciliar. Estrada Gávea.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"131","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","lineata","Aulomyrcia lineata","O.Berg",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"Brazil","Rio de Janeiro","Rio Bonito","-42.6097","-22.7086",NA,NA,NA,NA,NA,"s.n.","in silvis montis prope Praya dos Flamingos Sebastianopoli",NA,NA,NA,NA,NA,"Southern America",NA,NA,"20195","auto",NA,NA,NA,NA,NA
"132","2014-08-28 09:40:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptromyrcia","eugenioides","Calyptromyrcia eugenioides","(Cambess.) O.Berg",NA,NA,NA,NA,"Laruotte",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in pascuis prope Itambe",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptromyrcia","eugenioides","Calyptromyrcia eugenioides","(Cambess.) O.Berg",NA,NA,NA,NA,"Laruotte",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in pascuis prope Itambe",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2014-08-28 09:40:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptromyrcia","eugenioides","Calyptromyrcia eugenioides","(Cambess.) O.Berg",NA,NA,NA,NA,"Laruotte",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in pascuis prope Itambe",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Calyptromyrcia","eugenioides","Calyptromyrcia eugenioides","(Cambess.) O.Berg",NA,NA,NA,NA,"Laruotte",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in pascuis prope Itambe",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:44:01-03","UFRGS","ICN","063713","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand",NA,"2011","12","27","Hatschbach, G","1967","08","06","Brasil","PR","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 25m altura, tronco na base 25cm.; Mata pluvial da encosta do morro.",NA,NA,"16698","Serrinha","100","100","Dicotyledon",NA,NA,"América do Sul",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"137","2021-02-08 12:44:07-03","UFRGS","ICN","120199","S","Plantae","Myrtaceae","Myrcia","cf. eugenioides","Myrcia cf. eugenioides","Camb.","Sobral, M",NA,NA,NA,"Hatschbach, G; et al.","1997","08","13","Brasil","MT","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"Arvoreta, 4m; flor alva. Mata de galeria. V. Cambessèdes, Fl. Bras. Merid. 2: 302. 1832.",NA,NA,"66891","estrada Água Fria-Rio Manso Rio Casca",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"107042","auto",NA,NA,NA,NA,NA
"138","2021-02-08 12:44:07-03","UFRGS","ICN","120191","S","Plantae","Myrtaceae","Myrcia","cf. eugenioides","Myrcia cf. eugenioides","Camb.","Sobral, M",NA,NA,NA,"Hatschbach, G; et al.","1995","05","14","Brasil","MT","Porto Estrela","-57.2275009155273","-15.3243999481201",NA,NA,"Árvore, 5m; flor alva. Cerrado, transição para mata.",NA,NA,"62773","Fazenda Salobrinha",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"59745","auto",NA,NA,NA,NA,NA
"139","2021-02-08 12:44:07-03","UFRGS","ICN","062873","S","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.","Sobral, M","1999",NA,NA,"Sobral, M","1984","12",NA,"Brasil","BA","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"Árvore de 8 m de altura.; Beira de mata",NA,NA,"3590",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,"61245","auto",NA,NA,NA,NA,NA
"140","2018-09-17 16:58:34-03","UM","RECOLNAT_UM_MPU","MPU011022","PreservedSpecimen",NA,"Myrtaceae","Calyptromyrcia","eugenioides","Calyptromyrcia eugenioides puberula","O.Berg",NA,NA,NA,NA,"Laruotte",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu011022' target='other'> <mi>dwc_moreinfo</mi></a>","MPU011022","MPU011022_01",NA,"Minas Geraës. Itambe",NA,NA,NA,NA,"puberula",NA,"hb",NA,NA,NA,NA,NA,"isotype",NA,NA
"141","2020-02-19 10:20:06-03","UM","RECOLNAT_UM_MPU","MPU011021","PreservedSpecimen",NA,"Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.","Cambessèdes",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu011021' target='other'> <mi>dwc_moreinfo</mi></a>","MPU011021","MPU011021_01",NA,"s.l.",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"syntype",NA,NA
"142","2016-11-21 16:42:42-02","GH","HU-HERB","GH 00395279","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O. Berg) Niedenzu",NA,NA,NA,NA,"L. Riedel","1821","11",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"515","Pr. Castel [Castelo?]",NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"515",NA,NA,NA,"undetermined"
"143","2014-09-23 10:58:55-03","G","G","G00027928","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand","Amorim, B. S.","2013","01","01","Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier","1994","11","29","Brazil","Alagoas","Pedra Talhada","-36.41666667","-9.25","-36.41666667","-9.25","Coordinate uncertainty: Approx. in a 1'000 m. radius Image URL: No picture available on the institution's web site","G00027928",NA,"7246",NA,"550","550",NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA
