"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"637","2021-03-04 15:44:14-03","IF","SPSF","23598","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G.Durigan & G.A.D.C. Franco","1993","09","15","América do Sul","Brasil",NA,NA,"COLETA: Árvore. Frutos de cúpula vermelha. Nome Popular - Canela.; GEOGRAFIA: Cerradão. Cabeceira do Rio Palmitalzinho..;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","s/n","Estação Experimental de Assis",NA,"J.B. Baitello","SP","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"1999","02","01","Magnoliopsida","23972","auto",NA,NA,NA,NA
"638","2021-03-04 15:44:14-03","IF","SPSF","21321","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","E.D.Castellani & A.Custodio Filho & J.A.Pastore","1997","03","19","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 4-5 m de altura. Botões florais jovens. Nome Popular - Canela.; GEOGRAFIA: Coordenadas 48W50' , 20S26'.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","162",NA,NA,"J.B.Baitello","SP","Barretos","-48.560001373291","-20.5499992370605",NA,NA,NA,NA,"1997","03","19","Magnoliopsida","34752","auto",NA,NA,NA,NA
"639","2021-03-04 15:44:14-03","IF","SPSF","23414","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","M.H.O.Pinheiro & G.H.O.Pinheiro","1997","05","31","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 7 m de altura. Flores e frutos imaturos.; GEOGRAFIA: cerradao&nf;;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","297","Jardim Botânico Municipal",NA,"J.B. Baitello","SP","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"1998","11","10","Magnoliopsida","29186","auto",NA,NA,NA,NA
"640","2021-03-04 15:44:14-03","IF","SPSF","20985","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","J.P.Souza","1996","04","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","619","pasto em área originalmente ocupada por cerrado",NA,"J.B.Baitello","SP","Itatinga","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,"1997","04","02","Magnoliopsida","28219","auto",NA,NA,NA,NA
"641","2021-03-04 15:44:14-03","IF","SPSF","08118","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","O.Handro","1957","05","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","(Nees) Mez","693","fazenda Campininha",NA,"J.B.Baitello","SP","Moji Guaçú","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"1989","02","10","Magnoliopsida","39309","auto",NA,NA,NA,NA
"642","2021-03-04 15:44:14-03","IF","SPSF","46864","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F.T.Farah","2000","12","30","América do Sul","Brasil",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1534","Fazenda Vale do Rosário",NA,"F.M.Alves","SP","Orlândia","-47.8800010681152","-20.7199993133545",NA,NA,NA,NA,"2011","06","16","Magnoliopsida","16147","auto",NA,NA,NA,NA
"643","2021-03-04 15:44:14-03","IF","SPSF","18079","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","V.C.Souza et. al.","1994","04","15","América do Sul","Brasil",NA,NA,"COLETA: Árvore com aprox. 10 m de altura. Tépalas cor creme-esverdeado. Anteras cor creme-amarelado.; GEOGRAFIA: Coordenadas 48W53'33'' , 21S12'50''. ESA 15509.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","5713","Fazenda Rocha",NA,"J.B.Baitello","SP","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,"1995","02","07","Magnoliopsida","14884","auto",NA,NA,NA,NA
"644","2021-03-04 15:44:14-03","IF","SPSF","21283","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","M.A.Assis","1996","05","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesofila alterada&nf;Árvore;",NA,NA,"Magnoliophyta","Laurales","(Nees) Mez","803","bairro das Palmeiras",NA,"J.B.Baitello","SP","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"1997","01","23","Magnoliopsida","24390","auto",NA,NA,NA,NA
"645","2021-03-04 15:44:14-03","IF","SPSF","31216","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A.P.Savassi","2002","04","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Florsta Estacional&nf;;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","229","P.E.Carlos Botelho",NA,NA,"SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","27904","auto",NA,NA,NA,NA
"646","2021-03-04 15:44:14-03","IF","SPSF","19964","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","L.C.Bernacci","1995","05","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","1690","E.E.Instituto Agronomico",NA,"J.B. Baitello","SP","Votuporanga","-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,"1996","07","03","Magnoliopsida","20562","auto",NA,NA,NA,NA
"647","2021-03-04 15:44:14-03","IF","SPSF","19925","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","V.C.Souza & P.R.L.Moraes & F.X.Vitti","1994","04","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesofila Semidecidua Secundaria.&nf;Árvofe 10m; tépalas creme esverdeadas; anteras creme amareladas; nectários verde-claros.; GEOGRAFIA: Ao lado da Estação do IAC.;",NA,NA,"Magnoliophyta","Laurales","(Nees) Mez","5713","Fazenda Rocha",NA,"J.B.Baitello","SP","Pindorama","-48.8925","-21.213889",NA,NA,NA,NA,"1996","07","10","Magnoliopsida",NA,NA,NA,NA,NA,NA
"648","2021-03-04 15:44:14-03","IF","SPSF","19939","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","J.Y.Tamashiro","1995","06","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","1070","cerrado",NA,"J.B. Baitello","SP","Lencois Paulista",NA,NA,NA,NA,NA,NA,"1996","07","11","Magnoliopsida",NA,NA,NA,NA,NA,NA
"649","2021-03-04 15:44:14-03","IF","SPSF","19954","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","V.C.Souza & P.L.R.de Moraes & F.X.Vitti","1994","04","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesófila Semidecídua&nf;Árvore 6m; botões verde-claros.; GEOGRAFIA: Ao lado da Estação do IAC.;",NA,NA,"Magnoliophyta","Laurales","(Nees) Mez","5715","Fazenda Rocha",NA,"J.B.Baitello","SP","Pindorama","-48.8925","-21.213889",NA,NA,NA,NA,"1996","11","21","Magnoliopsida",NA,NA,NA,NA,NA,NA
"650","2021-03-04 15:44:14-03","IF","SPSF","20482","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach","1994","06","04","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,"Magnoliophyta","Laurales","(Nees) Mez","60697","Piraputanga",NA,"H. van der Werff","MT","Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"651","2021-03-04 15:44:14-03","IF","SPSF","21365","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","J.A.Pastore & E.D.Castellani & A.Custódio-Filho","1997","03","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerradão&nf;Arvoreta 3 a 4m altura; flores amareladas.&nf;Nome popular: canela;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","742","ribeirão Anhumas",NA,"J.B.Baitello","SP","Barretos","-48.833333","-20.433333",NA,NA,NA,NA,"1997","03","30","Magnoliopsida",NA,NA,NA,NA,NA,NA
"652","2021-03-04 15:44:14-03","IF","SPSF","46444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","N.M.Ivanauskas","1995","10","12","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 7m. Flores. Indivíduo 65C da fitossociologia; GEOGRAFIA: Floresta Atlântica;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1129","Propriedade de Antonio Povinski",NA,"N.M.Ivanauskas","SP","Pariquera Açu","-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"653","2021-03-04 15:44:14-03","IF","SPSF","24629","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","J.Correa Gomes","1964","05","12",NA,"Paraguai",NA,NA,"COLETA: Arvoreta de 5 m de altura. Flor na cor creme. Fruto verde, frequente. Pedúnculo vermelho. Aromática.; GEOGRAFIA: Cerrado.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","1686",NA,NA,"J.B. Baitello","Amambay","Capitán Bado",NA,NA,NA,NA,NA,NA,"1999","07","30","Magnoliopsida",NA,NA,NA,NA,NA,NA
"654","2021-03-04 15:44:14-03","IF","SPSF","38580","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","L. F. Souza","2004","10","27","América do Sul","Brasil",NA,NA,"COLETA: Arbusto com aprox. 5 m de altura. Fruto carnoso indeiscente de cor verde.; GEOGRAFIA: Cerradão/mata ciliar. Trilha Olho d'água. Neossolo quartzarênico.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","1273","Reserva Particular do Patrimônio Natural Pousada das Araras",NA,"J. B. Baitello","GO","Serranópolis","-51.997222","-18.4425","540","540",NA,NA,"2007","09","17","Magnoliopsida",NA,NA,NA,NA,NA,NA
"655","2021-03-04 15:44:14-03","IF","SPSF","38581","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","L. F. Souza","2005","05","25","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 6 m de altura. Flores com sépalas verdes, presença de botão, odor forte.; GEOGRAFIA: Cerrado. Mata Ciliar. Trilha Olho d'água. Neossolo quartzarênico.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2354","Reserva Particular do Patrimônio Natural Pousada das Araras",NA,"J. B. Baitello","GO","Serranópolis","-51.987778","-18.436667","550","550",NA,NA,"2007","09","17","Magnoliopsida",NA,NA,NA,NA,NA,NA
"656","2021-03-04 15:44:14-03","IF","SPSF","44296","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","M.A.da Silva & V.R.de Arruda & D.Alvarenga & M.L.Fonseca","1998","08","21","América do Sul","Brasil",NA,NA,"COLETA: Cerrado alterado; pastagem.&nf;Relevo plano&nf;Árvore 6m; botões florais cor creme.; GEOGRAFIA: Próximo à pedra Guardião.;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","3962","Reserva Particular do Patrimônio Natural Pousada das Araras",NA,"J.B.Baitello","GO","Serranópolis","-52.006667","-18.451389","560","560",NA,NA,"2008","05","15","Magnoliopsida",NA,NA,NA,NA,NA,NA
"657","2021-03-04 15:44:14-03","IF","SPSF","46491","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A.Amaral Jr. & J.O.Mendonça & O.Dias","1998","10","14","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 8m de altura, flores amarelo-esverdeadas.; GEOGRAFIA: Remanescente de vegetação à margem da estrada.;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","143","Estrada Brasilândia-Bataguassu",NA,NA,"MS","Brasilândia","-52.086944","-21.321944",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"658","2021-03-04 15:44:14-03","IF","SPSF","46492","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A.Amaral Jr. & J.O.Mendonça & O.Dias","1998","10","14","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 2,5m de altura com frutos verdes e pedúnculo avermelhado.; GEOGRAFIA: Remanescente de vegetação à margem da estrada.;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","139","Estrada Brasilândia-Bataguassu",NA,NA,"MS","Brasilândia","-52.056389","-21.279722",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"659","2021-03-04 15:44:14-03","IF","SPSF","50484","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A.Maruyama & L.A. Oiveira","2016","05","03","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta ca. 3,6m de altura, botões florais imaturos de coloração esverdeada.;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","356","Cerrado senso restrito",NA,"A.Maruyama","SP","Taubaté","-54.455833","-20.172222","643","643",NA,NA,"2016","05","18","Magnoliopsida",NA,NA,NA,NA,NA,NA
"660","2021-03-04 15:44:14-03","IF","SPSF","47406","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","N.M.Ivanauskas & D.F.Bertani & I.A.Mattos & P.S.Espíndola","2013","05","23","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 4,5 metros de altura. Flores em botão.; GEOGRAFIA: Floresta Estacional Semidecidual. Mata da Estiva. Borda do fragmento (WGS84, Zona 23K).;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","6457","Fazenda Santa Carlota",NA,"J.B.Baitello","SP","Cajuru","-47.303889","-21.275",NA,NA,NA,NA,"2013","06","20","Magnoliopsida",NA,NA,NA,NA,NA,NA
"661","2021-03-04 15:44:14-03","IF","SPSF","46841","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","N.M.Ivanauskas & G.F.Árbocz & M.M.R.Silva & J.Zanella","1997","03","24","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 2,5m. Flores amarelas. Indivíduo nº 514 do Levantamento Fitossociológico.; GEOGRAFIA: Savana Florestada (Cerrado). Relevo plano.;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1661","Fazenda Brasil",NA,"J.B.Baitello","MT","Barra dos Garças","-52.433056","-15.093056","780","780",NA,NA,"2012","12","20","Magnoliopsida",NA,NA,NA,NA,NA,NA
"662","2021-03-04 15:44:14-03","IF","SPSF","50478","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","L.D.Thomaz","1993","03","10","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 8m com botões verdes. A3P17N489;",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1253","Estação Ecológica de Santa Lúcia",NA,"J.B.Baitello","ES","Santa Lucia",NA,NA,NA,NA,NA,NA,"2016","05","10","Magnoliopsida",NA,NA,NA,NA,NA,NA
"663","2021-03-04 15:44:14-03","IF","SPSF","53726","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Durigan et al.","2001","05","09","América do Sul","Brasil",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","s/n",NA,NA,"G.A.D.C.Franco","SP","Olímpia","-48.9525","-20.638889",NA,NA,NA,NA,"2001","07","31","Magnoliopsida",NA,NA,NA,NA,NA,NA
"664","2021-03-04 15:44:14-03","IF","SPSF","39792","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","K.M.G.Bezerra","2007","05","17","América do Sul","Brasil",NA,NA,"COLETA: Arbóreo, botões florais esverdeados. Material testemunha da tese de Kadja Milena Gomes Bezerra (Pós-graduação em Botânica da UnB, 2008).; GEOGRAFIA: Margem de Mata de Galeria.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","6","Fazenda Água Limpa",NA,"J.B.Baitello","DF","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2008","06","11","Magnoliopsida","70570","auto",NA,NA,NA,NA
"665","2021-03-04 15:44:14-03","IF","SPSF","12752","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S. Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 4 - 5 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Local seco com iluminação solar direta. Av. Três barras - Chácara Adubo.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","116",NA,NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"666","2021-03-04 15:44:14-03","IF","SPSF","12751","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore com aprox. 5 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Árvore aparentemente igual a 116 e 117, a aprox. 15 m destas, no mesmo lado da Avenida Três Barras.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","118",NA,NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"667","2021-03-04 15:44:14-03","IF","SPSF","12750","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 3 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Na borda da formação arbustre. Em frente ao estacionamento na Secretaria de Administração.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","111",NA,NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"668","2021-03-04 15:44:14-03","IF","SPSF","35299","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F.M. Alves","2005","05","09","América do Sul","Brasil",NA,NA,"COLETA: Árvore, flores verde-amareladas. Frutos verdes. Nome comum - Canela.; GEOGRAFIA: Solo argiloso, relevo plano.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","15",NA,NA,"F.M. Alves","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","161190","auto",NA,NA,NA,NA
"669","2021-03-04 15:44:14-03","IF","SPSF","12749","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore com aprox. 5 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Local seco com árvores esparsas. Próximo a Secretaria de Administração - Campus - UFMS.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","110",NA,NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"670","2021-03-04 15:44:14-03","IF","SPSF","12758","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 4 - 5 m de altura. Copada (diâmetro da copa aprox. 6 m ). Flores amarelas.; GEOGRAFIA: Cerrado. Avenida Três Barras, a aprox. 10 m da árvore nº 118, no mesmo lado da avenida.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","119",NA,NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"671","2021-03-04 15:44:14-03","IF","SPSF","12759","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S. Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore antiga (diâmetro caule aprox. 60 cm), c/parte suspensa quebrada. Brotação mona. Flores amarelas.; GEOGRAFIA: Cerrado. Av. Inês Barros.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","120",NA,NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"672","2021-03-04 15:44:14-03","IF","SPSF","12753","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 4 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Aparentemente igual a árvore 116, a aprox. 10 m desta (direção leste).;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","117",NA,NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","17","Magnoliopsida","161190","auto",NA,NA,NA,NA
"673","2021-03-04 15:44:14-03","IF","SPSF","12754","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprx. 10 m de altura. Flores amarelas. Casca grossa.; GEOGRAFIA: Cerrado. Local seco e com iluminação direta. Árvore isolada em residência - Av. Três Barras. Área rural.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","115","Loteamento Itatiaia",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"674","2021-03-04 15:44:14-03","IF","SPSF","11991","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A.Conceição","1987","05","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 5 a 6 m de altura, bem ramificada.; GEOGRAFIA: Cerradão. A margem de restos de mata alterada, associada a um Leg. Pap. Dipterix. Solo arenoso com camada da superfície humosa.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2085","Loteamento Itatiaia",NA,"J.B.Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","10","04","Magnoliopsida","161190","auto",NA,NA,NA,NA
"675","2021-03-04 15:44:14-03","IF","SPSF","12757","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","19","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 6 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Terreno seco com iluminação direta a partir das 10h. Terreno cercado com arame na borda do capão (lado oeste).;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","112","Loteamento Itatiaia",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"676","2021-03-04 15:44:14-03","IF","SPSF","12756","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","19","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 5 m de altura. Casca grossa com estrias verticais. Flores amarelas.; GEOGRAFIA: Cerrado. Local seco com iluminação direta (área desmatada).;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","113","Loteamento Itatiaia",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"677","2021-03-04 15:44:13-03","IF","SPSF","11986","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A.Conceição","1987","05","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 5 - 6 m de altura, mutilada, com brotamento na base do tronco remanescente. Folhas com pecíolos jovens vinhosos, com alguns estames estereis.; GEOGRAFIA: Cerradão.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2086","Loteamento Itatiaia",NA,NA,"MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","161190","auto",NA,NA,NA,NA
"678","2021-03-04 15:44:14-03","IF","SPSF","12761","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S. Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore com aprox.4 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Árvore isolada em local seco. Estrada Loteamento Rita Vieira - Coopharádio;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","122","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"679","2021-03-04 15:44:14-03","IF","SPSF","12763","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 5 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Local seco, que era de mata fechada, com recente desmatamento. Chácara em frente ao Seval, na margem da estrada de ferro.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","123","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
