"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"274","2019-03-16 12:49:28-03","UNEMAT","HERBAM","8544","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Soares, C.R.A.; Matos, D.L.; Silvino, L.; Moura, V.A.; Benetti, E. & Zanin, H.R.W.","Vermelho 26531","2012","06","Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.779722","-9.3625","-56.779722","-9.3625",NA,NA,"HERBAM008544","04",NA,NA,NA,NA,NA,NA,NA,NA,"Vieira, S","168","168",NA,NA,"2012","06","12",NA,NA,NA,NA
"275","2019-03-16 12:49:28-03","UNEMAT","HERBAM","8544","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Soares, C.R.A.; Matos, D.L.; Silvino, L.; Moura, V.A.; Benetti, E. & Zanin, H.R.W.","Vermelho 26531","2012","06","Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.779722","-9.3625","-56.779722","-9.3625",NA,NA,"HERBAM008544","04",NA,NA,NA,NA,NA,NA,NA,NA,"Vieira, S","168","168",NA,NA,"2012","06","12",NA,NA,NA,NA
"276","2019-02-23 11:30:23-03","UNEMAT","HERBAM","10284","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Soares-Lopes, C.R.A.; Benetti, E.; Soares, A.T.; Fernandes, E.; Filho, J.I. & Da Silva, W.L.","CD 2478242","2014","12","Brasil","Mato Grosso","Alta Floresta","PCH Cabeça-de-boi, Ampliação do Bota Fora, M.E, Afloramento rochoso","-8855.65833","50.353611","-8855.65833","50.353611",NA,NA,"HERBAM010284","26",NA,NA,NA,NA,NA,NA,NA,NA,"F.Citadella","263","263",NA,NA,"2015","12","30",NA,NA,NA,NA
"277","2019-02-21 19:38:01-03","UNEMAT","HERBAM","2832","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","233","2007","10","Brasil","Mato Grosso","Itaúba","UHE Sinop","-55.466389","-11.324722","-55.466389","-11.324722",NA,NA,"HERBAM002832","16",NA,NA,NA,NA,NA,NA,NA,NA,"Soares, CRA; Lobato, LC; Silva, CA",NA,NA,NA,NA,"2008","07",NA,NA,NA,NA,NA
"278","2019-02-23 11:30:23-03","UNEMAT","HERBAM","9938","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Soares-Lopes, C R A; Assunção, P.A.C.L.","PA 37037896","2014","08","Brasil","Mato Grosso","Alta Floresta","PCH Cabeça-de-boi, área próxima ao refeitório, mar, Mata ciliar","-8855.325","-501.991667","-8855.325","-501.991667",NA,NA,"HERBAM009938","12",NA,NA,NA,NA,NA,NA,NA,NA,"P. Assunção","264","264",NA,NA,"2014","08","12",NA,NA,NA,NA
"279","2013-04-01 09:19:00-03","IPT","BCTW","6630","S","Plantae",NA,"Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby",NA,NA,NA,NA,"Brasil","Pará","Fordlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"280","2020-12-21 16:42:07-03","MBM","MBM","141999","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rimachi, M. .Y.","8959",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM141999",NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM141999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:42:07-03","MBM","MBM","141998","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rimachi, M. .Y.","4578",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM141998",NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM141998","McDaniel, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:42:07-03","MBM","MBM","166040","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","McDaniel, S.; et al.; et al.","31239",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM166040",NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM166040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:42:07-03","MBM","MBM","166041","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rimachi, M. .Y.","10586",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM166041",NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM166041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:42:07-03","MBM","MBM","203265","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Hatschbach, G.; Silva, J.M.; Silva, J.M.","65600",NA,NA,"Brazil","Mato Grosso","Vila Bela da SS. Trindade","Rio Barbado, Cassalvasco Velho",NA,NA,NA,NA,NA,NA,"MBM203265",NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM203265","Smith, S.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:42:07-03","MBM","MBM","205154","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","McDaniel, S.; et al.; et al.","19056",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM205154",NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM205154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:42:07-03","MBM","MBM","215048","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","67012",NA,NA,"Brazil","Mato Grosso","Vila Bela da SS. Trindade","Rio Guaporé, entre Vila Bela e Barra do Jacaré",NA,NA,NA,NA,NA,NA,"MBM215048",NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM215048","Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:42:07-03","MBM","MBM","404247","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Sardelli, L.; Silva, J.A.; Oliveira, V.F.; Thomé, R.S.; Silva, J.A.; Oliveira, V.F.; Thomé, R.S.","s.n.","2014","09","Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","-55.514167","-11.013889","-55.514167","-11.013889",NA,"Árvore, 6,6m de altura, CAP=1,12m. Base reta, tronco tortuoso. Folhas simples, verdes com manchas amarelas. Frutos secos, imaturos marrons e alongados.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica","MBM404247","30","Southern America",NA,NA,NA,NA,NA,NA,"MBM404247","Ferneda Rocha, L.C.","256","256",NA,NA,"2015","05",NA,NA,NA,NA,NA
"288","2020-12-21 16:42:07-03","MBM","MBM","406027","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Zanin, M.A.S.; Brito, A.G.; Oliveira, A.L.; Soares, V.A.L.; Brito, A.G.; Oliveira, A.L.; Soares, V.A.L.","s.n.","2014","10","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Lote F (prospecção)","-55.303889","-11.087222","-55.303889","-11.087222",NA,"Árvore com 5m de altura, CAP=20cm, base reta, casca lisa. folhas concolores, membranáceas. Frutos imaturos marrom.; Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amaz","MBM406027","03","Southern America",NA,NA,NA,NA,NA,NA,"MBM406027","Ferneda Rocha, L.C.","269","269",NA,NA,"2015","11","10",NA,NA,NA,NA
"289","2020-12-21 16:42:07-03","MBM","MBM","405560","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rosario, C.S.; Acacio, R.; Almeida, I.; Acacio, R.; Almeida, I.","s.n.","2011","12","Brazil","Pará","Vitória do Xingu","Rio Xingu, Sítio Pimental, PI","-52.0099983215332","-2.88000011444092",NA,NA,NA,"Árvore de 12m de altura; frutos imaturos rubiginosos.","MBM405560","02","Southern America",NA,NA,NA,NA,NA,NA,"MBM405560","Rosario, C.S.",NA,NA,"79439","auto","2011","12","02",NA,NA,NA,NA
"290","2020-12-21 16:42:07-03","MBM","MBM","392313","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rosario, C.S.; Acacio, R.; Almeida, I.; Acacio, R.; Almeida, I.","s.n.","2011","12","Brazil","Pará","Vitória do Xingu","Rio Xingu, Sítio Pimental, PI","-52.0099983215332","-2.88000011444092",NA,NA,NA,"Árvore de 12m de altura; frutos imaturos rubiginosos.","MBM392313","02","Southern America",NA,NA,NA,NA,NA,NA,"MBM392313","Rosario, C.S.",NA,NA,"79439","auto","2011","12","02",NA,NA,NA,NA
"291","2015-09-03 20:45:56-03","MNHN","RECOLNAT_MNHN_P","P00074088","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Spruce, R.",NA,NA,NA,"Brésil",NA,NA,"Propre San Carlos, ad Rio Negro, Brasilae borealis.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00074088' target='other'> <mi>dwc_moreinfo</mi></a>","P00074088",NA,NA,"hb",NA,NA,NA,NA,NA,"P00074088_01","Edwards",NA,NA,NA,NA,NA,NA,NA,NA,"2574",NA,NA
"292","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310198","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310198' target='other'> <mi>dwc_moreinfo</mi></a>","P02310198",NA,NA,"hb",NA,NA,NA,NA,NA,"P02310198_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02785808","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Campbell, D.G.|Monteiro, O.P.|Ongley, J.C.|Nelson, B.W.|Ramos, J.F.",NA,"1974","5","Brasil","Pará",NA,"Rio Trombetas near Cachoeira Porteira.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02785808' target='other'> <mi>dwc_moreinfo</mi></a>","P02785808","27",NA,"hb",NA,NA,NA,NA,NA,"P02785808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P 22367",NA,NA
"294","2015-09-29 00:31:15-03","MNHN","RECOLNAT_MNHN_P","P00750529","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Spruce, R.",NA,"1851","9","Brésil",NA,NA,"Prope Bara, Prov. Rio Negro",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00750529' target='other'> <mi>dwc_moreinfo</mi></a>","P00750529",NA,NA,"hb",NA,NA,NA,NA,NA,"P00750529_01","Edwards",NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA
"295","2015-09-29 02:08:47-03","MNHN","RECOLNAT_MNHN_P","P00750530","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Spruce, R.",NA,"1851","9","Brésil",NA,NA,"Prope Bara, Prov. Rio Negro",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00750530' target='other'> <mi>dwc_moreinfo</mi></a>","P00750530",NA,NA,"hb",NA,NA,NA,NA,NA,"P00750530_01","Edwards",NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA
"296","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310185","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Spruce",NA,"1852","10","Brasil","Amazonas",NA,"Prope Panuri ad Rio Maupes.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310185' target='other'> <mi>dwc_moreinfo</mi></a>","P02310185","1",NA,"hb",NA,NA,NA,NA,NA,"P02310185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2574",NA,NA
"297","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310186","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Prance, G.T.|Silva, N.T.",NA,"1964","8","Brasil","Pará",NA,"Vicinity of Cachoeira. BR 22",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310186' target='other'> <mi>dwc_moreinfo</mi></a>","P02310186","24",NA,"hb",NA,NA,NA,NA,NA,"P02310186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58853",NA,NA
"298","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310187","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Spruce",NA,"1854","8","Colômbia",NA,NA,"In Guainiae ripis",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310187' target='other'> <mi>dwc_moreinfo</mi></a>","P02310187","1",NA,"hb",NA,NA,NA,NA,NA,"P02310187_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3519",NA,NA
"299","2016-06-08 14:49:01-03","MNHN","RECOLNAT_MNHN_P","P02310188","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Spruce, R.",NA,"1852","9","Brasil","Amazonas",NA,"Rio Uaupés",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310188' target='other'> <mi>dwc_moreinfo</mi></a>","P02310188","1",NA,"hb",NA,NA,NA,NA,NA,"P02310188_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2574",NA,NA
"300","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310191","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Fróes, R.L.|Krukoff, B.A.",NA,"1932","10","Brasil","Maranhão",NA,"Maracassumé River regiom.",NA,NA,NA,NA,NA,"Reçu le 23 Août 1933. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310191' target='other'> <mi>dwc_moreinfo</mi></a>","P02310191","8",NA,"hb",NA,NA,NA,NA,NA,"P02310191_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1934",NA,NA
"301","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310192","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Santos, R.R.|Souza, R.",NA,"1968","6","Brasil","Mato Grosso",NA,"Rio Suiazinha (appox. 290 km N of Xavantina)",NA,NA,NA,NA,NA,"Nome vulgar: Urucuraninha <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310192' target='other'> <mi>dwc_moreinfo</mi></a>","P02310192","12",NA,"hb",NA,NA,NA,NA,NA,"P02310192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1747",NA,NA
"302","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310193","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Ratter, J.A.|Ferreira, A.|Santos, R.R.|Fonseca, J.|Souza, R.",NA,"1968","5","Brasil","Mato Grosso",NA,"Córrego de Porco, 240km N. of Xavantina on Xavantina-São Felix road.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310193' target='other'> <mi>dwc_moreinfo</mi></a>","P02310193","7",NA,"hb",NA,NA,NA,NA,NA,"P02310193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1332",NA,NA
"303","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310195","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Smith, A.C.",NA,"1937","11","Guyana","Upper Takutu-Upper Essequibo",NA,"British Guiana. Along river. Basin of Kuyuwini River (Essoquibo tributary), about 150 miles from mouth; dense forest.","-59.24206","2.09585",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310195' target='other'> <mi>dwc_moreinfo</mi></a>","P02310195","21",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2568",NA,NA
"304","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310197","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Smith, A.C.",NA,"1937","12","Guyana","Upper Takutu-Upper Essequibo",NA,"British Guiana. Basin of essequibo River, near mouth of Onoro Creek; dense forest. along river.","-58.63438","1.62129",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310197' target='other'> <mi>dwc_moreinfo</mi></a>","P02310197","15",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2674",NA,NA
"305","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310199","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Ratter, J.A.|Ferreira, A.|Santos, R.R.|Souza, R.",NA,"1968","5","Brasil","Mato Grosso",NA,"Córrego do Gato, 220km N. of Xavantina on the Xavantina-São Félis Road.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310199' target='other'> <mi>dwc_moreinfo</mi></a>","P02310199","30",NA,"hb",NA,NA,NA,NA,NA,"P02310199_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1589",NA,NA
"306","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310201","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Prance, G.T.|Monteiro, O.P.|Maas, P.J.|Ramos, J.F.|Coelho, D.F.|Atchley, A.A.|Woolcott, D.B.|Pinheiro, W.S.|Steward, w.C.",NA,"1971","7","Brasil","Amazonas",NA,"Rio Curuquetê, vicinity of Cachoeira Santo Antonio",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310201' target='other'> <mi>dwc_moreinfo</mi></a>","P02310201","14",NA,"hb",NA,NA,NA,NA,NA,"P02310201_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14218",NA,NA
"307","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310202","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Ramos, J.F.|Woolcott, D.B.",NA,"1971","10","Brasil","Amazonas",NA,"Rio Uneiuxi, 200/300 km above mouth",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310202' target='other'> <mi>dwc_moreinfo</mi></a>","P02310202","22",NA,"hb",NA,NA,NA,NA,NA,"P02310202_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15547",NA,NA
"308","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02785807","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Berg, C.C.|Lima, J.F.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.",NA,"1973","10","Brasil","Mato Grosso",NA,"Rio Aripuanã, bay near Igarapézinho","-59.35","-10.2",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02785807' target='other'> <mi>dwc_moreinfo</mi></a>","P02785807","11",NA,"hb",NA,NA,NA,NA,NA,"P02785807_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P 18433",NA,NA
"309","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310205","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Spruce, R.",NA,NA,"9","Brasil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310205' target='other'> <mi>dwc_moreinfo</mi></a>","P02310205","1",NA,"hb",NA,NA,NA,NA,NA,"P02310205_01",NA,NA,NA,"205258","auto",NA,NA,NA,NA,"1047",NA,NA
"310","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310203","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Glaziou, A.",NA,"1872","3","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Jan.) Quinta da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310203' target='other'> <mi>dwc_moreinfo</mi></a>","P02310203","15",NA,"hb",NA,NA,NA,NA,NA,"P02310203_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"8108 A",NA,NA
"311","2016-06-08 14:48:26-03","MNHN","RECOLNAT_MNHN_P","P02310204","PreservedSpecimen",NA,"Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Glaziou",NA,"1878","12","Brasil","Rio de Janeiro","Rio de Janeiro","Quinta de S. Cristovão","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310204' target='other'> <mi>dwc_moreinfo</mi></a>","P02310204","16",NA,"hb",NA,NA,NA,NA,NA,"P02310204_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"14223",NA,NA
"312","2020-12-11 11:40:32-03","UFMG","BHCB","186599","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Castro, R; Gomes, P","2628","2015","10","Brasil","Minas Gerais","Mariana",NA,"-43.472222","-20.191667","-43.472222","-20.191667",NA,"Floresta Semidecidual com Eucalipto","BHCB186599","30","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"972","972",NA,NA,"2016","06","01",NA,NA,NA,NA
"313","2020-12-11 11:40:32-03","UFMG","BHCB","27507","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby",NA,"s.n.",NA,NA,"Brasil","Mato Grosso","Joara","Alta Floresta",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-11 11:40:32-03","UFMG","BHCB","27507","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby",NA,"s.n.",NA,NA,"Brasil","Mato Grosso","Joara","Alta Floresta",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-11 11:40:32-03","UFMG","BHCB","71204","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Hatschbach, G","67012",NA,NA,"Brasil","Mato Grosso","Vila Bela da Sma. Trindade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:21:25-03","UFPR","UPCB","17080","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens var. sprucei","(Pohl) Pittier","Solomon, J.C.","13120","1985","01","Bolívia","La Paz","Murillo","Dpto. La Paz, Prov. Murillo",NA,NA,NA,NA,NA,"Tree 10m, flowers white, sweet fragrant..",NA,"20",NA,NA,NA,NA,NA,NA,"var. sprucei",NA,"Liesner, R.","1900","2100",NA,NA,"1988","01","01",NA,NA,NA,NA
"317","2009-11-10 12:42:00-02","MO","MOBOT","100227267","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","C.A. Cid Ferreira","Cid Ferreira 7492","1986","6","Brazil","Rondônia","Porto Velho","Área do Reservatório da Usina Hidrelétrica de Samuel, próximo ao igarapé Japiim.","-63.9039001464844","-8.76194000244141",NA,NA,NA,NA,NA,"18","South America",NA,NA,NA,NA,NA,NA,NA,"G.T. Prance",NA,NA,"333357","auto",NA,NA,NA,NA,NA,"1",NA
"318","2013-12-22 21:02:00-02","MO","MOBOT","3024294","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Judith Rosales|J.L. Valles","Rosales 16","1986","8","Venezuela","Anzoátegui",NA,"Rio Mapire, afluente norte del Rio Orinoco Medio. Estacion Musinacio. Vegetacio: Bosque rebalsero del Rio Mapire, en la zona interior del bosque mixto","-64.5","7.5",NA,NA,NA,NA,NA,"10","South America",NA,NA,NA,NA,NA,NA,NA,"K.S. Edwards","1483.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","719705","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","John S. Brandbyge","Brandbyge 42658","1984","6","Ecuador","Chimborazo",NA,"Lagunos de Cuyabeno. Patococha. Igapó-forest.","-76.18333","-0.01666",NA,NA,NA,NA,NA,"6","South America",NA,NA,NA,NA,NA,NA,NA,"J. Brandbyge","2650.00000000","2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
