"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"164","2020-12-21 16:36:43-03","MBM","MBM","4880","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Hatschbach, G.","1967","11","25","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM004880","MBM004880",NA,NA,NA,NA,"17971",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:36:43-03","MBM","MBM","116655","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Silva, S.M.; et al.; et al.","1986","10","04","Brazil","Paraná","Paranaguá","Restinga da Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM116655","MBM116655",NA,NA,NA,NA,"758",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:36:43-03","MBM","MBM","346035","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Stival-Santos, A.","Stival-Santos, A.; et al.; et al.","2007","10","19","Brazil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí","-48.6380996704102","-26.2432994842529",NA,NA,"2","2","MBM346035","MBM346035","Restinga.","2007","10","19","139",NA,NA,"Southern America",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:36:43-03","MBM","MBM","426915","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Schwirkowski, P.","Schwirkowski, P.","2018","07","22","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Após a ponte pênsil para a localidade de Oswaldo Amaral","-49.274444","-26.383056","-49.274444","-26.383056","250","250","MBM426915",NA,"Heliófita, cálice verde, corola branca; Floresta Ombrófila Densa. Estágio secundário avançado.","2018","07","22","2942",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:36:43-03","MBM","MBM","426929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Schwirkowski, P.","Schwirkowski, P.","2018","07","21","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Após a ponte pênsil para a localidade de Oswaldo Amaral","-49.274444","-26.383056","-49.274444","-26.383056","250","250","MBM426929",NA,"Esciófita, cálice verde, corola branca; Floresta Ombrófila Densa. Estágio secundário avançado.","2018","07","21","2943",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:36:43-03","MBM","MBM","427227","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Korte, A.; Kniess, A.; Kniess, A.","2010","06","23","Brazil","Santa Catarina","José Boiteux","Morro da Cruz","-49.678333","-26.908611","-49.678333","-26.908611","652","652","MBM427227",NA,"Arbusto, botão floral; Floresta Ombrófila Densa. Estágio médio de regeneração. Interior do fragmento.","2010","10","29","3825",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:36:43-03","MBM","MBM","123426","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1988","07","14","Brazil","Paraná","Antonina","Porto das Moças, 3km L","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM123426","MBM123426",NA,NA,NA,NA,"52144",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:36:43-03","MBM","MBM","148490","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Hatschbach, G.; Barboza, E.; Barboza, E.","1991","12","04","Brazil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM148490","MBM148490",NA,NA,NA,NA,"56125",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:36:43-03","MBM","MBM","59646","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Hatschbach, G.","1970","12","11","Brazil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM059646","MBM059646",NA,NA,NA,NA,"25821",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:36:43-03","MBM","MBM","3589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Hatschbach, G.","1971","07","24","Brazil","Paraná","Guaratuba","Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM003589","MBM003589",NA,NA,NA,NA,"16745",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:36:43-03","MBM","MBM","204981","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","1996","08","03","Brazil","Paraná","Guaratuba","Rodovia Guaratuba - Itapoá, rio Saí-Guaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM204981","MBM204981",NA,NA,NA,NA,"1678",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:36:43-03","MBM","MBM","63696","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Kummrow, R.","1974","02","17","Brazil","Paraná","Matinhos","Caiobá, Morro do Boi","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM063696","MBM063696",NA,NA,NA,NA,"184",NA,NA,"Southern America",NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:36:43-03","MBM","MBM","227727","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, S.M.","Souza, W.S.; et al.; et al.","1987","07","31","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM227727",NA,NA,NA,NA,NA,"1019",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:36:43-03","MBM","MBM","227729","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, S.M.","Souza, W.S.","1987","11","20","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM227729",NA,NA,NA,NA,NA,"1214",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:36:43-03","MBM","MBM","227730","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, S.M.","Britez, R.M.","1987","10","15","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM227730",NA,NA,NA,NA,NA,"1796",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:36:43-03","MBM","MBM","116656","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Britez, R.M.","1985","10","12","Brazil","Paraná","Paranaguá","Morro do Farol, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM116656","MBM116656",NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:36:43-03","MBM","MBM","116657","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Britez, R.M.","1986","12","14","Brazil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM116657","MBM116657",NA,NA,NA,NA,"1262",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:36:43-03","MBM","MBM","116658","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Souza, W.S.; et al.; et al.","1986","08","30","Brazil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM116658","MBM116658",NA,NA,NA,NA,"286",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:36:43-03","MBM","MBM","47329","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Hatschbach, G.","1951","08","03","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM047329","MBM047329",NA,NA,NA,NA,"2493",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:36:43-03","MBM","MBM","105632","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatton, J.","Lima, H.C. de; Sá, C.F.C. de; Sá, C.F.C. de","1984","10","14","Brazil","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"MBM105632","MBM105632",NA,NA,NA,NA,"2169",NA,NA,"Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:36:43-03","MBM","MBM","105633","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","J. Hatton","Martinelli, G.; Dalcin, E.; Dalcin, E.","1984","10","04","Brazil","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"MBM105633","MBM105633",NA,NA,NA,NA,"9971",NA,NA,"Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:36:43-03","MBM","MBM","47328","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Araquari","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"MBM047328","MBM047328",NA,NA,NA,NA,"918",NA,NA,"Southern America",NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:36:43-03","MBM","MBM","130783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Falkenberg, D.B.","Falkenberg, D.B.","1986","11","22","Brazil","Santa Catarina","Florianópolis","Lagoa do Peri","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM130783","MBM130783",NA,NA,NA,NA,"3547",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:36:43-03","MBM","MBM","95928","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Bresolin, A.","1971","10","12","Brazil","Santa Catarina","Florianópolis","Morro das Aranhas","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM095928","MBM095928",NA,NA,NA,NA,"365",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:36:43-03","MBM","MBM","103662","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Klein, R.","1968","08","08","Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM103662","MBM103662",NA,NA,NA,NA,"7856",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:36:43-03","MBM","MBM","154500","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1992","08","19","Brazil","Santa Catarina","Governador Celso Ramos","Gancho do Meio","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"MBM154500","MBM154500",NA,NA,NA,NA,"57166",NA,NA,"Southern America",NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:36:43-03","MBM","MBM","227733","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","1956","07","18","Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"MBM227733",NA,NA,NA,NA,NA,"3444",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:36:43-03","MBM","MBM","227732","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Klein, R.","1955","07","26","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM227732",NA,"Bis",NA,NA,NA,"1486",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:36:43-03","MBM","MBM","227734","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Klein, R.","1955","07","26","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM227734",NA,"Bis",NA,NA,NA,"1486",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:36:43-03","MBM","MBM","59315","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Dutilh de Capitani, J.; et al.; et al.","1978","07","09","Brazil","São Paulo","Caraguatatuba","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"MBM059315","MBM059315",NA,NA,NA,NA,"8170",NA,NA,"Southern America",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:36:43-03","MBM","MBM","238808","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Sobral, M.","1991","07",NA,"Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM238808","MBM238808",NA,NA,NA,NA,"7034",NA,NA,"Southern America",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:36:43-03","MBM","MBM","285080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Aguiar, O.T.","Robim, M.J.; et al.; et al.","1995","07","24","Brazil","São Paulo","Ubatuba","Parque Estadual Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM285080","MBM285080",NA,NA,NA,NA,"835",NA,NA,"Southern America",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"196","2015-09-04 22:54:05-03","MNHN","RECOLNAT_MNHN_P","P05322197","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05322197","P05322197_01","Donné par le Muséum Bot. de Berlim 1864 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05322197' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"272",NA,NA
"197","2015-09-04 22:54:05-03","MNHN","RECOLNAT_MNHN_P","P05322199","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Gaudichaud","1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P05322199","P05322199_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05322199' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"687",NA,NA
"198","2015-11-07 07:15:05-02","MNHN","RECOLNAT_MNHN_P","P01902756","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg","Mazine-Capelo","Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"P01902756","P01902756_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902756' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isotype","231","acutata",NA
"199","2015-11-07 07:15:12-02","MNHN","RECOLNAT_MNHN_P","P01902757","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg","Mazine-Capelo","Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"P01902757","P01902757_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902757' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isotype","231","acutata",NA
"200","2015-11-07 07:15:19-02","MNHN","RECOLNAT_MNHN_P","P01902758","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg","Mazine-Capelo","Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"P01902758","P01902758_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902758' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isotype","231","acutata",NA
"201","2015-09-04 22:54:05-03","MNHN","RECOLNAT_MNHN_P","P05322198","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Sellow","1829","5","16","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"P05322198","P05322198_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05322198' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","15123","auto",NA,NA,NA,NA,NA,NA,NA
"202","2015-11-07 07:15:05-02","MNHN","RECOLNAT_MNHN_P","P01902756","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg","Mazine-Capelo","Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"P01902756","P01902756_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902756' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isotype","231","acutata",NA
"203","2015-11-07 07:15:12-02","MNHN","RECOLNAT_MNHN_P","P01902757","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg","Mazine-Capelo","Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"P01902757","P01902757_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902757' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isotype","231","acutata",NA
"204","2015-11-07 07:15:19-02","MNHN","RECOLNAT_MNHN_P","P01902758","PreservedSpecimen",NA,"Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa acutata","O.Berg","Mazine-Capelo","Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"P01902758","P01902758_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902758' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isotype","231","acutata",NA
"205","2020-10-01 14:24:09-03","JBB","HEPH","29190","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Stival-Santos, A","2009","07","15","Brasil","Santa Catarina","Itapema","Praia Grossa.","-48.6","-27.09","-48.6","-27.09","56","56",NA,NA,"Coleta extra IFFSC, em beira de estrada, botão floral.","2010",NA,NA,"812","Dicotyledon","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-01 14:24:09-03","JBB","HEPH","29247","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Verdi, M","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.59","-28.62","479","479",NA,NA,NA,"2009",NA,NA,"2985","Dicotyledon","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:39:15-03","UFMG","BHCB","150378","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Fachin, HC","1997","07","02","Brasil","São Paulo","Araraquara","Estação Experimental, remanescente do cerradão","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"BHCB003323","BHCB003323","Arvoreta 2m altura, flores alvas e frutos imaturos verdes.","1997","09","11","s.n.","Dicotyledon",NA,"Southern America",NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:39:15-03","UFMG","BHCB","91810","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Bertoni, JEA; Geremias, A","2001","06","25","Brasil","São Paulo","Campinas","Fazenda Santa Elisa, Quadra Terra Roxa L8; P54.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"BHCB010573","BHCB010573","Arvoreta de 5 a 6m, com flores, tronco suberoso.","2002",NA,NA,"521","Dicotyledon",NA,"Southern America",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:20:41-03","UFPR","UPCB","79187","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Lima, D.F.","Mazziero, F.F.F. | Rosa, T.S. | Lima, C.S.","2011","11","18","Brasil","Paraná","Paranaguá","Ilha do Mel. Floresta Ombrófila Densa.","-49.3","-25.5","-49.300000","-25.500000",NA,NA,NA,NA,"Árvore ca. 3m. Crescendo próxima ao farol. Flores não vistas. Frutos verdes..","2011","11","26","762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:20:41-03","UFPR","UPCB","7891","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Stellfeld, C.",NA,NA,NA,"Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupícola, arbusto, 3m, flor branca. Zona de praia, base do morro..","1970","01",NA,"1723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:20:41-03","UFPR","UPCB","6611","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Reitz, R.","1951","01","01","Brasil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,"Mata..","1953","01","01","4789",NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:20:41-03","UFPR","UPCB","6715","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Reitz, R.","1953","10","29","Brasil","Santa Catarina","Araquari","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,"5","5",NA,NA,"Arbusto, 3m, fruto vermelho. Restinga..","1955","01","01","5791",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:20:41-03","UFPR","UPCB","6096","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Reitz, R.","1953","08","10","Brasil","Santa Catarina","Araquari","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","UPCB0038133",NA,"Arbusto, 2m, flor branca. Restinga..","1955","01","01","918",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA
