"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","individualCount","typeStatus"
"1","2021-03-15 16:37:00-03","NY","NYBG","00917356","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","13876","1966","03","11","South America","Brazil","Distrito Federal","Brasília","West margin of Lagoa Paranoá","-47.83","-15.78","975","975","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917356","NY00917356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","00917380","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","14182","1966","03","28","South America","Brazil","Goiás","Formosa","Serra Geral de Goiás, Rio Paraná, ca. 35 km N. of Formosa on road to São Gabriel","-47.38","-15.33","950","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917380","NY00917380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","00917355","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","12551","1966","02","11","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km W. of Alto Paraíso de Goiás (formerly Veadeiros).","-47.70192","-14.1167","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995904' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917355","NY00917355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","886278","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. Sick","s.n.","1965","04","18","South America","Brazil","Rio de Janeiro",NA,"Planalto do Itatiaia","-44.617038","-22.371537","2400","2400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015496' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886278","NY00886278_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","00917382","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","26134","1970","02","05","South America","Brazil","Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 2 km N. of Paracatú","-46.8727","-17.22555","700","700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995913' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917382","NY00917382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","00917358","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","J. E. B. Warming","886","1867","02",NA,"South America","Brazil","Minas Gerais","Lagoa Santa","Brasil. Prov. Minas Geraes. Lagoa Sta.","-43.8894","-19.6272",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917358","NY00917358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","00917376","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","E. P. Heringer","8202","1961","04","11","South America","Brazil","Distrito Federal","Brasília","Horto de Guará","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995894' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917376","NY00917376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","886279","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. Sick","s.n.","1965","04","18","South America","Brazil","Rio de Janeiro",NA,"Planalto do Itatiaia","-44.617038","-22.371537","2400","2400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015499' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886279","NY00886279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","527619","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna",NA,"E. P. dos Santos","357","1997","10","15","South America","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.58","-25.88","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=408404' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527619","NY00527619_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","00917379","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","12201","1966","02","02","South America","Brazil","Distrito Federal","Brasília",NA,"-47.9167","-15.7833","950","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917379","NY00917379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","00917357","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. F. Ravenna","H. S. Irwin","19726","1968","02","10","South America","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 50 km S.E. of Belo Horizonte.","-43.73","-20.28","1500","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917357","NY00917357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00917381","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","19273","1968","01","27","South America","Brazil","Goiás","Cocalzinho de Goiás","Pico dos Pirineus, ca. 20 km N.W. of Corumbá de Goiás, near road to Niquelândia.","-48.95","-15.88","1400","1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995909' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917381","NY00917381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","886275","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","G. G. Hatschbach","12840","1965","09","29","South America","Brazil","Paraná","Palmeira","Rod. do Café, Rio Tibagi","-49.891776","-25.299294","780","780","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015465' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886275","NY00886275_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","886277","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","F. C. Hoehne","581","1917","09","25","South America","Brazil","São Paulo",NA,"Butantan. Cult. no Horto Osw. Cruz e nativa nos campos.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015473' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886277","NY00886277_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00917378","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","12119","1966","01","29","South America","Brazil","Distrito Federal","Brasília","Ribeirão Sobradinho, ca. 5 km S. of Sobradinho","-47.78","-15.7","950","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995900' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917378","NY00917378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00917377","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. Goldblatt","H. S. Irwin","8975","1965","10","05","South America","Brazil","Distrito Federal","Brasília","Near Sobradinho","-47.8167","-15.6333","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995897' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917377","NY00917377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","886276","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P. F. Ravenna","G. G. Hatschbach","24942","1970","10","14","South America","Brazil","Paraná","Piraquara","Serra do Emboque.","-49.0631","-25.4419","1300","1300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015470' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886276","NY00886276_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","527620","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","J. E. Henrich; P. Goldblatt","W. R. Anderson","6249","1973","03","04","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. 7 km by road N of Alto Paraíso","-47.5099983215332","-14.1324996948242","1500","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=408403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527620","NY00527620_01","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-06-29 11:30:50-03","UFRJ","RFA","42795","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt","C.Y G. Manão","C.M. Sakuragui","2609","2017","12","10",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, parte alta","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Erva até 60 cm de altura. Flores com pétalas lilazes com detalhes em amarelo","RFA38434",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-11-13 09:19:58-03","UFRJ","RFA","8432","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt","L.B.Smith; S.F.Smith","G.G. Hatschbach","12840","1965","11","29",NA,"Brasil","Paraná","Palmeira","Rod. do Café, Rio Tabagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Flor azul ultramar","RFA31379",NA,"35166","auto","1966",NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-06-29 11:30:50-03","UFRJ","RFA","42288","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","M.B.Plumm, A.P.M.Buzzani, B.V.Vinolo, E.C.N.Melo, F.Sciammarella","M.B.Plumm; A.P.M.Buzzani, B.V.Vinolo, E.C.N.Melo, F.Sciammarella","76","2017","12","06",NA,"Brasil","Rio de Janeiro","Itatiaia","PARNA Itatiaia, na parte alta, trilha para as Prateleiras. Campo de altitude.","-44.703333","-22.333333","2300","2300",NA,"Erva. Solo rochoso e sol. Cerca de 40 cm de altura. Três sépalas e pétalas cerúleas. Estames azuis","RFA35958",NA,NA,NA,"2017","12","06","44º42'12''W","22º20'0''S",NA,NA,NA,NA
"22","2020-11-13 09:19:58-03","UFRJ","RFA","12015","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","P.F. Ravenna","G.G. Hatschbach","24942","1970","10","14",NA,"Brasil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895","1300","1300",NA,"Flor lilás escuro","RFA31395",NA,"12577","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-06-29 11:30:51-03","UFRJ","RFA","22992","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Sphenostigma","sellowianum","Sphenostigma sellowianum","(Klatt) Baker","Robert C. Foster","F. Segadas-Vianna","814","1945","03","07",NA,"Brasil","Rio de Janeiro","Itatiaia","Planalto do Itatiaia. Km 16,5","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RFA31376",NA,"19648","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-30 12:52:32-03","EAO","IAN","129748","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Ravenna, EP","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12201","1966","02","02","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"950","950",NA,"Erect cormous herb. ca. 2 m tall. Fruit green, nodding. Cerrado.","IAN129748",NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-30 12:52:32-03","EAO","IAN","129795","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Ravenna, EP","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12551","1966","02","11","Southern America","Brasil","Goiás",NA,"Chapada dos veadeiros.",NA,NA,"1000","1000",NA,"Slender cormous herb ca. 125 tall. Perianth lavender.Swampy campo. Locally common. Rocky slopes and wet campo.chapada dos veadeiros ca. 20km. W.","IAN129795",NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-30 12:52:32-03","EAO","IAN","129941","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Ravenna, EP","Irwin, HS; Grear Jr., JW; Grear Jr., JW","13876","1966","03","11","Southern America","Brasil","Distrito Federal",NA,"Lagoa Paranoá.",NA,NA,"975","975",NA,"Erect herb. ca. 75cm tall. fruit green.","IAN129941",NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-30 12:52:32-03","EAO","IAN","129972","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Ravenna, EP","Irwin, HS; Grear Jr., JW; Grear Jr., JW","14182","1966","03","28","Southern America","Brasil","Goiás",NA,"Cerrado, Rio Paraná ca. 35 km. N.",NA,NA,"950","950",NA,"Slender, erect cormous herb to ca. 2m tall. fruit lihht green. Ocasional, Rio Paraná ca. 35km.","IAN129972",NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-30 12:52:32-03","EAO","IAN","129478","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea gigantea","Rav.","Ravema","Irwin, HS; Souza, R; Santos, RR dos","8975","1965","10","05","Southern America","Brasil","Distrito Federal","Sobradinho","Gallery forest and adjacent meadow and cerrado, near Sobradinho, D.F. Elevation 1100m.",NA,NA,NA,NA,NA,"Simple herb to 2m, tall fron orange corn, fruit dried meadow","IAN129478",NA,NA,NA,"1970",NA,NA,NA,NA,"gigantea",NA,NA,NA
"29","2021-03-30 12:52:32-03","EAO","IAN","129742","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea gigantea","Rav.","Ravema","Irwin, HS; Souza, R; Santos, RR dos","12119","1966","01","29","Southern America","Brasil","Distrito Federal","Sobradinho","Cerrado, Ribeirão Sobradinho, ca 5km S. of Sobradinho, D.F. Elevation 950m.",NA,NA,NA,NA,NA,"Cormous herb ca 1,5 m, tall, Perianth white to pale lilac.","IAN129742",NA,NA,NA,"1970",NA,NA,NA,NA,"gigantea",NA,NA,NA
"30","2020-01-20 14:40:31-03","UPM","MACK","2108","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","T. Mortale","T. A. B. Mortale","9","2012","12","01",NA,"Brasil","SP","Campos do Jordão","Trilha Cajará","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2019-12-04 15:26:30-03","PUCPR","HUCP","22322","S","Plantae","Monocotiledonea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna.","Cordeiro, J; Lozano, E","Lozano, E; Selusniaki, M; Ariati, V","242","2010","04","01",NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"HUCP00004723","HUCP00004723","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2019-12-04 15:26:30-03","PUCPR","HUCP","21072","S","Plantae","Monocotiledonea",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna.","Selusniaki, M","Selusniaki, M","1546","2007","11","15",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00004704","HUCP00004704","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-10-09 11:28:22-03","UFBA","ALCB","74544","PreservedSpecimen","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Chukr, NS","Barbosa, E; Silva, JM; Ferreira, LA","385","1999","09","09","Southern America","Brasil","Paraná","Campina Grande do Sul","Samambaia","-49","-25.3",NA,NA,NA,"ereta. Flor azul pálido.; alto do morro","ALCB006281","ALCB006281",NA,NA,"2005",NA,NA,"-49","-25.3",NA,NA,NA,NA
"34","2019-10-09 11:28:22-03","UFBA","ALCB","81396","PreservedSpecimen","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Prata, AP","Costa, EF; Barbosa, E","19","2004","11","29","Southern America","Brasil","Paraná","Piraquara","Torre da Vigia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"ereta, 50 cm. Flor lilás.; alto do morro.","ALCB006280","ALCB006280","12577","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-02-08 08:45:49-03","NBC","NL-BOTANY","U.1342682","PreservedSpecimen","Plantae",NA,"Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna",NA,"Lindeman JC; Haas JH de",NA,"1967","04","16","Southern America","Brazil",NA,NA,"Flora Brasiliae Australis, Rio de Janeiro, Small valley near Radiostation, planalto Itatiaia National Park.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1342682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1342682","NL-U1342682",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"36","2020-02-08 08:45:49-03","NBC","NL-BOTANY","U.1342683","PreservedSpecimen","Plantae",NA,"Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna",NA,"Lindeman JC; Haas JH de",NA,"1967","02","02","Southern America","Brazil",NA,NA,"Flora Brasiliae Australis, do Rio de Jan., Upland plain near Abrigo Reboucas, Itatiaia National Park.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1342683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1342683","NL-U1342683",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"37","2020-11-04 11:11:24-03","ESALQ","ESA","12004","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea",NA,"Oliveira, P.N.","Souza, V.C. et al.","4312.0","1993","09","09",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA012004","ESA012004","27729","auto","2014","08","17",NA,NA,NA,NA,NA,NA
"38","2020-11-04 11:11:24-03","ESALQ","ESA","121473","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea",NA,"Oliveira, P.N.","Souza, V.C.","33209.0","2008","09","01",NA,"Brasil","São Paulo","Itararé","Beira da estrada Itararé - Bom Sucesso de Itararé. Fazenda Santa Maria do Espinho e Saco Grande. Campo natural.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Erva, 50-60 cm alt.; flores azuis.","ESA121473","ESA121473_1 ESA121473_2","27729","auto","2014","08","17",NA,NA,NA,NA,NA,NA
"39","2021-02-28 14:05:10-03","MN","R","228615","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr",NA,"Costa, L.M.","111","2013","10","15",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010011276",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-02-28 14:05:10-03","MN","R","228579","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","73","2013","03","22",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009381",NA,"19648","auto","2013","22","22",NA,NA,NA,NA,NA,NA
"41","2021-02-28 14:05:10-03","MN","R","228571","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","65","2013","03","19",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009383",NA,"19648","auto","2013","03","19",NA,NA,NA,NA,NA,NA
"42","2021-02-28 14:05:10-03","MN","R","228570","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","64","2013","03","19",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009384",NA,"19648","auto","2013","03","19",NA,NA,NA,NA,NA,NA
"43","2021-02-28 14:05:10-03","MN","R","228569","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","63","2013","03","19",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009385",NA,"19648","auto","2013","03","19",NA,NA,NA,NA,NA,NA
"44","2021-02-28 14:05:10-03","MN","R","228565","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","59","2013","03","19",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009389",NA,"19648","auto","2013","03","19",NA,NA,NA,NA,NA,NA
"45","2021-02-28 14:05:10-03","MN","R","228561","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","55","2013","03","19",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009393",NA,"19648","auto","2013","03","19",NA,NA,NA,NA,NA,NA
"46","2021-02-28 14:05:10-03","MN","R","228560","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","54","2013","03","19",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009394",NA,"19648","auto","2013","03","19",NA,NA,NA,NA,NA,NA
"47","2021-02-28 14:05:10-03","MN","R","228537","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","21","2012","10","30",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta. Trilha para as Prateleiras.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009417",NA,"19648","auto","2012","10","30",NA,"-22,3666667-44,68333",NA,NA,NA,NA
"48","2021-02-28 14:05:10-03","MN","R","228541","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Costa, L.M.","Costa, L.M.","25","2012","10","30",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte alta. Trilha para as Prateleiras.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"R010009413",NA,"19648","auto","2012","10","30",NA,"-22,3833333-44,66666",NA,NA,NA,NA
