"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","imagecode","maximumElevationInMeters","typeStatus","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"141","2020-12-21 16:42:23-03","MBM","MBM","429311","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4330","2019","01","24","Southern America","Brazil",NA,NA,"Herbácea, caule reptante, 30 cm, campo limpo, logo abaixo do teleférico. Prensada com álcool.; Campo de Altitude.","MBM429311",NA,NA,"(Fée) Yesilyurt","São Paulo","Morro do Elefante","-45.566056","-22.714139",NA,"Campos do Jordão",NA,NA,NA,NA,"Smith-Braga, N.",NA,NA,"2019",NA,"-45.566056","-22.714139",NA,NA,NA,NA,NA
"142","2020-12-21 16:42:23-03","MBM","MBM","429766","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Canestraro, B.K.; Lozano, E.D.; Lozano, E.D.","1529","2019","01","28","Southern America","Brazil",NA,NA,"Terrícola, heliófita, em barranco.; Campos de altitude/Floresta Ombrófila Mista.","MBM429766",NA,NA,"(Fée) Yesilyurt","Minas Gerais","Entorno do Parque Estadual da Serra do Papagaio","-44.724694","-22.188917","1650","Alagoa",NA,"1650",NA,NA,"Smith-Braga, N.",NA,NA,"2019",NA,"-44.724694","-22.188917",NA,NA,NA,NA,NA
"143","2020-12-21 16:42:23-03","MBM","MBM","385964","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1492","2013","09","04","Southern America","Brazil",NA,NA,"Rupícola.; Em barranco, próximo à rio lageado.","MBM385964",NA,NA,"(Fée) Yesilyurt","Paraná","Fazenda ABAPAN 17, Propriedade da Iguaçu Celulose","-49.948600769043","-24.5261001586914",NA,"Piraí do Sul","MBM385964",NA,NA,NA,"Michelon, C.","37171","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:42:23-03","MBM","MBM","161696","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Imaguire, N.","3337","1973","06","27","Southern America","Brazil",NA,NA,NA,"MBM161696",NA,NA,"(Fée) Yesilyurt","Paraná","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,"Piraquara","MBM161696",NA,NA,NA,"Imaguire, N.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:42:23-03","MBM","MBM","68424","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Kummrow, R.","1454","1981","02","04","Southern America","Brazil",NA,NA,NA,"MBM068424",NA,NA,"(Fée) Yesilyurt","Paraná","Represa","-49.0633010864258","-25.4416999816895",NA,"Piraquara","MBM068424",NA,NA,NA,"Smith, A.R.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:42:23-03","MBM","MBM","219970","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2288","1998","01","14","Southern America","Brazil",NA,NA,NA,"MBM219970",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Serra do Quiriri, Pedra da Flor","-49.2655982971191","-26.1924991607666",NA,"Campo Alegre","MBM219970",NA,NA,NA,"Smith, A.R.","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:42:23-03","MBM","MBM","125508","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Sehnem, A.","5447","1951","01","10","Southern America","Brazil",NA,NA,NA,"MBM125508",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,"Lages","MBM125508",NA,NA,NA,"Sehnem, A.","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:42:23-03","MBM","MBM","351369","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Souza, F.S.; et al.; et al.","215","2006","05","20","Southern America","Brazil",NA,NA,"Rupícola em campo de altitude","MBM351369",NA,NA,"(Fée) Yesilyurt","Minas Gerais","Serra Negra. Burro de Ouro","-43.8278007507324","-22.0891990661621",NA,"Rio Preto","MBM351369",NA,NA,NA,"Souza, F.S.","20815","auto","2008","10",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:42:23-03","MBM","MBM","301350","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Mocochinski, A.Y.; Scheer, M.B.; Proença, R.T.; Scheer, M.B.; Proença, R.T.","362","2003","12","01","Southern America","Brazil",NA,NA,"Refúgio Vegetacional Altomontano.","MBM301350",NA,NA,"(Fée) Yesilyurt","Paraná","Serra do Ibitiraquire, Pico Paraná","-48.7118988037109","-25.4286003112793","1800","Antonina","MBM301350","1800",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:42:23-03","MBM","MBM","237877","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Barboza, E.; Cordeiro, J.; Ferreira, L.A.; Cordeiro, J.; Ferreira, L.A.","336","1999","06","26","Southern America","Brazil",NA,NA,NA,"MBM237877",NA,NA,"(Fée) Yesilyurt","Paraná","Morro Itapiroca, Fazenda Kielze","-49.0553016662598","-25.3055992126465",NA,"Campina Grande do Sul","MBM237877",NA,NA,NA,"Smith, A.R.","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:42:23-03","MBM","MBM","394886","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Canestraro, B.K.; Felitto, G.; Lozano, E.D.; Felitto, G.; Lozano, E.D.","242","2011","11","05","Southern America","Brazil",NA,NA,"Terrícola, heliófita.; Campo de altitude.","MBM394886",NA,NA,"(Fée) Yesilyurt","Paraná","Morro Tucum","-49.0553016662598","-25.3055992126465",NA,"Campina Grande do Sul","MBM394886",NA,NA,NA,"Canestraro, B.K.","55154","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:42:23-03","MBM","MBM","16146","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Hatschbach, G.","25619","1970","11","23","Southern America","Brazil",NA,NA,NA,"MBM016146",NA,NA,"(Fée) Yesilyurt","Paraná","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,"Curitiba","MBM016146",NA,NA,NA,"Sehnem, A.","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:42:23-03","MBM","MBM","386093","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Michelon, C.; et al.; et al.","822","2010","05","08","Southern America","Brazil",NA,NA,"Terrícola.; Campo seco.","MBM386093",NA,NA,"(Fée) Yesilyurt","Paraná","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","1020","Tibagi","MBM386093","1020",NA,NA,"Michelon, C.","56988","auto","2010","05",NA,NA,NA,"20",NA,NA,NA
"154","2020-12-21 16:42:23-03","MBM","MBM","393743","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Canestraro, B.K.; Lozano, E.D.; Engels, M.E.; Michelon, C.; Ariati, V.; Felitto,; Lozano, E.D.; Engels, M.E.; Michelon, C.; Ariati, V.; Felitto, G.; Larocca, P.","667","2013","07","07","Southern America","Brazil",NA,NA,"Terrícola, heliófita, campo sujo.; Campos Gerais.","MBM393743",NA,NA,"(Fée) Yesilyurt","Paraná","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,"Tibagi","MBM393743",NA,NA,NA,"Canestraro, B.K.","56988","auto","2013","07",NA,NA,NA,"07",NA,NA,NA
"155","2020-12-21 16:42:23-03","MBM","MBM","259125","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Ribas, O.S.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","3512","2002","04","17","Southern America","Brazil",NA,NA,NA,"MBM259125",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,"Campo Alegre","MBM259125",NA,NA,NA,"Dittrich, VA de O","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:28:48-03","PUC-RIO","FCAB","0190","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","P.E. Leite S.J.","s.n.","1946","02",NA,NA,"Brasil",NA,NA,NA,"000190",NA,"Pteridophyta","(Fée) H. Christ.","São Paulo",NA,"-45.5900001525879","-22.7299995422363",NA,"Campos do Jordão",NA,NA,NA,NA,"P.E. Leite S.J.","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248533","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Annies, J.",NA,"1904","2","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248533' target='other'> <mi>dwc_moreinfo</mi></a>","P01248533",NA,NA,"(Fée) Christ","Paraná","Villa Nova.",NA,NA,NA,NA,"P01248533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95",NA,NA
"158","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248547","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Schwack",NA,"1902","5","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248547' target='other'> <mi>dwc_moreinfo</mi></a>","P01248547",NA,NA,"(Fée) Christ","Minas Gerais","[Trilha] du Morro de São Sebastião [nud] de Fazenda Catharina [heades].",NA,NA,NA,NA,"P01248547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14596",NA,NA
"159","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248549","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1872","7","15",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248549' target='other'> <mi>dwc_moreinfo</mi></a>","P01248549",NA,NA,"(Fée) Christ",NA,"Rio-Janeiro. Itatiaia",NA,NA,NA,NA,"P01248549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5644",NA,NA
"160","2017-11-30 14:59:55-02","MNHN","RECOLNAT_MNHN_P","P00507710","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Silveira, A.",NA,"1897","11",NA,NA,"Brésil","hb",NA,"Hb de Christ 9 février 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507710' target='other'> <mi>dwc_moreinfo</mi></a>","P00507710",NA,NA,"(Fée) Christ",NA,"Serra do Papagais (Minas)",NA,NA,NA,NA,"P00507710_01",NA,NA,NA,"Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,"2620",NA,NA
"161","2015-09-17 00:31:12-03","MNHN","RECOLNAT_MNHN_P","P00507784","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1871","1","24",NA,"Brésil","hb",NA,"Herb. A. Fée <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507784' target='other'> <mi>dwc_moreinfo</mi></a>","P00507784",NA,NA,"(Fée) Christ",NA,"Tijuca, Pedra de J. Sin.",NA,NA,NA,NA,"P00507784_01 P00507784_02 P00507784_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5343",NA,NA
"162","2015-09-17 00:31:14-03","MNHN","RECOLNAT_MNHN_P","P00507785","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1871","1","24",NA,"Brésil","hb",NA,"Herb. Glaziou This number is cited by Fée as Pellaea crenulans, but does not agree with this plate which represents n°5345C.A.Weatherby 1937. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507785' target='other'> <mi>dwc_moreinfo</mi></a>","P00507785",NA,NA,"(Fée) Christ",NA,"Tijuca, Pedra de J. Sin.",NA,NA,NA,NA,"P00507785_01 P00507785_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5343",NA,NA
"163","2015-09-19 06:56:10-03","MNHN","RECOLNAT_MNHN_P","P00507786","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1871","1","24",NA,"Brésil","hb",NA,"Herbier Christ 9 février 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507786' target='other'> <mi>dwc_moreinfo</mi></a>","P00507786",NA,NA,"(Fée) Christ",NA,"Tijuca, Pedra de J. Sin.",NA,NA,NA,NA,"P00507786_01 P00507786_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5343",NA,NA
"164","2015-09-19 06:56:19-03","MNHN","RECOLNAT_MNHN_P","P00507787","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1871","1","24",NA,"Brésil","hb",NA,"Reçu le 10 janvier 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507787' target='other'> <mi>dwc_moreinfo</mi></a>","P00507787",NA,NA,"(Fée) Christ",NA,"Tijuca, Pedra de J. Sin.",NA,NA,NA,NA,"P00507787_01 P00507787_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5343",NA,NA
"165","2015-09-19 06:56:29-03","MNHN","RECOLNAT_MNHN_P","P00507788","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1870","11","12",NA,"Brésil","hb",NA,"Herb. Glaziou <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507788' target='other'> <mi>dwc_moreinfo</mi></a>","P00507788",NA,NA,"(Fée) Christ",NA,"Tijuca route du Pico, Rio Janeiro",NA,NA,NA,NA,"P00507788_01 P00507788_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5345",NA,NA
"166","2015-09-19 06:56:39-03","MNHN","RECOLNAT_MNHN_P","P00507789","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1870","11","12",NA,"Brésil","hb",NA,"Herb. Glaziou <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507789' target='other'> <mi>dwc_moreinfo</mi></a>","P00507789",NA,NA,"(Fée) Christ",NA,"Tijuca route du Pico, Rio Janeiro",NA,NA,NA,NA,"P00507789_01 P00507789_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5345",NA,NA
"167","2015-09-19 06:56:48-03","MNHN","RECOLNAT_MNHN_P","P00507790","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1870","11","12",NA,"Brésil","hb",NA,"Herb. E. Cosson, Herb. A. Fée <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507790' target='other'> <mi>dwc_moreinfo</mi></a>","P00507790",NA,NA,"(Fée) Christ",NA,"Tijuca route du Pico, Rio Janeiro",NA,NA,NA,NA,"P00507790_01 P00507790_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5345",NA,NA
"168","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248534","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Annies, I.J.",NA,"1905","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248534' target='other'> <mi>dwc_moreinfo</mi></a>","P01248534",NA,NA,"(Fée) Christ",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,"P01248534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248535","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Annies, J.",NA,"1906","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248535' target='other'> <mi>dwc_moreinfo</mi></a>","P01248535",NA,NA,"(Fée) Christ","Paraná","Villa Mara.",NA,NA,NA,NA,"P01248535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA,NA
"170","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248536","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Annies, I.J.",NA,"1905","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248536' target='other'> <mi>dwc_moreinfo</mi></a>","P01248536",NA,NA,"(Fée) Christ",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,"P01248536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248537","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Annies, I.J.",NA,"1905","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248537' target='other'> <mi>dwc_moreinfo</mi></a>","P01248537",NA,NA,"(Fée) Christ",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,"P01248537_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248538","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Annies, I.J.",NA,"1905","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248538' target='other'> <mi>dwc_moreinfo</mi></a>","P01248538",NA,NA,"(Fée) Christ",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,"P01248538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248539","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Annies, I.J.",NA,"1905","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248539' target='other'> <mi>dwc_moreinfo</mi></a>","P01248539",NA,NA,"(Fée) Christ",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,"P01248539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248540","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Ainnes, I.J.",NA,"1905","11","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248540' target='other'> <mi>dwc_moreinfo</mi></a>","P01248540",NA,NA,"(Fée) Christ","Paraná","Villa Nova.",NA,NA,NA,NA,"P01248540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16092",NA,NA
"175","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248541","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Damazio, L.",NA,"1903",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248541' target='other'> <mi>dwc_moreinfo</mi></a>","P01248541",NA,NA,"(Fée) Christ",NA,"Morro de S. Sebastiao. Ouro Preto",NA,NA,NA,NA,"P01248541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1119",NA,NA
"176","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248542","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Wettstein, R. v.|Schiffner, V.",NA,"1901","7",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248542' target='other'> <mi>dwc_moreinfo</mi></a>","P01248542",NA,NA,"(Fée) Christ",NA,"Prov. Sao Paulo, prope Rio grande ad Sao Paulo Railway",NA,NA,"800",NA,"P01248542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248543","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Usteri",NA,"1906","4","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248543' target='other'> <mi>dwc_moreinfo</mi></a>","P01248543",NA,NA,"(Fée) Christ","São Paulo","Brésil. Ipiranga.",NA,NA,NA,NA,"P01248543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248544","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Usteri, A.",NA,"1905","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248544' target='other'> <mi>dwc_moreinfo</mi></a>","P01248544",NA,NA,"(Fée) Christ","São Paulo",NA,NA,NA,NA,NA,"P01248544_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248545","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Damazio, L.B.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248545' target='other'> <mi>dwc_moreinfo</mi></a>","P01248545",NA,NA,"(Fée) Christ",NA,"Rodrigo Silva",NA,NA,NA,NA,"P01248545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"747",NA,NA
"180","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248550","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248550' target='other'> <mi>dwc_moreinfo</mi></a>","P01248550",NA,NA,"(Fée) Christ",NA,"s.l.",NA,NA,NA,NA,"P01248550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248551","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248551' target='other'> <mi>dwc_moreinfo</mi></a>","P01248551",NA,NA,"(Fée) Christ","Minas Gerais","Brésil. Vila Rica, province Minas Geraes.",NA,NA,NA,NA,"P01248551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 315",NA,NA
"182","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248552","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Puiggari, J.I.",NA,"1881","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248552' target='other'> <mi>dwc_moreinfo</mi></a>","P01248552",NA,NA,"(Fée) Christ",NA,"Apiahy",NA,NA,NA,NA,"P01248552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248548","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Glaziou, A.",NA,"1872","7","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248548' target='other'> <mi>dwc_moreinfo</mi></a>","P01248548",NA,NA,"(Fée) Christ","Rio de Janeiro","Brésil.","-44.5633010864258","-22.4960994720459",NA,"Itatiaia","P01248548_01",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,"5644",NA,NA
"184","2015-09-03 16:32:30-03","MNHN","RECOLNAT_MNHN_P","P01248546","PreservedSpecimen",NA,"Pteridophyta","Doryopteris","crenulans","Doryopteris crenulans","Schwacke",NA,"1896","8","13",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248546' target='other'> <mi>dwc_moreinfo</mi></a>","P01248546",NA,NA,"(Fée) Christ","Minas Gerais","Brésil. Min. Geraes.","-43.9146995544434","-21.5627994537354",NA,"Santa Rita de Ibitipoca","P01248546_01",NA,NA,NA,NA,"17739","auto",NA,NA,NA,NA,NA,NA,"12338",NA,NA
"185","2020-09-29 14:53:44-03","UFPR","UPCB","53317","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Schwartsburd, P.B.","356","2004","10","22",NA,"Brasil",NA,NA,"Terrestre do barranco, beira da estrada/borda de mata. Mata com Eucalipto..","UPCB0008377","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual de Vila Velha, estrada para Lagoa Dourada","-50","-25.233333","1000","Ponta Grossa","UPCB0008377","1000",NA,NA,"Schwartsburd, P.B.",NA,NA,"2005","01","-50","-25.233333",NA,"01",NA,NA,NA
"186","2020-09-29 14:53:44-03","UFPR","UPCB","53318","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Schwartsburd, P.B.","187","2004","06","10",NA,"Brasil",NA,NA,"Terrestre interior da mata, capão de floresta ombrófila mista (com Araucaria), sobre um vale, riacho no meio..","UPCB0008378","Polypodiophyta",NA,"(Fée) Christ","Paraná","Parque Estadual de Vila Velha","-50","-25.233333","1000","Ponta Grossa","UPCB0008378","1000",NA,NA,"Schwartsburd, P.B.",NA,NA,"2005","01","-50","-25.233333",NA,"01",NA,NA,NA
