"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"2264","2021-03-04 15:43:26-03","IF","SPSF","27397","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L.Custodio & T.Custodio","648","1998","12","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","J. A. Pastore","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,"27552","auto","2007",NA,NA,"07","13","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2265","2021-03-04 15:43:26-03","IF","SPSF","36727","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","D.Sasaki & A.B.Junqueira","1020","2004","04","04","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo sujo, próximo da Sede&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2266","2021-03-04 15:43:26-03","IF","SPSF","03399","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","D.Bento Pickel",NA,"1949","06","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Pirassununga","fazenda Santa Tereza da Bela Cruz","-47.4199981689453","-21.9899997711182",NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2267","2021-03-04 15:43:26-03","IF","SPSF","02963","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","D.Bento Pickel",NA,"1947","03","28","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Pirassununga","fazenda Santa Tereza da Bela Cruz","-47.4199981689453","-21.9899997711182",NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2268","2021-03-04 15:43:26-03","IF","SPSF","20843","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J.E.A.Bertoni","338","1995","07","04","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2269","2021-03-04 15:43:26-03","IF","SPSF","25987","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J.E.A.Bertoni","508","1997","07","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbustiva 1,5 a 2m altura, frutos.&nf;Nome popular: amendoim bravo; GEOGRAFIA: cerrado&nf;;",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","G.A.D.C. Franco","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,"13859","auto","2009",NA,NA,"01","22","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2270","2021-03-04 15:43:26-03","IF","SPSF","25935","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J.E.A.Bertoni","396","1996","04","08","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 2-3m, flores amarelas.; GEOGRAFIA: cerrado&nf;;",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","G.A.D.C. Franco","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,"13859","auto","2009",NA,NA,"01","22","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2271","2021-03-04 15:43:26-03","IF","SPSF","21988","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H.H.Faria","117","1992","01","22","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;nome popular: canudo de pito; GEOGRAFIA: sede&nf;;",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","J.A.Pastore","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"54606","auto","2009",NA,NA,"01","21","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2272","2021-03-04 15:43:26-03","IF","SPSF","13596","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J.B.Baitello","366","1990","05","28","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta fina, frutos verdes.; GEOGRAFIA: Sede;",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","J.A.Pastore","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"54606","auto","2009",NA,NA,"01","22","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2273","2017-09-11 16:27:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Gardner, G","2548",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Piauí",NA,"in provincia Piauhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"São Paulo",NA,"in campis siccis prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2278","2017-09-11 16:27:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Silva Manso, ALP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Mato Grosso","Cuiabá","Cuiabá","-56.083333","-15.583333",NA,NA,NA,NA,NA,NA,"-56.083333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Weir, J","108",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Martius, CFP","Herb. Fl.1074",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2284","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Vauthier, AC","136",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Regnell, AF","II75",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Stephan, MD","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"Minas Gerais",NA,"in campis siccis locisque saxosis montium provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290","2017-09-11 17:09:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","Burchell, WJ","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"G.Don",NA,"São Paulo",NA,"in campis siccis prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291","2020-10-26 09:32:18-03","UNEMAT","NX-FANEROGAMAS","19466","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Dias E.B.A., et al.","528","2007","04","10",NA,"Brasil",NA,NA,"Frequente. Relevo plano. [HABITAT=Campo sujo]",NA,NA,NA,"(G.Don.) H.S.Irwin & Barneby","Nogueira L.M.G.","Distrito Federal","Brasília","Parque Nacional de Brasília. Entre o portão 11 e 12. mais próximo do 12.","-47.988333333","-15.771111111",NA,"1106","1106",NA,NA,NA,"-47.988333333","-15.771111111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","2020-10-26 09:32:18-03","UNEMAT","NX-FANEROGAMAS","19467","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Dias E.B.A., et al.","545","2007","04","19",NA,"Brasil",NA,NA,"Ocasional. Relevo inclin ado.[HABITAT=Campo limpo]",NA,NA,NA,"(G.Don.) H.S.Irwin & Barneby","Dias E.B.A.","Distrito Federal","Brasília","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2007",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"2293","2021-02-08 12:42:27-03","UFRGS","ICN","040509","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Abruzzi, ML","385","1978","01","24","América do Sul","Brasil",NA,NA,"Flores amarelas.; no cerrado","ICN00016674","Dicotyledon",NA,"(G.Don) H.S.Irwin & Barneby","Hervencio, P","DF","Brasília","Reserva de Águas Emendadas","-47.9296989440918","-15.7797002792358","ICN00016674 ICN00016674_1",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294","2021-02-08 12:42:27-03","UFRGS","ICN","138521","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bruim, ME; et al.","s.n.","1995","04","07","América do Sul","Brasil",NA,NA,"Arbóreo; flor amarela, com formigas; botão verde-amarelado; folhas com pêlos; leve odor","ICN00016676","Dicotyledon",NA,"(G.Don) H.S.Irwin & Barneby","Bortoluzzi, RLC","SP","Itararé","Cerrado na margem esquerda do Rio Caiçara","-49.3400001525879","-24.1100006103516","ICN00016676 ICN00016676_1",NA,NA,"27729","auto","2009",NA,NA,"03","16",NA,NA,NA,NA,NA,NA,NA
"2295","2021-02-08 12:42:27-03","UFRGS","ICN","031543","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Brade, AC; Altamiro; Ba","61","1945","04","09","América do Sul","Brasil",NA,NA,NA,"ICN00016750","Dicotyledon",NA,"(G.Don) H.S.Irwin & Barneby","Bortoluzzi, RLC","MG","São Sebastião do Paraíso","Córrego do Liso","-46.9914016723633","-20.9169006347656","ICN00016750",NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","2021-02-08 12:42:27-03","UFRGS","ICN","122394","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bortoluzzi, RLC; Biondo, E","1173","2002","03","20","América do Sul","Brasil",NA,NA,"Subarbusto ca. 0,8m de altura. Em barranco","ICN00016673","Dicotyledon",NA,"(G.Don) H.S.Irwin & Barneby","Bortoluzzi, RLC","PR","Jaguariaíva","estrada de acesso a Dr. Ulisses próximo a PR 151","-49.7057991027832","-24.2511005401611","ICN00016673",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","2021-02-08 12:42:27-03","UFRGS","ICN","129009","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Camargo, E Biondo; R.","s.n.","2003","03","19","América do Sul","Brasil",NA,NA,NA,"ICN00016752","Dicotyledon",NA,"(G.Don) H.S.Irwin & Barneby","Biondo, E","PR","Jaguariaíva","PR 151 Km 210 5 barranco na beira da rodovia","-49.7057991027832","-24.2511005401611","ICN00016752 ICN00016752_1",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","2021-02-08 12:42:27-03","UFRGS","ICN","153261","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Barbosa, E; Silva, JM","2120","2007","02","28","América do Sul","Brasil",NA,NA,"Doação do Herbário MBM.; Arbusto, 1,20m, flor amarela.; Cerrado.","ICN00016677","Dicotyledon",NA,"(G.Don) H.S.Irwin & Barneby","Hatschbach, G","PR","Sengés","Sengés arredores","-49.4636001586914","-24.1128005981445","ICN00016677 ICN00016677_1",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","2021-02-08 12:42:27-03","UFRGS","ICN","125286","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Biondo, E","266","2002","03","20","América do Sul","Brasil",NA,NA,NA,"ICN00016751","Dicotyledon",NA,"(G.Don) H.S.Irwin & Barneby","Bortoluzzi, RLC","PR","Jaguariaíva","900 m do acesso secundário estrada de chão em direção Dr. Ulisses 24°14'99 S 49°40'80 W","-49.668889","-24.235833","ICN00016751",NA,NA,NA,NA,NA,"-49.668889","-24.235833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","2020-03-04 16:04:30-03","UNESP-IS","HISA","1648","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Tiritan,O&Paiva,M","628","1991","05","29",NA,"Brasil",NA,NA,"Cerradão.Arbusto delgado, ca 1,70m, apenas frutos.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Tiritan,O","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1991","51w24'38''","20s23'40''","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2301","2020-03-04 16:04:30-03","UNESP-IS","HISA","315","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Noronha,M.R.P","584 a","1985","03","18",NA,"Brasil",NA,NA,"Cerradão.Arbusto, subarbusto, ca 1,5m, flores amarelas.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1985","51w24'38''","20s23'40''","03",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2302","2020-03-04 16:04:30-03","UNESP-IS","HISA","400","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Noronha,M.R.P","410 a","1984","06","28",NA,"Brasil",NA,NA,"Cerradão.Arbusto, apenas com frutos.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1990","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2303","2020-03-04 16:04:30-03","UNESP-IS","HISA","317","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Noronha,M.R.P","340","1984","05","17",NA,"Brasil",NA,NA,"Cerradão.Arbusto, apenas com frutos.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1990","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2304","2020-03-04 16:04:30-03","UNESP-IS","HISA","2652","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D","261","1993","05","05",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 60cm,flores amarelas.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Proença,S.L","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,NA,"1993","51w46'","20s59'","06","24","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2305","2020-03-04 16:04:30-03","UNESP-IS","HISA","316","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Tabareli, C.A","08","1986","06","12",NA,"Brasil",NA,NA,"Cerradão.Apenas frutos.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1990","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2306","2020-03-04 16:04:30-03","UNESP-IS","HISA","2659","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D","232","1993","05","04",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 80cm, flores amarelas, odorosas.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Silva, D.A","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,NA,"1993","51w46'","20s59'","06","24","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2307","2020-03-04 16:04:30-03","UNESP-IS","HISA","562","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Noronha,M.R.P","340 a","1984","05","17",NA,"Brasil",NA,NA,"Cerradão.Apenas frutos.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1990","51w24'38''","20s23'40''","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2308","2020-03-04 16:04:30-03","UNESP-IS","HISA","3560","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Nascimento,P.T","1772","1993","07","08",NA,"Brasil",NA,NA,"Cerrado degradado.Arbusto, caule 2cm, ca 1,70m de altura.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,NA,"1994","51w46'","20s59'","07","06","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2309","2020-03-04 16:04:30-03","UNESP-IS","HISA","348","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Noronha,M.R.P","410","1984","06","28",NA,"Brasil",NA,NA,"Cerradão.Arbusto, apenas com frutos.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Santos,J","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"2011","51w24'38''","20s23'40''","03","25","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2310","2020-03-04 16:04:30-03","UNESP-IS","HISA","2710","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D","81","1993","04","14",NA,"Brasil",NA,NA,"Cerrado.Arbusto, flores amarelas, odor suave.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,NA,"1993","51w46'","20s59'","07","10","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2311","2020-03-04 16:04:30-03","UNESP-IS","HISA","4154","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D et al","1623","1994","04",NA,NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 1,5m, caule 2cm, flores amarelas, odor suave, frequente.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Garcia,F.C.P","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,NA,"1996","51w46'","20s59'","06","11","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2312","2020-03-04 16:04:30-03","UNESP-IS","HISA","4155","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D","1636","1994","07",NA,NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 3m, caule 2,5cm, frutos imaturos, frequente.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,NA,"1995","51w46'","20s59'","01","11","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2313","2020-03-04 16:04:30-03","UNESP-IS","HISA","1436","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Santos,J","351","1991","04","15",NA,"Brasil",NA,NA,"Cerrado bovino.Arbusto delgado, ca 3,30m, final de floração, flores amarelas e frutos.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Tiritan,O","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,NA,NA,"1991","51w24'36''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
