"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","relatedCatalogItem"
"97","2020-05-08 11:10:00-03","UEFS","HUEFS","234355","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Lima, H.C.de","8496","2017","02","07",NA,"Brasil","Rio de Janeiro","P.N. Tijuca, Estrada das Palmeiras, após o grupamento de Defesa Ambiental.",NA,"Ocasional afloramento de encosta.","HUEFS0234355","HUEFS0234355","Rio de Janeiro","-43.205","-22.945278",NA,NA,NA,NA,NA,NA,NA,"43W12'18''","22S56'43''","Rosanae",NA,NA
"98","2020-05-08 11:10:00-03","UEFS","HUEFS","244810","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Lima, H.C.de","8496","2017","02","07",NA,"Brasil","Rio de Janeiro","P.N.Tijuca, Estrada das Palmeiras, após o grupamento de Defesa Ambiental. Ocasional na floresta de encosta.",NA,"Ocasional na floresta de encosta.","HUEFS0244810",NA,"Rio de Janeiro","-43.205","-22.945278",NA,NA,NA,NA,NA,NA,NA,"43W12'18''","22S56'43''","Rosanae",NA,NA
"99","2020-05-08 11:10:00-03","UEFS","HUEFS","203010","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Britto, R.C.","105","2005","04","16",NA,"Brasil","Espírito Santo","Localidade de Nova Lombardia, terreno do senhor Nelson Furlani.",NA,NA,"HUEFS0203010",NA,"Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"23813","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"100","2020-05-08 11:10:00-03","UEFS","HUEFS","251177","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Lima, H.C.de","8755",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Jardim Botânico, Arboero, canteiro XXXII-E.",NA,NA,"HUEFS0251177",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"101","2020-05-08 11:10:00-03","UEFS","HUEFS","208620","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Lima, H.C.de","7749","2014","01","28",NA,"Brasil","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Canteiro 32 E.",NA,NA,"HUEFS0208620","HUEFS0208620","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"102","2015-03-07 01:38:48-03","F","FMNH-SEEDPLANTS","V0115416F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0115416F","V0115416F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"103","2015-03-07 01:38:48-03","F","FMNH-SEEDPLANTS","V0115417F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0115417F","V0115417F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"104","2015-03-07 01:38:48-03","F","FMNH-SEEDPLANTS","V0115418F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0115418F","V0115418F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"105","2015-03-07 01:38:48-03","F","FMNH-SEEDPLANTS","V0115419F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0115419F","V0115419F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"106","2020-07-23 12:08:11-03","CEPLAC","CEPEC","140621","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"Sem Informação","Lopes, L.C.M.","325","2012","01","13",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"UNA","-39.097222","-15.155",NA,NA,NA,NA,NA,NA,NA,"39W5'50","15S9'18",NA,NA,NA
"107","2020-07-23 12:08:11-03","CEPLAC","CEPEC","153568","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H.C. Lima","Santos, E.A.","1165","2016","02","16",NA,"Brasil","Bahia","Conglomerado BA_946-4-10-59",NA,"<ll>dwc_commonname:</ll>",NA,NA,"JAGUARIPE","-38.895556","-13.113333",NA,NA,NA,NA,NA,NA,NA,"38W53'44","13S6'48",NA,NA,"7/6/2017"
"108","2020-07-23 12:08:11-03","CEPLAC","CEPEC","140372","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","RPPN Estação Veracel",NA,"Indvíduo P17-09",NA,NA,"PORTO SEGURO","-39.133333","-16.333333","100","100",NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA
"109","2020-07-23 12:02:28-03","CEPLAC","CEPEC","50858","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"C. M. B. Correia","F. S. Santos","670","1986","07","24",NA,"Brasil","Bahia","Area da ESPAB.",NA,NA,NA,NA,"SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,"17/09/1992"
"110","2020-07-23 12:02:28-03","CEPLAC","CEPEC","42512","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"C. M. B. Correia","F. S. Santos","669","1987","10","21",NA,"Brasil","Bahia","Area da ESPAB. Arboreto, quadra no. 025.",NA,"<ll>dwc_commonname:</ll> Ingaucu",NA,NA,"SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,"30/12/1992"
"111","2020-07-23 12:02:28-03","CEPLAC","CEPEC","45639","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H. C. de Lima","F. S. Santos","790","1987","12","11",NA,"Brasil","Bahia","Area da ESPAB. Arboreto, quadra no. 942.",NA,NA,NA,NA,"SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,"30/12/1990"
"112","2020-07-23 12:02:28-03","CEPLAC","CEPEC","1029","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H. C. de Lima","R. P. Belém","840","1965","04","13",NA,"Brasil","Bahia","50Km de Canavieiras. Rod. p/ Camacan.",NA,"<ll>dwc_commonname:</ll> Ingauçu-gigante",NA,NA,"CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,"22686","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1992"
"113","2020-07-23 12:02:28-03","CEPLAC","CEPEC","6455","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H. C. de Lima","T. S. dos Santos","1412","1971","01","25",NA,"Brasil","Bahia","Estrada a Jacaraci.",NA,"<ll>dwc_commonname:</ll> Ingauçu-gigante",NA,NA,"CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,"22686","auto",NA,NA,NA,"000'0","0S0'0",NA,NA,"30/12/1990"
"114","2020-07-23 12:02:28-03","CEPLAC","CEPEC","44472","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H. C. de Lima","T. S. dos Santos","4498","1989","04","26",NA,"Brasil","Bahia","Parque Zoobotanico.",NA,"<ll>dwc_commonname:</ll> Ingaucu",NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"115","2020-07-23 12:02:28-03","CEPLAC","CEPEC","44803","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H. C. de Lima","C. A. L. de Oliveira","209","1986","04","01",NA,"Brasil","Rio de Janeiro","Alto da Boa Vista, estr. da Vista Chiensa, Km 2.",NA,NA,NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1990"
"116","2020-07-23 12:02:28-03","CEPLAC","CEPEC","6793","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H. C. de Lima","T. S. dos Santos","1584","1971","04","07",NA,"Brasil","Bahia","Rio Jequitinhonha, estrada a Itaimbé.",NA,NA,NA,NA,"ITAPEBÍ","-39.5339012145996","-15.9507999420166",NA,NA,"43726","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1990"
"117","2020-07-23 12:02:28-03","CEPLAC","CEPEC","96192","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Tachigali","paratyensis","Tachigali paratyensis",NA,"H. C. de Lima","H. C. de Lima","5687","1985","10","08",NA,"Brasil","Rio de Janeiro","Arboreto, Canteiro XXXII, em frnte a Botânica Sistemática.",NA,NA,NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1999"
"118","2019-11-01 15:01:10-03","UnB","UB","17693","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Silva, LFG","Heringer, EP","11958","1969","08","05","Southern America","Brasil","Minas Gerais","Cultivada em Estação Experimental de Água Limpa, MG",NA,"Árvore 10-15m; Cerradão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:01:10-03","UnB","UB","17692","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"Heringer, EP; Gomes, VL","2771","1965","04","05","Southern America","Brasil","Minas Gerais","Coletada na coleção de árvores da Estação Experimental de Água Limpa, MG",NA,"Árvore 20m x 40cm; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:01:10-03","UnB","UB","17714","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"Oliveira, CAL","209","1986","04","01","Southern America","Brasil","Rio de Janeiro","Alto da Boa Vista, estrada da Vista Chinesa km 2",NA,"Árvore 20m. Flor amarelada; .",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:01:10-03","UnB","UB","17715","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Silva, LFG","Silva, FG","113","1941","03","13","Southern America","Brasil","Rio de Janeiro","De frente da pedra grande, obras públicas.",NA,".",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:01:10-03","UnB","UB","17716","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Silva, LFG","Ochioni, P","203","1945","04","05","Southern America","Brasil","Rio de Janeiro","Matas do Pae Richardo",NA,"Árvore. Flor creme; .",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 10:06:49-03","IBt","SP","396919","S","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Lima, HC; et al.","6491","2007","01","26",NA,"Brasil","Rio de Janeiro","Cultivada no Jardim Botânico, canteiro 32-E",NA,NA,"SP025012","SP025012","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2014-09-23 10:47:37-03","G","G","G00172030","S","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H. C. Lima","Lima, H. C.","Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier","7431","1995","05","16","AMERIQUE DU SUD","Brazil","Alagoas",NA,NA,"Coordinate uncertainty: Approx. in a 1'000 m. radius Image URL: No picture available on the institution's web site","G00172030",NA,"Pedra Talhada","-36.41666667","-9.25","550","550",NA,NA,"2010","01","01","-36.41666667","-9.25",NA,NA,NA
