"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1019","2021-03-15 18:27:12-03","USP","SPF","145843","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira, PP",NA,"Brasil",NA,NA,"Mata atlântica, brejo.","SPF00145843","995","2000","07","19",NA,"Rio de Janeiro","Reserva Biológica União",NA,NA,"Aubl.","Lombardi, JA","Rio das Ostras","-41.933333","-22.516667",NA,NA,NA,NA,NA,NA,"-41.933333","-22.516667","2001","02",NA,NA,NA,NA,NA,NA
"1020","2020-02-03 14:46:01-03","USP","SPF","200283","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Freitas, HS",NA,"Brasil",NA,NA,NA,"SPF00200283","247","2008","12","30",NA,"São Paulo",NA,NA,NA,"Aubl.","Freitas, HS","São José do Barreiro","-44.661444","-22.638611",NA,"482","482",NA,NA,NA,"-44.661444","-22.638611","2009",NA,NA,NA,NA,NA,NA,NA
"1021","2021-03-15 18:27:12-03","USP","SPF","68769","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Esteves, GL",NA,"Brasil",NA,NA,"Arvoreta 2.5 m alt., latescente, na orla da mata. Flor estaminada creme, fruto imaturo verde.","SPF00068769","CFCR13394","1990","09","05",NA,"Minas Gerais","Mata montana na estrada para o Rio Ventania.",NA,NA,"Aubl.","Cordeiro, I","Grão Mogol","-42.816667","-16.533333",NA,"900","900",NA,NA,NA,"-42.816667","-16.533333",NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-02-03 14:46:01-03","USP","SPF","160698","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira, PP",NA,"Brasil",NA,NA,NA,"SPF00160698","165","1997","07","15",NA,"Rio de Janeiro","Reserva Biológica União",NA,NA,"Aubl.","Lombardi, JA","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"17620","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA
"1023","2020-02-03 14:46:01-03","USP","SPF","160699","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira, PP",NA,"Brasil",NA,NA,NA,"SPF00160699","638","1997","07","18",NA,"Rio de Janeiro","Reserva Biológica União, Morro.",NA,NA,"Aubl.","Lombardi, JA","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"17620","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA
"1024","2014-08-26 18:21:08-03","FSL","HFSL","2307","S","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Assunção, P.A.C.L.; Pereira, E da C & Silva, C.F. da","Southern America","Brasil",NA,NA,"Arvoreta. 10 m x 7 cm DAP. Solo arenso. Tronco circular de base reta. Ritidoma sulcado (rasas, de 1 mm de larg. e prof., distanciadas de 3 mm, em certas partes do tronco). Ao corte casca morta fina marrom; casca viva ocre, de 1 mm; alburno branco, in; DE",NA,"827","1998","03","24",NA,"Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Duke - Itacoatiara, km 26. Floresta de Baixio.",NA,NA,"Aubl.","Esser, H.J.","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333","1997","03",NA,NA,NA,NA,NA,NA
"1025","2019-10-07 09:31:11-03","UEFS","HUEFS","123192","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","Neves, M.L.C.",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0123192","152","2004","11","29",NA,"Bahia","Serra da Jibóia.","Angiospermae","Malpighiales","Müll.Arg.",NA,"Santa Terezinha","-39.471667","-12.869444","HUEFS0123192",NA,NA,NA,NA,NA,"39W28'18''","12S52'10''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1026","2019-10-07 09:31:11-03","UEFS","HUEFS","16156","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","Jardim, J.G.",NA,"Brasil",NA,NA,NA,"HUEFS0016156","150","1993","07","13",NA,"Bahia",NA,"Angiospermae","Malpighiales","Müll.Arg.",NA,"Una","-39.083333","-15.15","HUEFS0016156",NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1027","2019-10-07 09:31:11-03","UEFS","HUEFS","16157","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","Carvalho, A.M.de",NA,"Brasil",NA,NA,NA,"HUEFS0016157","4257","1993","06","28",NA,"Bahia",NA,"Angiospermae","Malpighiales","Müll.Arg.",NA,"Una","-39.083333","-15.15","HUEFS0016157",NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1028","2019-10-07 09:31:11-03","UEFS","HUEFS","6617","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","Pinto, G.C.P.",NA,"Brasil",NA,NA,NA,"HUEFS0006617","1480","1980","03","24",NA,"Bahia",NA,"Angiospermae","Malpighiales","Müll.Arg.",NA,"Ibicoara","-41.2846984863281","-13.4105997085571","HUEFS0006617",NA,NA,NA,"34188","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1029","2019-10-07 09:31:11-03","UEFS","HUEFS","2931","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","Rylands, A.",NA,"Brasil",NA,NA,NA,"HUEFS0002931","1681980","1980","10","16",NA,"Bahia",NA,"Angiospermae","Malpighiales","Müll.Arg.",NA,"Una","-39.0752983093262","-15.2932996749878","HUEFS0002931",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1030","2019-10-07 09:31:11-03","UEFS","HUEFS","202053","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","Pereira-Silva, G.",NA,"Brasil",NA,NA,"Floresta Ombrófila Mista (FOM).","HUEFS0202053","15697","2010","08","24",NA,"Rondônia","Área da reserva do Polo Nova Mutum Paraná.","Angiospermae","Malpighiales","Spruce",NA,"Porto Velho","-64.563611","-9.305","HUEFS0202053","110","110",NA,NA,NA,"64W33'49''","9S18'18''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1031","2019-10-07 09:31:11-03","UEFS","HUEFS","14244","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","occidentalis","Mabea occidentalis var. concolor","Carvalho, A.M.de",NA,"Brasil",NA,NA,NA,"HUEFS0014244","3553","1991","09","11",NA,"Bahia",NA,"Angiospermae","Malpighiales","(Müll.Arg.) Müll.Arg.",NA,"Uruçuca","-39.016667","-14.416667","HUEFS0014244",NA,NA,"var. concolor",NA,NA,"39W1'","14S25'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1032","2019-10-07 09:31:11-03","UEFS","HUEFS","152375","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152375","2946","2009","08","27",NA,"Bahia",NA,"Angiospermae","Malpighiales","Aubl.","L.Oliveira","Jussiape","-41.5924987792969","-13.5166997909546","HUEFS0152375",NA,NA,NA,"26624","auto",NA,NA,"2011","10",NA,"Rosanae",NA,NA,NA,NA
"1033","2019-10-07 09:31:11-03","UEFS","HUEFS","217150","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Lima, D.P.",NA,"Brasil",NA,NA,NA,"HUEFS0217150","13086","1972","10","04",NA,"Bahia","Mata da Fzenda Ipiranga.","Angiospermae","Malpighiales","Aubl.",NA,"Ilhéus","-39.0494003295898","-14.7889003753662","HUEFS0217150",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1034","2019-10-07 09:31:11-03","UEFS","HUEFS","185675","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Adorno, H.",NA,"Brasil",NA,NA,NA,"HUEFS0185675","104","2011","10","08",NA,"Bahia","Remanescente de Floresta Ombrófila Densa.","Angiospermae","Malpighiales","Aubl.",NA,"São Francisco do Conde","-38.6800003051758","-12.6274995803833","HUEFS0185675",NA,NA,NA,"19587","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1035","2019-10-07 09:31:11-03","UEFS","HUEFS","180644","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Matos, E.N.de",NA,"Brasil",NA,NA,"Floresta","HUEFS0180644","570","2011","09","28",NA,"Bahia","Catu - Mata da Mulata.","Angiospermae","Malpighiales","Aubl.",NA,"Vera Cruz","-38.784167","-13.106389","HUEFS0180644",NA,NA,NA,NA,NA,"38W47'3''","13S6'23''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1036","2019-10-07 09:31:11-03","UEFS","HUEFS","188696","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Matos, E.N.de",NA,"Brasil",NA,NA,"Restinga. Floresta.","HUEFS0188696","3282","2011","10","12",NA,"Bahia","João Branco","Angiospermae","Malpighiales","Aubl.",NA,"Maraú","-38.9775","-14.08","HUEFS0188696",NA,NA,NA,NA,NA,"38W58'39''","14S4'48''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1037","2019-10-07 09:31:11-03","UEFS","HUEFS","213945","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Popovkin, A.V.",NA,"Brasil",NA,NA,NA,"HUEFS0213945","1820","2014","11","19",NA,"Bahia","Algodão.","Angiospermae","Malpighiales","Aubl.",NA,"Entre Rios","-37.966667","-12.166667","HUEFS0213945","120","120",NA,NA,NA,"37W58'0''","12S10'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1038","2019-10-07 09:31:11-03","UEFS","HUEFS","24285","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Mattos-Silva, L.A.",NA,"Brasil",NA,NA,NA,"HUEFS0024285","3441","1996","06","25",NA,"Bahia",NA,"Angiospermae","Malpighiales","Aubl.","I.Cordeiro","Ilhéus","-39.166667","-14.8","HUEFS0024285","40","40",NA,NA,NA,"39W10'","14S48'","2004","07",NA,"Rosanae",NA,NA,NA,NA
"1039","2019-10-07 09:31:11-03","UEFS","HUEFS","247371","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Barbosa, M.M.C.",NA,"Brasil",NA,NA,NA,"HUEFS0247371","236","2017","10","10",NA,"Bahia","Serra do Periperi, entorno dos condomínios.","Angiospermae","Malpighiales","Aubl.",NA,"Vitória da Conquista","-40.799722","-14.850833","HUEFS0247371","1010","1010",NA,NA,NA,"40W47'59''","14S51'3''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1040","2019-10-07 09:31:11-03","UEFS","HUEFS","247372","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Santos, A.K.A.",NA,"Brasil",NA,NA,NA,"HUEFS0247372","1483","2016","10","28",NA,"Bahia","Serra do Periperi, entorno dos condomínios.","Angiospermae","Malpighiales","Aubl.",NA,"Vitória da Conquista","-40.791111","-14.850833","HUEFS0247372","1030","1030",NA,NA,NA,"40W47'28''","14S51'3''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1041","2019-10-07 09:31:11-03","UEFS","HUEFS","77864","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Cavalcanti, D.C.",NA,"Brasil",NA,NA,"Mata de Planalto.","HUEFS0077864","271","1996","05","28",NA,"São Paulo","Guaratingueta. Escola de Especialistas de Aeronautica - EEAR.","Angiospermae","Malpighiales","Aubl.",NA,NA,NA,NA,"HUEFS0077864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1042","2019-10-07 09:31:11-03","UEFS","HUEFS","82215","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Pereira-Silva, G.",NA,"Brasil",NA,NA,"Mata (atualmente capoeira).","HUEFS0082215","5168","2001","06","26",NA,"Goiás","Margem esquerda do rio preto, atingindo pela fazenda Sr. David - Beira do rio.","Angiospermae","Malpighiales","Aubl.",NA,"Cavalcante","-48.088889","-13.658056","HUEFS0082215","320","320",NA,NA,NA,"48W5'20''","13S39'29''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1043","2019-10-07 09:31:11-03","UEFS","HUEFS","23279","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","França, F.",NA,"Brasil",NA,NA,"Vegetação atropizada.","HUEFS0023279","1708","1996","06","09",NA,"Bahia","Próximo a saida da cidade em direção à Jequié na Br 116.","Angiospermae","Malpighiales","Aubl.","I.Cordeiro","Vitória da Conquista","-40.8394012451172","-14.8661003112793","HUEFS0023279",NA,NA,NA,"70493","auto",NA,NA,"2004","07",NA,"Rosanae",NA,NA,NA,NA
"1044","2019-09-04 19:26:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","L. Riedel","South America","Brazil",NA,NA,NA,NA,"1041",NA,NA,NA,"Type [status unknown]",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1045","2019-09-04 20:04:33-03","F","FMNH-SEEDPLANTS","V0056843F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","L. Riedel","South America","Brazil",NA,NA,NA,"V0056843F","s.n.",NA,NA,NA,"Isosyntype",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0056843F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1046","2019-07-09 13:22:35-03","F","FMNH-SEEDPLANTS","V0056844F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","brasiliensis","Mabea brasiliensis","L. Riedel","South America","Brazil",NA,NA,NA,"V0056844F","s.n.",NA,NA,NA,"Isosyntype",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0056844F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1047","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212292F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","R. B. Foster & T. S. Wachter","South America","Peru",NA,NA,NA,"V0212292F","10604","1985","12","5",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212292F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1048","2019-07-09 13:22:51-03","F","FMNH-SEEDPLANTS","V0056850F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","R. Spruce","South America","Peru",NA,NA,NA,"V0056850F","4888",NA,NA,NA,"Isotype",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0056850F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1049","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212291F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","C. Díaz S. et al.","South America","Peru",NA,NA,NA,"V0212291F","615","1978","11","16",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212291F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1050","2019-09-05 16:11:27-03","F","FMNH-SEEDPLANTS","V0042470F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","R. Spruce","South America","Peru",NA,NA,NA,"V0042470F","4888","1855",NA,NA,"Isotype",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0042470F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1051","2019-09-05 15:55:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","R. Spruce","South America","Peru",NA,NA,NA,NA,"4888","1855",NA,NA,"Type [status unknown]",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1052","2019-07-09 13:25:08-03","F","FMNH-SEEDPLANTS","V0212290F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","W. A. Palacios","South America","Ecuador",NA,NA,NA,"V0212290F","2078","1987","10","2",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-78.1869","-1.4628","V0212290F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1053","2019-09-16 16:56:43-03","F","FMNH-SEEDPLANTS","V0193965F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","Rod. Vasquez & N. Jaramillo","South America","Peru",NA,NA,NA,"V0193965F","9791","1987","10","13",NA,"Loreto",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,"-75","-4","V0193965F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"9791",NA,NA
"1054","2019-07-09 13:25:08-03","F","FMNH-SEEDPLANTS","V0212287F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","D. N. Smith et al.","South America","Bolivia",NA,NA,NA,"V0212287F","13632","1989","7","8",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-64.435","-16.7261","V0212287F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1055","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212288F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","P. Acevedo-Rodríguez & P. Nuñez V.","South America","Peru",NA,NA,NA,"V0212288F","10073","1997","10","1",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212288F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1056","2019-07-09 13:25:08-03","F","FMNH-SEEDPLANTS","V0212289F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","D. Irvine","South America","Ecuador",NA,NA,NA,"V0212289F","329","1983","11","26",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-78.1869","-1.4628","V0212289F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1057","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212293F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","J. Revilla","South America","Peru",NA,NA,NA,"V0212293F","2201","1977","1","22",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212293F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1058","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212294F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","O. Phillips et al.","South America","Peru",NA,NA,NA,"V0212294F","248","1989","6","11",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212294F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1059","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212297F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","J. Revilla","South America","Peru",NA,NA,NA,"V0212297F","1532","1976","10","19",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212297F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1060","2019-08-02 14:32:17-03","F","FMNH-SEEDPLANTS","V0212298F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","D. G. Campbell et al.","South America","Brazil",NA,NA,NA,"V0212298F","10980","1986","9","29",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212298F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1061","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212299F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","Rod. Vasquez & N. Jaramillo","South America","Peru",NA,NA,NA,"V0212299F","3967","1983","4","20",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212299F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1062","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212300F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","D. C. Daly","South America","Peru",NA,NA,NA,"V0212300F","5652","1988","2","15",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212300F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1063","2020-04-14 14:51:54-03","F","FMNH-SEEDPLANTS","V0563175F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","maynensis","Mabea maynensis","H. Beltrán S.","South America","Peru",NA,NA,NA,"V0563175F","5426","2003","3","28",NA,"Loreto","Campsite #1 (Quebrada Curacinha) on Rapid Biological Inventory #11.","Spermatophyta",NA,NA,"RRC ID Flag",NA,"-72.728333","-5.051389",NA,"95","190",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1064","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212533F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Revilla","South America","Peru",NA,NA,NA,"V0212533F","1348","1976","9","10",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212533F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1065","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212534F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Ll. Williams","South America","Peru",NA,NA,NA,"V0212534F","7075","1930","1",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212534F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1066","2019-07-09 13:23:17-03","F","FMNH-SEEDPLANTS","V0193943F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri",NA,"South America","Guyana",NA,NA,NA,"V0193943F",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.7017","4.7364","V0193943F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1067","2019-07-09 13:23:19-03","F","FMNH-SEEDPLANTS","V0193944F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri",NA,"South America","Brazil",NA,NA,NA,"V0193944F",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0193944F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1068","2019-09-10 11:33:22-03","F","FMNH-SEEDPLANTS","V0212508F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil",NA,NA,NA,"V0212508F","8957","1986","10","26",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212508F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1069","2019-07-30 12:34:28-03","F","FMNH-SEEDPLANTS","V0212513F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. Glaziou","South America","Brazil",NA,NA,NA,"V0212513F","6808","1873","8","8",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212513F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1070","2019-09-17 11:50:52-03","F","FMNH-SEEDPLANTS","V0212518F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","P. Capucho","South America","Brazil",NA,NA,NA,"V0212518F","436","1932","9","21",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212518F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1071","2019-07-30 12:32:10-03","F","FMNH-SEEDPLANTS","V0212527F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. S. Blanchet","South America","Brazil",NA,NA,NA,"V0212527F",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0212527F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1072","2019-07-09 13:27:23-03","F","FMNH-SEEDPLANTS","V0212528F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. Klug","South America","Peru",NA,NA,NA,"V0212528F","2721","1932","9",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0212528F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1073","2019-07-09 13:30:13-03","F","FMNH-SEEDPLANTS","V0513769F","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","S. G. Beck","South America","Bolivia",NA,NA,NA,"V0513769F","16571","1988","5","27",NA,"Beni",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"16571",NA,NA
