"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","typeStatus","individualCount"
"109","2019-10-07 09:19:10-03","UEFS","HUEFS","83391","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"França, F.","2004","01","20","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.621944","-23.642222","46W37'19''","23S38'32''","HUEFS0083391","HUEFS0083391","820","820","4839","Angiospermae","Caryophyllales",NA,NA,"Mata.",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"110","2019-10-07 09:19:10-03","UEFS","HUEFS","89757","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Warming, E.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"HUEFS0089757",NA,NA,NA,"125","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,"Tipo",NA
"111","2019-10-07 09:19:10-03","UEFS","HUEFS","73002","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Harley, R.M.","2002","02","16","Brasil","Bahia","Mucugê","6 Km de Igatu na estrada nova para BA142.","-41.305","-12.858611","41W18'18''","12S51'31''","HUEFS0073002","HUEFS0073002","471","471","54511","Angiospermae","Caryophyllales",NA,NA,"Caatinga.","2018","06",NA,"Caryophyllanae",NA,NA,NA,NA
"112","2019-10-07 09:19:10-03","UEFS","HUEFS","73001","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Harley, R.M.","2002","02","16","Brasil","Bahia","Mucugê","6 Km de Igatu na estrada nova para BA142.","-41.305","-12.858611","41W18'18''","12S51'31''","HUEFS0073001","HUEFS0073001","471","471","54510","Angiospermae","Caryophyllales",NA,NA,"Caatinga.","2018","06",NA,"Caryophyllanae",NA,NA,NA,NA
"113","2019-10-07 09:19:10-03","UEFS","HUEFS","17383","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Carvalho, A.M.de","1992","02","19","Brasil","Bahia","Vitória da Conquista",NA,"-40.8394012451172","-14.8661003112793",NA,NA,"HUEFS0017383","HUEFS0017383",NA,NA,"3796","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,"Caryophyllanae","70493","auto",NA,NA
"114","2019-10-07 09:19:10-03","UEFS","HUEFS","76513","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Farias, G.L.","1987","12","18","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Estrada Guaribú Sabão","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0076513","HUEFS0076513",NA,NA,"152","Angiospermae","Caryophyllales",NA,NA,"Mata de Tabuleiro.","2001","07",NA,"Caryophyllanae","48094","auto",NA,NA
"115","2019-11-22 16:07:57-03","UEFS","HUEFS","223455","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,NA,"2008","02","08","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Mantegueira.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0223455","HUEFS0223455",NA,NA,"7452","Angiospermae","Caryophyllales",NA,NA,"Mata de Tabuleiro.",NA,NA,NA,"Caryophyllanae","48094","auto",NA,NA
"116","2019-09-04 18:58:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii",NA,NA,"A. Glaziou","1893",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"20438","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"117","2019-06-11 12:32:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii",NA,NA,"A. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,"20438","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"118","2019-01-25 15:45:07-02","IAC","IAC","42063","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","J.E.A. Bertoni","J.E.A. Bertoni & A. Geremias","2001","08","13","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L11, P27","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,"631",NA,NA,NA,NA,"Determinador: UNICAMP","2007","06","13",NA,NA,NA,NA,NA
"119","2019-01-25 15:36:08-02","IAC","IAC","43136","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; E.L.M. Catharino; E.Q. Santos & E. Furlan","2000","08","08","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Pedro, indivíduo P 37.1","-47.092482","-23.714883","-47.092482","-23.714883",NA,NA,NA,NA,"3429",NA,NA,NA,NA,NA,"2000","08","08",NA,NA,NA,NA,NA
"120","2019-01-25 15:45:07-02","IAC","IAC","56121","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","C.F. Nardin et al.","C.F. Nardin; J.F. Benedito & L.C. Bernacci",NA,NA,NA,"Brasil","São Paulo","Louveira","Fragmento B","-46.898611","-23.08","-46.898611","-23.080000",NA,NA,NA,NA,"242",NA,NA,NA,NA,"coordenadas originais: 23°04#?#48S, 46°53#?#55W",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-11-12 16:58:53-03","UEL","FUEL","40482","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Aragaki, S","Aragaki, S","1994","12","08","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,NA,"497","Tracheophyta","Caryophyllales",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:08:23-03","UnB","UB","157238","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Hatschbach, G","Hatschbach, G","1979","01","04","Brasil","Paraná ","Antonina","Manduira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"41823","Dicotyledoneae",NA,"Southern America",NA,"Arvoreta 5m.; Mata pluvial","1979",NA,NA,NA,"38300","auto",NA,NA
"123","2020-08-20 14:55:36-03","UFSC","FLOR","41985","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Mello, A.S.","Nuernberg, A.; Mello, A.S.","2011","05","06","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico Costeira de Zimbros.","-48.5169982910156","-27.1380004882812",NA,NA,"FLOR0041985",NA,NA,NA,"53",NA,"Caryophyllales",NA,NA,"arbóreo, flor espiga","2011","05","06",NA,"11943","auto",NA,NA
"124","2020-08-20 14:55:36-03","UFSC","FLOR","29632","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Queiroz, M.H. de","1989","01","10","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0029632",NA,NA,NA,"16",NA,"Caryophyllales",NA,NA,"arbusto, flor muito atacado por insetos, roxo, 3m altura",NA,NA,NA,NA,"27000","auto",NA,NA
"125","2021-03-04 15:45:49-03","IF","SPSF","34714","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii",NA,"G. A. D. C. Franco","F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa","2005","03","31","Brasil","SP","Biritiba Mirim","Parque Estadual da Serra do Mar, Núcleo São Sebastião",NA,NA,NA,NA,NA,NA,"864","864","795","Magnoliophyta","Polygonales","América do Sul",NA,"COLETA: XLS: SPSFNovo; Árvore ca. 7 m, frutos verdes - vináceos; GEOGRAFIA: Trilha de Guaratuba. Floresta Ombrófila Densa Montana (Floresta Sempre-verde do Planalto)&nf;UTM: X=407255 Y=7381404;","2005","04","07","Magnoliopsida",NA,NA,NA,NA
"126","2021-03-04 15:45:49-03","IF","SPSF","37945","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisner","G.A.D.C. Franco","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos","2005","12","12","Brasil","SP","Embú","Itatuba","-46.895278","-23.637222",NA,NA,NA,NA,NA,NA,"243","Magnoliophyta","Polygonales","América do Sul",NA,"COLETA: Árvore de 5m.; GEOGRAFIA: Pesqueiro.;","2006","01","23","Magnoliopsida",NA,NA,NA,NA
"127","2021-03-04 15:45:49-03","IF","SPSF","39071","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisner","G.A.D.C. Franco","R.T. Polisel","2006","09","07","Brasil","SP","Juquitiba","Recanto Maria Teresa","-47.1","-23.966667",NA,NA,NA,NA,NA,NA,"390","Magnoliophyta","Polygonales","América do Sul",NA,"COLETA: Árvore 10 m. Flores brancas; GEOGRAFIA: Estrada da Palestina - Km. 4&nf;Rodovia BR 116 - Km. 330&nf;Ao lado do viveiro;","2007","01","03","Magnoliopsida",NA,NA,NA,NA
"128","2021-03-04 15:45:49-03","IF","SPSF","40030","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisner","G.A.D.C. Franco","F.M.Souza & R.C.Sousa & W. Corrêa & R.L.M.Garcia","2007","12","03","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.759722","-23.454444",NA,NA,NA,NA,"886","886","1019","Magnoliophyta","Polygonales","América do Sul",NA,"COLETA: Árvore, 19m. Botões verdes.; GEOGRAFIA: Trilha do Pai Zé;","2007","12","20","Magnoliopsida",NA,NA,NA,NA
"129","2021-03-04 15:45:49-03","IF","SPSF","40031","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisner","G.A.D.C. Franco","F.M.Souza & R.Esteves & R.C.Sousa & D.Souza & C.D.Lima","2008","01","31","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774444","-23.455833",NA,NA,NA,NA,"886","886","1056","Magnoliophyta","Polygonales","América do Sul",NA,"COLETA: Árvore, 16m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Mauro;","2008","03","24","Magnoliopsida",NA,NA,NA,NA
"130","2021-03-04 15:45:49-03","IF","SPSF","44698","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisner","G.A.D.C. Franco","B.A.Aranha","2010","04","21","Brasil","SP","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","-46.296667","-23.779167",NA,NA,NA,NA,NA,NA,"608","Magnoliophyta","Polygonales","América do Sul",NA,"COLETA: Árvore 6m altura, frutos.; GEOGRAFIA: Trilha das Hortências.;","2010","05","21","Magnoliopsida",NA,NA,NA,NA
"131","2020-07-16 10:05:59-03","IBt","SP","288951","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Rodrigues, RR","1995","02","10","Brasil","São Paulo","Pariquera-Açu",NA,"-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,"33360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-04-15 17:20:36-03","IBt","SP","252417","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Zanette, A","1991","10","24","Brasil","Santa Catarina","Orleans",NA,"-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,"941",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA
"133","2020-11-26 10:01:02-03","IBt","SP","374545","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Semaco, M","2000","07","06","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA
"134","2019-11-21 10:17:17-03","IBt","SP","490569","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Aragaki, S; Petri, L","Petri, L; Biasoli, SM","2016","07","11","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"856",NA,NA,NA,NA,NA,"2016","12","19",NA,"53584","auto",NA,NA
"135","2020-10-22 10:13:52-03","IBt","SP","346130","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Aragaki, S","1994","02","08","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"497",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA
"136","2014-09-23 10:59:18-03","G","G","G00437336","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Brandbyge, J.","Klein, R. M.","1957","11","27","Brazil","Santa Catarina","Vidal Ramos",NA,"-49.35916667","-27.38861111","-49.35916667","-27.38861111","G00437336",NA,"750","750","2286",NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","1992","01","01",NA,NA,NA,"ISOTYPUS of Coccoloba rubra L. B. Sm.",NA
