"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"294","2020-09-12 05:00:02-03","US","US","3384468","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Gouda, E. J.",NA,NA,NA,"H. D. Clarke","3697","1997","2","19","Guyana","U. Takutu-U. Essequibo",NA,"Rewa River; summit of unnamed peak, 5.6 km W of camp","-58.6408","2.98028",NA,NA,NA,"US00635596",NA,"400",NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US","2104970","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"L. Smith & R. Reitz","6187","1952","3","13","Brazil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina","-48.5","-27.65",NA,NA,NA,"US01914065","US01914065_01","3","150",NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","3378269","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Gouda, E. J.",NA,NA,NA,"B. Hoffman & D. Gopaul","436","1991","10","28","Guyana","U. Takutu-U. Essequibo",NA,"SE Kanuku Mts; western end of ridge extending from Makaparima Mountain","-59.2667","3.16667",NA,NA,NA,"US00612723",NA,"600","700",NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"297","2020-09-12 05:00:02-03","US","US","2579489","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"G. Hatschbach","17668",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01914060","US01914060_01",NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","1954495","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"R. Reitz","2302","1948","11","2","Brazil","Santa Catarina","Brusque","Spitzkopf","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01914068","US01914068_01","200",NA,NA,"Bromeliales","1","19684","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"299","2020-09-12 05:00:02-03","US","US","2321478","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"G. Hatschbach","6643","1959","11","19","Brazil","Paraná","Campina Grande do Sul","Alto da Serra","-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01914055","US01914055_01",NA,NA,NA,"Bromeliales","1","55154","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"300","2020-09-12 05:00:02-03","US","US","2755916","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"O. Handro","599","1956","7","31","Brazil","São Paulo","Santo André","Mata da Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,"US01914043","US01914043_01",NA,NA,NA,"Bromeliales","1","27258","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"301","2020-09-12 05:00:02-03","US","US","3015757","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"R. Kummrow","2404","1983","11","9","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"US01914062","US01914062_01",NA,NA,NA,"Bromeliales","1","41937","auto",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"302","2019-12-09 17:29:37-03","UFPR","EFC","8275","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kersten, R.","2010","09","22","Kuniyoshi, Y.S.; Roderjan, C.V.","6216","1998","11","30","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari","-48.8215","-25.1377","-48.8215","-25.1377","Herbácea 60 cm, em manchas no contato campo de altitude/floresta altomontana, 1500 m s.n.m. Sépalas róseas, pétalas amarelas.","EFC008275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-12-09 17:29:37-03","UFPR","EFC","2064","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Ziller, S.R.","122","1990","02","16","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"__COMMOM_NAME__: Bromélia","EFC002064",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-12-09 17:29:37-03","UFPR","EFC","7661","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kersten, R.","2004","09","01","Kuniyoshi, Y.S.","6102","1997","04","11","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita na margem do rio, na planície litorânea.","EFC007661",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-12-09 17:29:37-03","UFPR","EFC","10038","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Bonnet, A.",NA,NA,NA,"Bonnet, A.",NA,"2004","01","25","Brasil","Paraná","São Mateus do Sul","Compartimento Teresina","-50.3828010559082","-25.8742008209229",NA,NA,NA,"EFC010038",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-12-09 17:29:37-03","UFPR","EFC","11828","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Blum, C.T.","2013","11","04","Blum, C.T.","1100","2013","11","04","Brasil","Paraná","Balsa Nova","São Luiz do Purunã","-49.7103","-25.4581","-49.7103","-25.4581","herbácea terrícola, inflorescência vermelha, botões amarelos, capão de Floresta Ombrófila Mista","EFC011828",NA,"1072","1072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2018-10-08 09:56:49-03","UFSS","REAL","580","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Hiroki, J.",NA,NA,NA,"Hiroki, J.","26","2015","08","01","Brasil","Paraná","Salgado Filho","Linha São Roque - Propriedade do Sr. Leucir Mattana","-53.704083","-27.522222","-53.704083","-27.522222",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2018-10-08 09:56:49-03","UFSS","REAL","585","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Hiroki, J.",NA,NA,NA,"Hiroki, J.","37","2016","04","02","Brasil","Paraná","Salgado Filho","Linha São Roque - Propriedade do Sr. Leucir Mattana","-53.363167","-26.20025","-53.363167","-26.20025",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-25 13:51:53-03","UNIVILLE","JOI","10715","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Meyer, F.S.","2011","04","12","S. Dreveck","2467","2010","10","12","Brasil","Santa Catarina","São Bento do Sul","Rio dos Bugres - Estrada Saraiva - APA Rio Vermelho/Humbold.","-49.351667","-26.313056","49º21'6''W","26º18'47''S","Plano de Manejo APA do Rio Vermelho/Humbold; HABITO: Epífita; TIPO VEGETACIONAL: FOD","JOI010715",NA,"647","647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-25 13:51:53-03","UNIVILLE","JOI","7185","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","E. Barbosa & J. Cordeiro","2008","02","29","M.C. Bartz","32","2008","01","18","Brasil","Santa Catarina","Guaramirim","BR-280.","-49.002799987793","-26.4731006622314",NA,NA,"; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007185",NA,"35","35",NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-25 13:51:53-03","UNIVILLE","JOI","14901","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Mancinelli, W. S.","2007","10","26","Mancinelli, W.S.","793","2007","10","26","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITO: Epífita","JOI014901",NA,"700","700",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-25 13:51:53-03","UNIVILLE","JOI","9100","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Mancinelli, W. S.","2008","01","28","Mancinelli, W.S.","826","2008","01","28","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODM","JOI009100",NA,"900","900",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-25 13:51:53-03","UNIVILLE","JOI","9951","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Meyer, F.S.","2010","05","18","Meyer, F.S.","439","2007","10","18","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"; HABITAT: sob caule de arvoreta; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI009951",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-25 13:51:53-03","UNIVILLE","JOI","14110","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Meyer, F.S.","2010","05","18","Meyer, F.S.","438","2007","10","18","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"Folhas com ápice levemente arroxeado; HABITO: epífita sob caule de arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI014110",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-25 13:51:53-03","UNIVILLE","JOI","10483","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Meyer, F.S.","2010","11","25","Meyer, F.S.","246","2006","11","25","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"; HABITAT: sob caule de arvoreta; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI010483",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-25 13:51:53-03","UNIVILLE","JOI","8613","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","T.M. Maia","2009","06","04","T.M. Maia","56","2009","06","04","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITO: rupícola; TIPO VEGETACIONAL: FODTB","JOI008613",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-10-07 09:20:42-03","UEFS","HUEFS","67748","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","T.Wendt, A.P.G.de Faria & L.O.F.de Sousa","2003","03",NA,"Barbosa, E.","689","2001","10","20","Brasil",NA,NA,"Serra Capivari.",NA,NA,NA,NA,"Das encostas turfosas e úmidas.","HUEFS0067748","HUEFS0067748",NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"318","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0416564F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","38528","1983","2","10","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,"V0416564F","V0416564F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"319","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416565F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"L. B. Smith",NA,NA,NA,"G. G. Hatschbach","15697","1967","1","12","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,"V0416565F","V0416565F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"320","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0416566F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"L. B. Smith",NA,NA,NA,"A. Castellanos","23891","1963","4","24","Brazil","Rio de Janeiro","Guanabara",NA,"-43.1667","-22.8333",NA,NA,NA,"V0416566F","V0416566F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"321","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416567F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"L. B. Smith",NA,NA,NA,"P. Dusén","17453","1915","2","26","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,"V0416567F","V0416567F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"322","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416568F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"L. B. Smith",NA,NA,NA,"J. A. Steyermark","61721","1945","3","23","Venezuela","Anzoátegui",NA,"headwaters of Rio Maravilla, slopes of Fila Ganda, between Los Chorros & Cerro Negro, E of Bergatin",NA,NA,NA,NA,NA,"V0416568F","V0416568F_01","900","1400","Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"323","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416569F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"L. B. Smith",NA,NA,NA,"J. A. Steyermark","61721","1945","3","23","Venezuela","Anzoátegui",NA,"headwaters of Rio Maravilla, slopes of Fila Ganda, between Los Chorros & Cerro Negro, E of Bergatin",NA,NA,NA,NA,NA,"V0416569F","V0416569F_01","900","1400","Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"324","2020-07-23 12:01:08-03","CEPLAC","CEPEC","133195","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"A. M. Amorim",NA,NA,NA,"Leitman, P.M.","289","2011","07","03","Brasil","Bahia","arataca","Parque Nacional da Serra das Lontras, trilha do Talhão.","-39.35","-15.180556","39W20'60","15S10'50",NA,NA,NA,"373","373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-07-23 12:01:08-03","CEPLAC","CEPEC","114682","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","6560","2006","11","16","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30","Flores em álcool.",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-23 12:01:08-03","CEPLAC","CEPEC","135667","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"Moraes, A. O.",NA,NA,NA,"Moraes, A. O.","933","2011","12","10","Brasil","Bahia","UNA","Fazenda Jueirana. Próximo a Reserva Biológica de Una.","-39.150833","-15.210833","39W9'3","15S12'39","Planta coletada em fragmento florestal ( interior a 100 m)adjacente a pastagem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-23 12:01:08-03","CEPLAC","CEPEC","49541","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"G. M. Sousa",NA,NA,NA,"A. M. de Carvalho","3293","1991","05","30","Brasil","Bahia","ILHÉUS","Ca. 7Km na estrada Olivença/Vila Brasil.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/1996",NA,NA,"Paratipo",NA
"328","2020-07-23 12:01:08-03","CEPLAC","CEPEC","52345","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,"A. M. Amorim",NA,NA,NA,"A. M. Amorim","473","1991","11","20","Brasil","Bahia","ITACARÉ","Ramal à esq. na estrada Ubaitaba/Itacaré, a 4Km do Loteamento da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,"30/12/1996",NA,NA,"Paratipo",NA
"329","2020-11-04 17:28:49-03","UEM","HUEM","29744","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Milaneze-Gutierre, MA",NA,NA,NA,"Milaneze-Gutierre, MA","659","2015","08","25","Brasil","Paraná","Telêmaco Borba","UHE Mauá,","-50.707222","-24.061944","-50.707222","-24.061944","Epífita, local sombreado","HUEM000011233","HUEM000011233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-11-12 17:02:25-03","UEL","FUEL","50316","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Estevan, DA","2009",NA,NA,"Estevan, DA","1778","2008","04","05","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.181944","-24.896389","-51.181944","-24.896389",NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-10-16 14:14:20-03","UEL","FUEL","50315","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Estevan, DA","2009",NA,NA,"Estevan, DA","1779","2009","03","06","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.181944","-24.896389","-51.181944","-24.896389",NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-11-12 17:02:25-03","UEL","FUEL","16385","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Hatschbach, G",NA,NA,NA,"Silva, JM; Zelma, FJ","29","1985","11","06","Brasil","Paraná","Balsa Nova","Serra S. Luis","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-11-12 17:02:25-03","UEL","FUEL","13397","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kranz, WM",NA,NA,NA,"Kranz, WM","s.n.","1990",NA,NA,"Brasil","Paraná","Laranjeiras do Sul","Herval Grande, mata úmida de araucária","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-05-06 11:54:38-03","UFU","HUFU","57230","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Petean, M.P.","s.n.","2008","02","28","Brasil","Paraná","Antonina","Reserva Natural do Morro da Mina","-48.7118988037109","-25.4286003112793",NA,NA,"Epífita coletada a ca. 3,0 m de altura.; Floresta Ombrófila Densa.","HUFU00025899","HUFU00025899",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-05 16:09:37-03","MN","R-TIPOS","32438","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","L.B.Sm.",NA,NA,NA,NA,"Foster, M.B.; Foster, R.","267","1939","07","26","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,"R000032438","R000032438_001","2550","2550",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA
"336","2021-03-05 16:09:37-03","MN","R-TIPOS","32438a","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","L.B.Sm.",NA,NA,NA,NA,"Foster, M.B.; Foster, R.","267","1939","07","26","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,"R000032438a","R000032438a_001","2550","2550",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA
"337","2020-08-20 14:58:52-03","UFSC","FLOR","55572","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Mello, A.S.","2012","07","14","Prata, A.P.; Mello, A.S.; Costa, S.M.; Nuernberg, A. & Nascimento-Junior, J.E.","764","2012","07","14","Brasil","Rio Grande do Sul","Gramado","Parque dos Pinheiros.",NA,"-29.361111","50º51'76''W","29º21'40''S","epífita com fruto","FLOR0055572",NA,"780","780",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-08-20 14:58:52-03","UFSC","FLOR","66301","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema",NA,"Nuernberg, A.; Andrade, J.H.","2018","10","30","Andrade, J.H.","3","2017","10","20","Brasil","Rio Grande do Sul","Maquiné","trazida da mata e cultivada próximo as casas na área central da Terra Indígena Campo Molhado (Mbyá Guarani).","-50.312222","-29.681944","50º18'44''W","29º40'55''S","epífita, 1m altura, uso tradicional Mbyá Guarani","FLOR0066301","FLOR0066301","850","850",NA,"Poales",NA,NA,NA,"platynema",NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-20 20:41:01-03","UFSC","FLOR","4748","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema striata","(Wittmack) Wittmack","Smith, L.B.","1968",NA,NA,"Klein, R.M.","7877","1968","10","15","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito, flor esverdeado-amarelada, brácteas vermelhas. Folhas na face inferior com estrias avermelhadas.","FLOR0004748",NA,"400","400",NA,"Poales",NA,"27000","auto","striata",NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-08-20 20:41:01-03","UFSC","FLOR","5023","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema",NA,"Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","6874","1966","11","23","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"rupestre, flor amarelada","FLOR0005023",NA,"300","300",NA,"Poales",NA,"27000","auto","platynema",NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-08-20 20:41:01-03","UFSC","FLOR","5024","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema",NA,"Reitz, R.","1982",NA,NA,"Klein, R.M.; Bresolin, A.","9780","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"flor amarelada","FLOR0005024",NA,"150","150",NA,"Poales",NA,"13751","auto","platynema",NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-08-20 14:58:52-03","UFSC","FLOR","31014","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.","s.n.","2002","11","28","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,"FLOR0031014",NA,NA,NA,NA,"Poales",NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-08-20 20:41:01-03","UFSC","FLOR","4747","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Reitz, R.","1982",NA,NA,"Bresolin, A.","445","1971","12","15","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"epífito de troncos e pedras, flor amarela","FLOR0004747",NA,"1000","1000",NA,"Poales",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-08-20 14:58:52-03","UFSC","FLOR","31010","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.","125","2002","09","13","Brasil","Santa Catarina","São Domingos",NA,"-52.5317001342773","-26.5580997467041",NA,NA,NA,"FLOR0031010",NA,NA,NA,NA,"Poales",NA,"17704","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-04 15:42:00-03","IF","SPSF","33765","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,NA,NA,NA,NA,"A.C.Aguiar","125","2003","04","15","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.3600006103516","-24.0900001525879",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"25028","auto",NA,"América do Sul",NA,"Liliopsida",NA,NA,NA,NA,NA
