"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"154","2020-12-11 11:38:51-03","UFMG","BHCB","197946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Rezende, SG; Justo, AG","6953","2018","10","04","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.696944","-20.022778","1133","1133",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB197946",NA,NA,NA,NA,NA,NA,"-43.696944","-20.022778",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:38:51-03","UFMG","BHCB","197945","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Rezende, SG; Justo, AG","6952","2018","10","03","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.676111","-20.014444","1497","1497",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197945",NA,NA,NA,NA,NA,NA,"-43.676111","-20.014444",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:38:51-03","UFMG","BHCB","25390","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Lombardi, JA","557","1994","07","01","Southern America","Brasil","Minas Gerais","Furnas","UHE de Furnas, Área no entorno das eclusas da represa",NA,NA,NA,NA,NA,"Mata. Folhas herbáceas. Frutos maduros roxos e imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:38:51-03","UFMG","BHCB","39323","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Brina, AE","s.n.","1997","02",NA,"Southern America","Brasil","Minas Gerais",NA,"Margem do Rio Grande",NA,NA,NA,NA,NA,"Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:38:51-03","UFMG","BHCB","23652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:38:51-03","UFMG","BHCB","35537","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Brina, AE","s.n.","1992","08",NA,"Southern America","Brasil","Minas Gerais","Fortaleza de Minas",NA,"-46.7181015014648","-20.8491992950439",NA,NA,NA,"mata estacional semidecidual.",NA,NA,NA,"16122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:38:51-03","UFMG","BHCB","33657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:38:51-03","UFMG","BHCB","23680","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Tameirão Neto, E; Werneck, MS","695","1991","12","14","Southern America","Brasil","Minas Gerais","Perdões","A jusante da Ponte do Funil. Margem direita do Rio Grande","-45.0914001464844","-21.090799331665",NA,NA,NA,"Mata. Arbóreo",NA,NA,NA,"16729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:38:51-03","UFMG","BHCB","96019","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Echternacht, LA; Dornas, T","509","2004","06","18","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Arbórea (6m) em sub-bosque de Floresta Estacional Semidecidual. Frutos verdes e vermelhos.",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:38:51-03","UFMG","BHCB","96018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Echternacht, LA; Faleiros, MA","686","2004","11","27","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Arbórea ( ca. 5m) em Floresta Estacional Semidecidua. Infrutescências imaturas verdes e maduras seca",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:38:51-03","UFMG","BHCB","139403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Schiavini, I; Lopes, SF; Oliveira, AP; Vale, VS; Dias Neto, OC; Gusson, AE","613","2009","01",NA,"Southern America","Brasil","Minas Gerais","Uberlândia","Fazenda São Pedro-Itaú","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Floresta Estacional Semidecidual, árvore ca. de 5m de altura, 17cm de circunferência, indiv. n° 278. PPFES.","BHCB003401",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:38:51-03","UFMG","BHCB","139402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Schiavini, I; Lopes, SF; Oliveira, AP; Vale, VS; Dias Neto, OC; Gusson, AE","268","2007","09",NA,"Southern America","Brasil","Minas Gerais","Uberaba","Fazenda Sucupira-Caçú","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Floresta Estacional Semidecidual. Árvore ca. de 5m de altura e 17cm de circunferência. Indivíduo m°83; Árvore ca. de 5m de altura e 17cm de circunferência. Indivíduo m°83","BHCB003422",NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:38:51-03","UFMG","BHCB","116158","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Melo, JCF; Andreacci, F; Weiers, M; Cardim, RH; Gracia, RJF","636","2007","03","08","Southern America","Brasil","Minas Gerais","Matozinhos","Rio das Velhas","-44.0814018249512","-19.5578002929688",NA,NA,NA,"Árvore, CAP=23cm, h=4m. Frutos imaturos verdes, madeira coletada do galho; Mata ciliar","BHCB009994",NA,NA,"20503","auto","2013","11",NA,NA,"10",NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:38:51-03","UFMG","BHCB","24793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Tameirão Neto, E; Werneck, MS","1346","1994","05","29","Southern America","Brasil","Minas Gerais","Perdizes","Unidade de Conservação de Galheiro - CEMIG, Captação de água para a sede do Sr. José Ferreira D'Ávila","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Floresta Semidecídua. Arbóreo",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2011-02-07 09:41:00-02","MO","MOBOT","3119922","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","J.E.B. Warming","Warming s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"J. Perkins, 1897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2013-05-07 06:03:00-03","MO","MOBOT","3120055","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","Ynés Mexia","Mexia 5261","1930","11","6","South America","Brazil","Minas Gerais",NA,"Districto Rio Branco. Road to São Geraldo; Mareco; understory in cut-over woods.",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3120301","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","João Geraldo Kuhlmann","Kuhlmann 110621","1935","3","7","South America","Brazil","Minas Gerais",NA,"E.S.A.V., Viçosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2013-05-07 06:03:00-03","MO","MOBOT","3120477","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","Ynés Mexia","Mexia 5224a","1930","10","27","South America","Brazil","Minas Gerais",NA,"Viçosa. Fazenda de Aguada; valley about .5 km from entrance; in shade by stream.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2013-05-07 06:03:00-03","MO","MOBOT","3120642","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","Ynés Mexia","Mexia 4538","1930","3","31","South America","Brazil","Minas Gerais",NA,"Viçosa. Road to São Miguel; near stream Turba. Cut-over woods on slope.",NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3120701","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Ronald Liesner","João Geraldo Kuhlmann","Kuhlmann 60788","1943","5","5","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2013-05-07 06:03:00-03","MO","MOBOT","3120769","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","Ynés Mexia","Mexia 5264","1930","11","6","South America","Brazil","Minas Gerais",NA,"Districto Rio Branco. Road to São Geraldo; Mareco; cut-over woods.",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2013-05-07 06:03:00-03","MO","MOBOT","3120830","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","Ynés Mexia","Mexia 5116","1930","9","29","South America","Brazil","Minas Gerais",NA,"Viçosa. Fazenda de Aguada, .5 beyond first house; streamside in small, wooded valley.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3120918","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","João Geraldo Kuhlmann","Kuhlmann 110615","1934","10","11","South America","Brazil","Minas Gerais",NA,"Viçosa, E.S.A.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-02-23 09:58:00-03","MO","MOBOT","3123084","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Anders F. Regnell","Regnell 1098",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-07-10 03:33:00-03","MO","MOBOT","3471595","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","S. Renner","Gerhard K. Gottsberger","Gottsberger 24-7774","1974","7","7","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, mun. de Jabuticatubas, Serra de Espinhaco. Gallery forest.","-43.66666","-19.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-07-09 03:32:00-03","MO","MOBOT","3471596","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","S. Renner","Ilse S. Gottsberger|Gerhard K. Gottsberger","Gottsberger 32-26990","1990","9","26","South America","Brazil","Minas Gerais",NA,"Mun. of Indianopolis, Fazenda Bela Tanda, gallery forest.","-47.95","-19.05","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-07-09 03:32:00-03","MO","MOBOT","3471628","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","S. Renner","Ilse S. Gottsberger|Gerhard K. Gottsberger","Gottsberger 24-9274A","1974","2","9","South America","Brazil","São Paulo",NA,"Mun. de Ilha Bela. Mata primária.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","46839","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Ronald Liesner","Alwyn H. Gentry|M.G. Vieira|A. Calos","Gentry 59192","1987","9","8","South America","Brazil","Minas Gerais",NA,"Fazenda Lagoa, Municip. Monte Belo; semideciduous forest.","-46.25","-21.41666","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-229","7",NA
"182","2014-07-13 20:42:00-03","MO","MOBOT","3120164","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","A. Gentry","C.W.H. Mosen","Mosén 723c","1873","10","15","South America","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","23850","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A. Peixoto","Marcelo H. O. Pinheiro",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Bauru","Jardim Botânico","-49.060001373291","-22.3099994659424",NA,NA,NA,"Árvore 6 m, flores esverdeadas;",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"184","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","23849","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A. Peixoto","Marcelo H. O. Pinheiro",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Bauru","Jardim Botânico","-49.060001373291","-22.3099994659424",NA,NA,NA,"Com 4 m, frutos maduros;",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"185","2015-10-22 10:03:05-02","UNIOESTE","UNOP","1398","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Toderke, M.L.","Toderke, M.L.; Lautert, M.; Temponi, L.G.; Salino, A.; Escher, A.R.; Lautert, M.; Temponi, L.G.; Salino, A.; Escher, A.R.","61","2013","05","03",NA,"Brasil","Paraná","Santa Tereza do Oeste","Parque Nacional do Iguaçu. Nascente do rio Gonçalves Dias.","-53.6330986022949","-25.0522003173828",NA,NA,NA,"Arbusto, cerca de 2,4m. Folha papirácea, verde discolor. Fruto imaturo verde e maduro nigrescente.",NA,NA,NA,"20649","auto","2014","02",NA,NA,"27",NA,NA,NA,NA,NA,NA
"186","2015-10-22 10:03:05-02","UNIOESTE","UNOP","5933","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Salino, A.","Salino, A.","8226","2002","12",NA,NA,"Brasil","Minas Gerais","Barbacena","Fragmento de Floresta Estacional semidecidual montana, ao lado da cabana da Mantiqueira, na BR-040.","-43.7736015319824","-21.2257995605469","1200","1200",NA,"Árvore 7m de altura, na floresta. Frutos imaturos verdes.",NA,NA,NA,"27982","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","12748",NA,"Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Al Peixoto","C. N. de Fraga","402","1998","10","16",NA,"Brasil","Minas Gerais","Tiradentes","Serra","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Serra de São José, vegetação típica de campo rupestre, em arenito. Árvores com cerca de 4,0m, em bosque em mata no pé da serra.","MBML012748","MBML012748",NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-11-24 14:11:39-02","UFLA","ESAL","14311","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Tameirão Neto, E; et al.","755",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-11-24 14:11:39-02","UFLA","ESAL","2027","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Hugo P.de Castro","Hugo Prado de Castro","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha",NA,"-45.4303016662598","-21.551399230957","9","9",NA,"arbusto; 2,0; escura e média; baga cor escura",NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-11-24 14:11:39-02","UFLA","ESAL","15860","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Richieri Sartori","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,NA,NA,"árvore; 6 m; ;; floresta",NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-10-09 16:31:52-03","UFLA","ESAL","13692","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Souza, JS","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"192","2018-10-09 16:31:52-03","UFLA","ESAL","18297","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Van den Berg, E","Castro, GC","71",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"193","2018-10-09 16:31:52-03","UFLA","ESAL","19434","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"194","2020-11-09 10:36:21-03","UFLA","ESAL","32331","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L. D. Santana","L. D. Santana; L. C. Silva; R. M. Mello","104","2018","09","13",NA,"Brasil","Minas Gerais","Monte Belo","Área úmida, com sub-bosque aberto e com bastante hemiepífita.","-46.228056","-21.34",NA,NA,NA,"Árvore, ca 7m no sub-dossel. Indivíduo com 36 cm de CAP.",NA,NA,NA,NA,NA,"2018","12","-46.228056","-21.34","12",NA,NA,NA,NA,NA,NA
"195","2017-11-24 14:11:39-02","UFLA","ESAL","19225","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","R. C. Forzza","R. C. Forzza et alii","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"arvoreta; 4,m; ;; floresta",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-11-24 14:11:39-02","UFLA","ESAL","19224","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L. C. S. Assis","L. C. S. Assis; M. K. Ladeira","290",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"árvore; 7, m; ;; floresta",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-11-24 14:11:39-02","UFLA","ESAL","20559","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Ary T. O . Filho E. van den Berg","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,"arvoreta; ; ;; floresta",NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-11-24 14:11:39-02","UFLA","ESAL","10107","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Almeida, RJ","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Analândia","Parque Rauvitscher, Faz. Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-11-24 14:11:39-02","UFLA","ESAL","19226","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.S.M.Valente","A.S.M. Valente et alii","32",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"árvore; 5 a 7, m; ;; floresta",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-11-24 14:11:39-02","UFLA","ESAL","12475","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; 10,5; ;; floresta",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-11-24 14:11:39-02","UFLA","ESAL","12474","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; 5,5; ;; floresta",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-11-24 14:11:39-02","UFLA","ESAL","12476","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; 7,5; ;; floresta",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-11-24 14:11:39-02","UFLA","ESAL","14589","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Conquista","Mata da Mandioca","-47.5416984558105","-19.9372005462646","5","5",NA,"árvore; 6,0; ;; floresta",NA,NA,NA,"30156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-11-24 14:11:39-02","UFLA","ESAL","16864","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-11-24 14:11:39-02","UFLA","ESAL","28116","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Domingos, DQ","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,"árvore; ; ;",NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-11-24 14:11:39-02","UFLA","ESAL","13102","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,NA,NA,"; ; ;",NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
