"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"249","2020-05-20 17:45:06-03","FPS","FPS","416","MachineObservation","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Falkenberg, D.B.","2020","05","20","Schwirkowski, P.","648","2014","11","27","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho - Propriedade de Leonardo Pilz","-49.370081","-26.317638","-49.370081","-26.317638","<ll>dwc_commonname:</ll> Cruz-de-malta","FPS00416","FPS00416_v01 FPS00416_v02 FPS00416_v03 FPS00416_v04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-02-15 11:46:49-02","IPA","IPA","31543","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Fotius, G.","1983","11",NA,"Fotius, G.","3244","1982","12","21","Brasil","Pernambuco","Petrolina","CODEVASF, na água do canal de drenagem.","-40.5008010864258","-9.39861011505127",NA,NA,"Erva mais ou menos lenhosa 0,6 - 1,8m de altura. Estrias vermelhas no caule. % pétalas amarelas. Fenologia: f1 -fr.","IPA0031543",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"251","2019-02-15 11:46:49-02","IPA","IPA","90751","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Alcântara, J D'arc",NA,NA,NA,"Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","s.n.","2015","07","21","Brasil","Pernambuco","Recife","Parque Dois Irmãos, Açude do Meio.","-34.8810997009277","-8.05389022827148",NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Flutuante; flor amarela.; Mata Atlântica.","IPA0090751",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"252","2019-02-15 11:46:49-02","IPA","IPA","64985","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Vieira, A.O.S.","2018","12","12","Pietrobom-Silva, M.R.","3514","1996","09","24","Brasil","Mato Grosso do Sul","Brasilândia","Lagoa Machado, ca. 7km da Sede pela trilha turística. Área dentro da cota de inundação do lago a ser represado pela construção da barragem da Usina Hidroelétrica (CESP) de Porto Primavera, no rio Paraná.","-52.131667","-21.730833","-52.131667","-21.730833","Herbácea ca. 1m de altura; flor amarela, margem da lagoa.; Capões de mata seca, semi-decídua, cerrado fechado e baixadas sujeito a inundações (varjões). Solo arenoso com grande quantidade de mandacarus (Cactaceae), coqueiro bacuri (Ar","IPA0064985",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-02-15 11:46:49-02","IPA","IPA","41265","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara",NA,NA,NA,NA,"Gardner","2576",NA,NA,NA,"Brasil","Piauí",NA,"banks Gurgéa.",NA,NA,NA,NA,"Reinwardtia VI.4.330.1963.","IPA0041265",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-02-15 11:46:49-02","IPA","IPA","44073","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Raven, P.","1980",NA,NA,"Harley, R.M.; et al.; et al.","21981","1980","05","01","Brasil","Bahia",NA,"Chapadão Ocidental da Bahia, 5 km to the North of Tabocas, which is 10 km NW of Serra Dourada.","-44.033333","-12.65","-44.033333","-12.65","Shurb to 2m. Leaves pale green. Sepals reddish tinged, petals pale yellow, anthers and stigma pale yellow. Fruit tinged reddish. This plant growing in rios field.; Disturbed deciduos forest, cultivation and marshy area with rice field","IPA0044073",NA,"500","500","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-02-15 11:46:49-02","IPA","IPA","80381","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Gallindo, F.","2017","01","13","Sobral-Leite, M.; Gomes, P.; Gomes, P.","544","2007","11","21","Brasil","Pernambuco","Primavera","Rio Ipojuca., Bacia Hidrográfica do Ipojuca, Zona da Mata.","-35.35","-8.32","-35.35","-8.32","Subarbustiva emergente em substrato alagado na margem do rio. Início de floração. Flores tetrâmeras; flavas, sem odor perceptível.; Formação Ribeirinha Típica. Ambiente de entorno do rio desmatado e parte do leito assoreado.","IPA0080381",NA,"129","129","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-02-15 11:46:49-02","IPA","IPA","90125","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Alcântara, J. D'arc,","2012","11","08","J. D'arc., L.C.","s.n.","2012","11","05","Brasil","Pernambuco","Recife","Campus da UFRPE, Dois Irmãos, córrego próximo ao DTR.","-34.8810997009277","-8.05389022827148",NA,NA,"Material botânico proveniente de Monografia - Curso de Ciências Biológicas (Bacharelado), UFRPE, sob a orientação da Profa. Karine M. Magalhães.; Arbusto, ca. 45cm de altura. Flor amarela.","IPA0090125",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"257","2019-02-15 11:46:49-02","IPA","IPA","90750","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Alcântara, J D'arc",NA,NA,NA,"Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","s.n.","2015","04","29","Brasil","Pernambuco","Recife","Parque Dois Irmãos, Açude do Meio.","-34.8810997009277","-8.05389022827148",NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Flutuante; flor amarela.; Mata Atlântica.","IPA0090750",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"258","2019-08-27 13:31:41-03","IAP","PACA-AGP","103196","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","05","13","C. Foss",NA,"2004","05","27","Brasil","RS","Quintão","Lagoa da Porteira",NA,NA,NA,NA,"Habitat: Na borda do banhado.","PACA103196",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"259","2019-08-27 13:31:41-03","IAP","PACA-AGP","115765","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","05","13","Cocco & Facco","359","2014","01","27","Brasil","RS","Viamão","Águas Claras, na margem da estrada","-50.914167","-30.135556","50°54'51W","30°08'08S","1m de altura; 5 pétalas; avermelhado; fruto cilíndrico Habitat: vala úmida Hábito: arbusto","PACA115765",NA,"5","5",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"260","2019-08-27 13:31:41-03","IAP","PACA-AGP","69948","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","A. Sehnem","1970",NA,NA,"Sehnem, A.","10899","1970","02","23","Brasil","RS","Novo Hamburgo","Lomba Grande - Sr. Link","-51.1305999755859","-29.6783008575439",NA,NA,"Habitat: In pascuis humidis herba","PACA069948",NA,"20","20",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA
"261","2019-08-27 13:31:41-03","IAP","PACA-AGP","108522","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","A. Sehnem","1970",NA,NA,"Sehnem, A.","10899","1970","02","23","Brasil","RS","Novo Hamburgo","Lomba Grande - Sr. Link","-51.1305999755859","-29.6783008575439",NA,NA,"Habitat: in pascuis humidis herba","PACA108522",NA,"20","20",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA
"262","2019-08-27 13:31:41-03","IAP","PACA-AGP","33543","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","05","14","Henz, E.",NA,"1946","04","10","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In paludosis dumetosis Fenofase: flor","PACA033543",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"263","2019-08-27 13:31:41-03","IAP","PACA-AGP","45978","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","08","20","Rambo, B.",NA,"1950","02","21","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,"Habitat: In paludosis dumetosis Fenofase: flor","PACA045978",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA
"264","2019-08-27 13:31:41-03","IAP","PACA-AGP","68668","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Daniel B. Falkenberg","1985",NA,NA,"Falkenberg, D. B.","2985","1985","10","27","Brasil","RS","Torres","Lagoa Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,"flor com 5 pétalas amarelas. Habitat: Capoeira na beira da Lagoa","PACA068668",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA
"265","2019-08-27 13:31:41-03","IAP","PACA-AGP","69949","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Stephen F. Smith","1986","05",NA,"Sehnem, A.","8393","1965","03","18","Brasil","SC","Araranguá",NA,"-49.4858016967773","-28.934700012207",NA,NA,"Habitat: In paludoso ad viam","PACA069949",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA
"266","2019-08-27 13:31:41-03","IAP","PACA-AGP","108523","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Stephen F. Smith","1986",NA,NA,"Sehnem, A.","8393","1965","03","18","Brasil","SC","Araranguá","in paludoso ad viam","-49.4858016967773","-28.934700012207",NA,NA,NA,"PACA108523",NA,"10","10",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA
"267","2019-08-27 13:31:41-03","IAP","PACA-AGP","31454","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","09","01","Rambo, B.",NA,"1946","02","01","Brasil","SC","Sombrio","Perto de Araranguá","-49.61669921875","-29.113899230957",NA,NA,"Habitat: In paludosis dumetosis Fenofase: flor e fruto","PACA031454",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA
"268","2019-08-27 13:31:41-03","IAP","PACA-AGP","2108","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","09","01","Rambo, B.",NA,"1935","04","08","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In paludosis Fenofase: fruto","PACA002108",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"269","2019-08-27 13:31:41-03","IAP","PACA-AGP","108553","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","05","13","Sehnem, A.",NA,"1964","05","03","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,"Habitat: herba in paludoso","PACA108553",NA,"3","3",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"21077","auto","Magnoliatae",NA,NA,NA,NA
"270","2019-08-27 13:31:41-03","IAP","PACA-AGP","30569","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","Cocco, S.P.","2014","09","01","Reitz, R.","1108","1944","04","15","Brasil","SC","Sombrio","Perto de Araranguá","-49.61669921875","-29.113899230957",NA,NA,"Habitat: Ad litus lacustre in dumetosis Fenofase: flor e fruto","PACA030569",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA
"271","2020-12-20 21:18:43-03","UFV","VIC","2486","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara",NA,NA,NA,NA,NA,"s.n.","1935",NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC002486","VIC002486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"272","2020-12-20 21:18:43-03","UFV","VIC","1671","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara",NA,NA,NA,NA,NA,"s.n.","1934","12","12","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001671","VIC001671",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"273","2020-12-20 21:18:43-03","UFV","VIC","30344","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara",NA,NA,NA,NA,NA,"s.n.","2005","06","21","Brasil","Minas Gerais","Viçosa","Viveiro de mudas de café","-42.8819007873535","-20.7539005279541",NA,NA,"Planta aquática emergente de flores amarelas.,","VIC030344","VIC030344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"274","2020-10-20 14:17:55-03","UFOPA","HSTM","7320","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Suemistu, C.; s.c.","23","2000","10","26","Brasil","Pará","Altamira",NA,"-52.351111","-3.203333","52º21'4''W","3º12'12''S",NA,"HSTM007320","HSTM007320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0033605","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Stephen F. Smith",NA,NA,NA,"R. Wasum","6414","1990","1","6","Brazil","Rio Grande do Sul",NA,"RS-Flores da Cunha-Otavio Rocha.","-51.25","-29.05",NA,NA,NA,NA,NA,"750",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0033606","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Zardini",NA,NA,NA,"S. G.Tressens; S. Cáceres, R. Vanni & C. Zamudio","3676","1989","2","24","Argentina","Corrientes",NA,"Dep. Mercedes. Laguna Iberá, Paso Picada. Reserva Natural Provincial del Iberá.","-57.183333","-28.55",NA,NA,"Flores amarillas.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 14:40:36-03","UFJF","CESJ","40165","PreservedSpecimen","Plantae","Onagraceae","Jussiaea","pilosa","Jussiaea pilosa","Kunth","Mello Barreto",NA,NA,NA,"J.E. de Oliveira","364","1941","05","09","Brasil","Minas Gerais","Tombos","Fazenda das Antilhas","-42.0228004455566","-20.9046993255615",NA,NA,"Arbusto 1m, flor amarela. Brejo. Muito frequente.","CESJ040165",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA
"278","2019-11-21 14:40:36-03","UFJF","CESJ","45708","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"M.M. Arbo; A. Schinini; V. Marufiak; M.M. Yfran","8109","1998","12","02","Argentina","Corrientes","Mercedes","Macrosistema Iberá, Estancia Rincón del Diablo, arroyo Curiyu e isla Sauzal. Coordenadas aproximadas","-58","-28.7","-58","-28.7","En borde de la isla. Subarbusto ca. 80cm, flores amarillas, 5-6 petalos.","CESJ045708",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 14:40:36-03","UFJF","CESJ","42508","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","M.O.D. Pivari","2004","06","26","G.M. Barino; I.L. Rodrigues; O.J. Bastos Neto","s.n.","2004","06","19","Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha, mata em torno do lago.","-43.3502998352051","-21.7642002105713",NA,NA,"Erva ca. 1m, no brejo (lago) com flores amarelas, caule arroxeado.","CESJ042508",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"280","2021-04-07 11:46:49-03","UFMS","CGMS","47228","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott","2014","11","25","B.H.S. Ferreira; C.H. Simão; K.C.R. Arruda; N.F. Silva; T.F.C. Viana; V.J. Pott","26","2014","11","25","Brasil","Mato Grosso do Sul","Aquidauana","Entorno de campo umido antropizado. Campus da UEMS-Aquidauana.","-55.6594444","-20.4369444","-55,6594444","-20,4369444","Flor amarela. Fruto avermelhado. Habitat: Entorno de campo umido antropizado. Solo argilo arenoso. Habito: Erva aquática.","CGMS1077190",NA,"197","197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-04-07 11:46:49-03","UFMS","CGMS","37511","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott","2013","03","27","G. Catian","38","2013","03","23","Brasil","Mato Grosso do Sul","Miranda","Miranda-Abobral, Fazenda Boa Sorte.","-57.0333333","-19.3761111","-57,0333333","-19,3761111",NA,"CGMS1066927",NA,"93","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-04-07 11:46:49-03","UFMS","CGMS","50788","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott",NA,NA,NA,"M.O.D. Pivari; A. Pott; V.J. Pott","371","2005","03","27","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Boa Sorte Estrada Parque - MS 184 Lagoa Boa Sorte.","-57.0502778","-19.3722223","-57,0502778","-19,3722223","Flor amarela. Fruto verde imaturo. Avermelhado maduro.Hidrófita epífita, presente em baceiro. Heliófita. Cálice verde. Habitat: Solo orgânico. Relevo plano. Ocasional. Habito: Subarbusto. 0,7m de altura.","CGMS1080770",NA,"101","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-04-07 11:46:49-03","UFMS","CGMS","27120","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott","2009","06","05","S.C.H. Medeiros; M.C. Teixeira; R.M. Gamarra; C. Aoki","19","2009","06","01","Brasil","Mato Grosso do Sul","Corumbá","Baía do Castelo - rio Paraguai.","-57.5591667","-18.5766667","-57,5591667","-18,5766667",NA,"CGMS1056563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-04-07 11:46:49-03","UFMS","CGMS","19586","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","A. Pott; G.A. Damasceno-Júnior; A. Guglieri",NA,NA,NA,"W.M. Ramos; A.M.R. Oliveira; D.R. Neves; C.B. Silva","82","2007","08","05","Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.0333333","-19.4252778","-57,0333333","-19,4252778","COORDENADA ORIGINAL 19°25#?#31,40#?##?# S 57°02#?#80,70#?##?#W","CGMS1048899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-04-07 11:46:49-03","UFMS","CGMS","74960","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott",NA,NA,NA,"W.T.Z. Sousa; I.L. Santos","116","2016","02","21","Brasil","Sergipe","Estância","Lagoa em sítio residencial (de veraneio). Estrada de terra transveral à rodovia SE-100.","-37.3147222","-11.3077778","-37,3147222","-11,3077778",NA,"CGMS1107826",NA,"16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-04-07 11:46:49-03","UFMS","CGMS","53844","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott","2015","09","29","B.A. Coutinho; C. Aoki, B.A. Arrua","144","2015","06","29","Brasil","Mato Grosso do Sul","Aquidauana","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889","-55,8644444","-20,3013889","Flor amarela. Fruto marrom. Habitat: Pantanal. Habito: Arbusto.","CGMS1083812",NA,"140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-04-07 11:46:49-03","UFMS","CGMS","30894","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"T.H. Stefanello; V.S. Santos; A.C.S. Brito","163","2010","11","23","Brasil","Mato Grosso do Sul","Corumbá","Sub-região Pantanal do Paraguai, Baía Mandioré.","-57.5","-18.1986111","-57,5","-18,1986111","Flor amarela. Habitat: Planície inundável. Habito: Subarbusto.","CGMS1060305",NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-04-07 11:46:49-03","UFMS","CGMS","74964","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott","2013","09","20","W.T.Z. Sousa; D.J.G. Maia","12","2013","07","02","Brasil","Sergipe","Estância","Lagoa Azul: lagoa costeira de água doce às margens da rodovia SE-100 (ou Rodovia Airton Sena, que liga as praias do litoral sul de Sergipe), mais especificamente antes da praia do Abaís, e antes da Lagoa Grande (ou Lagoa dos Tambaquis).","-37.2958333","-11.3013889","-37,2958333","-11,3013889","Flor amarela. Habitat: Lagoa costeira de água doce (0,1-0,2 metros de profundidade), logo após seca. Habito: Erva.","CGMS1107830",NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-04-07 11:46:49-03","UFMS","CGMS","68825","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott; A.L.B. Sartori","4332","2001","03","21","Brasil","Mato Grosso","Poconé","Parque Nacional do Pantanal Matogrossense, próximo ao morro do Caracará, lado leste.","-57.4286111","-17.8730556","-57,4286111","-17,8730556","Flor amarela. Ponto MCVA-2. Habitat: Área alagada, com vegetação flutuante e emergente, ao pé do morro. Solo argiloso. Relevo plano. Habito: Erva aquática emergente. Ocasional.","CGMS1101783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-04-07 11:46:49-03","UFMS","CGMS","28331","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","R.H. Silva",NA,NA,NA,"R.H. Silva; R.H. Silva","35","2008","09","22","Brasil","Mato Grosso do Sul","Corumbá","Campo inundável próximo da margem do rio Bracinho.","-57.6077778","-18.9677778","-57,6077778","-18,9677778","Flor amarela, cinco pétalas.","CGMS1057780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-04-07 11:46:49-03","UFMS","CGMS","48104","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V.J. Pott","2015",NA,NA,"D.J. Machate; A.C. Gomes; A.G.S. Arruda; T.C. Piva; V.J. Pott","79","2014","12","03","Brasil","Mato Grosso do Sul","Nova Andradina","Nascente do córrego Baile. Fazenda Siriema.","-53.3616667","-22.0630556","-53,3616667","-22,0630556","Flor branca. Habitat: Cerrado. Solo arenoso Habito: Erva.","CGMS1078066",NA,"379","379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
