"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"145","2020-09-02 16:22:30-03","Cenargen","CEN","91687","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","G. Martinelli","Gustavo Martinelli","2010","11","28","Brasil","MS","CORUMBA","Serra do Amolar, Rio Paraguai.","-57.433611","-18.250277","-57.433611","-18.250277","Floresta estacional semidecídua em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Solo pedregoso, com castalhos e cristais soltos. Ciófila ou semi heliófila, folhas cobertas por indumento argenteo; infl. c/ brácteas escapais argenteas, brácteas florais argenteas, flores passadas, frutos castanhos. Doação Jardim Botânico do Rio de Janeiro RB nº 455873.","CEN00091687","CEN00091687",NA,NA,"16627",NA,NA,NA,"Exsicatas",NA,NA,NA,"2015",NA,NA,"04",NA,NA,NA,"1",NA,NA
"146","2020-09-02 16:22:30-03","Cenargen","CEN","91684","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","G. Martinelli","Rafael Borges - RB","2010","12","05","Brasil","MS","BONITO","Parque Nacional da Serra da Bodoquena: Fazenda Boqueirão - Rio Perdido.","-56.720833","-21.141666","-56.720833","-21.141666","Floresta Ombrófila de galeria em vale encaixado, às margens do rio Perdido. Folhas levemente discolores, brácteas rosadas. Doação Jardim Botânico do Rio Janeiro - RB 456136.","CEN00091684","CEN00091684",NA,NA,"1148",NA,NA,NA,"Exsicatas",NA,NA,NA,"2015",NA,NA,"04",NA,NA,NA,"1",NA,NA
"147","2020-09-02 16:22:30-03","Cenargen","CEN","44544","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","C. C. Araújo","Luciano de Bem Bianchetti","1990","07","26","Brasil","DF","BRASILIA","Área das FERCAL, a 6,7 km da fábrica de cimento CIPLAN, na DF - 250 Leste.","-47.9296989440918","-15.7797002792358",NA,NA,"Brácteas vermelhas. Apenas 2 com flores.","CEN00044544","CEN00044544",NA,NA,"868",NA,"850","850","Exsicatas",NA,"70570","auto","2015",NA,NA,"05",NA,NA,NA,"2",NA,NA
"148","2019-12-09 17:29:36-03","UFPR","EFC","15609","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Ferreira, P.","Silva, J.M.","2014","12","03","Brasil","Paraná","Ponta Grossa","P.E. de Vila Velha","-49.9928","-25.2314","-49.9928","-25.2314","Epífita, flor lilás. Estepe Gramíneo-Lenhosa ","EFC015609",NA,NA,NA,"8742",NA,"1013","1013",NA,NA,NA,NA,"2015",NA,NA,"01","16",NA,NA,NA,NA,NA
"149","2021-03-25 13:51:52-03","UNIVILLE","JOI","17500","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Ferreira, P.","Silva, J. M.; Motta, J. T.","2014","12","03","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Fortaleza.","-49.992778","-25.231389","49º59'34''W","25º13'53''S","Flor lilás. Habito: Epífita","JOI017500",NA,NA,NA,"8742",NA,"1013","1013",NA,NA,NA,NA,"2015",NA,NA,"01","16",NA,NA,NA,NA,NA
"150","2019-10-07 09:20:39-03","UEFS","HUEFS","236790","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Cotarelli, V.M.",NA,NA,NA,"Brasil","Bahia","Casa Nova","Serra da Pimenta",NA,"-9.233333",NA,"9S14'","Água","HUEFS0236790",NA,"Angiospermae","Poales","2646",NA,"450","450",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-09-05 16:45:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"P. G. Lorentz","1871","2",NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"Spermatophyta",NA,"69","South America",NA,NA,NA,"Holotype",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0411534F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"G. G. Hatschbach & H. Haas","1967","1","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0411534F","V0411534F_01","Spermatophyta",NA,"15779","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0411535F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"I. Fernandes","1990","1","28","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0411535F","V0411535F_01","Spermatophyta",NA,"807","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0411536F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"G. G. Hatschbach","1965","1","15","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0411536F","V0411536F_01","Spermatophyta",NA,"12129","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-07-09 12:56:28-03","F","FMNH-SEEDPLANTS","V0411537F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"J. Steinbach","1921","12","21","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0411537F","V0411537F_01","Spermatophyta",NA,"6034 A","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0411538F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"A. Schinini","1980","8","27","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0411538F","V0411538F_01","Spermatophyta",NA,"20960","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0411539F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"A. Schinini","1929","11","20","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0411539F","V0411539F_01","Spermatophyta",NA,"3965","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0411540F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0411540F","V0411540F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0411541F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0411541F","V0411541F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0411542F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0411542F","V0411542F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0411543F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0411543F","V0411543F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0411544F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0411544F","V0411544F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0411545F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0411545F","V0411545F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0411546F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0411546F","V0411546F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0412001F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,NA,"T. M. Pedersen","1994","7","22","Argentina","Santiago Del Estero","Pellegrini","Cerro de Remate",NA,NA,NA,NA,NA,"V0412001F","V0412001F_01","Spermatophyta",NA,"16102","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-02-17 11:30:38-03","UEG","HUEG","1741","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Grisebach","Teles, A.M.","Irwin, H.S.; Miranda; et al.","2003","07","10","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,"Rupícula; Formação rupestre - cerrado","HUEG001741",NA,"Monocotyledonae",NA,"314","Southern America",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-04 17:28:49-03","UEM","HUEM","32504","S","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Ferreira, P","Silva, JM; Motta, JT","2014","12","03","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha., Fortaleza. Paredões de arenito.","-49.5934","-25.1353","-49.5934","-25.1353","Epífita. Flor lilás","HUEM000001418","HUEM000001418",NA,NA,"8742",NA,"1013","1013",NA,NA,NA,NA,"2015",NA,NA,"01","16",NA,NA,NA,NA,NA
"168","2020-11-12 17:02:25-03","UEL","FUEL","14132","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Kremer, D","Pedrao, MR; et al.","1994","11","04","Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"Tracheophyta","Poales","s.n.",NA,NA,NA,NA,NA,"56988","auto","2010",NA,NA,"08","11",NA,NA,NA,NA,NA
"169","2019-11-01 15:13:21-03","UnB","UB","114483","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Grisebach","Tardivo, RC","Krieger, PL","1971","12","18","Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,"Planta inteiramente cinérea; inflorescência apressa; brácteas róseas. Flores alvas.; Sobre rochedo de arenito.","UB0002903","UB0002903","Monocotyledonae",NA,"11251","Southern America",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"03",NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:13:21-03","UnB","UB","37769","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Grisebach","Smith, LB","Irwin, HS","1972","01","17","Brasil","Goiás",NA,"23km ao SE de Pirenópolis",NA,NA,NA,NA,NA,"UB0002905","UB0002905","Monocotyledonae",NA,"34462","Southern America",NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:13:21-03","UnB","UB","37770","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Grisebach","Smith, LB","Irwin, HS","1972","01","18","Brasil","Goiás","Pirenópolis","Pirenópolis, 18km ao E de Pirenópolis","-48.9592","-15.8525","-48.9592","-15.8525",NA,NA,NA,"Monocotyledonae",NA,"34483","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-04 15:41:58-03","IF","SPSF","50015","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana",NA,"P.Ferreira","P.Ferreira & J.T.Motta","2014","12","03","Brasil","PR","Ponta Grossa","parque estadual de Vila Velha","-49.992778","-25.231389",NA,NA,"COLETA: Epífita, flor lilás. Paredões de arenito.; GEOGRAFIA: Fortaleza.;",NA,NA,"Magnoliophyta","Bromeliales","8742","América do Sul","1013","1013",NA,NA,NA,NA,"2015","Liliopsida",NA,"01","16",NA,NA,NA,NA,NA
"173","2021-02-08 12:50:46-03","UFRGS","ICN","167721","S","Plantae","Bromeliaceae","Tillandsia","cf. lorentziana","Tillandsia cf. lorentziana","Griseb.","Grings, M","Grings, M","2004","07","10","Brasil","RS","Encruzilhada do Sul","Fazenda Xafri","-52.521900177002","-30.5438995361328",NA,NA,"erva rupícola frutificando; sobre grande matacão no Cerro das Cascavéis","ICN00030224",NA,"Monocotyledon",NA,"1239","América do Sul",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2010-08-16 16:42:54-03","GH","HU-HERB","GH 00029432","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Grisebach",NA,"P. G. Lorentz","1871","2",NA,"Argentina","Córdoba",NA,"Las Peñas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","South America",NA,NA,"Sheet","Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","undetermined"
