"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"3181","2008-05-27 22:02:00-03","MO","MOBOT","3201910","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"Pereira","Pereira 196","1992",NA,NA,"Brazil","São Paulo",NA,"Mogi-Guacu, Reserva Biologica e Estacao Experimental de Mogi-Guacu, Mata da Figueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3182","2012-12-22 14:20:00-02","MO","MOBOT","3201919","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Steyermark",NA,NA,NA,"Gerardo Aymard|Francisco J. Ortega|Nidia Cuello","Aymard C. 4465","1986",NA,NA,"Venezuela","Portuguesa",NA,"Dtto. Guanare. 14km al N-E de Guanare. Fundo El Chapattal. 3km al S-E del margen derecho del rio Portuguesa","-69.58333","9.08333",NA,NA,"180.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3183","2009-06-28 10:40:00-03","MO","MOBOT","3201922","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Sidney T. McDaniel","McDaniel 14096","1970","7","28","Peru","Loreto","Ucayali","Contamana, road to Oriente, upland mature rainforest",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3184","2017-07-11 11:56:00-03","MO","MOBOT","3201942","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor (MO)",NA,NA,NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Paddy P. Haripersaud|O. Muller|M. van der Zee","Jansen-Jacobs 5879","1999","9","13","Guyana",NA,NA,"Upper Essquibo Region, Rewa River, near camp 2 at foot of Spider Mountain. Forest on light brown sand.","-58.5333333","3.1333333",NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3185","2019-01-18 04:36:00-02","MO","MOBOT","3201955","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"Luíza S. Kinoshita-Gouvêa|S.P. Teixeira","Kinoshita-Gouvêa 94-254","1994",NA,NA,"Brazil","São Paulo",NA,"Cassia dos Coquieros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3186","2008-05-27 22:02:00-03","MO","MOBOT","3201969","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Rosa Degen","Degen 1987","1991",NA,NA,"Paraguay","Concepción",NA,"Rancho Z, Reserva biológica, Potrero Burro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3187","2015-02-07 23:08:00-02","MO","MOBOT","3201972","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"W. Mantovani","Mantovani 1377","1980",NA,NA,"Brazil","São Paulo",NA,"MunicÌpio de Moji Guaçu, Martinho Prado, Reserva Biológica da Fazenda Campininha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3188","2015-12-13 11:03:00-02","MO","MOBOT","3201984","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"A. Salino","Salino 3765","1997",NA,NA,"Brazil","Minas Gerais",NA,"Jequeri, area de inundacao da Usina de Providencia, Floresta ciliar e de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3189","2008-05-27 22:02:00-03","MO","MOBOT","3201996","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.W.Williams",NA,NA,NA,"Guillermo Klug","Klug 3939","1935","1",NA,"Peru","Loreto",NA,"Maucallacta, Rio Paranapura",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3190","2012-04-27 10:44:00-03","MO","MOBOT","3202013","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Rosa Degen","Degen 1447","1989","4","21","Paraguay","Paraguarí",NA,"sohe ruta a barapequá, a 200m de arroyo caañabe","-57.1666667","-25.8",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3191","2011-04-09 18:10:00-03","MO","MOBOT","3202018","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","St. G. Beck",NA,NA,NA,"Renate Seidel|Inés Hinojosa|M. Cusicanqui","Seidel 1333","1988",NA,NA,"Bolivia","La Paz","Nor Yungas","Valle del río Unduavi, frente a Yanacachi",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3192","2019-07-11 13:08:00-03","MO","MOBOT","3202062","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor",NA,NA,NA,"Juan Guillermo Ramírez","Ramírez Arango 4732","1993","8","17","Colombia","Bolívar","San Martin de Loba","Correg. La Ribona. Reserva Natural El Garcero. Finca La Buenaventrua.","-74.0833333","9",NA,NA,"70.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3193","2014-01-06 13:04:00-02","MO","MOBOT","3202066","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"M.F. de Vasconcelos","Vasconcelos s.n.","1997",NA,NA,"Brazil","Minas Gerais",NA,"Rio Acima. Mata. Arbustivo.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3194","2011-02-28 19:36:00-03","MO","MOBOT","3202082","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Moysés Kuhlmann","Kuhlmann 2871","1952",NA,NA,"Brazil","São Paulo",NA,"Itu, Fazenda Santo Antonio,",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3195","2015-12-19 22:34:00-02","MO","MOBOT","3202083","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"S.C.A. Chiea|S. Romaniuc Neto|J.V. Godoi|D.L. Pereira","Chiea 638a","1991",NA,NA,"Brazil","São Paulo",NA,"Rinopilis, Fazenda Guarani.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3196","2017-02-09 15:14:00-02","MO","MOBOT","3202089","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Steyermark",NA,NA,NA,"Luis Páez|Basil Stergios|Carmen Teresa Lozada","Páez 35","1984","9","1","Venezuela","Portuguesa",NA,"El lecho del rio Chabasquén, cuenca alta, entre biscucuy y Chabasquén","-69.95","9.4",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3197","2014-02-22 07:58:00-03","MO","MOBOT","3202092","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Jarvis E. Hudson","Hudson 1193","1978","1","4","Peru","Cajamarca",NA,"2km. W. of Jaén.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3198","2012-04-06 13:12:00-03","MO","MOBOT","3202093","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Nélida Soria","Soria Rey 1688","1987","8","1","Paraguay","Amambay",NA,"P.N.cerro cora-Cerro Tuya OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3199","2014-01-02 15:57:00-02","MO","MOBOT","3202119","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"O.T. Aguiar","Aguiar 519","1994","10","26","Brazil","São Paulo",NA,"Mun. Paraguacu Paulista, Estacao Experimental, Agua de Cachoeira, primaerio branco, encontreo das agua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3200","2015-08-12 11:47:00-03","MO","MOBOT","3202120","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Hjeding and Bacigalupo",NA,NA,NA,"E.J. Petersen","Petersen 697","1952","11","30","Argentina","Tucumán","Tafí","Parque Aconguija. Rodebai.","-65.4","-26.7833333",NA,NA,"600.00000000","800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3201","2012-04-18 11:51:00-03","MO","MOBOT","3202659","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Lidia Pérez de Molas","Pérez de Molas 871","1986","7","25","Paraguay","Caazapá",NA,"Orilla del bosque.",NA,NA,NA,NA,"70.00000000","80.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3202","2008-05-27 22:02:00-03","MO","MOBOT","3202662","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"Souza","Souza 12","1994",NA,NA,"Brazil","São Paulo",NA,"Minicipio de Paulo de Faria. Cerca de 12 km de Paulo de Faria em direcao a Orindiuva.","-49.34444","-20.11944",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3203","2011-06-08 11:54:00-03","MO","MOBOT","3202663","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"José Schunke V.","Schunke Vigo 6312","1963","9","19","Peru","San Martín",NA,"Campanilla (río Huallaga) Low forest",NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3204","2012-07-28 05:08:00-03","MO","MOBOT","3202668","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"* SILVA","SILVA 186","1979",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3205","2013-11-26 05:40:00-02","MO","MOBOT","3202673","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"Julia Gutiérrez R.","Gutiérrez Romero 976","2004","10","11","Bolivia","Chuquisaca","Tomina","Aprox. 800 m. antes de llegar a Llantoj, de la Florida a 200 m, suiendo al sector N, al borde del rio. Bosque siempre verde con doceles de 22 m, presencia de Inga marginata. Chrysophyllum gonocarpum, Ficus guaranitica y Capparis. Al borde del rio Llantoj creciendo en parte plana al borde de ladera, especia frecuente localmente.","-64.06888","-19.31666",NA,NA,"1122.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3206","2013-11-26 05:40:00-02","MO","MOBOT","3202674","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"Julia Gutiérrez R.","Gutiérrez Romero 864","2004","10","9","Bolivia","Chuquisaca","Tomina","Aprox. 800 m., antes de llegar a Llantoj, de La Dlorida subiendo hacia el E de la Serrania sw Kaska Orcko. Bosque montano Noliviano Tcumano con presencia de lauraceas, Juglandaceas, Leguminosas y abundantes Pterydofitos. Especie en ladera que baja al rio Llanto, junto a Inga, Piper y Psycbotria. Especia frecuente localmente.","-64.07027","-19.31638",NA,NA,"1144.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3207","2012-04-18 11:52:00-03","MO","MOBOT","3202682","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Lidia Pérez de Molas","Pérez de Molas 770","1986","7","20","Paraguay","Caazapá",NA,"Bosque de hasta 20 m alt. Pargue Nacional Caaguazú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3208","2012-04-18 11:52:00-03","MO","MOBOT","3202684","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor",NA,NA,NA,"Lidia Pérez de Molas","Pérez de Molas 818","1986","7","22","Paraguay","Caazapá",NA,"Parque Nacional Caaguazú. Bosque de hasta 20 m. alt. Linea del Parque hacia Ao Itá y Ao Jaku' y Dominantes: Cedrela, Cabralea oblongifolia, Balfourodendron riedelianum, Holocalyx balansae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3209","2012-04-18 11:52:00-03","MO","MOBOT","3202685","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M Taylor",NA,NA,NA,"Lidia Pérez de Molas","Pérez de Molas 786","1986","7","20","Paraguay","Caazapá",NA,"Parque Nacional Caaguazú. Bosque de 25m. alt. Dominante; Cedrela tubiflora, Cabrelea oblongifolia, Bastardipsis densiflora, Heliocarpus popayanensis, Jacaratia, Balfourodendron riedelianum, Actinistemon concolor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3210","2011-06-08 11:54:00-03","MO","MOBOT","3202689","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"José Schunke V.","Schunke Vigo 6627","1973","8","2","Peru","San Martín","Mariscal Cáceres","Quebrada Luis Salas (5 km. Nor este de Puerto Pizana). Dtto. Tocache Nuevo. Habitat: Al borde de la quebrada en bosque secundario con abundante luz solar.",NA,NA,NA,NA,"350.00000000","370.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3211","2008-05-27 22:02:00-03","MO","MOBOT","3202768","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M.Taylor",NA,NA,NA,"FERREIRA","FERREIRA 113",NA,NA,NA,"Brazil","Minas Gerais",NA,"M.J.V> Sobradinho Sabrapa MG. Mata. Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3212","2018-12-03 14:52:00-02","MO","MOBOT","3204252","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor",NA,NA,NA,"Ghillean T. Prance","Prance 10307","1969","2","27","Brazil","Amazonas",NA,"Basin of Rio Demeni, Vicinity of Tototobí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3213","2017-07-24 10:55:00-03","MO","MOBOT","3209224","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. W. Hamilton",NA,NA,NA,"Santiago Venturi","Venturi 9309","1929","7","28","Argentina","Salta","Rosario de la Frontera","Los Baños",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3214","2015-04-21 05:44:00-03","MO","MOBOT","3209527","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Ivan Linneo","Linneo Foronda 865","2006","11","8","Bolivia","Santa Cruz","Sara","Municipio de Santa Rosa, localidad Laguna Juan Chulo, 2 km al NO, Zona con características de: Bosque Tropical Amazónico siempre verde, inundadizo, intervenido.","-63.7461111","-16.9872222",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3215","2013-10-07 14:28:00-03","MO","MOBOT","3209531","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Maribel Vargas C.","Vargas Contreras 181","2006","8","31","Bolivia","Santa Cruz","Florida","Bella Vista, Sedero Ecológico el Cañandon, a orillas de la quebrada el Limon.","-63.7013889","-18.2408333",NA,NA,"1420.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3216","2017-08-15 14:10:00-03","MO","MOBOT","3211773","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"A.M. de Carvalho","Carvalho 6697","1998","12","20","Brazil","Bahia",NA,"Mun. de Jussari. Rod. Jussari-Palmira, entrada ca. 7,5km percorrendo mais 1,7km até a sede da Faz. Teimosos. Serra do Teimoso. RPPN Serra do Teimoso","-39.5833333","-15.1666667",NA,NA,"300.00000000","450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"3217","2008-05-27 22:02:00-03","MO","MOBOT","3252522","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.",NA,NA,NA,NA,"Otto Buchtien","Buchtien 763","1917","12",NA,"Bolivia",NA,NA,"Millngnayor in Norv - Yungas.",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3218","2016-12-17 05:24:00-02","MO","MOBOT","3288215","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C. M. Taylor (MO)",NA,NA,NA,"Alfredo F. Fuentes|A. T. Fernández C.|I. Loza|Modesto Chambi|Rubén Cuqui","Fuentes Claros 11375","2007","4","24","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, sector Fuertecillo, por el camino a Queara. Bosque de yungas montano inferior pluvial transicionando a estacional. Parcela temporal 216 (0.1 ha). Plantas secadas en campo.","-68.9352777","-14.6002778",NA,NA,"1930.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","07-19",NA,NA,NA
"3219","2016-12-17 05:24:00-02","MO","MOBOT","3288600","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|A. T. Fernández C.|I. Loza|Modesto Chambi|Rubén Cuqui","Fuentes Claros 11455A","2007","4","24","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, sector Fuertecillo, por el camino a Queara. Bosque de yungas montano inferior pluvial transicionando a estacional. Parcela temporal 216 (0.1 ha). Plantas secadas en campo.","-68.93527","-14.60027",NA,NA,"1930.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","07-19",NA,NA,NA
"3220","2009-08-31 19:21:00-03","MO","MOBOT","3295264","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2580","2007","4","25","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial. Ladera ondulada. Parcela temporal 223 (0.1 ha).","-68.92777","-14.59722",NA,NA,"1752.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","07-01",NA,NA,NA
"3221","2009-08-31 19:21:00-03","MO","MOBOT","3295288","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2603","2007","4","25","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial. Ladera ondulada. Parcela temporal 223 (0.1 ha).","-68.92777","-14.59722",NA,NA,"1752.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","07-01",NA,NA,NA
"3222","2009-08-31 19:21:00-03","MO","MOBOT","3295290","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2605","2007","4","25","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial. Ladera ondulada. Parcela temporal 223 (0.1 ha).","-68.92777","-14.59722",NA,NA,"1752.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","07-01",NA,NA,NA
"3223","2010-11-04 13:22:00-02","MO","MOBOT","3336427","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Edgardo M. Ortiz V.","Ortiz 1350","2006","4","24","Peru","Cajamarca","San Ignacio","Dist. Huarango. Centro Poblado La Libertad.","-78.78138","-5.13861",NA,NA,"1150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"3224","2012-09-15 05:09:00-03","MO","MOBOT","3338007","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Jim Farfán","Farfán 642","2005","10","16","Peru","Madre de Dios","Tambopata","Dist. Las Piedras, Reserva Amazónica, Trocha A, Bosque primario","-69.05527","-12.54861",NA,NA,"188.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"3225","2018-06-27 05:25:00-03","MO","MOBOT","3397314","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","F. Zenteno (LPB)",NA,NA,NA,"Freddy Zenteno","Zenteno Ruiz 5701","2006","7","15","Bolivia","Tarija","Arce","Conchas. Bosque Tucumano-Boliviano. Bosque de transición con el submontano.","-64.40416","-22.34388",NA,NA,"700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3226","2012-05-24 05:04:00-03","MO","MOBOT","3398831","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Juan Revilla","Revilla Cardenas 2595A","1977","5","14","Peru","Loreto","Maynas","Distrito Iquitos. Rio Itaya, cerca a Palo Seco.","-73.37972","-4.04083",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84",NA,NA,NA
"3227","2015-04-21 05:44:00-03","MO","MOBOT","3417332","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor",NA,NA,NA,"Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","Arroyo Padilla 3373","2006","6","15","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista. Sendero El Cañadon. Bosque transicional entre el bosque Tucumano-Boliviano del piso inferior, bosque semideciduo y vegetación del cerrado.","-63.67472","-18.27333",NA,NA,"1200.00000000","1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3228","2015-04-21 05:44:00-03","MO","MOBOT","3420051","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","C.M. Taylor (MO)",NA,NA,NA,"Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","Arroyo Padilla 3682","2006","10","15","Bolivia","Santa Cruz","Nuflo de Chavez","Camino norte de Concepción; balneario Zapocó.","-62.04305","-16.12916",NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
