"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","imagecode","decimalLongitude","decimalLatitude","locality","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2802","2020-02-20 14:37:14-03","IAC","IAC","28454","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","1212","1980","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","2006","10","29",NA,NA,NA,NA,NA
"2803","2020-02-20 14:37:14-03","IAC","IAC","28455","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","1186","1980","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1999","08","16",NA,NA,NA,NA,NA
"2804","2020-02-20 14:37:14-03","IAC","IAC","28456","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","1411","1980","12","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1999","08","16",NA,NA,NA,NA,NA
"2805","2019-06-24 08:11:31-03","IAC","IAC","28457","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","Gates & Estabrook","s/nº","1979","02","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás",NA,"-47.51","-14.1325","Chapada dos Veadeiros","J.H. Kirkbride Jr.","Alto Paraíso de Goiás",NA,NA,NA,NA,"-47.51","-14.1325","1980","06","03",NA,NA,NA,NA,NA
"2806","2019-06-24 08:11:31-03","IAC","IAC","28458","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","M. Kuhlmann","s/nº","1977","04","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.5508","-21.4792","Horto Florestal","J.H. Kirkbride Jr.","São Simão",NA,NA,NA,NA,"-47.5508","-21.4792","1977","04","25",NA,NA,NA,NA,NA
"2807","2020-02-20 14:37:14-03","IAC","IAC","28581","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","S.A.C. Chiea & M.M.R.F. Melo","47","1980","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Fazenda Campininha, Estação Experimental","S.L. Jung-Mendaçolli","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1999","08","16",NA,NA,NA,NA,NA
"2808","2019-06-24 08:11:31-03","IAC","IAC","29282","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","F.R.G. Salimena-Pires et al.","s/nº","1993","08","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais",NA,NA,NA,"Parque Florestal do Ibitipoca","S.L. Jung-Mendaçolli",NA,NA,NA,NA,NA,NA,NA,"1994","08","31",NA,NA,NA,NA,NA
"2809","2019-06-24 08:11:31-03","IAC","IAC","29283","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","S.M.S. Verardo et al.","s/nº","1991","09","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais",NA,"-43.7931","-21.8425","Conceição do Ibitipoca, Parque Florestal Estadual de Ibitipoca","S.L. Jung-Mendaçolli","Lima Duarte",NA,NA,NA,NA,"-43.7931","-21.8425","1994","08","31",NA,NA,NA,NA,NA
"2810","2019-06-24 08:11:31-03","IAC","IAC","29285","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","R.C. Oliveira","102","1992","12","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais",NA,NA,NA,"Parque Florestal de Ibitipoca","S.L. Jung-Mendaçolli",NA,NA,NA,NA,NA,NA,NA,"1994","08","31",NA,NA,NA,NA,NA
"2811","2019-06-24 08:11:31-03","IAC","IAC","31291","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","s/col.","s/nº",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais",NA,"-43.9378","-19.9208","Pampulha","C.M. Taylor","Belo Horizonte",NA,NA,NA,NA,"-43.9378","-19.9208","1997","08","21",NA,NA,NA,NA,NA
"2812","2020-02-20 14:37:14-03","IAC","IAC","31716","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","L. Krieger","7892","1969","12","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-48.1756","-21.7944",NA,"S.L. Jung-Mendaçolli","Araraquara",NA,NA,NA,NA,"-48.1756","-21.7944","1999","08","16",NA,NA,NA,NA,NA
"2813","2020-02-20 14:37:14-03","IAC","IAC","3313","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","A.P. Viégas et al.","s/nº","1938","12","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.169767","-22.922308","Fazenda Campo Grande","J.H. Kirkbride Jr.","Campinas",NA,NA,NA,NA,"-47.169767","-22.922308","1975","06","18",NA,NA,NA,NA,NA
"2814","2019-06-28 16:52:40-03","IAC","IAC","33415","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","A.P. Bertoncini","303","1994","06","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-48.9875","-22.4692","Fazenda Companhia Cervejaria Brahma","E.A. Anunciação","Agudos",NA,NA,NA,NA,"-48.9875","-22.4692","1994","06","09",NA,NA,NA,NA,NA
"2815","2020-02-20 14:37:14-03","IAC","IAC","35685","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","A.D. Faria; L.Y.S. Aona; K. Matsumoto; J.C. Galvão & R. Belinelo","97","1997","01","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.4767","-20.2569","Estreito, Fazenda Três Irmãs","S.L. Jung-Mendaçolli","Pedregulho",NA,NA,NA,NA,"-47.4767","-20.2569","1997","10","09",NA,NA,NA,NA,NA
"2816","2020-02-20 14:37:14-03","IAC","IAC","36384","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","F. Barros","2678","1993","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.8228","-22.2528","estrada de Ubá","S.L. Jung-Mendaçolli & J.N. Prazeres","Itirapina",NA,NA,NA,NA,"-47.8228","-22.2528","1998","06","02",NA,NA,NA,NA,NA
"2817","2020-02-20 14:37:14-03","IAC","IAC","36385","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","P.H.Miyagi; J.A.Zandoval & J.P.Souza","266","1995","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-48.8756","-23.9822","Divisa com Itararé, próximo à ponte","S.L. Jung-Mendaçolli & J.N. Prazeres","Itapeva",NA,NA,NA,NA,"-48.8756","-23.9822","1998","04","27",NA,NA,NA,NA,NA
"2818","2020-02-20 14:37:14-03","IAC","IAC","36386","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","A.S. Grotta","s/nº","1956","02","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.2181","-23.0903",NA,"S.L. Jung-Mendaçolli & J.N. Prazeres","Indaiatuba",NA,NA,NA,NA,"-47.2181","-23.0903","1998","06","02",NA,NA,NA,NA,NA
"2819","2020-02-20 14:37:14-03","IAC","IAC","36387","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","V.C. Souza; P.H. Miyagi; J. Paula-Souza & M.Y. Nakagomi","7248","1994","11","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-49.3317","-24.1125","próximo a Ponte do Rio Verde, estrada Itararé- Itapeva","S.L. Jung-Mendaçolli & J.N. Prazeres","Itararé",NA,NA,NA,NA,"-49.3317","-24.1125","1998","06","02",NA,NA,NA,NA,NA
"2820","2020-02-20 14:37:14-03","IAC","IAC","36389","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","F. Barros","2544","1993","02","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.8228","-22.2528","Cerrado da Estrela","S.L. Jung-Mendaçolli & J.N. Prazeres","Itirapina",NA,NA,NA,NA,"-47.8228","-22.2528","1998","06","02",NA,NA,NA,NA,NA
"2821","2020-02-20 14:37:14-03","IAC","IAC","36390","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","V.C. Souza; P.H. Miyagi; J. Paula-Souza & V.R. Scalon","8665","1995","05","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-49.3317","-24.1125","estrada Itararé, Itapeva, próximo a Ponte do Rio Verde","S.L. Jung-Mendaçolli & J.N. Prazeres","Itararé",NA,NA,NA,NA,"-49.3317","-24.1125","1998","06","02",NA,NA,NA,NA,NA
"2822","2020-02-20 14:37:14-03","IAC","IAC","36391","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","V.C. Souza; P.H. Miyagi & E. Moncaio","6221","1994","06","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-48.8756","-23.9822","estrada Itararé a Itapeva, próximo ao Rio Verde","S.L. Jung-Mendaçolli & J.N. Prazeres","Itapeva",NA,NA,NA,NA,"-48.8756","-23.9822","1998","06","02",NA,NA,NA,NA,NA
"2823","2020-02-20 14:37:14-03","IAC","IAC","36392","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","V.C. Souza; J. Paula-Souza; V.R. Scalon & A. Astorino","10655","1996","01","27",NA,"Brasil",NA,NA,"coordenadas do material: 23°21#?#29,6S, 48°31#?#06,2W",NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-48.4128","-23.4897","Estrada para ItatInga a ca. 22 m de Angatuba","S.L. Jung-Mendaçolli & J.N. Prazeres","Angatuba",NA,NA,NA,NA,"-48.4128","-23.4897","1998","06","02",NA,NA,NA,NA,NA
"2824","2020-02-20 14:37:14-03","IAC","IAC","36393","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","1212","1980","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","10","02",NA,NA,NA,NA,NA
"2825","2020-02-20 14:37:14-03","IAC","IAC","36394","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","J.R. Mattos (1)","13192","1965","12","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","perto de Pádua Sales, Reserva Florestal, Fazenda Campininha","J.H. Kirkbride Jr.","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1977","06","22",NA,NA,NA,NA,NA
"2826","2020-02-20 14:37:14-03","IAC","IAC","36395","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","622","1980","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Pádua Sales, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2827","2020-02-20 14:37:14-03","IAC","IAC","36396","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani & M. Sugiyama","1788","1981","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2828","2020-02-20 14:37:14-03","IAC","IAC","36397","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","J.R. Mattos (1)","9645","1961","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Perto de Pádua Sales, Fazenda Campininha, perto da torre","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2829","2020-02-20 14:37:14-03","IAC","IAC","36398","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Matovani","1316","1980","11","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2830","2020-02-20 14:37:14-03","IAC","IAC","36399","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","1411","1980","12","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2831","2020-02-20 14:37:14-03","IAC","IAC","36400","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","356","1980","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Pádua Sales, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2832","2020-02-20 14:37:14-03","IAC","IAC","36401","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","S.A.C. Chiea & M.M.R.F. Melo","47","1980","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","Fazenda Campininha, Estação Experimental","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2833","2020-02-20 14:37:14-03","IAC","IAC","36402","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Mantovani","1186","1980","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.9422","-22.3722","distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","S.L. Jung-Mendaçolli & J.N. Prazeres","Mogi Guaçu",NA,NA,NA,NA,"-46.9422","-22.3722","1998","06","02",NA,NA,NA,NA,NA
"2834","2020-02-20 14:37:14-03","IAC","IAC","37042","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","M. Kuhlmann","4160","1957","05","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.5508","-21.4792","Horto Florestal, junto a Estação Bento Quirino, E. F. Mogiana","J.H. Kirkbride Jr.","São Simão",NA,NA,NA,NA,"-47.5508","-21.4792","1977","06","22",NA,NA,NA,NA,NA
"2835","2020-02-20 14:37:14-03","IAC","IAC","37043","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Marcondes-Ferreira; M.S. Fernandes & F. Nakamoto","509","1992","11","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.3739","-21.0256","Morro do Forno","S.L. Jung-Mendaçolli & J.N. Prazeres","Altinópolis",NA,NA,NA,NA,"-47.3739","-21.0256","1998","08","12",NA,NA,NA,NA,NA
"2836","2020-02-20 14:37:14-03","IAC","IAC","37044","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Marcondes-Ferreira; C. Müller; L.L. Venturi & R. Belinelo","965","1994","11","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.4767","-20.2569","perto da cidade","S.L. Jung-Mendaçolli & J.N. Prazeres","Pedregulho",NA,NA,NA,NA,"-47.4767","-20.2569","1998","06","02",NA,NA,NA,NA,NA
"2837","2020-02-20 14:37:14-03","IAC","IAC","37090","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","Toledo & A. Gehrt","s/nº","1940","09","24",NA,"Brasil",NA,NA,"identificação confirmada por S.L. Jung-Mendaçolli & J.N. Prazeres em 02/06/1998 e por S.L. Jung-Mendaçolli em 02/06/2006",NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,NA,NA,"Campo Alegre","J.H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,"1975","06","24",NA,NA,NA,NA,NA
"2838","2019-06-24 08:11:31-03","IAC","IAC","40383","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","J.L.S. Tannus; M.A. Assis & L.S. Zumstein","194","1998","10","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.8228","-22.2528",NA,"S.L. Jung-Mendaçolli","Itirapina",NA,NA,NA,NA,"-47.8228","-22.2528","2001","03","12",NA,NA,NA,NA,NA
"2839","2020-02-20 14:37:14-03","IAC","IAC","42181","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","V.C. Souza; J. Paula-Souza; I.D. Sanches; F.F. Mazine-Capelo; M.S. Isaac & J.A. Zandoval","9350","1995","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.8908","-22.0175","estrada entre Itirapina e Represa do Lobo, próximo ao pedágio municipal","V.C. Souza","São Carlos",NA,NA,NA,NA,"-47.8908","-22.0175","1995","11","28",NA,NA,NA,NA,NA
"2840","2020-02-20 14:37:14-03","IAC","IAC","42182","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","K.D. Barretto; G.D. Fernandes & F.X. Vitti","2047","1994","03","02",NA,"Brasil",NA,NA,"47°02#?#34W, 23°14#?#13S",NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.1328","-23.3075","Jacaré","V.C. Souza & R.R. Rodrigues","Cabreúva",NA,NA,NA,NA,"-47.1328","-23.3075","1994","06","02",NA,NA,NA,NA,NA
"2841","2020-02-20 14:37:14-03","IAC","IAC","42185","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","K.D. Barretto; G.D. Fernandes & R.D. Fernandes","3381","1994","12","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-47.789444","-22.163333","estrada Washington Luiz (lado direito, sentido São Carlos)","S.L. Jung-Mendaçolli & J.N. Prazeres","Itirapina",NA,NA,NA,NA,"-47.789444","-22.163333","2006","10","29",NA,NA,NA,NA,NA
"2842","2020-02-20 14:37:14-03","IAC","IAC","43521","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","M.L. Fonseca & D. Alvarenga","4760","2003","05","14",NA,"Brasil",NA,NA,"Coordenadas do material: 15°54#?#05S 47°56#?#40.7W",NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal",NA,"-47.9446389","-15.9013889","APA-Gama e Cabeça de Veado. Arie do Córrego do Cedro. R.A. do Núcleo Bandeirante; Lagoa do Córrego do Cedro. SMPW Q.16 c","M.L. Fonseca","Brasília",NA,NA,NA,NA,"-47.9446389","-15.9013889","2003","05","14",NA,NA,NA,NA,NA
"2843","2020-02-20 14:37:14-03","IAC","IAC","44185","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","H.S. Irwin; R. Souza & R.R. Santos","11517","1966","01","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal",NA,"-47.9297","-15.7797","Córrego Paranoalzinho, próximo do sobradinho","J.H. Kirkbride Jr.","Brasília",NA,NA,NA,NA,"-47.9297","-15.7797","1975","06","09",NA,NA,NA,NA,NA
"2844","2020-02-20 14:37:14-03","IAC","IAC","52609","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","L.D. Meireles & J.A. Nunes","2278","2006","05","04",NA,"Brasil",NA,NA,"1575-2042 m.s.m., coordenada medida: 44º53#?#49,6W, 22º26#?#58,4S",NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais",NA,"-44.897328","-22.449923","Serra Fina, Capim Amarelo (baixo)","S.L. Jung-Mendaçolli","Passa Quatro",NA,NA,NA,NA,"-44.897328","-22.449923","2008","04","04",NA,NA,NA,NA,NA
"2845","2020-02-20 14:37:14-03","IAC","IAC","54244","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Hoehne","s/nº","1955","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.6361","-23.5475","Próx. Itirapina, km 228","S.L. Jung-Mendaçolli & J.N. Prazeres","São Paulo",NA,NA,NA,NA,"-46.6361","-23.5475","2006","10","29",NA,NA,NA,NA,NA
"2846","2020-02-20 14:37:14-03","IAC","IAC","54245","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Hoehne","s/nº","1954","01","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo",NA,"-46.6361","-23.5475","Próx. a Indaiatuba","W. Hoehne","São Paulo",NA,NA,NA,NA,"-46.6361","-23.5475","1954","01","05",NA,NA,NA,NA,NA
"2847","2020-02-20 14:37:14-03","IAC","IAC","54437","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Declieuxia","fruticosa","Declieuxia fruticosa","M.C.T.B. Messias; J.L. Silva (2); A.C. Tonaco & E. Ataíde","1540","2007","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais",NA,"-43.5081","-20.2875","Serra de Santo Antonio Pereira; Alegria 7, Samarco","M.C.T.B. Messias","Ouro Preto",NA,NA,NA,NA,"-43.5081","-20.2875","2008","03","16",NA,NA,NA,NA,NA
