"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"1832","2021-02-25 10:13:15-03","CVRD","CVRD","10618","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Stevd.","Domingos A. Folli","Folli, D.A.","5787","2007","12","05","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,"Flores Feminina <ll>dwc_commonname:</ll> Moreira","CVRD010618",NA,"2007","12","05","54161","auto","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1833","2021-02-25 10:13:15-03","CVRD","CVRD","7100","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Stevd.","Domingos A. Folli","Luz, A.A. da","27","2001","10","08","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Moreira","CVRD007100",NA,"2004","04","01","54161","auto","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1834","2021-02-25 10:13:15-03","CVRD","CVRD","10619","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Stevd.","Domingos A. Folli","Folli, D.A.","5786","2007","12","05","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,"Flores Masculina <ll>dwc_commonname:</ll> Moreira","CVRD010619",NA,"2007","12","05","54161","auto","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1835","2021-02-25 10:13:15-03","CVRD","CVRD","16156","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Stevd.","Domingos A. Folli","Folli, D.A.","7670","2019","11","16","BRASIL","MG","Brumadinho",NA,"-44.1996994018555","-20.1432991027832",NA,NA,"854","854","Mata de transição, Zona (23K) <ll>dwc_commonname:</ll> Moreira","CVRD016156",NA,"2019","11","16","26639","auto","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1836","2021-02-25 10:13:15-03","CVRD","CVRD","8942","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Stevd.","Domingos A. Folli","Luz, A.A. da","244","2004","10","07","BRASIL","MG","Itueta",NA,"-41.1702995300293","-19.3941993713379",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Moreira","CVRD008942",NA,"2004","10","07","29671","auto","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1837","2021-02-25 10:13:15-03","CVRD","CVRD","10633","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Stevd.","Geovane S. Siqueira","Luz, A.A. da","481","2008","01","11","BRASIL","MG","Itueta",NA,"-41.1702995300293","-19.3941993713379",NA,NA,NA,NA,"Está coleta foi coletada em 11/dez/2007 <ll>dwc_commonname:</ll> Moreira","CVRD010633",NA,"2008","03","10","29671","auto","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1838","2021-03-01 11:49:24-03","UFPE","UFP","36459","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Fernandez, A","Harley, RM; Giulietti, AM","53703","1999","04","04","Brasil","Bahia","Jacobina",NA,"-40.483056","-11.341944","-40.483056","-11.341944","570","570","Árvore até 15m de altura, com copa larga de 15m de diâmetro, tronco com DAP 40cm. Ramos com látex creme. Folhas coriáceas. Inflorescências pendentes creme-esverdeado.","UFP036459",NA,"2008","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","2021-03-01 11:49:24-03","UFPE","UFP","66217","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Oliveira, M; Galileu, A","2343","2006","04","30","Brasil","Piauí","Campo Maior",NA,"-42.1685981750488","-4.82777976989746",NA,NA,NA,NA,"UTM: 801.428 e 9.456.618.; Árvore espinescente com látex creme, com mais ou menos 10,0 de altura. Frutos imaturos esverdeados. Raro.; Vegetação arbustiva em moitas, com algumas árvores esparsas. Solo arenoso-quartzóide.","UFP066217",NA,NA,NA,NA,"41673","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","2021-03-01 11:49:24-03","UFPE","UFP","43658","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Oliveira, M; Galileu, A","2343","2006","04","30","Brasil","Piauí","Campo Maior",NA,"-42.1685981750488","-4.82777976989746",NA,NA,NA,NA,"UTM: 801.428 e 9.456.618.; Árvore espinescente com látex creme, mais ou menos 10,0m de altura, frutos imaturos esverdeados. Raro.; Vegetação arbustiva em moitas, com algumas árvores esparsas. Solo arenoso-quartzóide.","UFP043658",NA,NA,NA,NA,"41673","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2016-01-25 13:36:40-02","CPQBA","CPMA","1322","S","Plantae","Moraceae¹","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"Narciso/Ramos",NA,"1981","09","29","Brasil","São Paulo","Paulínia",NA,"-47.154167","-22.761111","47º 09' 15 W","22º 45' 40 S",NA,NA,"somente no herbário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Urticales",NA,"Magnoliopsida",NA,NA,NA,"CPQBA 842",NA
"1842","2016-01-25 13:36:40-02","CPQBA","CPMA","806","S","Plantae","Moraceae¹","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"Ilio",NA,"1995","10","10","Brasil","São Paulo",NA,"Bocaina","-48.518056","-22.136111","48º 31' 05 W","22º 08' 10 S",NA,NA,"Localização: Bloco 3 Canteiro 7 Posição 2º;coleção",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Urticales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1843","2016-01-25 13:36:40-02","CPQBA","CPMA","1323","S","Plantae","Moraceae¹","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"Narciso",NA,"1981","06","23","Brasil","São Paulo","Paulínia",NA,"-47.154167","-22.761111","47º 09' 15 W","22º 45' 40 S",NA,NA,"somente no herbário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Urticales",NA,"Magnoliopsida",NA,NA,NA,"CPQBA 842",NA
"1844","2019-08-02 10:21:40-03","CPATSA","HTSA","573","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gavadich.","Fotius, G.","Fotius, G.; Sá, I.B.","3776","1984","02","15","Brasil","Pernambuco","Ipubi","Km 4 estrada Serra Branca - Serrolândia., Chapada do Araripe.","-40.475833","-7.833333","-40.475833","-7.833333",NA,NA,"Arv., Fl 2., Fr 2., Alt.: 8 a 10 m. Tronco de casca verde acinzentada com lenticelas brancas em faixas circulares. Folha verde escura na face superior e verde na face inferior. Galho jovem - 1 espinho axilar. Galho idoso - 2 espinhos axilares. Flor v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","2020-09-12 05:00:02-03","US","US","USw40584","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"J. Schunke Vigo et al.","4425","1970","9","24","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1846","2020-09-12 05:00:02-03","US","US","USw36348","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Collector unknown","X140",NA,NA,NA,"Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1847","2020-09-12 05:00:02-03","US","US","USw10693","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"E. L. Little Jr.","6453",NA,NA,NA,"Ecuador","Los Ríos",NA,"Pichilingue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1848","2020-09-12 05:00:02-03","US","US","USw10694","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"E. L. Little Jr.","6462",NA,NA,NA,"Ecuador","Los Ríos",NA,"Pichilingue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1849","2020-09-12 05:00:02-03","US","US","USw2407","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"H. N. Whitford & J. Pinzon","s.n.",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1850","2020-09-12 05:00:02-03","US","US","USw5569","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Collector unknown","s.n.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1851","2020-09-12 05:00:02-03","US","US","USw23019","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"J. Standen","97",NA,NA,NA,"Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1852","2020-09-12 05:00:02-03","US","US","USw458","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Collector unknown","126",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1853","2020-09-12 05:00:02-03","US","US","USw26771","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Collector unknown","s.n.",NA,NA,NA,"Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1854","2020-09-12 05:00:02-03","US","US","USw10642","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"E. L. Little Jr.","6235",NA,NA,NA,"Ecuador","Esmeraldas",NA,"Quininde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1855","2020-09-12 05:00:02-03","US","US","USw20322","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"M. Germer","260",NA,NA,NA,"Brazil","Santa Catarina",NA,"Corupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1856","2020-09-12 05:00:02-03","US","US","USw31495","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Collector unknown","RBW 1329",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1857","2020-09-12 05:00:02-03","US","US","USw33507","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"E. Schmidt","24",NA,NA,NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1858","2020-09-12 05:00:02-03","US","US","USw10003","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Ll. Williams","672",NA,NA,NA,"Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1859","2020-09-12 05:00:02-03","US","US","USw2398","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"H. N. Whitford & J. Pinzon","s.n.",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1860","2020-09-12 05:00:02-03","US","US","USw25608","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Collector unknown","24601",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Wood Sample",NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1861","2020-09-12 05:00:02-03","US","US","2627917","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"J. G. Kuhlmann","95","1934","3","29","Brazil","Espírito Santo","Linhares","Goitacazes, Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"US01331623","US01331623_01",NA,NA,NA,"48094","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1862","2020-09-12 05:00:02-03","US","US","2322822","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"J. G. Kuhlmann","1637","1934","11","11","Brazil","Minas Gerais","Bom Jardim de Minas","Bom Jardim - dist. de Texeiras. Minas.","-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,NA,"US01331619","US01331619_01",NA,NA,NA,"20996","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1863","2020-09-12 05:00:02-03","US","US","3072810","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"S. Lowrie et al.","576","1980","1","18","Brazil","Acre",NA,"km 11 on Rio Branco-Quixada road",NA,NA,NA,NA,NA,NA,NA,"US01331595","US01331595_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1864","2020-09-12 05:00:02-03","US","US","2572959","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"L. B. Smith & R. Reitz","12659","1964","10","17","Brazil","Santa Catarina","Itapiranga","Rio Uruguaí, 3 km West of Itapiranga","-53.73","-27.17",NA,NA,"200","250",NA,"US01331641","US01331641_01",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1865","2020-09-12 05:00:02-03","US","US","2320792","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"G. Hatschbach","6396","1959","10","22","Brazil","Paraná","Cerro Azul","Rio Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"US01331632","US01331632_01",NA,NA,NA,"32006","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1866","2020-09-12 05:00:02-03","US","US","3092289","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"W. Thomas, C. A. Cid Ferreira, D. Ackerley, J. Guedes, J. Ramos & R. P. Lima","4731","1985","10","31","Brazil","Mato Grosso","Vila Bela da Santíssima Trindade","41 km NNW of Pontes e Lacerda on BR 364 to Vilhena.","-59.58","-14.95",NA,NA,NA,NA,NA,"US01331607","US01331607_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1867","2020-09-12 05:00:02-03","US","US","2120131","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. M. Klein","s.n.","1951","10","23","Brazil","Santa Catarina","Brusque","Mato do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01331634","US01331634_01",NA,NA,NA,"19684","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1868","2020-09-12 05:00:02-03","US","US","2576744","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"G. T. Prance","59316","1964","10","9","Brazil","Mato Grosso",NA,"Riverine forest, 50 km north of Xavantina, Rio Vau",NA,NA,NA,NA,NA,NA,NA,"US01331612","US01331612_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1869","2020-09-12 05:00:02-03","US","US","3372868","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"B. A. S. Pereira & D. Alvarenga","3220","1996","9","14","Brazil","Goiás","Guarani de Goiás","km 12 da estrada Posse/Alvorada do Norte","-46.5","-14",NA,NA,NA,NA,NA,"US01331603","US01331603_01",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1870","2020-09-12 05:00:02-03","US","US","2196114","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"A. Macedo","1195","1948","9","5","Brazil","Minas Gerais","Ituiutaba","S. Terezinha","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,"US01331620","US01331620_01",NA,NA,NA,"50022","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1871","2020-09-12 05:00:02-03","US","US","3240153","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"B. A. S. Pereira & V. Mecenas","2264","1992","10","2","Brazil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"US01331606","US01331606_01",NA,NA,NA,"70570","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1872","2020-09-12 05:00:02-03","US","US","1592519","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"Y. Mexia","5189","1930","10","16","Brazil","Minas Gerais","Viçosa","Fazenda de Bom Jardim. Roadside above building hedgerow","-42.8819007873535","-20.7539005279541",NA,NA,"725",NA,NA,"US01331617","US01331617_01",NA,NA,NA,"13937","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1873","2020-09-12 05:00:02-03","US","US","1543220","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"F. C. Hoehne","s.n.","1924","12","4","Brazil","São Paulo","Pirapora do Bom Jesus",NA,"-47","-23.3899993896484",NA,NA,NA,NA,NA,"US01331625","US01331625_01",NA,NA,NA,"10139","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1874","2020-09-12 05:00:02-03","US","US","3213511","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"P. E. N. Silva, E. C. Lopes, L. Violatti & R. C. Mendonça","89","1989","10","14","Brazil","Bahia","São Desidério","Mata calcária próxima ao povoado do Sítio grande","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,NA,"US01331621","US01331621_01",NA,NA,NA,"175149","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1875","2020-09-12 05:00:02-03","US","US","3025318","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"G. Hatschbach","47136","1983","11","25","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US01331631","US01331631_01",NA,NA,NA,"38300","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1876","2020-09-12 05:00:02-03","US","US","2271468","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. Reitz","s.n.","1905","5","10","Brazil","Santa Catarina","Lauro Muller",NA,"-49.3967018127441","-28.3927993774414",NA,NA,"250",NA,NA,"US01331636","US01331636_01",NA,NA,NA,"15992","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1877","2020-09-12 05:00:02-03","US","US","2271976","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. L. Fróes","20970","1945","5","26","Brazil","Amazonas","Fonte Boa","Fonte Boa","-66.0916976928711","-2.51389002799988",NA,NA,NA,NA,NA,"US01331598","US01331598_01",NA,NA,NA,"142505","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1878","2020-09-12 05:00:02-03","US","US","2271975","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. L. Fróes","20969","1945","5","26","Brazil","Amazonas","Fonte Boa","Rio Jutahy","-66.0916976928711","-2.51389002799988",NA,NA,NA,NA,NA,"US01331597","US01331597_01",NA,NA,NA,"142505","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1879","2020-09-12 05:00:02-03","US","US","2486684","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D. Don ex Steud.","Berg, C. C.","J. A. Steyermark","86720","1960","8","1","Venezuela","Bolívar",NA,"Río Asa, above Raudal Cotua, S of La Paragua",NA,NA,NA,NA,"290",NA,NA,"US00811741",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Urticales","tinctoria","Dicotyledonae",NA,NA,"1",NA,NA
"1880","2020-09-12 05:00:02-03","US","US","2757926","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"F. C. Hoehne","s.n.","1933","10","4","Brazil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,NA,"US01331627","US01331627_01",NA,NA,NA,"16877","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1881","2020-09-12 05:00:02-03","US","US","2403316","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"R. Reitz & R. M. Klein","7567","1958","11","23","Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"US01331639","US01331639_01",NA,NA,NA,"15163","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1882","2020-09-12 05:00:02-03","US","US","3067490","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"C. A. Cid Ferreira & B. W. Nelson","2766","1980","10","4","Brazil","Acre","Sena Madureira","Rio Iaco, margem direita","-68.6568984985352","-9.06556034088135",NA,NA,NA,NA,NA,"US01331592","US01331592_01",NA,NA,NA,"278222","auto","South America - Neotropics",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1883","2020-09-12 05:00:02-03","US","US","2055009","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D. Don ex Steud.",NA,"B. Rambo","49142","1950","11","13","Brazil","Rio Grande do Sul","Montenegro","Butterberg prope Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"US01331643","US01331643_01",NA,NA,NA,"21601","auto","South America",NA,NA,NA,"Urticales",NA,"Dicotyledonae",NA,NA,"1",NA,NA
