"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"157","2021-03-04 15:44:41-03","IF","SPSF","19556","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","S.E.Martins","86","1993","09","17","América do Sul","Brasil","SP","Cubatão","Vale do Rio Mogi","-46.4199981689453","-23.8899993896484",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2,5m altura, inflorescencia pardo-amarelada.; GEOGRAFIA: area poluida&nf;;",NA,NA,NA,NA,"15123","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"158","2021-03-04 15:44:41-03","IF","SPSF","24115","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"E.A.Anunciaçao","127","1991","12","15","América do Sul","Brasil","SP","Iguape","E.Ecol.Jueia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de restinga&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"159","2021-03-04 15:44:41-03","IF","SPSF","24147","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"M.C.H.Mamede","467","1991","11","27","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"160","2021-03-04 15:44:41-03","IF","SPSF","20953","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","J.A.Pastore","F.T.Rocha & O. T. Aguiar","145","2000","11","17","América do Sul","Brasil","SP","Ilhabela","estrada para Castelhanos","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta até 5m, frutos.; GEOGRAFIA: próximo ao bambuzal.;",NA,NA,NA,NA,"23719","auto","2006","07",NA,NA,"Magnoliopsida",NA,"21",NA,NA,NA
"161","2021-03-04 15:44:41-03","IF","SPSF","24139","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"M.R.F.Melo","1097","1994","06","24","América do Sul","Brasil","SP","Itanhaém","Estação Ecológica Juréia-Itatins","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"162","2021-03-04 15:44:41-03","IF","SPSF","20117","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","P.H.Miyagi","145","1994","09","07","América do Sul","Brasil","SP","Pariquera-Açú","area com fragmento de mata atlantica secundaria","-47.8800010681152","-24.7099990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"17990","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"163","2021-03-04 15:44:41-03","IF","SPSF","03459","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","D.Bento Pickel",NA,"1949","09","29","América do Sul","Brasil","SP","Santos","morro Santa Terezinha","-46.3300018310547","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"26836","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"164","2021-03-04 15:44:41-03","IF","SPSF","21227","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","H.H.Faria","91","1990","10","22","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sob plantio de Pinus&nf;;",NA,NA,NA,NA,"54606","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"165","2021-03-04 15:44:41-03","IF","SPSF","20681","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","M.J.Robim","895","1996","09","05","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Árvore 4,5m altura, flores esverdeadas.; GEOGRAFIA: Trilha da Praia do Sul.;",NA,NA,NA,NA,"34265","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"166","2021-03-04 15:44:41-03","IF","SPSF","28260","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"F.Pedroni & M.Sanchez","390","1995","12","11","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"167","2021-03-04 15:44:41-03","IF","SPSF","32354","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"J.A.Pastore & C.Moura","1244","2003","08","15","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.385","-23.976944",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"168","2021-03-04 15:44:41-03","IF","SPSF","30978","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"G. Hatschbach","73839","2002","09","25","América do Sul","Brasil","PR","Guaraqueçaba","floresta de encosta de morro","-48.3288993835449","-25.3066997528076",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"169","2021-03-04 15:44:41-03","IF","SPSF","50164","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.A.Bonaldi","R.A.Bonaldi","782","2013","11","02","América do Sul","Brasil","PR","Paranaguá","Floresta do Palmito","-48.5092010498047","-25.5200004577637",NA,"COLETA: Árvore de 4m de altura.; GEOGRAFIA: Flçoresta Ombrófila Densa das Terras Baixas.;",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"170","2021-03-04 15:44:41-03","IF","SPSF","19557","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","S.E.Martins & O.T. Aguiar","157","1994","09","13","América do Sul","Brasil","SP","Cubatão","Vale do Rio Mogi","-46.4199981689453","-23.8899993896484",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;",NA,NA,NA,NA,"15123","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"171","2021-03-04 15:44:41-03","IF","SPSF","24146","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"S.L.Proença","111","1995","10","14","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"172","2021-03-04 15:44:41-03","IF","SPSF","24137","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"S.J.Gomes da Silva","207","1991","08","13","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"173","2021-03-04 15:44:41-03","IF","SPSF","24132","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"I.Cordeiro","721","1990","10","16","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"174","2021-03-04 15:44:41-03","IF","SPSF","24120","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"L.Rossi","724","1990","10","18","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"175","2021-03-04 15:44:41-03","IF","SPSF","24119","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"I.Cordeiro","691","1990","09","19","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"176","2021-03-04 15:44:41-03","IF","SPSF","24116","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"M.C.H.Mamede","380","1990","12","18","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"177","2021-03-04 15:44:41-03","IF","SPSF","21973","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","M.J.Robim & M.F.Brito","933","1997","10","05","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da praia do Sul&nf;;",NA,NA,NA,NA,"34265","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"178","2021-03-04 15:44:41-03","IF","SPSF","18240","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B.Torres","M.A.Assis","305","1994","08","27","América do Sul","Brasil","SP","Ubatuba","trilha e estrada da Almada","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata atlantica&nf;;",NA,NA,NA,NA,"34265","auto","2004","03",NA,NA,"Magnoliopsida",NA,"31",NA,NA,NA
"179","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sepibus ad Ypanema",NA,NA,NA,"Herb. Reg. Berol. 1 et V.136. 228",NA,"P04P1N0079 P04P1N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sepibus ad Ypanema",NA,NA,NA,"Herb. Reg. Berol. 1 et V. 136. 228",NA,"P04P1N0079 P04P1N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:42:45-03","UFRGS","ICN","153281","S","Plantae","Dicotyledon",NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizlein","Hatschbach, G","Barbosa, E; Silva, JM","1646","2006","09","27","América do Sul","Brasil","PR","Guaraqueçaba","Morro Cunhaporanga","-48.3288993835449","-25.3066997528076",NA,"Doação do Herbário MBM.; Árvore, 6m, fruto vermelho.; Floresta Atlântica.",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-02 08:40:08-03","IBt","SP","285597","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Miyagi, PH","145","1994","09","07",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8875","-24.622778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.8875","-24.622778",NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:07:11-03","IBt","SP","426425","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Almeida Scabbia, RJ","Almeida Scabbia, RJ; Oliveira, TR; Silva, C; Búgola Silva, F","5182","2007","11","29",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Euclides","-46.459758","-23.768544",NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","-46.459758","-23.768544",NA,NA,NA,NA,NA,NA
"184","2020-11-26 10:00:26-03","IBt","SP","364394","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Hatschbach, G","73839","2002","09","25",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-05-07 17:14:43-03","IBt","SP","263264","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Rocha","s.n.","1992","11","24",NA,"Brasil","São Paulo","Angatuba",NA,"-48.4099998474121","-23.4899997711182",NA,NA,NA,NA,NA,NA,"29114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-04-15 17:20:07-03","IBt","SP","251695","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Barros, F","2345","1991","10","30",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:07:11-03","IBt","SP","205889","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Barros, F","1229","1985","12","05",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"37574","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:07:11-03","IBt","SP","198053","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Forero, E; Lopes, EA; Chiea, SC; Muniz, C; Silva, J","8701","1980","10","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareú. Morro Jacareú","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"37574","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:07:11-03","IBt","SP","198058","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Forero, E; Lopes, EA; Chiea, SC; Muniz, C; Silva, J","8706","1980","10","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareú. Morro Jacareú","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"37574","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:07:11-03","IBt","SP","200121","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Kirizawa, M; Romaniuc Neto, S","1262","1984","08","21",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"37574","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-22 10:13:08-03","IBt","SP","350524","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Rossi, L","2124","2000","09","18",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-16 10:05:37-03","IBt","SP","290570","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Souza, VC","9165","1995","09","05",NA,"Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,"38804","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-09-17 08:57:51-03","IBt","SP","316698","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Leitão Filho, HF","18759","1986","11","05",NA,"Brasil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-05-07 17:14:43-03","IBt","SP","262678","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Delamonica, P","15","1993","10","02",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-08-27 12:19:40-03","IBt","SP","309305","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Melo, MMRF","1147","1995","02","09",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:07:11-03","IBt","SP","344007","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Oliveira, RJ; Rodrigues, A","14","1997","01","20",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Núcleo Arpoador-Guarauzinho, floresta Atlântica de Encosta","-47.5499992370605","-24.7000007629395",NA,"Árvore 4,5m alt., e 6cm DAP, frutos vermelhos, coletada na trilha do Fundão, próximo ao alojamento do Núcleo Arpoador, EEJI",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:07:11-03","IBt","SP","218907","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Kirizawa, M; et al.","1968","1987","11","19",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Restinga arbórea, entre os rios Una e Verde","-47.5499992370605","-24.7000007629395",NA,"Arvoreta de 3,5m alt., pericarpo vermelho",NA,NA,NA,NA,"55628","auto","1991","11",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:07:11-03","IBt","SP","251757","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Mamede, MCH; et al.","467","1991","11","27",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador, ca. 5km da balsa do Rio Una, restinga","-47.5499992370605","-24.7000007629395",NA,"Árvore 3-4m alt., ramos pendentes, frutos vináceos",NA,NA,NA,NA,"55628","auto","1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:07:11-03","IBt","SP","252444","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Anunciação, EA; et al.","127","1991","12","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata de restinga, beira da trilha","-47.5499992370605","-24.7000007629395",NA,"Arvoreta ca. 2,0m alt., frutos negros avermelhados, arilo alvo, semente castanho avermelhada",NA,NA,NA,NA,"55628","auto","1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:07:11-03","IBt","SP","311222","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Proença, SL; et al.","111","1995","10","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, restinga arbórea","-47.5499992370605","-24.7000007629395",NA,"Arvoreta ca. 5,5m alt., frutos avermelhados",NA,NA,NA,NA,"55628","auto","1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:07:11-03","IBt","SP","246973","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Cordeiro, I; et al.","721","1990","10","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira mata de encosta","-47.5499992370605","-24.7000007629395",NA,"Arvoreta ca. 8m alt., DAP ca. 10cm., brácteas amarelo esverdeadas, frutos vermelhos, sementes alvas",NA,NA,NA,NA,"55628","auto","1991","11",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:07:11-03","IBt","SP","249812","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Gomes da Silva, SJ; et al.","207","1991","08","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 8,0m alt., DAP 10cm., inflorescências verdes, anteras amarelo claras",NA,NA,NA,NA,"55628","auto","1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:07:11-03","IBt","SP","245730","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Cordeiro, I; et al.","691","1990","09","19",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o campo próximo ao alojamento do IBAMA, mata de encosta","-47.5499992370605","-24.7000007629395",NA,"Arvoreta do dossel, ca. 6m alt., DAP ca. 5cm, inflorescências creme esverdeadas",NA,NA,NA,NA,"55628","auto","1991","11",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:07:11-03","IBt","SP","249821","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Gomes da Silva, SJ; et al.","238","1991","10","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o campo próximo do alojamento do IBAMA, subida para o morro","-47.5499992370605","-24.7000007629395",NA,"Arvoreta, ca. 4,0m alt., no interior da mata de encosta, frutos vináceos",NA,NA,NA,NA,"55628","auto","1991","11",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:07:11-03","IBt","SP","247297","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Rossi, L; et al.","724","1990","10","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,"Arvoreta 6,0m alt., espigas esverdeadas, frutos imaturos verdes, mata à margem do Rio Verde",NA,NA,NA,NA,"55628","auto","1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:07:11-03","IBt","SP","247209","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Mamede, MCH; et al.","380","1990","12","18",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,"Árvore 20m alt., DAP 20cm, fuste reto, inflorescências e flores verdes, frutos vermelhos, castanhos e deiscentes quando velhos",NA,NA,NA,NA,"55628","auto","1991","11",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:07:11-03","IBt","SP","12706","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Torres, RB","Loefgren, A","CGG2665","1894","09","29",NA,"Brasil","São Paulo","Iguape","Rio Una da aldeia, beira de um rego.","-47.5499992370605","-24.7000007629395",NA,"Arbol parva.","SP006359","SP006359",NA,NA,"55628","auto","1997","06",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:07:11-03","IBt","SP","272572","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Anunciação, EA","Melo, MMRF; et al.","1097","1994","06","24",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores, mata pluvial tropical de encosta","-46.9900016784668","-24.3199996948242",NA,"Arvoreta, ca. 3,0m alt., inflorescências jovens esverdeadas",NA,NA,NA,NA,"21922","auto","1997","12",NA,NA,NA,NA,NA,NA,NA,NA
